wavelength,Back_AcaBaif,Belly_AcaBaif,Breast_AcaBaif,Crissum_AcaBaif,Crown_AcaBaif,DorTail_AcaBaif,Rump_AcaBaif,Throat_AcaBaif,WingTip_AcaBaif
461.29,7.41495555556,14.4988666667,10.9897333333,12.9440666667,5.83653333333,8.0388,6.9939,14.3686,8.89746666667
461.65,7.42744444445,14.5366666667,11.0026,12.9850666667,5.84986666667,8.05,7.00756666667,14.3837333333,8.89940000001
462.00,7.45182222222,14.58,11.0363333333,13.0338666667,5.8682,8.0604,7.02986666667,14.4042666667,8.90660000001
462.35,7.45684444444,14.622,11.0614666667,13.0612666667,5.8838,8.05806666667,7.04063333333,14.4233333333,8.90986666667
462.71,7.46633333333,14.6558,11.0842666667,13.1076666667,5.89446666667,8.06146666667,7.06276666667,14.4482,8.91393333333
463.06,7.49117777778,14.7072,11.1222666667,13.1612,5.92533333333,8.08833333333,7.07753333333,14.4779333333,8.93346666667
463.41,7.49244444444,14.7374666667,11.135,13.2062,5.92253333333,8.0784,7.0897,14.4955333333,8.93013333334
463.76,7.51848888889,14.7846,11.1997333333,13.2422666667,5.95246666667,8.09666666667,7.10583333333,14.5364,8.93319999999
464.12,7.53024444444,14.8291333333,11.2193333333,13.2844,5.9674,8.12286666667,7.12836666667,14.5558,8.94973333333
464.47,7.54595555556,14.8618,11.2618666667,13.3389333333,5.98953333333,8.14246666667,7.1576,14.5769333333,8.95766666667
464.82,7.50802222222,14.8608,11.2402666667,13.3308,5.94446666667,8.09186666667,7.1291,14.5488,8.92366666666
465.17,7.53502222222,14.9219333333,11.2916666667,13.3865333333,5.96466666667,8.11306666667,7.1514,14.5729333333,8.93519999999
465.53,7.53406666667,14.9611333333,11.3282666667,13.4316666667,5.96433333333,8.10573333333,7.1491,14.5978666667,8.93946666666
465.88,7.54282222222,15.0069333333,11.3554666667,13.4717333333,5.96933333333,8.09646666667,7.15946666667,14.6332,8.94086666667
466.23,7.53466666667,15.0374666667,11.3740666667,13.5051333333,5.96506666667,8.09693333333,7.1756,14.6432,8.94886666666
466.58,7.55837777778,15.0867333333,11.4035333333,13.5528,5.9742,8.11606666667,7.19386666667,14.6563333333,8.94546666666
466.94,7.55811111111,15.1140666667,11.4188,13.5972,5.98606666667,8.11926666667,7.20956666667,14.6733333333,8.95033333333
467.29,7.57773333333,15.1553333333,11.4505333333,13.6222,6.0182,8.1374,7.2261,14.6874,8.95173333333
467.64,7.59011111111,15.1949333333,11.4618,13.6742,6.025,8.1386,7.25966666666,14.702,8.97753333333
467.99,7.55291111111,15.198,11.4591333333,13.6797333333,6.006,8.11546666667,7.2314,14.6703333333,8.94993333333
468.35,7.55211111111,15.2244666667,11.4428,13.6936,5.99326666667,8.10133333333,7.21993333333,14.6580666667,8.94020000001
468.70,7.58557777778,15.2713333333,11.4862666667,13.7438,6.0258,8.1414,7.24236666666,14.6912,8.96453333333
469.05,7.55855555556,15.2762666667,11.4616666667,13.7624,6.007,8.12206666667,7.22046666667,14.6903333333,8.93966666667
469.40,7.55635555556,15.2887333333,11.4649333333,13.7634666667,6.00686666666,8.10893333333,7.2165,14.6878,8.9116
469.75,7.51617777778,15.2628666667,11.4360666666,13.7666,5.98353333333,8.08606666667,7.19336666667,14.6614,8.88473333333
470.11,7.52973333333,15.2978666667,11.4645333333,13.7982,6.00093333333,8.08853333333,7.1821,14.6871333333,8.88473333334
470.46,7.53971111111,15.3201333333,11.4825333333,13.8372,6.01453333333,8.0986,7.2005,14.7006,8.91326666667
470.81,7.53962222222,15.3048666667,11.4846,13.8266666667,5.995,8.04546666667,7.1757,14.6853333333,8.89019999999
471.16,7.60026666667,15.3615333333,11.5258,13.9155333333,6.04346666667,8.0942,7.21316666667,14.7586,8.94733333333
471.51,7.60715555556,15.3794,11.5468,13.9373333333,6.0642,8.10833333333,7.20283333333,14.7571333333,8.95533333334
471.87,7.64764444444,15.4030666667,11.5684666667,13.9759333333,6.0694,8.11206666667,7.2272,14.7996,8.98139999999
472.22,7.6958,15.4601333333,11.6442,14.0436,6.123,8.16426666667,7.28293333333,14.8669333333,9.03786666667
472.57,7.69331111111,15.4782666667,11.6556666667,14.0666666667,6.133,8.173,7.28963333333,14.8725333333,9.04993333333
472.92,7.69773333333,15.4914666667,11.6522666666,14.0567333333,6.13473333333,8.17606666667,7.28746666667,14.8802666667,9.07186666667
473.27,7.73582222222,15.5247333333,11.672,14.0924666666,6.15846666667,8.2214,7.31706666667,14.9324666667,9.11859999999
473.62,7.79542222222,15.5708666667,11.7117333333,14.1381333333,6.20773333333,8.269,7.36346666667,14.9835333333,9.17053333334
473.98,7.79493333333,15.5666,11.7048,14.1512666667,6.20466666667,8.27786666667,7.36163333333,14.9778,9.17920000001
474.33,7.7936,15.5624666667,11.696,14.1486,6.1996,8.26313333333,7.33383333333,14.9858666667,9.16413333334
474.68,7.77066666667,15.5743333333,11.6766666666,14.1548,6.187,8.27653333333,7.32013333333,14.9725333333,9.16006666667
475.03,7.72386666667,15.5419333333,11.638,14.1085333333,6.1346,8.2294,7.28143333333,14.9137333333,9.12886666667
475.38,7.69046666667,15.5119333333,11.6102,14.092,6.1056,8.2194,7.2619,14.8984,9.10433333333
475.73,7.68153333333,15.5222666667,11.6238,14.0996666667,6.12086666667,8.24526666667,7.26863333333,14.9048666667,9.10586666667
476.08,7.63137777778,15.4698666667,11.5664,14.0732,6.08746666667,8.22746666667,7.22193333333,14.8579333333,9.06726666667
476.44,7.65688888889,15.4949333333,11.5954666667,14.1108,6.1112,8.27246666667,7.24353333333,14.8898,9.11046666667
476.79,7.67031111111,15.4785333333,11.6324666667,14.1377333333,6.126,8.2916,7.25506666667,14.9034,9.10726666667
477.14,7.66697777778,15.4914666667,11.6411333333,14.1710666667,6.1218,8.28246666667,7.25286666667,14.8920666667,9.12040000001
477.49,7.62717777778,15.4520666667,11.6103333333,14.1482666667,6.09493333333,8.2506,7.23036666667,14.8533333333,9.08219999999
477.84,7.63895555556,15.4568666667,11.6033333333,14.1606,6.10766666667,8.27146666667,7.24603333333,14.8626666667,9.07873333333
478.19,7.65048888889,15.4600666667,11.6006666667,14.1776,6.10986666667,8.2802,7.24126666667,14.8654,9.08786666667
478.54,7.65091111111,15.4510666667,11.6066,14.1754666667,6.1198,8.3062,7.25593333333,14.8802,9.10893333334
478.89,7.6428,15.4328666667,11.595,14.1852,6.11893333333,8.31853333333,7.2623,14.8902,9.11986666667
479.24,7.66197777778,15.4359333333,11.5896,14.1838666667,6.12253333333,8.312,7.26213333333,14.898,9.12980000001
479.60,7.66304444445,15.4247333333,11.5877333333,14.1765333333,6.11826666667,8.31606666667,7.2596,14.898,9.14093333334
479.95,7.6588,15.4118,11.5644666667,14.1520666667,6.09506666667,8.3072,7.2469,14.8762666667,9.14180000001
480.30,7.62304444445,15.3582666667,11.5067333333,14.1066666667,6.06266666667,8.2598,7.22093333333,14.8245333333,9.10073333333
480.65,7.6236,15.3400666667,11.4679333333,14.0834,6.06086666667,8.27426666667,7.2213,14.7950666667,9.11760000001
481.00,7.61306666667,15.3136,11.4480666667,14.0611333333,6.06593333333,8.28353333333,7.22083333333,14.7706666667,9.12233333334
481.35,7.62826666667,15.3374666667,11.4596,14.0941333333,6.07613333333,8.31406666667,7.23476666667,14.7988,9.1628
481.70,7.60973333333,15.3462666666,11.4553333333,14.088,6.055,8.30633333333,7.22793333333,14.7939333333,9.17399999999
482.05,7.61404444444,15.3726666667,11.4793333333,14.1133333333,6.05946666667,8.32593333333,7.2368,14.8172666667,9.20293333333
482.40,7.64684444444,15.4026666667,11.5148666667,14.1548,6.08393333333,8.3618,7.26896666667,14.8578,9.24286666666
482.75,7.6606,15.4298,11.5320666667,14.1928,6.09486666667,8.39146666667,7.28163333333,14.8696666667,9.26339999999
483.10,7.67002222222,15.4405333333,11.5432666667,14.2152666667,6.09853333333,8.4046,7.29093333333,14.8788666667,9.27640000001
483.45,7.668,15.4391333333,11.5362666667,14.2194666667,6.1028,8.404,7.285,14.8783333333,9.27319999999
483.80,7.66997777778,15.4466,11.5484,14.2318666667,6.1082,8.4082,7.29766666667,14.8836,9.27526666667
484.15,7.67131111111,15.452,11.5542,14.2356666667,6.11106666667,8.41653333333,7.30073333334,14.8838,9.27399999999
484.50,7.68313333333,15.4734,11.5677333333,14.2617333333,6.1218,8.419,7.31336666667,14.8916,9.28293333333
484.85,7.69033333333,15.4934666667,11.5798,14.2846,6.12486666667,8.42153333333,7.31676666667,14.9015333333,9.28433333333
485.20,7.69773333333,15.5174,11.5923333333,14.2998666667,6.1298,8.4292,7.32263333333,14.9082,9.28973333333
485.55,7.71171111111,15.5368666667,11.6048666667,14.3276,6.14386666667,8.4442,7.33903333333,14.92,9.29986666667
485.90,7.71324444445,15.5483333333,11.6069333333,14.3456666667,6.14933333333,8.4528,7.35303333333,14.9178666667,9.29639999999
486.25,7.71186666667,15.5612,11.6050666667,14.3694666667,6.15013333333,8.4488,7.355,14.9102666667,9.29113333333
486.60,7.70122222222,15.5552,11.6016666667,14.3648,6.14366666667,8.431,7.34913333333,14.8950666667,9.2772
486.95,7.70257777778,15.5779333333,11.6115333333,14.3853333333,6.151,8.4416,7.36253333333,14.8960666667,9.2814
487.30,7.71924444444,15.6092666666,11.6334666667,14.422,6.15946666667,8.45533333333,7.3852,14.9158,9.30200000001
487.65,7.73126666667,15.6408,11.6508666667,14.4566666667,6.1776,8.47026666667,7.39613333333,14.9384,9.31866666667
488.00,7.73335555555,15.6575333333,11.6610666667,14.4838,6.181,8.46366666667,7.40193333333,14.943,9.3244
488.35,7.72684444445,15.6706,11.6731333334,14.5042,6.18226666667,8.47206666667,7.40556666667,14.9518666667,9.32026666666
488.70,7.73364444445,15.6898666667,11.6837333333,14.5296,6.19513333333,8.48886666667,7.42126666667,14.9646,9.33280000001
489.05,7.74931111111,15.7062666667,11.7003333333,14.5653333333,6.21033333333,8.5036,7.4418,14.9672,9.34246666667
489.40,7.76048888889,15.7266,11.7164,14.6096,6.22466666667,8.51393333333,7.45143333333,14.9780666667,9.3452
489.75,7.767,15.7535333333,11.7332,14.6436,6.23926666667,8.517,7.4682,14.9859333333,9.35299999999
490.10,7.76253333333,15.7754666667,11.7333333333,14.6658,6.24113333333,8.50193333333,7.46776666667,14.9837333333,9.34260000001
490.45,7.78817777778,15.8210666667,11.769,14.7136,6.2648,8.51666666667,7.49486666667,15.0098,9.35926666665
490.80,7.79615555555,15.8560666667,11.7878,14.7631333333,6.27493333333,8.50786666667,7.508,15.0312,9.36753333333
491.15,7.80277777778,15.8893333333,11.8178666667,14.8055333333,6.28426666666,8.5058,7.51623333333,15.0342,9.36453333332
491.50,7.81271111111,15.9213333333,11.8351333334,14.8564,6.28686666667,8.50926666667,7.5286,15.0450666667,9.36786666667
491.85,7.85357777778,15.9884666667,11.8884,14.9274,6.31846666667,8.5492,7.5716,15.0962,9.40666666665
492.20,7.8658,16.0334,11.9154666666,14.9682666667,6.3222,8.544,7.58776666667,15.1157333333,9.418
492.55,7.89828888889,16.0769333333,11.9546666667,15.026,6.3408,8.55786666667,7.61376666667,15.1472666667,9.43973333333
492.90,7.89555555556,16.1111333333,11.9728,15.0643333333,6.34446666667,8.53713333333,7.61146666667,15.1686666667,9.43333333333
493.25,7.93017777778,16.1695333333,12.0264666667,15.1188666667,6.36626666666,8.55066666667,7.6444,15.1954,9.45939999999
493.60,7.93986666667,16.2107333333,12.0548,15.1761333333,6.37086666667,8.5546,7.6574,15.2068,9.47080000001
493.95,7.97368888889,16.2621333333,12.1113333333,15.2493333333,6.3922,8.577,7.69143333333,15.2369333333,9.49080000001
494.30,7.99595555556,16.3349333333,12.1576,15.3381333333,6.4154,8.58206666667,7.7264,15.2678666667,9.50946666666
494.65,8.02362222222,16.3943333333,12.1956,15.4050666667,6.4436,8.60646666667,7.74546666667,15.2861333333,9.51413333334
495.00,8.04946666667,16.4664,12.2242666667,15.4795333333,6.46733333333,8.64166666667,7.79136666667,15.335,9.53820000001
495.34,8.08182222222,16.5428,12.2842666667,15.5534,6.4938,8.6658,7.83893333333,15.3709333333,9.56733333332
495.69,8.09246666666,16.5929333333,12.3114666667,15.6159333333,6.5028,8.68126666667,7.86023333333,15.3892666667,9.57493333333
496.04,8.12582222222,16.6494,12.3596666667,15.6936666667,6.5418,8.72433333333,7.88756666667,15.4428666667,9.6208
496.39,8.11997777778,16.6864,12.3806,15.7334666667,6.55233333333,8.718,7.90696666667,15.4544666667,9.62273333335
496.74,8.14182222222,16.7414666667,12.4289333333,15.8107333333,6.5652,8.76806666667,7.9476,15.4786,9.65019999999
497.09,8.1512,16.7940666667,12.4496666667,15.8684,6.584,8.77373333333,7.97663333333,15.5058666667,9.6654
497.44,8.17553333333,16.8394666667,12.4948,15.9117333333,6.6244,8.79266666667,7.99886666666,15.5391333333,9.68746666666
497.79,8.18042222222,16.9014,12.5105333333,15.9636,6.62526666667,8.8014,8.01606666667,15.56,9.70506666667
498.14,8.20362222222,16.9624666667,12.5498,16.0248,6.64986666667,8.82513333333,8.0379,15.6072,9.73266666666
498.48,8.20344444444,16.9858,12.5732,16.0640666667,6.64873333334,8.8288,8.05666666667,15.6177333333,9.73793333335
498.83,8.20131111111,17.0138666667,12.6054,16.1149333333,6.6574,8.8126,8.06356666667,15.6146666666,9.73646666667
499.18,8.22848888889,17.0682666667,12.6556666667,16.1685333333,6.70153333333,8.82186666667,8.10216666667,15.6494,9.76080000001
499.53,8.2322,17.1116,12.6756666667,16.1990666667,6.70593333333,8.83073333333,8.1187,15.6562,9.76839999999
499.88,8.214,17.1271333333,12.6716666667,16.2343333333,6.68733333334,8.8024,8.12,15.6336,9.74300000001
500.23,8.22322222222,17.1892,12.7022666667,16.3023333333,6.67786666667,8.82526666667,8.1294,15.648,9.75293333332
500.58,8.2508,17.2464666667,12.7410666667,16.3548666667,6.71513333333,8.82686666667,8.155,15.6842,9.7858
500.92,8.2612,17.2866666667,12.7798,16.4272666667,6.72373333333,8.84006666666,8.17926666666,15.7214,9.7988
501.27,8.30222222222,17.3323333333,12.8022,16.4972666667,6.7322,8.83753333333,8.21713333333,15.7516666667,9.81033333333
501.62,8.31022222222,17.3546666667,12.8372666667,16.5377333333,6.759,8.84586666667,8.23326666667,15.7548,9.80606666667
501.97,8.32015555556,17.3846666666,12.8589333333,16.5609333333,6.76066666667,8.854,8.24663333333,15.7542,9.79819999999
502.32,8.33862222222,17.4431333333,12.8921333333,16.6044666667,6.79366666667,8.8536,8.2753,15.7638666667,9.81379999999
502.67,8.34393333333,17.4764666667,12.8902,16.6182666667,6.794,8.85993333333,8.27393333334,15.7542,9.82440000001
503.01,8.31253333333,17.4572,12.8574666667,16.6237333333,6.74133333334,8.84453333333,8.221,15.7288,9.79440000001
503.36,8.32666666667,17.4913333333,12.8771333333,16.6655333333,6.76826666667,8.83246666667,8.23266666667,15.7452,9.80839999999
503.71,8.34253333333,17.5422666667,12.8925333333,16.693,6.78453333333,8.85006666667,8.25453333333,15.7613333333,9.80766666668
504.06,8.34997777778,17.5566,12.9048666667,16.6958,6.81186666667,8.8406,8.27713333333,15.7616666667,9.80206666667
504.41,8.36502222222,17.5910666667,12.9196,16.7350666667,6.8266,8.8448,8.29926666667,15.7728,9.80346666667
504.75,8.34733333334,17.6118,12.9186,16.7158,6.82086666666,8.83306666667,8.2856,15.7652666667,9.79726666668
505.10,8.31851111111,17.6416,12.9352666667,16.7246,6.80206666667,8.81853333333,8.27393333333,15.7536666667,9.79226666667
505.45,8.33744444445,17.6979333333,12.9786,16.7788666667,6.8208,8.8302,8.29903333333,15.7954666667,9.81379999999
505.80,8.35853333334,17.7386666667,13.0102,16.8420666667,6.84533333333,8.8558,8.32656666667,15.8262666667,9.84159999999
506.15,8.367,17.7717333333,13.0376666667,16.9054,6.8262,8.86466666666,8.32883333333,15.864,9.85286666667
506.49,8.38526666667,17.8088666667,13.0481333333,16.9534,6.8282,8.88293333334,8.35923333333,15.8808,9.86740000001
506.84,8.40931111111,17.8761333333,13.0900666667,16.9965333333,6.8698,8.88053333333,8.40976666667,15.9035333333,9.89586666665
507.19,8.40288888889,17.8904666667,13.0998,17.0355333333,6.86946666667,8.89006666667,8.41436666667,15.9173333333,9.88999999999
507.54,8.44888888889,17.9526,13.1718666667,17.0954666667,6.923,8.93233333333,8.46183333334,15.9612666667,9.94880000001
507.88,8.44315555556,17.9912666667,13.1842666667,17.1335333333,6.92266666666,8.92406666667,8.46500000001,15.9670666667,9.96226666668
508.23,8.43953333333,18.0018666667,13.1843333333,17.1256666667,6.89773333333,8.9142,8.44619999999,15.9582666666,9.95706666666
508.58,8.44037777778,18.0124,13.1777333333,17.1541333333,6.88546666667,8.9116,8.43203333334,15.9452666667,9.94713333333
508.93,8.4644,18.0447333333,13.1972666667,17.1878666667,6.90153333333,8.94126666667,8.45803333333,15.969,9.96273333333
509.27,8.46717777778,18.0721333333,13.2054,17.2080666667,6.91146666667,8.95706666667,8.46453333333,15.9680666667,9.96920000001
509.62,8.45095555556,18.0742,13.1874666667,17.2224,6.88893333333,8.92213333333,8.43576666667,15.9476666667,9.95286666667
509.97,8.43764444445,18.0788666667,13.1826,17.2324,6.9034,8.92726666667,8.44606666667,15.941,9.93753333335
510.32,8.43942222222,18.1045333333,13.2070666666,17.2510666667,6.91266666667,8.92173333333,8.45896666667,15.9616,9.92806666666
510.66,8.43842222222,18.1051333333,13.2091333333,17.2808666667,6.91193333333,8.9278,8.45586666667,15.956,9.91953333333
511.01,8.43324444444,18.1078666667,13.1959333333,17.2903333333,6.9016,8.90826666667,8.44976666667,15.926,9.90106666667
511.36,8.42171111111,18.0925333333,13.1741333333,17.2988,6.87946666667,8.88553333333,8.4305,15.9064,9.86039999999
511.70,8.41744444445,18.0822,13.1828666667,17.3192666667,6.8734,8.87773333333,8.4186,15.8966,9.8528
512.05,8.39522222222,18.0754666667,13.1668,17.3277333333,6.8558,8.86266666667,8.40343333333,15.853,9.81860000001
512.40,8.41,18.0948666667,13.1918,17.3584,6.8776,8.87553333333,8.4379,15.8627333333,9.83693333333
512.75,8.42222222222,18.1380666667,13.235,17.4185333333,6.92673333333,8.8994,8.46036666666,15.8919333333,9.85773333332
513.09,8.411,18.127,13.2144,17.4203333333,6.91286666666,8.86480000001,8.44586666667,15.8738,9.83633333334
513.44,8.40211111111,18.148,13.2192,17.4353333333,6.9172,8.87326666667,8.4687,15.8784666667,9.82653333334
513.79,8.42128888889,18.1529333333,13.229,17.4305333333,6.91993333333,8.87013333334,8.47803333334,15.873,9.84586666667
514.13,8.43042222222,18.1558666667,13.2468,17.4478,6.94493333333,8.86606666666,8.47336666667,15.8689333333,9.85133333334
514.48,8.4516,18.2009333333,13.2763333333,17.4842,6.97653333333,8.89973333334,8.4948,15.8962,9.86926666666
514.83,8.47357777778,18.2358,13.3271333333,17.5213333334,7.0062,8.91093333334,8.52136666666,15.9352666667,9.89000000001
515.17,8.45942222222,18.2600666667,13.3268,17.5602666667,7.00326666667,8.9046,8.52156666667,15.9466,9.9014
515.52,8.47662222222,18.3102,13.3519333333,17.5957333333,7.01506666667,8.9378,8.53593333334,15.9809333333,9.91979999999
515.87,8.49453333333,18.3509333333,13.3874,17.6412666666,7.04666666667,8.96933333334,8.57773333333,16.0264666667,9.95833333331
516.21,8.479,18.3521333333,13.3742666667,17.6494666667,7.04393333333,8.96853333333,8.5638,16.0162666667,9.95486666665
516.56,8.47362222222,18.3246,13.3286,17.6394666667,6.99666666667,8.97660000001,8.54983333333,15.9958,9.93893333333
516.91,8.53764444444,18.3862,13.3815333333,17.7012,7.04146666667,9.05000000001,8.60033333334,16.0482666667,10.0046666667
517.25,8.54455555556,18.4092666667,13.3923333333,17.7091333333,7.04893333333,9.05486666667,8.59013333334,16.0585333333,10.0211333333
517.60,8.5474,18.4512,13.4062,17.7656666667,7.0574,9.06993333333,8.60239999999,16.0743333333,10.0297333334
517.95,8.56906666667,18.5132666667,13.4353333333,17.8282,7.08266666667,9.11466666667,8.62363333334,16.0975333333,10.0635333333
518.29,8.58553333333,18.5220666666,13.446,17.8632,7.08166666667,9.11959999999,8.63649999999,16.1077333333,10.0804666667
