wavelength,Back_SpoBoem,Belly_SpoBoem,Breast_SpoBoem,Crissum_SpoBoem,Crown_SpoBoem,DorTail_SpoBoem,Patch10_SpoBoem,Rump_SpoBoem,Throat_SpoBoem,WingTip_SpoBoem
614.28,18.3448333333,35.0555,31.95375,33.7309166667,6.19583333333,9.89299999999,37.56875,25.6550833333,35.4275,12.2596666667
614.61,18.4146666667,35.19575,32.0503333333,33.87175,6.27583333334,9.98541666668,37.6209166667,25.78525,35.5275,12.3635
614.94,18.5399166667,35.2814166667,32.1675,33.964,6.4135,10.0685833333,37.7110833333,25.9324166666,35.5715833333,12.459
615.28,18.5833333333,35.3473333333,32.2460833333,34.0775833333,6.4695,10.1423333333,37.7909166666,26.007,35.6230833333,12.549
615.61,18.7300833333,35.5654166667,32.4016666667,34.2695833333,6.59216666667,10.2665,37.902,26.2309166667,35.79575,12.70925
615.95,18.70925,35.5371666667,32.3998333333,34.2218333333,6.53241666667,10.17075,37.871,26.2014166667,35.7789166666,12.6249166667
616.28,18.71375,35.64125,32.4660833333,34.299,6.52158333333,10.1669166667,37.88775,26.2874166667,35.80075,12.6393333333
616.61,18.7328333334,35.6244166667,32.47175,34.3384166667,6.4695,10.1121666667,37.8763333334,26.2925,35.7786666667,12.6034166667
616.95,18.6871666667,35.6218333333,32.3939166667,34.2699166666,6.41891666667,10.0491666667,37.79575,26.2835833333,35.6900833333,12.5426666667
617.28,18.8239166667,35.7849166667,32.4865,34.3741666667,6.50325,10.1090833333,37.8470833333,26.3875,35.7943333333,12.5861666667
617.62,18.8789166666,35.904,32.5561666667,34.4500833333,6.5195,10.12675,37.8879166666,26.4691666667,35.8456666667,12.61375
617.95,18.8875,35.8938333333,32.6175833333,34.4835,6.43183333333,10.1125833333,37.8331666667,26.5334166667,35.88075,12.60625
618.28,18.9456666667,35.8984166667,32.7093333333,34.5171666666,6.43366666667,10.1055833333,37.8375833333,26.62425,35.8793333333,12.5680833333
618.62,18.9105,35.9353333333,32.7151666667,34.5755833333,6.33708333333,10.0401666667,37.83725,26.6185,35.9293333333,12.5303333334
618.95,18.9013333333,35.9590833334,32.76275,34.60975,6.29908333334,9.96941666667,37.76675,26.6381666667,35.9525833333,12.47325
619.28,18.8724166667,35.9578333333,32.8114166666,34.6124166667,6.24475,9.89175,37.7226666666,26.6079166667,35.9113333333,12.3798333333
619.62,18.93775,36.0661666666,32.92875,34.76425,6.24891666667,9.89966666667,37.806,26.7473333333,36.0003333333,12.4978333334
619.95,18.8795,36.0061666667,32.9133333333,34.7449166666,6.19258333333,9.80425000001,37.7175833333,26.7268333333,35.9534166666,12.455
620.28,18.8853333333,36.0235833333,32.926,34.73875,6.19891666667,9.8105,37.69325,26.8038333333,35.9781666666,12.47925
620.62,18.9155,36.0994166667,33.034,34.8195,6.19341666666,9.78341666667,37.7679166666,26.8421666667,36.1135,12.51575
620.95,18.811,36.0833333333,32.9965833334,34.8039166667,6.12816666667,9.71733333335,37.6435,26.81875,36.0725833333,12.4709166667
621.28,18.8325833333,36.0573333334,33.0018333333,34.8104166666,6.13958333334,9.71891666667,37.5955833333,26.8373333333,36.0331666667,12.48375
621.62,18.81025,36.1325,32.9941666667,34.808,6.08341666667,9.61,37.5485,26.7940833333,36.0435,12.4476666667
621.95,18.7099166667,36.129,32.9715,34.7846666666,5.95658333333,9.45225000001,37.5110833333,26.7339166667,36.0240833333,12.3488333333
622.28,18.7245,36.1580833333,33.0438333333,34.8195,5.87675,9.38633333332,37.47575,26.7759166667,36.07025,12.2958333333
622.62,18.7279166667,36.1824166667,32.99675,34.7819166667,5.84875,9.34341666667,37.46575,26.80625,36.00275,12.3050833333
622.95,18.64975,36.1105833333,32.9993333333,34.7554166666,5.72875,9.28516666668,37.46225,26.80275,35.9448333333,12.2568333334
623.28,18.6289166666,36.1506666666,33.039,34.786,5.74566666667,9.32949999999,37.4455,26.8510833333,35.9983333333,12.239
623.62,18.6495,36.18675,33.0478333333,34.783,5.70241666667,9.31366666668,37.4579166667,26.8263333333,35.9636666667,12.225
623.95,18.67325,36.33825,33.1955,34.9189166666,5.66175,9.31391666668,37.5765833333,26.9115,36.0261666666,12.23725
624.28,18.60825,36.2896666667,33.1394166667,34.93775,5.57375,9.17158333333,37.5130833333,26.9065,35.8854166667,12.1760833334
624.62,18.6093333333,36.3903333334,33.1811666667,35.00625,5.57425,9.1455,37.58125,26.9800833333,35.8851666667,12.21725
624.95,18.644,36.51875,33.2336666667,35.1080833334,5.56608333333,9.15499999999,37.6928333333,27.0609166667,35.9464166667,12.2104166666
625.28,18.6603333333,36.49975,33.2616666667,35.1366666667,5.5785,9.17175,37.6903333333,27.1331666667,35.8881666667,12.19325
625.61,18.7485833333,36.6135833333,33.3166666667,35.2194166666,5.611,9.22275,37.7579166667,27.243,35.9198333333,12.2513333333
625.95,18.7153333333,36.6084166667,33.2894166667,35.1413333333,5.60816666667,9.16975,37.7223333333,27.2150833333,35.7894166667,12.2371666667
626.28,18.6909166667,36.5960833333,33.2879166666,35.1958333333,5.56533333333,9.11408333333,37.67275,27.2185,35.7375,12.1864166667
626.61,18.6819166667,36.62475,33.2373333333,35.1420833333,5.57508333333,9.05966666667,37.5755833333,27.21725,35.6905,12.1698333333
626.94,18.729,36.6790833333,33.2945833333,35.2035833333,5.57075,9.05658333333,37.6241666666,27.2554166666,35.7313333333,12.19
627.28,18.7344166667,36.7001666667,33.2821666667,35.2200833333,5.59375,9.06191666666,37.6035,27.2966666667,35.7154166667,12.2115833333
627.61,18.6875833333,36.68475,33.2454166667,35.2225,5.55791666667,8.99483333334,37.4948333334,27.2658333333,35.6565,12.173
627.94,18.726,36.7455833333,33.2975833333,35.2683333333,5.56783333333,9.06458333334,37.5105833333,27.2884166667,35.7565,12.2238333333
628.27,18.7894166667,36.73825,33.3810833333,35.29275,5.49875,9.04025,37.52975,27.3541666667,35.8583333333,12.2204166667
628.61,18.7426666667,36.64775,33.3333333333,35.29425,5.41791666667,8.92775000001,37.4410833333,27.2989166667,35.8805,12.2065
628.94,18.6911666666,36.66875,33.3256666667,35.3366666667,5.32541666667,8.85333333333,37.45375,27.2965,35.9613333333,12.1880833334
629.27,18.6400833333,36.57925,33.2934166667,35.2873333333,5.33691666667,8.84383333334,37.2908333334,27.2443333333,35.9440833334,12.1786666667
629.60,18.6716666667,36.6330833333,33.286,35.3601666667,5.35341666667,8.88558333333,37.3433333333,27.3139166667,36.07825,12.222
629.94,18.5995833334,36.64275,33.2288333333,35.3018333333,5.21216666667,8.77349999999,37.2861666667,27.2563333333,36.1159166667,12.17875
630.27,18.6605833333,36.6953333333,33.2978333333,35.4193333333,5.2105,8.78216666666,37.405,27.3271666667,36.2601666667,12.22775
630.60,18.6178333333,36.5821666666,33.1430833333,35.33625,5.13175,8.69308333334,37.2205,27.2653333334,36.1774166667,12.1541666667
630.93,18.5985,36.6104166667,33.13475,35.3319166667,5.05025,8.60341666666,37.17975,27.2980833333,36.2315833333,12.1183333333
631.26,18.71525,36.7195,33.1985,35.40525,5.0975,8.65591666668,37.214,27.3869166667,36.2915,12.2093333333
631.60,18.76825,36.7601666667,33.23875,35.4691666667,5.09875,8.68383333332,37.2425833333,27.4953333333,36.329,12.2464166667
631.93,18.72125,36.8490833334,33.2340833333,35.5213333333,5.05375,8.65858333332,37.234,27.514,36.2713333333,12.2544166667
632.26,18.6591666667,36.8611666667,33.2759166667,35.4756666667,5.01825,8.63916666667,37.2043333333,27.5344166667,36.2626666667,12.21975
632.59,18.6893333333,36.90825,33.31175,35.494,5.04016666666,8.67074999999,37.1668333333,27.601,36.23625,12.2318333333
632.92,18.69525,36.9375833333,33.2851666666,35.5023333334,4.95258333333,8.57308333333,37.2176666667,27.5896666667,36.2224166667,12.1680833333
633.26,18.7021666667,36.9445833333,33.2821666667,35.5355833333,4.90616666666,8.55283333334,37.1415,27.6245,36.2076666667,12.11925
633.59,18.8145833334,37.0445,33.37825,35.627,4.98958333334,8.64424999999,37.188,27.6805833333,36.2418333333,12.16925
633.92,18.77925,36.9985,33.3139166667,35.5413333333,4.94283333333,8.60958333333,37.0548333333,27.61775,36.1100833333,12.1311666667
634.25,18.7401666667,37.1893333333,33.4193333334,35.6355,4.95166666666,8.63025000001,37.10875,27.6963333333,36.2060833334,12.1425833334
634.58,18.7578333333,37.2425,33.4616666667,35.7149166667,4.94125,8.66641666667,37.1575,27.7066666667,36.2485,12.1434166666
634.91,18.6695833334,37.1541666667,33.3866666667,35.62975,4.81475,8.57725,37.0531666667,27.6875833333,36.2143333333,12.0140833333
635.25,18.6144166667,37.1595833333,33.3639166666,35.5623333333,4.68275,8.47833333334,36.9200833333,27.6046666667,36.17475,11.8919166667
635.58,18.6441666667,37.131,33.3340833333,35.5384166667,4.69166666667,8.47358333332,36.8510833333,27.6083333334,36.1640833333,11.8371666667
635.91,18.6575833333,37.13975,33.306,35.56775,4.62975,8.48158333333,36.8193333334,27.6328333333,36.1649166667,11.7853333333
636.24,18.6830833333,37.2011666667,33.3089166667,35.6175,4.58416666667,8.47891666667,36.8601666667,27.6125,36.2439166667,11.77
636.57,18.7475,37.297,33.3428333333,35.7214166667,4.59941666667,8.51525,36.84975,27.6925833334,36.3383333333,11.83
636.90,18.7568333334,37.3464166667,33.3385833333,35.72625,4.58725,8.49641666667,36.8503333333,27.7295,36.4470833334,11.8479166667
637.23,18.7553333333,37.34075,33.343,35.7455833333,4.58625,8.50658333333,36.8475,27.7535,36.5465833333,11.8685833333
637.56,18.8060833333,37.46125,33.3734166667,35.9043333333,4.57291666666,8.52991666666,36.9588333333,27.9088333333,36.6970833334,11.899
637.90,18.9545,37.50225,33.4285,35.9999166667,4.54675,8.56441666666,37.08175,28.0145833333,36.8056666667,11.965
638.23,19.1454166667,37.6868333333,33.6185833333,36.17825,4.61766666667,8.68575,37.23125,28.192,37.00675,12.0905
638.56,19.1234166667,37.7153333333,33.6745,36.229,4.60666666667,8.71658333333,37.2705833333,28.214,37.1205,12.1353333333
638.89,19.2505,37.745,33.69925,36.3443333333,4.70675,8.83099999999,37.3020833333,28.2805,37.1680833333,12.2484166667
639.22,19.308,37.796,33.7599166666,36.3840833333,4.75366666667,8.86491666666,37.3195833334,28.3315,37.20975,12.2575
639.55,19.4679166666,37.9809166667,33.8641666667,36.50175,4.94708333333,9.02225000001,37.394,28.4516666667,37.3390833333,12.4325833333
639.88,19.5483333333,38.0105833333,33.9070833334,36.6145833333,5.03758333333,9.10200000001,37.40075,28.5636666667,37.4220833333,12.538
640.21,19.4836666667,37.9806666667,33.8794166667,36.6494166667,4.98,9.12650000001,37.4159166667,28.5325833333,37.4501666666,12.5635
640.54,19.51075,38.0584166667,33.8725,36.6889166667,4.97075,9.143,37.3548333333,28.4913333333,37.3609166666,12.551
640.87,19.6174166667,38.2298333333,33.9551666667,36.7851666667,5.12291666667,9.26166666669,37.3961666667,28.6505833333,37.37225,12.6876666667
641.20,19.7744166667,38.27875,34.05975,36.8768333333,5.27091666667,9.38633333333,37.3865,28.76475,37.4909166667,12.7855
641.53,19.7439166667,38.2106666667,33.9543333334,36.7841666667,5.31466666666,9.39441666666,37.24575,28.64975,37.3768333333,12.72925
641.87,19.5751666667,37.9760833333,33.7324166667,36.6085833333,5.25375,9.27741666665,37.0086666667,28.496,37.263,12.6064166667
642.20,19.6745833333,38.0755833333,33.7595,36.7093333334,5.297,9.30391666668,37.01525,28.487,37.28125,12.6485
642.53,19.69375,38.2506666667,33.86725,36.8808333333,5.40916666667,9.352,37.1385,28.6830833333,37.423,12.7073333333
642.86,19.7015,38.3579166667,33.95975,36.9759166667,5.38533333333,9.399,37.1435,28.7459166667,37.58375,12.7635833333
643.19,19.68075,38.387,34.0363333333,37.114,5.30858333333,9.36333333332,37.1339166667,28.7900833334,37.5818333334,12.765
643.52,19.7024166667,38.4415833333,34.064,37.1634166667,5.30708333334,9.31624999999,37.1269166667,28.8206666667,37.5570833333,12.7423333333
643.85,19.8618333333,38.72025,34.2283333334,37.375,5.37733333333,9.36333333334,37.256,28.98275,37.7219166667,12.77875
644.18,19.98925,38.8265,34.48,37.56125,5.46975,9.48216666668,37.4459166667,29.19325,37.91775,12.88825
644.51,20.0514166667,38.8973333333,34.56,37.674,5.46325,9.53975000001,37.5085,29.2685833333,38.056,12.8628333334
644.84,20.1299166667,39.1001666666,34.7605833333,37.8131666667,5.48708333333,9.59366666667,37.6674166666,29.3309166666,38.2068333333,12.9025833333
645.17,20.1495833333,39.19475,34.8454166667,37.8835833333,5.54,9.64741666667,37.6923333333,29.45875,38.24,12.9751666667
645.50,20.3853333333,39.58775,35.2493333333,38.3000833334,5.7065,9.84999999999,37.9853333333,29.75925,38.5175833333,13.1653333333
645.83,20.4349166667,39.6029166667,35.2945833333,38.2980833333,5.76141666667,9.91366666668,37.9925,29.889,38.509,13.153
646.16,20.5708333333,39.64425,35.3536666666,38.3435833333,5.84216666666,10.07175,38.0200833333,29.878,38.56125,13.26875
646.49,20.7491666667,39.7935833333,35.4678333333,38.4990833334,6.09516666667,10.246,38.19275,30.0546666667,38.625,13.4241666667
646.82,20.8845833334,39.98675,35.60775,38.6098333333,6.19341666666,10.3578333333,38.3133333334,30.2404166667,38.74025,13.4914166667
647.15,20.9335,40.136,35.7006666667,38.6788333333,6.30816666667,10.4610833334,38.3528333333,30.3808333333,38.8399166667,13.63075
647.48,20.83975,39.95775,35.65925,38.5165833333,6.29933333333,10.4395833333,38.2085,30.333,38.7075833334,13.5631666667
647.81,20.809,39.9626666667,35.65375,38.493,6.32483333333,10.4351666667,38.1121666666,30.3656666667,38.65225,13.5291666666
648.14,20.7541666667,40.0011666667,35.7543333333,38.5196666667,6.263,10.3536666667,38.1870833333,30.4394166667,38.6121666667,13.5283333333
648.47,20.7065833333,39.9799166667,35.7851666666,38.5719166666,6.25408333334,10.36725,38.1105833334,30.4764166666,38.5476666667,13.5420833333
648.80,20.68975,40.0455833333,35.9495,38.6761666666,6.2115,10.3649166667,38.1594166667,30.5696666667,38.589,13.5040833333
649.13,20.5135,39.9070833333,35.7610833333,38.46175,6.05783333333,10.19325,37.9943333333,30.4213333333,38.34225,13.2694166667
649.46,20.5806666667,40.04025,35.8984166667,38.6765833333,6.2155,10.313,38.0984166667,30.5341666667,38.4971666667,13.4666666666
649.79,20.5661666666,40.2171666667,36.02475,38.7445833333,6.18066666667,10.2645,38.1299166666,30.6198333333,38.5326666667,13.4156666667
650.11,20.5374166666,40.2901666667,36.1235,38.8544166666,6.08141666667,10.2081666667,38.0981666667,30.5905833334,38.587,13.3279166667
650.44,20.5758333333,40.3141666667,36.1635833333,38.9465833333,6.06133333333,10.1640833333,38.1873333333,30.6144166667,38.6971666667,13.2726666667
650.77,20.6191666667,40.35725,36.2939166667,38.9770833333,6.02575,10.1544166667,38.2385833334,30.61,38.7419166666,13.1700833333
651.10,20.75875,40.5185833334,36.4445833333,39.12,6.09116666666,10.2180833333,38.2965,30.7180833333,38.8176666667,13.2754166667
651.43,20.8279166667,40.6135833333,36.4924166667,39.1304166666,6.16783333334,10.287,38.3411666666,30.8013333333,38.8254166667,13.3580833333
651.76,20.9431666667,40.6038333333,36.5780833333,39.1631666667,6.24591666667,10.4100833333,38.2276666667,30.8181666667,38.9264166667,13.38925
652.09,21.0016666667,40.7103333333,36.5741666667,39.1203333333,6.23691666667,10.3976666667,38.2463333334,30.895,38.9099166667,13.34025
652.42,21.17675,40.87275,36.6809166667,39.2854166667,6.37475,10.4741666667,38.358,31.02225,39.0524166667,13.4636666667
652.75,21.37825,41.1455833333,36.9713333333,39.5296666667,6.60983333333,10.7603333333,38.4888333334,31.2755833333,39.3603333333,13.7361666667
653.08,21.506,41.34925,37.2140833333,39.6461666667,6.66866666667,10.87425,38.5910833333,31.449,39.52425,13.75675
653.41,21.4865,41.2723333333,37.1634166667,39.6025833333,6.68241666667,10.83675,38.5596666667,31.4621666667,39.5438333333,13.7324166666
653.74,21.4926666667,41.2369166667,37.1064166667,39.55925,6.6835,10.826,38.5264166667,31.51825,39.5993333333,13.74525
654.06,21.4680833333,41.2034166666,37.0468333333,39.4493333333,6.75975,10.8109166667,38.3849166667,31.5175,39.4906666667,13.73375
654.39,21.586,41.42575,37.1600833334,39.5948333333,6.79533333333,10.8845,38.43925,31.66075,39.5970833333,13.8361666667
654.72,21.707,41.5906666667,37.2506666667,39.7396666666,6.96166666667,11.0063333333,38.4803333333,31.8559166667,39.7125833333,13.9550833334
655.05,21.8108333334,41.6485,37.3665,39.8864166666,6.98825,11.0508333333,38.4764166667,31.8813333333,39.86475,14.0013333333
655.38,21.83825,41.85075,37.4455,40.0745833333,7.00816666667,11.0236666667,38.581,31.9353333333,39.93925,13.9740833333
655.71,21.8821666667,41.9309166667,37.5575,40.2330833333,7.04633333334,11.0325833333,38.6638333333,32.0520833333,40.06025,14.0838333333
656.04,21.8488333333,41.9311666667,37.6145,40.2266666667,6.99433333333,11.0043333333,38.6055,32.06775,40.0533333333,14.0655
656.37,21.7325,41.8315833333,37.4464166667,40.1130833333,6.76025,10.6449166667,38.5499166666,31.9688333333,39.8520833334,13.8143333333
656.69,21.779,41.9061666667,37.46175,40.154,6.78033333334,10.5704166667,38.5785833333,32.0131666667,39.8339166667,13.8733333333
657.02,21.8988333333,42.0556666667,37.6710833333,40.3115833333,6.78333333333,10.5940833333,38.6455,32.1319166667,39.8675833333,13.8985833334
657.35,21.8505,42.03325,37.7565833333,40.3788333334,6.68466666667,10.496,38.6424166667,32.1869166667,39.7333333334,13.815
657.68,21.8721666666,42.1671666667,37.9063333333,40.5151666667,6.63191666667,10.51725,38.7261666667,32.3155833333,39.77125,13.8629166667
658.01,21.75425,42.0484166667,37.86675,40.4596666667,6.55333333333,10.4346666667,38.6391666666,32.2513333333,39.6163333333,13.73725
658.34,21.7013333333,41.9891666667,37.8839166667,40.38925,6.40308333333,10.323,38.6546666667,32.2069166667,39.5834166667,13.60075
658.66,21.6684166666,42.0358333333,37.94625,40.4179166667,6.36075,10.2880833333,38.7030833333,32.27025,39.5750833334,13.5758333333
658.99,21.6633333333,41.95275,37.8948333333,40.3225,6.3845,10.3165,38.6614166667,32.2964166667,39.4965833334,13.6474166666
659.32,21.7029166667,41.9505833333,37.9414166666,40.3545833333,6.375,10.3526666667,38.596,32.30325,39.4921666667,13.6385
659.65,21.73475,42.04275,38.0185833334,40.4190833334,6.4415,10.3295833333,38.6145,32.3575833333,39.56325,13.6695
659.98,21.8845833333,42.2066666667,38.243,40.5765,6.58908333333,10.5479166667,38.6793333334,32.5021666667,39.781,13.8941666666
660.31,21.81875,42.1753333333,38.1735,40.5721666666,6.46908333333,10.46725,38.5770833334,32.4094166667,39.7784166667,13.7929166667
660.63,21.70875,42.0581666667,38.0943333333,40.4605,6.38058333334,10.3868333333,38.44525,32.3154166667,39.7375833334,13.70675
660.96,21.78375,42.22275,38.1129166667,40.5293333333,6.42125,10.4121666667,38.4514166667,32.34425,39.94875,13.7655
661.29,21.9904166667,42.4379166666,38.37325,40.7399166667,6.52908333333,10.5235,38.5708333333,32.4653333333,40.28375,13.9249166667
661.62,22.0598333333,42.5075833333,38.4589166667,40.8054166667,6.5585,10.5875833333,38.6290833334,32.53025,40.49675,14.0103333334
661.94,22.1975,42.7288333333,38.6543333333,41.058,6.66566666667,10.728,38.67875,32.6855833333,40.791,14.14025
662.27,22.2405833333,42.7784166667,38.6645,41.05975,6.63866666667,10.6851666667,38.5843333333,32.64875,40.9039166666,14.1785
