wavelength,Back_PlaCraf,Belly_PlaCraf,Breast_PlaCraf,Crissum_PlaCraf,Crown_PlaCraf,DorTail_PlaCraf,Rump_PlaCraf,Throat_PlaCraf,WingTip_PlaCraf
605.57,13.4353666667,40.0344666667,15.2107666667,41.0370416666,11.0060333333,10.2148666667,15.232,18.3198666667,12.8621333333
605.90,13.5006333333,40.1542666667,15.3014333333,41.1020833334,11.0831166667,10.2851333333,15.3200666666,18.4059555556,12.9355333333
606.24,13.4823333333,40.063,15.2647333333,41.0211666666,11.0692166667,10.2652666667,15.2766,18.3771111111,12.9148
606.58,13.479,40.0902,15.3007666667,41.0174583333,11.1125,10.3044,15.2964666667,18.4085777778,12.9532
606.91,13.4813666667,40.0966,15.2602666667,41.0377916667,11.0802,10.2816666667,15.2828666667,18.4209111111,12.9579333333
607.25,13.5027333333,40.1266,15.2794666667,41.0427916667,11.1023666667,10.2918,15.3148,18.4775777778,12.9745333333
607.58,13.4587666667,40.1045333333,15.2346666667,41.0134166667,11.0875166667,10.3021333333,15.2862666667,18.4378888889,12.9608666667
607.92,13.4554,40.1220666667,15.207,41.007375,11.0850333333,10.2753333333,15.2677333333,18.4480666667,12.9719333333
608.25,13.4397666667,40.0940666667,15.1988333333,40.955375,11.0891666667,10.2690666667,15.2581333333,18.4299777778,12.9717333333
608.59,13.4235333333,40.0482666667,15.1815666667,40.96175,11.0640166667,10.2494666667,15.21,18.4121111111,12.9666666667
608.92,13.4132666667,40.0207333333,15.1426,40.951875,11.0745166667,10.268,15.2133333333,18.4642444444,12.9764666667
609.26,13.4460666667,40.0143333333,15.1498,40.9415833333,11.1161333333,10.3394666667,15.2632,18.5346222222,13.0128
609.59,13.4060333333,40.0022,15.1038,40.97475,11.0792,10.3336666667,15.2328666667,18.5095333333,13.0007333333
609.93,13.442,40.0686,15.1225333333,41.0746666667,11.1034333333,10.4006666666,15.2736,18.6125777778,13.0442
610.26,13.458,40.0694,15.1283666667,41.131375,11.10815,10.4435333333,15.3013333333,18.6218222222,13.0393333333
610.60,13.4297,40.0981333333,15.1136666667,41.1495833333,11.1170666667,10.4530666667,15.2914666667,18.6141333333,13.0141333333
610.93,13.4417666667,40.0704,15.1208666667,41.1859583333,11.1420333333,10.4600666667,15.3104,18.6136,13.0197333333
611.27,13.5157333333,40.0784666667,15.1736333333,41.2047916667,11.2040833333,10.5522666667,15.3587333333,18.6640666667,13.0839333333
611.60,13.4896333333,40.033,15.1722,41.2026666667,11.1880166667,10.5588,15.3653333334,18.6480666667,13.0428
611.93,13.5064,40.0154666667,15.1681,41.2432916667,11.2253666667,10.6218666667,15.3919333333,18.6691777778,13.0698666667
612.27,13.5225333333,40.0637333333,15.2405333333,41.2173333333,11.2848,10.6625333333,15.4560666667,18.6714,13.1032
612.60,13.5592666667,40.1377333333,15.3059333333,41.3358333333,11.3132333333,10.6986,15.498,18.7145555555,13.1542
612.94,13.4857,40.1170666667,15.2699,41.33975,11.2635666667,10.6520666667,15.4538,18.6633333333,13.0972666667
613.27,13.3955333334,40.0171333333,15.1369333333,41.21625,11.1710833333,10.5382,15.3386,18.5352222222,12.9939333333
613.61,13.4075,40.0221333333,15.1303,41.204625,11.16515,10.4636666667,15.3374,18.4805333333,12.9914666667
613.94,13.4093,40.0884,15.1247,41.2618333333,11.1617833333,10.3984,15.3188,18.5097555556,13.0056666667
614.28,13.4844666667,40.1202,15.2003333333,41.3095833333,11.2149333333,10.4376666667,15.4084,18.6292888889,13.1012666667
614.61,13.4876666667,40.2058666667,15.2375,41.3516666667,11.2011833333,10.4341333333,15.4213333334,18.6534444444,13.1085333333
614.94,13.4527333333,40.2761333333,15.2071666666,41.427125,11.1463666667,10.3356,15.4004,18.6060444444,13.0610666667
615.28,13.4074333333,40.2418,15.1639333333,41.4246666666,11.0938,10.2941333333,15.3425333333,18.5279111111,12.9941333333
615.61,13.4034333333,40.2694666667,15.1772,41.426375,11.09955,10.2883333333,15.3592666667,18.5200888889,12.9720666667
615.95,13.4292666667,40.2802,15.1535333333,41.461,11.11395,10.2959333333,15.3747333333,18.5161333333,12.9690666667
616.28,13.3627333333,40.2546,15.0909333333,41.4308333333,11.0516333333,10.2059333333,15.3056666667,18.4722222222,12.8806666667
616.61,13.3219333333,40.2054666667,15.0514666667,41.40725,10.99445,10.1195333333,15.2536666667,18.3729111111,12.8641333333
616.95,13.4078333334,40.3216666667,15.1613,41.5367083333,11.0912666667,10.19,15.3536,18.4856222222,12.9362
617.28,13.3777333333,40.3747333333,15.1454333333,41.5505416667,11.1011,10.2267333333,15.3490666667,18.4544888889,12.9457333333
617.62,13.3532333333,40.364,15.1392333333,41.4651666667,11.0788,10.2760666667,15.3465333333,18.4414888889,12.9436
617.95,13.246,40.3445333333,15.0402333333,41.409,11.0083,10.1752666667,15.2683333334,18.2884666667,12.8270666667
618.28,13.2117666667,40.2816666667,14.9845333333,41.3792916667,10.9782666667,10.1458,15.2452,18.3013111111,12.8396666667
618.62,13.2882333333,40.314,15.0608,41.3968333333,11.0737,10.2225333333,15.2985333333,18.4000666667,12.9577333333
618.95,13.3027333333,40.4176,15.0474,41.4615833333,11.0584166667,10.2078666667,15.2787333333,18.4603333333,12.9584
619.28,13.2881,40.4042,15.0452666667,41.44775,11.0281,10.1552,15.2537333333,18.4700888889,12.9806
619.62,13.2196333333,40.4127333333,15.0154666667,41.483125,10.9794833333,10.1175333333,15.2054,18.4443111111,12.954
619.95,13.2483666667,40.3699333333,14.9865,41.401875,10.9706166667,10.1080666667,15.1884666667,18.3939111111,13.0072
620.28,13.39,40.4965333333,15.0998666667,41.49375,11.1121333333,10.2384,15.3312666667,18.5783333333,13.1445333333
620.62,13.3933,40.481,15.1206,41.5116666667,11.1244833333,10.2688,15.3496666667,18.5831555556,13.1758
620.95,13.4002,40.4687333333,15.1366,41.4640833334,11.1415333333,10.2971333333,15.3520666667,18.5949333333,13.1298666667
621.28,13.4045666667,40.4724666667,15.1462333333,41.4739583333,11.15065,10.2477333333,15.3461333333,18.5797111111,13.137
621.62,13.4742333333,40.5673333333,15.2159333333,41.5525833334,11.2150666666,10.3693333333,15.4221333333,18.7036,13.2277333333
621.95,13.5536333333,40.6131333333,15.2668333333,41.55525,11.26805,10.4482,15.4601333333,18.6492444444,13.2566666667
622.28,13.4949666667,40.6013333333,15.2025,41.5615416667,11.1974166667,10.4101333333,15.4074,18.5892222222,13.1663333333
622.62,13.5271333334,40.6084,15.2302333333,41.601375,11.2453666667,10.4896,15.4943333333,18.6293777778,13.2274
622.95,13.5593333333,40.6153333333,15.2311,41.659,11.2791833333,10.5384666667,15.5232666667,18.6716888889,13.2773333333
623.28,13.5982333333,40.6479333333,15.2535,41.66925,11.2889,10.5901333334,15.5453333333,18.7524444444,13.2962666667
623.62,13.6262666667,40.7108666667,15.3106333333,41.7435833334,11.34745,10.6474666666,15.6172666667,18.8095333333,13.3379333333
623.95,13.6191333333,40.719,15.2875666667,41.711,11.3343,10.637,15.6140666667,18.8086222222,13.3287333333
624.28,13.6425333333,40.6840666667,15.3274,41.626125,11.3649333333,10.6522,15.6447333333,18.8489111111,13.3627333333
624.62,13.6908666667,40.7206,15.3414666667,41.6806666666,11.3720833333,10.6601333333,15.6946666667,18.8901555556,13.4309333333
624.95,13.7850666667,40.8172666667,15.4011333333,41.7760416667,11.4227833333,10.737,15.7778,18.9414666667,13.5359333333
625.28,13.7797,40.7947333333,15.3693666667,41.7678333333,11.4265333333,10.692,15.7763333333,18.9248666667,13.5549333333
625.61,13.789,40.8481333333,15.3875666667,41.8103333333,11.4380333333,10.7141333333,15.8102,18.9717111111,13.5502666667
625.95,13.8299,40.8764,15.4461,41.7850416667,11.49165,10.7661333333,15.8730666667,19.0213111111,13.6103333333
626.28,13.8359333333,40.8958666667,15.464,41.7775833333,11.5161666667,10.7712666667,15.8724666667,19.0133555555,13.626
626.61,13.8656666667,40.9242,15.5074333333,41.8255,11.5403666667,10.7832,15.89,19.0065111111,13.6314
626.94,13.9223666667,40.9798,15.5644666667,41.8760833334,11.6243333333,10.8556,15.9688666667,19.0628222222,13.7272666667
627.28,13.9596,41.0470666667,15.5810666667,41.9590833333,11.62225,10.8952666667,15.9716666666,19.0751777778,13.7499333333
627.61,13.8891,40.9924,15.5420333333,41.9178333333,11.5611,10.8455333333,15.8988,18.9997111111,13.6741333333
627.94,13.9241666667,41.0986666667,15.5243,41.9970833333,11.6021666667,10.8741333333,15.8910666667,19.0286666667,13.6831333333
628.27,13.873,41.1126666667,15.5082333333,41.9590416667,11.59165,10.872,15.8199333333,18.9974888889,13.6397333333
628.61,13.8755333333,41.0689333333,15.5095666667,41.9217916667,11.5849833333,10.8803333333,15.8061333333,19.0081333333,13.616
628.94,13.9434,41.1228,15.5830333333,41.9490416667,11.63935,10.9769333333,15.8219333333,19.0375555555,13.6567333333
629.27,13.9683666667,41.1720666667,15.6366666667,41.9615,11.6742666667,11.0488,15.8606666667,19.1049111111,13.7417333333
629.60,13.9449666667,41.1730666667,15.5644,41.924625,11.6397666667,11.0015333333,15.8019333333,19.0745111111,13.7252
629.94,14.024,41.2989333333,15.6423666667,41.9945833334,11.7147333334,11.0532,15.8502,19.1490222222,13.8122666667
630.27,14.0651666667,41.3964,15.6662,42.0352916667,11.75685,11.1166666667,15.9177333333,19.2105777778,13.8360666667
630.60,14.1293666667,41.4142666667,15.6743666667,41.9826666667,11.8019833333,11.1324666667,15.9420666667,19.2523333333,13.8338
630.93,14.1002666667,41.4061333333,15.6960666667,41.976625,11.8196666667,11.1452,15.9697333333,19.2865555556,13.8224
631.26,14.2214,41.5352,15.7562,42.059375,11.9174,11.2436666667,16.0588666666,19.4171111111,13.9426
631.60,14.2281333333,41.4492,15.797,42.0170833333,11.9196833333,11.2398,16.092,19.4037777778,13.9780666667
631.93,14.3937333333,41.5635333333,15.949,42.1559583333,12.0388333333,11.359,16.2738,19.5711777778,14.1399333333
632.26,14.4163333334,41.5936,15.9389666667,42.1824583333,12.1053,11.3818666667,16.3187333333,19.6339555556,14.1716
632.59,14.4067,41.6058,15.9085,42.1692916667,12.0856166667,11.3547333333,16.3142666667,19.6637111111,14.1832666667
632.92,14.3983333334,41.5862666667,15.8923,42.1497916667,12.06295,11.2914,16.2845333333,19.6451333333,14.1276
633.26,14.5153,41.6570666667,16.0056,42.3195416666,12.1713,11.4182666667,16.3930666667,19.7615555556,14.2256666667
633.59,14.5020333333,41.6222666667,15.9746,42.3315,12.1746333333,11.4221333333,16.4245333333,19.8050222222,14.2042666667
633.92,14.5089,41.6794666667,15.9823,42.3277083333,12.1992666667,11.4625333333,16.4412,19.8290888889,14.2401333333
634.25,14.5032,41.6755333333,15.9769333333,42.3817083333,12.1980333333,11.4710666667,16.4493333333,19.8191333333,14.2644666666
634.58,14.5918,41.7078,16.0230333333,42.3737083333,12.28135,11.5215333333,16.5166666667,19.8722,14.3374
634.91,14.6178333333,41.7456,16.0637666667,42.4287083333,12.31075,11.5575333333,16.5716,19.8890888889,14.3822
635.25,14.5511333333,41.7729333333,15.9736666667,42.40775,12.2427166667,11.5151333333,16.4954,19.8638444445,14.2892
635.58,14.5380333333,41.7463333333,15.9193333333,42.41975,12.2435166667,11.5244,16.4682,19.8502666667,14.2888666667
635.91,14.5548333333,41.8544,15.9812333333,42.5046666667,12.2817,11.5682666667,16.5294666667,19.8873333333,14.3474666667
636.24,14.6012,41.8733333333,16.0595333333,42.5570416667,12.3440333333,11.6081333333,16.5830666667,19.9197111111,14.3653333333
636.57,14.6023333333,41.9048666667,16.0264666667,42.6607916666,12.3627666667,11.6221333334,16.5529333334,19.9007333333,14.3633333333
636.90,14.6308666666,41.961,16.0659333333,42.6450833334,12.3935333333,11.6543333333,16.5919333333,19.9356666667,14.4014666667
637.23,14.7000666667,42.0088,16.0892333333,42.6435833333,12.4082333333,11.7194,16.6004,19.9427111111,14.4862
637.56,14.8299666667,42.1218,16.2351333333,42.7835416666,12.5285,11.8610666667,16.7163333333,20.1118444445,14.6289333333
637.90,14.8947333333,42.1858,16.3263666667,42.8680416667,12.5866,11.9542,16.762,20.1732888889,14.6813333333
638.23,14.9502,42.2418,16.3772666667,42.9088333334,12.6377666667,12.0195333333,16.8372,20.187,14.7150666667
638.56,14.9872333333,42.2262666667,16.4306333333,42.88525,12.6902333333,12.0488666667,16.8496,20.2422,14.7228666667
638.89,15.1734666667,42.4020666667,16.6114666667,43.1164166667,12.8665333333,12.2604,17.0636666667,20.3911333333,14.9383333333
639.22,15.1913666667,42.3957333333,16.6480333333,43.1210416667,12.9348,12.2864,17.1198666667,20.4068666667,14.9081333333
639.55,15.2164,42.44,16.6228,43.0855416667,12.9219833333,12.2935333333,17.1056666667,20.4023333333,14.9034666667
639.88,15.1939,42.4604,16.6001333333,43.1384583333,12.898,12.2693333333,17.114,20.3799333333,14.9038666667
640.21,15.2663666667,42.6042,16.6755,43.1431666667,12.9574,12.3286,17.2151333333,20.4457555556,14.9918666667
640.54,15.1849666667,42.5711333333,16.5866666667,43.09675,12.8908833333,12.2856666667,17.1332666667,20.3275333333,14.8705333333
640.87,15.1227666667,42.4579333333,16.5859,43.06775,12.8599333333,12.2316,17.0903333333,20.2542,14.8025333333
641.20,15.0361666667,42.3928,16.4372,42.9919166667,12.7491,12.0677333333,16.9519333333,20.108,14.6962
641.53,14.9608666666,42.3956,16.3488666667,42.9119583333,12.7164666667,11.8862,16.9297333333,19.9961777778,14.5926666667
641.87,14.9012666667,42.3443333333,16.2580333333,42.8270416667,12.6440833333,11.8125333333,16.839,19.9450888889,14.5814666667
642.20,14.9395,42.4196,16.3003,42.9799583333,12.6743333333,11.8664666667,16.8918,19.9525333333,14.6529333333
642.53,14.9203,42.4726666667,16.2796,42.9689166667,12.6510333333,11.82,16.8562,19.9064222222,14.6498
642.86,15.0075,42.5894666667,16.2981,43.0345833333,12.7084166667,11.8676666667,16.8965333333,19.9512666667,14.7778666667
643.19,14.9782333333,42.4808666667,16.2822333333,43.0682083333,12.7312833333,11.869,16.8828666667,19.9174888889,14.7654
643.52,15.0794,42.5123333333,16.3336333333,43.1495833334,12.8289,12.0094666667,16.9706666667,20.0402,14.8556
643.85,15.0095666667,42.3231333333,16.2677,43.019625,12.7817,11.9249333333,16.8726666667,19.9842222222,14.775
644.18,15.1448,42.3894,16.3862333333,43.1093333333,12.85765,11.9547333333,17.0262,20.1022222222,14.9299333333
644.51,15.1767333333,42.5210666667,16.4241333333,43.2138333333,12.9187666667,11.9648,17.0588666667,20.1322444444,14.9334666667
644.84,15.2090333333,42.4939333333,16.4574333333,43.178375,12.97455,12.0337333333,17.1346666666,20.151,14.9516666667
645.17,15.2462333333,42.5276,16.4873,43.2645833333,12.99775,12.1578,17.1058666667,20.2347333333,15.0365333333
645.50,15.3851666667,42.697,16.6395666667,43.4585,13.12425,12.3306666667,17.2622666667,20.4369777778,15.1672
645.83,15.34,42.6292,16.53,43.3520416667,13.0971333333,12.2482666667,17.1697333333,20.3339333333,15.125
646.16,15.3006333333,42.4234,16.4330666667,43.1552083333,13.0803,12.2024,17.1217333333,20.2753333333,15.0699333333
646.49,15.254,42.3723333333,16.4635333333,43.2259583334,13.0488,12.2000666667,17.1024666667,20.2288888889,15.0446666667
646.82,15.3159666666,42.4462,16.5140666667,43.2806666666,13.08,12.2419333333,17.1672,20.2961777778,15.0639333334
647.15,15.2532333333,42.4435333333,16.4363333333,43.2015833334,13.0283333333,12.1882666667,17.1018,20.2029555555,15.0006
647.48,15.2926,42.52,16.4498,43.2564583333,13.0828666667,12.2267333333,17.2026666667,20.2448666667,15.0568666667
647.81,15.1220333333,42.407,16.2797333333,43.1214583333,12.9734333333,12.1356,17.0408,20.1073333333,14.9138666667
648.14,15.2133333333,42.4034,16.3387666667,43.08525,13.0406,12.2264666667,17.1399333333,20.2115777778,14.9994666667
648.47,15.2666666667,42.4486,16.3833333333,43.1751666667,13.0411666666,12.2629333333,17.1946666667,20.1979777778,15.0324
648.80,15.2615666667,42.3898,16.3396,43.0605416667,12.9893,12.1895333333,17.1764666667,20.1353777778,15.0032
649.13,15.2118,42.2255333333,16.2846333333,43.0375833333,12.99485,12.1511333334,17.1149333333,20.0335777778,14.9462
649.46,15.2251,42.257,16.2731,43.0445,12.9980166667,12.1252666667,17.1774666667,20.0796666667,14.9478
649.79,15.2859,42.4304666667,16.3738666667,43.1992083334,13.0175,12.1721333333,17.2360666667,20.1137777778,14.9773333333
650.11,15.2797333333,42.4802,16.2864333333,43.102125,13.0040833333,12.075,17.1872666667,20.1502222222,14.9261333333
650.44,15.2132333333,42.3666666667,16.2481333333,43.04575,12.9254333333,12.0004,17.0937333333,20.0077555556,14.8884666667
650.77,15.3214,42.4554666667,16.3763333333,43.1567083333,13.02,12.0240666667,17.2020666667,20.0942888889,14.9627333333
651.10,15.3905333333,42.5357333333,16.4238,43.2429583333,13.0428,12.1233333333,17.2285333333,20.153,15.0584666667
651.43,15.5261,42.5508,16.5336,43.3425416667,13.1252166667,12.2276666667,17.3376,20.2319111111,15.1582666667
651.76,15.4446666667,42.4848,16.4434333333,43.215125,13.0236833333,12.122,17.2398,20.1163777778,15.0992
652.09,15.4095666667,42.4665333333,16.4362,43.1007916667,13.058,12.1016666667,17.1844,20.0923111111,15.1122666667
652.42,15.3647666667,42.4341333333,16.4176,43.1239166667,13.0127833333,12.115,17.2065333333,20.0531555555,15.0911333333
652.75,15.3778,42.5162666667,16.4209666667,43.0207916667,12.97895,12.0370666667,17.2293333333,20.0657333333,15.0774666667
653.08,15.4270666667,42.6169333333,16.5275666667,43.0757083334,13.0233666667,12.1028666667,17.2583333333,20.1219555556,15.104
653.41,15.3880333333,42.5376,16.4758333333,43.0342083334,13.0270166667,12.0548,17.2209333333,20.1063333333,15.1168
653.74,15.3989333333,42.4550666667,16.5359,43.0535,12.9866166667,12.1019333333,17.2704,20.0115111111,15.1055333333
654.06,15.5353666667,42.6314666667,16.6490666667,43.1517916666,13.1169833333,12.2078,17.4031333333,20.1443555555,15.1909333333
654.39,15.2960666667,42.351,16.4244666667,42.7892083333,12.9210833333,12.051,17.2038,19.8883777778,14.9634666667
654.72,15.2196333333,42.2698,16.38,42.65875,12.80375,11.9312666667,17.1127333333,19.7057777778,14.8648
655.05,15.1444666667,42.2329333333,16.3429333333,42.6185,12.77665,11.8638666667,17.0797333333,19.6260222222,14.7846
655.38,15.1031,42.1498,16.3443333333,42.63,12.7671666667,11.8034,17.0654,19.5482666667,14.7366666667
655.71,15.0940666667,42.0587333333,16.2189,42.6604583333,12.6894833333,11.7211333333,17.0274,19.5198444445,14.6534666667
656.04,15.1135333333,42.1574666667,16.2369666666,42.7265,12.7254,11.7114666667,17.0189333333,19.5177555556,14.6551333333
656.37,14.9704666667,42.0542,16.0907666667,42.613,12.55475,11.5917333333,16.8213333333,19.3232888889,14.4857333333
656.69,14.8765666667,41.8663333333,15.9745,42.452625,12.4282,11.4904,16.7011333333,19.1708888889,14.4434
657.02,14.9633666667,41.8872,16.0263666667,42.491125,12.4674666667,11.5902666667,16.766,19.1914888889,14.4567333333
657.35,15.0211666667,41.932,16.1407333333,42.468875,12.5418166667,11.6852,16.8066666667,19.2905555555,14.5514666667
657.68,14.903,41.7217333333,16.0124333333,42.3208333334,12.4130166667,11.5952,16.6821333333,19.1609333333,14.4654666667
658.01,15.1086333333,41.9590666667,16.1812333333,42.604125,12.5200666667,11.7176,16.8226666667,19.3514666667,14.6793333333
658.34,15.1407,42.0017333333,16.2385333333,42.7167083333,12.6049333333,11.7526666667,16.904,19.5208888889,14.7086666667
