wavelength,Back_SpoHycf,Belly_SpoHycf,Breast_SpoHycf,Crissum_SpoHycf,Crown_SpoHycf,DorTail_SpoHycf,Patch10_SpoHycf,Rump_SpoHycf,Throat_SpoHycf,WingTip_SpoHycf
183.73,1689.81480556,2027.77783333,366.666833333,1450.0,372.222166667,805.555499998,999.999833333,1933.33316666,1516.66666667,2266.6665
184.11,-131.388888889,-227.5,15.8333333334,-142.5,-4.16666666665,-64.1666666667,-120.0,-233.333333333,-163.75,-270.0
184.49,-34.6772500002,-78.4946666667,78.4946666667,-46.774,51.6128333333,32.7958333333,-18.2795,-119.8925,-65.3225,-129.569666667
184.87,-30.1348333332,-55.5555,100.7575,-57.5758333332,52.5253333335,59.5956666666,8.58583333335,-119.192166667,-38.3840833333,-91.4138333333
185.25,-3.5185,-20.0,99.62975,-10.741,70.7406666667,72.5926666668,42.5925,-60.0001666665,-10.1850833334,-42.5923333333
185.63,-12.5731388889,-30.7016666666,98.684,-13.1576666667,82.8948333333,102.192833333,67.9826666665,-43.8594999999,-18.8596666666,-40.3506666666
186.01,-0.4832222222,-11.5941666667,89.49275,10.1448333333,73.5508333333,95.652,68.8406666665,-27.8985,-15.2174166667,-29.348
186.39,-41.2222222222,-44.6666666667,123.666666666,-22.6666666668,70.0000000001,134.666666667,69.3333333335,-109.333333333,-77.6666666667,-138.666666667
186.77,-12.8888888889,2.66666666668,162.0,5.33333333335,115.333333333,179.333333333,115.333333333,-74.6666666668,-28.6666666667,-82.0
187.15,58.1019722225,87.5,415.972333333,54.1665,319.444333333,444.4445,266.666666667,-151.389,-7.63908333335,-70.8335
187.53,369.444444444,266.666666666,1054.16666667,212.5,999.999999999,1229.16666667,700.0,-491.666666667,-93.75,-79.1666666665
