wavelength,Back_DacLinf,Belly_DacLinf,Breast_DacLinf,Crissum_DacLinf,Crown_DacLinf,DorTail_DacLinf,Rump_DacLinf,Throat_DacLinf,WingTip_DacLinf
403.60,8.20966666668,36.8295833333,22.3323333334,24.8983333333,7.80016666666,6.26408333333,12.7644166667,22.38225,8.53441666667
403.95,8.25141666667,36.8421666667,22.363,24.9572222222,7.84433333333,6.30808333334,12.78625,22.4233333333,8.58566666667
404.31,8.23333333332,36.9073333333,22.3855,24.9806666667,7.88225,6.315,12.8043333333,22.4535833334,8.59675
404.67,8.23141666668,36.8905,22.3818333334,24.9327777778,7.87858333333,6.29825,12.82775,22.4615,8.58875
405.03,8.23091666666,36.8545,22.38525,24.946,7.88833333333,6.31091666667,12.8343333333,22.4835833334,8.58191666667
405.39,8.23966666667,36.9256666667,22.42,25.0121111111,7.925,6.29925,12.8585,22.48725,8.61841666667
405.75,8.26683333334,37.0098333333,22.4581666667,25.0282222222,7.949,6.32858333333,12.8345,22.5335833333,8.65166666667
406.11,8.26591666666,37.0644166667,22.4935,25.053,7.937,6.35175,12.8531666667,22.5458333334,8.64983333333
406.47,8.20716666666,37.0348333334,22.42025,25.003,7.91391666667,6.32341666667,12.7949166667,22.5096666667,8.58108333333
406.83,8.11983333332,36.97675,22.3596666667,24.9207777778,7.86066666666,6.24341666667,12.733,22.4444166667,8.49225
407.19,8.07791666668,36.9484166667,22.31525,24.8686666667,7.83083333333,6.19866666667,12.68175,22.4385833333,8.4775
407.55,8.06824999999,36.92675,22.3106666667,24.8595555555,7.80658333333,6.17666666666,12.6673333333,22.4155,8.45908333333
407.90,8.03499999999,36.9304166667,22.2600833333,24.7936666667,7.75108333333,6.13408333333,12.6348333333,22.3716666667,8.38258333334
408.26,8.06683333333,36.9894166667,22.2634166667,24.845,7.75658333333,6.13283333333,12.6461666667,22.39775,8.37241666667
408.62,8.02233333334,36.9380833333,22.2025833333,24.8386666667,7.70358333333,6.07591666667,12.5930833333,22.3789166666,8.32691666667
408.98,7.97633333333,36.9405,22.1309166666,24.7852222222,7.63325,6.021,12.5374166667,22.3370833333,8.28875
409.34,8.00791666666,37.0071666667,22.15725,24.8147777778,7.63541666667,6.08708333333,12.5680833333,22.3869166667,8.29266666667
409.70,8.01349999999,37.0425,22.181,24.8472222222,7.63483333333,6.08541666667,12.6043333333,22.38525,8.30808333334
410.06,8.0745,37.0843333333,22.1909166667,24.9117777778,7.67266666667,6.11833333334,12.6300833333,22.4469166667,8.3525
410.42,8.14666666667,37.13025,22.27075,24.9668888889,7.72075,6.18716666667,12.6971666667,22.4994166667,8.44408333333
410.77,8.18341666667,37.1445833333,22.23275,24.9914444444,7.74433333333,6.24508333333,12.7163333333,22.5031666666,8.486
411.13,8.20741666667,37.1804166667,22.2610833333,24.9938888889,7.73291666667,6.26825,12.7556666667,22.52225,8.51025
411.49,8.19925000001,37.2486666667,22.2834166667,25.0357777778,7.76516666667,6.26758333333,12.75325,22.58025,8.52783333333
411.85,8.17541666667,37.2559166667,22.2776666666,25.066,7.79025,6.28208333333,12.759,22.6323333333,8.55525
412.21,8.17225,37.2879166666,22.311,25.0705555555,7.81058333333,6.31858333333,12.79675,22.6705,8.60016666667
412.57,8.20391666667,37.3353333334,22.3498333333,25.1033333333,7.852,6.37583333333,12.8444166667,22.7280833333,8.65783333333
412.92,8.26233333334,37.4040833333,22.3994166667,25.1956666667,7.93891666667,6.46083333333,12.9136666667,22.8123333334,8.74008333333
413.28,8.25041666667,37.3378333333,22.3461666667,25.1543333333,7.917,6.45883333333,12.89025,22.7588333333,8.74633333333
413.64,8.26825000001,37.3391666667,22.3635,25.1807777778,7.95108333333,6.48458333333,12.8899166667,22.7925,8.7835
414.00,8.22483333332,37.35625,22.35425,25.2061111111,7.95258333333,6.45725,12.8929166667,22.8269166667,8.81566666666
414.36,8.21308333334,37.3561666667,22.3551666667,25.2121111111,7.94291666667,6.43516666667,12.9018333333,22.8186666667,8.80658333333
414.72,8.25741666667,37.4094166667,22.42375,25.2856666667,7.97341666667,6.46091666666,12.93425,22.8949166667,8.84466666667
415.07,8.2575,37.3778333333,22.4294166666,25.3426666667,7.99658333332,6.46466666666,12.913,22.9193333333,8.84741666667
415.43,8.22016666666,37.2331666667,22.367,25.2933333333,7.95408333333,6.44408333334,12.8616666667,22.8491666667,8.79333333333
415.79,8.23941666667,37.2585,22.4235833333,25.3355555555,7.98725000001,6.45866666667,12.8701666667,22.855,8.83633333333
416.15,8.25025,37.20975,22.4208333333,25.3573333333,7.98633333332,6.46575,12.8743333333,22.8829166667,8.83666666666
416.51,8.24225,37.1968333333,22.4111666667,25.3586666667,7.98066666667,6.45583333333,12.8578333333,22.847,8.84766666667
416.86,8.23799999999,37.0978333333,22.3929166667,25.3022222222,7.953,6.43675,12.8325833333,22.80225,8.83816666667
417.22,8.16808333333,37.0145,22.334,25.2523333333,7.9235,6.37933333333,12.77275,22.80525,8.81483333333
417.58,8.10183333333,36.9600833333,22.2785833333,25.2093333334,7.86016666667,6.326,12.7204166667,22.7865833333,8.75966666666
417.94,8.09858333334,36.8851666667,22.2855,25.149,7.85516666667,6.33658333333,12.7025833333,22.7598333334,8.76825
418.29,8.07083333333,36.7955833334,22.2310833333,25.0967777778,7.83333333333,6.32758333333,12.6550833333,22.74775,8.76675
418.65,8.02616666667,36.7279166667,22.1753333333,25.0354444445,7.79416666667,6.30733333333,12.6195833333,22.71525,8.73741666667
419.01,8.01683333334,36.66175,22.1233333334,24.9591111111,7.77841666667,6.30666666667,12.6134166667,22.6873333333,8.73166666666
419.37,8.04116666668,36.6635,22.1280833333,24.9546666667,7.77541666667,6.3195,12.6188333333,22.71275,8.76216666667
419.73,8.01666666667,36.56575,22.0601666666,24.8878888889,7.73608333333,6.30625,12.5734166667,22.6790833334,8.72825
420.08,7.97641666667,36.4905,21.9810833333,24.8125555555,7.69666666667,6.26183333333,12.512,22.6176666667,8.67891666667
420.44,7.96166666666,36.43375,21.9460833333,24.7656666667,7.67275,6.24925,12.47775,22.60825,8.65175
420.80,7.92158333333,36.3466666667,21.8925,24.708,7.64041666667,6.21916666667,12.43425,22.5640833333,8.61941666667
421.16,7.92141666667,36.2949166666,21.86975,24.6736666667,7.62025,6.21333333334,12.4095833333,22.55125,8.60758333333
421.51,7.94641666667,36.2546666667,21.88075,24.6794444444,7.66233333333,6.25741666666,12.4351666667,22.5660833334,8.65016666667
421.87,7.95025,36.2276666667,21.862,24.6805555556,7.67825,6.2785,12.4424166667,22.5761666667,8.65016666667
422.23,7.93916666667,36.2005833333,21.8549166667,24.6637777778,7.67858333333,6.29125,12.4335,22.58425,8.64641666667
422.58,7.94358333333,36.1883333333,21.8574166667,24.6614444444,7.68783333333,6.30108333334,12.4256666667,22.6094166667,8.66466666667
422.94,7.92108333333,36.1255833333,21.8311666667,24.6483333333,7.69508333333,6.30541666667,12.4075833333,22.6003333333,8.6705
423.30,7.8915,36.0515833333,21.7951666667,24.6034444444,7.69433333333,6.30458333333,12.3813333333,22.5863333333,8.63983333333
423.66,7.90899999999,36.0385,21.8026666666,24.6254444445,7.71933333333,6.32616666667,12.3986666667,22.62325,8.66683333333
424.01,7.91699999999,36.0258333334,21.8253333333,24.6436666666,7.7315,6.337,12.3978333333,22.6489166667,8.68991666667
424.37,7.89941666668,36.0019166667,21.81725,24.6426666667,7.73591666667,6.34908333333,12.38425,22.65775,8.69633333333
424.73,7.90016666666,36.0351666667,21.8436666667,24.6717777778,7.761,6.37225,12.401,22.6943333333,8.71875
425.08,7.90933333334,36.0461666667,21.85625,24.6896666667,7.79841666667,6.3945,12.4291666667,22.7085,8.73475
425.44,7.90625000001,36.0265,21.8390833334,24.6904444444,7.79158333333,6.398,12.4164166667,22.71325,8.72991666667
425.80,7.90200000001,36.0098333333,21.8059166667,24.6782222222,7.78283333333,6.38691666667,12.4023333333,22.7124166667,8.73591666667
426.16,7.89449999999,35.9971666667,21.77775,24.6732222222,7.76258333333,6.37166666666,12.3931666667,22.7074166667,8.72825
426.51,7.882,35.93925,21.7534166666,24.6487777778,7.74516666667,6.364,12.3779166667,22.661,8.71316666667
426.87,7.91574999999,35.97725,21.7866666667,24.6874444444,7.76566666667,6.39508333334,12.4096666667,22.6969166667,8.73666666667
427.23,7.92850000001,36.004,21.8135833333,24.7122222222,7.78633333333,6.42266666667,12.456,22.7324166667,8.79025
427.58,7.91633333333,36.0390833333,21.8214166667,24.7252222222,7.778,6.41458333333,12.4465,22.7221666667,8.79216666667
427.94,7.90958333334,36.026,21.7995,24.7242222222,7.77941666667,6.42983333333,12.4285,22.7184166667,8.82025
428.30,7.91933333334,36.02325,21.7989166667,24.746,7.78025,6.42875,12.4555,22.7298333334,8.83741666667
428.65,7.90375,35.9739166667,21.7521666666,24.7352222222,7.74908333333,6.41966666666,12.4244166667,22.7054166667,8.841
429.01,7.89916666666,35.9373333333,21.7489166667,24.729,7.72133333333,6.41258333334,12.414,22.7000833333,8.85883333333
429.37,7.87225,35.9101666667,21.70675,24.6652222222,7.6785,6.36733333333,12.3791666667,22.6664166667,8.833
429.72,7.86191666667,35.9614166667,21.7416666667,24.6951111111,7.65341666666,6.37916666667,12.3869166667,22.6905,8.82783333334
430.08,7.84874999999,36.0005833334,21.7495833333,24.717,7.64775,6.36908333334,12.3745833333,22.6964166667,8.81158333333
430.44,7.86250000001,36.1138333334,21.79225,24.7632222222,7.6705,6.38908333333,12.4148333333,22.7649166666,8.84841666667
430.79,7.82175,36.0949166667,21.7516666667,24.7426666666,7.6285,6.36175,12.3689166667,22.7366666666,8.81008333333
431.15,7.81825000001,36.1356666666,21.7610833334,24.7923333333,7.62841666667,6.35633333333,12.3381666667,22.7231666667,8.79566666666
431.50,7.8145,36.1321666667,21.7719166667,24.8198888889,7.62375,6.35725,12.3485,22.7259166667,8.80425
431.86,7.81608333333,36.174,21.78325,24.8337777778,7.63075,6.37458333333,12.38325,22.7164166666,8.81683333333
432.22,7.83816666667,36.2423333333,21.8229166666,24.8815555556,7.64475,6.4025,12.4038333333,22.7465,8.83016666667
432.57,7.86941666667,36.3288333333,21.8850833333,24.9361111111,7.67091666667,6.42391666667,12.4378333333,22.7885,8.85866666667
432.93,7.863,36.3853333334,21.89175,24.9948888889,7.6685,6.44666666667,12.4410833333,22.8059166667,8.8475
433.29,7.87016666666,36.4305,21.923,25.0454444444,7.68233333334,6.47375,12.445,22.8144166667,8.84433333333
433.64,7.88158333333,36.44375,21.92925,25.0767777778,7.683,6.44875,12.4404166667,22.80275,8.84458333333
434.00,7.881,36.42875,21.9246666667,25.1052222222,7.6705,6.4455,12.4235,22.7843333333,8.85033333333
434.35,7.83541666666,36.38775,21.8781666666,25.0867777778,7.64008333333,6.40641666666,12.3784166667,22.7359166666,8.80533333333
434.71,7.8305,36.4211666666,21.885,25.112,7.62733333333,6.388,12.35725,22.73725,8.79541666667
435.07,7.84016666667,36.4486666666,21.8850833333,25.1207777778,7.61683333333,6.37308333333,12.371,22.7380833333,8.79183333333
435.42,7.82116666667,36.4928333333,21.885,25.1448888889,7.60691666667,6.36291666667,12.35875,22.7350833333,8.777
435.78,7.82358333332,36.5441666667,21.9195,25.1956666667,7.60158333333,6.37416666667,12.3515,22.7700833334,8.76433333334
436.13,7.82116666667,36.5646666666,21.9195833333,25.2052222222,7.60725,6.35741666667,12.3305,22.7645,8.78208333334
436.49,7.81949999999,36.6191666667,21.92525,25.2111111111,7.60208333333,6.35141666667,12.3316666667,22.7888333333,8.76316666667
436.84,7.836,36.6536666667,21.94125,25.2378888889,7.61566666667,6.34983333333,12.3446666667,22.7989166667,8.77733333334
437.20,7.84591666666,36.72125,21.97275,25.2812222222,7.62908333333,6.3475,12.3725,22.847,8.80758333333
437.56,7.84483333334,36.7469166667,21.981,25.2768888889,7.62175,6.36075,12.3595833333,22.8663333333,8.7975
437.91,7.86824999999,36.8163333333,22.01625,25.28,7.64783333333,6.38625,12.412,22.9105833333,8.83416666667
438.27,7.9025,36.841,22.0656666667,25.335,7.67808333333,6.42075,12.4585833333,22.9338333333,8.85616666667
438.62,7.90858333334,36.9203333333,22.1120833333,25.3712222222,7.69408333334,6.44341666667,12.4879166667,22.9644166667,8.88974999999
438.98,7.89575000001,36.943,22.1251666667,25.4008888889,7.67041666667,6.46375,12.4778333333,22.9870833334,8.89983333334
439.33,7.93524999999,36.97075,22.1465,25.4097777778,7.69125,6.49133333333,12.4916666667,23.03275,8.93158333334
439.69,7.94475000001,36.9885,22.131,25.4146666667,7.68766666666,6.4865,12.4960833333,23.03,8.94916666667
440.04,7.943,36.9713333333,22.1285833333,25.3996666667,7.6795,6.51116666667,12.5088333333,23.0314166667,8.94116666668
440.40,7.95066666668,36.9880833333,22.1444166667,25.4367777778,7.68116666667,6.52525,12.51925,23.0665833333,8.95366666667
440.75,7.96216666668,36.9965833334,22.1343333333,25.4255555555,7.67333333333,6.52841666666,12.5115,23.0866666667,8.96325000001
441.11,7.95524999999,36.9929166667,22.0998333333,25.4306666667,7.66083333333,6.53041666667,12.5010833333,23.0726666667,8.96225000001
441.47,7.97175,37.0096666667,22.12075,25.4711111111,7.69408333333,6.56525,12.5253333333,23.0971666667,8.99783333334
441.82,7.99258333333,37.0415,22.1630833333,25.5241111111,7.71691666666,6.59783333333,12.5351666667,23.1489166666,9.03650000001
442.18,8.00483333332,37.0548333334,22.1683333333,25.5207777778,7.71591666666,6.60958333334,12.5295833333,23.1825,9.07191666666
442.53,8.03875000001,37.0385,22.17825,25.5422222222,7.7255,6.63183333333,12.5513333333,23.2054166667,9.09916666666
442.89,8.04875000001,37.0088333333,22.1606666667,25.517,7.746,6.63658333333,12.55875,23.19675,9.11208333334
443.24,8.03224999999,36.957,22.1485833333,25.5075555556,7.74283333333,6.65208333333,12.5610833333,23.1794166667,9.12675
443.60,8.02358333332,36.9095,22.15825,25.4862222222,7.75825,6.65975,12.5708333333,23.1903333334,9.14008333332
443.95,8.023,36.8914166667,22.1599166667,25.4768888889,7.74833333333,6.655,12.5489166667,23.19125,9.15166666666
444.31,8.01808333334,36.8099166667,22.1299166666,25.4433333333,7.75616666667,6.681,12.5419166667,23.1753333334,9.1765
444.66,8.01891666666,36.7961666667,22.1585,25.4864444444,7.77341666667,6.704,12.55875,23.221,9.20224999999
445.02,8.01424999999,36.7363333333,22.1608333333,25.4572222222,7.77991666667,6.71491666667,12.55025,23.2238333333,9.21491666667
445.37,7.97266666667,36.6448333334,22.1136666667,25.3965555555,7.73491666667,6.672,12.5123333333,23.1956666667,9.19100000001
445.72,7.94358333334,36.5489166667,22.0476666667,25.3562222222,7.70533333333,6.63683333333,12.46475,23.1399166667,9.16091666666
446.08,7.92383333334,36.4891666667,22.0163333333,25.3314444444,7.6965,6.61708333333,12.4394166667,23.1444166667,9.14650000001
446.43,7.90133333333,36.4239166667,21.977,25.3068888889,7.68741666667,6.60075,12.4055833333,23.1404166667,9.13633333333
446.79,7.88291666666,36.398,21.9696666666,25.2827777778,7.68108333333,6.58441666667,12.3899166667,23.1598333333,9.13883333332
447.14,7.87099999999,36.34825,21.95425,25.2525555556,7.666,6.57066666667,12.3743333333,23.1593333333,9.12825
447.50,7.88091666666,36.3359166667,21.973,25.2702222222,7.68783333333,6.58975,12.3784166667,23.1921666666,9.13833333333
447.85,7.87758333334,36.27625,21.9585,25.2512222222,7.70275,6.58475,12.3713333333,23.1989166666,9.14024999999
448.21,7.85124999999,36.2294166667,21.9356666667,25.2316666667,7.67566666667,6.5495,12.331,23.18175,9.1295
448.56,7.85550000001,36.2030833334,21.9240833333,25.196,7.684,6.56183333333,12.31825,23.1689166667,9.13791666668
448.92,7.86725000001,36.1813333333,21.9270833333,25.1823333333,7.68041666666,6.57033333333,12.3150833333,23.1794166667,9.14166666668
449.27,7.88558333334,36.1544166667,21.9406666666,25.1758888889,7.7015,6.59775,12.3248333333,23.1975,9.16366666667
449.62,7.89625,36.11425,21.9614166667,25.1565555556,7.72825,6.62775,12.3393333333,23.22975,9.17758333332
449.98,7.91183333334,36.0810833333,21.9706666667,25.1565555556,7.74116666667,6.65383333334,12.34425,23.22925,9.20758333334
450.33,7.90408333334,36.0076666667,21.9636666667,25.1096666667,7.73333333333,6.65783333333,12.3305,23.22025,9.21725000001
450.69,7.89966666667,35.9071666667,21.9464166667,25.0851111111,7.72241666666,6.68183333333,12.3021666667,23.2030833334,9.23333333333
451.04,7.90599999999,35.8903333333,21.9406666667,25.0893333333,7.73458333333,6.68175,12.2830833333,23.2159166666,9.24233333332
451.40,7.88516666666,35.81875,21.8880833333,25.0587777778,7.69575,6.67391666666,12.2366666667,23.1905833333,9.22533333333
451.75,7.8735,35.84175,21.9065833333,25.0736666667,7.68808333333,6.68408333333,12.2405,23.20325,9.23333333333
452.10,7.86391666667,35.8279166667,21.9075,25.0637777778,7.68508333334,6.68475,12.2341666667,23.2216666667,9.20950000001
452.46,7.82591666667,35.7761666667,21.9025833333,25.0338888889,7.65833333333,6.64408333333,12.2069166667,23.21125,9.19875
452.81,7.82158333334,35.7549166667,21.8950833333,25.0395555556,7.66091666667,6.64675,12.21775,23.2313333333,9.22483333334
453.17,7.83616666667,35.7944166667,21.9146666666,25.0904444444,7.68908333333,6.66966666666,12.2448333333,23.2716666667,9.24841666666
453.52,7.83074999999,35.8274166667,21.9393333333,25.1217777778,7.68983333333,6.67641666667,12.2595833333,23.2838333333,9.25499999999
453.87,7.81575,35.84775,21.9504166667,25.1358888889,7.69416666666,6.69075,12.2639166667,23.2985,9.26233333334
454.23,7.80766666667,35.8923333333,21.96175,25.1668888889,7.71075,6.68891666667,12.2793333333,23.3214166666,9.25333333334
454.58,7.83275,35.9471666666,21.9885833333,25.2164444445,7.74491666666,6.69841666666,12.3249166667,23.3585833333,9.25966666668
454.93,7.817,35.9245833333,21.9743333333,25.1857777778,7.73141666666,6.67933333333,12.3165,23.3383333333,9.24416666667
455.29,7.8195,35.9499166667,22.0041666667,25.1981111111,7.73383333333,6.66733333333,12.3293333333,23.3593333334,9.25258333334
455.64,7.82258333333,35.9398333334,21.9940833333,25.2335555556,7.73741666667,6.64591666667,12.3324166667,23.3753333333,9.25108333332
456.00,7.86425,36.0124166667,22.0531666667,25.2753333334,7.78633333333,6.68008333334,12.3736666667,23.4130833333,9.29533333333
456.35,7.87133333333,36.0061666667,22.0349166667,25.2753333334,7.779,6.68175,12.3798333333,23.4200833333,9.28183333332
456.70,7.87633333333,36.0506666667,22.0731666667,25.3201111111,7.8015,6.69216666666,12.39075,23.4354166667,9.26274999999
457.06,7.86516666667,36.06575,22.0948333333,25.3115555556,7.78225,6.68858333333,12.3789166667,23.4135,9.25933333334
457.41,7.87775000001,36.1270833333,22.1110833333,25.3215555556,7.78441666667,6.68508333333,12.388,23.424,9.26883333333
457.76,7.89966666666,36.1883333333,22.144,25.3693333333,7.78958333333,6.68933333334,12.3895,23.4459166667,9.26949999999
458.12,7.92508333333,36.27525,22.2000833334,25.4334444445,7.80883333333,6.72225,12.42075,23.486,9.30758333334
458.47,7.93425000001,36.3165833333,22.213,25.4624444444,7.80658333333,6.72683333333,12.428,23.4855833333,9.31908333334
458.82,7.96258333334,36.4063333333,22.2728333333,25.5317777778,7.8235,6.75625,12.4635,23.5249166667,9.34625
459.18,7.97349999999,36.4715,22.30975,25.5661111111,7.82275,6.76725,12.4789166667,23.5475833333,9.35258333333
