wavelength,Back_PlaCram,Belly_PlaCram,Breast_PlaCram,Crissum_PlaCram,Crown_PlaCram,DorTail_PlaCram,Rump_PlaCram,Throat_PlaCram,WingTip_PlaCram
644.51,14.2233666667,39.3902666667,12.0102,45.9351666667,9.51533333332,14.1567588235,20.1837111111,8.96736666667,15.5203333333
644.84,14.2719,39.473,12.1275333333,45.9718333333,9.56746666667,14.1750470588,20.2117666667,8.9936,15.5563333333
645.17,14.2658,39.5081333333,12.1844333333,46.1068333333,9.6182,14.2239529412,20.2417333333,8.98273333333,15.5897666667
645.50,14.4042,39.6838,12.3281666667,46.3236333333,9.71426666667,14.4114019608,20.3463333334,9.1092,15.7144
645.83,14.3654,39.5422666667,12.2358666667,46.2943333333,9.65126666667,14.3623647059,20.2542444444,8.96066666667,15.6320666667
646.16,14.2878666667,39.421,12.1499666667,46.1665333333,9.58059999999,14.2932764706,20.1434888889,8.89996666667,15.6012
646.49,14.2689666667,39.4980666667,12.1408333333,46.1947666667,9.54899999999,14.2471294118,20.1048888889,8.81226666667,15.5879666667
646.82,14.3366,39.5539333333,12.1541,46.2438333333,9.58860000001,14.310372549,20.1067333333,8.83183333333,15.6142333333
647.15,14.2793666667,39.4992666667,12.0547,46.2305333333,9.55226666667,14.2259235294,20.0524777778,8.73903333333,15.5555
647.48,14.3092666667,39.5318,12.1217333333,46.2777333333,9.62913333333,14.3066960784,20.1247444444,8.72756666667,15.5841
647.81,14.155,39.3683333334,11.9795666667,46.1837,9.44646666667,14.1466784314,19.8942666666,8.5492,15.4274
648.14,14.2742666667,39.383,12.0574666667,46.2867,9.58933333335,14.2054058823,20.0104,8.62466666667,15.5002
648.47,14.3350666667,39.3694,12.0416666667,46.3015333333,9.64393333333,14.2685784314,20.0795222222,8.66816666667,15.5414333333
648.80,14.3122333333,39.322,11.9978333333,46.2350666667,9.60546666667,14.2182117647,20.0614444445,8.63606666667,15.5236666667
649.13,14.2536,39.2443333333,11.9739,46.1813666667,9.58946666666,14.1362215686,20.0615777778,8.60013333333,15.4898
649.46,14.2533333333,39.3074,12.0043,46.1336333333,9.56726666666,14.1566980392,20.1086777778,8.6446,15.5119
649.79,14.2963,39.4341333333,12.0787333333,46.2134666667,9.60213333334,14.2191843137,20.1907333333,8.65163333333,15.5528333333
650.11,14.2946333333,39.3748666667,12.0172,46.1616,9.5642,14.2219764706,20.1885444444,8.62296666667,15.5348666666
650.44,14.2262,39.3391333333,11.9790666667,46.0237333333,9.48193333333,14.1525039216,20.0913666667,8.58413333333,15.4792
650.77,14.3328666667,39.4504666667,12.0780333333,46.1311666667,9.51040000001,14.264772549,20.1670333333,8.64793333333,15.5901
651.10,14.3912333333,39.5761333333,12.1705,46.2444,9.54693333335,14.2955156863,20.2582222222,8.70246666667,15.6408666667
651.43,14.5267,39.622,12.2580666667,46.2382666667,9.64493333334,14.4569117647,20.4227222222,8.8107,15.7771333333
651.76,14.4019,39.5451333333,12.1806,46.0522,9.47273333333,14.4081588235,20.3341111111,8.70666666667,15.6646666667
652.09,14.3308333333,39.5178666667,12.1224,46.0036666667,9.40533333333,14.3585941176,20.2803111111,8.6222,15.6213666667
652.42,14.2859,39.4978666667,12.0824666667,45.9537,9.35393333334,14.3284490196,20.2373888889,8.5699,15.5733333333
652.75,14.3158666667,39.5242666667,12.1097,45.9116333333,9.34513333335,14.3762823529,20.2416666666,8.4859,15.5773333333
653.08,14.3315666667,39.6046,12.1063333333,46.0264666667,9.41639999999,14.424127451,20.3156666667,8.54363333333,15.6623333333
653.41,14.3339666667,39.5301333333,12.0472666667,46.0002,9.38933333333,14.3919960784,20.3053666667,8.4929,15.6430666667
653.74,14.3378,39.5272,12.0629333333,45.9913,9.42719999999,14.4005627451,20.3117888889,8.4906,15.6277666667
654.06,14.4469666667,39.5577333333,12.1381666667,46.144,9.54866666667,14.5508176471,20.4610222222,8.58926666667,15.7502
654.39,14.2253333333,39.3188,11.9186333333,45.8861,9.3772,14.3248666667,20.3017444444,8.4244,15.5156333333
654.72,14.1208,39.1803333333,11.7392666667,45.7955333333,9.26133333333,14.2313490196,20.1504444444,8.33303333333,15.4283
655.05,14.0344333333,39.1618,11.6307333333,45.7613666667,9.22600000001,14.0919960784,20.0591333333,8.30873333333,15.3727
655.38,13.9999333333,39.1288666667,11.4906,45.7657,9.20886666667,13.9808921569,19.9764333333,8.31173333333,15.299
655.71,13.9979333333,39.0421333333,11.4459666667,45.7704,9.21966666666,14.0039058823,19.9539,8.2679,15.2758666667
656.04,14.0369333333,39.0904666667,11.4251666667,45.8138,9.21833333334,14.0059764706,19.9696222222,8.30913333333,15.2696333333
656.37,13.8122333333,38.9472,11.1072,45.6304666667,8.96399999999,13.7136568627,19.8201111111,8.16653333333,15.1059
656.69,13.6940333333,38.6997333333,10.9418333333,45.4008333333,8.8118,13.5730588235,19.6499111111,8.01893333333,14.9238666667
657.02,13.7371666667,38.7680666667,10.9455,45.4814,8.87326666666,13.6042333333,19.7107,8.13453333333,14.9906666667
657.35,13.7844,38.7986,10.9918,45.4667333333,8.8932,13.5890568628,19.7832222222,8.21386666667,15.0683666667
657.68,13.6565666667,38.6740666667,10.8887666667,45.3180666667,8.76346666667,13.4529941177,19.7040777778,8.12333333333,14.948
658.01,13.8067666667,38.8398,11.0031666667,45.517,8.90120000001,13.5544960784,19.8480111111,8.23593333333,15.1140666667
658.34,13.8865,38.9550666667,11.1035,45.5963666667,8.94160000001,13.6386431373,19.9537444444,8.2484,15.2089
658.66,13.8483,38.9084666667,11.0467,45.5045,8.86160000001,13.5827215686,19.9152444445,8.1247,15.1576333333
658.99,13.9964,39.0670666667,11.2115666667,45.6281333333,8.98793333333,13.7590039216,20.0660888889,8.22466666667,15.3597666667
659.32,14.0135333333,39.1527333334,11.2515333333,45.6184666667,8.99993333333,13.7939627451,20.0883333333,8.2629,15.4040666667
659.65,14.0817,39.2047333333,11.2958333333,45.6504,9.04080000001,13.8693098039,20.1587555556,8.2604,15.4715333333
659.98,14.1444333333,39.2125333333,11.3646,45.6578333333,9.0946,13.9838411765,20.2036111111,8.2848,15.4671666667
660.31,14.1693,39.3055333333,11.4216333333,45.7437,9.11366666667,14.0033862745,20.2620777778,8.28263333333,15.4958666667
660.63,14.0366333333,39.2657333333,11.3304,45.7165666667,8.94999999999,13.9368686275,20.1774555555,8.12673333333,15.3817333333
660.96,13.9748,39.2064666667,11.2639,45.7166333333,8.89239999999,13.9244588235,20.1576,8.01943333333,15.2968
661.29,13.9882,39.2997333333,11.2797333333,45.7942333333,8.91246666668,13.9340764706,20.1793333333,8.02546666667,15.3352333333
661.62,14.0107666667,39.3742666667,11.3053333333,45.798,8.89446666666,13.9472058823,20.1779555556,8.0255,15.3237333333
661.94,13.9340333333,39.27,11.2287,45.7092666667,8.85059999999,13.9243627451,20.1293666667,7.99726666667,15.2667
662.27,13.9753333333,39.3817333333,11.1967,45.8699,8.89646666666,13.9638901961,20.2180888889,8.0488,15.2831666667
662.60,13.8141,39.2891333333,10.9932,45.8349,8.74213333333,13.7955588235,20.1532777778,7.90296666667,15.0984
662.93,13.7042333333,39.1618666667,10.8683666667,45.7258333333,8.60453333333,13.6120764706,20.1011222222,7.7985,14.9990666667
663.26,13.6737666667,39.1813333333,10.8264666667,45.7434333333,8.58773333333,13.6245254902,20.0976111111,7.83866666667,15.0098
663.58,13.7619,39.2832666667,10.9133,45.8996333333,8.72506666667,13.7116921569,20.1778555556,7.9141,15.1609333333
663.91,13.7412666667,39.2707333333,10.8654666667,45.9114,8.66500000001,13.6576607843,20.1891555555,7.86706666667,15.1206333333
664.24,13.7220666667,39.2452666666,10.8184,45.8294,8.63559999999,13.5359764706,20.0943888889,7.83246666667,15.1131
664.57,13.7414,39.2688,10.7307333333,45.7705,8.58340000001,13.5150705882,20.0830777778,7.8705,15.1692333333
664.89,13.7783,39.2536666667,10.7637333333,45.7329333333,8.62093333333,13.548972549,20.1115222222,7.8372,15.1841333333
665.22,13.6732666667,39.0856,10.6882666667,45.5913,8.561,13.5575411765,20.0176333333,7.7552,15.1170666667
665.55,13.7221333333,39.1980666667,10.6758333333,45.6744,8.56893333333,13.5348039216,20.0497666667,7.78126666667,15.1239666667
665.87,13.7897,39.2196,10.8881333333,45.7443,8.64206666667,13.6657078431,20.1031777778,7.91633333333,15.2522
666.20,13.8857666667,39.2660666667,11.0221,45.7829666667,8.7172,13.7765254902,20.1212555556,7.98443333333,15.3723
666.53,14.2173666667,39.6114666667,11.3026333333,46.1770333333,8.98666666667,14.0958,20.4082666667,8.29806666667,15.6787
666.86,14.3372333333,39.7303333333,11.4336,46.2912333333,9.1002,14.1587392157,20.5186222222,8.34293333333,15.7762
667.18,14.3535666667,39.8566666667,11.4366333333,46.3759,9.05973333333,14.1923941177,20.5571888889,8.3329,15.7767666667
667.51,14.5856666667,40.0409333334,11.7000666667,46.6458666667,9.3184,14.4743823529,20.7527333333,8.5666,16.0355666667
667.84,14.8080333333,40.1527333334,11.8792666667,46.7814333333,9.5816,14.7602078431,21.0334111111,8.782,16.2297333333
668.16,14.8704,40.2376,12.0406333333,46.9147333333,9.71306666665,14.8404686274,21.0941111111,8.81573333333,16.2950666667
668.49,14.9230333333,40.2634,12.0898333333,46.9952666667,9.71133333332,14.8413313726,21.1234555555,8.89713333333,16.3449333333
668.82,15.0488333333,40.4426,12.1306666667,47.2328333333,9.74180000001,14.9140627451,21.2545888889,8.9509,16.4473666667
669.14,15.0608666667,40.3972,12.2247333333,47.1914666667,9.78846666667,14.9061647059,21.2676777778,9.01016666667,16.4995
669.47,15.1260333333,40.4412,12.219,47.2546666667,9.82460000001,14.9271627451,21.3171888889,9.02766666667,16.4897
669.80,15.0606666667,40.4718666667,12.0988333333,47.2976333333,9.73526666666,14.8941764706,21.2789222222,8.9601,16.4110333333
670.13,14.9096,40.3374666666,12.0317,47.058,9.64206666666,14.7656431373,21.1342888889,8.8543,16.2089666667
670.45,14.8803666667,40.3691333333,12.0201,47.1175333333,9.59073333334,14.8282392157,21.1867555556,8.88103333333,16.2312
670.78,14.8731333333,40.3392666667,12.0502333333,47.1004666667,9.62260000001,14.777654902,21.1999555555,8.94193333333,16.2386333333
671.10,14.8059333333,40.328,11.945,46.9587,9.53420000001,14.671582353,21.1332333333,8.8795,16.2056333333
671.43,14.7285,40.221,11.9098333333,46.8901666667,9.37226666667,14.5521627451,21.0163222222,8.79966666667,16.1253
671.76,14.7583333333,40.2400666667,11.8516666667,46.9617,9.29186666667,14.5826098039,21.0587,8.79673333333,16.2033666667
672.08,14.7822666666,40.3753333333,11.8902,47.144,9.38799999999,14.744845098,21.1536,8.86466666667,16.2696333333
672.41,14.6802,40.3190666667,11.8549,47.0522,9.37026666667,14.6861372549,21.0966,8.79646666667,16.1980666667
672.74,14.7411666667,40.3962666667,11.9001666667,47.1727333333,9.41713333333,14.8108254902,21.1488222222,8.76703333333,16.2562666667
673.06,14.762,40.4442666667,11.9304666667,47.1733666667,9.41473333333,14.8583803922,21.1388666667,8.7616,16.3145666667
673.39,14.8487,40.5038,12.0375,47.1779,9.51193333333,14.8787666667,21.2774555555,8.8645,16.4189
673.72,14.8241666667,40.4248,11.9721,47.2509333333,9.42253333333,14.8715764706,21.2569888889,8.78423333333,16.4512666667
674.04,14.7886666667,40.3453333333,12.0006333333,47.2056333333,9.432,14.7747764706,21.1920888889,8.7347,16.3682333333
674.37,14.7378666667,40.3387333334,11.9688,47.2277666667,9.35753333333,14.8035745098,21.1068666667,8.66726666667,16.2993333333
674.69,14.6986,40.2853333333,12.004,47.2336333333,9.32386666667,14.7494803922,21.0743555556,8.64436666667,16.2691333333
675.02,14.7567,40.4219333334,12.0670666667,47.3702333333,9.41906666667,14.8361666667,21.1555777778,8.66486666667,16.3325333333
675.35,14.8252666667,40.5494666667,12.1325,47.5105,9.4776,14.9125411765,21.1541666667,8.72633333333,16.3252333333
675.67,14.9222,40.6109333333,12.1981333333,47.4673666667,9.52713333334,14.9017372549,21.1889444445,8.80536666667,16.3933
676.00,15.1592666667,40.8026,12.3902666667,47.6402,9.68119999999,15.1610098039,21.3812111111,9.029,16.5857
676.32,15.185,40.8103333333,12.3350666667,47.6068666667,9.68193333333,15.1789647059,21.3999555556,9.10423333333,16.6327333333
676.65,15.2702666666,40.9131333333,12.4389666667,47.6429666667,9.77886666665,15.2621803922,21.4842777778,9.22573333333,16.7286
676.97,15.4155666667,41.0361333333,12.6014666667,47.73,9.95460000001,15.4941901961,21.5985777778,9.37013333333,16.8733666667
677.30,15.6019666667,41.3620666667,12.7971,48.0208333333,10.1524,15.6885627451,21.8485555555,9.61286666667,17.0853333333
677.63,15.5537,41.2384,12.7078,47.862,10.0903333333,15.6794901961,21.7660111111,9.5556,17.0948
677.95,15.6910666667,41.2672,12.8629333333,47.9223333333,10.2348,15.8243098039,21.9019666667,9.68416666667,17.2231
678.28,15.6673666667,41.281,12.8300333333,47.9085333333,10.2124666667,15.8653098039,21.8755333333,9.68016666667,17.1683666667
678.60,15.7214666667,41.3115333333,12.8306,47.9056,10.2588666667,15.8784509804,21.9560222222,9.7386,17.2265333333
678.93,15.6185666667,41.1898,12.8388,47.8486,10.2433333333,15.8319764706,21.9633777778,9.7169,17.1361333333
679.25,15.6218666667,41.1954666667,12.8845333333,47.9041,10.2375333333,15.8681215686,21.9754111111,9.7056,17.151
679.58,15.5231666667,41.0464666667,12.8370666667,47.8523,10.1703333333,15.7537215686,21.8971555556,9.6556,17.063
679.90,15.3937666667,40.9026,12.747,47.7975666667,10.0501333333,15.6291215686,21.7930555556,9.51563333333,16.8913666667
680.23,15.3190666667,40.7830666667,12.6791666667,47.7493,9.99893333333,15.582127451,21.7312555555,9.40586666667,16.8583333333
680.55,15.1611333333,40.6252,12.5308,47.643,9.83453333333,15.4172960784,21.5647222222,9.25533333333,16.7034
680.88,15.0548666666,40.4805333333,12.4352666667,47.5027666667,9.74993333333,15.3444333333,21.4042111111,9.10216666667,16.567
681.20,15.2393333333,40.6010666667,12.5447666667,47.7384666667,9.90886666667,15.4900823529,21.5381444445,9.29076666667,16.7393333333
681.53,15.1382666667,40.5604,12.4609333333,47.6612666667,9.78713333333,15.3884019608,21.4271333333,9.25306666667,16.6382
681.85,15.2068,40.5689333333,12.5263666667,47.7023333333,9.90613333333,15.4941196079,21.5016111111,9.3128,16.6920333333
682.18,15.3231,40.6548,12.6908,47.8771333333,10.024,15.6474313726,21.5919555556,9.43093333333,16.808
682.50,15.3988333333,40.6998,12.7573666667,47.878,10.0587333333,15.7087333333,21.5560333333,9.44536666667,16.904
682.83,15.3474666667,40.6253333333,12.6857666667,47.7768,10.0034666667,15.6909254902,21.4981444444,9.4419,16.8454333333
683.15,15.2827333333,40.5947333333,12.5940333333,47.7329333333,9.973,15.6796156863,21.4491666667,9.3817,16.8375666667
683.48,15.4475666667,40.7556666667,12.8143666667,47.8155,10.1294666667,15.8700137255,21.5488444444,9.56933333333,17.0076333333
683.80,15.5325666667,40.8993333333,12.9084333333,48.0458,10.2402666667,15.9404862745,21.6374111111,9.6607,17.0730333333
684.13,15.6856666667,40.9458,13.0509333333,48.2103666667,10.3689333333,16.1056313725,21.7083888889,9.71273333333,17.1801666667
684.45,15.7139,40.8966666667,13.1063666667,48.2263666667,10.3926,16.1035294118,21.7545444444,9.77923333333,17.2348333333
684.78,15.5325666667,40.8399333333,13.0135333333,48.1109333333,10.2710666667,15.9351882353,21.5931666666,9.54313333333,17.0139333333
685.10,15.6047333333,40.8961333333,12.9928666667,48.2199666667,10.3073333333,16.0211784314,21.6490666667,9.5101,17.0999666667
685.43,15.5593,40.8360666667,12.8856,48.1933333333,10.2372666667,15.9626196078,21.5131333333,9.37913333333,17.0566
685.75,15.3818666667,40.7118,12.7997333333,47.9322,10.1567333333,15.870645098,21.3390444444,9.2672,16.9113333333
686.08,15.2043333333,40.5767333333,12.5806,47.8398333333,10.0383333333,15.688372549,21.2224888889,9.11606666667,16.7159333333
686.40,15.2286666667,40.5738666667,12.6275666667,47.9354333333,10.0732,15.7017960784,21.2466222222,9.06616666667,16.7597666667
686.72,15.3353666667,40.6942,12.7761333333,48.0603,10.1811333333,15.7843745098,21.3309444445,9.20396666667,16.8117333333
687.05,15.3611333333,40.7404666667,12.7269666667,48.1489,10.1947333333,15.7515960784,21.3455555555,9.15523333333,16.8302333333
687.37,15.2976333333,40.6310666667,12.6503,47.9972,10.0986,15.7181784314,21.3344444445,9.10296666667,16.7488
687.70,15.2056,40.6189333333,12.4657,47.9709666667,9.92893333333,15.5243235294,21.2834333333,9.01566666667,16.6903333333
688.02,15.1870333333,40.6488666667,12.4987333333,47.958,10.0097333333,15.6127235294,21.3142111111,9.08413333333,16.7058333333
688.34,15.1781333333,40.5816666666,12.5145666667,47.8995666667,9.98033333333,15.6985137255,21.2944666667,9.16033333333,16.7164666667
688.67,15.1702,40.5422,12.5248666667,47.8676,10.0402,15.6338372549,21.3133888889,9.14596666667,16.7439
688.99,15.1542333333,40.4760666667,12.5588333333,47.8755333333,10.0612,15.6163980392,21.3793888889,9.175,16.7851666667
689.32,15.0836,40.3292666666,12.5001333333,47.8704333333,9.98453333333,15.4834078431,21.2527777778,9.10953333333,16.7283333333
689.64,15.2509,40.3496666667,12.6745333333,47.8619,10.1416666667,15.6731254902,21.3893,9.27076666667,16.8732333333
689.96,15.2587666667,40.3392,12.6893333333,47.8584,10.1666,15.7105980392,21.4217,9.31593333333,16.8983666667
690.29,15.1432333333,40.2442,12.588,47.8813333333,10.0946,15.6227078431,21.3635222222,9.15226666667,16.8145666667
690.61,15.1678333333,40.1647333334,12.5744666667,47.8328,10.1810666667,15.6795333333,21.4449333333,9.23053333333,16.8809666667
690.94,15.1779666666,40.1861333333,12.5136,47.8556333333,10.1938666667,15.6934254902,21.4586333333,9.23273333333,16.886
691.26,15.4016,40.2174666667,12.7877,47.8807333333,10.5186666667,15.9433313726,21.6252222222,9.51796666667,17.1241666667
691.58,15.4841,40.284,12.7482,47.9727,10.5334,15.9635960784,21.6685888889,9.4609,17.2002333333
691.91,15.3356,40.1623333333,12.5960666667,47.9374333333,10.3975333333,15.7719509804,21.5504555555,9.26986666667,17.1029333333
692.23,15.3041333333,40.1546666667,12.5912,47.9220333333,10.3302,15.8094235294,21.5224555556,9.23103333333,17.1110333333
692.55,15.5077666667,40.3379333333,12.6976,48.0649333333,10.4626666667,15.9183980392,21.6108111111,9.45223333333,17.2872666667
692.88,15.5289333333,40.4406666667,12.6158333333,48.2155,10.4740666667,15.979627451,21.6623555555,9.38763333333,17.2691
693.20,15.5018,40.4568666667,12.4957,48.1672333333,10.3416,15.8871980392,21.6193666667,9.35653333333,17.2796666667
693.52,15.3821666667,40.43,12.3350333333,48.119,10.2372666667,15.8028901961,21.5291666667,9.28586666667,17.1040333333
693.85,15.4013333333,40.4092,12.2332666667,47.9325,10.1766,15.8028254902,21.4357888889,9.36656666667,17.1036666667
694.17,15.3492333333,40.3186666667,12.2302333333,47.8446,10.1296,15.7231372549,21.3889444445,9.25013333333,16.968
694.49,15.4209666667,40.2785333333,12.4949333333,47.7575,10.2433333333,15.8170156863,21.4091333333,9.34646666667,17.0227666667
694.82,15.3505333334,40.3781333333,12.4797,47.7864,10.1828,15.7799098039,21.4657333333,9.2198,16.9754
695.14,15.4046,40.334,12.611,47.7045666667,10.3005333333,15.8321117647,21.4815555556,9.36443333333,16.9964333333
695.46,15.6099666667,40.4537333333,12.8362666667,47.6126,10.4600666667,16.0050333333,21.6730777778,9.58003333333,17.175
