wavelength,Back_DiuSpem,Belly_DiuSpem,Breast_DiuSpem,Crissum_DiuSpem,Crown_DiuSpem,DorTail_DiuSpem,Patch10_DiuSpem,Patch11_DiuSpem,Rump_DiuSpem,Throat_DiuSpem,WingTip_DiuSpem
824.49,18.3142333333,57.4988,22.3300615385,50.7002333333,21.4413333333,20.4088839506,59.7073333333,29.4604666667,22.7934444444,54.7052,16.9052666667
824.79,18.4653,57.7963333333,22.4694205128,51.2611666667,21.6939333333,20.5997012346,60.1008666667,29.728,23.1298,55.059,17.1842666667
825.09,18.1282666667,57.2644666667,22.1091128205,50.92,21.2650666667,20.2579950617,59.8757333333,29.2432,22.6371555556,54.9248666667,16.7894333333
825.39,17.8538333333,57.2098,21.8688717949,50.7776,20.9064,20.1820024691,59.6306666666,28.9820666667,22.3613888889,54.9533333333,16.4618
825.70,17.5076666667,56.7912666667,21.4179128205,50.0744333333,20.4399333333,19.9317308642,59.2882666667,28.462,21.9245888889,54.5203333333,16.1847666667
826.00,17.5079,57.0255333334,21.4090358974,50.1684666667,20.4741333333,20.0130395062,59.6528,28.5228,22.0982222222,54.6686666667,16.1575
826.30,17.5534333333,57.0526666667,21.5605487179,50.1703333333,20.6373333333,20.2220987654,59.7301333334,28.5483333333,22.3986555556,54.8136666667,16.2721
826.61,17.2541666667,56.7519333333,21.3811128205,49.9011,20.4712,19.8796888889,59.6858666667,28.0736666667,22.2181333333,54.6448666667,15.8384333333
826.91,17.4649666667,57.3194,21.7510051282,50.2302666667,20.6303333333,20.0792320988,60.2805333334,28.1974666667,22.4785777778,54.9368,16.0104333333
827.21,17.3327,57.3222,21.467374359,50.0911666667,20.4101333333,19.8293259259,60.1192,28.1632666666,22.2624666667,54.8265333333,15.8186
827.51,17.0573666666,56.8736,20.7110923077,49.5038333333,20.0964,19.2850567901,59.7179333333,27.8124666667,21.8350555556,54.354,15.4943333333
827.82,17.6661666667,57.4495333333,21.2569179487,50.0871333333,20.6440666667,19.6648098765,60.4441333333,28.3174666667,22.2937777778,54.8843333333,16.119
828.12,17.5892,57.0931333333,21.1659948718,49.7704,20.6330666667,19.421291358,60.0194,28.1452,21.9534,54.6574666667,15.881
828.42,17.6594333333,57.5768,21.2266358974,49.8266666667,20.9989333334,19.4361160494,60.0329333333,28.3922,21.9188666667,54.7822666667,15.9751333333
828.72,18.0740333333,57.5866,21.3238923077,49.9227666667,21.6149333334,19.7132469136,60.0617333333,28.9300666667,22.3016666667,54.5908,16.4659333333
829.02,18.0162,58.2954,21.2728769231,50.1886333333,21.6262666667,19.6733555555,60.5780666667,28.9246666667,22.3878666667,55.0576,16.4657333333
829.33,17.6859333334,57.6264666667,20.8824769231,49.6539666667,21.2868666667,19.3787728395,60.054,28.2618,22.1682,54.2633333333,16.2421666667
829.63,17.3417666667,56.8916,20.3176051282,49.07,20.8822,19.1146271605,59.454,27.7887333333,21.6931777778,53.6034666667,15.9435666667
829.93,16.9862,56.0145333333,19.6382871795,48.3203,20.2701333333,18.6045925926,58.2080666667,27.3124,20.7486777778,52.9446,15.5104666667
830.23,17.0503333333,54.5582,19.1369076923,47.5500333333,20.0352,18.327837037,57.0223333333,26.9342,20.2815555556,52.4322,15.3362666667
830.54,17.2253333333,53.4897333333,19.2402564102,46.9907333333,19.7988,18.1846567901,56.4170666667,26.1824666667,19.7764,52.0894666667,15.0465666667
830.84,18.0649666666,54.4066666667,20.5802615385,47.9553666667,20.1488666667,18.9993259259,57.4773333333,26.9642666667,20.4399111111,53.2941333334,15.9068
831.14,17.0246333333,54.3436,19.5159282051,47.2116333333,19.0453333333,18.3016246914,57.0246666667,26.4994666667,19.9655222222,52.9356,14.9323333333
831.44,16.8353333334,54.4235333333,19.2632564103,47.4900333334,18.7292666667,18.3743777778,56.996,26.0784,19.7529666666,52.9804,14.6432
831.74,18.391,55.7244,21.0607025641,48.9719666667,20.3352666667,19.9603555556,58.6740666666,27.6723333333,21.6635333333,54.0782,16.2904666667
832.04,17.2181,55.1091333333,20.2054717949,48.7611333333,18.8686666667,18.9705604938,58.3386666667,26.5521333333,20.4678444444,53.5624,15.2489
832.35,18.1567666666,55.0197333333,21.0894974359,49.3202,19.647,19.5061629629,58.1438666667,27.2287333333,21.0459333333,53.5294,15.8758
832.65,18.8103,55.2598,21.9704358974,49.6436666667,20.5494666667,20.0914864198,58.2849333333,28.152,21.6283111111,53.8284666667,16.6335
832.95,19.4729333333,56.2564,22.5220051282,50.5896333333,21.2708,20.7339432099,58.7691333333,28.8888,22.1576222222,54.416,17.1480333333
833.25,19.9648,56.8934666667,23.1744974359,51.0968,21.8908,21.5270395062,59.438,29.6920666666,22.9254222222,54.8730666667,17.8092333333
833.55,19.6812666667,57.3249333333,23.3264461538,50.8673333333,21.8913333333,21.5932098765,59.6760666667,29.6708666667,22.9215111111,54.9008,17.9493333333
833.85,19.9765666667,58.6582666667,23.6607435897,51.8845666667,22.4432666667,22.0753925926,60.9239333333,30.5143333333,23.5588555555,56.0323333333,18.1885
834.16,19.2058,58.2760666667,22.9187846154,51.5234333333,22.0208666667,21.3785234568,60.5624666667,29.9376,23.0287111111,55.7500666667,17.2317666667
834.46,19.303,57.9065333333,23.1881846154,51.5062,22.1613333333,21.3076592593,60.334,29.9764666667,22.9391444445,55.6302666667,17.3139666667
834.76,19.7370333333,57.9867333333,23.546574359,51.4475333333,22.5444666667,21.5870469136,60.3824,30.2788,23.4759111111,55.5112666667,17.9256333333
835.06,19.7458666667,58.5134666667,23.5958717949,51.8189,22.4587333333,21.6094222222,60.4917333333,30.3548,23.4533222222,55.8256,17.8961333333
835.36,20.7323666667,59.0411333333,24.7642717949,52.0749333333,23.7372,22.5203259259,60.7032666667,31.2583333333,24.5742444444,56.5535333333,18.8723333333
835.66,19.9999333333,59.1205333333,24.4252564102,51.6316333333,23.2378,22.0740814815,61.1025333333,30.8605333333,24.0365444444,56.8452,18.2983333333
835.96,19.2200666667,58.6009333333,23.4557384615,50.9584333333,22.1616,21.153382716,60.7414,30.2134666667,23.3333444444,56.4182666667,17.3313
836.26,18.5932333333,57.5994666667,22.9604307692,49.9541,21.2844,20.2295777778,60.2064,29.4495333333,22.8529777778,55.8333333334,16.678
836.57,17.4477666667,55.9899333334,22.161825641,48.3584,20.3174666667,19.1045925926,59.0392,27.8864,21.8268888889,54.6534,16.2238666667
836.87,16.7354333333,54.8739333333,21.5954051282,47.8037,19.5873333333,18.1132518519,58.4410666667,26.7949333334,21.3816222222,53.801,15.5387333333
837.17,15.2877666667,52.7141333333,20.6810820513,45.5975666667,18.1906,16.753982716,56.1102,24.9539333333,19.9307333333,51.3208666667,14.9977
837.47,15.5032,53.6793333333,21.5851948718,46.0219666667,18.4801333333,17.1554814815,56.9602,25.4508,20.5659666667,52.1489333333,15.4926333333
837.77,13.0665333333,52.1408666667,19.5929589744,44.4919,16.2066,15.4087506173,55.7523333334,23.2026,18.7979444445,50.9142666667,13.1289
838.07,11.8557333333,51.3152666667,18.5695897436,43.3993666667,15.1109333333,13.9518320988,55.5796,22.4143333333,17.5775888889,51.0268666666,11.8499
838.37,10.6581333333,48.3091333333,17.0596153846,40.9963666667,13.4782666667,12.5120320988,53.2729333333,20.8574,16.2619222222,49.3356,10.3442666667
838.67,9.5748,46.7282666667,15.4736205128,39.4331666667,12.2119333333,10.8573432099,52.6555333333,19.5440666667,14.6457,47.7511333333,8.65079999999
838.97,11.2636,47.6414,16.7832615385,40.5054666667,14.3080666667,12.489545679,52.8278,21.2514666667,16.2153444444,48.1709333333,9.99389999999
839.27,10.9445,47.16,16.4520205128,40.2406333333,14.1877333333,12.3095283951,52.2382,20.4814,15.9927,48.1829333333,9.39226666668
839.57,9.44670000001,47.0847333333,15.4632564102,40.5103,13.4194666667,11.7195185185,52.5092,19.9509333333,15.0246777778,48.5609333333,8.18596666666
839.87,8.55440000001,47.8254666667,14.8774820513,41.0218333333,12.5733333334,11.3100493827,52.2992,20.2118666667,14.4921333333,48.7724666667,6.62300000001
840.17,9.15589999999,49.6461333333,16.4839025641,42.6256,13.6066,13.1062246914,53.5195333333,22.1352,15.8535444444,50.3041333333,7.67846666667
840.47,7.95116666666,48.4838,15.2371948718,41.9737666667,12.0801333333,11.9636814815,52.3686,20.5264666667,14.2021666667,49.6364666667,6.14033333333
840.77,9.04323333334,48.1414,16.3061435898,42.3218,13.3822666667,13.5915358025,51.5050666667,21.4136666667,14.8587555556,48.7508666667,7.98900000001
841.07,10.4743333333,48.8231333333,17.7611076923,43.6045,15.0954666667,15.0992148148,52.2734,22.4894,15.5555444444,50.1294666667,9.64263333334
841.37,11.7103666667,49.2884,19.3382666667,44.8065,16.0549333333,16.889562963,52.7716,23.5580666667,16.5002,50.5492666667,11.2046666667
841.67,11.4351333333,50.1454666667,19.7242564103,45.4629666667,15.7408,17.2971283951,53.4522666667,23.5846666667,16.0053111111,51.2830666667,11.0120333333
841.97,11.7390666667,52.913,21.2999589744,47.8768,16.5071333334,18.8610716049,55.9710666667,24.8986,16.5122444445,54.3333333333,12.3042666667
842.27,9.58536666665,51.8309333333,19.5955794872,46.7606,14.2253333333,17.5911975308,55.1644,23.3489333333,14.9504555555,53.8654,11.2675333333
842.57,9.64773333335,52.4814666667,20.2293384615,46.47,15.3481333333,18.3952987654,54.9875333333,24.5538,15.1898333333,54.2505333333,12.3342333333
842.87,11.8912333333,55.3366666667,23.1978307692,47.7287666667,18.7047333333,20.999837037,56.9258,27.7374666667,17.7402222222,55.8204,15.1641
843.17,12.8069666667,56.2143333334,23.7929179487,48.7996,20.074,21.4849234568,58.2642,27.5160666667,18.4486666667,57.193,15.5125666667
843.47,11.4912333333,53.7428,21.3884461538,46.9785,18.9864,19.6765950617,56.4913333334,25.0292666667,16.1859,55.9844666666,13.7133666667
843.77,14.5015333333,55.4078,23.9925846154,48.6001666667,21.873,22.0618123457,59.1138,28.1569333333,19.5769333333,57.9456666667,16.8982
844.07,14.8160666667,57.1015333333,23.8247589743,48.7400333333,21.2486,21.8076469136,61.8729333333,28.272,19.0264111111,60.5797333333,15.3846333333
844.37,14.3117333333,56.2004,22.9735435898,46.0978,20.9784,21.3246814815,59.7724,27.4629333333,17.9445222222,58.0432,13.8338666667
844.67,12.8486666667,54.4208666667,20.9601641026,44.0308,20.0236,20.6461950617,58.5342,25.792,15.3465888889,56.0520666667,12.1157333333
844.97,14.7967666666,53.0314,21.3795333333,42.7176333333,21.6725333333,20.5978493827,58.1417333333,25.6910666667,15.8692555556,55.0056,13.7979666667
845.27,13.0227,50.8484,17.4192820513,40.5734666667,19.1399333333,17.6484987654,55.5554666667,22.7718666667,14.0024,51.7562666667,10.2747666667
845.57,13.4291,49.6882666667,16.805025641,40.5155333333,19.2085333333,17.2316320988,54.8920666667,23.1656,13.3813555556,51.0550666667,9.25653333332
845.87,16.5936333333,51.0948,18.2986769231,42.7615333333,20.6326,18.9016395062,57.4208,24.7444,15.6772,53.382,11.9099333333
846.17,16.3452333333,48.4762,16.7729641025,40.5000666667,18.5476,17.2019308642,55.2619333334,22.0953333333,13.8848777778,52.0476666667,11.0356666667
846.47,15.7932,48.0442,15.3239384615,38.9297,17.1216,16.2760962963,55.6704666667,22.9764666667,13.4234222222,51.39,10.6887
846.77,17.6433,48.8802,14.3529230769,39.4401,17.2914666667,16.1389975309,57.0832666667,23.3854,12.5911222222,51.3803333333,10.625
847.07,15.4233333333,46.9312,11.0318358974,37.5529333333,15.0793333333,14.2318024691,55.4762,21.6931333333,11.0052777778,49.6561333333,7.35443333333
847.37,11.1333333333,42.88,7.60615384616,34.7066666667,12.08,10.6064197531,52.4533333333,17.4133333333,8.45333333333,45.8133333333,4.89333333333
847.67,13.0726666667,46.31,9.83214871795,37.9835333333,13.443,11.9890246913,57.1742,21.0973333333,12.1216888889,48.4225333333,7.33883333333
847.97,12.7419,46.7204666667,11.2571179487,37.8225333333,12.6344666667,11.5022740741,56.6936666666,21.1289333333,13.8441,48.9247333333,7.19093333333
848.26,10.2082666667,45.3611333334,8.50210769231,36.6249666667,9.97213333335,9.96705432097,55.6111333333,19.9165333333,13.0185333333,48.3888666667,5.62493333333
848.56,14.2146666667,46.9731333333,13.7617282051,38.9143333333,13.8443333334,13.5698617284,55.8876666667,24.0358666667,17.7651666667,50.447,10.3192
848.86,18.3510333333,49.894,19.0340666667,42.0612333333,18.4453333333,17.9809481481,56.9847333333,28.1036,22.9250333333,51.9670666667,15.2532333333
849.16,18.8377333333,49.5833333333,20.0590307692,42.3137,19.4518666667,18.7760567901,54.5833333333,28.6622666667,24.3310777778,49.715,16.2391
849.46,20.5433333333,49.6552,21.8245641026,43.3543,20.7314,19.921037037,53.3750666667,29.4879333333,25.7575666667,49.0074,18.5476
849.76,21.6918333333,49.4462,23.4565025641,44.9748333333,21.6514666667,20.3260271605,52.9706666667,28.3182,25.6361111111,48.1570666667,19.3454333333
850.06,24.3264,51.7404666667,26.5819538461,46.8042,23.8741333333,22.7494395062,53.9626666667,30.8750666667,28.5742,50.8358,21.298
850.36,25.6377,54.4443333333,28.1212717949,48.5080666667,24.2798,23.7952518519,55.1851333333,31.7283333334,29.4649222222,52.3867333333,21.9753666667
850.65,27.3312666667,56.6978666667,29.1491897436,49.6678,25.1506,24.3435950617,55.7633333333,33.3956666667,30.8825555556,53.6240666667,23.2607
850.95,26.3712333333,55.3586,27.6517435898,47.8481,23.1856666667,22.588054321,53.9239333333,30.4009333333,28.4879777778,51.8565333333,21.8882
851.25,24.4995333333,54.6975333333,24.4088512821,46.3916333333,21.2760666667,19.8687160494,51.5512,27.1507333333,25.9479444444,49.7029333333,20.1870333333
851.55,25.2381,57.551,24.7392666667,48.0158333333,22.4035333333,20.2880740741,53.0611333333,28.3899333333,26.1186222222,49.4330666666,19.9092666667
851.85,23.9545666667,58.5903333333,24.6006923077,47.6941333333,21.2187333333,19.1521753086,53.5245333333,26.6665333333,25.2131111111,48.6499333334,19.6534
852.15,19.7638333333,57.4541333333,21.021574359,45.1443,16.9292,14.7516814815,52.0472666667,21.9422666667,21.2422111111,46.5615333333,15.1049
852.45,15.9009666666,60.3304,19.6118923077,44.9248333333,14.2643333333,11.7739777778,54.024,19.2192666666,18.4284777778,46.9368666667,10.7057
852.74,16.2354666667,65.1740666667,20.9134205128,48.4081,15.7878,12.0791580247,59.7016,21.7245333333,20.3095777778,50.713,8.55709999999
853.04,15.6261,66.6313333333,19.6716820513,47.8483,14.3916666667,12.149817284,60.7055333333,23.3512,20.9290555555,53.4038,7.3369
853.34,5.3931,60.6740666667,11.250374359,42.2098666667,6.59186666667,4.85221481481,56.5169333333,16.8165333333,14.7003666667,46.2172,-2.0787
853.64,3.80950000001,57.2161333333,9.49853846154,39.8167666667,4.76186666667,2.70259259259,52.7837333333,15.8240666667,12.5214444445,43.0769333333,-3.20516666667
853.94,4.76703333333,53.9896,10.1475384615,38.9809,4.87053333333,3.52586666667,50.0173333333,15.8205333333,12.1244777778,41.2434666667,-3.2989
854.23,5.56713333334,54.8692,11.6497538461,41.8324333333,6.73646666667,5.17486172839,51.1344,17.3470666667,13.1646666667,43.9092666667,-1.2914
854.53,3.05546666666,55.1481333333,10.1452717949,41.2777666667,4.51859999999,3.92316296296,53.7036666667,19.037,11.5124222222,44.0741333333,-5.62973333333
854.83,-0.934166666665,51.7583333333,9.29834871794,38.7727333333,0.439600000013,2.77309135803,49.8533333333,16.6668,10.3907555556,42.4178,-6.24563333333
855.13,-1.26083333333,47.2538666667,6.25466666667,37.9102333333,0.310866666654,2.8875925926,45.3884666667,15.3712666667,8.22112222221,39.1364,-6.2349
855.43,-6.57900000001,42.1754666667,-0.936641025634,33.1402666667,-6.31586666667,-2.2767925926,39.5438666667,10.3158666667,2.08193333333,34.5614666667,-11.7370333334
855.72,-5.12816666667,40.6154,-2.01719487179,31.4870333333,-7.72659999999,-2.12846419753,38.4615333333,10.735,0.843200000006,33.1965333333,-10.9059
856.02,-10.3031,37.3974666667,-7.88695897437,26.8806,-13.476,-7.48532592593,34.5809333333,5.45473333333,-5.13366666667,27.6292666667,-14.4741666667
856.32,-13.2972,35.3262,-10.7052358974,24.4564666667,-15.2536,-9.69544444443,31.9202666667,2.53626666665,-8.0133,23.0798,-16.9926333333
856.62,-11.3756,37.9188,-8.80214871795,24.5855666667,-14.0036,-8.00317530863,31.993,3.42133333334,-6.73141111111,24.4797333333,-13.0512
856.91,-8.99303333333,39.9304666667,-5.9508051282,26.7534,-8.09013333333,-3.52882962962,33.5069333333,5.59026666666,-3.76156666666,27.2569333333,-10.2604666667
857.21,-5.37023333333,42.4579333333,-3.99899487179,28.2659333333,-2.5926,-0.215713580254,35.3534666667,10.101,-0.072922222218,29.9664,-5.62299999999
857.51,-4.46053333333,41.8358666667,-4.18687692309,26.9082333333,-0.901866666658,0.18498271604,34.3317333333,11.5620666666,3.27953333334,28.8888666667,-4.52500000001
857.81,2.20739999999,42.1036,1.33786153846,31.7037,5.57019999999,5.47259012345,35.9703333334,16.3851333333,9.48148888889,33.3630666667,2.59263333334
858.10,5.22163333333,41.9170666667,2.68295384615,33.2475666667,8.86973333334,6.36366666667,37.7109333333,17.5964666666,11.4306333333,34.4492,4.50643333334
858.40,1.80493333333,39.8252666667,0.387456410253,29.8398666667,5.70593333333,3.23794814813,37.0014,14.0320666667,8.62212222223,31.2955333333,0.960733333332
858.70,5.43686666667,43.5555333333,4.02970256411,34.7554666667,9.74820000001,6.11579506173,40.8592666667,16.2666666667,11.2691222222,34.3998666667,4.82956666667
858.99,6.86633333332,44.6390666667,5.58203076923,36.9124333333,11.2442,7.24586913581,42.5806,16.6205333333,12.7394111111,36.7741333333,4.97696666667
859.29,6.51226666667,45.3702666667,5.72410256411,38.5031333333,11.4197333333,8.68876790123,43.1172,15.5864,13.6418666667,38.3025333333,4.52143333333
859.59,7.93803333333,47.2557333333,7.23437435898,39.4418333333,12.6512666667,11.3464691358,44.1549333333,17.0544,16.3617888889,40.9923333333,6.23246666666
859.89,11.8086333333,47.3242666667,11.2245025641,43.4529,16.024,15.3253358025,46.5768666667,20.5381333333,19.8704666667,42.8701333333,9.65629999999
860.18,9.92383333334,45.8751333333,9.37593846153,43.9725666667,12.7548666667,13.5215259259,47.4276666667,19.6346,18.7316333333,41.3393333333,9.31520000001
860.48,2.17613333333,40.6562,3.08752820513,41.1745666667,3.24693333334,7.77586666667,45.1812,11.6753333333,12.4985222222,36.753,0.103700000014
860.78,-0.730400000006,41.8352,3.14593846154,41.6667,-1.72286666666,6.67908888889,46.1797333333,9.06366666665,9.13851111111,38.8763333333,-3.70783333333
861.07,-2.77113333333,45.7831333333,2.51772820513,43.3332666667,-3.65473333333,4.90414320987,49.1968666667,7.18873333333,7.93843333334,38.4336666667,-5.82343333333
861.37,-0.528533333326,48.4958666667,5.59085128205,44.4308666667,-3.1708,7.26288148147,50.122,9.3902,10.1828555556,40.6504,-3.63833333333
861.67,-2.47976666666,44.9999333333,5.06885128205,42.8862,-3.65866666667,5.43815308642,45.4064666667,9.55286666667,8.68557777777,40.2032666667,-5.52843333334
861.96,-3.31370000001,41.8824666667,4.05726153847,40.1372,-3.4118,4.8220617284,43.0196,10.353,8.69926666667,37.8824666667,-8.33343333333
862.26,-2.70016666667,39.8883333333,4.56950769229,42.4767666667,-0.372400000002,4.34915308643,41.7505333333,11.5455333333,9.00672222221,38.1750666667,-5.81003333333
