wavelength,Back_SalAtom,Belly_SalAtom,Breast_SalAtom,Crissum_SalAtom,Crown_SalAtom,DorTail_SalAtom,Rump_SalAtom,Throat_SalAtom,WingTip_SalAtom
240.42,2.27973333334,7.12633333334,4.68393333333,5.42146666667,2.4042,2.41310666667,2.6054,3.7068,5.5364
240.79,0.595933333333,4.74953333333,2.85833333333,3.17793333333,0.949933333333,1.22569333333,1.20013333333,2.06386666667,3.60106666667
241.17,-0.425000000001,2.88906666667,2.024,1.78446666667,-0.247333333333,0.471168888889,0.231666666666,1.18186666667,2.51833333333
241.54,-0.300133333334,2.6388,1.9686,1.59166666667,-0.3908,0.55887111111,0.446866666667,1.38913333333,2.58286666667
241.92,0.792733333333,3.40826666667,3.0274,2.61553333333,0.892600000001,1.74121333333,1.45446666667,2.372,3.50826666667
242.29,1.58913333333,4.01026666666,3.81533333333,3.23006666667,1.72693333333,2.42228444445,2.163,2.73646666667,4.1538
242.67,2.78086666667,5.0498,4.85053333333,4.37086666667,3.09353333333,3.70043111111,3.29833333333,3.84273333333,5.39486666667
243.05,3.643,5.51086666667,5.16,4.92773333333,3.58093333333,4.38698666667,3.8856,4.11766666667,5.9392
243.42,3.87306666667,5.34546666667,4.9218,4.8764,3.3586,4.31062222222,3.70153333333,3.9486,5.98073333333
243.80,3.1174,4.542,4.13993333333,4.1946,2.5616,3.36779111111,3.0826,3.29106666667,4.99873333333
244.17,2.83166666667,3.97333333333,3.54833333333,3.7312,1.84813333333,2.77411555556,2.565,2.65386666667,4.47246666667
244.55,3.62806666667,4.4058,3.94213333334,4.314,2.45413333334,3.15530666667,3.0144,3.14966666667,4.9904
244.92,4.13626666667,5.00573333333,4.34686666667,4.91873333333,3.14346666667,3.63454222222,3.72906666667,3.816,5.67833333333
245.30,3.8388,4.8282,4.0562,4.81966666667,3.05386666667,3.36927111111,3.7918,3.4634,5.5576
245.67,3.81506666667,4.85666666667,4.0414,4.82546666667,3.0622,3.43125777778,3.84633333333,3.3588,5.54333333333
246.05,3.64406666667,4.4924,3.84186666667,4.52833333333,2.7458,3.31607555555,3.69453333333,3.28486666667,5.35846666667
246.42,2.95133333333,3.6626,3.24246666667,3.871,2.14053333333,2.71836444445,3.07366666666,2.62373333333,4.6816
246.79,2.58453333333,3.32886666667,2.87246666667,3.3502,1.64133333333,2.27507555556,2.78373333333,2.20506666667,4.373
247.17,2.65166666667,3.58426666667,3.03626666667,3.42366666667,1.88833333333,2.49792888889,3.0162,2.46813333333,4.70366666667
247.54,2.6782,3.69366666667,3.18593333334,3.508,1.9984,2.60772,3.36333333333,2.70286666667,4.86773333334
247.92,2.9582,3.86166666667,3.484,3.7664,2.33493333333,2.91019111111,3.6186,3.0004,5.25886666667
248.29,2.94526666667,4.03213333333,3.55073333333,3.8458,2.44046666667,3.12952,3.8096,3.15213333333,5.48393333333
248.67,2.35026666667,3.5564,3.09726666667,3.3386,1.8884,2.76465333333,3.3646,2.7394,5.03486666667
249.04,2.42333333333,3.71493333333,3.296,3.46413333333,1.935,2.85929777778,3.4642,2.8556,5.1562
249.42,2.0506,3.5696,3.18986666667,3.24606666667,1.5978,2.61284,3.1166,2.7342,5.00706666666
249.79,1.49526666667,3.2624,2.89686666667,2.8274,1.2656,2.31722666667,2.6794,2.344,4.688
250.17,1.47973333333,3.52673333333,2.9272,2.91733333333,1.50226666667,2.33772888889,2.853,2.3534,4.8034
250.54,1.8706,4.03786666667,3.28,3.42813333333,1.91213333333,2.88524888889,3.36613333333,2.84926666667,5.37466666667
250.92,1.76633333333,4.01526666667,3.4266,3.51066666667,1.93826666667,2.98651555555,3.39006666667,2.9584,5.4234
251.29,1.48446666667,3.68226666667,3.36993333333,3.39313333333,1.60393333333,2.87849777778,3.06926666666,2.83026666667,5.17826666667
251.66,1.17713333333,3.49586666667,3.246,2.99646666667,1.51813333333,2.72208,2.727,2.58026666667,4.96626666667
252.04,1.73786666667,4.16213333333,3.6726,3.35146666667,1.8302,3.34067111111,3.18273333334,2.92606666667,5.51473333333
252.41,2.01553333333,4.36153333333,3.89626666667,3.50873333333,1.97886666667,3.30061333333,3.16193333333,2.99473333333,5.49566666667
252.79,2.47346666667,4.68046666667,4.20153333333,3.9226,2.361,3.50359555556,3.48946666667,3.3146,5.72146666667
253.16,1.87133333334,4.19013333333,3.74686666667,3.34173333333,1.92673333333,3.02090666667,2.9496,2.87306666667,5.20033333333
253.54,2.59266666667,4.8976,4.45326666667,4.07846666667,2.84546666667,3.74932888889,3.8256,3.71253333333,5.70806666667
253.91,3.06766666667,4.9812,4.91986666667,4.7092,3.31786666667,4.08983111111,4.3406,4.2702,6.1576
254.28,3.04433333333,4.9414,5.00453333333,4.6208,3.25666666667,4.14662666667,4.23673333333,4.39033333333,6.28293333333
254.66,2.9464,4.94793333333,5.1286,4.49853333334,3.31246666667,4.16098666667,4.137,4.23913333334,6.21253333333
255.03,2.83093333333,4.85506666666,5.11113333333,4.49766666667,3.42513333333,3.94879555556,3.96613333333,4.145,6.13533333333
255.41,2.9918,5.48986666667,5.35526666667,4.69206666667,3.80453333333,4.18204444444,4.368,4.5674,6.64166666667
255.78,2.49366666667,5.10993333333,5.09466666667,4.35733333333,3.6252,3.71602666667,4.00913333333,4.16266666667,6.07773333333
256.15,2.38853333333,4.8586,5.1642,4.3596,3.80453333333,3.64042666667,3.9776,4.1508,5.73473333333
256.53,2.01493333333,4.2736,4.97006666667,3.995,3.64686666667,3.64682222222,3.72126666667,3.93046666667,5.50253333334
256.90,2.08933333333,4.1974,5.022,3.7386,3.45613333333,3.78798222222,3.64146666667,3.81746666667,5.62433333333
257.28,2.44113333333,3.984,4.77213333333,3.5304,3.27606666667,3.72629777778,3.65346666667,3.66606666667,5.4672
257.65,2.78113333333,3.9192,4.60046666667,3.38013333334,3.0994,3.71643555556,3.67973333333,3.49246666667,5.53993333333
258.02,2.80993333333,4.0988,4.42586666667,3.02573333334,2.95713333333,3.61044888889,3.73566666667,3.1436,5.4268
258.40,3.20513333333,4.44073333333,4.7362,3.35433333333,3.20246666667,3.91781777778,4.1874,3.23053333333,5.63106666667
258.77,2.90166666667,4.06693333333,4.2166,3.07386666667,2.7994,3.54142222222,3.83226666667,2.9392,5.24713333333
259.15,2.88046666667,4.06086666667,4.0652,3.14593333333,2.7778,3.63314222222,3.8532,2.92286666667,5.18526666667
259.52,2.9074,3.94146666667,4.04173333333,3.20433333333,2.84186666667,3.72517777778,3.88406666667,2.84413333334,5.12713333333
259.89,3.3094,4.23406666667,4.24553333334,3.51266666667,3.0024,4.03401777778,4.1438,3.1712,5.4254
260.27,3.55933333333,4.37593333333,4.2538,3.64086666667,3.16666666667,4.16400444445,4.30566666667,3.34806666667,5.626
260.64,3.62313333333,4.4068,4.30846666667,3.736,3.14006666666,4.24046222222,4.36666666667,3.4026,5.708
261.01,3.5034,4.36146666667,4.1694,3.68286666667,3.05713333333,4.18660888889,4.35426666667,3.27126666666,5.64573333333
261.39,3.60173333333,4.60666666666,4.41366666667,3.93606666667,3.29153333333,4.38672444444,4.54526666667,3.40113333333,5.89946666667
261.76,3.56933333333,4.57826666667,4.32973333333,3.91713333333,3.34373333333,4.37564,4.49606666667,3.35906666667,5.8526
262.13,3.73473333333,4.7168,4.45313333333,4.14533333333,3.4792,4.60059111111,4.61613333333,3.58593333333,5.99466666666
262.51,3.49406666667,4.599,4.20753333333,4.08053333333,3.4132,4.41650666667,4.3978,3.55533333333,5.81126666667
262.88,3.85613333333,5.01193333333,4.64746666667,4.4196,3.88013333333,4.87572888889,4.78906666667,4.00473333333,6.15593333333
263.25,4.41013333333,5.4368,5.16226666667,4.82986666667,4.3916,5.38226222222,5.1808,4.49993333333,6.68766666667
263.63,4.33173333333,5.4836,5.19693333333,4.7672,4.203,5.13620444445,5.0566,4.36046666666,6.60066666666
264.00,4.2598,5.54366666667,5.219,4.7424,4.28166666667,5.09368444444,5.01466666667,4.29093333333,6.62953333333
264.37,3.84906666667,5.4426,5.2048,4.55893333333,4.02573333333,4.81242222222,4.739,4.02253333333,6.4386
264.75,4.19326666666,6.0838,5.58766666667,4.95326666667,4.66013333333,5.22160888889,5.24973333333,4.4606,6.86946666667
265.12,4.513,6.44833333333,5.90446666667,5.291,4.88933333333,5.44791111111,5.547,4.7564,7.1094
265.49,4.4372,6.19553333333,5.72453333334,5.1116,4.5666,5.28908,5.39806666667,4.64366666667,7.0794
265.87,4.1918,6.0712,5.64413333333,4.9106,4.21893333333,5.20455111111,5.23533333333,4.4926,6.9704
266.24,3.80166666667,5.6188,5.1828,4.49213333333,3.89246666667,4.67064444444,4.88153333333,4.07666666667,6.70186666667
266.61,3.63826666667,5.18806666667,4.82186666667,4.22586666667,3.42546666666,4.44489777778,4.57786666666,3.70946666667,6.41686666667
266.98,3.54813333333,5.03333333333,4.626,4.1664,3.1842,4.26996444444,4.5438,3.68206666667,6.3686
267.36,3.21246666667,4.84006666667,4.33293333333,3.92153333333,2.90206666666,3.94708,4.33553333333,3.3958,6.02953333333
267.73,3.3528,4.91253333333,4.43506666667,4.06906666667,3.15033333334,4.18787555555,4.4998,3.73686666667,6.1788
268.10,3.1612,4.62406666667,4.1914,4.0546,3.03213333333,4.093,4.39646666667,3.6826,6.02126666667
268.48,2.60413333333,4.08013333333,3.73473333333,3.52473333333,2.6642,3.71176888889,3.9374,3.212,5.44593333334
268.85,2.3502,3.63726666667,3.4134,3.21393333333,2.27133333333,3.27044444444,3.49206666667,2.92606666667,4.9834
269.22,2.5018,3.664,3.5108,3.23366666667,2.49686666667,3.27508888889,3.53033333333,3.05626666667,4.9938
269.59,2.43046666667,3.6946,3.41646666667,3.16933333333,2.51846666667,3.29013333333,3.54713333334,3.02446666667,4.77546666667
269.97,2.4276,3.6996,3.42753333333,3.2252,2.71373333333,3.26339555556,3.58566666667,3.09033333333,4.767
270.34,2.37566666667,3.63273333333,3.42106666666,3.1522,2.66033333333,3.33690666667,3.4848,3.1294,4.59626666666
270.71,2.52173333333,3.8388,3.78146666667,3.2618,2.841,3.54060444444,3.67566666667,3.40046666667,4.90026666667
271.09,2.64046666667,3.8074,3.85026666667,3.2132,2.93653333333,3.61296888889,3.65933333333,3.35273333333,4.9678
271.46,3.1048,4.19193333333,4.2128,3.64946666667,3.28206666667,4.01869333333,4.0146,3.77673333333,5.45433333333
271.83,3.09146666667,4.0852,4.202,3.532,3.19393333333,3.89980888889,3.96233333333,3.66113333333,5.45773333334
272.20,3.39226666667,4.33386666667,4.48573333333,3.694,3.42626666667,4.17218666667,4.17393333333,3.83806666667,5.6752
272.58,3.7124,4.5158,4.64353333334,3.90493333333,3.50426666667,4.36321777778,4.41373333333,4.06006666666,5.926
272.95,3.6794,4.54353333333,4.66086666667,3.96486666667,3.431,4.42873333333,4.4458,3.95513333333,6.06453333333
273.32,3.86,4.83573333333,4.91153333333,4.2604,3.60746666667,4.71972888889,4.6628,4.12633333333,6.36753333333
273.69,3.93693333333,4.98466666667,5.11666666667,4.42353333333,3.68286666667,4.84059555556,4.67753333333,4.256,6.53866666667
274.06,3.95513333333,5.07093333333,5.16693333333,4.491,3.66913333333,4.955,4.6552,4.29506666667,6.62086666667
274.44,4.13246666667,5.30406666667,5.41586666667,4.6766,3.89886666667,5.13698222222,4.74346666667,4.4066,6.84733333333
274.81,4.2664,5.42186666667,5.47586666667,4.77553333333,4.11673333333,5.20876444444,4.80893333333,4.50326666667,6.8786
275.18,4.02926666667,5.30873333333,5.21966666667,4.5916,3.8382,4.92830222222,4.53206666667,4.29246666667,6.66026666667
275.55,3.80733333333,5.02513333333,4.90113333333,4.26826666667,3.5378,4.70258222222,4.25306666666,3.96393333333,6.29053333333
275.93,3.99026666667,5.1858,4.97693333333,4.421,3.7178,4.91823111111,4.36813333333,4.0958,6.4008
276.30,4.2086,5.4678,5.1374,4.62586666667,3.96973333334,5.03171111111,4.5948,4.23313333333,6.66206666667
276.67,4.3596,5.62673333333,5.31333333333,4.80246666667,4.20753333333,5.17003111111,4.67306666667,4.371,6.92773333333
277.04,4.1832,5.40646666667,5.0896,4.37046666667,4.13693333333,4.91421333333,4.42593333333,4.15766666667,6.6666
277.41,3.67213333333,4.79906666667,4.49646666667,3.6908,3.66986666667,4.29794222222,3.81426666667,3.68146666667,6.14266666667
277.79,3.90266666667,4.99946666667,4.7282,3.83766666667,4.0534,4.45927555556,4.1738,3.854,6.3166
278.16,3.99946666667,5.03806666667,4.75826666667,3.8398,4.15673333333,4.49955555556,4.298,3.89533333333,6.34513333333
278.53,3.9314,4.90906666667,4.63993333333,3.75433333333,3.97513333333,4.43584444445,4.2788,3.7934,6.29173333333
278.90,3.8506,4.8044,4.50126666667,3.62293333333,3.80013333333,4.34438666666,4.22533333333,3.62533333333,6.07146666667
279.27,4.14386666667,5.05226666667,4.8998,3.90926666667,4.012,4.67185777778,4.56293333333,3.89113333334,6.323
279.64,4.03986666667,5.01113333333,4.95293333333,3.83346666667,4.04433333333,4.59028,4.52,3.85153333333,6.37046666667
280.02,4.03886666667,5.0396,4.88753333333,3.8206,3.9352,4.52904888889,4.4158,3.85133333333,6.21906666667
280.39,3.57966666667,4.6036,4.48686666667,3.39813333333,3.422,4.25839555556,3.92093333333,3.48446666667,5.72473333333
280.76,3.73726666667,4.78353333333,4.6892,3.66186666667,3.5258,4.51299111111,4.13266666667,3.689,5.81913333333
281.13,4.24393333333,5.30026666667,5.10513333333,4.23986666667,3.94993333333,5.08177333333,4.67266666667,4.21566666667,6.33066666667
281.50,4.32306666667,5.47713333333,5.20126666667,4.39206666667,4.00793333333,5.25449333334,4.8508,4.30926666667,6.4322
281.87,4.14933333333,5.2348,4.93653333333,4.23406666667,3.71066666667,5.05076888889,4.6478,4.03006666667,6.22973333333
282.25,4.07186666667,5.1218,4.85453333333,4.13953333333,3.54686666667,4.87607555555,4.47073333333,3.81966666667,6.13413333333
282.62,4.29033333333,5.33766666667,5.0008,4.3566,3.81366666667,5.01607111111,4.6364,4.00326666667,6.3776
282.99,4.45573333333,5.4772,5.09513333333,4.54326666667,3.98626666667,5.16072888889,4.71113333333,4.18406666667,6.55413333333
283.36,4.45733333333,5.58893333333,5.12586666667,4.61053333333,4.1316,5.19012888889,4.70446666667,4.22566666667,6.66153333333
283.73,4.4158,5.52093333333,5.008,4.6086,4.0434,5.10701333333,4.62213333333,4.172,6.63106666667
284.10,4.38566666667,5.47846666667,5.01433333333,4.6376,4.06806666667,5.12645333333,4.64573333333,4.1042,6.68473333334
284.47,4.55673333333,5.5422,5.12633333333,4.69913333333,4.208,5.14603555556,4.779,4.168,6.82973333333
284.85,4.39853333333,5.41306666667,4.90973333333,4.4782,4.0188,4.92877333333,4.62526666667,3.9172,6.64173333333
285.22,4.22346666667,5.25053333333,4.79146666667,4.297,3.84233333333,4.69644888889,4.46846666667,3.7306,6.40786666667
285.59,4.32186666667,5.24806666667,4.86413333333,4.39126666667,3.91386666667,4.71313777778,4.5314,3.76473333333,6.4438
285.96,4.4022,5.30153333333,4.87113333333,4.3962,3.9526,4.79463111111,4.514,3.85593333333,6.49693333333
286.33,4.563,5.40693333333,5.0276,4.55846666667,4.06866666667,4.95040444444,4.68966666667,4.03906666667,6.64446666667
286.70,4.42866666667,5.2962,5.0096,4.47426666667,3.96133333333,4.85098222222,4.6582,3.9994,6.50353333333
287.07,4.2286,5.133,4.88026666667,4.30713333333,3.84006666667,4.672,4.4696,3.82093333333,6.36826666667
287.44,4.20433333333,5.09066666667,4.87753333333,4.36393333333,3.8312,4.61204444444,4.52666666667,3.8742,6.24346666667
287.82,4.21486666667,5.17813333333,4.989,4.44433333333,3.86726666666,4.63489777778,4.6442,3.92246666667,6.17886666667
288.19,4.12866666667,5.181,4.9412,4.37893333333,3.8048,4.56225333333,4.68773333333,3.87533333333,6.10893333333
288.56,3.96486666667,5.13526666667,4.8426,4.2832,3.6054,4.35111111111,4.5394,3.757,5.9312
288.93,3.82806666667,5.07153333333,4.77186666667,4.2104,3.507,4.24383555556,4.4262,3.68126666667,5.844
289.30,4.03373333334,5.33646666667,5.0386,4.5492,3.77893333333,4.48340888889,4.66126666667,3.9476,6.1634
289.67,4.02273333333,5.334,5.07853333333,4.59066666667,3.74126666667,4.49740888889,4.70613333333,3.93193333333,6.1942
290.04,3.88653333333,5.24046666667,5.0482,4.5804,3.6048,4.35185333333,4.60646666666,3.80486666667,6.07746666667
290.41,3.89453333333,5.33546666667,5.09613333333,4.6128,3.623,4.34099555556,4.6916,3.82666666667,6.05513333333
290.78,4.06273333333,5.55273333333,5.31393333333,4.80686666667,3.6992,4.52313777778,4.86146666667,4.027,6.17366666667
291.15,4.23906666667,5.78366666667,5.55473333333,4.98866666667,3.792,4.70868888889,5.14526666667,4.17626666667,6.3342
291.52,4.0466,5.6832,5.4004,4.76333333333,3.53813333333,4.56665333333,4.93653333333,3.93706666667,6.16146666667
291.89,4.07593333333,5.851,5.46506666667,4.77286666667,3.5888,4.57442222222,4.9524,4.03753333333,6.23893333333
292.26,3.861,5.78153333333,5.35366666667,4.5714,3.42313333333,4.32792444444,4.7688,3.8772,6.085
292.64,3.74526666667,5.8246,5.35806666667,4.54273333333,3.43586666667,4.37343111111,4.82873333333,3.871,6.06953333333
293.01,3.8764,6.03673333333,5.59233333333,4.72,3.65926666667,4.49062666667,5.03086666667,4.02513333333,6.20373333333
293.38,3.59253333333,5.75666666667,5.3194,4.34686666667,3.27386666667,4.14892,4.6672,3.68073333333,5.83806666667
293.75,3.43146666667,5.72913333333,5.18173333333,4.21853333333,3.163,4.00677777778,4.45306666667,3.5738,5.69833333333
294.12,3.4988,5.94073333333,5.29633333333,4.34833333333,3.31393333333,4.07807111111,4.51273333333,3.687,5.78146666666
294.49,3.19333333333,5.685,5.05666666667,4.085,3.035,3.77022222222,4.18166666667,3.37833333333,5.47333333333
294.86,3.03753333333,5.4918,4.76866666667,3.84286666667,2.82853333334,3.56602222222,3.9168,3.0264,5.25866666667
295.23,2.7902,5.27686666667,4.53873333333,3.59786666667,2.5704,3.28537333333,3.66453333333,2.7144,4.9426
295.60,3.08966666667,5.5654,4.845,3.84133333333,2.8446,3.51699111111,3.96953333333,2.9392,5.21993333333
295.97,3.25573333333,5.5674,4.97746666667,3.90493333333,2.9396,3.62370666667,4.0784,3.00306666667,5.28486666667
296.34,3.55313333333,5.7226,5.23446666667,4.11866666667,3.08386666667,3.84401333334,4.21853333333,3.28813333334,5.4778
296.71,3.82666666667,5.95366666667,5.50493333333,4.3996,3.28226666667,4.05972,4.39946666667,3.5334,5.7052
297.08,3.88813333333,6.0232,5.56706666667,4.38413333334,3.21546666667,4.13303111111,4.3638,3.56653333334,5.7466
297.45,3.92333333333,6.1574,5.68733333333,4.50706666666,3.32953333333,4.23515111111,4.50846666667,3.66186666667,5.80506666667
297.82,4.1018,6.33433333333,5.92826666667,4.69533333333,3.49066666667,4.38919111111,4.69266666667,3.86306666667,5.89826666667
298.19,4.08906666667,6.2706,5.90206666667,4.66306666667,3.4532,4.34069333333,4.69973333333,3.8204,5.8692
298.56,4.31253333333,6.57606666667,6.15253333333,4.8868,3.75353333333,4.62442222222,4.96333333333,4.03573333333,6.13966666667
298.93,4.54286666667,6.89806666667,6.47426666667,5.13286666667,4.1152,4.82579111111,5.22126666666,4.32686666667,6.4054
299.30,4.90046666667,7.2882,6.83526666667,5.51806666667,4.45286666667,5.18960444445,5.5512,4.71713333333,6.8102
299.67,4.958,7.34606666667,6.8812,5.57733333333,4.56173333333,5.23156888889,5.5594,4.8144,6.83346666667
300.04,4.70226666667,7.26993333333,6.73333333333,5.40773333333,4.40133333333,5.00542666667,5.36806666667,4.61013333333,6.63973333333
300.41,4.53906666667,7.24793333333,6.6506,5.341,4.31273333333,4.86466666667,5.22333333333,4.45086666667,6.46213333333
300.78,4.38166666667,7.179,6.5008,5.17226666667,4.24333333334,4.73632444444,5.09173333333,4.26766666667,6.25613333333
301.15,4.32613333333,7.12826666667,6.48386666667,5.16566666667,4.36333333333,4.68049777778,5.09453333333,4.24266666667,6.18026666667
301.52,4.26073333333,7.05413333333,6.41953333333,5.07633333333,4.3018,4.51121777778,4.98966666667,4.19293333333,6.08413333333
301.89,4.18546666667,7.1268,6.43333333333,5.04046666667,4.339,4.52139555555,4.99233333333,4.20946666667,6.21446666667
302.26,4.1198,7.22573333333,6.51166666666,4.94046666667,4.29546666667,4.55161333334,4.96453333333,4.166,6.19866666667
302.63,3.93493333333,7.07786666667,6.43246666667,4.78606666667,4.03693333333,4.34328444445,4.7206,4.0146,6.01473333333
303.00,3.76086666667,6.88166666667,6.36726666667,4.6302,3.80373333333,4.11706666667,4.5744,3.8278,5.88953333333
303.37,3.6678,6.9246,6.41193333333,4.56593333333,3.78386666667,4.06638666667,4.54693333333,3.78086666667,5.8944
303.74,3.51593333333,6.95486666667,6.3622,4.50906666667,3.66,3.91056444445,4.461,3.66326666667,5.8128
304.10,3.69366666667,7.17873333334,6.5398,4.69546666667,3.75626666667,4.06430666666,4.61833333334,3.79006666667,6.0086
304.47,3.868,7.40613333333,6.6972,4.81313333333,3.92726666667,4.22632,4.8678,3.91113333333,6.20373333333
304.84,3.9736,7.5358,6.7748,4.8508,3.9638,4.22072888889,4.94273333333,4.0332,6.278
305.21,3.9286,7.63826666667,6.75586666667,4.82573333333,3.81353333333,4.11008,4.91153333333,3.966,6.26933333334
305.58,3.9312,7.66473333333,6.78293333333,4.74266666667,3.71866666666,4.08122222222,4.849,3.84286666667,6.22013333333
305.95,3.67,7.39733333333,6.57006666667,4.42533333333,3.32433333333,3.76564444444,4.56626666667,3.45873333333,5.7836
306.32,3.61653333334,7.3732,6.4772,4.36773333333,3.2724,3.67313333333,4.5042,3.48486666667,5.6786
306.69,3.48973333333,7.3518,6.32086666667,4.21446666667,3.13413333333,3.48095555555,4.3692,3.37606666667,5.52553333334
307.06,3.4724,7.5242,6.33606666667,4.23826666667,3.08126666667,3.55055111111,4.3904,3.42326666667,5.4246
307.43,3.32766666667,7.3748,6.19286666667,4.01806666667,2.89453333333,3.36849333333,4.2084,3.2398,5.1478
307.80,3.35826666667,7.3194,6.17633333333,4.01266666667,2.84066666667,3.3708,4.18286666667,3.10433333333,5.03486666667
308.17,3.45513333333,7.457,6.37306666667,4.21266666667,2.96626666667,3.54598222222,4.31586666667,3.23173333333,5.10933333333
308.54,3.35546666667,7.39226666667,6.38226666667,4.1812,2.85806666667,3.49016888889,4.27106666667,3.0982,4.9616
308.90,3.36566666667,7.45873333333,6.52093333333,4.34626666667,2.9814,3.58920888889,4.33586666667,3.07273333333,5.00573333333
309.27,3.47466666667,7.64133333333,6.70513333333,4.41793333333,3.132,3.71303555556,4.48213333333,3.11513333333,5.03433333333
309.64,3.6648,7.89013333333,6.82966666667,4.6184,3.36486666667,3.92994222222,4.6924,3.28806666667,5.2432
310.01,3.99233333333,8.22866666667,7.06466666667,4.92426666666,3.73273333333,4.18143111111,5.01513333333,3.59566666667,5.54113333333
310.38,4.2304,8.47106666667,7.31613333333,5.1302,3.96773333333,4.34496,5.25653333333,3.70353333333,5.75033333333
310.75,4.4958,8.68233333333,7.65333333333,5.39713333333,4.25286666667,4.62943111111,5.52746666667,3.94613333333,5.95166666667
311.12,4.28886666667,8.51593333334,7.49473333334,5.2134,4.102,4.42097333333,5.32373333333,3.73306666667,5.72966666667
311.49,4.349,8.58746666666,7.54646666667,5.29033333333,4.1032,4.39497333333,5.32106666666,3.74813333333,5.7278
311.85,4.255,8.58146666667,7.59266666667,5.10693333333,3.98626666667,4.34584888889,5.24006666667,3.7124,5.69146666667
312.22,4.21073333333,8.53886666668,7.55153333333,4.9556,3.95826666667,4.2648,5.16933333333,3.61833333333,5.65053333333
312.59,4.33853333333,8.7226,7.68893333333,5.07206666666,4.116,4.36492888889,5.1916,3.73833333333,5.82746666667
312.96,4.32046666667,8.72400000001,7.69013333333,4.97986666667,3.99666666667,4.25048444444,5.13286666667,3.72833333333,5.8336
313.33,4.47166666667,8.80786666666,7.822,5.20893333333,4.13106666666,4.369,5.18273333333,3.91693333333,6.0042
313.70,4.6918,9.03073333333,8.19186666667,5.43753333333,4.37806666667,4.62544444444,5.4052,4.13846666667,6.21153333333
314.07,4.76193333333,9.1024,8.37246666667,5.50826666667,4.44946666667,4.73866666667,5.41433333333,4.1454,6.23953333333
314.43,4.57473333333,9.02400000001,8.29760000001,5.35533333333,4.16666666667,4.54040888889,5.15406666667,3.9812,6.0118
314.80,4.4434,9.04826666667,8.24313333334,5.26606666667,3.98593333334,4.40641777778,5.03726666667,3.74846666667,5.9126
315.17,4.60506666667,9.18906666666,8.39540000001,5.38073333333,4.01633333333,4.51233777778,5.14866666667,3.7738,6.03413333333
315.54,4.59966666667,9.29180000001,8.41166666666,5.39186666667,4.07246666667,4.55555111111,5.19606666667,3.72113333333,6.0932
315.91,4.7392,9.48146666666,8.49746666667,5.67946666667,4.31426666667,4.64993333333,5.3904,3.87686666667,6.18553333333
316.28,4.8422,9.6168,8.54453333333,5.8282,4.40246666667,4.75436888889,5.5284,4.07586666667,6.25213333333
316.64,4.72926666667,9.60193333333,8.50633333333,5.76813333333,4.3162,4.65430222222,5.5222,4.04666666667,6.1086
317.01,4.82766666667,9.7094,8.67433333333,5.8546,4.3564,4.78897333333,5.59033333333,4.11113333333,6.1556
317.38,4.61413333333,9.67520000001,8.63526666667,5.59126666667,4.09506666667,4.53263111111,5.4816,3.94193333333,5.8832
317.75,4.21593333334,9.45180000001,8.29666666666,5.30433333333,3.63826666667,4.11536444444,5.14106666667,3.5944,5.48393333333
318.12,4.06286666667,9.49586666666,8.13066666666,5.18146666667,3.47726666667,3.97727111111,5.02026666667,3.46073333333,5.39026666667
318.49,4.2574,9.66173333335,8.32719999999,5.3402,3.70933333333,4.18653777778,5.17233333333,3.65833333333,5.5772
318.85,4.31413333333,9.70886666667,8.29653333333,5.28913333333,3.7614,4.14969333333,5.17053333333,3.7746,5.59266666667
319.22,4.4274,9.91566666667,8.47920000001,5.39573333333,3.99706666667,4.25696,5.31793333333,4.02186666667,5.7148
319.59,4.43673333333,9.98080000001,8.67080000001,5.4778,4.04806666667,4.32038222222,5.44446666666,4.17593333333,5.6904
319.96,4.5756,10.1588666667,8.86340000001,5.64086666667,4.10426666667,4.45265777778,5.5698,4.2714,5.82793333333
320.32,4.54933333333,10.2306666667,9.01533333333,5.68293333333,4.01833333333,4.42122666667,5.518,4.21306666667,5.88453333334
320.69,4.57113333333,10.2440666667,9.05506666667,5.63806666666,3.9788,4.40118666667,5.53606666667,4.19786666667,5.86386666667
321.06,4.27193333333,10.0878666667,8.77333333333,5.35373333333,3.72093333333,4.08934666667,5.35213333333,3.9068,5.4794
321.43,4.35446666667,10.1684666667,8.72700000001,5.4638,3.80386666667,4.22204444445,5.46366666667,3.9006,5.5138
