wavelength,Back_MelRicf,Belly_MelRicf,Breast_MelRicf,Crissum_MelRicf,Crown_MelRicf,DorTail_MelRicf,Rump_MelRicf,Throat_MelRicf,WingTip_MelRicf
417.22,3.7835,10.8696666667,9.12191666666,5.23533333333,4.1295,6.20333333333,5.442,7.233,6.51016666667
417.58,3.83916666667,10.944,9.18983333334,5.31633333334,4.217,6.282,5.527,7.264,6.612
417.94,3.85916666666,10.9791666667,9.20941666666,5.353,4.271,6.293,5.558,7.28766666667,6.66616666667
418.29,3.88183333333,10.9961666667,9.22808333334,5.394,4.328,6.31583333333,5.60966666666,7.32766666666,6.72233333333
418.65,3.90616666667,11.017,9.26433333333,5.44066666667,4.35283333333,6.3265,5.65033333333,7.307,6.73833333333
419.01,3.91933333333,11.0493333333,9.29158333333,5.46166666666,4.36616666667,6.35516666666,5.69183333333,7.34733333334,6.75083333333
419.37,3.92516666667,11.1041666667,9.33266666667,5.4885,4.36716666666,6.36683333334,5.715,7.3645,6.76666666666
419.73,3.93466666667,11.1333333333,9.36933333333,5.49266666667,4.371,6.36333333333,5.72566666667,7.345,6.79816666667
420.08,3.93633333333,11.1571666667,9.35008333334,5.5055,4.3795,6.36483333333,5.7345,7.32433333333,6.826
420.44,3.908,11.1408333334,9.31758333333,5.50216666666,4.35666666667,6.32633333333,5.71233333333,7.31333333334,6.7825
420.80,3.86433333333,11.0958333333,9.26958333333,5.463,4.318,6.27016666667,5.7025,7.2655,6.7555
421.16,3.84833333333,11.0683333334,9.26233333334,5.44916666667,4.306,6.22833333333,5.67533333333,7.2055,6.74683333333
421.51,3.856,11.1066666667,9.28191666667,5.47466666667,4.31766666666,6.22733333334,5.6975,7.2445,6.7285
421.87,3.86366666666,11.1201666667,9.30191666667,5.49116666667,4.31983333334,6.23066666667,5.71233333333,7.259,6.73683333333
422.23,3.8765,11.1595,9.32783333334,5.50566666667,4.3145,6.23583333334,5.723,7.26166666667,6.71316666666
422.58,3.88366666666,11.1888333334,9.347,5.50416666667,4.31016666667,6.24716666667,5.74216666666,7.29416666666,6.729
422.94,3.87116666667,11.201,9.31966666667,5.49833333333,4.31016666667,6.23016666666,5.70983333334,7.27383333334,6.7385
423.30,3.883,11.195,9.31775,5.50183333334,4.2965,6.22466666667,5.72416666666,7.28666666666,6.74633333333
423.66,3.8875,11.222,9.31025,5.5325,4.3105,6.23683333333,5.75266666667,7.34066666667,6.75016666667
424.01,3.89816666667,11.2498333333,9.3445,5.5515,4.33433333333,6.2315,5.76466666666,7.36283333333,6.76883333333
424.37,3.91833333333,11.2795,9.38066666667,5.57633333333,4.37283333333,6.26016666667,5.81083333333,7.40066666666,6.81266666667
424.73,3.94866666667,11.3261666666,9.40725,5.60416666667,4.40666666667,6.279,5.83133333334,7.42733333334,6.84683333333
425.08,3.96966666666,11.384,9.4385,5.6475,4.443,6.33533333333,5.86783333333,7.48933333333,6.85733333334
425.44,3.9795,11.3816666667,9.43375,5.63683333333,4.45116666667,6.339,5.8595,7.4845,6.86466666667
425.80,4.01216666667,11.4325,9.45941666666,5.67166666667,4.4905,6.36866666666,5.89633333334,7.516,6.88633333333
426.16,4.023,11.4636666667,9.48858333334,5.68916666667,4.499,6.3855,5.9015,7.54483333334,6.89966666667
426.51,4.04116666667,11.4998333333,9.49608333334,5.7165,4.52133333333,6.39716666667,5.90116666667,7.56,6.8965
426.87,4.0785,11.5246666667,9.5325,5.755,4.54033333333,6.4135,5.94966666667,7.6025,6.91483333334
427.23,4.07916666667,11.5565,9.54483333333,5.76666666666,4.56183333333,6.40816666667,5.9355,7.59983333333,6.87233333333
427.58,4.09466666666,11.588,9.55225,5.77083333334,4.552,6.399,5.92033333333,7.56633333334,6.86583333333
427.94,4.10416666666,11.585,9.55833333333,5.77633333333,4.54433333333,6.41716666667,5.93116666666,7.5695,6.84083333333
428.30,4.06483333333,11.578,9.50741666666,5.73266666666,4.4765,6.35166666667,5.84816666666,7.5125,6.7875
428.65,4.0485,11.6048333333,9.52483333333,5.75616666666,4.47716666667,6.35883333334,5.848,7.53166666667,6.78466666667
429.01,4.01,11.5598333333,9.4805,5.70316666667,4.41883333333,6.27583333334,5.808,7.46966666667,6.73616666666
429.37,4.013,11.6063333333,9.49208333333,5.72933333334,4.41,6.26233333334,5.829,7.47883333334,6.7505
429.72,3.99433333334,11.618,9.47591666667,5.70533333334,4.39166666666,6.24383333333,5.8035,7.48583333334,6.747
430.08,3.97533333334,11.6436666667,9.45891666667,5.7165,4.4,6.23233333334,5.802,7.50983333333,6.73033333334
430.44,3.96266666667,11.6518333333,9.44925,5.71933333333,4.41083333333,6.21216666667,5.80433333334,7.488,6.7345
430.79,3.936,11.6775,9.45625,5.71366666667,4.39533333334,6.197,5.76483333333,7.43566666666,6.69283333333
431.15,3.93816666666,11.649,9.47591666667,5.70916666667,4.4035,6.20833333333,5.77733333333,7.45566666666,6.72083333333
431.50,3.95783333333,11.6708333333,9.51975,5.74783333333,4.457,6.249,5.81233333333,7.47466666666,6.74833333334
431.86,3.9535,11.7231666667,9.5585,5.76933333334,4.50016666666,6.267,5.83716666667,7.535,6.76533333334
432.22,3.99166666667,11.7825,9.62958333333,5.81866666667,4.5375,6.32766666667,5.91016666666,7.60166666667,6.793
432.57,4.05166666667,11.8551666667,9.68058333334,5.86816666667,4.601,6.37783333333,5.9815,7.64633333333,6.85233333333
432.93,4.06,11.8723333333,9.6625,5.908,4.60316666667,6.41416666667,5.98716666666,7.65383333334,6.87283333333
433.29,4.05616666666,11.851,9.67166666667,5.923,4.61433333333,6.44366666666,5.98316666666,7.64416666667,6.864
433.64,4.08416666667,11.861,9.70866666666,5.94116666666,4.62333333333,6.44983333333,6.00733333333,7.62566666667,6.87016666666
434.00,4.128,11.9033333333,9.73483333334,5.954,4.65816666667,6.47733333334,6.034,7.63966666666,6.91983333334
434.35,4.12216666667,11.9213333334,9.75583333333,5.94733333334,4.65983333333,6.48933333333,6.05283333334,7.6475,6.9195
434.71,4.16633333333,11.9616666667,9.80183333334,6.0035,4.69333333333,6.5335,6.12333333333,7.7155,6.95983333334
435.07,4.1905,12.0338333333,9.80966666666,6.03366666666,4.71683333333,6.551,6.15133333333,7.74216666666,6.98383333334
435.42,4.17316666666,12.0381666667,9.79941666666,5.98633333333,4.68416666666,6.51766666666,6.12983333334,7.7625,6.94816666667
435.78,4.20033333333,12.0318333334,9.80191666667,5.9765,4.67566666667,6.53266666667,6.14566666667,7.75583333333,6.94883333333
436.13,4.19566666667,12.0505,9.78883333333,5.9795,4.689,6.5265,6.1425,7.7195,6.95116666667
436.49,4.16933333334,12.0406666667,9.7735,5.98283333333,4.64383333333,6.49833333334,6.122,7.71116666667,6.92516666666
436.84,4.23766666667,12.1225,9.86525,6.04333333334,4.72333333333,6.53,6.192,7.80866666667,6.9955
437.20,4.23366666667,12.1936666667,9.88191666666,6.05466666666,4.71716666667,6.5285,6.21166666666,7.8355,6.99133333333
437.56,4.23566666666,12.2278333334,9.868,6.06183333333,4.72566666667,6.54783333334,6.23016666667,7.85033333333,7.006
437.91,4.24516666667,12.2556666667,9.88025,6.09383333333,4.74416666667,6.59166666666,6.27383333334,7.87183333333,7.03133333333
438.27,4.257,12.2641666667,9.89341666667,6.10266666666,4.7565,6.61433333334,6.28133333334,7.88133333334,7.061
438.62,4.27483333333,12.2745,9.88616666666,6.09616666667,4.752,6.6175,6.2875,7.88266666666,7.08016666666
438.98,4.2815,12.2688333334,9.88716666666,6.1105,4.74583333333,6.627,6.30933333334,7.88,7.1025
439.33,4.30616666667,12.2886666667,9.89341666667,6.14716666667,4.74816666666,6.64316666667,6.3495,7.869,7.12516666666
439.69,4.30066666667,12.3078333334,9.88458333334,6.14366666667,4.73166666667,6.62216666667,6.3365,7.845,7.1285
440.04,4.33483333334,12.3428333333,9.91166666666,6.1605,4.74016666666,6.64466666666,6.35616666667,7.88,7.1375
440.40,4.33766666667,12.348,9.89258333334,6.14366666667,4.73416666666,6.634,6.34783333334,7.8555,7.11716666667
440.75,4.33666666667,12.355,9.92483333334,6.13133333333,4.722,6.63266666667,6.3485,7.831,7.0725
441.11,4.36383333333,12.3755,9.94516666666,6.15266666667,4.74516666666,6.63866666667,6.35016666667,7.854,7.10466666667
441.47,4.35266666666,12.3945,9.97166666666,6.16383333333,4.7455,6.644,6.3515,7.87,7.10133333333
441.82,4.37033333333,12.4083333333,10.0,6.17116666667,4.73366666667,6.61766666667,6.34783333333,7.869,7.09716666667
442.18,4.40683333333,12.4506666667,10.0251666667,6.21866666667,4.762,6.64583333334,6.39266666666,7.90983333334,7.1245
442.53,4.393,12.4475,10.01775,6.20883333333,4.7515,6.6355,6.38333333334,7.89383333333,7.10766666667
442.89,4.38966666667,12.4646666667,10.0371666667,6.215,4.74933333334,6.63466666666,6.3815,7.895,7.0815
443.24,4.40683333334,12.4981666667,10.0623333333,6.2425,4.7795,6.648,6.38183333333,7.93416666666,7.09983333333
443.60,4.4285,12.5395,10.092,6.26183333333,4.79966666667,6.66133333333,6.40316666667,7.98083333333,7.10383333334
443.95,4.41666666666,12.5726666667,10.1226666667,6.30183333333,4.82133333333,6.67183333333,6.4145,8.013,7.13916666666
444.31,4.44416666666,12.5588333333,10.17925,6.32466666667,4.83833333334,6.71683333333,6.43383333333,8.0595,7.17766666667
444.66,4.45983333334,12.6051666667,10.19225,6.36333333333,4.84333333333,6.744,6.47066666667,8.088,7.22416666666
445.02,4.4945,12.6486666667,10.2386666667,6.38433333334,4.871,6.782,6.51916666666,8.11716666666,7.24633333333
445.37,4.53766666667,12.6955,10.25575,6.42083333334,4.879,6.8195,6.555,8.154,7.2675
445.72,4.51866666667,12.6668333333,10.2388333333,6.42533333333,4.854,6.81633333333,6.538,8.1465,7.25283333333
446.08,4.504,12.6655,10.2305,6.42233333334,4.827,6.78916666667,6.51366666667,8.11533333334,7.2295
446.43,4.50333333334,12.6726666667,10.2539166667,6.428,4.81433333333,6.79016666667,6.5065,8.13,7.20266666667
446.79,4.52016666667,12.6863333333,10.2765,6.44216666667,4.839,6.795,6.5105,8.12816666667,7.21183333333
447.14,4.53883333333,12.7061666667,10.3104166667,6.455,4.84266666667,6.8195,6.53016666667,8.133,7.21733333333
447.50,4.54216666667,12.7113333333,10.3096666667,6.46983333333,4.83183333333,6.82166666667,6.53233333333,8.12833333334,7.21716666666
447.85,4.54783333334,12.6966666667,10.2830833333,6.4645,4.81166666667,6.818,6.53216666666,8.12766666667,7.19183333333
448.21,4.54283333333,12.7363333334,10.2743333333,6.469,4.79766666667,6.7985,6.53716666667,8.12683333334,7.16383333333
448.56,4.54133333333,12.7091666666,10.2394166667,6.44666666667,4.78566666666,6.76816666666,6.49683333334,8.1115,7.14783333334
448.92,4.5035,12.665,10.1894166667,6.41566666667,4.73,6.71866666667,6.46283333334,8.073,7.11933333333
449.27,4.45883333334,12.5983333333,10.1361666667,6.35766666666,4.67316666667,6.65116666667,6.39,8.00833333333,7.054
449.62,4.46716666666,12.6375,10.1514166667,6.34683333333,4.679,6.65383333334,6.39433333333,8.0025,7.05516666667
449.98,4.4805,12.6636666667,10.1735833333,6.33333333333,4.67566666667,6.6575,6.40666666667,8.03866666666,7.05333333333
450.33,4.53816666667,12.7205,10.1874166667,6.39966666667,4.71583333334,6.68883333334,6.44616666667,8.05383333333,7.1175
450.69,4.56416666667,12.7871666667,10.217,6.43,4.7015,6.72083333333,6.47416666667,8.08666666666,7.14383333334
451.04,4.563,12.7996666667,10.2070833333,6.43566666667,4.68433333333,6.70283333334,6.45116666666,8.07283333333,7.12016666667
451.40,4.53816666667,12.8368333333,10.2056666667,6.44516666667,4.67166666667,6.70883333333,6.447,8.06383333334,7.1075
451.75,4.55916666666,12.8883333333,10.2798333333,6.48116666667,4.7045,6.74133333333,6.46883333333,8.102,7.144
452.10,4.56383333333,12.9215,10.3306666667,6.50833333333,4.7165,6.773,6.463,8.11533333334,7.15566666667
452.46,4.56716666666,12.9705,10.35575,6.527,4.7215,6.79666666667,6.494,8.1275,7.146
452.81,4.62366666667,13.041,10.4209166667,6.58416666667,4.76616666666,6.85716666666,6.52966666666,8.174,7.17816666667
453.17,4.64766666667,13.1031666667,10.48675,6.64616666666,4.8055,6.887,6.56433333334,8.23516666667,7.21833333333
453.52,4.678,13.163,10.52675,6.68833333333,4.83966666666,6.91666666666,6.60116666666,8.30583333334,7.24766666667
453.87,4.71583333333,13.1933333334,10.5496666667,6.72133333333,4.8345,6.92783333333,6.60116666666,8.337,7.24983333333
454.23,4.69166666667,13.1696666667,10.5739166667,6.69783333333,4.83483333334,6.9,6.58183333334,8.3555,7.24416666666
454.58,4.66733333333,13.1785,10.5454166667,6.70516666666,4.83433333333,6.89083333333,6.58616666667,8.38383333333,7.234
454.93,4.68533333334,13.2106666667,10.5799166667,6.75083333333,4.85566666666,6.92533333333,6.61616666667,8.4405,7.27666666666
455.29,4.72,13.2165,10.6276666667,6.78516666667,4.883,6.94483333333,6.6475,8.47366666667,7.2825
455.64,4.75216666666,13.2613333333,10.604,6.7835,4.87116666666,6.95216666667,6.65983333333,8.463,7.28983333334
456.00,4.73616666666,13.2696666667,10.5796666667,6.77133333333,4.859,6.933,6.63633333334,8.46783333334,7.26333333333
456.35,4.738,13.2698333333,10.604,6.7885,4.84666666667,6.90766666666,6.63416666666,8.44666666666,7.27516666667
456.70,4.72166666666,13.2861666667,10.608,6.80533333333,4.828,6.913,6.62933333333,8.43316666667,7.26316666667
457.06,4.73816666667,13.3238333333,10.6398333333,6.81716666667,4.8225,6.924,6.673,8.45883333334,7.26316666667
457.41,4.71783333333,13.3245,10.62925,6.82916666666,4.79716666666,6.89083333333,6.63883333333,8.42416666667,7.2605
457.76,4.7165,13.3515,10.6865833333,6.86866666666,4.82416666667,6.91133333333,6.67116666667,8.4555,7.29216666666
458.12,4.74533333334,13.4266666667,10.7156666667,6.90216666666,4.8275,6.94016666667,6.70633333333,8.48633333334,7.31716666667
458.47,4.77216666667,13.4485,10.75375,6.905,4.82483333333,6.95183333333,6.7135,8.47083333333,7.3305
458.82,4.763,13.4758333333,10.7533333333,6.88666666667,4.81783333333,6.94983333334,6.71166666666,8.46633333333,7.33133333333
459.18,4.7675,13.5046666667,10.76325,6.89133333333,4.818,6.95183333333,6.71383333333,8.49766666667,7.355
459.53,4.78066666667,13.526,10.7784166667,6.912,4.83583333333,6.93483333333,6.73483333334,8.5315,7.37016666666
459.88,4.81583333334,13.5921666667,10.8331666667,6.95733333333,4.87566666666,6.952,6.791,8.551,7.412
460.24,4.8305,13.6321666667,10.8569166667,6.97766666666,4.903,6.98533333333,6.79733333333,8.60716666666,7.434
460.59,4.84966666666,13.6518333334,10.8735,6.99416666667,4.9175,6.97666666667,6.806,8.65083333334,7.45816666667
460.94,4.84283333333,13.654,10.8700833333,6.9955,4.91783333333,6.97633333333,6.79033333333,8.65566666666,7.46416666667
461.29,4.84716666667,13.674,10.8839166667,7.01133333334,4.91883333333,6.9855,6.80416666667,8.66983333333,7.45783333333
461.65,4.82833333333,13.6978333333,10.8505,7.002,4.897,6.95116666666,6.78466666667,8.63633333333,7.4375
462.00,4.80816666667,13.7026666667,10.8578333333,7.008,4.8935,6.95533333333,6.7615,8.64133333333,7.41283333334
462.35,4.81516666667,13.7281666667,10.8815,7.024,4.90883333333,6.9495,6.7685,8.71033333334,7.4235
462.71,4.80216666667,13.7321666667,10.9145833333,7.03,4.89083333333,6.92933333333,6.74366666666,8.712,7.41816666667
463.06,4.80016666667,13.7688333333,10.9113333333,7.03366666666,4.8925,6.91783333333,6.72883333334,8.71783333333,7.41983333333
463.41,4.78466666667,13.782,10.9465,7.03266666666,4.885,6.91683333334,6.7095,8.70366666667,7.42983333334
463.76,4.7855,13.7606666667,10.9583333333,7.05016666667,4.86233333334,6.9125,6.68783333333,8.74183333334,7.44366666666
464.12,4.7945,13.7916666666,11.0058333333,7.05933333334,4.8325,6.92983333333,6.70883333334,8.72333333334,7.43716666667
464.47,4.81316666666,13.8698333333,11.0699166667,7.10566666666,4.85483333333,6.98016666667,6.731,8.74833333333,7.46116666667
464.82,4.87233333333,13.9436666667,11.1078333333,7.16933333334,4.91433333333,7.0175,6.7705,8.793,7.51316666666
465.17,4.91433333333,14.0235,11.1648333333,7.2015,4.955,7.06033333334,6.81216666667,8.89183333334,7.54833333334
465.53,4.9445,14.0656666667,11.2185833333,7.25116666667,4.9715,7.10816666667,6.84716666667,8.91833333333,7.56166666667
465.88,4.98516666667,14.1375,11.2545,7.278,4.98766666666,7.1175,6.88316666667,8.97033333334,7.58766666667
466.23,4.96616666666,14.1481666667,11.2619166667,7.28766666667,4.96383333333,7.10233333333,6.8445,8.91616666666,7.57066666667
466.58,5.0035,14.1876666666,11.24325,7.33833333334,5.00416666667,7.111,6.88083333333,8.948,7.56483333333
466.94,5.02066666666,14.2331666667,11.2963333333,7.376,5.00566666667,7.13283333334,6.91633333334,8.96183333334,7.58733333333
467.29,5.00566666667,14.2503333333,11.2874166667,7.37383333333,4.9865,7.1055,6.89883333334,8.95516666667,7.55816666667
467.64,4.99733333333,14.2813333334,11.25275,7.3625,5.0,7.10416666667,6.9015,8.94383333334,7.55833333333
467.99,5.0345,14.3665,11.26175,7.42383333334,5.039,7.11783333333,6.91216666666,9.031,7.62283333333
468.35,4.99966666667,14.35,11.1980833333,7.3805,4.99333333333,7.06533333333,6.88416666666,9.00233333334,7.55716666667
468.70,4.94133333333,14.3233333333,11.1804166667,7.34866666667,4.9415,7.03083333333,6.84566666667,8.95616666667,7.51233333334
469.05,4.91683333333,14.3086666667,11.1573333333,7.3215,4.91083333333,6.9785,6.82083333333,8.858,7.49366666666
469.40,4.903,14.3241666667,11.1504166667,7.28066666666,4.9265,6.96033333333,6.78466666667,8.877,7.504
469.75,4.86266666666,14.3006666667,11.1110833333,7.24116666667,4.90516666667,6.93066666666,6.75916666667,8.82316666666,7.48716666666
470.11,4.8805,14.3466666667,11.1091666667,7.271,4.93533333334,6.94933333333,6.78766666667,8.83383333334,7.50833333333
470.46,4.85,14.3485,11.1308333333,7.25133333333,4.9205,6.947,6.7705,8.83383333334,7.5075
470.81,4.87383333333,14.3381666667,11.1379166667,7.2715,4.93883333333,6.95366666667,6.79233333333,8.8475,7.50733333333
471.16,4.88983333333,14.3546666667,11.1724166667,7.31966666667,4.92933333333,6.98583333334,6.8005,8.86683333334,7.50483333334
471.51,4.89416666666,14.367,11.2005,7.3485,4.90733333333,6.97683333333,6.78866666667,8.8675,7.48916666667
471.87,4.881,14.3376666667,11.1914166667,7.33466666667,4.91,6.95166666666,6.78833333334,8.817,7.45816666666
472.22,4.88766666667,14.353,11.2154166667,7.3595,4.9245,6.94916666666,6.79083333333,8.83866666667,7.51066666667
472.57,4.89483333333,14.3911666666,11.2244166667,7.38983333333,4.93966666666,6.95633333333,6.80716666667,8.86083333334,7.53233333333
472.92,4.89266666667,14.426,11.2301666667,7.42366666667,4.95733333333,6.99433333333,6.81616666666,8.91633333334,7.55183333333
473.27,4.895,14.46,11.2615,7.46833333333,4.94966666667,7.00183333334,6.83733333333,8.92866666666,7.563
473.62,4.90533333333,14.4958333333,11.2840833333,7.50366666666,4.94533333334,6.9995,6.836,8.92966666666,7.55616666666
473.98,4.88216666667,14.49,11.2725833333,7.51333333333,4.935,7.007,6.84283333334,8.94066666666,7.54583333333
474.33,4.85966666667,14.4968333333,11.2554166667,7.48966666667,4.91,6.9775,6.8475,8.95783333333,7.54333333333
474.68,4.82616666666,14.5166666667,11.24025,7.47716666667,4.879,6.94316666667,6.80466666667,8.909,7.516
475.03,4.805,14.5111666667,11.2299166667,7.44616666667,4.87616666667,6.9325,6.81333333333,8.8765,7.50883333333
475.38,4.84416666667,14.5766666666,11.27425,7.49283333333,4.94316666667,6.99366666667,6.87483333333,8.89866666667,7.573
475.73,4.8495,14.644,11.2863333333,7.54716666666,4.94933333333,7.0295,6.90916666666,8.95116666666,7.59466666667
476.08,4.87483333333,14.6621666667,11.2969166667,7.55083333333,4.96066666667,7.06083333334,6.93166666667,8.95016666666,7.577
476.44,4.91383333333,14.7118333334,11.3245833333,7.56483333333,4.96,7.07116666667,6.94783333333,8.96883333334,7.58816666666
476.79,4.92683333334,14.7011666667,11.3493333333,7.59766666666,4.97433333334,7.09283333334,6.9805,8.949,7.60416666667
477.14,4.97016666666,14.6976666667,11.3108333333,7.61316666667,4.99366666667,7.09866666667,6.99766666667,8.92466666667,7.6015
477.49,4.97466666666,14.6943333333,11.3228333333,7.64183333333,5.01533333333,7.1345,7.04133333334,8.9365,7.63266666667
