wavelength,Back_TanRuuf,Belly_TanRuuf,Breast_TanRuuf,Crissum_TanRuuf,Crown_TanRuuf,DorTail_TanRuuf,Patch10_TanRuuf,Patch11_TanRuuf,Rump_TanRuuf,Throat_TanRuuf,WingTip_TanRuuf
734.52,22.21025,59.5999551282,37.0520833333,43.3352083333,13.72375,19.1925,19.10775,32.9585,29.8363333333,42.6866666667,18.8696916667
734.84,22.6830833333,59.9068653846,37.4218333333,43.64275,14.3198333333,19.7945833334,19.4554166666,33.5060833333,30.1258333333,43.013,19.2753416667
735.16,22.6265555556,59.819698718,37.5015,43.548375,14.3595,20.0006666667,19.646,33.4920833333,30.2695833333,43.0515833334,19.4008
735.48,22.6850277778,59.8340384615,37.4656666667,43.325875,14.7155,20.2149166667,19.7170833333,33.67675,30.2590833333,43.30875,19.5032583334
735.79,22.28975,59.5537435897,37.1285833334,43.0234166667,14.3504166667,19.7466666667,19.2445,33.1903333333,29.8520833333,42.6816666667,19.08125
736.11,22.4560555556,59.684474359,37.2405833334,42.9275,14.678,20.0163333333,19.4935833333,33.4105,29.95925,42.9328333333,19.3467083333
736.43,22.3406666667,59.6525641026,37.246,43.0935416667,14.6730833333,19.9786666666,19.6093333334,33.5960833333,30.1636666667,43.1805,19.4102666667
736.74,22.0094166667,59.5080833333,37.2059166666,42.8202083333,14.3454166667,19.7011666667,19.5265,33.2333333334,29.7035,42.92175,19.1134
737.06,22.4308888889,60.0738589744,37.5954166667,43.1585833333,14.5643333333,19.9424166667,19.9675833333,33.7436666667,29.9386666667,43.5635833333,19.2493166667
737.38,22.7295277778,60.2583269231,38.0245833333,43.6375,14.9285833333,20.233,20.2726666667,34.1845,30.2105833333,43.9528333334,19.5520333333
737.69,22.6826944445,60.5461730769,38.1723333333,43.8124166667,14.898,19.9544166667,20.179,34.0184166666,30.23775,44.02275,19.6520166667
738.01,22.1261388889,59.3791282051,37.3325,43.0454166667,14.2693333333,19.3629166667,19.73725,33.2038333333,29.3628333333,43.0345,18.9559333333
738.33,21.8761944445,59.0939615385,37.2954166667,42.77475,14.1701666667,19.18475,19.7126666667,32.9994166666,29.1666666667,42.8555,18.8520333333
738.64,22.0790555555,59.419224359,37.51625,43.020625,14.4633333333,19.3241666667,19.8868333333,33.19275,29.3849166667,43.1738333333,18.8656333334
738.96,22.1713333333,59.7775320513,37.7056666667,43.5525833333,14.3911666667,19.3715833333,20.04125,33.3113333333,29.5143333333,43.101,19.0368916667
739.28,22.3541944444,60.1429102564,37.9674166667,43.9047916666,14.5144166666,19.6986666667,20.3549166667,33.6193333333,29.8503333333,43.54375,19.43475
739.59,22.33325,60.1016923077,37.7720833333,44.1952083333,14.2455,19.6988333334,20.3870833333,33.5740833333,29.5423333333,43.49925,19.55285
739.91,22.1911666667,59.7180833334,37.394,43.851375,13.7550833333,19.4370833333,20.15475,33.1361666666,28.6255833334,43.128,19.305
740.23,22.55,59.885948718,37.5694166667,44.0379166666,14.2053333333,19.7095833334,20.3324166667,33.4946666666,28.861,43.4150833333,19.4972833333
740.54,21.9642222222,59.2886538461,36.9166666667,43.505625,13.7405833333,19.525,19.933,32.9974166667,28.1944166667,42.6295833333,19.0025333333
740.86,22.2859444444,58.8885961539,36.78675,43.3370833334,14.2268333334,20.015,20.2103333334,33.05925,28.4835,42.4213333333,19.4350416667
741.18,22.3525833334,59.0164423077,36.8749166666,43.3198333333,14.13575,20.4629166666,20.56175,33.49675,28.6061666667,42.4609166667,19.6346666666
741.49,22.8530277778,59.9972564103,37.6066666667,44.0554583333,14.5454166667,21.12225,21.2385833334,33.98475,29.1685833333,43.22175,20.4074
741.81,22.6701111111,59.7638653846,37.1118333333,44.0092083333,14.1566666667,20.6305,20.8945833333,33.5933333333,28.8338333334,43.0496666667,20.1431083333
742.12,22.3544722222,59.6353461538,37.0335,43.9313333333,13.8915833333,20.467,20.6831666666,33.3413333333,28.3356666667,42.8079166667,20.15385
742.44,22.7405555556,59.9689166667,37.292,43.9449166667,14.2834166666,20.9404166667,21.0453333333,33.6403333333,28.6839166666,43.0641666667,20.6059916666
742.76,22.4621111111,59.2966217949,37.0975833334,43.5264583333,14.1708333333,20.85775,20.9145833333,33.252,28.42675,42.7478333333,20.270225
743.07,21.9486944444,59.0587948718,36.76875,43.1606666667,13.6705,20.2925,20.2678333333,32.84425,28.1286666667,42.396,19.7886583333
743.39,21.1164722222,58.6176602564,36.2408333333,42.7612083333,13.1424166667,19.7515,19.3245833334,32.3359166667,27.7848333333,41.861,19.2740333333
743.70,20.79125,58.2583461539,35.8456666667,42.4115,12.8360833334,19.4274166667,18.8836666667,32.212,27.5638333333,41.49125,19.1680333333
744.02,20.6138333334,58.4163141026,35.945,42.5155833333,12.86825,19.2178333334,18.7369166667,32.0901666667,27.7980833333,41.38075,19.210625
744.34,19.9222222222,58.3207115385,35.5890833333,42.210625,12.0178333333,18.52,18.0950833333,31.60825,27.0876666667,41.1138333334,18.4461416666
744.65,19.5419166667,57.724301282,35.2493333334,41.9039166666,11.8369166666,18.3120833333,17.5800833333,31.098,26.7250833333,40.9790833333,18.1265583333
744.97,18.9255555556,57.0117051282,34.3059166667,41.0978333333,11.3044166667,17.45175,16.65775,30.81275,26.2315,40.4576666666,17.1304916667
745.28,18.9070555555,57.4168141025,34.4625833333,41.3120833333,11.2875,17.6196666667,16.8878333333,30.9485833333,26.40025,40.5285833333,17.2618
745.60,18.44925,57.009,34.04125,40.8549166667,10.9081666667,17.4738333334,16.8154166667,30.8170833333,26.3931666667,40.2776666667,16.84665
745.91,17.4218055556,55.6481923077,32.9444166667,40.1270416667,9.67175000002,16.3139166667,15.62225,29.86075,25.3573333333,39.3515833333,15.6851416667
746.23,17.1722222222,55.6957564103,32.5725,39.82125,9.21266666666,15.9286666667,15.4455833333,29.7384166667,24.8085833334,38.9695,15.5362333334
746.55,16.7329444444,55.2946025641,32.4913333333,39.491625,9.3065,15.93325,15.399,29.5536666667,24.5338333333,38.69275,15.1606583333
746.86,17.8123611111,56.2488782051,33.70925,40.608125,10.4770833333,17.2440833334,16.886,30.71975,25.6803333333,39.6124166667,16.1125083333
747.18,18.2449444444,56.8353333334,34.2695833333,41.300625,10.9468333333,17.7094166667,17.6341666666,31.2878333333,26.3621666667,39.9715833333,16.6508416667
747.49,18.3673333333,56.6976538461,34.2396666667,41.1715416667,10.91075,17.7851666667,17.5598333333,31.4634166667,26.1185,40.1988333334,16.7630916667
747.81,18.3881388889,56.8663141025,34.3396666667,41.3664166666,11.1094166667,17.9686666667,17.94675,31.4705,26.2625,40.1263333333,17.1199333333
748.12,18.4936111111,57.0256666667,34.5859166667,41.4734583333,11.4451666667,17.9940833333,18.1829166667,31.4960833333,26.222,40.2425833333,17.359
748.44,18.7908888889,57.9389423077,35.3825,42.1965,11.9016666667,18.4685833334,18.9100833333,31.6155,26.62525,40.6641666667,18.1792083333
748.75,19.0506944444,57.9944871795,35.783,42.3072916667,12.0909166667,18.6264166667,19.1514166667,32.0821666667,26.73225,40.9930833334,18.311975
749.07,19.4035833333,58.2429743589,36.0934166667,42.5188333333,12.2326666667,18.61625,19.04575,32.2336666667,26.5029166667,41.11025,18.3289416667
749.38,19.3828888889,58.6177820513,36.5128333333,42.5131666667,12.33075,18.4960833334,19.3799166667,32.2780833333,26.5038333333,41.4115833333,18.3747
749.70,19.7074444445,58.6711794872,36.74375,42.7975416667,12.6599166667,18.5955,19.6783333333,32.3995,26.80175,41.443,18.477225
750.01,20.4170277778,59.2724102564,37.14075,42.9987083333,13.0125,18.9055833333,20.3515,32.8776666667,27.11625,41.94275,19.1775916666
750.33,20.0635,58.6072179487,36.4491666667,42.2193333333,12.7469166666,18.4889166667,19.7605,32.442,26.442,41.32575,18.8265583333
750.64,18.9915,57.6075064102,35.6039166667,41.33575,11.8798333333,17.8150833333,18.96375,31.33,25.228,40.6715,17.9685666666
750.96,18.5752222222,57.1426474359,35.5433333333,41.06175,11.775,17.4354166666,18.7761666666,30.83075,25.0174166667,40.2079166667,17.8449583334
751.27,18.6683333333,57.2324423077,35.8495833333,41.0582083333,11.9441666667,17.469,18.7116666667,30.8740833333,24.96075,40.1011666667,17.8415333333
751.59,18.5324722222,57.3636217949,35.82825,41.0735416667,11.8741666667,17.6688333333,19.02575,31.1930833333,25.24525,40.1568333333,17.9861833333
751.90,18.3696666667,56.8641794872,35.7441666667,40.7483333333,11.7625,17.685,18.8119166666,31.2360833333,24.78675,40.15225,17.5913583333
752.22,18.5835555556,56.8064230769,35.7291666667,40.8008333333,12.00525,17.91225,18.8758333333,30.9981666667,24.9305,40.0434166666,17.7798583333
752.53,18.5006388889,56.6194038461,35.5515833334,40.8703333333,12.1958333333,17.9483333333,19.1220833333,30.9553333333,25.0516666667,40.0440833334,18.0741583333
752.85,18.7968333333,56.4894423077,35.5035,41.19725,12.6565833333,18.2364166667,19.3644166667,31.1761666667,25.1759166667,40.0625,18.427925
753.16,18.74075,56.6950641026,35.57375,41.06675,12.7623333333,18.3650833334,19.20775,31.1620833333,25.0815833334,40.2004166666,18.5757916667
753.47,18.9671666667,56.4058205128,35.74225,41.325875,13.26725,18.5785833334,19.3630833333,31.39175,25.4886666667,40.2778333334,18.914175
753.79,19.0208333333,56.0743653846,35.7979166666,41.2637916667,13.3316666666,18.38575,19.1958333333,31.31675,25.56875,40.2793333333,18.8874166667
754.10,19.4143333334,56.4658782052,36.022,41.3947083333,13.866,18.7165,19.4630833333,31.8229166667,26.14375,40.34175,19.0631166667
754.42,19.5444166667,56.6984871795,35.8633333333,41.2795,13.8019166667,18.9141666667,19.5923333333,32.2030833334,26.1084166667,40.4581666667,18.7932666667
754.73,19.5941388889,56.8079679487,35.7734166667,41.483875,13.5790833333,18.9835,19.6441666667,32.5448333333,26.0349166667,40.7415833333,18.7476166666
755.05,19.6455555556,56.3502371795,35.4034166667,41.2219166667,13.306,18.5518333333,19.349,32.2895833334,25.5285,40.2440833333,18.5179833333
755.36,19.7282777778,56.5367564102,35.4166666667,41.3144166667,13.4264166667,18.5593333334,19.3175,32.4776666667,25.9175833333,39.9600833333,18.9707
755.67,19.6110833333,56.6194166667,35.5484166666,41.334,13.5271666667,18.7925833334,19.4311666667,32.77525,25.8665833333,40.0768333333,19.302525
755.99,19.8934722222,56.5906987179,35.64575,41.448875,13.7796666667,18.65575,19.666,32.8215833333,25.9876666667,39.9963333334,19.1307333333
756.30,19.9123333333,56.6469615385,35.6055833333,41.1529583333,13.566,18.7534166667,19.4641666667,32.79025,25.9008333334,39.8695833333,19.0511666667
756.62,19.6128888889,56.2741346154,35.4403333333,41.0394166667,13.2829166666,18.7465833333,19.3735833333,32.837,25.8168333333,39.8664166667,19.0398166667
756.93,19.41575,56.4585897436,35.2360833334,41.0468333334,13.1018333334,18.58325,19.13725,32.4660833333,25.5131666667,39.52775,18.754175
757.24,19.2786111111,56.4595641026,35.0831666667,40.932,13.0223333333,18.6064166667,19.3025,32.4651666666,25.5289166667,39.29725,18.8385416666
757.56,19.4020833333,56.3351474359,35.14225,40.9549583333,13.0303333333,18.5616666667,19.22825,32.58975,25.0680833333,39.2726666667,18.8823166667
757.87,19.7092777778,56.3130961538,35.3758333333,41.367125,13.18075,18.7181666667,19.4945,32.7479166666,25.3585833334,39.3653333334,19.2481833333
758.18,19.5392222223,56.2401538462,35.2820833334,40.9792916667,13.03575,18.47075,19.2485,32.5554166667,25.39325,39.08025,19.274925
758.50,19.9343611111,56.5646858974,35.8100833333,41.5260416667,13.5456666666,19.0391666667,19.5928333334,32.9386666667,25.9935,39.6478333334,19.781
758.81,20.31875,56.8154102564,35.8976666667,41.80625,13.8363333333,19.4339166667,20.01975,33.0990833333,25.9419166667,40.04875,20.0829083333
759.13,20.1880277778,56.6398525641,35.822,41.7434583333,13.514,18.97025,19.8780833333,32.9133333333,25.8535,39.7785833333,19.7962416667
759.44,20.0564722222,56.871025641,35.6235,41.3804583333,13.0635,19.193,19.5745833333,32.91525,25.7541666667,39.62175,19.9903916667
759.75,19.9523055556,57.2754038461,35.8443333333,41.5122083333,13.2186666666,19.1865833333,19.7551666666,33.2695833333,26.0688333333,39.6106666667,20.0679333333
760.07,20.2262777778,57.0200064103,35.5606666667,41.52375,13.3550833334,19.0664166666,19.6015833333,33.3515833333,26.10225,39.3894166666,20.1592
760.38,20.2214722222,57.0939551282,35.4968333333,41.3797916667,13.1753333334,18.8346666667,19.4265833333,33.4508333333,26.0475833333,39.5710833333,20.1164583333
760.69,19.7788611111,56.9713653846,35.0751666666,40.9838333333,12.6546666667,18.35475,19.1295,33.087,25.6985833333,39.374,19.88195
761.01,19.9195277778,57.3543589744,35.1085,41.2534166667,12.793,18.267,19.2725,33.1934166667,26.2110833334,39.5461666667,20.0851583333
761.32,19.90725,57.50575,35.12675,41.3693333333,13.1475833333,18.1645,19.173,33.13925,26.5020833333,39.6791666667,20.23425
761.63,20.4238333333,57.8433333333,35.24775,41.8589583333,13.7485,18.5081666667,19.5443333333,33.3941666667,27.0399166667,40.2218333333,20.563875
761.94,19.8465833333,57.791051282,34.7508333333,41.5064583333,13.2888333333,17.971,19.0760833333,32.92325,26.7065,40.0343333333,19.9982166667
762.26,19.9949444444,57.986275641,34.7466666667,41.8480833333,13.2729166666,17.6455,19.04,33.10275,27.003,40.1360833333,19.89055
762.57,20.2213055556,58.09,34.927,41.9664583333,13.7466666667,17.9929166667,19.16025,33.3623333334,27.4465833333,40.4921666667,20.246475
762.88,20.4321944445,57.8712692308,35.18825,42.250375,14.117,18.0804166667,19.2510833333,33.55225,27.5635833333,40.73925,20.3676083333
763.20,20.3481388889,57.4607820513,34.9435833333,42.2596666667,13.9250833333,17.8998333333,18.9089166667,33.2245833333,27.3575833334,40.71875,20.15075
763.51,20.0522222222,57.4639807692,34.9033333333,42.2947083334,13.7120833333,17.67625,18.8344166667,33.1475833333,27.4175833333,40.7921666666,19.7750083333
763.82,19.9279166667,57.2479423077,34.7368333333,42.28075,13.54325,17.572,18.77025,32.9765833333,27.5175,40.6669166666,19.6867833333
764.14,20.5767222222,57.9342628205,35.4235,43.0187916667,14.1795833333,18.1595,19.174,33.62525,28.1453333333,41.3919166667,20.2425583333
764.45,20.7378055556,57.972224359,35.8020833333,43.061875,14.2011666667,18.3333333333,19.2531666667,33.7863333334,28.292,41.5768333333,20.1391166667
764.76,20.8773888889,58.285525641,35.9945833333,43.1863333333,14.2764166667,18.5179166666,19.5239166667,34.23925,28.48525,41.8594166667,20.43685
765.07,20.3195555556,57.8702948718,35.6425833333,42.782125,13.6880833333,18.0908333334,19.1285,33.999,28.131,41.4435833333,20.04215
765.39,20.6955,58.4536025641,36.0018333333,43.11,14.1308333333,18.3755,19.6551666667,34.4335,28.4839166667,41.9046666667,20.411325
765.70,20.7454166667,58.3143269231,36.21625,42.8318333333,14.1974166667,18.833,19.9591666667,34.6108333333,28.579,42.1621666667,20.7011166667
766.01,20.4577777778,58.0998525641,36.02125,42.4385416667,13.9179166667,18.6195,20.0460833333,34.3510833333,28.3186666666,41.9755833334,20.3865666667
766.32,20.4055277778,58.5319038461,36.17925,42.5904583333,13.858,18.8950833333,20.4085833333,34.4661666667,28.7280833333,42.1263333333,20.6082083333
766.64,20.753,58.978326923,36.6403333334,42.7505,14.27525,19.22375,21.0160833333,34.926,29.15925,42.3630833333,20.8717333333
766.95,20.9999166666,58.9650961538,36.71325,42.4838333333,14.543,19.40075,21.17125,34.9123333333,29.1061666667,42.2569166667,21.358
767.26,21.36225,59.319198718,37.0491666667,42.8340833333,14.8269166666,19.8821666667,21.4301666667,35.45425,29.25275,42.7141666667,21.7594833333
767.57,20.9846944444,58.5739615384,36.4625,42.391,14.28875,19.1580833333,20.9198333333,35.06275,28.4154166667,42.3638333334,21.07975
767.88,21.3303611111,58.8368525641,36.40475,42.9207916666,14.6879166667,19.671,21.2709166666,35.2675,28.835,42.8485833333,21.732975
768.20,20.7814444444,58.2757371795,35.93825,42.462,14.079,19.2773333334,20.7468333334,34.5895,28.1639166667,42.56,21.2813166667
768.51,20.9962777778,58.3825320513,36.0854166667,42.6956666666,14.0924166666,19.5373333333,20.8955,34.9643333333,28.3274166667,42.7639166666,21.3000416666
768.82,20.5758888889,57.0656025641,35.6165,42.09925,13.6625,18.99775,20.1815,34.2346666667,27.9319166667,41.829,20.9026333333
769.13,19.95975,56.7689551282,35.221,42.1324166667,13.3445,18.4114166667,19.579,33.9355833334,27.4341666667,41.37475,20.3868166666
769.44,19.9555,56.8951730769,35.3499166667,42.3252083333,13.2378333334,18.4733333333,19.1795,34.30675,27.3029166667,41.2976666667,20.269
769.76,19.8639166667,56.5050384616,35.24025,42.4177916667,13.2833333334,18.0533333334,18.6503333333,34.0201666667,27.15725,41.3391666667,19.932
770.07,19.7495277778,56.540948718,34.8954166667,42.2646666667,13.3006666667,18.01975,18.4575,33.8103333334,27.0263333333,41.22225,20.3124333333
770.38,19.7851388889,56.8145961538,35.1181666667,42.7017083333,13.3225833333,18.2921666667,18.6305,34.2889166667,27.1495833333,41.4278333334,20.228175
770.69,19.5617222222,56.5513205128,34.7628333334,42.3034583333,13.0623333333,18.0826666667,18.2790833333,34.2344166667,26.84275,41.01625,19.6754583333
771.00,19.9660277778,57.2615384616,35.6190833333,42.7579166667,13.7904166666,18.8358333333,19.16525,34.9258333333,27.8899166667,41.4126666666,20.3506083333
771.32,19.8363888889,56.9731153847,35.5670833333,42.5553333333,13.7620833333,18.3264166667,19.1701666667,35.1175,27.6555833333,40.9473333333,20.608775
771.63,20.28175,56.8876794872,35.76825,42.9435833333,14.20375,18.367,19.2414166667,35.1385833333,27.88975,41.1629166667,20.6626916666
771.94,20.2765,56.5621410256,35.7726666667,42.7382916667,14.5658333333,18.1543333333,19.212,34.63775,27.5026666667,41.17325,20.7317666667
772.25,21.2922222222,57.3399358974,36.4226666667,43.4716666667,15.45375,19.0781666666,20.1125833333,35.8019166667,28.025,41.9664166666,21.4554416667
772.56,21.0753888889,56.2745833334,35.7335833333,42.4630833333,15.18,18.7765,19.6260833333,35.2379166667,27.6904166667,41.3764166667,21.3751666667
772.87,21.548,56.4387115385,35.6125,42.9095,15.5911666667,19.3731666667,20.5625833333,35.5983333333,28.5541666667,41.8519166666,21.7884166667
773.18,21.5555833333,57.0003012821,35.842,42.724875,15.43775,19.8444166666,20.7971666667,36.2564166667,28.8030833333,42.37925,22.1690916667
773.50,21.0273888889,56.4719423077,35.6668333333,42.2922916667,14.8115833333,19.1696666667,20.3621666667,35.8879166667,28.6145833333,42.1599166667,21.1628166667
773.81,22.2668055556,57.6784230769,36.6263333333,43.0068333333,15.8676666667,20.31075,21.7145,36.6189166667,29.973,43.19725,22.1161583334
774.12,22.2898333333,57.7085705128,37.4135833333,42.88,15.9904166667,20.44625,22.0318333333,36.54175,30.3049166667,43.4476666667,22.4602916667
774.43,21.24825,57.1775384616,36.2251666666,41.937,14.65,19.8705,21.08825,35.6696666667,29.7945,42.9985833333,21.727325
774.74,20.8060277778,57.2068012821,35.7675,41.5697916667,13.566,19.8216666666,20.3566666666,35.093,29.4884166667,42.9921666667,20.7891583333
775.05,20.4297222222,57.1529487179,35.39925,41.0940416667,13.25425,19.64575,20.373,35.1208333333,29.093,42.3243333333,20.3350666667
775.36,21.0622777778,57.9599807692,35.7054166667,41.9242083333,13.764,20.4275833333,20.9971666667,36.3216666667,30.1575833333,43.1336666667,21.008075
775.67,20.1165833333,57.5391794872,35.2864166667,40.8245833333,12.2944166667,19.5921666667,19.8925,35.38125,29.3249166667,42.41775,20.3510916666
775.98,19.9237222222,57.6823589743,35.083,40.8118333333,11.6411666666,19.2153333333,19.7905,35.24275,29.13075,42.4096666667,19.663425
776.30,19.2288611111,57.6811474359,35.09725,40.6310416666,10.73625,18.471,18.32525,34.5065,27.84775,42.0469166667,19.0906083333
776.61,19.6626944444,58.1306346154,35.4915,41.109,11.1783333334,18.6630833333,19.1805,34.7961666667,28.2493333333,42.22425,19.072075
776.92,20.4673888889,59.3309294872,36.01875,42.0584583333,11.9408333333,19.7193333334,20.1109166667,35.94525,29.0236666667,42.9725,20.2390916667
777.23,19.4334166667,57.8307371795,35.2960833333,41.2577916667,10.7458333333,18.7111666667,18.8828333333,35.2634166667,27.9604166667,42.04275,19.2747083333
777.54,19.7875555556,57.7079615385,34.722,41.8587083333,11.0049166667,18.8725833334,19.2076666667,35.7271666666,27.8185833333,42.0996666667,19.4910916667
777.85,20.9676666667,58.0287884616,35.47575,42.856,11.5998333333,19.27325,20.08,35.8259166667,28.0955833333,42.4161666666,20.2266
778.16,21.0637777778,57.4850576923,35.5876666667,42.7937916667,11.7431666667,19.17325,20.1823333333,35.4005,27.4576666667,42.3584166667,20.2050583333
778.47,21.6930277778,57.5493974359,36.0265,43.254625,11.9596666667,19.76925,20.42375,35.34725,27.7913333333,43.1155,20.6818833333
778.78,21.91325,57.295198718,36.4226666667,43.2153333333,12.252,19.95925,20.4146666666,34.9593333333,27.8861666666,42.4634166667,20.9731166667
779.09,22.4248055555,57.4385897436,36.2354166666,43.9850833333,12.9701666667,20.3471666667,20.6143333333,35.56275,28.1371666667,42.6151666667,21.140575
779.40,22.31875,57.9515961538,36.7046666667,44.0772916666,12.9140833333,20.2451666667,20.3528333333,35.255,28.3135,42.5365,21.6179916666
779.71,22.8273333333,58.0263461538,36.3874166666,43.9924583333,12.7341666667,19.9799166667,20.5404166667,35.4751666666,28.4469166667,42.2856666667,21.7053166667
780.02,22.2166944444,56.9484423077,35.1268333333,42.89775,11.7173333333,18.9931666667,19.2555833333,34.6109166667,27.3434166667,41.3958333333,21.1642666667
780.33,23.6451111111,56.9637051282,35.88425,43.6392916667,12.12575,19.4899166667,19.7365833334,35.051,27.8571666666,41.9729166667,22.0119416667
780.64,23.3786666667,57.3114102564,35.3295833334,43.63675,11.2883333333,18.8719166667,18.8720833333,34.5274166666,27.3535,41.52725,21.7345166667
780.95,22.925,57.3120833334,35.3158333333,43.3485416667,10.5220833333,18.4158333333,18.0928333333,34.1854166667,27.1708333333,41.4603333334,20.827925
781.26,22.8860833333,57.5192115385,35.4259166667,43.717875,10.793,19.2639166667,17.8963333333,34.70075,27.0008333334,41.30875,20.3369833333
781.57,22.7444166667,57.6787692307,34.872,43.6828333333,10.7991666667,19.0858333333,18.0754166667,35.0201666667,27.2803333333,40.98075,20.3874416667
781.88,23.3721944444,58.1803333333,35.6305833333,44.4195833334,11.477,20.02425,19.1406666667,36.5233333334,28.4785,41.49925,20.7766916667
782.19,22.1842222222,57.465076923,34.5021666667,43.51975,9.77766666667,18.5481666667,18.3675833333,35.2623333333,26.6344166667,40.517,19.2398083333
782.50,21.9388055555,58.5043461539,35.2709166667,44.1777083333,9.23291666667,18.6635,18.555,35.74525,26.8486666667,40.955,19.0776833333
782.81,23.6390833333,59.7716346154,36.6470833333,45.7544166667,10.8283333333,20.5818333333,20.3945,37.3964166666,28.01775,42.3176666666,20.4587166666
783.12,24.5871944444,60.2587628205,37.5881666666,45.8825833333,11.8416666667,21.7275,21.55075,38.2270833334,28.1643333334,42.76725,21.080925
783.43,25.9519722222,61.1104102564,38.84,46.9817083333,13.1231666667,22.8799166667,23.2529166666,39.5956666667,28.8379166666,43.2075,22.3732
783.74,24.9090277778,60.8044294872,38.6256666667,46.2475416667,13.1383333333,23.002,23.4309166667,38.6161666667,28.5868333334,42.9726666666,21.6968833334
784.05,25.0324166667,61.1128974359,39.22475,46.230625,14.5349166667,24.157,25.1939166667,39.3605,28.7693333333,43.86625,22.3846166667
784.36,25.1096666667,61.1238076923,39.3148333333,45.6930833333,14.2469166667,24.1676666667,25.8516666667,38.8695,28.5425,43.7765833333,22.5039083334
784.67,25.6251944444,60.5587884616,39.29125,45.1970833334,14.4230833333,23.87825,26.0463333333,38.3861666666,28.7424166667,44.1270833333,23.1834
784.98,26.3438055555,61.7466153846,40.3325,46.06525,15.1681666667,25.0095,26.7690833334,39.9266666667,29.476,45.49475,23.65825
785.29,25.7878888889,61.6129102564,39.7908333333,45.1885,14.1656666667,23.8765,25.9575,38.60875,27.6278333333,44.5193333333,23.02375
785.60,26.9593888889,62.7723076923,41.04075,46.3516666667,15.4146666667,25.1858333333,26.9855,40.1505,28.8636666667,46.1855,25.2424083333
785.91,27.5066944444,62.6218269231,41.2551666667,46.6465416667,16.0735833333,25.52625,27.2004166666,39.9923333333,29.133,46.1920833333,25.86315
786.22,28.1343333333,61.9239871795,41.42475,46.9120833333,16.9736666667,26.1531666667,27.4553333333,40.597,29.8641666667,46.4191666667,26.1299833333
786.53,27.2451111111,61.4406602564,40.5983333333,47.1339583333,16.3135833333,25.7710833333,26.7745,40.2545,29.5524166667,46.24675,25.67355
786.84,26.2547222222,60.9322564102,39.9925833333,46.9754583333,15.8895833334,25.47175,25.74,39.595,29.24525,46.4576666666,24.5617916667
787.14,25.8583611111,60.9775512821,39.3446666667,46.76025,14.6910833333,24.8595833333,24.5224166667,40.1966666667,28.3426666667,46.34825,23.7763833333
787.45,26.6062222222,60.8918333333,39.5833333333,47.24675,15.2074166667,24.7246666667,23.97225,40.29025,28.763,46.3104166666,23.982175
787.76,26.3541388889,61.2204871795,39.33225,47.194875,16.0604166667,24.7465833333,23.94125,40.7799166666,29.1713333333,46.27225,24.3912166666
788.07,26.2648333333,62.5000769231,40.0599166666,47.6988333333,16.939,25.1905833333,24.4099166667,41.8028333334,29.7204166667,46.6504166667,25.00915
788.38,26.2453611111,61.9939230769,40.03375,46.9027083333,17.19025,24.8934166667,24.52975,41.3026666667,29.6236666666,45.9531666667,24.9921333333
788.69,26.6755277778,62.0765,40.2646666667,47.698375,18.1570833333,25.4938333333,24.6559166667,42.2133333333,30.776,46.4108333333,26.0785083333
789.00,25.9692222222,61.282,39.5105833333,46.9336666667,17.7271666667,25.71575,23.8423333333,42.0554166667,30.5584166667,45.6875,24.6881583333
789.31,25.7500555555,60.1195576923,38.78525,46.1980833333,16.8534166666,25.5335833334,23.6126666667,41.6931666667,30.7008333333,45.3040833334,23.9167166667
789.62,25.6943888889,60.9220833334,38.6564166667,46.2969583333,16.7951666667,25.47725,23.6785833333,41.9879166667,30.7635,46.0076666667,23.8939916667
789.92,25.2423055556,60.5140705128,38.4295833334,45.418125,16.5158333333,24.6604166667,23.1503333333,41.1195,30.606,45.838,23.0209833334
790.23,24.7748055555,59.888224359,37.4713333334,44.65375,16.1149166667,23.7918333333,22.536,40.0969166667,29.785,44.53975,22.5656
790.54,25.2845555555,60.1114423077,38.23475,44.9705416667,17.4629166667,24.6396666667,23.75825,40.1024166667,31.0675,44.89,23.2424416667
790.85,25.3455277778,60.446,38.5270833333,45.119375,17.0383333333,25.4695,23.9536666667,40.2288333333,31.3184166667,45.0508333333,23.1642166667
791.16,25.8756111111,59.8992051282,38.8724166667,45.2185,17.48325,26.2398333333,24.1146666667,40.34825,31.35575,44.9133333333,23.0488
791.47,25.9471666666,59.6493205128,38.7451666667,45.481875,16.9176666667,26.3755,23.976,40.5019166667,31.30525,45.1005,22.7791916667
791.78,26.6974166667,60.3377692307,39.5431666667,46.316375,17.4115,27.3149166667,25.0100833333,40.73075,32.5583333333,45.6723333333,23.3958416666
792.08,26.5076944444,59.4591089744,38.7415833333,44.9987916667,16.5560833333,27.08075,24.1153333333,39.9676666667,31.7046666666,45.195,22.4818666666
792.39,26.3314444444,59.0516474359,38.7265,44.4849583333,16.30175,26.23675,24.0268333333,39.4158333333,31.2348333334,45.3669166667,22.025475
792.70,27.1887777778,60.0881025641,39.4678333333,44.734,17.7410833333,27.259,24.9599166667,40.1906666667,31.2651666667,46.024,22.7968916666
793.01,24.8749444444,57.4180961539,37.7864166666,42.6589166667,16.02475,25.306,23.3016666667,37.8356666666,28.9296666667,43.8191666667,20.7781583333
