wavelength,Back_ThrPalf,Belly_ThrPalf,Breast_ThrPalf,Crissum_ThrPalf,Crown_ThrPalf,DorTail_ThrPalf,Patch10_ThrPalf,Patch11_ThrPalf,Rump_ThrPalf,Throat_ThrPalf,WingTip_ThrPalf
753.16,12.8475555556,19.4483253968,18.3075555556,18.8645380117,13.727,13.4805555556,15.6542222222,17.7814444444,19.2682666667,18.1632222222,9.66355555557
753.47,13.0108888889,19.3895396825,18.1932777778,18.9224619883,13.8911111111,13.6504444445,15.6241111111,17.8157777778,19.3437777778,18.2374444444,9.7211111111
753.79,12.8322222222,19.387531746,17.8388888889,18.9559883041,13.9581111111,13.7918888889,15.5454444444,17.857,19.4029111111,18.0647777778,9.98055555556
754.10,12.7771111111,19.2723968254,17.5967777778,18.7707660819,13.7488888889,13.7488888889,15.4657777778,17.8261111111,19.2754,17.7426666666,10.2318888889
754.42,12.3603333333,18.900452381,17.3145,18.5208538012,13.3948888889,13.227,14.9562222222,17.4914444444,18.943,17.1095555556,10.1137777778
754.73,12.2814444444,18.8685,17.2633333333,18.246502924,13.1977777778,13.0098888889,14.6926666667,17.3198888889,18.7308888889,17.0521111111,10.0017777778
755.05,12.1134444444,18.7318571429,17.2506666667,18.3350818713,13.045,12.7186666667,14.4586666667,17.0684444444,18.6488,16.9503333333,9.67377777778
755.36,12.4115555555,18.7965952381,17.1972222222,18.4619649123,12.7891111111,12.8275555556,14.5342222222,17.1877777778,18.7148,17.0443333333,9.52377777778
755.67,12.6095555555,18.716468254,17.2090555556,18.3642631579,12.809,12.8673333333,14.6476666667,17.1044444444,18.7556444444,16.9926666666,9.29644444442
755.99,13.0162222222,18.9701746032,17.7040555555,18.6455555555,13.2636666667,13.4428888889,15.1685555556,17.641,18.9908,17.2241111111,9.73444444442
756.30,12.8962222222,19.0187222222,17.9674444444,18.7614736842,13.2042222222,13.2725555555,15.405,17.6153333333,19.109,17.1557777778,9.87877777776
756.62,12.8937777778,18.8214285714,18.1259444444,18.6795321637,13.2346666667,13.205,15.3925555556,17.4565555555,18.7307333334,17.3925555556,9.70355555557
756.93,12.7316666667,18.7087539683,18.4008333333,18.6533508772,13.2947777778,13.0824444445,15.4735555556,17.4792222222,18.6166888889,17.6125555556,9.48577777779
757.24,13.1362222222,19.0607222222,18.8862777778,18.9432222222,13.7717777778,13.5943333333,15.9397777778,17.8565555556,19.0284444444,18.0685555555,9.77088888891
757.56,13.5121111111,19.3393968254,19.1386111111,19.3990116959,14.1306666666,13.7724444444,16.2468888889,18.044,19.2714666667,18.1518888889,10.0702222222
757.87,13.551,19.2558174603,18.7683888889,19.1853918128,13.8888888889,13.7271111111,16.2894444444,18.1264444445,19.3308444444,18.004,10.0431111111
758.18,13.4713333333,19.3113571429,18.8907777778,19.1818479532,14.0703333333,13.8754444444,16.4548888889,18.0268888889,19.4091555555,18.095,10.1864444444
758.50,13.6414444444,19.4976428571,19.0785555555,19.4774093567,14.2595555556,14.1051111111,16.4516666667,18.3206666667,19.5934444445,18.2771111111,10.4111111111
758.81,13.3058888889,19.1046349207,18.3692222222,19.2254093567,13.8397777778,13.4186666667,15.8631111111,17.9648888889,19.2112222222,17.9211111111,9.95488888887
759.13,13.4416666667,18.9721587301,18.0343888889,18.9792222222,13.8658888889,13.2271111111,15.7086666666,17.8781111111,18.9458444445,17.888,9.91166666667
759.44,13.3071111111,18.8897380952,18.0761666667,18.7478128655,13.6788888889,12.9935555555,15.7158888889,17.8878888889,18.9564666666,17.5595555556,9.99144444444
759.75,13.4837777778,19.1203888889,18.2822777778,19.0602280702,13.9495555556,13.2847777778,15.866,18.0106666667,19.2683333333,17.6953333334,10.1988888889
760.07,13.6886666667,19.4991666667,18.6425,19.0854269006,14.242,13.378,16.1448888889,18.135,19.4058888889,18.0137777778,10.3003333333
760.38,13.1472222222,18.9975555556,18.3666666667,18.6792397661,14.034,13.2397777778,15.8264444445,17.7504444444,19.1963777778,17.9064444444,9.96622222222
760.69,13.0894444445,18.9617619048,18.6788333333,18.6268888889,14.1976666667,13.2205555556,15.8161111111,17.7165555556,19.1786444445,17.877,10.1876666667
761.01,13.2651111111,19.2576825397,19.1403888889,19.1702982456,14.6238888889,13.5493333333,16.0631111111,18.146,19.4280444445,18.0845555556,10.7796666667
761.32,13.4513333333,19.4045476191,19.2397777778,19.376877193,14.8133333333,13.7163333333,16.5316666667,18.3007777778,19.4927111111,18.3556666667,11.0563333333
761.63,14.0312222222,20.0800952381,19.9123888889,19.9465847953,15.472,14.5531111111,17.4431111111,18.931,20.0663555556,18.9008888889,11.7062222222
761.94,14.1097777778,20.236531746,20.0531111111,20.2475614035,15.5904444445,14.931,17.635,19.232,20.3839555556,19.008,11.6584444444
762.26,14.6751111111,20.8586984127,20.4285555556,20.8315555555,16.0674444444,15.5571111111,18.0412222222,19.7935555555,21.0293555556,19.6038888889,11.9141111111
762.57,14.7908888889,20.8802857143,20.232,20.7734035088,15.9801111111,15.5283333333,18.0343333333,19.7616666667,21.0196888889,19.4867777778,11.7846666667
762.88,14.7786666667,20.7703730159,20.1431666667,20.8827251462,15.8426666667,15.6552222222,18.1325555555,19.6725555556,21.0436666667,19.3551111111,11.7314444445
763.20,15.0894444444,21.0954365079,20.3077777778,21.0455204678,15.9588888889,15.865,18.2994444444,20.0034444445,21.2277777778,19.4644444445,11.998
763.51,15.3806666667,21.357547619,20.5414444445,21.400251462,16.1018888889,16.1766666667,18.5615555556,20.2254444445,21.3643111111,19.8544444444,12.2135555556
763.82,15.3477777778,21.3824920635,20.4294444444,21.3099122807,15.9202222222,16.285,18.48,20.1672222222,21.3168666667,19.8091111111,12.0484444445
764.14,15.194,21.2755079365,20.2587222222,21.2235146199,15.5861111111,16.0474444445,18.1947777778,19.9917777778,21.2037111111,19.6343333333,11.8257777778
764.45,14.8875555556,20.9620555555,19.9595555556,21.0066023392,15.2891111111,15.5576666667,17.7397777778,19.5993333333,20.8599555556,19.3593333333,11.516
764.76,14.9955555555,21.1889761905,20.0598888889,21.2477368421,15.2467777778,15.6051111111,17.6988888889,19.5966666667,20.7132888889,19.4934444445,11.6465555555
765.07,14.8733333333,21.2321984127,19.9615,21.3903391813,15.2393333333,15.512,17.5761111111,19.4727777778,20.5031111111,19.4222222222,11.7812222222
765.39,14.669,21.2328253968,19.9934444445,21.3205730994,15.1354444444,15.2716666667,17.4384444444,19.4156666667,20.4325333333,19.4278888889,11.7508888889
765.70,14.5547777778,21.5119920635,19.9926666667,21.2511695906,15.2608888889,15.1997777778,17.3314444445,19.6066666667,20.5945111111,19.7941111111,11.9612222222
766.01,14.3085555556,21.2683174603,20.0073888889,21.0254385965,15.0192222222,14.9084444444,17.2617777778,19.4306666667,20.4494666667,19.7305555556,11.7433333334
766.32,13.7497777778,20.8515634921,19.4552222222,20.3425087719,14.4712222222,14.3548888889,16.645,19.0608888889,19.9342222222,19.172,11.203
766.64,13.4481111111,20.5116666667,19.1916111111,19.983754386,14.332,13.7325555556,16.4302222222,18.9301111111,19.7245555556,19.0064444444,10.9231111111
766.95,13.151,20.2777777778,19.0376111111,19.5460818713,14.2001111111,13.4637777778,16.2187777778,18.794,19.6196,18.8257777778,10.8035555556
767.26,13.0197777778,20.0731428571,18.9246666667,19.4168888889,13.8834444445,13.5533333333,16.0451111111,18.7622222222,19.7535333334,18.647,10.583
767.57,12.4582222222,19.3217857143,18.5573333333,18.3970467836,13.5451111111,13.0582222222,15.5091111111,18.3394444445,19.2424444444,17.8807777778,10.1488888889
767.88,11.6324444444,18.505015873,17.9699444444,17.4939122807,12.8742222222,12.6222222222,15.0003333333,17.4895555556,18.6305333333,17.2377777778,9.2368888889
768.20,11.2548888889,17.905031746,17.6505555555,17.0753391813,12.767,12.659,14.6508888889,17.1467777778,18.2590222222,16.9306666667,8.76522222222
768.51,10.7052222222,17.1061666667,16.7604444444,16.460122807,12.1916666667,12.3165555555,14.0778888889,16.4885555555,17.4043333333,16.0204444445,7.96955555556
768.82,10.1213333333,16.5119761905,15.9802222222,16.2153450292,11.7242222222,12.0946666667,13.5056666667,15.8302222222,16.9476444444,15.6385555555,7.40122222222
769.13,9.95655555556,16.3848809524,15.9368888889,16.4185438596,12.0125555556,12.1426666667,13.3942222222,15.9107777778,17.0085333333,15.4633333333,7.54988888889
769.44,10.2595555556,16.7548968254,16.4388333333,16.8704093567,12.4314444445,12.742,13.7847777778,16.109,17.4160444444,15.7391111111,7.94222222222
769.76,10.3422222222,16.9537539683,16.7835555555,17.2838596491,12.8762222222,13.0764444445,13.9323333333,16.1853333333,17.5516444445,15.6972222222,8.036
770.07,10.404,16.8711904762,16.7482222222,17.1663099415,12.8178888889,12.9743333333,13.7902222222,16.0614444444,17.1494222222,15.7486666667,7.96944444446
770.38,10.5361111111,17.1604603174,16.7262777778,17.4565789474,12.7235555556,13.0037777778,13.9502222222,16.0603333333,17.2660888889,15.7307777778,8.03377777777
770.69,10.9558888889,17.4311349207,16.8957222222,17.6902807018,12.7608888889,13.0074444444,14.0583333333,16.3987777778,17.5961111111,15.729,8.34744444443
771.00,10.9163333333,17.3551190476,16.7963888889,17.9420994152,12.5396666666,12.7346666666,13.9682222222,16.2122222222,17.4762,15.606,8.35500000001
771.32,10.9947777778,17.2224603175,17.0156111111,17.8964093567,12.2818888889,12.5218888889,13.8526666667,16.0703333333,17.4039555555,15.2631111111,8.46433333333
771.63,12.0914444444,18.2298571429,17.6982777778,18.470619883,13.2032222222,13.1592222222,14.7317777778,16.8606666667,18.1114666667,15.8144444445,9.45066666664
771.94,12.9567777778,19.1448730159,18.6760555556,19.2745380117,13.8795555556,13.8646666667,15.8517777778,17.2435555555,18.8925555556,16.3354444444,10.1065555556
772.25,12.5941111111,18.6093015873,17.9518888889,18.926748538,13.1341111111,13.3546666667,15.1647777778,16.6627777778,18.2126,15.4383333333,9.4608888889
772.56,12.2826666667,18.4307222222,17.7158888889,18.4437251462,12.6962222222,13.2782222222,14.664,16.2414444444,17.8453555556,15.2233333333,9.11255555554
772.87,11.4925555556,18.0898095238,17.4959444445,17.880748538,12.6606666666,13.0966666667,14.4904444445,15.6973333333,17.7170666667,14.7241111111,8.7828888889
773.18,11.2766666667,18.2792142857,17.6446666667,18.1324327485,13.0746666667,13.3506666666,14.6281111111,15.9766666667,17.9039555556,15.117,9.18688888891
773.50,10.847,17.7056587302,17.1750555556,17.558245614,12.616,12.9362222222,14.2411111111,15.6341111111,17.3486444444,14.9454444444,8.80555555554
773.81,11.1508888889,18.213031746,17.3083888889,17.7204444444,13.0163333333,13.2074444444,14.5862222222,15.9414444444,17.5642666666,15.3833333333,9.31777777779
774.12,11.545,18.9276190476,18.0163888889,17.8843684211,13.7463333333,13.5937777778,15.289,16.518,18.0588,15.9956666666,9.45611111111
774.43,10.9655555556,18.6628253968,17.5441111111,17.4646666667,13.2944444445,13.2944444444,14.7178888889,16.0683333333,17.5675777778,15.5508888889,8.92777777779
774.74,10.5385555556,18.143015873,16.7894444444,16.4645789474,12.6901111111,12.502,13.7703333333,15.6931111111,16.8173111111,15.2674444445,8.30466666666
775.05,10.3807777778,18.3481984127,16.5024444445,16.1289356725,12.5801111111,12.4485555555,13.7616666667,15.6901111111,16.8243555555,15.4522222222,8.00911111112
775.36,10.8178888889,18.5946904762,16.5534444444,16.4966491228,12.988,12.812,14.2867777778,16.1724444445,16.9801555556,15.6862222222,8.37099999999
775.67,11.6528888889,19.1470873016,17.0126666667,17.1408187135,12.9865555556,13.2201111111,14.587,16.7624444445,17.3193333333,16.2122222222,8.69388888891
775.98,11.7912222222,18.9216031746,17.0698333333,16.9989064327,12.6901111111,13.3115555556,14.6298888889,16.4524444445,17.5005333333,16.3013333333,8.24711111111
776.30,12.3344444445,19.4743571429,17.6512222222,17.4374502924,13.0801111111,13.8931111111,15.1247777778,16.9934444444,18.1296666667,16.6665555555,8.76488888888
776.61,12.5577777778,19.3190555556,17.7812777778,17.3480818713,12.4737777778,13.9287777778,15.3167777778,17.0241111111,18.1631777778,16.3764444445,8.64666666667
776.92,12.3033333333,18.8155873016,17.2668333333,17.2811578947,11.9821111111,13.6394444445,14.5188888889,16.6835555555,17.9164888889,16.2608888889,8.32077777778
777.23,11.9365555556,18.2633650793,17.2619444444,17.1841929824,11.6324444445,12.8224444444,14.1515555555,16.2801111111,17.5033777778,15.8371111111,7.52322222222
777.54,11.697,18.1502460317,17.331,17.5824152047,11.7928888889,13.0431111111,14.3282222222,16.4174444444,17.7078222222,16.164,7.22955555556
777.85,12.211,18.7862063492,18.2945,18.5297192982,12.2195555556,13.8866666667,14.803,17.2558888889,18.3294444445,17.0897777778,8.30055555556
778.16,11.7838888889,18.6981825397,18.7544444444,18.4941695907,12.0456666667,13.6704444444,14.8498888889,17.2694444444,18.4278222222,17.1645555555,8.14122222223
778.47,12.217,19.4449920635,19.4226111111,19.0600350877,12.8048888889,14.104,15.5168888889,17.8252222222,18.8239333333,17.8076666667,8.72366666668
778.78,12.2896666667,19.3387301587,19.4056666667,19.272,12.8791111111,13.9367777778,15.6614444445,17.8716666667,18.5406222222,17.8628888889,9.1
779.09,11.7142222222,18.8639126984,18.8478333333,19.1468070175,12.7111111111,13.3142222222,15.0974444445,17.2743333333,18.1135333333,17.484,8.78577777777
779.40,10.7034444444,18.2526190476,17.792,18.328,12.5021111111,12.8124444445,14.0084444444,16.9677777778,17.6946666666,16.9235555556,8.001
779.71,10.2666666667,17.8019047619,17.4311111111,18.4252631579,12.32,12.3644444445,14.1688888889,16.9333333333,17.4862222222,16.5955555556,8.16888888888
780.02,10.7673333333,18.1532301587,17.3805,18.643877193,12.6178888889,12.8822222222,14.3448888889,17.5873333333,17.7638444444,16.8474444444,8.92588888889
780.33,11.0755555556,18.52,17.5555555556,18.8102923977,12.8355555555,12.9244444444,14.32,17.9022222222,17.9573333333,16.4977777778,9.15555555554
780.64,10.2537777778,17.5957936508,17.0636666667,17.910497076,12.7177777778,12.1128888889,13.5301111111,16.951,17.2324444444,15.6783333333,8.09622222222
780.95,10.0272222222,17.1345238095,16.1111666667,17.4207192982,12.5564444444,12.0053333333,13.0352222222,16.6036666667,16.9703333333,15.2213333333,7.92222222222
781.26,8.91477777777,16.1571746032,15.1182777778,16.2713274854,11.6808888889,10.9641111111,11.8923333333,15.55,16.2907111111,14.2174444444,7.28777777778
781.57,8.90955555554,16.2785555555,15.3409444444,16.2194444445,11.7012222222,10.7644444444,11.6917777778,15.6831111111,16.6011333333,14.1182222222,6.87677777778
781.88,9.69866666668,17.0729047619,15.8943888889,16.7936140351,12.4671111111,11.6005555556,12.2692222222,16.0546666666,16.9567555555,14.7362222222,7.41044444444
782.19,11.8074444445,19.1786269841,18.3036666667,19.1031169591,14.15,13.021,14.197,17.7156666667,18.8578444444,16.4173333333,9.48344444444
782.50,12.1531111111,19.5591269841,18.4948333333,19.0864795322,14.2368888889,13.46,14.1041111111,17.8554444445,19.1569333333,16.3873333333,9.44388888888
782.81,11.4601111111,19.4132698412,18.3778888889,18.7205380117,13.7578888889,13.4282222222,14.0683333333,17.5102222222,19.4667333333,15.9878888889,8.82288888889
783.12,11.7098888889,19.7271031746,18.6642222222,18.8993508772,13.9183333334,13.9085555556,14.5464444445,17.501,19.8605777778,16.814,9.36411111112
783.43,12.2823333334,20.1739285714,18.5612222222,19.4988128655,13.9357777778,13.9256666667,14.6936666666,17.951,19.9960222222,17.2424444445,9.9398888889
783.74,12.2491111111,20.4379126984,18.3239444445,19.5513918129,13.5867777778,13.4172222222,14.4453333333,17.6598888889,19.5586444445,17.3305555556,9.87322222221
784.05,12.8058888889,20.5934444444,18.7172222222,20.0307192982,13.638,13.548,14.6712222222,18.2311111111,19.6391111111,17.3385555556,9.67722222222
784.36,12.5076666667,20.4187777778,18.1751111111,19.2157660819,12.9663333333,13.0885555556,14.5565555556,17.788,19.0133555555,16.7278888889,8.97044444444
784.67,11.9076666667,20.140468254,18.0945,18.6253333334,12.1043333333,12.4146666667,14.1318888889,17.7217777778,18.7771555556,16.253,8.35911111111
784.98,9.55533333333,17.9115714286,15.7363888889,16.0858654971,9.83922222223,11.0376666666,12.0887777778,15.4314444445,16.3711555555,14.0018888889,5.79211111111
785.29,9.043,17.0879444445,15.1997777778,15.7183508772,9.26455555557,10.6573333333,11.6493333333,14.8676666666,15.8742666667,13.5486666667,5.38133333333
785.60,9.69088888889,17.3738650794,15.2201111111,15.7768362573,9.53422222222,10.7351111111,11.2887777778,15.2673333333,15.5388444444,13.8262222222,6.00477777778
785.91,9.63111111111,17.3546825397,15.1300555556,15.4461754386,9.27122222222,10.7308888889,10.9775555556,15.1711111111,15.2121555556,13.2901111111,5.59155555555
786.22,9.418,17.1394047619,15.009,15.0035263158,9.28633333334,10.6446666667,11.1415555555,14.771,15.2250444445,12.9258888889,4.91688888889
786.53,10.0325555556,17.0271111111,15.6327222222,15.3724210526,9.78544444443,11.0418888889,11.6553333333,14.8907777778,15.8524222222,13.268,5.42211111111
786.84,10.3076666667,17.1081269841,16.025,15.4888538012,10.2587777778,11.8263333333,12.0713333333,15.0987777778,16.5275111111,13.9232222222,6.07488888889
787.14,10.4922222222,17.3271904762,16.2315555556,16.4298245614,10.937,12.4361111111,11.9621111111,15.3755555556,17.1046666667,14.4376666666,6.66266666667
787.45,10.6262222222,17.4448650793,16.4384444444,16.909994152,11.5577777778,12.9552222222,12.4797777778,15.2931111111,17.6979555556,15.0936666667,7.10011111111
787.76,11.4146666667,18.3319047619,17.3260555555,17.8379824561,12.2498888889,13.673,13.1132222222,16.1211111111,18.4950888889,16.2065555556,8.10322222221
788.07,11.4307777778,18.5305079365,17.4703888889,17.8511345029,12.4178888889,13.7713333333,13.1981111111,16.1215555556,18.4997555556,16.2814444445,8.05599999999
788.38,10.6026666667,18.1214761904,17.0762222222,18.0800467836,12.1845555556,13.418,13.4274444445,15.5083333333,18.1317333333,16.017,7.46688888889
788.69,9.7641111111,16.9408015873,16.0646666667,17.6670994152,11.541,12.4963333333,12.8976666667,14.8275555556,17.7568222222,15.1332222222,7.05077777778
789.00,10.1492222222,16.8559126984,16.0973333333,17.9252865497,11.5725555555,12.7503333333,13.1135555556,15.1256666667,18.3589111111,15.3121111111,7.98
789.31,9.4501111111,16.7288095238,15.6030555556,17.8710818714,10.7768888889,12.448,12.4985555555,14.8687777778,18.3308222222,14.7776666667,7.58633333333
789.62,8.44444444443,16.0973412699,14.2892777778,17.3899181287,10.0361111111,11.2662222222,11.628,13.9017777778,17.1968444444,13.7262222222,6.646
789.92,8.46955555555,15.8536111111,13.8470555555,16.8899824561,9.67488888889,10.7965555555,11.6562222222,13.9515555556,16.8723333333,13.6583333333,6.63511111111
790.23,7.39988888888,14.5188333333,12.1666666667,15.7968830409,8.06411111111,9.43533333333,10.284,13.0045555556,15.3161333333,12.0472222222,5.33233333333
790.54,7.06766666665,13.9083809524,12.0028333333,15.3143625731,7.92066666666,8.6741111111,9.72622222221,12.4515555556,14.9840888889,11.9087777778,5.07366666667
790.85,7.25222222223,14.4275873016,12.7227777778,15.7810818713,8.05811111111,8.63711111112,10.2031111111,12.6092222222,15.1336,12.4617777778,5.50444444445
791.16,6.87944444445,13.790952381,12.383,15.2989941521,7.07588888889,8.12799999999,9.45777777777,11.8164444444,14.8016444444,12.0474444445,4.879
791.47,6.73955555556,13.3801904762,12.3956111111,14.4847251462,6.61022222222,7.78844444444,8.99022222222,11.606,14.1156444445,11.7591111111,4.59533333334
791.78,5.35988888889,12.7713174603,11.4492222222,13.1145730994,5.56155555556,6.439,7.73144444443,10.6131111111,12.3276,10.7671111111,3.29666666666
792.08,4.99166666667,12.8364206349,11.285,12.7095380117,5.75977777778,6.09533333333,7.69155555556,10.1751111111,11.7591111111,10.7752222222,2.484
792.39,6.27655555554,13.9842222222,11.7020555556,13.2436432749,7.02133333333,7.21022222222,8.71155555557,10.8036666667,12.6927333333,11.4656666667,3.48722222222
792.70,6.49122222223,14.537936508,12.1298888889,13.8158947368,7.29677777778,8.05488888889,8.93166666667,10.8622222222,13.0726444444,11.7152222222,3.70755555556
793.01,7.48566666668,15.7019444444,13.2346666667,14.4981345029,8.76433333333,9.01088888889,9.97288888889,11.8855555556,14.2954444444,12.5425555556,4.77533333333
793.32,7.33677777779,15.5343492064,12.7803333333,14.5131345029,8.57511111111,8.72844444443,10.1556666667,11.9603333333,13.9773111111,11.8777777778,4.553
793.62,7.22577777779,15.1130793651,12.0945,13.613502924,8.04288888889,8.35122222221,9.63033333334,11.5968888889,13.7551333333,11.3477777778,4.12233333333
793.93,8.44533333332,16.1163968254,13.2991666667,13.9977660819,9.41255555556,9.24744444443,10.8752222222,12.7623333333,14.8289777778,12.9747777778,5.61455555556
794.24,8.13000000001,16.3502063492,13.3087222222,14.0475321637,9.28488888889,9.23755555554,10.6634444444,12.4424444444,14.9475555556,13.2555555555,5.45533333333
794.55,8.36555555555,16.2268809524,13.4225555556,14.4755964912,9.363,9.91455555557,11.2284444444,12.7888888889,15.6260444445,13.4811111111,5.63177777778
794.86,8.79522222221,15.6541111111,13.0526666667,14.3920409357,9.16944444445,9.68422222221,11.462,13.2748888889,15.8175111111,13.8478888889,5.90644444445
795.16,7.18044444443,14.4887857143,12.0666666667,13.6348362573,7.41933333334,8.27944444445,9.90444444446,12.0668888889,14.6667111111,13.0464444444,4.24144444445
795.47,6.2128888889,13.1966746032,11.0208333333,12.4354853801,6.394,6.97333333333,9.02388888888,11.2317777778,13.9292222222,12.2331111111,3.23322222222
795.78,5.97177777777,12.851,10.4353888889,12.1716315789,5.17555555556,6.37,8.93966666667,11.1474444444,13.2296666667,12.1847777778,3.161
796.09,5.66388888889,13.0942301587,10.8345555555,12.401374269,4.95422222222,6.55344444444,9.22322222223,11.0028888889,13.5231777778,12.5177777778,3.28277777778
796.40,5.51388888888,13.2839920635,10.9261111111,12.9267836257,5.108,6.91011111111,9.61911111112,11.2544444445,13.6030444444,12.8057777778,3.60433333333
796.70,4.90133333334,12.7782380952,10.2665555555,12.5129590643,4.47311111111,6.40033333333,9.1958888889,10.7661111111,13.1142666667,11.8722222222,2.891
797.01,6.15988888888,13.8783492064,11.2166666667,14.2560994152,5.94855555556,7.74366666667,10.677,12.1083333333,14.2181777778,13.446,4.23555555556
797.32,7.123,14.6775634921,11.6083333333,15.3079766082,6.98244444445,8.15211111111,11.6256666667,12.8305555555,15.0736444444,14.0583333333,4.79533333333
797.63,7.89822222221,15.4348730159,12.6183333333,16.1862397661,7.87466666667,8.98455555553,12.1508888889,13.261,15.6771333333,14.5695555555,5.52644444444
797.93,7.44688888889,14.4270396825,12.5340555555,15.3376374269,7.99244444444,8.63277777777,11.5973333333,12.9608888889,15.3256222222,13.8383333334,5.44288888889
798.24,7.7331111111,14.2916825397,12.9707777778,15.7022982456,8.59244444443,9.31011111109,11.4406666667,13.3475555556,15.2166444445,13.842,5.81455555556
798.55,7.54522222223,14.0571746032,13.8328333333,15.736748538,8.844,9.97755555556,10.5562222222,12.9886666667,15.1422666667,13.6614444444,5.11266666667
798.85,8.32455555554,14.6595793651,14.3115555555,16.1152865497,9.65377777777,10.4114444444,10.5633333333,13.711,15.9449777778,14.2008888889,5.40955555556
799.16,8.72611111111,14.8077936508,14.5058888889,16.2460643275,9.91855555555,9.80066666666,10.1074444445,13.7797777778,16.2923555555,14.0512222222,5.23088888889
799.47,8.47077777778,14.5084444445,14.3848333333,16.0053216374,10.1671111111,9.1398888889,9.36677777779,13.8471111111,16.3514222222,13.8112222222,4.87444444444
799.78,7.89988888888,13.7798888889,13.6142777778,14.7889181286,9.365,7.912,8.36388888889,13.0524444445,15.5801555556,12.8815555555,3.52855555555
800.08,6.29911111111,12.130468254,12.2047777778,13.2694210526,7.67411111111,6.56166666667,6.07422222222,11.7235555556,13.8106222222,11.8235555555,1.74977777778
800.39,4.89055555556,11.3409206349,11.1681666667,12.1154152047,6.68944444444,5.334,5.00444444443,10.7943333333,12.4870666667,10.4017777778,0.481444444447
800.70,6.17855555557,12.9782380952,12.7424444445,13.9777251462,7.25755555555,6.35811111111,6.75655555557,11.9204444445,13.7880222222,11.7662222222,1.88822222222
801.00,6.40177777779,14.2706666667,13.4788888889,14.2236549707,7.68722222222,6.53277777778,7.71333333334,11.9244444444,14.5191777778,12.4753333333,2.34822222222
801.31,7.25388888888,15.1592619048,14.0272222222,14.9524444444,8.53088888888,6.81922222222,9.05744444446,12.6908888889,15.3818,13.3887777778,3.25177777778
801.62,7.49666666668,14.8967619048,13.8419444445,14.8284035088,8.38022222222,7.01488888889,9.30377777778,12.7308888889,14.9477111111,13.3734444445,3.31988888889
801.92,5.89033333333,12.978452381,12.382,12.7466842105,6.66933333333,6.49166666667,7.995,11.234,13.1446,12.341,2.255
802.23,6.65,13.2063174603,12.9861666667,13.3041461988,6.51055555556,7.17977777778,8.81077777778,11.2087777778,13.3529555556,12.9094444444,2.85788888889
802.54,5.732,12.7791984127,12.4522222222,13.0965789474,5.91544444444,6.42366666667,8.485,10.3345555556,13.3193555556,12.7346666667,2.76722222222
802.84,6.85066666666,14.1404920635,13.8053333333,13.1278187135,6.55811111111,6.86433333333,9.45433333332,10.4011111111,13.9405777778,12.7402222222,3.81511111111
803.15,7.79599999999,15.0229126984,14.5305,14.0714853801,7.43522222222,8.18433333332,10.5978888889,11.3608888889,15.0506666667,14.0518888889,5.29888888889
803.46,7.2751111111,14.4167619048,13.5225555556,12.6224327485,6.72688888889,7.98744444444,9.50811111111,10.9055555556,14.3690222222,13.7964444444,4.12377777778
803.76,7.55822222223,14.0593333333,12.8119444444,12.3436140351,6.06311111111,7.91477777777,9.01222222222,11.2208888889,14.1236666667,13.4018888889,3.74488888889
804.07,6.92222222221,13.0505952381,11.8871111111,11.4885087719,5.67233333333,6.61977777778,8.7898888889,10.8091111111,13.6026444445,11.7428888889,3.43355555555
804.38,5.99044444443,12.2043809524,11.0972777778,10.3273625731,4.51366666667,5.76955555556,8.57144444444,9.57911111111,12.8391111111,10.8075555556,2.40166666667
804.68,8.66588888889,14.3518174603,13.2471666667,12.8683216374,7.10733333333,7.55077777779,10.9766666667,11.85,15.0208,12.7368888889,4.09777777778
804.99,8.04833333332,13.8120952381,12.4105555555,12.3643976608,7.17333333333,7.319,10.0371111111,11.3764444444,14.3438,12.1718888889,3.44755555556
805.30,8.28777777777,13.368547619,12.6009444444,11.6740643275,7.14277777778,8.11855555556,10.2915555555,11.2412222222,13.9787333333,11.4104444444,3.52611111111
805.60,6.64766666665,11.3301031746,11.247,10.4485672515,6.06444444445,7.46177777778,9.40177777779,9.8901111111,13.2600666667,10.4328888889,2.22511111111
805.91,5.78822222221,9.94031746034,10.2833888889,8.75265497076,4.91255555556,6.30811111111,8.08711111112,8.73022222223,12.2579555556,9.18177777778,0.90311111111
806.21,5.104,9.45346825397,9.68805555556,8.8988245614,4.73455555556,5.74733333333,7.81333333332,8.265,11.9732222222,8.52477777778,1.14933333333
806.52,3.57033333333,8.49976984127,8.93305555556,8.26036842105,3.84622222222,5.01788888889,6.96166666668,7.11333333333,10.9842666667,7.56822222221,-0.0414444444467
806.83,1.86833333333,7.59218253968,7.51683333333,6.99508187135,2.18222222222,4.05077777778,5.49144444446,5.87644444445,10.0870222222,7.21722222223,-1.76866666667
807.13,1.75277777778,7.4915,7.24333333333,7.1717251462,2.41933333333,3.37522222222,4.38955555557,5.93955555556,9.93491111111,7.19955555557,-1.95566666667
807.44,0.147777777777,6.65957936508,6.12444444444,6.86665497076,1.61044444444,2.46733333333,2.94033333333,5.03844444444,8.78844444443,6.16133333332,-2.822
807.74,-0.120555555557,6.89238888889,6.33111111111,7.31480701754,1.15922222222,2.48433333333,3.16166666666,5.074,8.63595555556,5.78155555556,-2.49944444444
