wavelength,Back_CatAnaf,Belly_CatAnaf,Breast_CatAnaf,Crissum_CatAnaf,Crown_CatAnaf,DorTail_CatAnaf,Patch10_CatAnaf,Patch11_CatAnaf,Rump_CatAnaf,Throat_CatAnaf,WingTip_CatAnaf
553.74,12.4076666667,35.7461666667,28.426375,17.9068333333,11.1133333333,7.558375,40.5755833333,12.3038333333,16.3525138889,23.4671666667,9.58587499999
554.09,12.43625,35.7415,28.4732083333,17.9450833333,11.1415,7.56708333333,40.5725833333,12.306,16.387625,23.4425833333,9.63241666666
554.43,12.40225,35.7136666666,28.4750833333,17.9476666667,11.142,7.56358333333,40.5590833334,12.3075,16.3808055556,23.40875,9.62162499999
554.77,12.3908333333,35.714,28.4796666667,17.9799166667,11.147,7.570125,40.58625,12.2908333333,16.398,23.3716666667,9.59541666667
555.11,12.4185,35.7611666667,28.5553333333,18.0220833333,11.1793333333,7.57733333333,40.6355833333,12.32075,16.421125,23.3828333333,9.62045833334
555.45,12.4174166667,35.7604166667,28.5445416666,17.99925,11.17925,7.55225,40.6111666667,12.3105833333,16.4003194444,23.3725833334,9.62616666668
555.80,12.4069166666,35.6914166666,28.5395,18.0184166667,11.1653333333,7.56233333333,40.5476666667,12.2986666667,16.3724305556,23.2985833333,9.61000000001
556.14,12.4049166667,35.7374166666,28.5936666667,18.0745833333,11.1904166667,7.56366666667,40.5875833333,12.3158333333,16.3928333333,23.3040833334,9.59800000001
556.48,12.4230833334,35.7339166667,28.62275,18.0886666666,11.2115,7.57670833333,40.566,12.2896666667,16.3655277778,23.3024166667,9.566625
556.82,12.4725833334,35.8495,28.7007083333,18.1794166667,11.2534166667,7.621625,40.61525,12.3390833334,16.4037083333,23.3963333334,9.60749999999
557.16,12.4696666667,35.9023333334,28.7192916667,18.214,11.2426666667,7.62645833333,40.6231666667,12.343,16.422875,23.375,9.59383333334
557.50,12.4796666667,35.9074166667,28.7481666667,18.2321666666,11.27275,7.66116666667,40.6428333333,12.36125,16.3979861111,23.3744166667,9.59829166667
557.85,12.5600833333,35.9858333334,28.8357083333,18.30325,11.3373333333,7.73033333334,40.6976666667,12.4363333333,16.4433055556,23.4244166667,9.61916666667
558.19,12.60125,36.0793333333,28.872375,18.3775833333,11.3275,7.711125,40.7076666666,12.4329166666,16.4549444444,23.4610833333,9.62491666667
558.53,12.6215833333,36.1171666667,28.90225,18.3756666667,11.3251666667,7.725125,40.6855833333,12.4239166667,16.4306527778,23.466,9.63270833334
558.87,12.5946666667,36.1210833334,28.8832916667,18.36625,11.3148333333,7.72904166667,40.6535833333,12.3624166667,16.395875,23.4469166667,9.60816666666
559.21,12.5744166667,36.1040833333,28.8819166666,18.3896666667,11.2921666667,7.695875,40.6151666667,12.3310833333,16.3762083333,23.4438333333,9.58945833334
559.55,12.5994166667,36.1845,28.9176666666,18.45175,11.2776666667,7.671375,40.6734166666,12.3520833333,16.3570833334,23.5195833333,9.56516666667
559.89,12.6344166667,36.25575,28.9754166667,18.4359166667,11.2866666667,7.66879166667,40.7135,12.3509166667,16.3765277778,23.5515833333,9.589625
560.23,12.6346666667,36.2405,28.9708333333,18.4341666667,11.2544166667,7.64233333333,40.7074166667,12.3433333333,16.3659166667,23.5405,9.60487499999
560.58,12.6633333333,36.242,29.0047083333,18.4376666667,11.262,7.61929166666,40.7384166667,12.3475833333,16.3647916667,23.5466666667,9.61808333334
560.92,12.7396666667,36.259,29.0439166667,18.4824166667,11.31475,7.644,40.7345833333,12.3789166667,16.4058333333,23.5675833333,9.68274999999
561.26,12.78575,36.2480833333,29.0707916667,18.5435833333,11.3460833333,7.66475,40.7223333333,12.4074166667,16.4510972222,23.5716666666,9.71145833334
561.60,12.77175,36.2519166667,29.061625,18.5289166667,11.3073333333,7.627875,40.6811666667,12.34525,16.4079722222,23.5328333333,9.66716666667
561.94,12.7584166666,36.1855,29.062875,18.5336666667,11.3431666667,7.635125,40.6799166667,12.3439166667,16.3989861111,23.5145833334,9.66183333334
562.28,12.7675833334,36.1728333333,29.1113333333,18.5804166667,11.347,7.58416666667,40.7296666666,12.3685833333,16.4139444444,23.5243333333,9.66595833334
562.62,12.7970833333,36.2168333333,29.1764583333,18.6243333333,11.3476666667,7.56341666667,40.7269166666,12.3815833333,16.4292083333,23.5495833333,9.66895833334
562.96,12.8425833333,36.257,29.222625,18.661,11.3901666667,7.59933333333,40.7675833333,12.426,16.4894722222,23.568,9.68266666666
563.30,12.8475,36.2429166667,29.245875,18.6675833333,11.42975,7.627,40.7628333334,12.40025,16.4993194444,23.54575,9.71166666666
563.64,12.8314166667,36.2175,29.238125,18.7160833333,11.4449166667,7.64470833333,40.7273333333,12.4038333333,16.4861527778,23.5131666667,9.72004166667
563.99,12.8356666667,36.2655,29.2712083333,18.77125,11.4554166667,7.66795833333,40.7375833333,12.40325,16.4959444444,23.5370833333,9.710625
564.33,12.8108333333,36.1675833334,29.1892083333,18.7446666667,11.42275,7.676375,40.6539166667,12.3926666667,16.4668055555,23.4638333333,9.68704166668
564.67,12.7875833333,36.1735833333,29.18675,18.76175,11.3985,7.68716666667,40.6325,12.3851666667,16.4398611111,23.4505833333,9.62570833333
565.01,12.82925,36.2355,29.2299166667,18.7905,11.3984166667,7.68633333333,40.6438333333,12.4015,16.4469444445,23.4753333334,9.62974999999
565.35,12.7855,36.1930833334,29.2055416667,18.7845833333,11.3998333333,7.65429166667,40.6681666667,12.4080833333,16.4329583333,23.4719166667,9.62141666667
565.69,12.8615,36.2598333333,29.274125,18.8595,11.4486666667,7.7015,40.72775,12.4753333333,16.4685416667,23.5119166667,9.66379166667
566.03,12.9291666667,36.2674166666,29.3044583333,18.92075,11.5088333334,7.77983333333,40.7438333333,12.4921666667,16.508125,23.58225,9.70891666667
566.37,12.95675,36.2608333333,29.2975416667,18.946,11.5224166667,7.815,40.7579166667,12.5330833333,16.51675,23.5895,9.71133333333
566.71,12.9865,36.2904166667,29.3550416667,19.0086666667,11.5491666667,7.83620833333,40.8109166667,12.555,16.524875,23.6293333333,9.73016666668
567.05,13.0329166667,36.36425,29.4151666667,19.09175,11.5745833334,7.86875,40.8343333333,12.6271666667,16.5639166667,23.6760833334,9.759375
567.39,13.05575,36.3815833333,29.4438333333,19.10125,11.5766666667,7.86383333333,40.8580833333,12.65675,16.5717777778,23.6848333333,9.75275000001
567.73,13.0996666667,36.359,29.4753333333,19.1511666666,11.6005,7.84754166667,40.8598333333,12.6908333333,16.595,23.7075,9.79233333334
568.07,13.1935,36.5240833333,29.6237916666,19.2885833333,11.6905,7.89020833333,40.9864166667,12.78825,16.6795833333,23.8300833333,9.867875
568.41,13.2325833333,36.5335833333,29.6647916667,19.3410833333,11.7188333333,7.89116666667,41.03475,12.8029166667,16.7090416667,23.8609166667,9.90737499999
568.75,13.22875,36.5105,29.6869583333,19.3503333334,11.7306666667,7.88183333333,41.0578333333,12.79875,16.6887222223,23.8729166667,9.90250000001
569.09,13.2844166667,36.52575,29.7415833333,19.4235833333,11.74025,7.92258333333,41.0555833333,12.81225,16.7033194444,23.9056666667,9.944625
569.43,13.3055,36.5616666667,29.776625,19.465,11.7365,7.931625,41.0850833333,12.7944166667,16.7214722222,23.92375,9.92941666667
569.77,13.312,36.5838333333,29.7994583333,19.5049166667,11.74025,7.925,41.0815,12.79225,16.7193888889,23.8909166667,9.93754166666
570.11,13.3516666667,36.6151666666,29.8622916667,19.5495,11.79075,7.95483333333,41.13925,12.8284166667,16.7697083333,23.9339166667,9.96975
570.45,13.4075,36.6621666667,29.9106666667,19.5845833333,11.8321666667,7.98770833333,41.1903333333,12.8651666667,16.8108611111,23.9525,10.0230416667
570.79,13.4234166667,36.6419166667,29.906,19.5743333334,11.8464166667,7.96566666667,41.214,12.8440833333,16.8035,23.9338333334,10.006375
571.13,13.4581666666,36.6663333333,29.9318333333,19.6098333333,11.87375,7.99016666667,41.2206666666,12.8424166666,16.8202083333,23.9730833334,10.016875
571.47,13.4275,36.66875,29.8828333333,19.5763333333,11.8545833333,7.97020833334,41.1880833333,12.8226666667,16.78975,23.9071666666,9.98804166666
571.81,13.3955,36.60475,29.8435,19.5315833333,11.8104166667,7.93141666667,41.1521666667,12.7679166667,16.7352222222,23.8409166667,9.97158333334
572.15,13.4436666667,36.6706666666,29.9132916667,19.56525,11.8571666667,7.958875,41.1905,12.806,16.7470694444,23.8828333333,10.0054583333
572.49,13.4316666666,36.6431666667,29.8933333333,19.5563333334,11.8583333333,7.97279166667,41.1690833333,12.8085833333,16.7477083333,23.8549166667,10.0013333333
572.83,13.4414166666,36.67475,29.8904583333,19.5689166667,11.8668333333,7.98416666667,41.1324166667,12.8035,16.7359444444,23.8415,10.0078333333
573.17,13.43375,36.6426666667,29.8777083333,19.5659166667,11.8481666667,7.95254166667,41.101,12.7978333334,16.7033472222,23.8336666667,10.0117083333
573.51,13.4359166666,36.66075,29.871625,19.5610833333,11.8333333333,7.9425,41.1050833334,12.7835833333,16.664375,23.8404166667,9.99466666666
573.85,13.4604166666,36.7185,29.912125,19.6343333333,11.8415833333,7.958625,41.137,12.8003333333,16.6830277778,23.8629166667,10.0193333333
574.19,13.4295,36.6368333333,29.8462083333,19.62375,11.8110833333,7.92566666667,41.0640833333,12.7674166667,16.6109583333,23.8154166667,9.96529166666
574.53,13.4525,36.6466666667,29.858375,19.6626666667,11.8293333333,7.97504166667,41.0603333333,12.7933333333,16.6136944445,23.8283333333,10.0076666667
574.87,13.4498333333,36.60475,29.8577916667,19.6949166667,11.8088333333,7.96204166667,41.0471666667,12.7984166667,16.5916666667,23.7950833333,10.019375
575.21,13.52525,36.68375,29.9532916667,19.7794166667,11.8723333333,8.02279166667,41.1561666667,12.8615,16.6452916667,23.88225,10.0649166667
575.55,13.5308333333,36.6775,29.9605,19.81325,11.8805,8.02008333333,41.1428333333,12.866,16.6418055556,23.9128333334,10.0405416667
575.89,13.5095833334,36.65,29.9384583333,19.8189166667,11.8601666667,8.01354166667,41.0879166667,12.8473333333,16.6267361111,23.8761666667,10.0264583333
576.22,13.5795833333,36.7310833333,30.019875,19.8984166667,11.8949166666,8.06133333333,41.1294166667,12.8819166667,16.6732777778,23.95425,10.0837083333
576.56,13.64275,36.80275,30.120625,19.9834166667,11.9539166666,8.07895833333,41.2459166667,12.9205833333,16.7396944444,23.99925,10.1021666667
576.90,13.6619166667,36.814,30.1281666667,20.02375,11.9830833333,8.10520833333,41.2594166667,12.9238333333,16.7416388889,24.0199166667,10.099375
577.24,13.6466666667,36.7761666667,30.1269166667,20.0364166667,11.9916666667,8.08391666667,41.2198333333,12.9356666667,16.7408333334,24.0193333333,10.0755
577.58,13.62825,36.7480833333,30.111,20.0190833333,11.9758333333,8.04654166667,41.1611666667,12.8803333334,16.6895138889,23.98875,10.0433333333
577.92,13.6694166667,36.8063333334,30.1783333333,20.104,12.02525,8.112625,41.15575,12.9213333334,16.7234861111,24.0475833333,10.0945
578.26,13.7033333334,36.8479166667,30.25025,20.1369166667,12.0403333333,8.12245833334,41.1936666667,12.92575,16.7669861111,24.0963333333,10.0974583333
578.60,13.7785833333,36.92875,30.3329166667,20.1934166667,12.107,8.15979166667,41.22525,12.9636666667,16.8336527778,24.17775,10.1217916667
578.94,13.7765833333,36.8681666667,30.3272916667,20.1940833333,12.1214166666,8.17904166667,41.156,12.95,16.8287638889,24.1940833334,10.12525
579.28,13.859,36.9305,30.3727083333,20.2706666667,12.1665833333,8.24216666667,41.16825,13.00825,16.882625,24.231,10.1589583333
579.61,13.884,36.91925,30.392125,20.3219166666,12.20575,8.252375,41.2248333333,13.05425,16.8758333334,24.2313333334,10.1914583333
579.95,13.8964166667,36.9595833333,30.4149166667,20.3455,12.21675,8.21954166667,41.2551666667,13.055,16.855875,24.2075,10.166875
580.29,13.88225,36.8724166667,30.370125,20.299,12.18325,8.16254166667,41.1714166667,13.0321666666,16.8066111111,24.1874166667,10.144875
580.63,13.895,36.9240833333,30.4165416667,20.328,12.1868333333,8.1645,41.1601666667,13.0713333333,16.8381666667,24.1916666667,10.1689166667
580.97,13.94225,37.0545833333,30.52,20.39925,12.2119166666,8.22633333334,41.2430833333,13.1081666666,16.8754166667,24.2756666667,10.1987083333
581.31,13.9225,37.0461666667,30.5162083333,20.4143333333,12.22775,8.2345,41.2540833333,13.14225,16.8635,24.2849166667,10.1952916667
581.65,13.92575,37.0605833333,30.5122916667,20.37125,12.1939166667,8.1615,41.2908333334,13.1095833334,16.8529027777,24.2734166667,10.1400416667
581.98,13.86275,37.035,30.5094166667,20.3736666667,12.106,8.09166666667,41.2776666667,13.0599166667,16.7722083333,24.19125,10.0783333333
582.32,13.7975,36.9966666667,30.4787916667,20.3121666667,12.0626666667,8.04141666667,41.2435833334,12.9914166667,16.701375,24.12375,10.0220416667
582.66,13.7736666667,37.0241666667,30.5121666667,20.3174166667,12.024,8.00833333333,41.2325833333,12.9699166667,16.6850972222,24.0758333333,9.98354166668
583.00,13.7080833334,36.9681666667,30.4900833334,20.3088333333,11.9975833333,7.96579166667,41.21475,12.928,16.630625,24.0225833333,9.93608333334
583.34,13.6946666667,37.0065833333,30.5610416667,20.3545833333,11.9994166667,7.9825,41.2449166666,12.9195,16.6495694445,24.04825,9.91529166666
583.68,13.6374166667,36.9336666666,30.5162916667,20.3536666666,11.967,7.98058333333,41.1696666667,12.9065833333,16.6024166667,23.9971666666,9.89483333334
584.01,13.6056666667,36.9313333333,30.4857083333,20.36325,11.9288333333,7.96241666666,41.1946666667,12.90825,16.5873333333,23.9975833333,9.86699999999
584.35,13.5850833333,36.9253333333,30.4762916667,20.343,11.9146666666,7.93475,41.1943333333,12.8663333333,16.5551388889,24.0121666667,9.85029166667
584.69,13.5750833333,36.8301666667,30.4714166667,20.34025,11.911,7.92483333333,41.1383333333,12.8656666667,16.5498472222,23.9716666667,9.82704166667
585.03,13.6528333333,36.8016666667,30.468125,20.37425,11.9054166667,7.96125,41.113,12.8845833333,16.5748611111,23.99,9.84670833334
585.37,13.6776666666,36.8386666666,30.5635416666,20.4390833333,11.92425,7.99754166667,41.1560833333,12.9229166666,16.6016944445,23.9969166667,9.89675
585.70,13.7305,36.8700833333,30.593625,20.4789166667,11.9844166667,8.02675,41.1430833333,12.95125,16.6398611111,24.0816666667,9.93012500001
586.04,13.8265833333,36.9701666667,30.6610416667,20.6255,12.0590833333,8.132,41.2054166667,13.0485833333,16.6908611111,24.1935,10.006
586.38,13.8324166667,36.97225,30.6907916667,20.6534166667,12.0504166666,8.117375,41.2485833333,13.0441666667,16.6525555556,24.1711666667,10.008875
586.72,13.9439166667,37.0631666667,30.803375,20.762,12.1175833333,8.15958333333,41.3084166666,13.1168333333,16.7476944444,24.30075,10.0853333333
587.06,13.908,37.0255833333,30.7620833333,20.7144166667,12.0771666667,8.12016666666,41.2623333333,13.0545,16.7104444444,24.2726666667,10.0285833333
587.39,13.9568333333,37.0991666667,30.8490833333,20.768,12.1084166667,8.144125,41.3633333333,13.0801666666,16.7683194445,24.3094166667,10.032
587.73,14.07425,37.24525,30.9658333333,20.9141666667,12.2435,8.27833333333,41.4009166667,13.1735833333,16.8571666667,24.39025,10.1264166667
588.07,14.1523333333,37.2978333333,31.0544583333,20.98,12.32925,8.3325,41.4325833333,13.2075833333,16.8960833333,24.4078333333,10.1797083333
588.41,14.22275,37.3921666666,31.0914166667,21.07025,12.3870833333,8.34754166667,41.4823333333,13.2258333333,16.9338333333,24.4476666667,10.233875
588.74,14.2511666667,37.44625,31.1615,21.1058333333,12.44975,8.3675,41.5576666667,13.2519166667,16.944375,24.4904166667,10.25125
589.08,14.2798333334,37.4181666667,31.1710833333,21.1758333333,12.4963333333,8.41016666666,41.5290833333,13.2535,16.9377777778,24.5168333333,10.2737916667
589.42,14.2721666667,37.3983333333,31.1909583333,21.1813333333,12.5211666667,8.40591666667,41.5310833333,13.2885833333,16.9476388889,24.483,10.2806666667
589.76,14.241,37.314,31.152125,21.1480833333,12.50725,8.364625,41.4599166667,13.2723333333,16.9153194445,24.4,10.2523333333
590.09,14.3350833333,37.40275,31.2247083333,21.24075,12.56725,8.46504166667,41.4895833333,13.3590833333,16.9997222222,24.51175,10.3426666667
590.43,14.2825833334,37.3664166667,31.1819166667,21.2020833333,12.5445833333,8.46308333333,41.43875,13.2973333333,16.9129722222,24.4155,10.315875
590.77,14.3158333333,37.39125,31.1674166667,21.2381666667,12.5509166667,8.47875,41.39275,13.3214166667,16.9024444445,24.3945,10.3305
591.11,14.3493333333,37.3890833334,31.1597083333,21.2720833334,12.5649166666,8.474875,41.35025,13.3259166666,16.8713333333,24.39875,10.3639166667
591.44,14.2955833333,37.3040833333,31.1044583333,21.21,12.4993333334,8.38620833333,41.3219166667,13.2659166667,16.8146805556,24.3063333334,10.295
591.78,14.278,37.2626666667,31.0430416667,21.1950833333,12.4626666667,8.36754166666,41.3305,13.2629166666,16.8015972222,24.30525,10.2682083333
592.12,14.2338333333,37.2215833333,31.0458333334,21.1808333333,12.41625,8.34575,41.3484166666,13.2695833333,16.7904305555,24.2686666666,10.2597916667
592.46,14.2278333333,37.2785,31.0782916667,21.2183333333,12.3865,8.29291666667,41.3449166667,13.2314166667,16.7905833333,24.2580833334,10.2704583333
592.79,14.2256666667,37.3156666667,31.0595833333,21.2361666667,12.368,8.28641666666,41.3825,13.2596666667,16.8281666667,24.2628333333,10.2974166667
593.13,14.3263333334,37.3580833333,31.1261666667,21.3159166667,12.4216666667,8.37429166667,41.4551666667,13.2966666667,16.8695277778,24.32725,10.3677916667
593.47,14.4055,37.46575,31.2345833333,21.43375,12.4503333334,8.422375,41.5449166667,13.3428333333,16.9194166667,24.4191666667,10.4395
593.80,14.4173333333,37.4985,31.2647083333,21.4410833333,12.4441666667,8.37416666667,41.5499166667,13.29925,16.9102083333,24.3913333333,10.3879583333
594.14,14.485,37.51825,31.3764583333,21.4801666666,12.4846666666,8.42175,41.5935833333,13.3193333334,16.9472083333,24.4585833333,10.445125
594.48,14.5095833334,37.5046666666,31.3918333334,21.5204166667,12.50825,8.40408333333,41.5960833333,13.3381666667,16.9437083333,24.4678333334,10.4681666667
594.81,14.56075,37.5945833333,31.4723333333,21.61725,12.5936666666,8.49025,41.6548333333,13.40925,17.0557222222,24.56925,10.534875
595.15,14.56825,37.5844166667,31.5091666667,21.6625833333,12.5975,8.527875,41.6335,13.4101666667,17.0602638889,24.58775,10.5394166667
595.49,14.5801666667,37.5785833333,31.539125,21.7076666666,12.5840833333,8.51933333333,41.58625,13.4520833333,17.0524722222,24.56,10.5342916667
595.82,14.6499166667,37.6634166667,31.5840833333,21.7794166667,12.6044166667,8.546125,41.6528333333,13.492,17.0873194444,24.6038333333,10.5421666667
596.16,14.6375,37.5704166667,31.5774583334,21.7696666667,12.6000833333,8.57170833333,41.5933333334,13.49875,17.0643055555,24.5540833333,10.4952916667
596.50,14.6566666667,37.6023333333,31.5972083333,21.7595,12.6189166666,8.56941666667,41.5749166666,13.4905833333,17.0522916667,24.54825,10.4752916667
596.83,14.6481666667,37.6215,31.578125,21.7866666667,12.6194166667,8.52966666667,41.597,13.4796666667,17.0546111111,24.552,10.4404583333
597.17,14.6193333333,37.6125833333,31.5618333333,21.7434166667,12.614,8.50129166667,41.5905833334,13.4551666667,17.0380277778,24.5286666667,10.4136666667
597.51,14.564,37.547,31.5127916666,21.741,12.608,8.48683333333,41.5871666667,13.4395833334,16.9805138889,24.47775,10.4222916667
597.84,14.5055833333,37.53125,31.4214166667,21.7390833333,12.556,8.433875,41.5364166666,13.4394166667,16.9497777778,24.41075,10.350625
598.18,14.564,37.6355,31.5363333333,21.8203333333,12.59875,8.49875,41.6376666667,13.4933333333,17.0080277778,24.4835,10.3945833333
598.52,14.5804166667,37.6110833333,31.524625,21.8195833333,12.5455833333,8.42966666666,41.6444166667,13.4779166666,16.9450833333,24.454,10.3489166667
598.85,14.6393333333,37.7101666667,31.6093333333,21.8985,12.6166666667,8.47408333334,41.7849166666,13.5540833333,16.9881527778,24.5565,10.4331666667
599.19,14.6654166666,37.7396666666,31.6582083334,21.9335833333,12.62925,8.4765,41.7735,13.5185,16.9959722222,24.5513333333,10.442625
599.53,14.6345833333,37.6715833333,31.6340416667,21.8975,12.64825,8.46275,41.6793333334,13.4969166666,16.9386111111,24.4981666667,10.45725
599.86,14.6419166667,37.6804166667,31.6527916666,21.96375,12.6391666666,8.45120833333,41.7464166667,13.4768333333,16.9322777778,24.5270833333,10.496125
600.20,14.62475,37.66025,31.7118333333,22.03625,12.6450833333,8.42266666667,41.7781666667,13.4920833333,16.9310833333,24.5316666667,10.4848333333
600.53,14.6406666667,37.6555,31.75825,22.035,12.6296666667,8.41820833333,41.7040833333,13.4826666667,16.8968055555,24.5095,10.498625
600.87,14.6555833334,37.6150833333,31.7264166666,22.0736666667,12.6646666667,8.43133333333,41.6508333333,13.49575,16.8900555555,24.492,10.512875
601.21,14.7083333333,37.6670833333,31.7822083333,22.1325833333,12.689,8.44179166667,41.6655833333,13.4984166667,16.9370277778,24.53975,10.508
601.54,14.7844166667,37.7785833333,31.90625,22.2161666667,12.7423333334,8.47104166667,41.7624166666,13.541,16.9998611111,24.6131666667,10.55825
601.88,14.8441666667,37.81125,31.9470833333,22.2726666667,12.77925,8.47283333333,41.7716666667,13.5610833333,17.0282777778,24.629,10.597
602.21,14.8224166667,37.7600833334,31.9442083334,22.2751666667,12.7955,8.49241666667,41.7620833333,13.5644166667,17.04,24.6025,10.6015
602.55,14.8531666667,37.7769166667,31.9612083333,22.2833333334,12.76775,8.44958333333,41.7611666666,13.5448333334,17.0086388889,24.5521666667,10.5455416667
602.88,14.85425,37.7544166667,31.9469166667,22.3079166667,12.7786666667,8.46666666667,41.7609166667,13.5805833333,17.0116944445,24.587,10.5655
603.22,14.8555833333,37.72325,31.9685,22.3605833334,12.7594166667,8.47858333333,41.7685833334,13.5673333333,17.0422083334,24.6168333333,10.54525
603.56,14.91675,37.8149166667,31.9972916666,22.4245833333,12.8195833333,8.52495833333,41.78225,13.6658333333,17.1107916667,24.6535833333,10.6003333333
603.89,14.958,37.84175,31.9862916667,22.4373333334,12.8265,8.57229166667,41.829,13.686,17.1328611111,24.6661666666,10.62975
604.23,14.929,37.839,31.9877083333,22.4353333334,12.8181666666,8.56854166667,41.82575,13.6815,17.1222361111,24.653,10.609375
604.56,14.9883333333,37.9064166667,32.0892083333,22.50575,12.845,8.59095833333,41.9391666667,13.7101666667,17.1635694444,24.7255,10.6542916667
604.90,14.9829166667,37.8801666667,32.0552083333,22.501,12.8271666667,8.59108333333,41.8958333333,13.7328333334,17.1556666667,24.7181666667,10.6669166667
605.23,14.98275,37.8490833333,32.0139166667,22.4966666667,12.8159166667,8.61179166666,41.88925,13.7341666667,17.1400277777,24.6993333333,10.6935416667
605.57,14.9545,37.7789166667,31.9460416667,22.4655,12.7833333333,8.58179166667,41.8570833333,13.7014166667,17.1165555556,24.679,10.6755416667
605.90,14.9750833333,37.8280833333,31.9620833333,22.4959166667,12.7931666667,8.59675,41.84175,13.7158333333,17.1208333333,24.69525,10.6745
606.24,14.98175,37.8241666667,31.9784166666,22.5175,12.8440833333,8.66691666666,41.8319166667,13.7495833333,17.1530972223,24.7164166667,10.7045416667
606.58,15.0110833333,37.8913333333,32.0087083333,22.56775,12.8635833334,8.7025,41.8981666667,13.7385,17.165875,24.76475,10.7279166667
606.91,15.009,37.9481666667,32.035875,22.5079166667,12.8505,8.67404166667,41.8965,13.7049166667,17.1364583333,24.7539166667,10.7006666667
607.25,14.9685833333,37.8879166667,32.0330416667,22.4546666666,12.8113333333,8.649,41.8669166667,13.6349166666,17.0952916667,24.7153333333,10.64025
607.58,14.9820833333,37.9080833333,32.0847916667,22.5161666667,12.8248333333,8.655125,41.87875,13.634,17.100875,24.7524166667,10.674125
607.92,15.0338333333,37.9925833333,32.1337083333,22.6141666667,12.86925,8.71341666667,41.9766666667,13.69675,17.1451805555,24.8559166666,10.73475
608.25,14.9519166667,37.9083333334,32.0902083333,22.5420833333,12.8039166667,8.67404166666,41.85875,13.6219166667,17.0741527778,24.7658333333,10.6577916667
608.59,15.00875,37.94375,32.1725833333,22.59925,12.86775,8.70929166667,41.92575,13.6595,17.1089861111,24.8281666666,10.6772083333
608.92,15.0736666667,38.0088333333,32.2865416666,22.6968333333,12.9599166667,8.79220833333,41.99075,13.7050833333,17.17875,24.9426666666,10.7389166667
609.26,15.08925,38.057,32.3349583334,22.7551666667,13.0031666667,8.84291666667,42.0394166667,13.7491666667,17.2143888889,25.03075,10.7522083333
609.59,15.0721666667,38.0246666667,32.3530833333,22.7575833333,12.98825,8.84891666666,42.0936666667,13.7301666667,17.1937083333,25.0198333334,10.7509583333
609.93,15.018,37.93825,32.2650416667,22.6870833333,12.9191666667,8.7995,41.9775,13.6819166667,17.140375,24.9624166667,10.725375
610.26,14.97625,37.907,32.2510416667,22.6536666667,12.9080833333,8.77941666667,41.96975,13.6459166667,17.107375,24.9289166667,10.7145
610.60,14.9586666667,37.8711666667,32.2191666667,22.7293333333,12.9103333333,8.81395833333,41.9653333334,13.67475,17.0865138889,24.92725,10.750625
610.93,15.0305,37.9584166667,32.2526666667,22.8150833333,12.9864166667,8.88833333333,42.0230833334,13.7229166667,17.1100694445,24.9946666667,10.834
611.27,15.0335833333,37.9438333333,32.2359166667,22.7684166667,12.97875,8.897,41.9994166667,13.7114166666,17.0848055555,25.00175,10.8062083333
611.60,15.0501666667,37.9131666667,32.2754166667,22.7918333333,13.0079166667,8.95066666666,41.9979166666,13.7294166667,17.1020694444,24.9963333333,10.84875
611.93,15.1180833334,37.9679166667,32.2394583333,22.85875,13.06375,8.97229166667,42.0498333333,13.8046666667,17.1626666667,25.06675,10.9024583333
612.27,15.1275833333,38.0063333333,32.2361666667,22.8645833333,13.093,8.99100000001,42.0496666667,13.8226666667,17.1600277778,25.0779166666,10.941
612.60,15.10325,37.9695833334,32.212875,22.8115,13.0388333333,8.910875,42.0139166667,13.8063333334,17.1345277778,24.9894166667,10.9020416666
612.94,15.0255,37.9031666667,32.1583333334,22.6894166667,12.9745833333,8.85975,41.9083333333,13.71125,17.0443611111,24.84475,10.8459166667
613.27,15.0660833334,37.9296666667,32.1460416667,22.69725,12.9899166667,8.85341666667,41.8300833333,13.7075,17.0506111111,24.8591666667,10.8703333334
613.61,15.06025,38.0140833333,32.2167083333,22.7536666667,12.992,8.84925000001,41.9188333333,13.69075,17.0594444444,24.87075,10.8495416667
613.94,15.0988333333,38.05425,32.261875,22.8089166667,12.9763333333,8.82829166667,42.0111666667,13.71175,17.042375,24.8405,10.7679166667
614.28,15.1175833333,38.091,32.271625,22.76725,12.97075,8.78583333333,42.04325,13.6741666667,17.0147083333,24.8163333334,10.694875
614.61,15.09375,38.1103333333,32.30675,22.7446666667,12.9498333333,8.74254166666,42.0720833333,13.702,17.0431944445,24.8306666667,10.6515
614.94,15.0870833333,38.1086666667,32.2923333333,22.75675,12.9316666666,8.72720833333,42.03575,13.71275,17.040375,24.8116666667,10.6569583333
615.28,15.1056666667,38.17525,32.2791666666,22.7763333333,12.94725,8.68591666666,42.0373333333,13.7119166666,17.0369861111,24.7955,10.650125
615.61,15.1235,38.1853333334,32.3335,22.8021666667,12.92075,8.71654166667,42.0226666667,13.6845833333,17.0236388889,24.7519166667,10.6473333333
615.95,15.1209166667,38.1421666667,32.3330416667,22.8515833333,12.8989166666,8.72870833333,41.997,13.6618333333,17.0186666667,24.7655833333,10.63525
616.28,15.103,38.1350833333,32.3140416666,22.8484166667,12.8968333333,8.67995833333,41.9685833333,13.5993333333,16.9489166666,24.7401666667,10.5635833333
616.61,15.2044166667,38.1926666667,32.395625,22.9990833333,12.9546666666,8.72395833333,42.0658333333,13.67575,17.0065555556,24.8483333333,10.5704166667
