wavelength,Back_ThlSorm,Belly_ThlSorm,Breast_ThlSorm,Crissum_ThlSorm,Crown_ThlSorm,DorTail_ThlSorm,Rump_ThlSorm,Throat_ThlSorm,WingTip_ThlSorm
776.92,19.6238888889,63.2643666667,35.5452666667,44.7547,41.6285333333,25.6285333334,28.2091666667,63.1477333333,23.8333333333
777.23,19.8478222222,63.3952333333,35.7698333333,44.8372,41.637,25.9053333333,28.2659666667,63.5832,24.0209333333
777.54,20.0748444444,63.5390333333,35.9253,45.0621666667,41.6644,26.1549333333,28.4596866667,63.9933333333,24.2707333333
777.85,19.4961555555,62.99,35.2555666667,44.3606,41.0606,25.4523333333,27.66162,63.6141333333,23.5949333333
778.16,19.5681111111,63.1598,35.4070333333,44.7399333333,41.0211333333,25.3758,28.04294,63.8295333333,23.8055333333
778.47,19.6049333333,63.3116,35.8706666667,44.8283,41.0644,25.6603333333,28.2148333333,63.7929333333,24.0348
778.78,20.4040222222,64.3476333333,36.7936,45.6060666667,41.8768666667,26.6032,29.1753333333,65.1125333333,25.1515333333
779.09,21.3758444444,65.2327333333,37.5319,47.0711333333,42.7156,27.6176,30.1719866667,66.4167333333,26.4118
779.40,21.1768666667,64.3267,37.1366333333,46.6788333333,41.904,27.2268,29.90352,65.3618,26.2722
779.71,21.1243555555,64.3378333333,37.2403,46.5928666667,41.9301333333,26.9178,29.6164666667,65.2191333333,25.9478666667
780.02,21.1452666667,64.5674666667,37.2451333333,46.8337,41.9845333333,26.9060666667,29.4165466667,65.3752666667,25.8189333333
780.33,21.6421555556,65.1720666667,37.8504,47.4406,42.7010666667,27.3698666666,29.8255066667,66.1154,26.4896
780.64,22.0114,65.6464333333,38.1084333333,47.8668333333,43.3513333333,27.7306666667,30.4759333333,66.6874,26.8464666667
780.95,21.5606444444,65.1292,37.7544333333,47.3074666667,43.1783333333,27.4314666667,30.0165333333,66.0207333333,26.4701333333
781.26,22.2292,65.4905333333,38.3242333334,48.0459,43.7836,28.0354,30.50164,66.2658666667,27.1403333333
781.57,21.3846444444,64.8088,37.6432333333,47.7249666667,43.3887333333,27.4585333333,29.5364733333,65.764,26.5664666667
781.88,21.4536222222,64.6945333333,37.5527,48.0783666667,43.4214666667,27.558,29.6728133333,65.9408,26.5492666666
782.19,20.8981555555,63.7483333333,36.8281666667,47.2568333333,42.4143333333,26.8606666667,29.04072,64.8236,25.7181333333
782.50,20.2360222222,63.408,36.2959333333,46.3652333333,41.7537333333,25.8756666667,28.1448866667,64.0442666667,24.653
782.81,20.9159111111,63.6470666667,36.4280333333,46.4335,42.3647333333,26.2503333334,28.61954,64.5684666667,24.9625333333
783.12,21.8264888889,64.5065666667,37.1991,47.2884,43.4894,27.5306666667,30.00276,65.6132666666,26.2374666667
783.43,21.7982666666,64.1834333333,37.1555,47.0334,43.3945333334,27.4166666666,30.1789066667,65.2667333333,26.4888
783.74,21.2776222222,63.9814666667,36.7874,46.8939666667,43.0641333333,27.2446,29.77716,64.4052666667,25.8978666667
784.05,20.1958,63.0225666666,35.726,46.1751,42.2656,26.2938666667,28.54008,63.0169333333,24.87
784.36,19.8180444444,62.4547,35.384,45.8360666667,42.0193333333,25.7166,28.2729866667,62.4458666667,24.3685333333
784.67,19.1223333333,62.4818666667,34.7776666667,45.6583666667,41.5229333333,25.1671333333,27.7193133333,62.4410666667,23.6792666667
784.98,19.6746444445,62.6649,35.0335666667,45.7366,41.7204666667,25.3531333333,28.0970866667,62.3422666667,24.0627333333
785.29,19.9410222222,63.3628,35.5142,45.8943,42.3344,25.2224666667,28.1780066667,63.1299333333,24.2795333333
785.60,20.0640444444,63.5139333333,35.4545333333,46.3432,42.3542666667,25.4661333333,28.1596866667,62.8904,24.4407333333
785.91,20.5501111111,63.5019333333,35.7727666667,46.7153,42.6507333333,26.5068,29.0818333333,63.1992,25.0498666667
786.22,19.8325555556,63.5987333333,35.7134333333,46.5497,42.5456666667,26.3356,28.72834,63.1051333333,25.0342666667
786.53,19.6420666667,62.7601,35.2935,45.6403333333,41.7506,25.8165333333,28.1816933333,62.1756,24.8880666667
786.84,19.6960888889,62.7836666667,35.3906,45.9763666667,41.6956,25.8048666667,28.2468266666,62.0658666667,24.7002
787.14,19.5827555556,61.9637333333,34.8402333333,45.5923,40.967,25.1839333333,28.0522666667,61.5148666666,24.3298666667
787.45,20.2804,62.3264666667,35.6124666667,45.8545,41.1356,25.5311333333,28.5756066667,61.8558,24.837
787.76,20.689,62.8011333333,35.8243333333,46.0131,41.3333333333,25.7828666667,28.9549066667,62.4910666667,25.4934666667
788.07,20.8567333333,62.517,35.9133666667,45.5151,41.285,25.6286666667,29.233,62.3280666667,25.6991333333
788.38,20.8144222222,62.6084333333,36.0472,45.4854333333,41.4548,25.8439333333,29.3253333333,62.5382666667,25.6634
788.69,21.0412888889,62.4020666667,36.0310333333,45.6687,41.3452,26.2230666667,29.6171866667,62.2223333333,26.0064
789.00,21.0534444445,63.0478666667,36.5414,45.9253,41.9684666667,26.346,29.8661866667,63.3207333333,26.1608666667
789.31,20.9611333333,63.4273333333,36.5979666667,45.8377333333,42.1611333333,26.1479333334,29.6094666667,63.7376666667,26.3411333333
789.62,21.6537111111,63.81,37.3389333333,46.4323666667,42.7357333333,26.6769333333,30.1545866666,64.3018,26.8367333333
789.92,21.9845777778,64.8219666667,37.8176,47.839,43.6469333333,27.1505333333,30.7952666667,65.4544666667,27.0866666667
790.23,22.1753111111,64.9998666667,38.1080333333,48.1650333333,43.7133333333,27.8394,30.70184,65.9283333333,27.3996
790.54,23.1119111111,66.5411,39.4110333333,49.1709,45.0976666667,29.023,31.75836,67.6660666667,28.4925333333
790.85,23.3362222222,67.0858,39.7272,49.7186,45.57,29.7331333333,32.0287133333,68.4294,28.9921333333
791.16,22.5972666667,66.6963,39.1208333333,49.2956666667,45.0325333333,29.26,31.1238533333,67.8983333333,27.9042
791.47,22.8984222222,67.0752333333,39.2522,49.4822,45.3708666667,29.779,31.3091266667,67.9141333333,27.9866666666
791.78,22.5592888889,67.1477333333,39.1613666667,49.3339,45.2235333333,29.2939333333,30.8140066667,68.0788666667,27.4560666666
792.08,22.2661333333,67.0349,38.4984666667,48.8856333333,44.9481333334,29.04,30.2466866667,67.5669333333,26.6476666667
792.39,21.9958222222,65.9465,37.8303333333,47.8082333333,44.0062,28.7422,29.7188266667,66.5347333333,26.2956666667
792.70,21.6108,65.5219,37.6469333333,47.6597333333,43.7002666667,28.4884,29.4250866667,66.0658,26.1668666667
793.01,21.5516888889,66.1894666667,37.6371,48.1205333333,44.0812,28.3173333333,29.45388,66.7247333333,26.1508666667
793.32,20.7117333333,65.9810333333,36.6829,47.0976333333,43.1602666667,27.4175333333,28.7495533333,66.3727333333,25.4392
793.62,21.1372666667,66.5619333333,36.2017333333,46.9809666667,43.7722,27.2364666667,29.3281466667,66.3786,25.5206666667
793.93,19.5471555555,65.1697333333,34.4312666667,45.4599666667,42.4926666667,25.4862666667,27.72966,64.9919333333,23.9564666667
794.24,19.0082888889,64.4793333333,33.9212333333,44.9293333333,41.7996,24.5911333333,27.01794,64.3021333333,23.1132
794.55,20.5726888889,65.1260666667,35.2390333333,46.1693,42.8553333333,25.4263333333,28.55938,64.6641333333,24.7867333333
794.86,21.4490444445,65.1224333333,36.0471666667,46.6284666667,43.5272666667,25.9549333333,28.8876933334,64.9189333333,25.5798
795.16,21.6454666667,64.3955,35.6452,46.7104,43.3115333333,26.2230666667,28.89662,64.3299333333,25.8481333333
795.47,20.9201777778,64.0219333333,35.3491,46.4256666667,42.7356,25.2206,28.51264,64.0124,25.3834
795.78,21.2155333333,64.4981333333,35.8497666667,47.4836333333,43.1936666667,25.3804666667,29.0233666667,64.2311333333,25.6414666667
796.09,22.1088444444,65.4514666667,36.6325,48.0363666667,43.8032666667,25.7515333333,29.90596,64.9474666667,26.11
796.40,21.9699555555,64.3993666667,36.1172333333,47.3454333333,43.1651333333,25.5976666667,29.66252,63.7118,25.8018666667
796.70,22.1434,63.9017666667,36.3617666667,47.5991333333,43.0846666667,25.8083333333,29.7573733333,63.3510666667,25.9620666667
797.01,21.0228888889,63.0749666667,35.5120333333,46.5924333333,41.9414,24.8322666667,28.5515266667,62.5290666667,25.2182
797.32,21.7127555556,64.0678333333,36.2474333333,47.6121666667,42.6643333333,25.5188666667,29.30598,62.9677333333,25.8995333333
797.63,23.0369333333,65.4114,37.2883,48.8826666667,44.1380666667,26.5286666667,30.9175133333,64.3302666667,27.1351333333
797.93,22.4203333334,65.6036,36.679,48.2780666667,43.891,26.2072666667,30.00192,64.7611333334,26.5379333333
798.24,22.0195777778,66.4863333333,36.5558,48.5691666667,44.0644666667,25.9512666667,29.94678,65.7042,26.2044666667
798.55,22.64,66.8797,37.4681,48.9153666667,44.2874666667,26.6922,30.8766466667,66.3868,27.0739333333
798.85,24.2164222222,67.9391666667,38.6862,49.9461333333,45.4321333333,28.2432,31.86004,67.0528666667,28.5722666666
799.16,24.3909111111,67.8366666667,38.5149,49.5274333333,45.7023333333,28.4088,31.74276,67.0202666667,28.7432
799.47,24.2692222222,67.0288333333,38.0064,48.9871,45.2628666667,28.1345333333,31.1537333333,66.0192666666,28.5
799.78,23.7147111111,66.8151333333,37.5568,48.5031333333,44.9388666667,27.8734,30.4894733333,66.1456666667,27.9064666667
800.08,23.7265777778,66.7065,37.5050333333,47.9589666667,45.0034666667,27.9126,30.3440666667,65.7852666667,27.727
800.39,25.0261111111,67.2719,38.5790333333,49.2209666667,45.9644,28.9134666667,31.4744866667,66.7869333333,28.6191333333
800.70,25.1970222222,66.8482666667,38.6961666667,48.9482333333,45.6116666666,28.9246666667,31.4006266667,66.7338666667,28.6962
801.00,24.1937333333,66.3454666667,37.9179,48.1435333333,44.5264666667,28.3486666666,30.2455333333,66.1128,27.6309333333
801.31,23.6931777778,65.2876666667,37.4771,47.3341666667,43.9631333333,28.0763333333,30.0809533333,64.9235333333,27.1638666667
801.62,23.2775555556,63.9859,36.8406333333,46.6667,43.1861333333,28.1392666667,29.9230466667,63.6479333333,27.2089333333
801.92,22.9312,65.1081333333,36.4817333333,46.7817666667,43.703,27.6081333333,29.6179066667,64.5398,26.7016
802.23,21.0992666667,64.2182333333,35.2275,45.6822666667,42.7789333333,26.1408666666,28.5124533333,64.3569333333,24.9824
802.54,20.1288888889,63.7377333333,34.5507333333,44.8693333333,41.9406,25.4708,27.76296,64.3750666667,24.2534666667
802.84,19.9162666667,63.1971333333,34.1182666667,44.6236666667,41.6416666667,25.6846,27.74338,64.1076,24.2867333334
803.15,20.3984888889,63.3903666667,34.8737,44.6744666667,41.793,25.7274,28.44896,64.1836,24.8593333333
803.46,20.408,63.2612,34.6651333333,44.6257333333,41.5694666667,25.5218666667,28.2886733333,64.3053333333,24.7012
803.76,20.0166444445,62.2304333333,34.4610333333,43.8527333333,41.2095333333,25.2153333333,27.84488,63.643,24.4256666667
804.07,20.8054666667,62.2268666667,35.3179666667,44.4643,42.0723333333,26.1047333333,28.40258,63.913,25.3248
804.38,20.6677555556,61.6459666667,35.3500333333,44.4249333333,42.0373333333,26.0291333333,28.6411733333,63.1531333333,25.641
804.68,21.3814222222,62.4247333333,35.9015,45.2026666667,42.1522666666,26.2263333333,29.40734,63.7806666667,26.1914666667
804.99,21.4688444444,62.8905,35.7421,45.4587,42.1394666667,25.9441333334,29.37368,64.3713333333,26.1564
805.30,20.6486888889,61.5877333333,34.9245,44.4889666667,41.0818666667,25.1422,28.4201866667,62.8451333333,25.2406
805.60,20.9166444445,61.3821,34.9452,44.7826333333,40.8979333333,25.5215333333,28.5444266667,63.0752,25.5143333333
805.91,21.8585111111,61.6894666667,35.5893333333,45.4984333333,41.2731333333,26.4498,29.37594,62.7772,26.2889333333
806.21,22.0103777778,61.8185,36.1157333333,46.0911333333,41.8291333333,26.6172,29.54096,63.3475333333,26.4053333333
806.52,21.5979111111,62.0739666667,35.5149333333,46.2253333333,41.6936,26.6881333333,29.02406,63.2006666667,26.2000666667
806.83,21.6887333333,62.9605,36.2353,46.2683,42.3317333333,26.9956666667,29.6030533333,63.9034666667,26.7032666667
807.13,20.7937333333,62.9798,35.2528333333,45.7032333333,41.5401333333,26.4733333333,29.3192933333,63.1844666667,26.1458666667
807.44,20.0630888889,62.6086,34.4242333333,44.9564,40.5058666667,25.821,28.7451466667,62.4235333333,25.5795333333
807.74,19.7980666666,61.575,33.8608666667,43.8497333333,39.5735333333,25.5967333333,28.0516266667,61.4065333333,25.1252666667
808.05,19.3564444445,60.9728333333,33.7934333333,43.5181666667,39.6078666667,25.6938666667,27.5452133333,61.3498,24.7813333333
808.35,19.3119555556,60.5874666667,34.1204666667,43.4539666667,39.7891333333,25.8456,27.22334,60.7984666667,24.7684
808.66,20.4315555555,61.0788,34.8920333333,43.8988666667,40.5208666667,27.0462,28.3258,61.3242666667,26.0566
808.97,20.7606888889,61.0589333333,35.2833,43.5646333333,40.7828666667,27.1886,28.6286133333,61.1707333333,26.6665333333
809.27,19.8152444445,60.7620333333,34.8268,43.0061333333,40.2078,25.92,27.6867533333,60.8083333333,25.8582666667
809.58,20.2249333333,61.4605333333,35.2806,43.1881333333,40.6518,26.2348,28.23952,61.2408,26.4466666667
809.88,20.7838222222,61.7024,35.6729333333,43.3968333333,41.0848,26.5796,28.8203266667,61.3856,26.8567333333
810.19,21.728,62.9286333333,36.5023333333,44.7837,42.4359333333,27.5,29.5977866667,62.3476,27.7163333333
810.49,22.214,63.9575,37.4582333333,45.5405,43.2314,27.6867333333,29.83422,63.1906666667,27.7928
810.80,22.0184666667,64.0189333333,37.3275666667,45.6425666667,43.4696666666,27.7242,29.7430866667,63.5356666667,27.5673333333
811.10,23.3561777778,66.0798333334,38.9846,47.2879333333,45.1670666666,28.4833333333,31.2749733333,66.0583333333,28.7916666667
811.41,24.1767333333,67.1200333333,40.1985,48.2513333333,46.1829333333,29.1969333333,31.95684,66.5199333333,29.6632
811.71,24.6963777778,68.6773666667,40.9717,49.2714,47.0356,29.7616,32.932,68.1062666666,30.3732666667
812.02,25.0982888889,70.2417666667,41.9246333333,49.9441666667,47.922,30.0418,33.6149466667,69.0842,30.2650666667
812.32,26.7548222222,72.8943,43.7959333333,52.1624333333,49.6410666667,32.0772666667,35.6818133333,70.8592,32.0490666667
812.63,28.0106,73.9943666667,44.9508666667,53.0707333333,50.9892,33.3802,37.3821733333,71.8987333333,33.4926
812.93,27.5111333333,74.4808666667,44.8571666667,53.3808,50.4571333334,33.2667333333,37.5409933333,71.9904,33.2191333333
813.24,28.3232666667,74.3029666667,45.6690333333,53.7948333333,50.4803333333,33.7436,38.0430133333,71.6550666667,33.7902
813.54,28.3664666667,73.5281,45.6235,54.2882333333,50.0046,33.6763333333,38.1167066667,71.3397333333,33.9823333333
813.85,28.5348444444,74.1488666667,45.7896,55.2061333333,50.3365333333,34.149,38.38592,72.2712,34.3765333333
814.15,28.9205333333,74.7904,45.8905,56.0905333333,50.4380666667,34.5238,38.7428866667,72.3332666667,34.6095333333
814.46,28.5956888889,74.2269333333,45.0591,55.4800333333,50.3262666667,34.1559333333,38.25438,71.0828,34.2126666667
814.76,28.1903555555,73.8737666667,44.4951,55.2157333333,49.9574666667,33.6082666667,37.8985866667,71.1238666667,33.9498
815.07,28.3644,73.1377666667,44.1480333334,54.9489666667,49.8695333333,33.3334,37.69092,70.6052,33.7803333333
815.37,26.4925333333,71.1280333333,42.5361666666,53.1235,48.4008666667,31.6922666667,35.8358933333,68.8951333333,32.5221333333
815.68,25.8674,69.3642333333,41.3398,51.6211333333,47.5385333333,30.7721333334,34.6014066667,66.8484,31.2716666667
815.98,26.7326666667,69.2947,41.2802666667,51.8868333333,48.0054,31.4556,34.7574466667,67.1788,31.7071333333
816.29,27.7717777778,69.4814,41.5382333333,51.8174,48.3511333333,31.5604,34.6311466667,67.5798,31.9768666667
816.59,27.0723777778,69.1811,40.8143333333,52.0358,48.1162666667,31.0961333333,34.13512,67.83,31.4095333333
816.89,26.1914888889,68.8799333333,40.217,51.5317,47.6848,30.4824,33.34046,67.1713333333,30.4647333333
817.20,25.6457333333,67.6820333333,39.9027,50.5288666667,46.802,30.0422666667,32.75734,65.863,29.9577333333
817.50,24.7878444445,67.6215333333,39.8786,49.4303333333,46.4824666667,29.0536,32.2311933333,65.8208,29.2379333333
817.81,24.1593111111,66.3761666667,38.7813333333,48.2284,45.6739333333,28.8296666667,31.5198133333,65.2622666667,28.6522
818.11,23.8636222222,66.41,38.1913333333,47.538,45.7098666667,28.5725333333,31.6383266666,65.0564666667,28.3237333333
818.41,22.8913333333,65.3037666667,37.5148333333,46.0148666667,44.4814,27.6370666667,30.6355333333,63.7408,27.1998666666
818.72,23.3643777778,66.4655333333,37.8016666667,47.3707333333,44.8491333333,28.1320666667,31.02514,65.4166666667,27.8448666667
819.02,22.2859555555,66.1880666667,36.9982666667,46.6222666667,43.8563333333,27.0153333333,30.2455133333,65.5044,27.1931333333
819.33,20.7885111111,64.9831,36.0339333333,45.4807,42.5806666667,26.0952,29.0733866667,63.6558666667,25.9783333333
819.63,19.8637333333,64.6533333333,35.7176666667,45.3495,42.6558666667,25.6936,28.73436,63.1612,25.4464
819.93,20.3144444445,64.9966333333,36.5390333333,45.4182,43.158,25.9194,29.0076,63.7093333333,25.8009333333
820.24,21.2764444445,65.3998333333,37.0865,46.0362,43.7264666667,26.3703333334,29.75034,64.0720666667,26.6174
820.54,21.7740222222,65.5904666667,37.6442333334,46.6204666667,44.1837333333,26.832,30.2523466667,64.3712,27.1053333333
820.85,22.2375333333,65.8368333333,37.9928,47.1794666667,44.6516,27.2633333333,30.73704,64.5077333333,27.4749333333
821.15,22.3308,66.2002,38.2868,47.4565333333,44.9146,27.4318,30.9044266667,64.8552666667,27.5119333333
821.45,22.8168444444,66.2291666667,38.8304666667,47.9594333333,45.2194,27.9072666667,31.2413733333,65.0605333333,27.8675333333
821.76,22.7864444444,66.2250333333,38.8664,48.1221333333,45.2484666667,27.8413333333,31.2982733333,65.0504666667,27.9136
822.06,22.7404444444,65.9317,38.9180666667,47.8891666667,45.327,27.8901333333,31.3015266667,64.7460666667,27.9253333333
822.36,22.9632444444,66.0840666667,39.1356333333,48.1716,45.6723333333,28.1336666667,31.47186,64.8658,28.112
822.67,23.3225555555,66.4263666667,39.6264,48.6505333333,46.0945333334,28.4714,31.82724,65.4961333333,28.4469333333
822.97,23.4608444444,66.3908666667,39.7113,48.667,46.1672,28.5456,31.9568866667,65.6482666667,28.5928666667
823.27,23.6994,66.5014666667,39.7965333334,48.8491,46.3646666667,28.8140666667,32.2170466667,65.7356,28.7992666667
823.58,23.4259555556,66.2620333333,39.7463666667,48.5696333333,46.1976666667,28.8014666667,31.9772066667,65.6348666667,28.534
823.88,23.5964222222,66.2408,39.8176666667,48.5587,46.2889333333,28.9918666667,32.1594866667,65.6928666667,28.6456666667
824.18,23.6732,66.188,39.8899333333,48.4995,46.4524,29.1004,32.1025666667,65.9092666667,28.694
824.49,24.0002,66.0657666667,40.0993,48.738,46.6513333333,29.3280666667,32.2626666667,65.8508666667,29.014
824.79,23.9033111111,66.0079333333,39.8768333333,48.4851666667,46.5830666667,29.1988666667,32.1308266667,65.8081333333,29.01
825.09,24.2381555555,66.1280666667,40.0558,48.5889333333,46.8997333333,29.6698666667,32.30534,66.1126,29.3280666667
825.39,24.6575111111,66.7208666667,40.4544666667,49.2841666667,47.2282,30.0111333333,32.6986,66.7251333333,29.722
825.70,24.6304888889,66.5822333333,40.3269333333,49.1500666667,47.0618666667,30.0813333333,32.7017466667,66.6464,29.8112
826.00,24.5413111111,66.6128333333,40.0749,49.051,46.9270666667,30.0673333333,32.50564,66.2956,29.6902666667
826.30,24.4313111111,66.3677333333,39.8816,48.8818333333,46.606,30.0804666667,32.3322133333,65.8504666667,29.4705333333
