wavelength,Back_CatDiam,Belly_CatDiam,Breast_CatDiam,Crissum_CatDiam,Crown_CatDiam,DorTail_CatDiam,Patch10_CatDiam,Rump_CatDiam,Throat_CatDiam,WingTip_CatDiam
409.34,9.10919999999,4.96793333334,5.11086666667,5.78886666667,6.12106666667,7.9156,4.24193333333,8.70153333333,5.3674,9.63386666667
409.70,9.17833333334,5.01206666667,5.12673333333,5.75553333333,6.1178,7.895,4.25013333333,8.75386666667,5.36573333334,9.64326666666
410.06,9.02700000001,4.87866666667,4.9686,5.58376666667,5.9752,7.74386666667,4.08106666667,8.58986666667,5.19693333334,9.53846666667
410.42,8.9874,4.86586666667,4.91886666667,5.5312,5.92506666667,7.67933333333,4.00746666667,8.54766666667,5.14673333333,9.44313333333
410.77,9.015,4.86546666667,4.92306666667,5.5732,5.97866666667,7.69193333333,3.9936,8.5366,5.16313333333,9.4726
411.13,8.99753333333,4.85093333333,4.8206,5.56146666667,5.96826666667,7.64733333333,3.9522,8.52873333333,5.08546666667,9.45346666667
411.49,8.84379999999,4.694,4.68413333333,5.45006666667,5.79113333333,7.4874,3.81833333333,8.40613333333,4.89833333333,9.26373333333
411.85,8.81746666667,4.63353333333,4.62226666667,5.36403333333,5.7838,7.41753333333,3.78593333333,8.37606666667,4.83966666667,9.20726666667
412.21,8.71086666667,4.514,4.5756,5.25366666666,5.6972,7.3028,3.71286666667,8.2868,4.7536,9.08306666667
412.57,8.65880000001,4.43413333334,4.52993333333,5.2167,5.66486666667,7.25933333333,3.6904,8.24653333333,4.71666666667,9.06000000001
412.92,8.60173333334,4.42933333333,4.4796,5.1992,5.65373333333,7.23586666667,3.62106666667,8.24066666667,4.74793333333,8.98860000001
413.28,8.60159999999,4.49686666667,4.505,5.21326666667,5.695,7.2398,3.5916,8.25833333333,4.751,9.02266666666
413.64,8.48300000001,4.4002,4.39206666667,5.18963333333,5.59006666667,7.1654,3.48386666667,8.16406666667,4.6966,8.93486666667
414.00,8.581,4.4492,4.47006666667,5.3271,5.6742,7.21986666667,3.56913333333,8.24746666667,4.83406666667,8.95620000001
414.36,8.63620000001,4.48013333333,4.51933333333,5.3759,5.71966666667,7.2614,3.61806666667,8.3262,4.8954,9.031
414.72,8.56326666667,4.42226666667,4.47486666667,5.32106666667,5.662,7.22166666667,3.53513333333,8.27886666667,4.8288,8.97593333333
415.07,8.58766666667,4.45746666667,4.5386,5.3857,5.7136,7.22046666667,3.50593333333,8.26206666667,4.88666666667,8.97946666667
415.43,8.51500000001,4.37726666667,4.4482,5.28266666667,5.57713333333,7.14546666667,3.35286666667,8.119,4.8518,8.90393333333
415.79,8.36973333333,4.252,4.30246666667,5.1716,5.37386666667,6.97893333333,3.199,7.986,4.69886666667,8.77453333333
416.15,8.40973333333,4.29026666667,4.28746666666,5.2134,5.39586666667,7.0424,3.16973333333,7.99373333333,4.72746666667,8.76799999999
416.51,8.29413333333,4.211,4.1902,5.10633333333,5.2236,6.91793333333,3.00986666667,7.8804,4.5948,8.66006666667
416.86,8.18500000001,4.07706666667,4.11153333334,5.01743333333,5.06366666667,6.79446666667,2.8818,7.7648,4.46173333333,8.54620000001
417.22,8.16626666667,4.10373333333,4.121,5.07783333333,5.06786666667,6.82753333333,2.89666666667,7.75353333333,4.501,8.54999999999
417.58,8.0952,4.0366,4.04653333333,4.98146666667,5.00866666667,6.73426666667,2.7642,7.66746666667,4.4312,8.47213333333
417.94,8.06226666666,4.0454,4.04426666667,4.95996666667,4.962,6.71833333333,2.69406666667,7.65406666667,4.38393333333,8.47593333334
418.29,8.0462,4.0548,4.05166666667,4.95803333333,4.97466666667,6.74106666667,2.66826666667,7.63493333333,4.40346666667,8.44406666667
418.65,8.0756,4.09793333333,4.074,5.00076666667,4.9742,6.79326666667,2.69726666667,7.64573333333,4.43746666667,8.45639999999
419.01,8.08246666667,4.1092,4.0766,5.00363333333,4.93566666667,6.81693333333,2.69786666667,7.65333333333,4.45413333333,8.48453333334
419.37,8.14546666666,4.15466666667,4.12693333333,5.06756666667,5.03426666667,6.88246666667,2.77,7.7106,4.52293333333,8.53833333333
419.73,8.17086666667,4.1982,4.17146666667,5.0915,5.08126666667,6.92713333333,2.77893333333,7.7394,4.57546666667,8.57666666667
420.08,8.16566666667,4.18213333333,4.1652,5.12173333333,5.0572,6.89106666667,2.78553333333,7.7232,4.56466666667,8.58706666667
420.44,8.2256,4.22253333333,4.2066,5.15583333333,5.10873333333,6.92986666667,2.8018,7.72906666667,4.5924,8.62926666666
420.80,8.20946666666,4.22526666667,4.2108,5.1666,5.11013333334,6.9242,2.78726666667,7.6958,4.60133333333,8.63060000001
421.16,8.2238,4.18886666667,4.18526666667,5.13493333333,5.08846666667,6.89646666667,2.76566666667,7.68253333333,4.60026666667,8.601
421.51,8.28140000001,4.24966666667,4.22666666667,5.2138,5.1234,6.9436,2.82846666667,7.72693333333,4.624,8.65940000001
421.87,8.2924,4.2342,4.21653333333,5.1889,5.139,6.93773333334,2.82166666667,7.71306666667,4.63206666667,8.67206666666
422.23,8.27893333333,4.18606666667,4.1702,5.1652,5.08553333333,6.89086666667,2.78066666667,7.64566666667,4.57866666667,8.65213333334
422.58,8.32979999999,4.1782,4.19033333333,5.16963333333,5.11666666667,6.8912,2.77046666667,7.68126666667,4.5936,8.67366666666
422.94,8.2968,4.13626666667,4.1678,5.14063333333,5.08573333333,6.85526666667,2.73333333333,7.6538,4.58126666667,8.64113333333
423.30,8.22353333334,4.08466666666,4.1024,5.09533333333,4.99,6.78866666667,2.6698,7.6,4.5048,8.58160000001
423.66,8.24273333333,4.0978,4.10213333333,5.1267,5.00013333333,6.7942,2.6614,7.58613333333,4.516,8.59300000001
424.01,8.2094,4.0802,4.075,5.0897,4.9968,6.77166666667,2.60453333333,7.54186666667,4.48726666667,8.56099999999
424.37,8.16686666667,4.03673333333,4.04306666667,5.07376666667,4.9748,6.7214,2.571,7.509,4.4812,8.52786666667
424.73,8.16746666667,4.02513333333,4.02146666667,5.05083333333,4.9726,6.67626666667,2.54046666667,7.50353333333,4.47393333333,8.49686666666
425.08,8.1808,4.05206666667,4.03986666667,5.06093333333,4.98406666667,6.68986666667,2.5304,7.51213333333,4.47726666667,8.53146666666
425.44,8.1902,4.04173333333,4.06306666667,5.05473333333,5.02566666667,6.69793333333,2.53786666667,7.5264,4.5052,8.52106666667
425.80,8.18633333333,3.99673333333,4.0502,5.06323333333,4.99586666667,6.6666,2.49373333333,7.50753333334,4.4888,8.47279999999
426.16,8.1674,3.99226666667,4.05433333333,5.03906666667,4.99126666667,6.67646666667,2.45966666667,7.52426666667,4.49666666666,8.43993333333
426.51,8.10553333333,3.96506666667,4.00766666667,5.044,4.9614,6.60886666667,2.4138,7.4766,4.4594,8.41446666666
426.87,8.12386666667,3.97006666667,4.01533333333,5.04586666667,4.9932,6.56733333333,2.40766666667,7.47946666667,4.44,8.39973333333
427.23,8.06693333333,3.9076,3.9648,4.98263333333,4.97333333333,6.50433333333,2.3516,7.4318,4.3952,8.36746666667
427.58,8.0482,3.9076,3.98046666667,4.9859,4.97006666667,6.48466666667,2.3538,7.433,4.39713333333,8.36806666666
427.94,8.05206666667,3.92686666667,3.99066666667,4.97336666667,4.9698,6.46566666667,2.3466,7.4738,4.4264,8.39213333333
428.30,8.1116,3.96813333333,4.0472,5.00403333333,5.01286666667,6.53066666667,2.3852,7.52113333333,4.46153333333,8.42153333333
428.65,8.10946666666,4.02126666667,4.09753333333,5.0217,5.0216,6.57813333333,2.4096,7.56886666667,4.4772,8.44100000001
429.01,8.0362,3.93706666667,4.01246666667,4.92923333333,4.9526,6.49926666667,2.3172,7.49973333333,4.39933333333,8.35320000001
429.37,8.01293333333,3.95053333333,4.03266666667,4.93223333333,4.9304,6.5172,2.307,7.5054,4.40886666666,8.3742
429.72,7.99173333333,4.00386666667,4.0402,4.96826666667,4.95933333333,6.53466666667,2.39113333333,7.539,4.4308,8.41353333333
430.08,8.00086666667,3.99946666666,4.0258,5.00823333333,4.95346666667,6.48946666667,2.404,7.5412,4.424,8.44140000001
430.44,7.97853333333,3.95606666667,4.004,4.96286666667,4.894,6.46333333333,2.38026666667,7.4724,4.3926,8.36020000001
430.79,7.976,3.94333333333,3.9864,4.9804,4.87366666667,6.49673333333,2.36573333333,7.44126666667,4.38393333333,8.36440000001
431.15,8.03693333333,3.98126666667,4.0396,5.03693333333,4.917,6.53013333333,2.38826666667,7.47286666667,4.41086666667,8.42546666667
431.50,8.05733333333,3.98933333333,4.07086666667,5.06236666667,4.94406666667,6.56753333333,2.42106666667,7.4934,4.4166,8.43353333333
431.86,8.04433333333,3.96113333333,4.05366666667,5.05266666667,4.91206666667,6.56933333333,2.42966666667,7.47726666667,4.39073333333,8.38033333333
432.22,7.99533333333,3.9546,4.01113333333,5.0541,4.87546666667,6.52706666667,2.43086666667,7.44426666667,4.38466666667,8.33753333334
432.57,8.00226666667,3.91493333333,3.97566666667,5.0343,4.84526666667,6.50793333333,2.42433333333,7.40006666667,4.34293333333,8.33680000001
432.93,7.97526666667,3.89473333333,3.96933333334,5.01853333333,4.81413333333,6.4814,2.4106,7.37246666667,4.33966666667,8.3118
433.29,7.92106666667,3.8516,3.916,4.98226666667,4.7612,6.401,2.35806666667,7.2806,4.25993333333,8.22986666667
433.64,7.89746666667,3.84026666667,3.91293333333,4.9504,4.73433333333,6.3964,2.33133333333,7.2474,4.247,8.20193333334
434.00,7.84126666666,3.8192,3.89853333333,4.91953333333,4.71513333333,6.37486666667,2.30666666667,7.1996,4.22766666667,8.15839999999
434.35,7.789,3.7714,3.8512,4.86196666667,4.6724,6.361,2.2596,7.16566666667,4.22413333333,8.12959999999
434.71,7.74573333333,3.75566666667,3.83406666667,4.85593333333,4.63893333333,6.33253333333,2.26666666667,7.14273333333,4.21926666667,8.08786666667
435.07,7.76793333333,3.80666666667,3.87506666667,4.8911,4.69146666667,6.36946666667,2.32393333333,7.184,4.2886,8.11033333333
435.42,7.7728,3.8044,3.86453333333,4.87646666667,4.7008,6.38613333333,2.3146,7.18133333333,4.2966,8.11439999999
435.78,7.8114,3.8486,3.91726666667,4.93696666667,4.77666666667,6.41753333333,2.36793333334,7.21106666666,4.35926666667,8.15986666667
436.13,7.84793333333,3.86073333333,3.95246666667,4.9727,4.81346666667,6.461,2.39953333333,7.2228,4.39673333333,8.18946666667
436.49,7.9164,3.9324,4.01806666667,5.06103333333,4.9186,6.53133333333,2.4434,7.31586666667,4.51806666667,8.26353333333
436.84,8.02606666667,4.06986666667,4.1434,5.2044,5.04566666667,6.66673333333,2.55173333334,7.456,4.62253333333,8.38319999999
437.20,8.0372,4.064,4.152,5.2208,5.05746666667,6.69833333333,2.59346666667,7.50066666666,4.67046666667,8.42279999999
437.56,8.07433333333,4.07106666667,4.16026666667,5.22506666667,5.08393333333,6.67386666667,2.5894,7.5026,4.6874,8.42440000001
437.91,8.15526666667,4.15673333333,4.24666666667,5.2951,5.14486666667,6.74786666667,2.67073333333,7.5954,4.75426666667,8.50906666666
438.27,8.20006666667,4.2068,4.33346666667,5.36106666667,5.21,6.7866,2.734,7.67493333333,4.80233333333,8.56926666667
438.62,8.27746666667,4.28346666667,4.39533333333,5.4329,5.27193333333,6.84793333333,2.80093333333,7.7486,4.8654,8.65473333334
438.98,8.31393333333,4.29653333333,4.43146666667,5.4674,5.2822,6.8746,2.8294,7.80526666667,4.89486666667,8.64626666666
439.33,8.3306,4.29993333333,4.43613333333,5.48263333333,5.28953333333,6.8524,2.85126666667,7.82773333333,4.8834,8.642
439.69,8.3436,4.30173333333,4.44373333333,5.46626666667,5.2534,6.87106666667,2.847,7.83526666667,4.86486666667,8.67439999999
440.04,8.3342,4.27313333333,4.45073333333,5.43436666667,5.22746666667,6.83173333333,2.804,7.83713333334,4.83566666666,8.67053333333
440.40,8.37526666667,4.3106,4.51246666667,5.47246666667,5.2578,6.85566666667,2.86486666667,7.87033333333,4.8806,8.71973333334
440.75,8.37886666667,4.29373333333,4.50893333333,5.46603333333,5.24613333333,6.82893333333,2.8872,7.8446,4.86093333333,8.70033333333
441.11,8.4058,4.38293333333,4.57166666667,5.53016666666,5.28573333333,6.8668,2.93673333333,7.88186666667,4.91593333333,8.72186666667
441.47,8.4238,4.39973333333,4.61773333333,5.5611,5.3306,6.92346666667,2.969,7.925,4.93433333333,8.7466
441.82,8.42313333333,4.3768,4.6228,5.5712,5.34146666667,6.91813333333,2.9598,7.94786666667,4.95573333333,8.7578
442.18,8.41106666667,4.38853333333,4.59473333333,5.57136666667,5.31926666667,6.90993333333,2.94146666667,7.93213333333,4.90806666667,8.73326666667
442.53,8.39486666667,4.3722,4.60813333333,5.5457,5.3274,6.90106666667,2.93946666667,7.93186666667,4.89813333333,8.71446666667
442.89,8.41566666667,4.384,4.60846666667,5.56236666667,5.322,6.90506666666,2.931,7.90893333333,4.90373333333,8.7232
443.24,8.39333333333,4.3666,4.59673333333,5.56376666667,5.2792,6.90653333333,2.88653333333,7.87046666667,4.91306666667,8.7162
443.60,8.43686666666,4.39386666667,4.62786666667,5.6022,5.31446666667,6.91693333333,2.90693333333,7.88993333333,4.94733333333,8.70226666667
443.95,8.37326666667,4.36733333333,4.5788,5.5932,5.3072,6.90646666667,2.8786,7.84953333333,4.919,8.65906666667
444.31,8.33846666667,4.34,4.54406666667,5.585,5.25833333333,6.89593333333,2.834,7.831,4.8744,8.60753333333
444.66,8.31593333333,4.29366666667,4.4952,5.5576,5.23093333333,6.85273333333,2.76193333333,7.78786666667,4.86946666667,8.57173333333
445.02,8.3048,4.22873333333,4.4524,5.49373333333,5.20366666667,6.82226666667,2.70206666667,7.77406666667,4.8186,8.55519999999
445.37,8.3108,4.25246666667,4.43333333333,5.51416666667,5.18953333333,6.82453333333,2.69473333334,7.7574,4.82753333333,8.56466666667
445.72,8.29793333333,4.24013333333,4.41393333333,5.50746666667,5.1846,6.8076,2.67806666667,7.73086666667,4.80573333333,8.53993333333
446.08,8.31186666667,4.23346666667,4.43106666667,5.51263333333,5.1954,6.78686666667,2.6904,7.71993333333,4.84353333333,8.5556
446.43,8.32806666667,4.22806666667,4.44126666667,5.51146666667,5.18886666667,6.78733333333,2.66353333333,7.7012,4.86106666667,8.53253333333
446.79,8.31786666667,4.24913333333,4.4682,5.51306666667,5.20773333333,6.78866666667,2.67106666667,7.7138,4.882,8.55813333333
447.14,8.34953333333,4.2824,4.52186666666,5.56796666667,5.26493333333,6.81146666667,2.7212,7.7746,4.9212,8.59619999999
447.50,8.311,4.2648,4.5114,5.56603333333,5.2628,6.78766666667,2.71106666667,7.75673333333,4.92553333333,8.60213333333
447.85,8.3978,4.36566666667,4.5998,5.63453333333,5.32066666667,6.8486,2.7986,7.84233333333,5.02173333333,8.66786666666
448.21,8.454,4.43153333333,4.67833333333,5.6578,5.3824,6.8812,2.85713333333,7.85973333333,5.07233333333,8.71713333334
448.56,8.48626666667,4.51006666667,4.74753333333,5.70916666667,5.43986666667,6.9358,2.913,7.9304,5.1286,8.77479999999
448.92,8.55153333332,4.5626,4.81306666667,5.7785,5.50433333333,6.98586666666,2.98006666667,7.94826666667,5.2208,8.80966666667
449.27,8.57486666667,4.59526666667,4.8702,5.82473333333,5.5676,7.01533333333,3.0382,8.02246666667,5.26713333333,8.84026666667
449.62,8.61713333334,4.6382,4.8898,5.85783333333,5.57793333333,7.04286666667,3.07793333333,8.05653333333,5.31053333334,8.873
449.98,8.65559999999,4.68786666667,4.9412,5.91973333334,5.62746666667,7.0976,3.1186,8.10393333333,5.36286666667,8.92520000001
450.33,8.66753333334,4.73566666667,4.96633333333,5.9574,5.69093333333,7.1426,3.16226666667,8.127,5.404,8.994
450.69,8.69793333333,4.74793333333,4.96226666667,5.96743333333,5.69933333333,7.16213333333,3.17166666667,8.118,5.40593333333,8.9992
451.04,8.64340000001,4.69346666667,4.92573333333,5.88716666667,5.62393333333,7.1288,3.10486666667,8.0406,5.363,8.94620000001
451.40,8.63226666667,4.6974,4.92686666667,5.88893333333,5.6082,7.1436,3.08266666667,8.07333333333,5.36693333333,8.90326666667
451.75,8.6342,4.65486666667,4.91213333334,5.87123333333,5.583,7.15666666667,3.06033333333,8.05253333333,5.33746666666,8.89253333333
452.10,8.59786666667,4.62993333333,4.87146666667,5.90546666667,5.56106666667,7.16053333333,3.0548,8.07186666667,5.35446666667,8.88853333333
452.46,8.6,4.6284,4.89386666667,5.94073333333,5.56306666667,7.19326666667,3.07546666667,8.07706666667,5.35406666667,8.87626666666
452.81,8.52786666667,4.57446666666,4.84853333333,5.91883333333,5.49646666667,7.12506666667,3.02873333333,8.0624,5.28193333333,8.82506666666
453.17,8.5676,4.59746666667,4.87853333333,5.95096666667,5.47786666667,7.144,3.0118,8.04086666667,5.32466666667,8.8372
453.52,8.614,4.67166666666,4.98326666667,6.0156,5.5818,7.20513333333,3.07633333333,8.1106,5.3968,8.93073333334
453.87,8.70599999999,4.78513333333,5.0648,6.12306666667,5.6662,7.295,3.16426666667,8.19133333333,5.49773333333,9.00813333334
454.23,8.70586666667,4.795,5.092,6.13226666667,5.653,7.29873333333,3.17633333333,8.2332,5.51426666667,9.00120000001
454.58,8.6956,4.82113333333,5.102,6.1774,5.66586666667,7.3188,3.18966666667,8.272,5.53473333333,8.99
454.93,8.7124,4.871,5.1104,6.2146,5.71186666667,7.33153333333,3.23433333333,8.3196,5.57286666667,9.01679999999
455.29,8.72673333333,4.88653333333,5.112,6.23066666667,5.71433333334,7.33293333334,3.26246666667,8.28613333333,5.58793333333,9.05433333333
455.64,8.72513333333,4.94406666667,5.13133333333,6.29323333333,5.76153333333,7.3646,3.3048,8.32406666667,5.62746666667,9.07353333334
456.00,8.76906666667,4.99166666667,5.17706666666,6.31873333333,5.791,7.39746666666,3.3276,8.34606666667,5.6514,9.07613333333
456.35,8.75166666667,4.99153333333,5.179,6.27956666667,5.76913333333,7.38593333333,3.30593333333,8.34166666667,5.66126666667,9.09266666667
456.70,8.74213333333,4.9892,5.13113333333,6.27093333333,5.72106666667,7.38646666667,3.266,8.29313333333,5.6424,9.09420000001
457.06,8.71046666666,4.97586666667,5.1182,6.24436666667,5.71826666667,7.36473333333,3.25673333333,8.303,5.64126666667,9.09319999999
457.41,8.65466666667,4.9158,5.0502,6.1848,5.63573333333,7.3092,3.19906666667,8.22626666667,5.58386666667,9.01360000001
457.76,8.64633333333,4.88873333333,5.03206666666,6.15246666667,5.60853333333,7.2906,3.16506666667,8.20533333333,5.55526666667,8.99906666666
458.12,8.6336,4.8634,4.9662,6.10823333334,5.56613333333,7.24826666667,3.11253333333,8.16846666667,5.51873333333,8.95826666667
458.47,8.6216,4.8284,4.93246666667,6.07753333333,5.53933333333,7.2084,3.06206666667,8.11493333333,5.50986666667,8.95233333334
458.82,8.64173333334,4.86786666667,4.95453333333,6.11063333333,5.5464,7.228,3.04466666667,8.11646666667,5.53553333333,8.96173333333
459.18,8.62393333333,4.8708,4.95926666667,6.10606666667,5.53046666667,7.19806666667,3.03546666667,8.12153333333,5.52313333333,8.9438
459.53,8.59793333333,4.85133333333,4.94193333333,6.08103333333,5.4918,7.14533333333,3.00966666667,8.09146666667,5.49953333333,8.92740000001
459.88,8.59499999999,4.8448,4.9376,6.08753333333,5.47806666667,7.1368,2.9932,8.07066666667,5.496,8.92953333334
460.24,8.59953333333,4.87453333333,4.9584,6.1161,5.48693333333,7.12933333333,3.0152,8.06906666667,5.5192,8.93266666667
460.59,8.67046666667,4.96446666667,5.04733333333,6.18506666667,5.58533333333,7.20986666667,3.09626666667,8.15413333333,5.6024,9.00559999999
460.94,8.639,4.9638,5.0262,6.16826666667,5.55126666667,7.19913333333,3.1072,8.11526666667,5.57386666667,8.97293333333
461.29,8.63546666667,4.9702,5.01926666667,6.17413333333,5.55046666666,7.2054,3.09053333333,8.10773333333,5.5836,8.99419999999
461.65,8.60126666667,4.95773333333,5.01693333333,6.16383333333,5.5512,7.20293333333,3.0912,8.12473333333,5.5816,8.98013333334
462.00,8.59426666667,5.00746666667,5.05506666667,6.2373,5.59693333333,7.24333333333,3.13793333333,8.1424,5.61966666667,9.0102
462.35,8.58966666666,5.06226666667,5.10666666667,6.2689,5.61466666667,7.2676,3.19173333333,8.16406666667,5.633,9.02706666667
462.71,8.5396,4.99806666667,5.05753333333,6.22506666667,5.56173333333,7.2248,3.1846,8.11046666667,5.6016,8.99693333334
463.06,8.57813333333,5.05146666667,5.11866666667,6.27763333333,5.61573333334,7.29033333333,3.22773333333,8.1474,5.664,9.06926666666
463.41,8.59293333333,5.056,5.13353333333,6.27756666667,5.6282,7.3058,3.2152,8.12853333333,5.66746666667,9.05553333333
463.76,8.54826666667,5.054,5.10046666666,6.229,5.624,7.27473333333,3.2116,8.10553333333,5.67386666667,9.03373333333
464.12,8.4916,4.9884,4.99486666667,6.2034,5.55093333333,7.21513333333,3.13,8.02753333333,5.5936,8.96506666667
464.47,8.4672,4.9742,4.98186666667,6.1658,5.52113333333,7.17113333333,3.10613333333,7.97693333333,5.57853333333,8.93786666666
