wavelength,Back_CatInom,Belly_CatInom,Breast_CatInom,Crissum_CatInom,Crown_CatInom,DorTail_CatInom,Patch10_CatInom,Rump_CatInom,Throat_CatInom,WingTip_CatInom
398.56,7.23913333333,12.1272666667,9.81546666665,5.1864,7.3664,7.83286666667,4.7434,8.1958,11.9516666667,8.92740000001
398.92,7.26586666667,12.1531333333,9.81493333332,5.18053333333,7.39386666667,7.8646,4.77273333333,8.21513333333,11.9836666667,8.92693333333
399.28,7.4062,12.3069333334,9.9648,5.31393333333,7.527,8.03366666667,4.9458,8.38693333333,12.1254666667,9.07853333333
399.64,7.4348,12.3685333333,9.99760000001,5.36193333333,7.54433333333,8.07406666667,5.00653333333,8.44726666666,12.2102666667,9.07553333335
400.00,7.41653333334,12.3735333333,10.0056666667,5.3538,7.5228,8.06226666667,5.0104,8.4608,12.1982666667,9.08873333332
400.36,7.47213333333,12.4299333333,10.0370666667,5.39726666667,7.55726666667,8.0694,5.04273333333,8.51580000001,12.198,9.10900000001
400.72,7.4908,12.4416,10.1008666667,5.40186666667,7.54406666667,8.0982,5.04693333333,8.55413333334,12.2262,9.14353333334
401.08,7.47886666667,12.4714,10.0712666667,5.3644,7.54533333333,8.08653333333,5.06646666667,8.56633333334,12.2316666667,9.11266666666
401.44,7.43946666667,12.471,10.0590666667,5.3316,7.51726666667,8.0658,5.046,8.57653333333,12.2119333333,9.08786666668
401.80,7.45053333333,12.4652666667,10.0777333333,5.3552,7.46273333333,8.06973333333,5.03746666667,8.56473333333,12.2126666667,9.08159999999
402.16,7.44873333333,12.4982,10.0792,5.35866666667,7.44253333333,8.07613333333,5.06253333333,8.5778,12.2138,9.09173333335
402.52,7.48153333333,12.5305333333,10.0792666667,5.3534,7.42873333333,8.04046666667,5.0896,8.56153333334,12.2470666667,9.09079999999
402.88,7.5006,12.6198,10.1312666667,5.39146666667,7.4104,8.05813333333,5.09913333333,8.615,12.2852,9.11126666665
403.24,7.506,12.6912,10.1830666667,5.40693333333,7.4062,8.07273333333,5.10266666667,8.61366666667,12.3396666667,9.14146666668
403.60,7.58406666667,12.77,10.2672,5.4766,7.45673333333,8.13846666667,5.16233333333,8.7106,12.4312666667,9.22146666666
403.95,7.6216,12.819,10.2935333333,5.49333333333,7.46193333333,8.1564,5.18286666667,8.74133333334,12.5022,9.22266666666
404.31,7.66846666667,12.8835333333,10.3690666667,5.52306666667,7.47093333333,8.18773333333,5.21446666667,8.78280000001,12.5778,9.28120000001
404.67,7.64453333333,12.9117333333,10.3509333333,5.50486666667,7.45626666667,8.17046666667,5.2254,8.76500000001,12.545,9.24113333333
405.03,7.6024,12.8648666667,10.3162,5.4726,7.39486666667,8.13166666667,5.1862,8.6964,12.5264,9.18080000002
405.39,7.71126666667,12.9568,10.4122666667,5.53313333333,7.46893333333,8.18126666667,5.27966666667,8.77013333334,12.647,9.23126666666
405.75,7.66686666667,12.9742666667,10.4097333333,5.4858,7.447,8.12166666667,5.2712,8.75346666666,12.6356,9.2136
406.11,7.68546666667,13.0146666667,10.4332,5.50933333333,7.46893333333,8.14013333334,5.2742,8.77266666667,12.6608,9.21066666667
406.47,7.7022,13.0219333333,10.4374,5.55333333333,7.49526666667,8.16486666667,5.29626666667,8.826,12.6898,9.20939999999
406.83,7.7792,13.0998,10.5132666667,5.65473333333,7.6082,8.2302,5.4294,8.90753333333,12.7942,9.28586666666
407.19,7.72073333333,13.063,10.4759333333,5.58213333333,7.58306666667,8.16046666667,5.39153333333,8.8826,12.7430666667,9.17380000001
407.55,7.70086666667,13.0396666667,10.4861333333,5.54573333333,7.59386666667,8.12546666667,5.40253333333,8.85093333333,12.7592666667,9.146
407.90,7.69826666666,13.0634666667,10.5256666667,5.53553333333,7.62053333333,8.13686666667,5.41193333333,8.85773333333,12.7668666667,9.15253333333
408.26,7.69273333333,13.0849333333,10.5262,5.5668,7.6388,8.14006666667,5.43546666667,8.877,12.7765333333,9.13633333333
408.62,7.68086666667,13.1033333333,10.5334666667,5.5522,7.6374,8.12353333333,5.40566666667,8.9202,12.8347333333,9.14486666666
408.98,7.64606666667,13.1246,10.5232666667,5.512,7.6068,8.07066666667,5.37466666667,8.92033333333,12.8181333333,9.13726666665
409.34,7.5964,13.1114666667,10.4784666667,5.48393333333,7.5516,8.05093333333,5.35453333333,8.8932,12.7546,9.10693333333
409.70,7.64206666667,13.1587333333,10.5144666667,5.52873333333,7.56926666667,8.097,5.3776,8.94700000001,12.8266,9.11820000002
410.06,7.6428,13.1588666667,10.5118666667,5.53173333333,7.554,8.08153333333,5.3932,8.93799999999,12.8456666667,9.10126666669
410.42,7.62526666667,13.2207333333,10.5416,5.52446666667,7.5578,8.0744,5.4146,8.9272,12.8537333333,9.08726666667
410.77,7.53873333333,13.1232666667,10.4568666667,5.41153333333,7.4432,7.9818,5.2998,8.83073333333,12.7832666667,8.99246666666
411.13,7.5576,13.1524,10.4545333333,5.41773333333,7.43086666667,7.98666666667,5.31893333334,8.869,12.8208,9.01506666667
411.49,7.60826666667,13.2394666667,10.4878666667,5.4568,7.43153333333,8.0048,5.34186666667,8.942,12.8504666667,9.03113333333
411.85,7.58813333333,13.2662,10.4815333333,5.44226666667,7.4018,7.97066666667,5.32493333333,8.9526,12.863,8.9872
412.21,7.621,13.3231333333,10.5347333333,5.43313333333,7.4176,8.00146666667,5.35353333333,8.9838,12.9139333334,9.00506666666
412.57,7.6398,13.378,10.5369333333,5.44886666667,7.4372,8.02306666667,5.37986666667,8.98313333333,12.9366666667,8.98960000001
412.92,7.7628,13.5029333333,10.6796666667,5.5684,7.54333333333,8.14373333333,5.4954,9.11706666667,13.0754666667,9.09326666667
413.28,7.80206666667,13.5722666667,10.7494666667,5.58786666667,7.58846666667,8.1512,5.5294,9.15886666667,13.1327333333,9.10246666667
413.64,7.78993333333,13.6026,10.7244666667,5.57486666667,7.59493333333,8.123,5.5402,9.13486666666,13.1349333334,9.09186666667
414.00,7.88826666667,13.742,10.8661333333,5.68413333333,7.72253333333,8.18853333334,5.6572,9.23853333333,13.2633333333,9.20280000001
414.36,7.97286666667,13.8336666667,10.9559333333,5.78006666667,7.8126,8.23966666667,5.74086666667,9.33346666667,13.3666,9.29760000001
414.72,8.0088,13.9140666667,11.0180666667,5.852,7.85013333333,8.28053333333,5.79766666667,9.36506666667,13.4276666667,9.34206666669
415.07,7.98473333333,13.8842,11.0190666667,5.84446666667,7.81666666667,8.23893333333,5.75446666667,9.3028,13.42,9.29026666667
415.43,7.92173333333,13.8542,10.9899333333,5.82026666667,7.781,8.2046,5.73226666667,9.20593333333,13.4013333333,9.27366666666
415.79,7.94966666667,13.8672666667,11.0156666667,5.83026666667,7.79806666667,8.19093333333,5.74526666667,9.19426666667,13.3844666667,9.28379999999
416.15,7.914,13.8702,11.0042666667,5.84333333333,7.78113333333,8.15506666667,5.72466666667,9.17106666667,13.3827333333,9.25880000001
416.51,7.88833333333,13.8515333333,11.023,5.8484,7.75126666667,8.107,5.70246666667,9.12793333333,13.3464,9.2522
416.86,7.82873333333,13.814,10.9842,5.80586666667,7.7306,8.0408,5.64086666667,9.03333333333,13.2925333333,9.19333333333
417.22,7.84833333333,13.8518,11.0094,5.83906666667,7.75273333333,8.04093333333,5.6362,9.02126666667,13.3267333333,9.22200000001
417.58,7.86193333334,13.8755333333,11.0503333333,5.8614,7.77606666667,8.04586666667,5.6538,9.04773333333,13.3342,9.23893333332
417.94,7.84013333333,13.8561333333,11.0358666667,5.8162,7.7412,7.99586666667,5.62126666667,8.99819999999,13.292,9.21160000001
418.29,7.81506666666,13.8554666667,11.0146,5.77293333333,7.7042,7.95693333333,5.5846,8.93413333334,13.2518,9.19373333333
418.65,7.8252,13.8878666666,11.0079333333,5.75073333333,7.71693333333,7.92393333333,5.57486666667,8.92319999999,13.2525333333,9.18299999999
419.01,7.8318,13.9170666667,11.0350666667,5.75706666667,7.73366666667,7.90306666667,5.58726666667,8.91333333334,13.2615333334,9.22193333334
419.37,7.845,13.9384666667,11.0362666667,5.763,7.7266,7.8864,5.57513333333,8.90106666667,13.2548666667,9.21880000001
419.73,7.8184,13.9209333333,11.0162,5.74706666667,7.68953333334,7.8536,5.53486666667,8.84346666667,13.2292,9.18026666666
420.08,7.81866666667,13.9321333333,11.0218666667,5.73206666667,7.70033333333,7.83526666667,5.52006666667,8.80219999999,13.2110666667,9.18073333335
420.44,7.85806666667,13.9723333333,11.0656,5.74493333333,7.74873333334,7.85273333333,5.56746666667,8.81646666667,13.2508666667,9.20526666668
420.80,7.875,14.0064666667,11.079,5.74806666667,7.747,7.85213333333,5.57746666667,8.83346666666,13.2724666667,9.2182
421.16,7.86046666667,13.9927333333,11.0752,5.74526666667,7.72366666667,7.83313333333,5.55833333333,8.80366666666,13.2638666667,9.20066666666
421.51,7.8962,14.0344666667,11.1109333333,5.77773333334,7.74993333333,7.84326666667,5.57033333333,8.81219999999,13.2869333333,9.22153333335
421.87,7.879,14.0281333333,11.0896666667,5.7692,7.731,7.8252,5.53646666667,8.79200000001,13.2802666667,9.19920000001
422.23,7.8696,14.0160666667,11.1009333333,5.75133333333,7.72786666667,7.8064,5.51673333333,8.78040000001,13.2746666667,9.17746666668
422.58,7.83146666667,14.0,11.0970666667,5.73586666667,7.69473333333,7.78613333333,5.48713333333,8.74219999999,13.2539333333,9.15606666666
422.94,7.87793333333,14.06,11.1436666667,5.78246666667,7.7312,7.825,5.5096,8.7768,13.2985333333,9.18080000001
423.30,7.8906,14.0864,11.1774,5.79053333333,7.7592,7.828,5.52126666667,8.79200000001,13.3202,9.17993333333
423.66,7.9196,14.1436666667,11.2222666667,5.82506666667,7.81753333333,7.85893333333,5.5616,8.8354,13.355,9.20919999999
424.01,7.94033333333,14.1853333333,11.2598,5.8696,7.8396,7.87906666667,5.59613333333,8.87253333334,13.3905333333,9.23666666666
424.37,7.92526666667,14.203,11.2637333333,5.88046666667,7.83126666667,7.86986666667,5.57806666667,8.87693333334,13.3887333333,9.21593333334
424.73,7.93913333333,14.2270666667,11.2948,5.91673333334,7.86146666667,7.88653333333,5.59186666667,8.889,13.4044666667,9.2238
425.08,7.94426666667,14.2665333333,11.3051333333,5.9292,7.8816,7.88546666667,5.59033333334,8.9114,13.4196,9.22366666667
425.44,7.93826666667,14.2806,11.3159333333,5.92666666667,7.89266666667,7.89586666666,5.60253333333,8.9064,13.4439333333,9.21193333333
425.80,7.9568,14.3207333333,11.3678666667,5.9604,7.9174,7.91086666667,5.62666666667,8.9282,13.4808,9.22319999999
426.16,7.94393333333,14.3510666667,11.3694666667,5.96573333333,7.9044,7.90546666667,5.6166,8.92213333333,13.4772,9.19293333332
426.51,7.98166666667,14.3947333333,11.4097333333,6.0048,7.9426,7.912,5.64193333333,8.97386666667,13.4896666667,9.21526666668
426.87,7.91253333333,14.3554,11.3648,5.96713333333,7.909,7.8572,5.58753333333,8.93259999999,13.422,9.13093333334
427.23,7.87546666667,14.3488666667,11.3366666667,5.9518,7.88426666667,7.8296,5.5546,8.91426666667,13.3891333333,9.10693333333
427.58,7.86786666667,14.3828,11.3547333333,5.9676,7.88853333333,7.82266666667,5.55046666667,8.93080000001,13.4194666667,9.10520000002
427.94,7.8686,14.388,11.3772,5.97073333333,7.90653333333,7.8202,5.54386666666,8.94566666666,13.4188666667,9.07893333332
428.30,7.8984,14.4346666667,11.4202666667,5.98613333333,7.93153333333,7.8402,5.53993333333,8.96580000001,13.4488666667,9.10013333335
428.65,7.93546666667,14.5128,11.4839333333,6.01886666667,7.97726666667,7.8738,5.5916,9.01939999999,13.4922,9.15900000001
429.01,7.89926666667,14.4998666667,11.4782,5.988,7.94533333333,7.84646666667,5.57753333333,8.98919999999,13.4642,9.10786666667
429.37,7.86093333333,14.5128666667,11.4756666667,5.96686666667,7.93926666667,7.81373333333,5.5328,8.98006666667,13.4131333333,9.0894
429.72,7.86046666667,14.5495333333,11.4903333333,5.93886666667,7.94166666667,7.79973333333,5.53333333333,8.98359999999,13.3926666667,9.09073333335
430.08,7.90813333333,14.6055333333,11.5622,5.98446666667,7.98926666667,7.8288,5.57433333333,9.0456,13.4396666667,9.13826666667
430.44,7.94526666667,14.6872,11.635,6.01066666667,8.03193333333,7.88606666667,5.61413333333,9.07639999999,13.4886666667,9.176
430.79,7.98166666667,14.7439333333,11.6856666667,6.03513333333,8.05233333333,7.90253333333,5.65413333333,9.11019999999,13.5379333333,9.22739999999
431.15,8.00666666667,14.7864,11.7388666667,6.0712,8.08233333333,7.91053333333,5.68686666667,9.16366666667,13.5602,9.25293333333
431.50,8.05173333333,14.8296,11.7958,6.10913333333,8.09673333333,7.9426,5.7268,9.19693333333,13.5781333333,9.29266666666
431.86,8.06806666667,14.8886,11.8304666667,6.11746666667,8.0992,7.95553333333,5.73146666667,9.22193333334,13.6027333333,9.31593333332
432.22,8.11293333333,14.9475333333,11.8814,6.18226666667,8.1206,7.9966,5.79606666667,9.28100000001,13.6448,9.35733333334
432.57,8.14086666667,14.9854666667,11.926,6.22486666667,8.14586666667,8.02326666667,5.8252,9.31380000001,13.6844666667,9.36339999999
432.93,8.2042,15.0488666667,11.9902666667,6.2752,8.20173333333,8.0766,5.8782,9.37953333333,13.7164,9.42340000002
433.29,8.28233333333,15.1474666667,12.0772666667,6.34806666667,8.2682,8.1452,5.94713333333,9.47940000001,13.8046,9.50053333333
433.64,8.3118,15.1815333333,12.0995333333,6.38346666667,8.30086666667,8.16793333333,5.96953333333,9.51206666667,13.8272666667,9.51813333334
434.00,8.328,15.2332666667,12.1448666667,6.4222,8.33633333333,8.21,5.9908,9.54366666666,13.8584,9.55260000001
434.35,8.3336,15.2600666667,12.162,6.44153333333,8.3434,8.21513333333,6.00073333333,9.57906666667,13.8792666667,9.53413333332
434.71,8.3728,15.3186,12.2238,6.49466666667,8.39953333333,8.2858,6.04306666667,9.62906666667,13.9248,9.57160000001
435.07,8.38653333333,15.3649333333,12.246,6.5006,8.41086666666,8.317,6.0412,9.64486666666,13.9412666667,9.5904
435.42,8.37046666667,15.3896,12.2564666667,6.50926666667,8.42626666667,8.3098,6.03146666667,9.66973333335,13.9429333333,9.58119999999
435.78,8.4116,15.4445333333,12.2789333333,6.5302,8.4564,8.32973333333,6.05206666667,9.69840000001,13.969,9.5972
436.13,8.39833333333,15.4748666667,12.3000666667,6.52053333333,8.47306666667,8.3192,6.0322,9.69713333333,13.9721333333,9.60533333333
436.49,8.39286666667,15.4894666667,12.2892666667,6.4786,8.45553333333,8.29773333334,5.98066666667,9.68446666667,13.9553333333,9.5812
436.84,8.42286666667,15.5374,12.3334,6.51026666667,8.49013333333,8.30833333333,5.9874,9.71446666665,14.0098,9.61766666668
437.20,8.3792,15.5124,12.3072,6.4686,8.44086666667,8.248,5.92466666667,9.65233333332,13.9627333333,9.55653333333
437.56,8.37333333333,15.5502666667,12.3304,6.47666666667,8.438,8.25093333333,5.91686666667,9.66166666667,13.9667333333,9.56
437.91,8.39013333333,15.5738666667,12.353,6.48606666667,8.4498,8.24226666667,5.93193333333,9.64633333333,13.9752,9.567
438.27,8.437,15.6372,12.3998666667,6.54566666667,8.48613333333,8.2722,5.9686,9.66013333333,14.0139333333,9.61740000001
438.62,8.43393333333,15.6708666667,12.3924,6.51846666667,8.4704,8.23886666667,5.9478,9.64246666667,14.0184666667,9.61333333334
438.98,8.46066666667,15.7296,12.427,6.54406666667,8.49293333333,8.24733333333,5.96546666667,9.65286666668,14.0533333333,9.62173333333
439.33,8.49486666667,15.7946666667,12.4725333333,6.57993333333,8.5156,8.28486666667,5.9896,9.65186666667,14.1076,9.64993333333
439.69,8.5146,15.8313333333,12.5046666667,6.61106666666,8.52406666667,8.29926666667,6.00326666667,9.6744,14.1328666667,9.66026666666
440.04,8.50853333333,15.8425333333,12.4995333333,6.60186666667,8.52513333333,8.30186666667,6.00633333333,9.67566666666,14.1303333333,9.65206666667
440.40,8.52986666667,15.8872666667,12.5379333333,6.62846666667,8.54593333333,8.3196,6.036,9.70746666667,14.1526,9.66666666667
440.75,8.5144,15.9125333333,12.5373333334,6.62933333333,8.53513333333,8.3276,6.02846666667,9.70433333334,14.1414666667,9.64680000001
441.11,8.54773333333,15.9694,12.5669333333,6.6658,8.5738,8.357,6.0762,9.74540000001,14.1635333333,9.67179999999
441.47,8.5678,16.007,12.6022,6.70506666667,8.59913333333,8.38113333333,6.10726666667,9.77313333333,14.1861333333,9.69173333333
441.82,8.58026666667,16.0603333333,12.607,6.73,8.60593333333,8.374,6.1088,9.81453333333,14.2183333333,9.68606666665
442.18,8.5776,16.0742666667,12.6239333333,6.70533333333,8.60233333333,8.35706666667,6.08466666667,9.82253333333,14.2239333333,9.68293333333
442.53,8.62706666667,16.1346666667,12.6958666667,6.78253333333,8.6522,8.39233333333,6.1406,9.87913333333,14.2708666667,9.71740000001
442.89,8.6622,16.1956666667,12.7614,6.82553333333,8.6992,8.4302,6.18886666667,9.93086666667,14.3072666667,9.73766666665
443.24,8.68073333333,16.236,12.7914,6.83646666667,8.71353333333,8.4356,6.19973333333,9.97146666665,14.3415333333,9.76233333333
443.60,8.66513333333,16.259,12.8128666667,6.83453333333,8.726,8.42966666667,6.19233333333,9.96233333334,14.3581333333,9.75366666667
443.95,8.6918,16.3179333333,12.8478,6.84306666667,8.73866666667,8.4314,6.19713333333,9.97646666665,14.3930666667,9.76233333332
444.31,8.69586666667,16.3233333333,12.8538,6.8582,8.734,8.4084,6.18993333333,9.95066666667,14.4049333333,9.76306666666
444.66,8.73306666667,16.3688,12.9008666667,6.88433333333,8.76513333333,8.4164,6.22533333333,9.96619999999,14.4367333333,9.79140000001
445.02,8.74766666667,16.3978,12.9343333334,6.89246666667,8.7658,8.41833333333,6.2226,9.956,14.4391333333,9.80406666667
445.37,8.73906666667,16.4033333334,12.9411333333,6.8812,8.74906666667,8.40153333333,6.19866666667,9.91806666666,14.4490666667,9.78146666667
445.72,8.74913333333,16.4331333333,12.9558666667,6.86833333333,8.74473333334,8.40933333333,6.19893333333,9.91486666666,14.4493333333,9.79120000001
446.08,8.73786666666,16.4523333333,12.9472666667,6.87673333333,8.74186666667,8.39686666667,6.1978,9.90086666667,14.4408666667,9.75973333333
446.43,8.72513333333,16.4754,12.9466666667,6.8528,8.7262,8.39406666667,6.18133333333,9.88766666665,14.4434666667,9.7424
446.79,8.7286,16.4809333333,12.9434,6.84626666667,8.7198,8.38546666667,6.1768,9.88553333333,14.4576,9.74280000001
447.14,8.73193333333,16.4905333333,12.9401333333,6.83706666667,8.71853333333,8.37146666667,6.18413333333,9.87286666665,14.436,9.72419999999
447.50,8.75453333333,16.5154666667,12.9592666667,6.86286666667,8.72413333333,8.37833333333,6.21126666667,9.89553333333,14.4331333334,9.73220000001
447.85,8.779,16.5706666667,13.0044,6.90406666667,8.7592,8.4046,6.242,9.92993333333,14.4612,9.75580000001
448.21,8.78866666667,16.6284,13.0307333333,6.9274,8.78113333333,8.43453333333,6.2726,9.96793333334,14.4772666667,9.77793333333
448.56,8.7836,16.6496,13.0351333333,6.9294,8.7584,8.43126666667,6.282,9.97893333333,14.4913333333,9.75886666669
448.92,8.81086666667,16.6869333333,13.0714,6.9538,8.7754,8.46546666667,6.30953333333,10.0282,14.5396,9.76886666667
449.27,8.8522,16.7570666667,13.1131333333,6.9976,8.81073333333,8.49186666667,6.3624,10.0912666667,14.5736666667,9.79413333335
449.62,8.85966666667,16.7758666667,13.1359333333,7.0182,8.82793333333,8.50673333333,6.38153333333,10.1203333333,14.5891333333,9.79053333332
449.98,8.89393333333,16.8251333333,13.1756,7.05193333333,8.84873333333,8.543,6.42526666667,10.1639333333,14.6304,9.82046666667
450.33,8.9204,16.8569333333,13.1928666667,7.088,8.85953333334,8.5632,6.45693333333,10.212,14.6494,9.82013333333
450.69,8.98133333334,16.9624,13.2564,7.164,8.90453333333,8.62186666666,6.50426666667,10.2802666666,14.7121333333,9.87466666667
451.04,8.98006666667,16.9872666667,13.2685333333,7.1916,8.89760000001,8.61226666667,6.48453333333,10.3042666667,14.7242,9.85420000002
451.40,8.9892,17.048,13.3099333333,7.2048,8.91713333334,8.63473333333,6.51286666667,10.3316666667,14.7781333333,9.88160000001
451.75,8.97766666667,17.0342666667,13.3028,7.19306666667,8.88653333333,8.6114,6.5102,10.325,14.764,9.85300000001
452.10,8.97253333333,17.0566666667,13.3102666667,7.18113333333,8.86393333333,8.60613333333,6.48866666667,10.3422,14.7684666667,9.82153333332
