wavelength,Back_GeoDifm,Belly_GeoDifm,Breast_GeoDifm,Crissum_GeoDifm,Crown_GeoDifm,DorTail_GeoDifm,Patch10_GeoDifm,Rump_GeoDifm,Throat_GeoDifm,WingTip_GeoDifm
430.08,5.219,4.7735,4.31933333333,5.08313333333,4.383,7.3118,13.3726,5.8826,4.171,7.1174
430.44,5.20106666667,4.74706666667,4.29393333334,5.05573333333,4.35666666667,7.2792,13.3767333334,5.85893333333,4.13286666667,7.11106666667
430.79,5.2206,4.7589,4.31773333333,5.0656,4.36886666667,7.2988,13.4104666667,5.87733333333,4.14473333334,7.13326666667
431.15,5.20786666667,4.75216666667,4.28966666667,5.0454,4.34466666667,7.26326666667,13.4537333334,5.87193333334,4.1222,7.1332
431.50,5.22166666667,4.77656666667,4.3082,5.0606,4.37273333333,7.26026666667,13.4806666667,5.8794,4.14286666667,7.1556
431.86,5.2514,4.8008,4.33793333333,5.07206666667,4.39946666667,7.30053333334,13.5384666667,5.893,4.153,7.1842
432.22,5.2792,4.8263,4.35553333333,5.09893333333,4.42073333333,7.33093333333,13.5764666666,5.9176,4.17346666667,7.196
432.57,5.27933333333,4.8193,4.36173333333,5.07466666667,4.42566666667,7.32066666667,13.5843333333,5.91373333333,4.16306666667,7.1998
432.93,5.31213333333,4.86843333333,4.39233333333,5.10766666667,4.44653333333,7.3394,13.6246666667,5.9516,4.19506666667,7.23
433.29,5.31853333333,4.87876666667,4.41466666667,5.1146,4.46286666667,7.36886666667,13.6516666667,5.95333333333,4.20113333333,7.2398
433.64,5.3472,4.90206666667,4.42086666667,5.11686666667,4.47186666666,7.3792,13.6636666667,5.96066666667,4.22153333333,7.23846666667
434.00,5.3598,4.9198,4.42446666667,5.12,4.4688,7.38986666667,13.6822666667,5.9646,4.222,7.24306666667
434.35,5.38793333333,4.95193333333,4.46106666667,5.138,4.4906,7.4268,13.7361333334,5.99966666667,4.251,7.2754
434.71,5.39773333333,4.9551,4.46373333333,5.15006666667,4.49713333333,7.40933333333,13.7623333333,6.0078,4.249,7.26533333333
435.07,5.43386666667,4.9951,4.5126,5.19533333333,4.54866666667,7.46213333333,13.8048666667,6.05293333333,4.29546666667,7.29766666667
435.42,5.46566666667,5.0313,4.5328,5.2128,4.5706,7.498,13.8623333333,6.08246666667,4.32333333333,7.33053333333
435.78,5.46886666667,5.02823333333,4.5328,5.2146,4.56706666667,7.4796,13.8751333334,6.09206666667,4.3204,7.3322
436.13,5.47046666667,5.03306666667,4.54473333333,5.21086666667,4.579,7.48806666667,13.9118,6.0994,4.32913333333,7.35306666666
436.49,5.48886666666,5.0555,4.54766666667,5.23053333333,4.58413333333,7.4984,13.9460666667,6.11566666667,4.35306666667,7.36193333333
436.84,5.49046666667,5.0482,4.5506,5.222,4.5812,7.4972,13.9568666667,6.10733333333,4.35793333333,7.3618
437.20,5.4936,5.0441,4.55226666667,5.21433333333,4.58606666667,7.48333333333,13.9776666667,6.12713333333,4.36333333333,7.36366666667
437.56,5.46233333333,5.02106666667,4.53273333333,5.18646666667,4.56493333333,7.4618,13.9876666667,6.11846666667,4.32366666667,7.35973333333
437.91,5.487,5.02856666667,4.54766666667,5.20866666667,4.5834,7.466,14.0141333333,6.12813333333,4.33653333333,7.38866666667
438.27,5.50366666667,5.04486666667,4.56106666667,5.22713333333,4.596,7.49006666666,14.037,6.14853333333,4.36406666667,7.40226666667
438.62,5.49366666667,5.04486666667,4.54746666667,5.2132,4.57293333333,7.49506666666,14.0304,6.12873333333,4.3496,7.39433333333
438.98,5.46253333333,5.0083,4.5152,5.1724,4.53246666667,7.4514,14.0197333333,6.09193333333,4.32093333333,7.36046666667
439.33,5.44466666667,4.99246666667,4.50886666667,5.15766666667,4.5194,7.435,13.9984666667,6.07453333333,4.30206666667,7.34286666667
439.69,5.47146666667,5.013,4.52306666667,5.17446666667,4.5298,7.46586666667,14.0499333333,6.09893333333,4.3262,7.35766666667
440.04,5.5034,5.0298,4.52846666667,5.17806666667,4.5342,7.48146666667,14.075,6.118,4.33313333333,7.36913333333
440.40,5.5118,5.03996666667,4.53646666667,5.17826666667,4.5376,7.50133333333,14.0992,6.12606666667,4.3372,7.37953333333
440.75,5.50533333333,5.03336666667,4.5392,5.16213333333,4.53026666667,7.48933333333,14.1042,6.128,4.32966666667,7.3726
441.11,5.51913333333,5.04546666667,4.5462,5.17293333333,4.53873333333,7.50073333333,14.112,6.13806666667,4.3378,7.3854
441.47,5.5328,5.06923333333,4.56006666667,5.18973333333,4.55386666667,7.5172,14.1292666667,6.13286666667,4.369,7.38193333333
441.82,5.52306666666,5.05683333333,4.56106666667,5.17513333333,4.554,7.5174,14.1410666667,6.15146666667,4.3734,7.37966666667
442.18,5.523,5.05053333333,4.55233333333,5.16153333333,4.54206666667,7.50113333333,14.1546666667,6.15066666667,4.35413333333,7.3646
442.53,5.53286666667,5.0574,4.5778,5.1688,4.56473333333,7.5124,14.2025333333,6.18606666667,4.3802,7.38393333333
442.89,5.58213333333,5.0977,4.61006666667,5.20686666667,4.601,7.55833333333,14.2553333333,6.23326666667,4.4174,7.4224
443.24,5.58806666667,5.11103333333,4.61606666667,5.2176,4.59786666667,7.55973333333,14.2932666667,6.2398,4.41706666667,7.4346
443.60,5.58186666667,5.1239,4.62,5.21366666667,4.60333333333,7.5582,14.2882,6.24233333333,4.41913333333,7.4262
443.95,5.55433333333,5.11033333333,4.61573333333,5.20066666667,4.59093333333,7.53873333333,14.2870666667,6.23306666667,4.41433333334,7.42486666667
444.31,5.55973333333,5.1178,4.63286666667,5.22393333333,4.61193333333,7.5428,14.2895333333,6.24993333333,4.42086666667,7.44326666667
444.66,5.56906666667,5.12576666667,4.62406666667,5.23546666667,4.6246,7.5664,14.3269333333,6.26893333333,4.43113333333,7.4616
445.02,5.54646666667,5.1059,4.5864,5.20813333334,4.59933333333,7.5444,14.3246,6.23173333333,4.4106,7.44493333333
445.37,5.55466666667,5.11156666667,4.60093333333,5.22013333333,4.61473333333,7.55326666667,14.3604666667,6.2582,4.41146666667,7.45966666667
445.72,5.55506666667,5.11606666667,4.60273333333,5.21606666667,4.61206666667,7.54526666667,14.3827333333,6.248,4.4172,7.4584
446.08,5.52493333334,5.0885,4.58033333333,5.19253333333,4.59686666667,7.52026666667,14.3631333334,6.22193333333,4.38906666667,7.43353333334
446.43,5.50213333333,5.071,4.5574,5.16993333333,4.5762,7.50473333334,14.3446,6.20173333333,4.36733333333,7.41826666667
446.79,5.46826666667,5.0508,4.53586666667,5.1418,4.551,7.4776,14.3253333333,6.17113333333,4.3408,7.3976
447.14,5.4572,5.0344,4.52006666667,5.1246,4.53646666667,7.46813333333,14.3230666667,6.1636,4.33406666667,7.38753333333
447.50,5.46433333333,5.02333333333,4.5192,5.1154,4.54766666666,7.46973333333,14.3295333333,6.1584,4.3342,7.3932
447.85,5.46486666667,5.02443333333,4.51953333333,5.11046666667,4.544,7.46926666666,14.3474666667,6.16053333334,4.33153333333,7.38293333333
448.21,5.48213333333,5.04203333333,4.52953333333,5.10486666667,4.54526666667,7.48133333333,14.3920666667,6.17126666666,4.35073333333,7.39233333333
448.56,5.45993333333,5.025,4.5226,5.0962,4.5374,7.46806666667,14.3951333333,6.15806666667,4.3376,7.38626666667
448.92,5.4788,5.031,4.5548,5.1184,4.55113333333,7.49186666667,14.4324,6.19013333333,4.356,7.40093333333
449.27,5.48066666667,5.01576666667,4.54246666667,5.09506666667,4.53693333333,7.476,14.4281333333,6.18586666667,4.3648,7.39386666667
449.62,5.47186666667,5.0003,4.5132,5.0702,4.51766666667,7.4568,14.4141333333,6.1784,4.3434,7.37926666667
449.98,5.48893333333,5.01176666667,4.50646666667,5.0706,4.52333333333,7.4646,14.4355333333,6.19146666667,4.3582,7.39406666667
450.33,5.47266666667,4.97593333333,4.47993333333,5.04506666667,4.49486666666,7.43866666667,14.4287333333,6.17033333334,4.33333333333,7.37693333333
450.69,5.47713333333,4.9613,4.47633333333,5.03646666667,4.4974,7.43633333333,14.4451333333,6.17146666667,4.32706666667,7.38253333333
451.04,5.4868,4.9665,4.4854,5.0378,4.50353333333,7.4438,14.4715333333,6.17906666667,4.34873333333,7.393
451.40,5.45533333333,4.9386,4.45726666667,5.0228,4.46453333333,7.4138,14.4674,6.1666,4.32206666667,7.37486666667
451.75,5.44553333333,4.90933333333,4.4306,5.00553333333,4.447,7.38693333333,14.4668666667,6.15486666667,4.3048,7.37033333333
452.10,5.40886666667,4.8663,4.39206666667,4.98393333333,4.4328,7.36126666667,14.4524,6.1304,4.2654,7.3466
452.46,5.4192,4.85106666667,4.3882,4.96966666667,4.43073333333,7.35446666667,14.4576,6.12293333333,4.25893333333,7.343
452.81,5.39526666667,4.8395,4.36026666667,4.93553333333,4.4146,7.3368,14.4398666667,6.10473333333,4.24493333333,7.32846666667
453.17,5.39566666667,4.84293333333,4.3702,4.9544,4.41953333333,7.34286666667,14.4706666666,6.10746666666,4.2408,7.34073333333
453.52,5.37333333333,4.81383333333,4.3634,4.95066666667,4.4136,7.34093333333,14.4921333333,6.09466666667,4.2264,7.32906666666
453.87,5.38666666667,4.8171,4.3782,4.974,4.422,7.3602,14.5348,6.11013333333,4.24426666667,7.34953333333
454.23,5.43026666667,4.85873333333,4.4176,5.02266666667,4.47933333333,7.4012,14.5935333333,6.15553333333,4.3088,7.3858
454.58,5.4326,4.8651,4.42373333333,5.03186666667,4.48453333333,7.4008,14.6219333333,6.16346666667,4.311,7.398
454.93,5.41586666667,4.84986666667,4.4194,5.02713333333,4.49546666667,7.39793333334,14.6236,6.16313333333,4.2936,7.38426666667
455.29,5.42273333333,4.8544,4.43086666667,5.03566666667,4.50953333333,7.41946666667,14.6656666667,6.17673333333,4.30653333333,7.4134
455.64,5.40853333333,4.8454,4.421,5.02993333333,4.5032,7.4152,14.6628,6.15173333333,4.29853333333,7.4022
456.00,5.43986666667,4.87143333333,4.44686666667,5.05233333333,4.53033333333,7.43973333333,14.6880666667,6.16573333333,4.32986666667,7.423
456.35,5.4344,4.86263333333,4.43286666667,5.0464,4.51146666667,7.43853333333,14.6816,6.14613333333,4.3228,7.41273333333
456.70,5.4398,4.8632,4.43766666667,5.06106666667,4.50666666667,7.45813333333,14.7081333333,6.14633333333,4.32506666667,7.42173333333
457.06,5.41486666667,4.84333333333,4.421,5.03453333333,4.48626666667,7.44473333333,14.6882666667,6.12933333333,4.30966666667,7.4094
457.41,5.42646666667,4.86903333333,4.42106666667,5.05353333333,4.49233333333,7.46273333333,14.7005333333,6.14266666667,4.31906666667,7.4314
457.76,5.43806666667,4.87593333333,4.43786666667,5.06326666667,4.50166666667,7.46873333333,14.7244666667,6.15506666667,4.32693333333,7.4502
458.12,5.4318,4.8754,4.41946666667,5.0522,4.47026666666,7.4596,14.7338666667,6.1436,4.28993333333,7.447
458.47,5.43066666667,4.87506666667,4.4116,5.05006666667,4.46293333333,7.4594,14.7204,6.135,4.28633333333,7.4394
458.82,5.4418,4.88403333333,4.41646666667,5.05773333333,4.4612,7.46973333333,14.7394,6.13866666667,4.29166666667,7.44966666667
459.18,5.44966666667,4.8954,4.4248,5.0688,4.4782,7.4714,14.7571333333,6.141,4.2964,7.4464
459.53,5.46406666667,4.90316666667,4.43106666667,5.07813333333,4.48386666666,7.4812,14.7835333333,6.1538,4.30713333333,7.4558
459.88,5.4576,4.891,4.42646666667,5.07726666667,4.4718,7.4686,14.7934666667,6.1494,4.29673333333,7.45746666667
460.24,5.46833333333,4.9127,4.45006666667,5.1022,4.49233333333,7.47693333334,14.8300666667,6.1726,4.31673333334,7.48026666667
460.59,5.4774,4.92073333333,4.45586666667,5.1094,4.50086666667,7.4718,14.8530666667,6.18146666667,4.32653333333,7.48866666667
460.94,5.4874,4.92193333333,4.4422,5.1182,4.50386666667,7.47033333333,14.8764,6.18693333333,4.3214,7.49146666667
461.29,5.5094,4.93063333333,4.46806666667,5.12533333334,4.51806666667,7.47646666667,14.9003333333,6.19666666667,4.33526666667,7.50473333333
461.65,5.49106666667,4.92163333333,4.45786666667,5.123,4.51133333333,7.465,14.904,6.17666666667,4.3266,7.48866666667
462.00,5.511,4.9316,4.4762,5.14686666667,4.53986666667,7.47993333333,14.9422,6.19573333333,4.35586666667,7.51293333333
462.35,5.51786666667,4.92216666667,4.4772,5.1566,4.5428,7.4814,14.9764666667,6.20693333333,4.35993333333,7.51346666667
462.71,5.53426666667,4.93343333333,4.489,5.1764,4.56213333333,7.48566666667,15.0094,6.22553333333,4.37773333333,7.52206666667
463.06,5.55346666667,4.9342,4.50873333333,5.20573333333,4.5682,7.51126666667,15.05,6.24413333333,4.41133333333,7.5562
463.41,5.56293333333,4.9435,4.5346,5.23753333333,4.60173333333,7.52486666667,15.0857333333,6.26013333333,4.43026666667,7.58633333333
463.76,5.54773333333,4.92773333333,4.52133333333,5.2358,4.58593333333,7.539,15.0934,6.2592,4.42146666667,7.5874
464.12,5.54806666667,4.93846666667,4.51866666667,5.2476,4.59166666667,7.54733333333,15.1118,6.2632,4.41513333333,7.59293333333
464.47,5.54893333333,4.9347,4.5282,5.25786666667,4.59406666667,7.54246666666,15.1252,6.26546666667,4.408,7.59266666667
464.82,5.59353333333,4.98406666667,4.59213333333,5.30793333333,4.64266666667,7.59393333333,15.1888666667,6.29553333333,4.46233333334,7.6338
465.17,5.60493333333,4.99846666667,4.59633333333,5.34706666667,4.66553333333,7.6164,15.2386,6.322,4.48213333333,7.64326666667
465.53,5.6362,5.02506666667,4.6212,5.37213333333,4.68573333333,7.64193333333,15.276,6.3484,4.50446666667,7.67746666667
465.88,5.64393333333,5.0519,4.64673333333,5.39793333333,4.7012,7.6726,15.295,6.35833333333,4.51453333333,7.6814
466.23,5.67053333333,5.08043333333,4.68026666667,5.43426666667,4.73433333333,7.72,15.3596666667,6.3892,4.56266666667,7.7114
466.58,5.66753333333,5.0688,4.67613333333,5.432,4.73206666667,7.70746666667,15.3713333333,6.3836,4.54613333333,7.7176
466.94,5.68286666667,5.0848,4.67266666667,5.43773333333,4.74333333333,7.69513333333,15.3802,6.38913333333,4.52973333333,7.709
467.29,5.67546666667,5.06443333333,4.6456,5.41186666667,4.71833333333,7.67733333333,15.3778666667,6.36426666667,4.48846666667,7.67713333333
467.64,5.69046666667,5.08843333333,4.66973333333,5.42706666667,4.7394,7.68626666667,15.4162666667,6.3702,4.5072,7.69753333333
467.99,5.69326666667,5.0724,4.66453333333,5.43693333333,4.73353333333,7.67533333333,15.4341333333,6.3698,4.50346666667,7.6936
468.35,5.72006666667,5.09636666667,4.6848,5.47453333333,4.76326666667,7.71093333333,15.4689333333,6.3894,4.5302,7.70626666666
468.70,5.72306666667,5.1009,4.697,5.48073333333,4.76393333334,7.7224,15.4869333333,6.3992,4.52106666667,7.71733333333
469.05,5.7254,5.10573333333,4.6968,5.4776,4.766,7.72133333333,15.5092,6.3896,4.51046666667,7.7332
469.40,5.73906666666,5.10886666667,4.69793333333,5.4758,4.7722,7.73466666667,15.5507333333,6.40886666667,4.51506666667,7.75473333334
469.75,5.73306666667,5.09166666667,4.6888,5.46226666667,4.76046666667,7.71526666667,15.5622,6.40406666666,4.513,7.74786666667
470.11,5.7348,5.1,4.6874,5.46053333333,4.76746666667,7.70206666667,15.552,6.39926666667,4.497,7.7554
470.46,5.78086666666,5.146,4.73886666667,5.50446666667,4.8104,7.76366666667,15.6205333333,6.43933333333,4.55873333334,7.8028
470.81,5.791,5.165,4.75946666667,5.52406666667,4.822,7.7932,15.6657333334,6.45586666667,4.58373333333,7.81773333333
471.16,5.8138,5.19886666667,4.79573333333,5.55906666667,4.8536,7.82673333333,15.7104666667,6.49313333333,4.6244,7.84573333334
471.51,5.84306666667,5.2062,4.80953333334,5.58093333333,4.8744,7.83233333334,15.7264,6.514,4.63673333333,7.8508
471.87,5.87113333334,5.2231,4.82086666667,5.581,4.89,7.85673333334,15.7689333333,6.5264,4.649,7.86533333333
472.22,5.89606666666,5.23376666667,4.84333333333,5.6036,4.90666666667,7.86433333333,15.8098666667,6.5428,4.66313333333,7.8966
472.57,5.88553333333,5.2148,4.81566666667,5.59253333333,4.89253333333,7.83886666667,15.8159333333,6.5322,4.6612,7.9008
472.92,5.87786666667,5.21896666667,4.82146666667,5.59973333333,4.8956,7.8444,15.8242666667,6.53526666667,4.66026666667,7.88433333333
473.27,5.89313333333,5.24403333333,4.84713333333,5.62426666667,4.9038,7.86733333333,15.8293333334,6.53993333333,4.67973333333,7.87206666667
473.62,5.88886666667,5.23753333333,4.83526666667,5.62426666666,4.90286666667,7.85413333333,15.84,6.5284,4.66673333333,7.8792
473.98,5.90526666667,5.2366,4.84613333333,5.64286666667,4.90693333333,7.84713333333,15.8645333333,6.52433333333,4.67273333333,7.88593333333
474.33,5.86726666666,5.19523333333,4.79586666667,5.61006666667,4.85973333333,7.80066666667,15.821,6.4732,4.60966666667,7.8442
474.68,5.84360000001,5.1625,4.7708,5.57366666667,4.82633333333,7.7706,15.7951333333,6.44253333333,4.5728,7.8252
475.03,5.86026666667,5.18846666667,4.77853333333,5.59693333333,4.82773333333,7.7818,15.8088,6.45326666667,4.58226666667,7.82833333333
475.38,5.88299999999,5.22463333333,4.79286666667,5.62286666667,4.8444,7.80046666667,15.8640666667,6.47393333333,4.60613333333,7.8478
475.73,5.91246666667,5.26313333334,4.84533333334,5.65713333333,4.87313333333,7.84566666667,15.8964666667,6.50253333333,4.645,7.87813333333
476.08,5.91153333333,5.26813333333,4.84206666667,5.64953333333,4.88133333333,7.85766666667,15.9210666667,6.5062,4.63946666667,7.88233333333
476.44,5.92433333333,5.29033333333,4.8616,5.6666,4.89333333333,7.86953333333,15.9431333334,6.5236,4.64973333333,7.8794
476.79,5.9488,5.30853333333,4.89033333333,5.6702,4.90513333333,7.88033333334,15.9674,6.54546666667,4.67646666667,7.9054
477.14,5.95246666667,5.3013,4.88186666667,5.66966666667,4.91273333333,7.8638,15.9779333333,6.5332,4.6696,7.9216
477.49,6.00006666666,5.34483333333,4.9142,5.70546666667,4.9376,7.90353333334,16.0342,6.57,4.704,7.9568
477.84,5.97846666667,5.33873333333,4.90233333333,5.67686666667,4.91013333333,7.89886666667,16.031,6.56326666667,4.68993333334,7.93926666666
478.19,5.98120000001,5.3374,4.91546666667,5.6772,4.92306666667,7.89813333333,16.086,6.58093333333,4.7086,7.9388
478.54,5.97279999999,5.3289,4.90246666667,5.6668,4.9056,7.882,16.0842,6.56293333333,4.6986,7.93113333333
478.89,5.94133333333,5.312,4.88346666667,5.6204,4.88586666667,7.85166666667,16.0723333333,6.5424,4.686,7.91526666667
479.24,5.93326666666,5.31403333333,4.883,5.61426666667,4.87993333334,7.84973333333,16.0643333333,6.53666666667,4.67566666667,7.89953333333
479.60,5.89393333334,5.2673,4.83653333333,5.573,4.8512,7.80433333333,16.0466666667,6.5086,4.63793333333,7.85846666667
479.95,5.88933333333,5.2669,4.83273333333,5.56186666666,4.83633333334,7.7916,16.0390666667,6.49633333333,4.63193333333,7.8518
480.30,5.91233333333,5.28696666667,4.85586666667,5.57546666667,4.86193333333,7.811,16.0592666667,6.5074,4.65626666667,7.87193333333
480.65,5.93566666667,5.3092,4.8772,5.60286666667,4.88793333333,7.8388,16.1024666667,6.52646666667,4.6886,7.89166666667
481.00,5.9304,5.3117,4.88566666667,5.593,4.8886,7.84013333333,16.1127333333,6.53046666667,4.68553333334,7.88453333333
481.35,5.91126666667,5.3005,4.87993333333,5.57113333333,4.87853333333,7.8328,16.1182,6.5248,4.67573333333,7.87386666667
481.70,5.91473333333,5.30126666667,4.88526666667,5.56706666667,4.88573333333,7.8478,16.1576666667,6.54126666667,4.67733333333,7.89413333333
482.05,5.90346666667,5.30956666667,4.86746666667,5.55006666667,4.8632,7.8518,16.1524,6.53,4.65966666667,7.89233333333
482.40,5.88593333333,5.29776666667,4.85006666667,5.54013333333,4.85086666667,7.85006666667,16.1634,6.522,4.64753333333,7.88673333333
482.75,5.90839999999,5.31086666667,4.86606666667,5.55333333333,4.8652,7.88166666667,16.2054,6.53953333333,4.66166666667,7.905
483.10,5.9068,5.30826666667,4.86846666667,5.552,4.86353333333,7.88206666667,16.2272666667,6.54326666667,4.66366666667,7.90866666667
483.45,5.90793333334,5.31206666667,4.86986666667,5.54913333333,4.85713333333,7.88093333333,16.2324666666,6.54106666667,4.65986666667,7.90713333333
483.80,5.90793333333,5.31696666667,4.8702,5.5452,4.8586,7.8842,16.2374666667,6.54253333333,4.66313333333,7.91113333334
484.15,5.90000000001,5.314,4.86593333333,5.537,4.8462,7.8772,16.2417333333,6.54213333333,4.65413333333,7.9054
484.50,5.89086666666,5.3052,4.854,5.52693333333,4.83053333333,7.865,16.2316,6.52746666667,4.63766666667,7.89893333333
484.85,5.88913333333,5.3006,4.8454,5.52186666667,4.82353333333,7.85846666667,16.2382,6.52406666667,4.6324,7.8908
485.20,5.88293333333,5.29306666667,4.8376,5.5162,4.82053333333,7.85553333333,16.2384666667,6.51913333333,4.62746666667,7.88626666667
485.55,5.88300000001,5.29746666667,4.8384,5.523,4.8192,7.85266666667,16.2504666667,6.517,4.63026666667,7.89093333333
485.90,5.88453333333,5.28933333333,4.8422,5.5228,4.8212,7.84906666667,16.2608666667,6.52146666667,4.63093333333,7.89066666667
