wavelength,Back_PooTorm,Belly_PooTorm,Breast_PooTorm,Crissum_PooTorm,Crown_PooTorm,DorTail_PooTorm,Patch10_PooTorm,Patch11_PooTorm,Patch12_PooTorm,Patch13_PooTorm,Rump_PooTorm,Throat_PooTorm,WingTip_PooTorm
210.28,95.0388666668,97.8293666666,152.248133333,150.43665614,164.651133333,125.1164,58.6046,144.031066667,205.271266667,191.240266666,109.69,73.1782666667,84.0310666667
210.66,94.7368,88.3333333335,150.877066667,154.819992983,165.964866667,114.561466667,45.6139333334,142.806933333,204.5614,200.701866667,110.1754,58.5966666667,87.0174666667
211.03,91.9541333333,84.1377666666,165.5172,162.081084211,177.7012,120.919466667,20.9194666667,148.275666667,217.0116,212.1841,99.3105,39.5402666667,66.8966666667
211.41,99.3940000001,104.394033333,202.121333333,205.645975439,214.545533333,155.454533333,15.1516666665,195.1516,252.7272,251.212066667,106.363666667,43.3332000001,72.4242666667
211.79,280.000066667,335.000066667,645.555599999,697.71925614,687.777799999,507.777866667,27.7777333333,630.000133334,801.111066667,808.333333333,265.000066667,131.1112,185.555666667
212.17,-226.6666,-337.142933333,-539.047666667,-605.714280702,-529.5238,-440.000066667,-48.5714666667,-574.285733334,-662.857133333,-743.333399999,-223.3334,-106.6666,-154.285666667
212.55,1.21546012671e+15,1.75921860444e+15,2.32003617168e+15,3.02911069435e+15,2.57165774177e+15,2.37547821254e+15,3.62505651825e+14,2.79342590524e+15,2.78063158811e+15,3.68902810386e+15,1.47561124154e+15,7.2501130365e+14,1.11310558972e+15
212.92,265.5556,353.3332,497.777866666,813.976568421,615.555666667,586.666733334,93.3332666665,683.333266667,703.333333333,932.222299999,360.000033333,118.888866667,272.2222
213.30,145.5554,248.333266667,406.666733334,720.877126316,505.555666667,503.3334,-7.77766666668,570.000066666,618.8888,819.999999999,257.7778,21.1110666665,190.000066667
213.68,20.7407333336,-35.1851666666,-97.0370666666,-361.637466667,-185.185133333,-225.925933333,140.000066667,-234.074133334,-302.222066667,-406.666633333,-33.3333666667,114.814866667,-24.4445333335
214.06,73.0666666665,57.8666666667,21.6,-59.5228070176,4.79999999999,-21.8666666666,110.933333333,-17.6,-36.2666666665,-89.3333333334,38.4000000001,114.133333333,47.7333333335
214.44,84.3808666667,63.4283333333,48.9522666666,-18.005,40.1906000001,8.57146666672,108.1906,20.5713999999,-3.42859999987,-32.5713666665,55.6191666667,113.904666667,57.5239333333
214.81,72.1739999999,42.174,17.1014000001,-71.7772877193,15.3622,-38.8405333333,111.0144,-9.56513333333,-57.1014666667,-88.2608,39.8550666666,114.492666667,32.4638
215.19,82.7778000001,7.4999333334,-65.5556666666,-209.912192982,-42.2222666666,-127.2222,135.555533333,-91.1112666667,-191.1112,-269.1666,-19.7222,112.2222,-32.2222666667
215.57,137.222133333,80.278,-18.8889333334,-149.005978947,-3.33333333328,-47.2222,187.777733333,-19.4444,-142.222266667,-217.222366667,26.1111,144.999866667,53.8888000002
215.95,686.666666667,246.666666668,-1046.66666667,-2603.15789474,-1133.33333333,-1113.33333333,1613.33333333,-946.666666665,-2580.0,-3480.0,-740.0,819.999999998,-339.999999998
216.32,-57.7778,-221.111066667,453.333399999,975.555557894,544.444399999,437.777800001,-413.333466667,264.444533333,888.888866665,1073.33316667,384.444299999,-226.666733333,146.666533333
216.70,-5.75744270545e+14,1.42869874544e+14,-1.49693510342e+15,-2.41700362777e+15,-1.46281692442e+15,-1.15575331346e+15,2.55886342464e+14,-1.24104876095e+15,-2.26459413081e+15,-2.45864127384e+15,-1.20053342339e+15,-2.68680659588e+14,-6.39715856161e+14
217.08,-23.9998666666,18.8888333334,-142.2222,-229.63751579,-129.7778,-89.7778666667,52.0,-118.6666,-219.555533333,-236.222133333,-110.888866667,-35.1111333335,-66.6666666667
217.46,-110.000066667,-82.3811,-261.428466667,-323.308357895,-221.428666666,-157.1428,-32.381,-227.618933333,-313.8096,-321.666733333,-195.952466667,-95.2379333334,-155.7144
217.83,-151.111066667,-124.7223,-348.888933333,-387.514575439,-280.000066667,-203.333333333,-78.3331999999,-270.555466667,-380.555466667,-384.722133333,-265.833333333,-152.222333333,-193.333333333
218.21,1436.66666667,1228.33333333,2696.66666667,2896.14035088,2086.66666667,1673.33333333,1030.0,2336.66666667,2866.66666667,2708.33333333,2148.33333333,1640.0,1670.0
218.59,-3126.66666667,-2673.33333333,-5733.33333333,-5671.92982456,-4280.0,-3433.33333333,-2373.33333333,-4826.66666667,-5806.66666667,-5440.0,-4453.33333333,-3480.0,-3393.33333333
218.97,-338.518533333,-310.370266667,-645.926,-648.654957894,-528.148066667,-385.925933334,-268.8888,-583.703733333,-667.407333334,-597.4075,-490.740833333,-407.4074,-354.814666667
219.34,-260.952333333,-246.1904,-423.3334,-459.473747368,-393.8096,-286.6666,-215.238133333,-408.0952,-466.666733333,-400.2381,-344.523966667,-279.523866667,-235.714266667
219.72,-624.166666667,-609.166666667,-866.666666666,-890.0,-822.500000001,-662.499999999,-556.666666667,-828.333333333,-944.166666667,-862.083333333,-724.583333333,-603.333333334,-559.166666667
220.10,-400.4762,-353.571366667,-520.952333333,-493.508736842,-462.857066666,-420.000066667,-341.428533333,-472.381,-546.190333333,-532.142733333,-433.0952,-363.8096,-328.095133333
220.47,-679.259400001,-649.629566667,-847.4074,-813.489238597,-791.111066667,-708.148133333,-601.481466667,-799.2592,-906.666666667,-940.740733334,-748.888933333,-666.666800001,-531.851866666
220.85,-276.1404,-281.7543,-350.526266667,-322.012810526,-335.789466666,-296.4912,-232.280666667,-314.385933333,-386.666866667,-404.5614,-301.7544,-241.754333333,-202.105266667
221.23,-285.185133333,-298.518533333,-359.6296,-311.793347368,-345.185266667,-299.259133334,-226.296333333,-299.259333333,-379.259266667,-402.592533333,-289.259266667,-227.036933334,-182.222
221.61,-246.984133333,-218.095266667,-277.777733333,-249.540533333,-280.0,-256.508,-173.650866667,-217.4604,-289.2064,-329.523766667,-223.4921,-186.031666667,-128.253933333
221.98,-376.0784,-317.0589,-412.156866667,-371.64077193,-422.744933333,-374.117466667,-276.862733333,-333.725533333,-410.9804,-447.647066667,-314.313733333,-282.352933333,-203.921533333
222.36,-193.7636,-155.053833333,-200.215066667,-191.522266667,-226.666666667,-186.881666667,-132.473066667,-161.935533333,-202.580666667,-224.623833333,-145.483966667,-137.634333333,-90.1075333333
222.74,-720.666666666,-568.333333333,-740.666666666,-725.473684211,-836.666666667,-709.999999999,-507.333333333,-606.0,-703.333333334,-791.333333333,-550.666666666,-546.666666667,-420.0
223.11,-706.666733333,-490.7408,-731.851800001,-713.216315789,-812.592600001,-697.7778,-474.074066667,-574.814866667,-668.888800001,-821.481433333,-563.703566667,-511.851799999,-382.962866667
223.49,-346.666666667,-209.583333333,-369.583333333,-348.114035088,-394.583333333,-344.166666667,-193.333333333,-259.583333333,-306.666666667,-393.75,-270.0,-234.583333333,-179.166666667
223.87,-200.666666667,-99.0,-240.666666667,-227.403508772,-239.333333333,-204.333333333,-77.6666666665,-136.333333333,-182.0,-247.0,-160.0,-136.666666667,-70.3333333333
224.24,-68.5715333334,-9.52393333334,-116.666733333,-109.160389474,-118.3332,-81.4286666667,8.3332,-38.3333333332,-72.1428666667,-108.571533333,-52.1429333333,-34.2855999999,9.99993333333
224.62,-10.3174666667,26.0316333333,-46.5078666666,-36.8505614035,-43.6508,-22.0634666667,46.0318666666,3.65073333332,-20.4760666667,-33.254,-1.34926666668,6.6666,23.1746
225.00,2.26406666666,32.2642,-30.8176666667,-19.4900596491,-20.2514666667,-1.00626666667,47.9245999999,13.9622,1.63513333333,-14.4654333333,9.43390000001,11.4465999999,31.4464
225.38,-5.71433333333,16.7263,-37.0239333333,-33.0827929825,-26.4285333333,-12.381,32.738,2.5,-10.2381333333,-25.2379666667,-7.50003333333,-1.90480000002,14.5238666667
225.75,-14.321,-1.11096666666,-50.1234666666,-47.0955298245,-33.7036000001,-22.3457333333,27.1606000001,-1.35806666668,-27.6543333333,-35.6173666667,-25.2469,-19.0123333333,-0.86426666666
226.13,-1.45846666667,12.3957,-28.4376666667,-31.990277193,-12.8126,-11.8752666666,32.1872,10.2082666667,-13.2293333333,-23.2814666667,-17.7605333333,-7.39593333332,6.5624
226.51,-0.438533333326,7.19296666666,-20.8772,-21.5559368421,-5.70173333332,-9.12273333333,27.8068666667,12.9824666667,-9.38586666666,-20.4824333333,-14.4297666667,-4.73686666666,6.66679999998
226.88,10.2564,15.2564,-1.60246666667,-3.73488421053,10.8974,4.74373333333,33.1412,21.0256666667,3.33326666667,-4.19876666667,0.673033333334,5.25646666666,15.6410666667
227.26,7.57833333335,9.48706666667,-1.02566666667,-3.06493333333,10.7122,4.04559999999,27.5214,19.0314,0.854799999994,-1.22486666666,3.21940000001,4.90039999998,11.9659333333
227.64,2.14879999999,3.91193333333,-7.383,-7.43505964914,2.69979999999,1.48753333333,18.0164,13.0028,-5.95053333333,-7.02486666667,-0.468400000006,-0.0548000000006,5.0688
228.01,-1.41860000001,1.5366,-9.36159999999,-9.38411578948,-1.89120000001,0.567399999994,13.0024666667,7.09220000001,-11.3475333333,-7.96690000001,-2.48223333333,-0.851066666654,-0.520133333334
228.39,-13.1934666667,-10.6061,-16.8765333334,-21.9874842105,-13.5665333333,-8.06533333333,1.53833333333,-5.45460000001,-24.8484666666,-17.7854666667,-14.3357333333,-11.1887333333,-10.7226
228.76,-18.7999333333,-14.6444333333,-19.9556666667,-26.6595403509,-19.3333333333,-10.4888666667,-6.13333333334,-9.64453333335,-27.6444,-20.7332333333,-19.0888333333,-12.3555333333,-12.9778666667
229.14,-27.6712666667,-24.2465,-27.6256,-36.3735508772,-29.041,-20.0913333333,-17.169,-17.443,-36.4839333333,-27.2602666667,-27.7169333333,-22.3744,-23.8812666667
229.52,-24.1026666667,-19.0171666667,-21.7947333333,-29.9617438596,-24.7008,-16.1539333333,-12.9059333333,-14.0171333333,-32.906,-22.0086,-21.7949333333,-16.9657333333,-18.6754
229.89,-14.1288,-7.9924,-11.5151333333,-18.8655192982,-16.7424,-6.70453333333,-5.98486666668,-6.17413333333,-21.4394,-11.3827,-11.3069666667,-6.36380000002,-6.70453333333
230.27,-9.30486666667,-3.61860000001,-5.6684,-13.5118070175,-13.5471333333,-2.46006666666,-1.31913333334,-0.534733333326,-15.5793333333,-4.59889999999,-4.1355,-0.677333333321,-1.99640000001
230.65,-11.1618,-3.79040000001,-7.54293333333,-16.6336105263,-17.0286,-4.3048,-3.61899999999,-1.14286666668,-16.7617333333,-2.83793333334,-5.5428,-0.87626666668,-3.54286666667
231.02,-16.3101333333,-6.8973,-12.956,-21.9817543859,-23.5638666667,-6.87633333333,-8.55340000001,-5.95379999999,-21.4675333333,-5.4508,-9.09866666666,-3.18660000001,-5.15720000001
231.40,-23.9474,-17.4341,-19.2104666667,-30.5887614035,-31.2280666667,-14.342,-16.0964666667,-13.9034,-27.1492,-11.9956333333,-17.0834333333,-9.60533333334,-11.9298666667
231.78,-23.4616,-18.7180666667,-17.6497333333,-29.4130140351,-29.0171333333,-12.8632666667,-15.0,-12.2649333333,-25.47,-10.5768666667,-16.6453333333,-8.03413333334,-9.31626666668
232.15,-28.5508,-23.7681666667,-22.2704666667,-35.2223964912,-35.314,-19.7102,-17.4396,-14.7343333333,-26.5218666667,-11.8356333333,-21.8356333333,-11.2078666667,-12.5602666667
232.53,-16.9483333333,-12.9814666667,-14.9764666667,-24.6083157895,-23.0516,-10.6102666667,-7.65259999999,-1.54920000001,-13.4742,1.22070000001,-9.0611,-1.69006666667,-0.704200000006
232.90,-5.85986666668,-3.35443333333,-6.75159999998,-15.0676350877,-12.9935333333,-2.25046666667,2.59013333334,5.35046666667,-5.18046666667,7.57963333334,0.4035,4.37373333334,6.62426666667
233.28,0.952533333341,2.70463333333,-1.90479999999,-8.10024912282,-7.00953333335,2.057,10.0191333333,9.40953333334,0.49526666666,11.9047,4.24763333333,10.0572666667,11.7333333333
233.66,4.71800000001,3.829,0.444599999986,-4.24835438598,-2.42733333333,4.95720000001,12.171,12.1024666667,5.26493333332,13.9658333333,6.27356666667,11.9999333333,14.4957333333
234.03,3.40066666667,1.4143,-1.64980000001,-5.17103859648,-1.64973333334,4.00673333335,11.4814666667,9.39386666667,5.85853333334,12.9964666667,4.98306666666,11.2793333333,12.0875333333
234.41,-0.530599999993,-2.80283333333,-6.10286666668,-7.20441754386,-3.61526666666,2.55399999999,8.55733333333,5.00826666667,3.31673333333,8.52396666667,0.829166666667,7.79433333333,9.88386666667
234.78,4.99266666665,1.85803333333,0.709133333312,-0.751052631572,2.95026666665,8.22686666666,13.9858666667,8.53899999999,8.5672,12.2835333333,5.64540000001,12.7661333333,14.6666666666
235.16,7.16333333332,4.27456666667,3.05886666666,2.43140350878,4.78426666667,7.73866666667,15.1111333333,10.7973333333,9.33339999999,12.4835666667,6.44450000001,13.7254,15.2942
235.54,11.3042666667,9.78243333333,6.087,6.63620701755,8.43006666667,10.459,18.3816666666,15.4831333333,12.1258,16.4857333333,10.3261333333,15.9904,19.2510666667
235.91,13.9306666667,12.1864333333,7.52686666667,8.55302105263,11.5888666667,10.4418666667,20.8363333333,16.4396666667,13.7396,18.4706333333,11.3261,16.1288666667,19.8566
236.29,16.9195333333,13.9935,10.3628666667,10.9547438596,13.7073333333,12.6514,22.5302666667,17.9317333333,15.7975333333,21.5621333333,14.7635333333,17.8218,21.3419333333
236.66,17.1187333333,14.4690666667,12.0084,11.1328421053,13.8379333333,13.7539333333,22.4184666667,17.203,16.0041333334,21.3143,14.6897666667,18.4227333333,21.1776666667
237.04,13.6632,10.7921,10.8472,7.30245964913,11.3312666667,10.1649333333,18.9659333333,14.7414666667,13.8614,19.3179,11.5731,16.2376,19.1198666667
237.41,13.1339333333,9.56823333333,10.6090666667,6.20730526315,11.4951333333,10.0108666667,18.4052,13.2890666667,12.7131333333,18.9479,11.4396333333,14.8836,18.9368666667
237.79,10.7134666667,8.5847,7.57893333334,3.65287017543,8.7252,7.97666666667,16.2572,9.61419999999,8.65486666667,16.924,9.62566666666,12.0000666667,17.0993333333
238.17,10.6339333333,7.6408,6.36139999999,2.32758947369,7.13606666667,6.24413333333,14.0844666667,9.85906666666,5.21133333334,14.8357333333,8.07506666666,10.4928666667,15.2581333333
238.54,9.50760000001,5.16606666667,4.78820000001,0.227877192976,4.81093333335,3.89453333333,11.3630666667,7.85786666666,2.6346,12.5429333333,6.10540000001,8.45353333334,11.9588
238.92,5.97073333333,2.32313333333,0.650999999994,-3.20280701754,1.79559999999,0.965133333332,7.51966666667,5.47706666667,-1.79566666667,7.95750000001,2.63756666667,4.57906666666,8.3052
239.29,5.77206666667,1.23536666667,0.532400000001,-3.09958596491,2.06606666666,2.5984,6.68786666666,4.9842,-0.660333333327,7.85943333335,2.91803333333,4.62193333334,8.49840000001
239.67,5.82573333333,0.974233333334,0.266666666674,-4.05180350877,1.43586666667,3.09740000001,6.318,4.04106666667,-2.01026666667,6.51283333333,2.16416666666,3.85653333334,7.405
240.04,5.35160000001,1.59803333333,1.29679999999,-2.92043508771,1.46106666667,4.58440000001,6.13706666667,4.767,-0.310400000006,6.82199999999,3.24193333333,4.45653333333,7.94540000001
240.42,-0.55266666666,-2.02073333334,-3.7996,-6.02312280702,-1.89986666667,1.77886666667,0.37986666666,1.0708,-4.38686666666,1.47676666667,-1.0277,-0.190200000006,4.17973333333
240.79,-5.73946666666,-6.5868,-9.22453333333,-8.86449473686,-5.99526666667,-3.11746666667,-5.4516,-3.3894,-8.12153333334,-3.0136,-5.73146666667,-5.33979999999,-0.4796
241.17,-5.08226666667,-4.91783333333,-9.23633333333,-6.55848070177,-4.4398,-2.02706666667,-4.6394,-2.48393333333,-6.7666,-1.7558,-4.197,-4.73960000001,-0.0143333333334
241.54,-2.9302,-2.1114,-6.23166666667,-3.61646315789,-2.29033333333,0.7422,-2.38,0.537399999999,-4.28666666667,1.2476,-1.61886666667,-2.4568,1.98353333333
241.92,-1.67233333333,-1.5628,-5.3748,-2.39178245614,-1.5456,1.534,-1.68386666667,1.83393333333,-2.21466666667,3.35063333333,-0.224833333334,-1.06126666667,2.29526666666
242.29,-1.3208,-0.576433333334,-4.54933333333,-1.82881754386,-1.478,2.32706666667,-1.478,1.85533333333,-1.04826666667,4.3553,0.592233333333,-0.545066666666,2.80926666667
242.67,-0.749666666665,-0.054833333334,-3.33833333333,-0.862677192982,-0.329666666666,3.10846666667,-1.1794,3.1284,0.149866666661,5.61716666667,1.39923333333,0.749799999999,3.90813333333
243.05,-1.27826666667,-0.983266666666,-3.707,-1.69275438596,-0.875133333334,2.4188,-2.61553333333,2.32046666666,-0.176866666673,5.68833333333,0.791533333333,-0.236066666669,3.0384
243.42,-2.11206666667,-1.3528,-3.9028,-2.88124210526,-1.79073333333,1.4404,-3.75673333333,1.59613333333,-1.23606666667,5.48406666667,-0.102266666668,-1.04126666667,2.21906666667
243.80,-3.79573333333,-2.84683333333,-4.99039999999,-3.88952631579,-3.15986666667,0.520199999999,-5.38533333333,0.105999999999,-1.97500000001,4.46533333333,-1.392,-2.20626666667,1.43553333333
244.17,-4.17866666667,-3.45216666667,-5.95439999999,-4.70324912281,-3.75113333333,-0.0570666666666,-5.89746666667,-0.436800000001,-2.54499999999,3.5185,-1.78056666667,-2.64953333333,0.949733333332
244.55,-2.77986666667,-2.99503333333,-4.4444,-4.4122245614,-3.19166666667,0.393199999998,-4.53586666667,0.118866666667,-1.50906666666,4.5268,-1.0334,-1.27106666667,1.88386666667
244.92,-0.698533333333,-0.996166666666,-2.42353333333,-3.04438947368,-1.58693333333,2.2682,-1.99206666667,2.00946666667,0.4226,6.51986666667,0.965933333333,0.595066666668,3.73433333333
245.30,-0.702599999999,-1.17773333333,-2.467,-3.31671929825,-1.66853333333,2.51493333333,-2.2516,2.2516,0.527000000001,6.59883333333,0.922099999999,0.750333333334,3.80846666667
245.67,-1.16813333333,-1.4807,-2.9762,-3.6723754386,-1.94193333333,2.0388,-2.73086666667,1.7112,0.372066666665,6.4212,0.572933333334,0.200866666665,3.33333333333
246.05,-0.363666666665,-0.235633333334,-1.3938,-2.83144912281,-0.781133333333,3.21213333334,-1.67,2.6328,1.4748,7.10113333333,1.46466666667,0.909000000001,4.52506666667
246.42,0.382533333332,0.3553,-0.534266666668,-1.88303508772,0.212733333332,4.33506666667,-0.734666666668,3.303,2.38,7.92043333333,2.14023333333,1.51786666667,5.30673333333
246.79,1.44493333333,1.68586666667,0.355866666665,-0.848971929825,0.996133333334,5.33653333333,0.580133333334,4.10513333333,3.44833333334,8.60153333334,3.07873333333,2.23873333333,6.20153333333
247.17,1.91193333333,2.3317,0.698,-0.183810526315,1.36573333333,5.60953333333,1.17366666667,4.4866,4.0262,9.16280000001,3.7254,2.7364,6.93486666667
247.54,2.59626666667,2.689,1.06986666667,0.468354385964,1.71666666667,6.0056,1.83566666667,4.9928,4.60766666667,9.64556666667,4.26763333333,3.224,7.43693333333
247.92,3.45593333333,3.74423333333,1.76193333333,1.21129122807,2.53406666667,6.37153333333,2.643,5.863,5.37693333333,10.5131666667,5.12716666667,3.89186666666,7.8974
248.29,3.2618,3.7193,1.8742,1.19591578947,2.58806666666,6.2518,2.40953333333,5.75633333333,5.24753333333,10.8255333333,5.11826666667,3.8242,7.99193333333
248.67,3.24606666667,4.02586666667,1.72146666667,1.15578245614,2.62266666667,6.28546666667,2.255,5.66686666667,5.11986666667,10.8721,5.06176666667,3.61806666667,7.88606666667
249.04,2.9136,3.84036666667,1.4866,0.657221052632,2.27106666667,5.83153333333,1.77106666667,5.2078,4.64326666667,10.4954333333,4.6593,3.23006666667,7.58433333334
249.42,3.62286666667,4.62783333333,2.0962,1.27403508772,2.80453333334,6.25026666667,2.43126666667,5.50846666667,5.18306666667,11.1652666667,5.07786666667,3.70886666667,8.2028
249.79,3.49513333333,4.73193333333,1.67933333333,0.76250877193,2.22566666667,5.90793333333,1.86146666667,5.16433333333,4.962,10.8395333333,4.69906666667,3.34353333333,8.03226666667
250.17,3.43546666667,4.85226666667,1.42486666667,0.72040350877,2.07526666666,5.6828,1.79026666667,5.1668,4.83873333333,10.6020666667,4.5376,3.20966666667,8.08066666666
250.54,3.614,5.07596666667,1.35086666667,0.340140350878,2.1462,5.4328,1.7894,5.3508,5.01753333333,10.7982,4.62866666667,3.3508,8.32159999999
250.92,2.13486666667,3.47083333333,-0.2622,-1.3392,0.792533333332,3.80926666667,0.0831333333334,3.5666,3.43233333333,9.84660000002,3.07766666667,1.79606666666,6.76893333333
251.29,0.506066666669,2.18113333333,-1.7094,-2.92647719298,-0.690599999999,2.74873333333,-1.30593333333,2.34526666667,2.16753333333,8.82060000001,1.6958,0.335066666667,5.3334
251.66,-0.021466666668,2.01706666667,-2.30506666667,-3.59755087719,-0.996066666667,2.46166666667,-1.80706666667,2.0918,1.70033333333,8.52006666667,1.213,-0.220533333333,4.6674
252.04,-0.133466666666,1.8503,-2.5288,-3.74526666667,-1.32726666667,2.74386666667,-1.88346666667,2.12833333333,1.4756,8.20916666667,0.986366666667,-0.326199999998,4.93146666667
252.41,0.194666666668,2.24836666667,-2.731,-3.70577192983,-1.32433333333,2.72366666667,-1.7134,2.2446,1.71353333333,8.04343333333,0.860566666665,-0.351599999999,4.93826666667
252.79,0.0001333333326,2.0254,-2.6608,-3.62904210526,-1.29293333333,2.56353333333,-1.74153333333,2.58586666667,1.83113333333,8.11659999999,0.994066666668,-0.411066666669,4.97
253.16,0.485399999999,2.58996666667,-2.08566666667,-2.58464210526,-0.599133333334,3.45846666667,-0.948066666666,3.43566666667,2.57873333333,9.2073,1.81263333333,-0.0757999999994,5.44553333333
253.54,-0.379133333335,1.75966666667,-2.72253333333,-3.22895438596,-1.259,2.98066666667,-1.50933333333,2.829,1.57753333333,8.26333333333,1.32346666667,-0.781333333333,4.67193333333
253.91,-0.891533333333,1.28753333333,-2.7886,-3.31335438597,-1.14286666667,2.8724,-1.4706,2.6514,1.15046666666,7.81723333334,1.0439,-0.586733333333,4.32
254.28,-1.55166666667,0.545733333332,-3.46206666667,-3.88226315789,-1.7388,2.51853333333,-2.25333333333,1.89473333333,0.413266666667,7.66083333333,0.354766666665,-1.04493333333,3.75066666667
254.66,-2.64906666667,-0.420100000001,-4.55393333333,-4.55934736841,-2.90506666667,1.28853333333,-3.37733333333,0.792333333334,-0.472133333332,6.73873333333,-0.768266666666,-2.11273333333,2.97706666667
255.03,-2.571,0.094833333332,-4.6312,-4.38189824561,-2.99133333333,1.21966666667,-3.43626666667,1.096,-0.148333333332,6.88916666667,-0.618099999999,-2.07673333333,3.2962
255.41,-0.9122,1.2702,-2.71953333333,-2.97932280701,-1.60273333333,2.6002,-1.37246666667,2.25066666667,1.47486666667,8.4996,0.443333333332,-0.622266666667,4.68033333333
255.78,-0.748400000001,1.46666666667,-2.3398,-2.35244561403,-1.127,2.701,-0.877400000002,2.33113333333,1.96133333333,8.43856666666,0.696766666666,-0.103333333334,5.44513333333
256.15,-1.09553333333,0.645533333333,-2.73453333333,-2.6036877193,-1.4268,2.1146,-1.0616,1.79193333333,1.809,8.48843333333,0.462833333334,-0.076466666666,5.03613333333
256.53,-1.74026666667,-0.302633333333,-2.77426666667,-2.47730526316,-1.66466666667,1.64766666667,-1.25266666667,1.53846666667,1.2946,7.90236666667,0.092433333334,-0.361533333333,4.68273333333
256.90,-1.00873333333,-0.0157666666674,-2.41913333333,-1.63661052632,-1.52086666666,2.0016,-0.362333333333,1.77293333333,1.6156,7.98670000001,0.697166666666,0.465066666666,4.7596
257.28,-0.598799999999,0.133533333332,-2.03446666667,-1.26073684211,-1.342,2.15726666667,0.230866666667,1.83253333333,2.1068,7.99793333333,0.927133333336,1.2626,4.49506666667
257.65,-0.947666666667,-0.329033333334,-2.42186666667,-1.77455438597,-1.6452,1.9414,-0.0788666666666,1.6254,2.2836,8.03876666667,0.714033333334,0.987133333334,3.738
258.02,0.114266666669,0.457266666665,-1.55533333333,-0.843003508773,-0.554533333332,3.11606666667,0.726133333334,2.64153333333,3.0818,8.84520000001,2.17273333334,1.61806666667,4.81413333333
258.40,0.727200000001,1.32393333333,-0.569933333333,-0.119329824561,0.240733333336,3.77806666667,1.4642,3.4978,3.89593333333,9.5554,3.159,2.26473333333,5.54146666667
258.77,1.65806666667,2.48726666667,0.880066666665,0.898431578949,1.267,4.9448,2.5852,4.46853333333,4.58333333333,10.3721,4.3515,3.24826666667,6.36493333333
259.15,2.58026666667,3.27133333333,1.81006666667,1.54994385965,2.09206666667,5.7954,3.38773333333,5.2806,5.20193333333,11.202,5.19253333333,3.95113333333,7.185
259.52,2.8552,3.9066,1.65826666667,1.81297192982,2.34666666667,6.00533333333,3.30286666667,5.53406666667,5.317,11.1425,5.4967,3.9878,7.328
259.89,2.96753333333,4.12846666667,1.85433333333,1.9062631579,2.3632,6.21826666667,3.32066666667,5.64566666666,5.37213333333,11.2008666667,5.61866666666,3.8838,7.41386666667
260.27,2.83186666667,4.29366666667,1.87473333333,1.77848070175,2.52386666667,6.26133333333,3.1704,5.59986666667,5.2798,10.9343666666,5.4717,3.71893333333,7.40746666667
260.64,2.79986666667,4.40043333333,1.81306666667,1.66440701755,2.48466666667,6.399,3.00773333333,5.66206666667,5.2578,10.9511,5.44663333333,3.6914,7.20166666667
261.01,2.40133333333,4.2188,1.5384,1.2851122807,2.26413333333,6.33213333334,2.7598,5.43006666667,5.03,10.7707333333,5.0748,3.27953333333,6.9832
261.39,2.24726666667,4.04116666667,1.22013333333,1.09536842105,2.25353333333,6.24786666667,2.47926666667,5.32313333333,4.75666666667,10.7184333334,5.00683333333,3.02753333333,6.8656
261.76,2.51386666667,4.4069,1.4018,1.32344561404,2.41846666666,6.40773333333,2.64026666667,5.51753333333,4.75346666667,10.8362333333,5.1863,3.1608,7.23046666667
262.13,2.1404,4.15153333333,0.942666666668,0.830564912279,1.83933333333,5.90753333333,2.16333333333,5.09566666666,4.4314,10.4565333333,4.6146,2.69026666667,6.8402
262.51,1.31553333333,3.35823333333,0.0499333333326,-0.225094736843,0.755799999999,5.0054,1.2906,4.1212,3.3868,9.51353333333,3.57753333333,1.722,5.75413333333
262.88,0.122933333332,2.19916666667,-1.56373333333,-1.42158596491,-0.399933333333,3.74893333333,-0.126733333335,2.9374,2.1338,8.55686666667,2.19906666667,0.399866666667,4.54873333333
263.25,-0.537533333333,1.6104,-2.5556,-2.10724912281,-1.05746666667,3.28273333333,-0.687333333333,2.31326666667,1.22926666667,7.8408,1.4034,-0.334866666667,3.8246
263.63,-1.0,0.747433333334,-2.87753333333,-2.66206315789,-1.7206,2.79906666667,-1.19606666666,1.85293333333,0.450933333334,7.42656666666,1.02936666667,-0.808733333333,3.2548
264.00,-1.09273333333,0.464900000001,-3.0104,-2.56419298246,-1.4606,2.8368,-1.16626666667,1.84393333333,0.593733333333,7.66743333333,1.1689,-0.4834,2.94193333333
264.37,-1.915,-0.582899999999,-3.79126666667,-3.16725263158,-2.27033333333,2.0262,-1.81506666667,1.14346666667,0.0832666666666,7.16346666667,0.441400000001,-1.03246666667,1.9428
264.75,-1.0822,-0.361799999999,-2.93253333333,-2.60550175439,-1.70446666667,2.34933333333,-1.0764,1.28413333333,0.515866666667,7.40956666667,0.770833333333,-0.263466666669,2.63533333333
265.12,0.126266666667,0.340266666667,-1.89306666667,-1.74015789474,-0.675000000001,2.91353333333,-0.543399999999,2.0192,1.41033333333,8.19216666667,1.62963333334,0.877999999999,3.5664
265.49,0.183533333333,0.467033333332,-1.66246666667,-1.60962105263,-0.744933333333,2.8502,-0.685533333334,2.02433333333,1.49513333333,8.00806666667,1.29833333333,0.852933333333,3.7572
