wavelength,Back_TanMeyf,Belly_TanMeyf,Breast_TanMeyf,Crissum_TanMeyf,Crown_TanMeyf,DorTail_TanMeyf,Patch10_TanMeyf,Patch11_TanMeyf,Patch12_TanMeyf,Rump_TanMeyf,Throat_TanMeyf,WingTip_TanMeyf
247.17,5.462,3.495,4.74166666667,4.03933333333,4.97,7.02466666667,3.003,4.18,0.07,2.93266666667,3.26666666667,3.688
247.54,5.428,3.82966666667,5.41133333333,4.029,4.745,7.00966666667,3.11366666667,4.046,0.366333333333,3.097,3.48,3.996
247.92,5.38366666667,3.86833333333,5.35166666667,3.75566666667,4.61,7.01166666667,3.127,4.15866666667,0.419333333333,2.805,3.61033333333,3.53
248.29,5.899,4.562,5.47433333333,4.043,4.955,7.787,3.571,4.92366666667,0.707666666667,3.225,3.948,3.775
248.67,6.399,5.264,5.926,4.28666666667,5.737,8.46333333333,4.11366666667,5.54733333333,1.497,3.71933333333,4.649,4.066
249.04,6.151,5.22533333333,5.826,3.781,5.907,8.26033333333,3.73233333333,5.38766666667,1.72033333333,3.749,4.43033333333,4.138
249.42,5.53833333333,4.73766666667,5.504,3.27166666667,5.65766666667,7.89033333333,3.10166666667,4.993,1.44866666667,3.91966666667,4.22633333333,3.885
249.79,5.02066666667,4.37533333333,5.343,3.192,5.54066666667,7.67433333333,2.43866666667,5.182,1.148,4.07033333333,3.927,3.066
250.17,4.647,4.13066666667,4.89566666667,3.117,5.412,7.49666666667,1.93166666667,4.99166666667,0.994666666667,4.169,4.035,3.328
250.54,4.35666666667,3.925,4.706,2.95933333333,4.82933333333,7.52133333333,1.274,4.78866666667,1.10933333333,3.946,3.90433333333,3.206
250.92,4.521,4.26133333333,4.651,3.07166666667,4.67266666667,7.63566666667,0.886666666667,4.867,1.298,3.872,3.591,2.726
251.29,4.681,4.43066666667,4.77166666667,2.931,4.431,7.56633333333,1.02233333333,5.27166666667,0.908666666667,4.022,3.40833333333,2.249
251.66,4.90066666667,4.06833333333,4.27666666667,3.49066666667,4.577,7.92866666667,1.06333333333,5.59433333333,0.901333333333,4.23033333333,3.375,1.734
252.04,4.86466666667,4.12,4.306,3.65466666667,4.725,7.891,1.094,5.866,0.977333333333,4.795,3.67766666667,2.304
252.41,4.164,3.545,3.83033333333,2.95033333333,4.16366666667,6.995,0.785333333333,5.377,1.04666666667,4.711,3.61633333333,2.213
252.79,3.91733333333,3.26066666667,2.50633333333,2.77366666667,3.55266666667,6.35,0.170333333333,4.55,0.073,4.16066666667,2.38466666667,2.628
253.16,3.83766666667,2.97666666667,1.919,3.32066666667,3.51766666667,6.29766666667,0.147333333333,4.52633333333,-0.369,3.88666666667,2.41066666667,2.066
253.54,3.68966666667,2.30933333333,1.63133333333,3.31366666667,3.06233333333,5.64766666667,-0.201,4.066,-1.00433333333,2.93666666667,1.43066666667,1.431
253.91,3.87566666667,1.88633333333,1.42133333333,3.53966666667,2.92,5.40033333333,0.0516666666667,3.54,-1.60233333333,2.791,0.853,1.163
254.28,3.6,1.25333333333,1.01333333333,3.09333333333,2.74666666667,5.14666666667,-0.32,2.8,-2.29333333333,2.13333333333,0.0533333333333,0.16
254.66,4.02966666667,1.50766666667,1.20633333333,3.50866666667,3.39933333333,5.15333333333,0.520666666667,3.01533333333,-1.83633333333,2.90566666667,-0.109666666667,1.151
255.03,4.526,1.50866666667,1.22433333333,3.98533333333,4.156,5.35166666667,1.13866666667,3.33033333333,-1.56533333333,3.55833333333,0.284666666667,2.306
255.41,4.31333333333,1.49633333333,1.26166666667,3.961,4.636,5.986,1.144,3.05166666667,-1.907,3.34533333333,0.498666666667,2.993
255.78,4.37,2.049,1.35633333333,4.00833333333,4.67166666667,5.877,0.663,2.56166666667,-2.19966666667,3.16466666667,0.512333333333,3.888
256.15,4.79166666667,2.47133333333,2.17,4.581,4.94266666667,5.93733333333,0.331333333333,2.62233333333,-1.507,2.833,0.603,3.436
256.53,5.73933333333,3.42,3.449,4.98566666667,5.21733333333,6.31866666667,0.521666666667,2.84066666667,-1.768,3.01433333333,0.579666666667,3.826
256.90,6.41233333333,3.59833333333,5.41133333333,5.57366666667,5.709,7.22433333333,1.434,4.221,-0.595,3.59833333333,2.19166666667,3.49
257.28,6.60633333333,3.994,5.602,5.25,5.35033333333,7.134,1.859,4.29533333333,-0.0753333333333,3.416,2.46166666667,3.466
257.65,7.08166666667,5.097,5.97666666667,5.52566666667,5.93166666667,7.08166666667,2.68366666667,4.98433333333,0.992333333333,4.01433333333,3.112,3.518
258.02,6.82933333333,5.34466666667,5.85933333333,5.18633333333,5.79966666667,7.52166666667,3.10766666667,5.107,1.04866666667,3.87966666667,3.66166666667,3.86
258.40,7.46266666667,5.90833333333,6.609,5.63533333333,6.267,8.026,3.962,5.72066666667,1.62233333333,4.32033333333,4.42266666667,4.713
258.77,7.366,5.83566666667,6.40566666667,5.70066666667,6.061,8.251,3.93066666667,5.95566666667,1.755,4.09533333333,4.75533333333,4.95
259.15,6.55066666667,5.56233333333,5.96833333333,5.278,5.332,7.66,3.46466666667,5.46766666667,1.40733333333,3.38366666667,4.42566666667,4.466
259.52,6.411,5.40433333333,5.479,5.51633333333,5.08133333333,7.243,3.466,5.31766666667,1.71466666667,3.14366666667,4.1,4.473
259.89,6.049,5.17833333333,5.18966666667,5.306,5.05066666667,7.094,3.43666666667,5.45666666667,1.69533333333,3.007,3.83133333333,4.598
260.27,6.11966666667,5.30433333333,5.059,5.338,5.148,7.26966666667,3.529,5.52766666667,1.83133333333,3.071,3.864,4.925
260.64,5.87033333333,5.255,4.82633333333,5.497,5.42,7.45366666667,3.49633333333,5.618,1.704,3.07833333333,3.98,5.178
261.01,5.79666666667,5.55533333333,4.657,5.56666666667,5.61033333333,7.30866666667,3.364,5.27033333333,1.589,3.079,3.85733333333,5.621
261.39,5.76866666667,5.64733333333,4.79966666667,5.57,5.81266666667,7.19933333333,3.48966666667,5.416,1.73933333333,3.26966666667,3.88566666667,5.614
261.76,5.99733333333,5.548,4.751,5.53666666667,5.70533333333,7.547,3.605,5.43566666667,1.63966666667,3.39166666667,4.00966666667,5.93
262.13,6.01233333333,5.75266666667,4.784,5.42166666667,5.693,7.406,3.24833333333,5.39833333333,2.05566666667,3.331,3.827,5.741
262.51,5.685,5.72366666667,4.359,5.22633333333,5.57066666667,7.12533333333,2.94466666667,5.26433333333,2.17966666667,3.17433333333,3.58166666667,5.736
262.88,5.663,5.81666666667,4.29266666667,4.89366666667,5.50933333333,6.80933333333,2.85233333333,4.97766666667,1.80333333333,3.062,3.43933333333,5.621
263.25,6.32533333333,5.792,4.557,5.22766666667,6.05066666667,7.23966666667,3.01766666667,5.16666666667,2.24033333333,3.27733333333,3.536,6.219
263.63,5.79433333333,5.611,4.49566666667,4.762,6.427,7.15933333333,2.78033333333,5.295,1.865,3.11366666667,3.72933333333,6.144
264.00,5.655,5.47433333333,4.065,4.029,6.233,6.64866666667,2.24066666667,4.80566666667,0.885333333333,2.89066666667,3.487,5.583
264.37,5.27566666667,5.108,3.95233333333,3.67266666667,5.92833333333,6.208,1.95766666667,4.232,0.130666666667,2.68466666667,2.703,5.369
264.75,5.39166666667,5.259,4.42666666667,4.02966666667,5.67533333333,5.789,2.1,4.37,0.586333333333,2.62966666667,2.27033333333,5.165
265.12,5.05033333333,4.56,4.315,3.88166666667,5.20033333333,5.59633333333,2.22366666667,4.466,0.810333333333,2.44933333333,1.884,5.088
265.49,5.27833333333,4.41133333333,4.70633333333,4.24533333333,4.836,6.03533333333,2.63933333333,4.54066666667,1.18133333333,2.658,2.03066666667,5.26
265.87,4.82166666667,4.151,4.89366666667,4.22333333333,4.29566666667,5.83666666667,2.48333333333,4.11466666667,1.414,2.302,1.577,5.329
266.24,4.839,3.951,4.99566666667,4.578,4.33433333333,5.77866666667,2.68066666667,3.93366666667,1.35733333333,2.40233333333,1.68866666667,5.17
266.61,4.59966666667,3.27533333333,5.29533333333,4.44666666667,4.039,5.56666666667,2.61366666667,3.46233333333,1.20533333333,2.376,1.47633333333,4.939
266.98,4.59833333333,3.044,5.36733333333,4.50033333333,4.20566666667,5.711,2.86366666667,3.84566666667,1.669,2.68366666667,1.35833333333,4.566
267.36,4.18866666667,3.21333333333,4.86033333333,4.10866666667,4.02866666667,5.57966666667,3.03766666667,3.90066666667,1.63033333333,2.70166666667,0.927333333333,4.173
267.73,4.593,3.73966666667,5.214,4.516,4.00366666667,5.742,3.30533333333,3.83333333333,2.03266666667,2.995,1.133,4.05
268.10,4.98733333333,3.987,5.715,5.33566666667,4.45633333333,6.124,3.72866666667,4.19866666667,3.138,3.21333333333,1.77333333333,4.047
268.48,4.53666666667,3.68066666667,5.348,5.408,4.35633333333,6.09866666667,3.87566666667,4.25133333333,3.10966666667,3.09466666667,1.953,3.605
268.85,4.50066666667,3.46733333333,5.25333333333,4.958,4.30833333333,6.153,3.77733333333,3.77733333333,3.261,3.21666666667,2.361,3.851
269.22,4.67933333333,3.81266666667,5.214,5.04066666667,4.41933333333,6.29733333333,3.88466666667,3.98633333333,3.394,3.654,2.90266666667,3.856
269.59,4.49166666667,3.909,5.032,4.88966666667,4.57733333333,6.05533333333,3.44,4.19366666667,3.17,3.56766666667,2.80033333333,4.136
269.97,4.643,3.99166666667,4.99,4.92033333333,5.21166666667,5.946,3.42333333333,4.366,2.93833333333,3.57566666667,3.03566666667,4.241
270.34,4.96433333333,4.10533333333,5.37366666667,5.11466666667,5.742,6.342,3.57333333333,5.033,3.014,3.60066666667,3.55966666667,4.624
270.71,5.31666666667,4.68033333333,5.065,5.75466666667,6.32466666667,6.89466666667,3.85833333333,5.489,3.14233333333,3.81866666667,4.01766666667,4.853
271.09,5.58966666667,5.10266666667,5.35866666667,6.141,6.55133333333,7.30766666667,4.03833333333,5.52566666667,3.28233333333,4.013,4.61533333333,5.385
271.46,5.48733333333,5.13966666667,5.71066666667,6.046,6.49266666667,7.126,3.87333333333,5.661,3.38933333333,4.10933333333,4.92833333333,5.475
271.83,5.81966666667,4.94866666667,5.68633333333,5.89233333333,6.70266666667,7.07833333333,3.83566666667,5.856,3.31533333333,4.12566666667,4.94833333333,5.554
272.20,5.69733333333,4.48,5.449,5.55566666667,6.46566666667,6.891,3.735,5.50833333333,2.71866666667,3.90066666667,4.75166666667,5.674
272.58,6.149,5.03933333333,5.98733333333,5.70966666667,6.71533333333,7.23566666667,4.07966666667,5.79033333333,3.01633333333,4.20733333333,5.028,6.311
272.95,5.9,4.93566666667,5.78533333333,5.647,6.56566666667,7.128,3.83366666667,6.01466666667,2.72033333333,3.891,4.64866666667,6.129
273.32,5.79266666667,4.78666666667,5.54966666667,5.48033333333,6.37066666667,6.96033333333,3.51466666667,5.804,2.636,3.48,4.301,5.723
273.69,5.72833333333,4.69,5.43666666667,5.29666666667,6.07833333333,6.70833333333,3.38333333333,5.33166666667,2.18166666667,3.24333333333,4.06,5.6
274.06,5.864,5.00933333333,5.57966666667,5.55566666667,6.161,6.707,3.526,5.579,2.39833333333,3.33566666667,4.214,5.556
274.44,5.772,5.13466666667,5.41133333333,5.60366666667,6.00033333333,6.21666666667,3.511,5.363,2.33266666667,3.487,4.04033333333,5.736
274.81,5.38233333333,4.88066666667,5.382,5.162,5.55366666667,5.786,3.107,5.26,2.17733333333,3.095,3.65733333333,5.835
275.18,4.82966666667,4.37933333333,5.19233333333,5.03,5.43033333333,5.58066666667,2.76533333333,5.04233333333,1.864,2.928,3.128,5.668
275.55,4.74533333333,4.10433333333,4.912,5.24533333333,5.41233333333,5.51533333333,2.66733333333,4.89933333333,1.526,2.924,2.74466666667,5.464
275.93,4.16166666667,3.97766666667,4.67366666667,5.04133333333,5.04133333333,5.39566666667,2.40233333333,4.89733333333,1.16866666667,2.99333333333,2.56,4.844
276.30,4.46433333333,4.53133333333,5.10966666667,5.52666666667,5.47266666667,5.80866666667,2.85066666667,5.59366666667,1.439,3.375,2.837,4.921
276.67,4.31566666667,4.23333333333,4.987,5.69933333333,5.54866666667,5.82266666667,2.41133333333,5.75433333333,1.23266666667,3.54833333333,2.84966666667,4.809
277.04,4.697,4.504,4.99966666667,5.93666666667,5.551,6.06033333333,2.67233333333,5.854,1.69466666667,3.981,3.08533333333,4.587
277.41,4.719,4.363,5.23833333333,5.95,5.58066666667,6.292,2.886,5.649,1.723,4.06266666667,3.15966666667,4.924
277.79,4.89066666667,4.50833333333,5.40966666667,6.27066666667,5.90166666667,6.93966666667,3.183,5.99733333333,2.213,4.42633333333,3.72933333333,5.041
278.16,4.618,4.29233333333,5.07966666667,6.03066666667,5.27033333333,7.07666666667,2.98833333333,5.85433333333,1.929,4.333,3.62666666667,4.768
278.53,4.489,3.92933333333,4.803,5.758,4.91233333333,7.57266666667,2.76966666667,5.73066666667,1.85566666667,4.03866666667,3.56166666667,4.134
278.90,4.53433333333,3.867,5.11966666667,5.82766666667,4.793,7.843,2.79133333333,5.52833333333,1.90633333333,4.33,3.78566666667,3.513
279.27,4.719,3.919,5.20733333333,5.57366666667,4.63766666667,7.39066666667,2.67166666667,5.31566666667,1.74933333333,4.245,3.648,3.011
279.64,4.781,4.11166666667,5.16966666667,5.45066666667,4.70066666667,7.406,2.81233333333,5.29,1.62066666667,4.13833333333,3.964,2.973
280.02,5.17066666667,4.31333333333,5.395,5.56666666667,4.62966666667,7.42633333333,3.311,5.21066666667,1.91233333333,3.97066666667,4.18166666667,3.641
280.39,4.58066666667,3.51966666667,4.736,4.85233333333,3.83,6.845,2.575,4.32166666667,1.695,3.40333333333,3.62333333333,3.067
280.76,4.48,3.23266666667,4.48033333333,4.27633333333,3.55066666667,6.30033333333,2.53266666667,3.85666666667,1.47666666667,3.01633333333,3.271,2.596
281.13,4.04166666667,2.76533333333,4.24166666667,3.829,3.516,5.85566666667,2.152,3.51633333333,0.775666666667,2.46533333333,2.74033333333,2.44
281.50,3.60466666667,2.65433333333,3.86433333333,3.44466666667,3.40766666667,5.40766666667,2.00033333333,3.72833333333,0.654333333333,2.111,2.65433333333,1.963
281.87,3.58533333333,2.73733333333,3.54866666667,3.18566666667,3.246,4.92966666667,1.926,3.755,0.423666666667,1.74433333333,2.362,2.035
282.25,3.68666666667,2.75333333333,3.734,3.36766666667,3.592,5.16366666667,2.127,4.13566666667,0.579333333333,1.89066666667,2.57566666667,2.623
282.62,3.502,2.84766666667,3.80066666667,3.44466666667,3.76633333333,4.765,2.22733333333,4.214,0.379,1.88333333333,2.572,3.169
282.99,3.37133333333,2.69933333333,3.42733333333,3.506,3.629,4.56966666667,2.117,4.40166666667,0.179,1.63533333333,2.453,3.461
283.36,3.27866666667,2.94133333333,3.13733333333,3.61633333333,3.71433333333,4.924,2.255,4.55333333333,0.446666666667,1.64466666667,2.82133333333,3.824
283.73,3.40966666667,3.14466666667,3.33566666667,3.844,3.71633333333,5.104,2.36133333333,4.691,0.709666666667,2.012,3.092,4.098
284.10,3.61033333333,3.34766666667,3.23633333333,3.91366666667,3.82266666667,5.32966666667,2.144,4.642,0.768666666667,2.14433333333,3.145,4.308
284.47,4.14833333333,3.99366666667,3.819,4.43933333333,4.33266666667,5.88366666667,2.743,5.147,1.367,2.627,3.635,4.914
284.85,4.367,4.32966666667,4.00333333333,4.843,4.535,6.20566666667,3.03266666667,5.46833333333,1.64266666667,2.76233333333,3.882,5.151
285.22,4.45466666667,4.591,4.00133333333,5.18066666667,4.46366666667,6.233,3.21166666667,5.52533333333,1.96,2.92166666667,4.092,5.117
285.59,4.78266666667,4.702,4.07733333333,5.44233333333,4.60366666667,6.415,3.426,5.487,2.213,3.14066666667,4.131,5.782
285.96,4.69366666667,4.65833333333,4.085,5.691,4.57033333333,6.59966666667,3.61733333333,5.40833333333,2.35566666667,3.28233333333,4.07633333333,6.008
286.33,4.48533333333,4.49433333333,3.703,5.48833333333,4.151,6.05966666667,3.228,4.767,2.37466666667,2.955,3.729,5.594
286.70,4.664,4.75166666667,3.724,5.66533333333,4.28633333333,6.26266666667,3.35566666667,4.87466666667,2.77533333333,3.19733333333,3.777,5.507
287.07,5.086,5.4,4.28333333333,5.94933333333,4.798,6.61266666667,4.00433333333,5.16433333333,3.39333333333,3.70766666667,4.14366666667,6.019
287.44,5.188,5.51066666667,4.48166666667,5.95533333333,4.787,6.47833333333,4.028,5.144,3.40033333333,3.67066666667,4.072,5.912
287.82,5.279,5.52466666667,4.66433333333,6.06966666667,4.857,6.51733333333,4.049,5.03333333333,3.54866666667,3.46066666667,3.92633333333,5.586
288.19,5.03166666667,5.52133333333,4.98733333333,6.118,4.84433333333,6.49233333333,4.07866666667,5.005,3.562,3.43733333333,3.76733333333,5.29
288.56,4.947,5.60333333333,4.79366666667,6.12533333333,4.81233333333,6.314,4.03866666667,4.983,3.319,3.364,3.69666666667,5.262
288.93,4.832,5.44966666667,4.76866666667,6.16733333333,4.65933333333,6.19433333333,3.95066666667,4.732,3.306,3.297,3.69633333333,5.45
289.30,4.94966666667,5.507,5.05966666667,6.274,4.767,6.32866666667,4.16433333333,4.85833333333,3.26933333333,3.507,3.95433333333,5.507
289.67,4.96133333333,5.55566666667,5.172,6.34133333333,4.715,6.396,3.96566666667,4.81566666667,3.10666666667,3.5,3.911,5.291
290.04,5.13033333333,5.514,5.231,6.20033333333,4.88333333333,6.52033333333,3.63066666667,4.783,3.18233333333,3.47533333333,4.08766666667,4.966
290.41,5.277,5.589,5.70833333333,6.25,5.31366666667,6.84633333333,3.74466666667,4.99266666667,3.18433333333,3.561,4.24933333333,4.818
290.78,5.02433333333,5.49566666667,5.72666666667,5.98533333333,5.126,6.66833333333,3.519,4.729,2.937,3.39866666667,4.184,4.96
291.15,4.73933333333,5.111,5.54766666667,5.85433333333,5.06433333333,6.31933333333,3.19666666667,4.43266666667,2.46233333333,3.21533333333,3.95866666667,4.628
291.52,4.39533333333,4.94233333333,5.31033333333,5.79133333333,4.97066666667,6.046,2.95233333333,4.386,2.122,2.99,3.57466666667,4.782
291.89,4.362,4.82566666667,5.20366666667,5.75266666667,4.94833333333,5.99866666667,2.914,4.57,2.034,3.08466666667,3.624,5.194
292.26,4.55866666667,4.791,5.12,5.99133333333,5.101,6.059,3.07766666667,4.53933333333,2.21633333333,3.26166666667,3.84266666667,5.633
292.64,3.979,4.137,5.02566666667,5.64766666667,4.621,5.57866666667,2.46866666667,3.95933333333,1.639,2.83366666667,3.40666666667,4.858
293.01,3.611,4.05333333333,4.476,5.30066666667,4.35533333333,5.361,2.03166666667,3.88266666667,1.07666666667,2.46433333333,3.05766666667,4.194
293.38,3.27233333333,3.911,4.03233333333,5.015,4.387,5.10633333333,1.74266666667,3.72866666667,0.932333333333,1.96566666667,2.79633333333,4.347
293.75,2.826,3.73733333333,3.79833333333,4.75033333333,4.193,4.83133333333,1.671,3.606,0.79,1.965,2.78566666667,4.011
294.12,2.57633333333,3.72466666667,3.83466666667,4.78333333333,3.99433333333,4.56366666667,1.73766666667,3.645,0.539333333333,1.84766666667,2.786,4.194
294.49,2.571,3.84666666667,3.62066666667,4.89633333333,3.75833333333,4.59233333333,1.98233333333,3.63033333333,0.411666666667,1.933,3.03233333333,4.622
294.86,2.694,3.64266666667,3.27266666667,4.857,3.57633333333,4.66733333333,2.06766666667,3.83233333333,0.37,1.77366666667,2.988,4.468
295.23,2.92933333333,3.885,3.14766666667,5.049,3.50266666667,4.73066666667,2.08333333333,3.95733333333,0.718666666667,1.71933333333,3.11133333333,4.531
295.60,3.40966666667,4.353,3.76433333333,5.538,3.868,5.201,2.48366666667,4.43066666667,1.23733333333,2.181,3.816,4.803
295.97,3.57966666667,4.712,4.15833333333,5.86966666667,4.11733333333,5.382,2.76933333333,4.56333333333,1.52933333333,2.30666666667,4.175,4.911
296.34,3.56,4.56233333333,4.42833333333,5.79366666667,4.14366666667,5.35933333333,2.63633333333,4.68866666667,1.326,2.13133333333,4.25466666667,4.712
296.71,3.89366666667,4.84033333333,4.47366666667,5.993,4.39,5.451,2.87066666667,5.161,1.61833333333,2.20633333333,4.52,4.993
