wavelength,Back_CoeFlam,Belly_CoeFlam,Breast_CoeFlam,Crissum_CoeFlam,Crown_CoeFlam,DorTail_CoeFlam,Patch10_CoeFlam,Patch11_CoeFlam,Rump_CoeFlam,Throat_CoeFlam,WingTip_CoeFlam
370.74,8.51025925927,19.4034666667,13.932,14.3937333333,4.03586666667,5.96973333333,10.9835333333,15.0485333333,10.3212666667,18.7777333333,7.63566666667
371.10,8.63714074074,19.4402,14.0031333333,14.5300666667,4.16853333333,6.10466666667,11.1058666667,15.2220666667,10.3805,18.8912,7.71973333333
371.46,8.58682962962,19.4,13.9138666666,14.577,4.15526666666,6.12333333333,11.0980666667,15.1682666667,10.3696666667,18.8546666667,7.68173333333
371.83,8.64872592593,19.4494666667,13.9506666667,14.6806666666,4.28153333333,6.21973333333,11.201,15.2410666667,10.4108666667,18.9456666667,7.79153333333
372.19,8.73667407407,19.5214,14.019,14.7474,4.3276,6.2906,11.3190666667,15.2628,10.5088333333,19.0336,7.89593333333
372.55,8.69162222222,19.4530666667,13.8948,14.7233333333,4.29713333333,6.22386666667,11.3138,15.2081333333,10.4088,19.0245333333,7.8852
372.92,8.64637037037,19.3290666667,13.7431333333,14.707,4.27313333334,6.1492,11.2815333333,15.1371333333,10.3299,18.9807333333,7.88366666667
373.28,8.64618518519,19.2856666666,13.6696666667,14.6708,4.2902,6.15306666667,11.2893333333,15.1082,10.3035,18.9812666667,7.85613333333
373.64,8.77760740741,19.3618,13.722,14.8188,4.3812,6.2708,11.4404,15.2437333333,10.3856666666,19.1308,7.94593333333
374.00,8.85923703704,19.3688666667,13.6629333333,14.8511333333,4.40846666667,6.29553333333,11.4885333333,15.2594666667,10.3711666667,19.1822666667,7.97913333333
374.37,8.98608888888,19.4092666666,13.6886666667,14.9375333333,4.49626666667,6.37733333333,11.6151333333,15.4126,10.429,19.2588666667,8.0684
374.73,9.07954074075,19.446,13.7268666667,15.0298666667,4.55226666667,6.4574,11.746,15.4689333333,10.4867666667,19.4107333333,8.1688
375.09,9.07292592593,19.3564666667,13.6775333334,15.0174,4.51666666667,6.41606666667,11.7596666666,15.4072,10.4298333333,19.4458666667,8.18713333333
375.45,9.18246666667,19.4030666667,13.763,15.0996,4.6334,6.51326666667,11.9012666667,15.5536666667,10.4973333333,19.5745333333,8.33326666667
375.81,9.22558518518,19.3594,13.7561333333,15.1454666667,4.61953333333,6.50993333333,11.9195333333,15.5761333333,10.4784,19.5588,8.33306666667
376.18,9.24925185185,19.2988666667,13.6864666667,15.2158666667,4.68493333333,6.5602,11.9599333333,15.6138,10.4952333333,19.6068,8.35486666667
376.54,9.25065185185,19.2170666666,13.6375333333,15.2140666667,4.642,6.55273333333,11.9312,15.6224,10.4261,19.587,8.3154
376.90,9.41659999999,19.3406666667,13.775,15.3742,4.82106666667,6.72846666667,12.1111333333,15.8393333333,10.5753333333,19.7634,8.48126666667
377.26,9.37706666667,19.2908666666,13.6972666667,15.4025333333,4.78486666667,6.703,12.1258666667,15.8399333333,10.5456666667,19.7755333333,8.44026666667
377.63,9.25485185185,19.1388666666,13.5186666667,15.3152666667,4.67193333333,6.5788,12.0139333333,15.7095333333,10.4372333333,19.7370666666,8.3528
377.99,9.17445185185,19.0618666667,13.4132,15.3086666667,4.62946666666,6.5066,12.0133333333,15.6713333333,10.3795,19.7499333333,8.30413333333
378.35,9.08996296297,18.9221333334,13.2470666667,15.2354666667,4.56386666667,6.44046666667,11.9528666667,15.5909333333,10.2608333333,19.7391333333,8.2318
378.71,9.07991851852,18.8542,13.1575333333,15.2455333333,4.5556,6.453,11.9599333333,15.6180666667,10.2216666667,19.7312666667,8.224
379.07,9.10732592592,18.8888666667,13.1366666667,15.3245333333,4.58946666667,6.50213333333,12.0298666667,15.6611333333,10.2138333333,19.7832,8.2488
379.44,9.0453037037,18.7634666667,13.0171333333,15.2908,4.5434,6.43406666667,12.0179333333,15.5699333333,10.1428333333,19.7354,8.16826666667
379.80,9.07676296297,18.7593333333,12.9851333333,15.3388666667,4.60386666667,6.4794,12.0986666667,15.6100666667,10.1599333333,19.8087333333,8.2312
380.16,9.07043703705,18.7279333333,12.9287333333,15.3619333333,4.59733333333,6.46633333333,12.0884666667,15.6172666667,10.0839333333,19.8431333333,8.21146666667
380.52,9.18266666667,18.7860666667,12.9620666667,15.4696666667,4.68773333333,6.57186666667,12.2378,15.6741333333,10.1822333333,19.9728666667,8.33773333333
380.88,9.17536296297,18.7823333333,12.9313333333,15.5111333333,4.68013333333,6.603,12.3057333334,15.6492,10.1847333333,20.0264,8.34926666667
381.24,9.23447407407,18.7678666667,12.9504,15.562,4.72386666667,6.634,12.3780666667,15.6808,10.1617,20.0906666667,8.40813333333
381.61,9.23588148148,18.7278,12.9317333333,15.5661333333,4.7486,6.64926666666,12.4468,15.66,10.1271666667,20.0497333333,8.42153333333
381.97,9.20821481481,18.6771333333,12.8982666667,15.5331333333,4.72306666666,6.63406666667,12.4255333333,15.6720666667,10.0884,20.0572666667,8.40753333333
382.33,9.26073333333,18.7113333333,12.8843333333,15.6212,4.7646,6.66346666667,12.4868,15.7132,10.0752,20.1243333333,8.44713333333
382.69,9.24725185185,18.6668,12.8542666667,15.6242,4.74706666667,6.64013333333,12.4808,15.7283333334,10.0329,20.1332666667,8.445
383.05,9.20902222221,18.5576,12.7834666667,15.5874,4.74226666666,6.60026666667,12.479,15.708,9.97756666666,20.0864666667,8.40586666666
383.41,9.19285185185,18.5432,12.7471333333,15.5952,4.71086666667,6.5542,12.4530666667,15.7170666667,9.91456666666,20.1125333333,8.38633333334
383.77,9.13782222223,18.4567333333,12.6552,15.5531333333,4.655,6.49466666667,12.412,15.6398,9.82259999999,20.0946,8.31186666667
384.14,9.13109629629,18.4003333334,12.6297333333,15.53,4.61553333333,6.47813333333,12.4366666667,15.6346,9.78896666667,20.0778,8.31606666667
384.50,9.11353333333,18.3854,12.5860666667,15.5672666667,4.62266666667,6.4538,12.448,15.6699333333,9.73733333333,20.0935333333,8.28266666667
384.86,9.04648148149,18.2794,12.4665333333,15.4881333333,4.57573333333,6.3354,12.3875333333,15.6196,9.64113333333,20.0043333333,8.16666666667
385.22,9.10238518519,18.2823333333,12.5034,15.5661333333,4.62693333334,6.365,12.4675333333,15.672,9.68973333333,20.0694,8.21386666667
385.58,9.17942222223,18.3425333333,12.5380666667,15.6539333333,4.66893333333,6.3984,12.5495333333,15.7559333333,9.74466666666,20.1694666667,8.2894
385.94,9.24121481481,18.3560666667,12.5726,15.74,4.7342,6.45293333333,12.6537333333,15.8048,9.77986666667,20.2395333333,8.3446
386.30,9.22363703703,18.2848666667,12.5358,15.7393333333,4.72153333333,6.43886666667,12.6608,15.8104,9.74516666667,20.2262,8.3464
386.66,9.216,18.2707333333,12.4879333334,15.7366666667,4.701,6.42966666667,12.6682666667,15.7668666667,9.70653333332,20.238,8.32466666667
387.03,9.20406666666,18.2256666667,12.4116,15.7264666667,4.6792,6.39446666667,12.6792,15.7372,9.66569999999,20.2578666667,8.33246666667
387.39,9.24583703704,18.1982,12.3580666667,15.7548,4.68286666667,6.42866666667,12.7341333333,15.7602666667,9.65586666667,20.2708,8.35406666667
387.75,9.30691851851,18.2326,12.3694666667,15.8304,4.7054,6.4642,12.8257333333,15.8415333333,9.70956666667,20.371,8.39853333333
388.11,9.20812592592,18.1482666667,12.2343333333,15.771,4.64606666667,6.3764,12.7566666667,15.7706666667,9.61883333333,20.3228,8.3026
388.47,9.144,18.0443333333,12.1125333333,15.7160666667,4.60246666667,6.31166666667,12.7406666667,15.7002666667,9.57483333333,20.3136666667,8.26566666667
388.83,9.2018962963,18.0030666667,12.0712666667,15.7938666667,4.63446666666,6.38866666667,12.8142,15.7418666667,9.56836666666,20.3670666667,8.32133333333
389.19,9.16993333334,17.9858666667,12.008,15.7996666667,4.62606666667,6.3946,12.8255333333,15.7702,9.5077,20.3756666667,8.3008
389.55,9.18772592593,17.9551333333,11.9734,15.8856666667,4.65933333333,6.416,12.8694,15.8222,9.48839999999,20.4412,8.30426666667
389.91,9.21450370371,17.9215333333,11.927,15.9188666667,4.68893333333,6.441,12.9006666667,15.8732,9.46936666666,20.4744666667,8.32393333334
390.27,9.24589629629,17.9275333334,11.9153333333,15.9693333333,4.73126666667,6.47493333333,12.974,15.8737333333,9.50966666667,20.4982666667,8.3658
390.63,9.29865925925,17.9166666667,11.8732,16.0520666667,4.77606666667,6.51813333333,13.0461333333,15.9146,9.5197,20.5333333333,8.41113333334
391.00,9.38608148149,17.9099333333,11.9111333333,16.1576,4.83326666667,6.61866666667,13.1425333333,15.9937333333,9.56823333333,20.6053333333,8.4682
391.36,9.40171851853,17.8752,11.8946,16.1778666667,4.87546666666,6.6508,13.1691333333,15.9974666667,9.54356666666,20.6414,8.5116
391.72,9.40295555555,17.8016,11.8428,16.178,4.89073333334,6.6658,13.2098,15.9886666667,9.50696666668,20.6554,8.53
392.08,9.51191851852,17.8184,11.8882,16.3126,5.0086,6.76853333333,13.3809333333,16.095,9.59303333333,20.7624666667,8.65026666667
392.44,9.5242,17.7734,11.8546,16.3249333333,5.00933333333,6.78826666667,13.4220666667,16.0976,9.53733333333,20.7853333334,8.65260000001
392.80,9.49740740741,17.6817333333,11.7585333333,16.3110666667,4.973,6.7624,13.4036666667,16.0615333334,9.45586666667,20.7879333334,8.62020000001
393.16,9.50924444444,17.5817333333,11.6509333333,16.3389333333,4.95126666667,6.73526666667,13.4142,16.009,9.42536666667,20.8037333333,8.64226666667
393.52,9.47338518519,17.4691333333,11.529,16.2979333333,4.90053333333,6.73946666667,13.3779333333,15.9126,9.34526666667,20.7677333333,8.62820000001
393.88,9.43417777779,17.3377333333,11.3933333333,16.2796,4.85306666667,6.68393333333,13.3781333333,15.8231333333,9.25123333333,20.7510666667,8.5892
394.24,9.40636296295,17.2239333333,11.2864,16.2838666667,4.84466666667,6.65953333333,13.3723333334,15.8039333333,9.18689999999,20.7574,8.58426666667
394.60,9.38165185184,17.0995333333,11.2056666667,16.2584,4.86093333333,6.64993333333,13.377,15.7687333333,9.13680000001,20.7645333333,8.58226666667
394.96,9.31933333333,17.0013333333,11.0744666667,16.2234666667,4.81833333334,6.6104,13.3413333333,15.6980666667,9.03990000001,20.7567333333,8.5694
395.32,9.34175555554,16.9594666667,10.998,16.2701333333,4.84193333333,6.6188,13.4114,15.699,9.03743333334,20.8096,8.61519999999
395.68,9.27105925927,16.832,10.8802666667,16.2482,4.8214,6.61153333333,13.3853333333,15.6552,8.95143333334,20.7729333333,8.6006
396.04,9.21785925925,16.6798,10.7374,16.1789333333,4.74926666667,6.57433333333,13.3284666667,15.5456,8.81063333334,20.7151333333,8.5492
396.40,9.19587407408,16.5353333333,10.6308,16.1599333333,4.76273333333,6.57026666667,13.3198666667,15.496,8.74886666666,20.6895333333,8.55306666667
396.76,9.10917037037,16.3775333333,10.5104666667,16.1038666667,4.72,6.4964,13.3059333333,15.4175333333,8.63463333333,20.6588666667,8.52966666667
397.12,9.0595111111,16.2140666667,10.3675333333,16.0542,4.7132,6.47333333333,13.2906,15.3527333333,8.55456666668,20.6380666667,8.49013333333
397.48,9.06081481481,16.1185333333,10.2714,16.0346666667,4.70466666667,6.42326666667,13.3274,15.3392,8.51606666667,20.6434,8.49093333333
397.84,9.12519259259,16.0784666667,10.2776,16.103,4.77126666667,6.51986666667,13.4080666667,15.364,8.54406666667,20.7008666667,8.55733333333
398.20,9.12731851852,15.9578,10.2099333333,16.1002,4.76593333333,6.517,13.4462,15.3462666667,8.49376666667,20.6856666667,8.52526666667
398.56,9.12486666666,15.8539333333,10.1189333333,16.1094,4.7516,6.50326666667,13.4903333333,15.3524666667,8.44296666667,20.7097333333,8.5102
398.92,9.04325185186,15.6534,9.963,16.0286666667,4.6606,6.40693333333,13.4394,15.229,8.33150000001,20.6367333333,8.38366666667
399.28,9.05308148147,15.5474,9.92666666666,16.0749333333,4.68873333333,6.43633333334,13.4601333333,15.2490666667,8.30083333333,20.6679333333,8.3688
399.64,9.12657777778,15.5123333333,9.88700000001,16.1264666667,4.74146666667,6.43686666667,13.5607333333,15.2725333333,8.32350000001,20.7304666667,8.4072
400.00,9.20114074073,15.5048666667,9.87739999999,16.2600666667,4.8122,6.49706666667,13.649,15.3466666667,8.37056666667,20.8492666667,8.47893333333
400.36,9.18387407407,15.4350666667,9.81013333334,16.2684666667,4.7632,6.48573333333,13.6514666667,15.3363333333,8.33040000001,20.8554,8.45593333333
400.72,9.32054074074,15.4704666667,9.87993333333,16.3798,4.8558,6.58653333333,13.7565333333,15.4201333333,8.42583333333,20.9688,8.5466
401.08,9.31102962964,15.4294,9.84133333334,16.4209333333,4.8238,6.58833333333,13.7894666666,15.4232,8.40779999999,20.9784666667,8.54746666666
401.44,9.30536296297,15.3184666667,9.77133333334,16.4112,4.8076,6.59106666667,13.7851333333,15.3931333333,8.34673333334,20.9656,8.51486666667
401.80,9.22677037038,15.1632666667,9.64520000001,16.3374666667,4.73093333333,6.5106,13.7338,15.2882,8.24546666667,20.9014,8.4264
402.16,9.25932592593,15.1337333333,9.59139999999,16.3618666667,4.76113333333,6.54653333333,13.7497333333,15.2867333333,8.23783333333,20.9747333333,8.46513333333
402.52,9.27149629629,15.1038,9.54706666667,16.3989333333,4.75706666667,6.55413333333,13.7598666667,15.2699333333,8.2127,20.9848,8.45913333333
402.88,9.34965185185,15.1425333333,9.5594,16.4922666667,4.862,6.61046666667,13.8482666667,15.3546,8.2478,21.0654,8.55486666667
403.24,9.32310370371,15.0644,9.46653333333,16.4397333333,4.80293333333,6.5502,13.8526666667,15.3032,8.19510000001,21.0499333333,8.5392
403.60,9.31910370371,15.0205333333,9.46020000001,16.457,4.77966666667,6.57433333333,13.8480666667,15.2881333333,8.15693333333,21.0474,8.5348
403.95,9.30731111111,14.9702,9.44006666667,16.4332,4.77753333334,6.5714,13.8812,15.281,8.11703333334,21.0364666667,8.54386666666
404.31,9.35434074075,14.9609333333,9.44886666667,16.4864666667,4.83453333333,6.59473333333,13.9249333333,15.2895333333,8.13700000001,21.0868,8.5884
404.67,9.35311111111,14.9381333333,9.39786666667,16.5028,4.8218,6.5784,13.9254666667,15.28,8.11253333333,21.0948666667,8.59493333334
405.03,9.37394814814,14.9096666667,9.4012,16.4776666667,4.85533333333,6.61333333333,13.9570666667,15.2554,8.10643333333,21.0880666667,8.59886666667
405.39,9.35361481482,14.8879333333,9.37693333333,16.4766666667,4.85593333333,6.57986666667,13.9708,15.2617333333,8.08026666667,21.0884,8.58833333334
405.75,9.38861481482,14.9194666667,9.388,16.5446,4.8802,6.61233333333,14.0202666667,15.3196,8.08736666666,21.1226666667,8.63513333333
406.11,9.36343703703,14.8690666667,9.34919999999,16.5344,4.84086666667,6.57106666667,14.0542666667,15.3,8.0549,21.1046666667,8.6192
406.47,9.40529629629,14.8779333333,9.36859999999,16.5544666667,4.87006666667,6.60126666667,14.1132,15.3344,8.10116666666,21.1550666667,8.65746666666
406.83,9.40616296295,14.8488666667,9.37226666666,16.5730666667,4.85146666667,6.62146666666,14.1375333333,15.3390666667,8.10523333333,21.1682666667,8.66879999999
407.19,9.41891111111,14.8239333333,9.37526666667,16.5864,4.87773333333,6.6512,14.1643333333,15.3422,8.10393333333,21.1723333333,8.64893333333
407.55,9.40891851852,14.7845333333,9.33299999999,16.5657333333,4.87153333333,6.63086666667,14.1801333333,15.3382,8.09096666667,21.1576,8.62966666667
407.90,9.40815555555,14.7648666667,9.30346666666,16.5702666667,4.858,6.611,14.1803333333,15.3439333333,8.09130000001,21.175,8.61253333333
408.26,9.39185925926,14.7185333333,9.25506666667,16.5415333333,4.81366666667,6.59726666667,14.2037333334,15.3338666667,8.06529999999,21.1464,8.57513333333
408.62,9.38373333333,14.6722666667,9.21353333333,16.5475333333,4.80773333333,6.59386666667,14.2395333333,15.3184,8.05423333333,21.1403333333,8.555
408.98,9.4390074074,14.6948,9.25626666667,16.6272666667,4.8622,6.65333333334,14.3256,15.3845333333,8.10126666667,21.2418666667,8.62333333333
409.34,9.49722222223,14.6910666667,9.2974,16.6812,4.88893333333,6.70226666667,14.3870666667,15.4086,8.12550000001,21.3037333333,8.66933333333
409.70,9.55940740741,14.7186666667,9.33426666667,16.7176666667,4.9336,6.73826666667,14.4446,15.4562666667,8.17083333333,21.3685333333,8.71933333333
410.06,9.60845925926,14.7410666667,9.3724,16.7795333333,4.96966666667,6.78253333333,14.4928666667,15.5017333333,8.19506666666,21.424,8.75346666667
410.42,9.56168148149,14.6767333333,9.32546666667,16.7485333333,4.9714,6.7622,14.4859333333,15.4486666667,8.12873333333,21.3950666667,8.72466666667
410.77,9.61497777779,14.6888666667,9.35379999999,16.7931333333,5.02433333333,6.794,14.5474,15.5021333333,8.14746666667,21.4474,8.77346666667
411.13,9.60574074075,14.6643333333,9.31453333334,16.8003333334,5.00353333333,6.76726666667,14.5494,15.4903333333,8.12426666666,21.4692,8.76779999999
411.49,9.62153333333,14.6401333333,9.30633333333,16.8254666667,5.01613333333,6.7798,14.5831333333,15.5088666667,8.1283,21.5201333333,8.79379999999
411.85,9.63899259259,14.6424666667,9.30599999999,16.856,5.03526666667,6.78606666667,14.6398,15.5111333333,8.1362,21.5537333333,8.82046666666
412.21,9.72095555556,14.6715333334,9.34006666667,16.9529333333,5.1224,6.8548,14.7227333333,15.5728666667,8.1902,21.6494,8.91626666667
412.57,9.76422222223,14.6801333333,9.35673333333,16.9712,5.1682,6.89926666667,14.8129333333,15.6318,8.20706666667,21.7,8.96806666667
412.92,9.73811851852,14.655,9.29700000001,16.9720666667,5.1436,6.85326666666,14.7845333333,15.6148666667,8.13213333333,21.6856666667,8.93739999999
413.28,9.73229629629,14.6249333333,9.23239999999,16.9926,5.15806666667,6.8656,14.8192666667,15.6550666667,8.11880000001,21.6986666667,8.95413333333
413.64,9.60809629631,14.4597333333,9.07786666667,16.9023333333,5.0874,6.77706666667,14.7488,15.5486,8.0039,21.61,8.85293333333
414.00,9.58422222222,14.3752,9.01893333333,16.8744,5.09026666667,6.77673333333,14.7480666667,15.5018,7.96273333334,21.5794666667,8.84299999999
414.36,9.64768888889,14.3905333333,9.01233333333,16.9616666667,5.11253333333,6.82953333333,14.833,15.5342,7.98133333333,21.6647333333,8.92273333334
414.72,9.60838518519,14.2812666667,8.8764,16.907,5.06073333333,6.76753333333,14.7945333333,15.4543333333,7.89099999999,21.6219333333,8.84633333333
415.07,9.62171851851,14.2323333334,8.82826666667,16.9095333333,5.09613333333,6.7788,14.8371333333,15.4305333333,7.85903333333,21.6144666667,8.88213333333
415.43,9.59267407409,14.1223333333,8.72159999999,16.8790666667,5.07186666667,6.76866666667,14.8176,15.3396,7.78563333334,21.5872,8.86073333333
415.79,9.52502222222,13.9716,8.60260000001,16.8282666667,5.03466666667,6.73846666667,14.7726,15.2533333333,7.69943333333,21.5113333333,8.80859999999
416.15,9.4774074074,13.8425333333,8.51133333333,16.7767333333,4.99286666667,6.71353333333,14.7603333333,15.1805333333,7.62039999999,21.4790666667,8.7608
416.51,9.43503703705,13.7224666667,8.42119999999,16.7524666667,4.96953333333,6.6908,14.7166,15.0982,7.54393333333,21.4566,8.73193333333
416.86,9.42172592593,13.5910666667,8.33926666668,16.6989333333,4.95513333333,6.67086666667,14.7334666666,15.0328,7.5026,21.4224666667,8.724
417.22,9.40053333334,13.493,8.2744,16.6591333333,4.94893333333,6.67686666667,14.7324,14.9586,7.46286666667,21.4075333333,8.72706666666
417.58,9.42336296297,13.415,8.22106666667,16.6445333333,4.96266666667,6.6914,14.771,14.9145333333,7.43426666666,21.4082,8.75200000001
417.94,9.40541481481,13.2881333333,8.13746666667,16.5842,4.95373333333,6.675,14.7603333333,14.8436,7.37536666667,21.3725333333,8.75126666667
418.29,9.37859259259,13.1561333333,8.05500000001,16.5136,4.94793333333,6.6508,14.7386666667,14.7922666667,7.32873333333,21.3188666667,8.72713333333
418.65,9.40612592592,13.0986,8.03939999999,16.5324,4.9876,6.71693333333,14.8028,14.7777333333,7.34383333333,21.359,8.78006666667
