wavelength,Back_EunCamm,Belly_EunCamm,Breast_EunCamm,Crissum_EunCamm,Crown_EunCamm,DorTail_EunCamm,Rump_EunCamm,Throat_EunCamm,WingTip_EunCamm
812.02,17.8496666666,18.1486,16.8950666667,19.12,13.9228,20.0664666667,17.4346666667,48.4930666667,20.6061333334
812.32,16.9789333333,17.3924,15.7554,18.768,13.4683333333,18.6877333333,17.1056,47.9999333334,19.9324666667
812.63,16.2064,16.9224,15.0895333333,18.2266,13.0946666667,17.8559,16.9565333334,47.7835333333,19.6760666667
812.93,17.5206666666,18.8384,16.4889333333,19.6446666667,14.3044,19.8309,18.3962,49.2154666667,21.0230666667
813.24,19.1446,20.4322666667,18.6156,21.0670666667,16.0669333334,21.4419,19.6914,51.3229333333,23.2098666667
813.54,18.1761333333,19.7124666667,17.4573333333,20.0718,14.7439333333,20.7637666667,18.8140666667,50.8086,22.3718666667
813.85,18.0862,19.8022,17.2866,19.982,14.7170666667,20.3412,18.4905333333,51.4915333333,22.7133333333
814.15,19.3560666667,21.3514666667,18.1496,21.1248,15.7459333333,21.5011333333,19.3287333333,52.8978666667,23.4468
814.46,19.0051333333,20.9668666667,17.3129333333,20.0836,15.351,21.3482666667,18.9308,53.8168,22.6778666666
814.76,19.3435333333,21.5996,17.1889333333,20.4069333333,16.0703333333,22.3439666667,19.6302,53.4536,22.6536666666
815.07,19.2118666667,21.8636666667,17.2092,20.7694666667,16.5599333333,22.8929,19.7774666667,53.7227333333,23.0598666667
815.37,19.6338,22.7512,18.094,21.1643333333,17.1361333333,23.5209333333,19.5400666667,54.5446666667,23.4929333333
815.68,20.1902666667,23.8421333333,18.9824666667,21.3600666667,18.0124,24.4794666667,19.7528,55.6918,24.3176666667
815.98,20.5524666667,23.5809333333,18.9716,21.457,17.5524666667,24.3333666667,19.638,55.7143333333,24.3904
816.29,19.7237333333,22.7524,17.8952,20.8951333333,16.8190666667,22.6714333333,18.5903333333,55.6095333333,23.5904666666
816.59,18.211,21.3182666667,16.1018,19.3314666667,15.2919333333,20.9086,17.4764,54.1242666667,21.9962
816.89,19.3064666667,22.4872666667,16.8376,20.3883333333,16.8747333333,21.4239333333,18.5482666667,55.5155333333,23.0236666667
817.20,20.3046666667,23.518,17.1744666666,21.2742666667,17.2392,21.9622,18.8828666667,56.251,23.9612
817.50,20.8806,23.8274,17.6010666667,21.5363333333,17.691,22.4888,19.4251333333,56.0915333333,24.7799333333
817.81,21.6318666667,24.4677333333,18.3856666667,22.7313333333,18.3072,23.5295333333,20.1046666667,56.3960666667,26.1432
818.11,20.8270666667,23.1352,16.6752,21.6536666667,16.6924666667,21.9122,18.5272,55.8398666667,24.9698
818.41,19.1973333333,21.7996666667,14.9555333333,20.2705333333,15.2766666667,20.2829333333,16.8822,54.9388,23.7514666667
818.72,18.8982666667,21.1901333333,14.3386,19.4772,14.4672666667,19.6060333333,16.1639333333,54.5638,23.474
819.02,18.1812666667,20.2512666667,13.8888,18.7976,13.5465333333,19.2848,15.5252,54.0562666667,22.8082666667
819.33,17.2687333333,19.9648666667,13.7745333333,18.3682666667,13.3122,18.8062,15.0069333333,52.9692666667,22.1148
819.63,16.8188666666,19.7576666667,13.6626,18.0800666667,12.8860666667,18.4934333333,14.5946,52.1218,21.9944666667
819.93,17.6120666667,20.7075333333,14.7433333333,18.9626666667,13.7332,19.6488333333,15.5376,53.2416666667,23.328
820.24,16.7926,19.7571333333,14.2150666667,18.0252666667,12.8834,18.5087666667,14.7142666667,51.7768666667,22.7035333333
820.54,15.8408,18.7274,13.6637333333,17.1020666666,12.0720666667,17.8061333333,14.069,50.6044,22.072
820.85,15.5354,18.3014666667,13.4448666667,16.7686666667,11.6506666667,17.1956333333,13.7922666667,50.0384,21.8228
821.15,15.1383333333,17.7704666667,13.0813333334,16.3022,11.2132666667,16.6036,13.3223333333,49.5508666667,21.5613333333
821.45,15.0102,17.6299333333,13.2828666667,16.2218,11.3351333333,16.6666666667,13.2878,49.591,21.7393333333
821.76,15.0370666666,17.4899333333,13.3311333333,16.2624,11.2848,16.6826,13.435,49.018,21.6318666667
822.06,15.0344666667,17.3562,13.2576,16.2041333333,11.2482,16.6889666667,13.5621333333,48.9206,21.6622666667
822.36,14.808,17.1248,13.0027333333,15.9736,11.0870666667,16.4678333333,13.2394,48.4918666667,21.4384666667
822.67,14.9868666667,17.1175333333,12.9679333333,15.9703333333,11.0896,16.6318,13.3438666667,48.8510666667,21.6884666667
822.97,14.7876666666,16.806,12.6736666667,15.7156666667,10.8552666667,16.4872,13.1556666667,48.7431333333,21.5414
823.27,14.8654,16.7198,12.6522666667,15.7042,10.7667333333,16.4317333333,13.0176,48.7922666667,21.5663333333
823.58,15.0525333333,16.8499333333,12.8374,15.9290666667,10.9145333333,16.7535333333,13.1561333333,49.1226,21.8646
823.88,15.2808666667,17.0777333333,13.0468666667,16.103,11.1365333333,16.9382333333,13.3315333333,49.3304,22.169
824.18,15.4254,17.1966666667,13.1321333333,16.322,11.3569333333,17.1739333333,13.3752666667,49.6433333333,22.4704666667
824.49,15.6254666667,17.4052,13.2836666667,16.5293333333,11.5926,17.4085333333,13.5106666667,49.8302,22.6747333333
824.79,16.1157333333,17.8902,13.5608,16.9103333333,12.0652,17.8597,13.9311333333,49.9367333333,23.0872666667
825.09,16.2726,18.2546666667,13.739,17.0609333333,12.3474,18.0855333333,14.0748,50.87,23.6232666667
825.39,16.075,18.2051333333,13.556,16.9004666667,12.2258666667,18.0065,13.8461333334,50.927,23.5672
825.70,16.9232666666,19.0966666667,14.3929333333,17.8898666667,13.1772666667,18.8142,14.8252666667,51.9346,24.6076
826.00,16.7151333333,19.053,14.3117333333,17.9091333333,13.0895333333,18.5982333333,14.6522,51.5486,24.4602
826.30,17.7307333333,19.8812666667,15.2207333333,18.7514,14.0138,19.3821666667,15.4003333333,52.1681333333,25.3378
826.61,17.045,19.133,14.4797333333,18.1069333333,13.3951333333,18.7010333333,15.0738666667,51.1738666667,24.637
826.91,17.0049333333,19.0764,14.4389333333,18.0195333333,13.3658666667,18.6782333333,15.1155333333,50.5918,24.4292
827.21,17.3339333333,19.2341333334,14.5957333333,18.2906666667,13.5372666667,18.8115333333,15.4536,51.1144,24.4576
827.51,16.8894666667,18.9120666667,14.1882666667,17.8741333333,13.0273333333,18.6592666667,15.1431333333,50.6055333333,24.1050666667
827.82,16.7025333333,18.9419333333,14.1824,17.9421333333,12.7546666667,18.7965,15.2302666667,50.8201333333,24.1122
828.12,16.5299333333,18.7006666667,14.0136666667,17.8366,12.3146,18.5423666667,15.0181333333,51.2995333333,23.7760666667
828.42,16.6742666667,18.5558666667,14.0272666667,17.6433333334,12.0588,18.4126666667,14.8904666667,50.9388666667,23.5370666667
828.72,16.3776,18.4758666667,13.9640666667,17.6268,11.6918666667,18.0798,14.7968666667,50.7338666666,23.5252666667
829.02,16.1240666667,18.0666,13.6414666667,17.218,10.8998666667,17.8120666667,14.2442,50.8372666667,23.2908666666
829.33,16.8549333333,18.5862666667,14.3898,17.8722666667,11.3916,18.6794,14.8789333333,51.7974666667,24.2015333333
829.63,16.4118666667,18.3848666667,14.2654666667,17.6042666667,10.6991333333,18.2738,14.7534666667,51.729,23.8428666666
829.93,17.2776,19.7822666667,15.3296666667,18.8808666667,11.7484,19.5401333333,15.844,52.8918,25.2995333333
830.23,17.9572,20.4762,15.2587333333,19.5099333333,11.8150666667,20.1069666667,16.0734,54.9826666667,26.1835333333
830.54,16.2912,19.489,13.6664666667,18.5288666667,10.2904666667,19.1558333333,14.3786666667,54.1928,25.6754666667
830.84,17.5779333333,20.9738,14.9563333334,19.8419333333,11.4773333333,20.0083333333,15.9800666667,56.0466666667,27.3825333333
831.14,17.6203333333,20.5063333333,14.8608666667,19.7722666667,11.8227333333,19.7636,15.9578,55.1224,27.2826
831.44,18.6865333333,21.7872666667,16.0598,21.089,13.2503333334,21.0143,17.5064,55.3366,28.9026666667
831.74,19.0245333333,22.2088,16.7594,22.0153333333,14.1556666667,21.7452333333,18.0732666667,55.7032666667,29.8588
832.04,21.0303333333,23.5228,18.038,23.1666,16.0454,23.4279666667,19.6212666667,56.9546,30.9698666667
832.35,19.846,22.7800666667,17.0518666667,21.9818,15.3710666667,22.6016,18.7534,55.8404,30.0139333333
832.65,19.0708,22.3782,16.8876,21.3060666667,14.8796666667,22.3164,18.1090666667,55.0876666667,29.2529333333
832.95,18.4418,21.9492666667,16.743,20.8005333333,14.6837333333,22.4013666667,17.7086666667,54.9831333333,29.0437333333
833.25,18.6816666667,21.9515333333,17.2653333333,20.9383333333,14.7956,22.2309333333,17.5244,55.0201333334,28.8888
833.55,19.1961333333,22.4062666666,18.0116666667,21.597,15.3751333333,22.4462666667,18.3280666667,54.4104,29.2176
833.85,19.8261333333,22.8038,18.7720666667,22.0262,15.9324666667,22.7782333333,18.9612,54.7964,29.5113333333
834.16,19.1672666667,22.3286,18.2198666666,21.2616,15.3776666667,22.3235333333,18.1052,53.9966,28.726
834.46,19.4572,22.7334,18.591,21.6728666667,15.3497333333,22.492,18.4962666666,54.598,29.2955333333
834.76,17.8744,21.0069333333,17.1573333334,20.2644,13.6281333333,21.0678333333,16.8217333333,53.3028,27.9328666666
835.06,17.5143333333,20.9053333333,16.9544666667,19.8797333333,13.3070666666,21.0045666667,16.8079333333,53.0663333333,27.551
835.36,16.9363333333,20.5232666667,16.9692666667,19.8527333333,12.9136666667,20.5423666667,16.4404666667,52.5376,27.2880666667
835.66,18.1597333333,21.2788,17.8588,20.9781333333,14.1434666667,21.2617666667,17.6618666667,53.3392,28.3043333333
835.96,19.1905333333,22.2304666667,18.6408,21.9339333333,15.2363333333,21.7485333333,18.8755333334,53.7904666667,29.5149333333
836.26,19.7142666667,22.5257333333,18.8235333333,22.5721333333,15.653,21.9608,19.5215333333,53.7852666667,30.1230666667
836.57,19.3827333333,22.0552666666,18.3006666667,22.2150666667,15.5409333333,22.0807,19.4624666667,53.1372,29.9128666667
836.87,18.0666,21.0819333333,17.4622666667,21.1934,14.5744,21.1296666667,18.4726,51.8696,29.4033333333
837.17,18.9302666667,22.1822,18.5194666667,22.1651333333,15.8836666667,22.6358333333,19.7775333333,51.6132,30.5606
837.47,20.1011333333,22.7899333333,19.5304,23.1123333333,16.676,23.4302333333,21.0682,51.4272666667,31.8416
837.77,20.3589333333,23.0762666667,19.4856666667,22.7948,17.3314666667,23.2557,20.6792,50.4318666667,31.4798666667
838.07,22.745,25.6913333333,21.8803333333,24.2938,20.2714666667,25.0830666667,23.1272666667,51.7748,33.5746666667
838.37,23.0674,25.1956,21.4711333333,23.9332,20.3547333333,24.7835333333,23.0881333333,51.7893333333,33.3332666667
838.67,23.4290666667,25.3674,21.0862666667,23.4505333333,20.7134,25.7028333333,22.9606,51.2248,33.1843333333
838.97,21.3116666667,23.8591333333,19.1436666667,21.7994,17.897,23.3441,20.6828666667,48.954,30.7751333333
839.27,20.6466666667,22.8763333333,18.0824,20.6913333333,16.8228,22.0343333333,19.3422666667,48.0936,29.2751333334
839.57,20.9906666667,22.9716,18.1858666667,20.7792,17.4402,22.1369666667,19.1541333333,47.9911333333,29.4713333333
839.87,21.6886666667,23.8596,18.432,21.0087333333,17.4342,22.0723666667,19.2764666667,48.3989333333,29.7806
840.17,22.1559333333,24.1017333333,18.8058,20.8623333333,17.7004666667,22.9520666667,19.7899333333,49.3530666667,29.5412
840.47,21.3847333333,23.1937333333,18.1686666667,20.0557333333,16.5940666667,21.4963,18.604,48.7996,27.7944
840.77,21.9899333333,23.7037333333,18.6512,21.216,17.0922,22.0120666667,18.9829333333,49.9281333333,28.1702666667
841.07,22.2296666667,23.9379333333,19.1126,21.0315333333,17.0161333333,22.3349666667,19.2900666667,49.1404,28.4192
841.37,21.1737333333,23.5327333333,18.507,21.1396,15.8631333334,22.0169666667,18.4958,48.1594666667,27.4531333333
841.67,21.4864666667,24.2996,20.0457333333,22.1269333333,16.3521333333,22.9788333333,19.0966666667,47.5586,28.5879333333
841.97,22.3112666667,25.2033333333,21.5446,24.0534666667,17.5376666667,23.8849,20.2090666667,48.072,29.6863333333
842.27,24.7584666667,27.1086666667,24.1884666667,26.5154,20.7213333334,27.3241,22.9668,49.3310666667,32.6236
842.57,25.2328666667,27.7452,24.1787333333,27.7942,21.0539333333,28.5292,23.0882666667,49.8037333333,33.0391333333
842.87,23.6879333333,26.3959333333,22.9915333334,25.9702666667,19.3422666666,26.3121,21.6762,47.6209333333,30.9734666667
843.17,24.7059333333,26.9641333333,24.6922666667,27.6538666667,20.9330666667,27.7889,23.1101333333,48.3840666667,31.7646666667
843.47,25.3726666667,27.4964,26.4979333333,28.2982,21.9972,27.5879,23.4036666667,48.0732,31.9408
843.77,27.3145333333,29.3736666667,28.4376666667,30.5256666667,23.7004666667,30.0430666667,24.9532,49.1288666667,34.0676666667
844.07,26.2904666667,29.0746,27.4342,28.9089333333,23.2054666667,29.3077333333,24.2739333334,47.3137333333,32.31
844.37,26.5594,29.1954666667,27.6782,29.7930666667,23.3102666667,29.6934666667,25.1340666667,47.249,31.8160666667
844.67,26.3536666667,28.216,26.7762,28.9358,21.7996,29.1314333333,25.1174,46.0718666667,31.4398
844.97,26.6666,27.2637333333,25.4228,29.0049333334,21.194,28.1177666667,24.7926666667,45.4560666667,31.2105333333
845.27,27.284,27.1605333333,24.1094,28.3598,21.0229333333,27.9806666667,25.0970666667,45.3262,30.6526
845.57,25.9574,26.1348666667,22.6596,26.0815333334,19.5922666667,26.25,23.1384,43.8652666667,27.5887333334
845.87,25.2613333333,25.9982666667,23.6332,25.3985333333,20.1714,25.8011,23.976,43.3589333333,27.3521333333
846.17,28.838,28.9736666667,25.5471333333,29.1263333334,22.9176666666,29.5672666667,26.1746666666,45.1229333333,30.1440666667
846.47,26.9840666667,26.8003333334,23.1243333333,27.1679333334,20.5347333333,26.8338666667,23.9266,42.5898666667,28.3374
846.77,26.4794666667,26.7007333333,21.8708,27.1598666667,18.9456,26.2074,23.2653333333,42.3299333333,28.0782666666
847.07,23.6864,23.7726,18.3634666667,24.4098666667,16.0206,23.3247,20.9647333333,39.9138666667,25.5985333333
847.37,21.392,20.6960666667,16.5934,23.7729333333,13.4249333333,20.4029,18.9742666667,37.7838666667,23.6262666666
847.67,23.3055333333,23.3982666667,18.1058,26.0910666666,16.1188,22.5346666667,20.4085333333,40.4642666667,25.4039333333
847.97,24.4626666667,23.4791333333,19.3806666667,26.266,17.2677333333,23.0145666667,20.2913333333,41.0564666667,24.4992
848.26,23.3333333333,23.3511333333,19.0682,26.0395333333,17.2222,23.1094333333,19.8027333333,40.8243333333,23.2078666667
848.56,19.512,20.56,16.6936666667,23.1795333334,13.7126,19.5752333333,15.3928,37.7414666667,19.6565333333
848.86,16.7046,18.2196666667,15.1136666667,21.8372,10.0756666667,15.7764333333,12.6894666667,35.6818666667,16.6478666667
849.16,13.3333333333,14.9796,10.9552,19.0650666667,6.19913333333,12.0832,8.2724,32.5,13.0082
849.46,11.8495333333,15.2350666667,10.8882666667,18.5789333333,5.6428,11.5466666667,8.63126666666,34.1274666667,13.2916
849.76,11.9686,17.0693333333,11.9014666667,19.7315333333,6.24159999999,12.1925333333,9.79866666667,36.7339333333,13.4004
850.06,8.25719999999,13.0059333333,8.30400000001,17.4269333333,3.7428,10.3976,6.43273333334,34.2923333333,10.6432
850.36,8.6838,13.0381333333,9.05286666666,16.974,3.5424,10.5043333333,6.3222,33.8005333333,10.1598
850.65,12.0049333333,15.2898666667,12.0533333333,17.6327333333,5.33806666667,12.6811333333,7.48799999999,35.8454666667,12.0048
850.95,7.44066666667,10.362,8.2896,13.4331333333,0.54933333334,8.2647,3.64533333334,32.5844,7.91513333333
851.25,2.3224,7.81420000001,3.47006666665,9.56293333333,-2.73213333333,2.80046666666,-1.50266666666,30.7104,4.37166666667
851.55,-2.44653333334,4.2508,-2.23239999999,3.27206666667,-10.8868666667,-4.84716666666,-8.86846666665,27.4617333333,-3.85326666667
851.85,1.91326666666,8.1314,2.39160000001,6.78620000001,-7.17493333333,0.762466666672,-2.78033333333,33.9313333333,0.239200000004
852.15,5.365,8.47613333333,3.26979999999,7.5238,-5.80946666667,3.38086666667,-0.126933333328,37.4604666667,2.15866666666
852.45,11.6358,15.2161333333,10.247,12.963,-1.60486666668,9.12023333333,5.70993333333,42.0987333333,9.32106666666
852.74,10.2914,12.4272666667,8.99686666667,10.8738,-5.82533333333,6.58576666667,3.43040000001,38.9644,5.0486
853.04,11.1538666667,12.8204666667,9.03860000001,11.2821333333,-6.05773333333,8.70183333333,3.20506666667,38.1088666666,5.64093333332
853.34,12.6954,12.4721333333,9.18653333332,10.3668666667,-5.32686666666,6.96966666667,3.3174,37.6076666667,5.07166666668
853.64,5.92599999999,7.20540000001,2.12133333333,5.58933333333,-11.4815333333,0.16843333334,-2.92939999999,34.7810666667,-1.17860000001
853.94,9.50933333334,12.3181333333,5.07613333333,10.3554,-7.41113333333,3.36723333334,3.14706666667,39.3569333333,2.67346666666
854.23,10.2268666667,13.9267333333,4.01393333333,8.72593333334,-10.3316666667,2.0942,2.5828,38.8482666667,2.75739999999
854.53,9.59993333332,13.7525333333,2.43813333334,10.2857333333,-15.0093333333,1.94283333334,0.647533333327,40.7236666667,3.8096
854.83,12.3276666667,15.9032,6.10806666667,15.6052666667,-10.1676,5.15830000001,3.53813333333,43.6127333333,10.0930666667
855.13,9.40919999999,15.2742666667,3.37553333334,13.249,-15.3166,-0.569766666673,-0.506333333332,42.405,11.4344666667
855.43,5.82806666667,18.1132,3.73166666667,14.0880666667,-15.0942666667,0.629000000006,-1.00626666666,41.2998,12.2012
855.72,2.41606666668,12.5726666667,-1.47660000001,10.1119333333,-20.2685333333,-4.80993333333,-5.14526666665,40.9844666667,6.26400000001
856.02,2.71946666666,12.3684,-2.54386666667,10.965,-18.5086666667,-3.5089,-3.81579999998,40.6579333333,7.19286666667
856.32,-5.76206666666,4.47613333335,-10.7619333333,2.381,-30.9524666667,-14.9047333333,-13.4286666667,35.238,-2.76193333333
856.62,-9.27533333333,5.36226666665,-10.9178666667,1.93233333333,-35.8453333333,-15.9421,-15.0240666667,36.3768666667,-4.05800000001
856.91,-5.15979999999,8.31046666667,-4.52053333333,4.9772,-30.8675333333,-12.4428666667,-9.6346,37.9908,0.000133333325999
857.21,-22.8776666667,-6.61866666668,-19.9041333333,-10.0720666667,-46.0431333334,-28.4649666667,-26.6666,26.3787333333,-12.6619333333
857.51,-29.0103333333,-12.3958,-24.2707333333,-12.6040666666,-51.4061333333,-33.6978666667,-32.1874666666,28.0209333333,-16.7186
857.81,-29.5391333333,-15.3387333333,-22.9810666667,-14.7966666667,-51.6531333333,-35.6368666667,-31.0026,29.214,-19.4037333333
858.10,-42.1604666667,-28.2098666667,-35.5555333333,-25.7406,-66.1728666667,-49.9384666667,-44.5678666667,20.0,-31.2345333333
858.40,-45.5238666667,-31.1745333333,-41.4602666667,-28.381,-72.4444666667,-54.5398,-49.8410666667,14.9204666667,-39.619
858.70,-45.2631333333,-33.8948,-45.614,-27.8596,-77.9649333334,-59.6843333333,-55.7192,17.1228666667,-42.8772666667
858.99,-47.079,-36.4261333333,-49.4159333333,-27.2852666667,-78.6253333332,-61.1685333333,-56.7011333333,11.1341333333,-41.1685333333
859.29,-44.8798666667,-32.0962,-43.3675333333,-25.4984,-79.6562666668,-63.0927666667,-58.0756666667,15.7388666667,-34.7766666667
859.59,-36.6025333333,-23.4615333333,-33.5896666667,-15.5128666667,-66.2819999999,-50.0001,-44.7435333333,21.859,-22.6283333333
859.89,-44.1576666667,-30.3224,-42.5806666667,-21.577,-79.7132666667,-59.7493,-52.6166666667,18.638,-28.9605333333
860.18,-55.8333333333,-38.8333333333,-59.5833333333,-30.6666666666,-98.2500000001,-73.7083333333,-68.6666666667,17.6666666667,-39.1666666667
860.48,-47.0268666667,-31.7118,-51.4414,-14.5945333333,-95.0450666666,-61.5766,-58.919,31.5315333333,-33.7838
