wavelength,Back_SalSimf,Belly_SalSimf,Breast_SalSimf,Crissum_SalSimf,Crown_SalSimf,DorTail_SalSimf,Patch10_SalSimf,Patch11_SalSimf,Patch12_SalSimf,Patch13_SalSimf,Rump_SalSimf,Throat_SalSimf,WingTip_SalSimf
799.16,21.3659333333,54.8684666667,43.5115333333,44.382,15.7146,21.6561333333,19.8972666666,16.5972666667,19.8550333333,42.07475,19.2202666667,60.6647333333,21.8796
799.47,20.4806666667,54.0664666667,43.0621333333,43.5182666667,14.9846,20.6839333333,18.9094,15.7548,18.9308,41.2585833333,18.2995333333,59.9815333333,21.1829333333
799.78,20.301,54.3180666667,43.3428,43.8194,14.8950666666,20.602,18.7644,16.0676666667,18.6829333333,41.4863333333,18.4382666667,59.7051333333,21.3545333333
800.08,20.3150666667,54.5746666667,43.3584666667,43.6548,14.8014666666,20.7623333333,18.7774666667,16.4270666667,18.7805666667,41.5958333333,18.1662666667,59.8488,21.4494
800.39,20.9798666667,54.1084,43.1688666667,43.5781333333,15.2062,21.0790666667,19.107,17.1596666667,19.0481,41.6975833333,18.7474,58.896,21.8294
800.70,20.6702666667,53.5026,42.5312666667,43.3021333333,14.4298,20.8832666667,18.6652666667,16.7732,19.0946666667,41.4161666666,18.1829333333,58.4084666667,21.4160666667
801.00,19.5759333333,52.3541333333,41.6464,42.1950666667,13.7012,19.7631333333,18.0854,16.2581333333,18.1134666667,40.1075,17.6115333333,57.3620666667,20.5986666666
801.31,19.4273333333,51.441,41.276,41.3880666667,13.5326,19.3028,17.647,16.0908666667,17.8368666667,39.2855833333,17.4103333333,56.5328666666,20.4544666667
801.62,20.3091333333,51.2909333333,41.6668,41.2486,14.7575333333,20.2424666667,18.3636666667,17.0786666667,18.8273333333,39.5076666667,18.5029333333,56.0787333333,21.2546
801.92,21.7098,51.5523333333,42.5110666667,41.7630666667,16.2362,21.7335333333,19.7031333333,18.5632666667,20.0713,40.2716666666,20.2138,56.1293333333,22.2082666667
802.23,21.9192666667,51.6874666667,42.5194666667,41.8895333333,16.1616666667,22.0558666667,20.1189333333,18.7700666667,20.4010666667,40.2703333333,20.5169333333,56.3219333334,22.4182
802.54,21.6877333333,51.8077333333,42.5525333333,41.6638,15.8918,21.4774666667,19.6034666667,18.3362666667,20.3183,40.0225,20.3242,56.1441333333,22.1141333333
802.84,22.3062666667,52.5044666667,43.0991333333,42.3963333334,16.3544,22.072,20.3904666667,19.021,21.3032333333,40.3828333333,21.0451333333,56.6366666667,22.5404666667
803.15,22.3896666667,52.7162,43.3516,42.559,16.4125333333,22.3896666667,20.8288,18.6327333333,21.6454666667,40.744,20.7684666667,57.0477333333,22.7706666667
803.46,22.7106666667,53.0819333333,44.0292,43.3854,16.6203333333,22.7414,21.3123333333,18.5891333333,22.2568666667,41.3524166667,21.4840666667,57.5100666667,23.1339333333
803.76,21.7351333333,52.4938,43.5698,42.867,16.1628666667,22.3134,20.5971333333,17.5372666667,21.9837,40.8580833333,21.0820666667,57.4004666667,22.5313333333
804.07,22.1561333333,52.72,44.015,43.1289333333,16.6481333333,22.5774666667,20.6070666667,17.7013333333,22.0292,40.8613333333,21.4684,57.7137333333,22.6828
804.38,22.2825333333,52.8967333333,44.1847333333,43.1494666667,16.2706,22.7814666667,20.3742666667,17.3932666667,22.0517333333,41.1209166667,21.3282,58.2415333333,22.4572
804.68,22.1366666667,53.1390666667,44.0852666667,43.5902,16.3283333333,22.8194,20.6328,17.2118666667,21.5757333333,41.4864166667,21.2281333333,58.3521333333,22.4936666667
804.99,21.6347333333,53.0523333333,44.0229333333,43.4866,15.8172,22.4841333333,20.4853333333,16.3985333333,21.0407333333,41.3714166667,20.6577333333,58.6207333333,22.2158666667
805.30,20.4607333333,52.0793333333,43.0582666667,42.6872,14.7152,21.4588,19.5970666666,15.0352,20.2112333333,40.403,19.2130666667,57.4984,21.2988666667
805.60,20.2785333334,52.3356,43.2134,42.6951333333,14.506,21.218,19.553,14.6874666667,19.9869333333,40.6866666667,19.2808666667,57.713,21.4059333333
805.91,19.8572,51.9052,42.8366666667,42.577,14.1771333333,21.0450666667,19.7534666667,14.4757333333,19.828,40.4089166667,19.2016,57.6046,21.3697333333
806.21,20.2159333333,51.5865333333,42.9047333334,42.617,14.3604666667,21.4721333333,19.9084666667,14.9361333333,20.0064666667,40.8734166667,19.529,58.5802666667,21.5637333333
806.52,20.5346666667,51.7426666667,43.1089333333,42.6866,14.5214,21.5708666667,20.1452,15.6238,20.1979,41.0808333333,20.2244,59.2278,21.7492
806.83,19.9932666667,51.5321333334,42.745,41.8476666667,14.0578,21.3028,19.9933333333,15.5733333333,19.7140333333,40.3623333333,19.4216,58.8502666667,21.6616
807.13,21.2338,52.2787333333,43.4761333333,42.8788,15.0313333333,21.9701333333,21.1675333333,16.7494666667,20.5672333333,41.0365,20.0464,59.3764666667,22.9519333333
807.44,21.6973333333,53.197,43.8106,43.4218666667,15.2283333333,22.1268,21.5474,16.9802,21.0771,41.786,20.3817333334,60.1022,23.4355333333
807.74,22.2406,53.7746666667,44.1296666666,43.8813333333,16.1598666667,22.7508,22.3578666667,17.5800666667,21.6580666667,42.5543333334,21.11,60.1379333333,24.1434666667
808.05,22.4338,54.3774666667,44.5783333333,43.7813333333,16.5855333333,22.8148666667,22.4480666667,17.7355333333,22.2221,43.16575,21.7565333333,61.0159333333,24.0846666667
808.35,22.0625333333,55.0036,44.1248666667,44.0014666667,16.1584666667,22.2947333333,21.7212666667,17.3203333333,22.1205,43.2735,21.5758666667,61.3798,23.3697333333
808.66,22.2022666667,55.2380666667,44.3154,44.6206666667,16.3392666667,22.2024,21.7038,17.8794,21.8452,43.80575,21.7856,62.2321333333,23.5490666667
808.97,23.18,55.7875333333,45.1626,45.4619333333,17.6805333333,23.1050666667,22.5812666667,19.0570666667,22.7237333333,44.7905,22.6562,62.6186,24.3846
809.27,23.7514666667,56.1205333333,45.8382,45.725,18.7193333333,23.6386,23.0736,20.0075333333,22.8249,45.5838333334,23.1338666667,62.7722,24.8363333333
809.58,23.5147333334,55.9410666667,45.7445333334,45.4044666667,18.7378666667,23.1368666667,22.8117333333,19.6598,21.9804,44.9263333334,22.9705333333,61.8518666667,24.8375333333
809.88,23.4461333333,55.2369333333,45.1618,44.7254,18.8562666667,23.0098,22.2497333333,19.5711333333,21.5349,44.2344166666,22.7314,60.9782666667,24.5897333333
810.19,23.5692666667,55.0380666667,45.0152666667,45.1597333333,19.2085333333,22.7776666667,21.8493333333,19.4748666667,21.2823333333,44.2635833333,22.5342666667,61.2709333333,24.4139333333
810.49,22.6330666667,54.1140666667,44.0642666667,43.6969333333,18.4156666667,21.7374666667,21.1787333333,18.5074,20.3176333333,43.36975,21.6456666667,60.5434666667,23.1764
810.80,22.1056,53.1128666667,43.5119333333,42.7061333333,18.1832666667,21.4670666667,20.9045333333,18.2516666667,19.7986,42.50275,21.1631333333,59.8252,22.8809333333
811.10,21.6837333333,52.3504666667,42.8418666667,42.3999333333,17.8743333333,21.3943333333,20.3885333333,18.0115333333,19.5085666667,41.8095,20.838,58.8115333333,22.3998666667
811.41,21.697,51.5606666667,42.2879333334,42.4848,17.6818666667,21.6666666667,20.4166666667,17.9848666667,19.2841333333,41.2310833333,20.6061333333,57.6818666666,22.3560666667
811.71,22.0546666666,50.8136666667,42.2647333333,42.3921333333,17.9151333333,21.9648,21.1174,18.7401333333,19.4339,41.21675,20.3448666667,56.9102,22.9171333333
812.02,22.5393333334,50.5394,42.1797333333,42.1647333333,17.9102,22.0224666667,21.3108,18.7565333333,19.9701333333,40.8614166667,20.4869333333,56.5018666666,22.8989333333
812.32,22.5900666667,50.0301333333,41.9144666667,42.0871333333,17.2297333333,22.0571333333,21.0510666667,18.3258666667,19.9662666667,39.9775,20.2102,56.4113333333,22.4773333333
812.63,22.5443333333,49.5584666667,41.7366666667,42.1064666667,16.8441333333,21.8874666667,20.5512,17.8106,20.0301666667,39.4205833333,19.9246,56.1571333333,22.4312666667
812.93,22.136,49.5324666667,41.4518666667,41.6723333333,16.3817333333,22.0145333333,20.4562666667,17.6358,20.5434666667,39.4526666667,19.5818666667,55.9939333333,22.6984666667
813.24,21.7498,49.2450666667,40.875,41.6569333333,15.7336,21.6569333333,20.333,17.0808666667,20.453,39.4599166667,19.1250666667,56.1749333333,22.1602666667
813.54,21.4762666667,48.9830666667,40.691,41.2562666667,15.1864666667,21.5232666666,19.7801333333,16.6862,20.2316666667,39.6251666667,19.1125333333,55.9716666667,21.7196
813.85,22.0244666667,49.1814666667,41.2257333333,42.1273333333,15.5634666667,22.4040666667,20.1423333333,17.4615333333,21.2415666667,40.2234166666,19.581,56.3227333333,22.3961333333
814.15,22.4989333333,49.4583333333,41.3286,42.5622666667,15.6978,22.6018,20.6958,17.7857333333,21.6686,40.5496666667,19.5887333333,56.378,22.2856666667
814.46,23.2233333333,49.7012,41.7452,42.9324,15.8568,22.9952666667,21.4073333334,18.0896666667,22.3074333333,40.95925,19.8428,57.2249333333,22.7436
814.76,23.6263333333,50.5701333333,42.2881333333,43.4362,16.3656666667,23.4520666667,21.5044666667,18.5668666667,23.0205333333,41.6665833333,20.0474666667,58.5115333333,23.4916666667
815.07,23.282,50.6509333333,42.0592,43.282,16.4734,23.4555333333,21.1757333333,18.1853333333,22.6350333333,41.8145833333,20.0946,58.572,23.0847333333
815.37,22.3095333333,50.5239333333,41.6508,42.4364,15.9444666667,23.0634666667,20.373,17.5873333333,21.9364333333,41.8255,19.3491333334,58.5317333333,22.4602666667
815.68,22.3140666667,51.2397333333,42.015,42.4636,16.2536,23.1010666667,20.4722,17.6544,21.9676333333,42.6603333333,19.7323333333,58.5202666666,22.7942
815.98,22.4837333333,52.1844666667,42.3624666667,42.6132666667,15.7201333333,23.1067333333,20.4694,17.3462666667,21.6908,43.3454166667,19.5954666667,59.7087333333,22.5889333333
816.29,21.299,51.7074,41.4216,42.0016,14.7141333333,22.1896,19.0114666667,16.0050666667,20.0448333333,42.0445,18.219,59.3382,21.3316666667
816.59,22.6034666667,53.09,42.9846,43.3251333333,16.0665333333,23.0088,20.0081333333,16.8533333333,21.2043,43.248,19.3592,60.3730666667,22.7656666667
816.89,23.4348,53.4656,43.489,43.4268666667,17.1729333333,23.6059333333,21.2694666667,17.4376,21.7641333333,43.3508333333,20.0156,60.4750666667,23.6604
817.20,23.6591333333,53.3864,43.697,43.0530666667,17.5530666667,23.7877333333,21.4090666667,17.7576666667,21.5833333333,43.2859166667,20.2424,60.2575333333,24.0378
817.50,23.6174666667,53.6507333333,44.1122,43.6544666667,17.9476,24.2082666667,21.3731333333,18.3462,21.7129333333,43.83525,20.9155333333,60.7160666667,24.6216666667
817.81,23.4234666667,53.7874666667,44.3314666667,43.7837333333,18.0756666667,23.8414666667,21.1026666667,18.3494666667,21.3692,43.77475,21.2035333333,60.728,24.6559333333
818.11,23.5993333333,53.6164666666,44.1311333333,43.7720666667,18.0793333333,23.7652,21.4852,18.3073333333,21.4612,43.48,21.5544666667,60.3316,24.6494666667
818.41,23.3070666667,52.9403333333,43.6214666667,42.6916666667,17.5834666667,23.3593333333,21.0739333333,17.7929333333,21.2932333333,42.3460833333,21.2574,59.5743333333,24.3482
818.72,23.9888666667,53.588,44.2124666667,43.7215333333,18.5648,24.1938666667,22.044,18.4528,21.7024,42.44325,22.0751333333,60.1614,24.9020666667
819.02,23.8742,53.4497333333,43.9035333333,43.9151333333,18.4468666667,24.0313333333,22.0186,18.7492,21.4776333333,42.0739166667,22.1466,60.2733333333,24.6364666667
819.33,23.5628666667,52.9466,43.4184,43.7226,18.7264,24.1556,22.3356666667,18.9120666667,21.5338333333,41.82775,22.5830666667,59.639,24.63
819.63,23.8024666667,52.9787333333,43.8113333333,43.7801333333,18.9225333333,24.3143333333,22.7789333333,19.2322666667,21.8743333333,42.2896666667,22.7564666667,59.7755333333,24.8215333333
819.93,23.1350666667,52.6836,43.1424666666,43.2672666667,18.2172,23.8110666667,22.0698666667,18.7838,21.2993666667,41.44475,22.0548,59.0935333334,24.1398
820.24,22.2575333333,52.3556666667,42.7078,42.9362,17.3275333333,23.0712,21.1288,18.1508,20.7508666667,40.9389166667,21.46,58.6685333333,23.3222
820.54,21.8835333333,52.4764666667,42.5653333333,42.8994,17.0622,22.7023333333,20.8350666667,17.7166,20.4214666667,40.8898333333,21.1662666667,58.7708,22.9433333333
820.85,21.7044666667,52.3716,42.6285333334,42.704,16.86,22.5176,20.7213333333,17.5081333333,20.3042333333,40.8770833334,20.8935333333,58.7035333333,22.6568
821.15,21.5630666667,52.4404666667,42.6807333333,42.6231333333,16.7152,22.4188,20.6578,17.3316666667,20.2939333333,40.9269166667,20.7485333333,58.8926666667,22.6394666667
821.45,21.6436,52.8559333333,43.0532666667,42.915,16.8343333333,22.5668666667,20.8272,17.5714666667,20.4015666667,41.2888333333,20.8936,59.3237333333,22.8542
821.76,21.8449333333,53.0974666667,43.309,43.2904666667,17.0214,22.7209333333,21.0817333333,17.8603333333,20.6992,41.56775,21.0968,59.5974,23.1354
822.06,21.8592666667,53.2026,43.4224666667,43.3766666667,17.0251333333,22.7084666667,21.1755333333,17.9137333333,20.7617333333,41.69625,21.1392666667,59.7888666667,23.2646666667
822.36,21.7912666667,53.1902,43.4999333333,43.3235333334,16.9809333333,22.6636,21.1057333333,17.8140666667,20.7006666667,41.6741666667,20.9688,59.8478,23.1698666667
822.67,21.7528,53.2362,43.5820666667,43.2303333333,16.8418,22.5546,20.9755333333,17.7011333333,20.6563666667,41.6336666667,20.7491333333,59.8498,23.1125333333
822.97,21.8342,53.3627333333,43.7185333333,43.3121333333,16.8743333333,22.5415333333,21.0932,17.7488666667,20.7674666667,41.7273333333,20.8129333333,59.8298,23.2035333333
823.27,21.7663333333,53.338,43.8461333333,43.3681333333,16.8520666667,22.5414666667,21.1100666667,17.8099333333,20.8250333333,41.8288333333,20.8280666667,59.9426,23.2821333333
823.58,22.0412666667,53.5718,44.1029333333,43.6295333333,17.1252,22.8147333333,21.3686666667,18.0960666667,21.0789333333,42.14425,21.0228,60.1184,23.5788666667
823.88,22.1704,53.6475333333,44.2765333333,43.8038,17.1472666667,22.8764666667,21.451,18.2602666666,21.2971666667,42.2875,21.1350666667,60.2060666667,23.7445333333
824.18,22.2576,53.7490666667,44.3046666667,43.9768666667,17.2188,22.8984666667,21.5856666667,18.3282666667,21.3466,42.3165833333,21.2121333333,60.3406,23.9000666667
824.49,22.2062666667,53.4629333333,44.0732666667,43.8120666667,17.1633333333,22.7588666667,21.5859333333,18.3522666667,21.2567666667,42.1953333333,21.0930666667,60.036,23.85
824.79,22.0598,53.1344,43.8285333334,43.5268666667,16.9039333333,22.4949333333,21.4168666667,18.1109333333,21.0802,41.8770833333,20.7631333333,59.6982,23.7608
825.09,21.9313333333,53.164,43.8578,43.4287333333,16.7143333333,22.4082,21.2684666667,17.9566,20.8764,41.8245833333,20.5556,59.6660666667,23.7124
825.39,21.8149333333,52.9226666666,43.6171333333,43.1760666667,16.3674,22.2813333333,21.0189333333,17.8098666667,20.8378333333,41.5749166667,20.4081333333,59.1711333333,23.5082666667
825.70,21.9573333333,52.8702666666,43.5517333333,43.0702,16.4508666667,22.4440666667,21.1338666667,17.8979333333,21.1602333333,41.5384166667,20.6260666667,58.7187333333,23.8147333333
826.00,22.0043333333,52.7764,43.4920666667,43.2392,16.7770666667,22.6042666667,21.4580666667,18.1974,21.4245333333,41.4848333334,20.9147333333,58.5391333333,24.0678666667
826.30,22.3847333333,52.8208,43.4504666667,43.475,17.0728,22.8809333333,21.6299333333,18.5745333333,21.6843333333,41.6801666667,21.3544666667,58.5828666667,24.1536666667
826.61,22.7764666667,52.9684,43.6159333333,43.5061333333,17.2538,23.0507333333,21.8463333333,18.7407333333,21.7023666667,41.7523333333,21.5556,58.6666666667,24.2332666666
826.91,22.7660666667,52.9688666667,43.5804666667,43.3734666667,17.2064,23.1029333333,21.9986666667,18.7164,21.6839,41.7184166667,21.6066,58.7053333333,24.2181333333
827.21,23.0073333333,53.4672,43.9074,43.6678,17.4610666667,23.4532,22.3774,18.9911333333,21.8005,42.043,21.884,58.9298,24.3534
827.51,22.978,53.557,44.0595333333,43.5469333333,17.373,23.5244666667,22.31,18.9921333333,21.8487,42.04175,21.8655333333,58.7518,24.2971333333
827.82,23.5023333333,54.3684666667,44.8434,44.1582666667,17.7062,24.2464666667,22.9112666667,19.4706666667,22.4732666667,42.57825,22.4144,59.3941333334,24.8463333333
828.12,23.6413333333,54.3816,44.9500666667,44.0982,17.9432,24.4169333333,23.1816,19.5678,22.5303,42.5556666666,22.6482,59.2520666667,24.8276
828.42,23.8035333333,54.3383333333,44.8732666667,44.0264,18.2582,24.5823333334,23.4092666667,19.7607333333,22.5188333333,42.4745833333,22.8244,59.0822666667,24.9636666667
828.72,24.0214,54.4571333333,44.8615333333,44.2357333334,18.7344666667,24.7578666667,23.572,20.0863333333,22.7108666667,42.5915833334,22.9875333333,59.1355333333,25.1902666667
829.02,24.1775333333,54.4513333333,44.9180666667,44.4155333333,18.8593333333,24.729,23.8375333333,20.3625333333,22.7949333333,42.644,23.0936,59.3163333333,25.1180666667
829.33,25.1170666667,54.796,45.3821333333,44.8022666667,19.3620666667,25.3325333333,24.3878666667,21.1395333333,23.4389,43.1116666667,23.7374666667,59.6686,25.5686
829.63,25.0765333334,54.6080666667,45.177,44.6698,19.5201333333,25.5426666666,24.3774,21.0874666667,23.5937,42.93475,23.7284666667,59.4562666667,25.5470666667
829.93,25.1162666667,54.5958666667,45.0354,44.8383333333,19.5657333333,25.5202,24.5959333333,21.1312666667,23.8081,43.11225,23.7120666667,59.4141333333,25.5707333333
830.23,25.3896,54.5938666667,45.1462666667,45.1355333333,19.8396666667,25.5224,24.5606666666,21.3876,24.0215333333,43.242,23.842,59.5135333334,25.8098
830.54,25.1317333333,53.6321333334,44.3408666666,44.3761333333,19.5840666667,25.1787333333,24.2356,21.3063333333,23.8606333333,42.5820833333,23.5268666666,58.8635333333,25.8171333333
830.84,25.6136666667,53.7250666667,44.2791333333,44.8607333333,20.3856,25.5219333333,24.977,21.7936,24.4015666667,42.9445833333,24.2974666667,59.3081333333,26.2258666667
831.14,24.8698666666,52.7324,43.0856666667,44.083,19.684,24.4362,24.0893333333,20.8178666667,23.4634,42.2785,23.5007333333,58.4200666667,25.0000666667
831.44,24.9226,52.9314,43.1972,44.6380666667,19.5608666667,24.6878,23.7167333333,20.7111333333,24.0043,42.7875833333,23.2962,59.0536666667,24.8546
831.74,24.541,52.7914,43.1314,44.6914,18.9342,24.3180666667,23.1798,20.0784666667,23.8062333333,42.6451666666,22.8788666667,59.1749333333,24.3300666667
832.04,23.7718666667,52.4854666667,43.2047333333,43.9765333333,18.1462666667,23.6959333333,22.5321333333,18.9824666667,23.1198333333,42.6755,22.0233333333,59.4561333334,23.6726
832.35,23.3333333333,52.4504,42.8257333333,43.3994666667,17.6766,23.3720666667,21.8928666667,18.5982,22.6766,42.6255833333,21.5564,59.299,23.5044666667
832.65,22.4418,52.5228666666,42.5306,42.9908,16.6955333333,22.7607333333,21.2916,17.7099333333,21.7490333333,42.255,20.8209333333,59.2104666667,23.0221333333
832.95,22.3958,53.12,43.0158666667,43.135,16.5822,22.5446666667,21.2499333333,17.6586666667,21.4036666667,42.4540833333,20.7836666667,59.8512,23.3681333333
833.25,22.6780666667,53.6682,43.8284,43.6633333333,17.1474666667,23.0550666667,21.8292,18.1282,21.7680666667,42.8749166667,21.4803333333,60.2027333333,23.833
833.55,22.6657333333,53.5958,43.7066666667,43.5346666667,16.9133333333,23.0323333333,21.901,17.9000666667,21.5228666667,42.6228333333,21.5070666667,60.0270666667,23.7791333333
833.85,22.5089333334,54.1756666667,43.9875333333,43.9516,16.9579333333,22.9121333334,21.9712666667,17.6658,21.4135333333,42.8706666667,21.3530666667,60.5242666667,23.7276
