wavelength,Back_RamCarm,Belly_RamCarm,Breast_RamCarm,Crissum_RamCarm,Crown_RamCarm,DorTail_RamCarm,Rump_RamCarm,Throat_RamCarm,WingTip_RamCarm
615.95,2.77646666667,3.87493333334,5.42626666667,3.4358,3.5242,5.56073333333,2.53966666667,7.24113333333,3.719
616.28,2.76406666667,3.8906,5.46506666667,3.4374,3.5422,5.5714,2.55213333333,7.2904,3.72393333333
616.61,2.78826666667,3.911,5.5324,3.44533333333,3.58033333333,5.59613333333,2.57413333333,7.36426666667,3.7396
616.95,2.801,3.93086666667,5.54953333333,3.4504,3.60186666667,5.5934,2.57633333333,7.4098,3.75166666667
617.28,2.75233333333,3.90666666667,5.55026666667,3.4038,3.55706666667,5.572,2.5444,7.44,3.70813333333
617.62,2.728,3.90033333333,5.55786666667,3.38053333333,3.54586666667,5.56953333333,2.5328,7.47106666667,3.69653333333
617.95,2.7008,3.86753333333,5.55426666667,3.35593333334,3.5184,5.53726666667,2.48186666667,7.4956,3.667
618.28,2.6116,3.77306666667,5.47053333333,3.26646666667,3.4322,5.44846666667,2.37613333333,7.44166666667,3.59906666667
618.62,2.59653333333,3.7786,5.4822,3.2404,3.4184,5.4282,2.35273333333,7.48106666667,3.58433333334
618.95,2.5786,3.77126666667,5.5022,3.22786666667,3.40833333333,5.39833333333,2.35333333333,7.48746666667,3.5768
619.28,2.592,3.7858,5.54806666667,3.25786666667,3.4296,5.3956,2.38673333333,7.54433333333,3.57413333334
619.62,2.59193333333,3.78726666667,5.55233333334,3.22806666666,3.42006666667,5.36326666667,2.39313333333,7.54106666667,3.548
619.95,2.65653333334,3.83306666667,5.62846666667,3.27013333333,3.48613333333,5.424,2.43086666667,7.62893333333,3.59893333333
620.28,2.6584,3.8524,5.6396,3.2474,3.50006666667,5.4166,2.411,7.65113333333,3.6104
620.62,2.663,3.86526666667,5.6892,3.24213333333,3.52246666667,5.42833333333,2.40673333333,7.69006666667,3.59946666667
620.95,2.78053333333,3.93546666667,5.81466666667,3.3384,3.6306,5.5162,2.50833333333,7.8136,3.69693333334
621.28,2.85886666667,3.97553333333,5.904,3.3852,3.6898,5.56146666667,2.55306666667,7.89406666667,3.755
621.62,2.89986666667,4.02853333333,5.97306666667,3.43893333333,3.74553333333,5.63173333333,2.60046666667,7.96166666667,3.81086666666
621.95,2.9614,4.09926666667,6.05533333333,3.5162,3.81513333333,5.69046666667,2.669,8.04466666667,3.85953333333
622.28,3.01906666667,4.15986666667,6.139,3.58186666667,3.8904,5.7494,2.73533333333,8.118,3.9248
622.62,3.106,4.25213333333,6.2284,3.65526666667,3.97953333333,5.835,2.822,8.2288,4.00613333333
622.95,3.1696,4.30333333333,6.2796,3.6744,4.0326,5.86613333333,2.84206666667,8.29173333333,4.03893333333
623.28,3.25773333333,4.3648,6.3888,3.77566666667,4.1214,5.96346666667,2.91766666667,8.41926666667,4.1348
623.62,3.2524,4.36893333333,6.40793333333,3.77866666667,4.11746666667,5.9618,2.9236,8.45873333333,4.12233333333
623.95,3.27853333333,4.3986,6.4534,3.8268,4.13533333333,5.99646666667,2.979,8.5388,4.13593333333
624.28,3.298,4.41393333333,6.4704,3.8458,4.15646666667,5.99273333333,3.00313333333,8.5938,4.14493333333
624.62,3.2338,4.37626666667,6.43193333333,3.7896,4.09813333333,5.9426,2.93486666667,8.59353333333,4.0632
624.95,3.17886666667,4.3568,6.40346666667,3.76606666667,4.08033333333,5.9058,2.90406666667,8.6014,4.00366666667
625.28,3.20753333333,4.35966666667,6.44353333333,3.7748,4.12333333333,5.9044,2.923,8.66326666666,3.99626666667
625.61,3.225,4.38193333333,6.4898,3.77746666667,4.13926666667,5.91246666667,2.9426,8.69993333333,4.00453333333
625.95,3.15746666667,4.33713333334,6.45586666667,3.7136,4.07906666667,5.86193333333,2.88406666667,8.69086666667,3.9378
626.28,3.11306666666,4.2874,6.43406666667,3.65486666667,4.041,5.82373333333,2.85,8.67513333333,3.8962
626.61,3.07726666667,4.2636,6.43753333333,3.636,4.0076,5.8086,2.84726666666,8.70853333333,3.89713333333
626.94,2.9746,4.1738,6.34233333333,3.5306,3.90786666667,5.72246666667,2.7364,8.65673333333,3.79526666667
627.28,2.9524,4.15186666667,6.30426666667,3.5004,3.8704,5.6802,2.6976,8.65193333333,3.75866666667
627.61,2.89186666667,4.09973333333,6.27093333333,3.44426666667,3.82686666666,5.6434,2.6244,8.631,3.7138
627.94,2.82246666667,4.0276,6.23973333333,3.3676,3.75026666667,5.59746666667,2.55453333333,8.60566666667,3.6588
628.27,2.7836,3.96686666667,6.2108,3.3082,3.70953333333,5.53113333333,2.49526666667,8.57293333333,3.61913333333
628.61,2.73286666667,3.91493333333,6.17686666667,3.2396,3.6536,5.4692,2.43893333334,8.54166666667,3.57346666667
628.94,2.6404,3.83766666667,6.10873333333,3.15873333333,3.55246666667,5.38393333333,2.352,8.48073333333,3.49433333333
629.27,2.60533333333,3.80353333333,6.08233333333,3.1398,3.52466666667,5.3696,2.3094,8.4976,3.4808
629.60,2.60213333333,3.7722,6.08946666667,3.1344,3.52193333333,5.35046666667,2.288,8.5164,3.46113333333
629.94,2.624,3.79573333333,6.11653333333,3.1782,3.54313333333,5.36953333333,2.28493333333,8.59186666667,3.47653333333
630.27,2.555,3.71506666667,6.0568,3.0924,3.48466666667,5.3122,2.19826666667,8.53973333333,3.39246666667
630.60,2.5524,3.70653333333,6.10373333333,3.07993333334,3.49646666667,5.2964,2.18273333333,8.5594,3.40846666667
630.93,2.57986666667,3.69473333333,6.15753333333,3.1058,3.54353333333,5.31833333333,2.21793333333,8.59613333333,3.4362
631.26,2.67126666667,3.74513333333,6.24853333333,3.17593333333,3.61493333334,5.3684,2.29393333333,8.66693333333,3.49346666666
631.60,2.75286666667,3.8294,6.31253333333,3.27053333333,3.7062,5.4198,2.37906666667,8.75073333333,3.57393333333
631.93,2.78386666667,3.8944,6.37906666667,3.3284,3.7808,5.51213333333,2.43446666667,8.8434,3.64886666666
632.26,2.8508,3.9684,6.46013333333,3.39226666667,3.84766666667,5.5756,2.489,8.9284,3.7226
632.59,2.89826666667,4.02086666667,6.52186666667,3.4468,3.92566666667,5.65293333333,2.562,9.00593333333,3.792
632.92,2.89113333333,4.0288,6.5682,3.43006666667,3.9438,5.63693333333,2.56226666667,9.02413333334,3.79273333334
633.26,2.91126666667,4.05633333333,6.58766666666,3.44686666667,3.975,5.6714,2.586,9.06573333334,3.83253333333
633.59,2.92933333333,4.08766666667,6.6238,3.461,3.99686666667,5.68373333333,2.60866666667,9.07853333333,3.8524
633.92,3.0334,4.2128,6.76206666667,3.58966666667,4.097,5.7728,2.69793333333,9.19146666667,3.9574
634.25,3.066,4.24486666667,6.7882,3.63806666667,4.11906666667,5.80953333333,2.74766666667,9.23419999999,3.9768
634.58,3.06326666667,4.25253333333,6.783,3.61653333333,4.1108,5.79533333333,2.72026666667,9.23786666665,3.9758
634.91,3.02,4.22926666667,6.75586666667,3.57246666667,4.0808,5.76986666667,2.68173333333,9.246,3.9346
635.25,3.00466666667,4.22306666667,6.7696,3.5514,4.05326666667,5.7742,2.6622,9.22493333333,3.89986666667
635.58,3.0,4.23273333333,6.77446666667,3.54813333333,4.0274,5.76533333333,2.65786666667,9.20506666666,3.87106666667
635.91,3.02353333334,4.22533333333,6.7912,3.56626666667,4.03,5.79493333333,2.68046666667,9.24946666666,3.8744
636.24,3.008,4.2014,6.79213333333,3.54846666667,3.99326666667,5.77206666667,2.63653333333,9.24993333333,3.83846666667
636.57,3.01546666667,4.18693333333,6.7578,3.5574,3.99,5.77953333333,2.63626666667,9.29599999999,3.82326666667
636.90,3.055,4.20466666667,6.7888,3.59546666667,4.03013333333,5.7914,2.65953333333,9.32266666665,3.83566666667
637.23,3.04386666667,4.18013333333,6.77853333333,3.5784,4.0224,5.78706666667,2.6448,9.32993333334,3.81286666667
637.56,3.01833333333,4.151,6.74366666667,3.56453333333,3.9978,5.76026666667,2.63013333333,9.31773333333,3.80426666667
637.90,3.05,4.20133333333,6.807,3.60233333333,4.04713333333,5.81646666667,2.68553333333,9.39326666667,3.85186666667
638.23,2.9882,4.1696,6.79473333333,3.5488,3.98733333333,5.821,2.6522,9.40573333334,3.80753333333
638.56,2.96586666667,4.18073333333,6.83006666667,3.56073333333,3.9974,5.82746666667,2.65913333333,9.4224,3.82453333333
638.89,2.9406,4.13873333333,6.8276,3.5142,3.99546666667,5.7908,2.62913333333,9.4444,3.82746666667
639.22,2.95293333333,4.1174,6.84246666667,3.51493333333,4.01073333333,5.76966666667,2.61153333333,9.47180000001,3.8098
639.55,2.94606666667,4.12653333333,6.86786666667,3.51973333333,4.03786666667,5.77173333333,2.60973333334,9.48293333333,3.8192
639.88,2.99846666667,4.187,6.9324,3.57273333333,4.08826666667,5.8276,2.67426666667,9.53606666665,3.88473333333
640.21,3.13146666667,4.34206666667,7.08086666667,3.67846666667,4.20913333333,5.9294,2.7726,9.64346666667,4.0054
640.54,3.15493333333,4.37713333333,7.14013333333,3.7012,4.221,5.96973333333,2.7914,9.72266666665,4.0456
640.87,3.09633333333,4.328,7.1188,3.66153333333,4.188,5.9226,2.75373333333,9.6916,4.0008
641.20,3.03333333333,4.25926666667,7.0776,3.58713333333,4.1696,5.88173333333,2.70686666667,9.66780000001,3.93553333333
641.53,3.03146666667,4.2522,7.09353333334,3.56686666667,4.17826666667,5.852,2.6986,9.67046666668,3.92673333333
641.87,3.07786666667,4.29106666667,7.13746666667,3.63033333334,4.24806666667,5.8752,2.74973333333,9.70540000001,3.96746666667
642.20,3.11766666667,4.31673333333,7.1642,3.6404,4.27233333333,5.89993333333,2.77366666667,9.75686666667,3.97626666667
642.53,3.20026666667,4.3724,7.22093333333,3.70973333334,4.31193333333,5.95226666667,2.8246,9.82246666667,3.9856
642.86,3.26533333333,4.42953333333,7.2714,3.75,4.34893333334,5.9736,2.91,9.88859999999,4.05906666667
643.19,3.25626666667,4.44933333333,7.2898,3.74426666667,4.33453333333,5.97473333333,2.921,9.90373333333,4.0716
643.52,3.32833333333,4.52686666667,7.3472,3.7868,4.4082,6.02053333333,2.98486666667,10.0110666667,4.13193333333
643.85,3.24693333333,4.4528,7.30733333333,3.74966666667,4.34373333333,5.9748,2.957,9.98126666667,4.0622
644.18,3.29786666667,4.4922,7.33246666667,3.7616,4.39413333333,6.009,3.0124,10.0282,4.09313333333
644.51,3.3506,4.52126666667,7.38033333333,3.8042,4.41466666667,6.05573333333,3.06553333333,10.0938,4.143
644.84,3.40246666667,4.5732,7.4214,3.87413333333,4.45546666667,6.136,3.1266,10.1671333333,4.199
645.17,3.394,4.58206666667,7.4,3.8828,4.43773333333,6.15013333334,3.11073333333,10.1995333333,4.18073333334
645.50,3.42566666667,4.62006666667,7.42893333333,3.9248,4.44753333333,6.17026666667,3.13006666667,10.2431333333,4.21566666667
645.83,3.42406666667,4.5986,7.42266666667,3.92293333333,4.39786666667,6.1904,3.11006666667,10.2474,4.20206666667
646.16,3.36046666667,4.57486666667,7.41113333333,3.89753333333,4.3496,6.17366666667,3.06933333333,10.2069333333,4.2066
646.49,3.255,4.5136,7.33366666667,3.85066666667,4.29033333333,6.1502,2.99613333333,10.1502,4.1276
646.82,3.25846666667,4.5128,7.36606666667,3.87273333333,4.30086666667,6.18853333333,2.97993333333,10.1805333333,4.1174
647.15,3.12186666667,4.3698,7.27753333333,3.78526666667,4.20806666667,6.09513333333,2.85633333333,10.0834666667,3.99806666667
647.48,3.0294,4.26053333333,7.18186666667,3.67873333333,4.1094,6.01286666666,2.75733333333,10.0024666667,3.90193333333
647.81,3.0046,4.25886666667,7.19313333333,3.6888,4.09873333333,6.01406666667,2.7484,10.0073333333,3.88086666667
648.14,2.99,4.27133333333,7.21973333333,3.67273333333,4.103,6.02686666667,2.74206666667,10.016,3.87626666667
648.47,3.02993333333,4.32266666667,7.28106666667,3.67273333333,4.14613333333,6.04033333333,2.77613333333,10.0472666667,3.94333333333
648.80,3.05973333333,4.33353333333,7.3054,3.67213333333,4.1894,6.06233333333,2.792,10.0250666667,3.96113333333
649.13,3.0152,4.33093333333,7.29006666666,3.62666666667,4.19266666667,6.04693333333,2.783,10.0428,3.9408
649.46,3.0174,4.33633333333,7.29986666667,3.633,4.23113333333,6.01886666667,2.78673333333,10.0499333333,3.9522
649.79,3.033,4.33686666667,7.28626666667,3.63,4.26033333333,6.01813333333,2.7896,10.0878666667,3.94266666667
650.11,3.0864,4.37013333333,7.34393333333,3.62666666667,4.30253333333,6.04806666667,2.80646666666,10.1568,3.9658
650.44,3.04446666667,4.33626666667,7.26966666667,3.55593333333,4.254,5.9794,2.7634,10.1097333333,3.94233333333
650.77,3.05286666667,4.36233333333,7.25613333333,3.561,4.22946666667,5.955,2.7676,10.1085333333,3.94926666667
651.10,3.1554,4.47733333333,7.36953333333,3.66913333333,4.33626666667,6.0488,2.8878,10.2036666667,4.04973333334
651.43,3.1316,4.4506,7.356,3.64913333333,4.31326666667,6.03693333333,2.85193333333,10.179,4.05413333333
651.76,3.11293333333,4.418,7.31826666667,3.6232,4.28126666667,5.99073333333,2.80073333333,10.1565333333,4.02533333333
652.09,3.113,4.40213333333,7.32073333333,3.61073333333,4.254,5.9856,2.79553333334,10.1496,3.97513333333
652.42,3.17053333333,4.4792,7.38293333333,3.6688,4.29606666667,6.04413333333,2.86473333333,10.2276,4.0412
652.75,3.24233333333,4.53433333333,7.46433333333,3.73826666667,4.33033333333,6.09833333334,2.90886666667,10.2702,4.0914
653.08,3.3262,4.66566666667,7.55026666667,3.81593333333,4.42513333333,6.23573333333,3.01593333333,10.3949333333,4.19426666667
653.41,3.41933333333,4.78526666667,7.66413333333,3.9138,4.52973333333,6.35286666667,3.13866666667,10.5150666667,4.30806666667
653.74,3.45146666667,4.80706666667,7.68746666667,3.97193333333,4.57006666667,6.35033333333,3.20966666667,10.5473333333,4.38066666667
654.06,3.5112,4.85233333333,7.76553333333,4.04646666667,4.6084,6.41506666667,3.2788,10.6175333333,4.40546666667
654.39,3.56193333333,4.91293333333,7.8302,4.05373333333,4.656,6.4956,3.349,10.6874,4.46346666666
654.72,3.5744,4.92266666667,7.8646,4.07546666667,4.6554,6.53886666667,3.36946666666,10.7345333333,4.51833333333
655.05,3.63426666667,5.01226666667,7.94213333333,4.13733333333,4.68746666667,6.5846,3.444,10.8210666667,4.5664
655.38,3.64853333333,5.06006666667,7.9782,4.16886666667,4.7182,6.62066666667,3.4796,10.9067333333,4.62233333333
655.71,3.60666666667,4.99546666667,7.91686666667,4.10886666667,4.66766666667,6.55473333333,3.40653333334,10.9084,4.56786666667
656.04,3.5242,4.9154,7.86326666667,4.02446666667,4.60906666666,6.4712,3.30526666667,10.8941333333,4.46846666667
656.37,3.45373333333,4.83686666667,7.7868,3.95873333333,4.53306666667,6.408,3.22426666667,10.8329333333,4.40666666667
656.69,3.36593333333,4.72553333333,7.72033333333,3.88893333333,4.4766,6.27546666667,3.12713333333,10.7516,4.31946666667
657.02,3.23886666667,4.59333333333,7.60273333333,3.78366666667,4.3746,6.15026666667,3.0154,10.6381333333,4.19393333333
657.35,3.192,4.54593333333,7.56566666667,3.74026666667,4.31393333333,6.15773333333,2.93466666667,10.6344666667,4.12273333333
657.68,3.16446666667,4.5066,7.5662,3.70706666667,4.28953333333,6.12866666666,2.89233333333,10.6312666667,4.08906666667
658.01,3.1016,4.4136,7.51566666667,3.66073333334,4.22566666667,6.04813333333,2.80266666667,10.5665333333,4.01613333333
658.34,3.08593333333,4.38713333333,7.48426666667,3.611,4.22066666667,6.02053333333,2.75793333334,10.5282666667,3.95706666667
658.66,3.07146666667,4.33926666667,7.46013333333,3.56073333333,4.19766666667,6.00893333333,2.70706666667,10.487,3.94
658.99,3.14613333333,4.3844,7.50893333333,3.6106,4.24613333333,6.03886666667,2.75666666667,10.5176666667,3.98293333333
659.32,3.1932,4.44973333333,7.59593333333,3.68466666667,4.31313333333,6.10266666667,2.81773333333,10.5548666667,4.03746666667
659.65,3.2262,4.46246666666,7.6536,3.74033333333,4.35133333333,6.1488,2.87893333333,10.6029333333,4.08626666667
659.98,3.3026,4.53093333333,7.77226666667,3.80313333333,4.44266666667,6.20366666667,2.97926666667,10.7146666667,4.143
660.31,3.3722,4.59413333333,7.84833333334,3.86206666667,4.50313333333,6.24993333333,3.0454,10.7865333333,4.2034
660.63,3.4746,4.69886666667,7.98933333333,3.95313333334,4.58913333333,6.374,3.12786666667,10.9102666667,4.29286666667
660.96,3.53226666667,4.744,8.0676,4.01626666667,4.64833333333,6.41753333333,3.17653333333,10.9648666667,4.36393333333
661.29,3.60746666667,4.8334,8.1366,4.0848,4.73306666667,6.48726666667,3.26026666667,11.0396666667,4.4552
661.62,3.74433333333,5.0068,8.28826666667,4.25213333333,4.8914,6.64093333333,3.40466666667,11.2186666667,4.61686666667
661.94,3.84813333333,5.07313333333,8.4066,4.3716,4.9982,6.6946,3.48553333333,11.3463333333,4.70193333333
662.27,3.90813333333,5.16246666667,8.509,4.4574,5.09486666667,6.75553333333,3.5686,11.447,4.78266666667
662.60,3.87473333333,5.139,8.5262,4.43946666667,5.0866,6.75086666667,3.5762,11.4563333333,4.77666666666
662.93,3.8732,5.13513333333,8.52,4.4366,5.08486666667,6.74053333333,3.59606666667,11.4682,4.805
663.26,3.88906666667,5.16753333333,8.5524,4.47146666667,5.0766,6.77573333333,3.61566666667,11.4933333333,4.86206666667
663.58,3.83153333334,5.12446666667,8.4488,4.41973333333,5.01793333333,6.76286666667,3.54326666667,11.4388,4.84246666667
663.91,3.8388,5.1284,8.41713333333,4.4436,4.9966,6.816,3.52573333334,11.4238,4.872
664.24,3.7658,5.0248,8.29886666667,4.35793333333,4.93513333333,6.72886666667,3.4338,11.3224666667,4.79693333334
664.57,3.7788,5.10826666667,8.33326666666,4.38406666667,4.96733333333,6.7706,3.48626666667,11.3238,4.81746666667
664.89,3.7734,5.07613333333,8.30373333333,4.38246666667,4.9532,6.7768,3.45006666667,11.3516666667,4.80786666667
665.22,3.76286666667,5.02053333333,8.28333333333,4.3312,4.905,6.7612,3.4114,11.3335333333,4.7792
665.55,3.67013333333,5.00146666667,8.20386666667,4.26346666667,4.82453333333,6.75073333333,3.35166666667,11.2857333333,4.7712
665.87,3.52266666666,4.8686,8.05726666667,4.13573333333,4.701,6.6542,3.21046666667,11.2062,4.63446666667
666.20,3.4252,4.80053333333,7.98293333333,4.05026666667,4.60366666667,6.57786666667,3.0776,11.1401333333,4.51873333333
666.53,3.4222,4.82333333333,7.98773333333,4.0952,4.589,6.6444,3.07206666667,11.2104,4.4998
666.86,3.38006666667,4.82893333333,7.94906666667,4.03213333333,4.60233333333,6.61106666667,3.0242,11.2146,4.4806
667.18,3.40033333333,4.8262,8.0008,4.04186666667,4.64353333333,6.5972,3.01406666667,11.2466666667,4.49293333333
667.51,3.35513333333,4.7846,8.007,3.97913333333,4.60106666667,6.55613333333,2.968,11.2786666667,4.44406666667
667.84,3.42373333333,4.89513333333,8.11786666667,4.06686666667,4.70266666667,6.65273333333,3.0748,11.4426,4.54426666667
668.16,3.36286666666,4.7998,8.0806,4.00313333333,4.61606666667,6.59173333333,3.0068,11.43,4.49013333333
668.49,3.3062,4.7642,8.05153333333,3.944,4.57493333333,6.53846666667,2.99846666667,11.3613333333,4.43686666667
668.82,3.36573333333,4.84866666667,8.13573333333,3.98133333333,4.66273333333,6.60333333333,3.08006666667,11.4518,4.4636
669.14,3.407,4.8726,8.17866666666,3.99653333333,4.70833333333,6.62266666667,3.1026,11.4946,4.4686
669.47,3.47933333333,4.96386666667,8.27573333334,4.0768,4.79046666667,6.68653333333,3.21393333333,11.5632666666,4.55513333333
669.80,3.62746666667,5.09993333333,8.41726666667,4.20086666667,4.9568,6.86766666667,3.38153333333,11.7216666667,4.711
670.13,3.6894,5.14866666667,8.48013333334,4.18533333333,5.0168,6.9128,3.3902,11.742,4.74186666667
670.45,3.81846666666,5.23346666667,8.58766666667,4.3,5.0922,6.99273333333,3.48006666667,11.8178,4.79826666667
670.78,3.85506666667,5.27686666667,8.63366666667,4.35846666667,5.098,7.05533333333,3.51453333333,11.8610666667,4.8544
671.10,3.9586,5.3462,8.7082,4.43613333333,5.23373333333,7.1472,3.6044,11.9017333333,4.93166666667
671.43,3.98533333333,5.31826666666,8.72333333334,4.4366,5.206,7.12353333333,3.59946666667,11.8633333333,4.9546
671.76,4.13326666667,5.41193333333,8.81999999999,4.5638,5.35946666667,7.22493333333,3.7472,11.9819333333,5.061
672.08,4.19286666667,5.45053333333,8.86993333334,4.60426666667,5.4116,7.27313333334,3.77846666667,12.0502666667,5.12453333333
672.41,4.20146666667,5.429,8.85506666667,4.59566666667,5.3884,7.25253333333,3.75113333333,12.0299333333,5.152
672.74,4.27346666667,5.49026666667,8.91820000001,4.6522,5.43786666666,7.336,3.82413333333,12.0966666667,5.24793333333
673.06,4.3018,5.50146666667,8.91160000001,4.65713333333,5.4528,7.33186666667,3.80446666667,12.1110666667,5.2382
673.39,4.30133333333,5.5192,8.90673333333,4.65713333333,5.45913333333,7.3126,3.79493333333,12.1244,5.24413333333
673.72,4.34126666667,5.5916,8.978,4.747,5.52333333333,7.3374,3.85846666667,12.1921333333,5.34893333333
