wavelength,Back_HetXanm,Belly_HetXanm,Breast_HetXanm,Crissum_HetXanm,Crown_HetXanm,DorTail_HetXanm,Patch10_HetXanm,Patch11_HetXanm,Patch12_HetXanm,Rump_HetXanm,Throat_HetXanm,WingTip_HetXanm
415.07,4.4866,4.78406666667,4.48843333333,8.34406666666,5.97826666666,5.53186666667,4.02386666667,4.9524,31.021,7.87870833333,4.1114,8.04873333333
415.43,4.5762,4.86913333333,4.59126666667,8.45220000001,6.06513333334,5.5912,4.12933333333,5.0112,31.1521333333,7.98535833333,4.1914,8.12243333334
415.79,4.65146666667,4.94313333333,4.66833333333,8.54073333333,6.14580000001,5.65013333334,4.2296,5.05626666667,31.2553333333,8.06775000001,4.25406666667,8.18426666666
416.15,4.73086666667,5.02133333333,4.75826666666,8.6112,6.22793333334,5.7266,4.33293333333,5.15006666667,31.3652,8.16353333335,4.3332,8.27023333334
416.51,4.8228,5.11946666667,4.85866666667,8.70006666666,6.30566666668,5.79973333333,4.43833333333,5.204,31.4478666667,8.254625,4.44173333333,8.31643333334
416.86,4.8514,5.1572,4.90803333333,8.73300000001,6.34893333333,5.82813333333,4.46706666667,5.2456,31.553,8.29376666667,4.47493333333,8.34440000001
417.22,4.8678,5.19973333334,4.95416666667,8.7624,6.38766666667,5.8456,4.484,5.296,31.6044666667,8.30444166667,4.5074,8.37836666667
417.58,4.85666666667,5.19686666667,4.95106666667,8.78300000001,6.4078,5.8504,4.4846,5.31386666667,31.6467333333,8.30795833335,4.50946666667,8.39346666667
417.94,4.8778,5.21253333333,4.97383333333,8.80386666667,6.42079999999,5.87386666667,4.48206666667,5.33586666667,31.7090666667,8.32529166667,4.539,8.39583333333
418.29,4.94606666667,5.27426666667,5.0451,8.87593333334,6.4892,5.9268,4.521,5.4022,31.757,8.368525,4.6038,8.45816666666
418.65,4.99033333333,5.34013333333,5.09806666667,8.92326666666,6.53566666667,5.9478,4.55453333333,5.44753333334,31.8233333333,8.39925833333,4.66486666667,8.49386666666
419.01,4.97346666667,5.33973333333,5.0894,8.91099999999,6.52073333333,5.93273333333,4.51893333333,5.4236,31.8290666667,8.36669166667,4.6536,8.49353333333
419.37,4.94693333333,5.32713333333,5.0704,8.90273333333,6.50273333333,5.9042,4.477,5.4166,31.8391333333,8.32535,4.63706666666,8.48413333333
419.73,4.9456,5.32226666666,5.07446666667,8.90666666667,6.49926666667,5.89626666667,4.45093333333,5.42046666667,31.8945333333,8.30718333334,4.63513333333,8.46896666666
420.08,4.91826666666,5.29633333333,5.04823333333,8.87940000001,6.47253333333,5.874,4.39433333333,5.39233333333,31.8466666667,8.23333333333,4.6198,8.427
420.44,4.87266666667,5.2508,5.0149,8.85106666667,6.45766666666,5.8444,4.33413333334,5.37093333333,31.8503333333,8.17605,4.58166666667,8.40506666667
420.80,4.85193333333,5.2312,4.995,8.83533333334,6.43579999999,5.80233333333,4.29393333333,5.33873333334,31.8476666667,8.12469166666,4.56526666667,8.38206666667
421.16,4.86893333333,5.24013333333,5.01323333333,8.85666666667,6.44933333333,5.8184,4.27813333333,5.34433333333,31.8974666667,8.10447500001,4.58266666667,8.38556666667
421.51,4.89786666667,5.2622,5.03473333333,8.86526666666,6.46966666667,5.83846666667,4.2528,5.3544,31.9574,8.09279166667,4.60706666667,8.40220000001
421.87,4.89953333333,5.2574,5.04276666667,8.86006666666,6.47100000001,5.826,4.22166666667,5.35,31.9788666667,8.05100833334,4.60613333333,8.40109999999
422.23,4.8728,5.22546666667,5.0149,8.82280000001,6.44666666667,5.79793333333,4.15593333333,5.32186666667,31.9599333333,7.98789166666,4.57553333333,8.37356666667
422.58,4.88733333333,5.22866666667,5.02013333333,8.83720000001,6.46413333334,5.80586666667,4.11566666667,5.33186666667,31.9793333333,7.962125,4.58106666667,8.38283333334
422.94,4.9232,5.2634,5.05516666667,8.88013333333,6.50479999999,5.83146666667,4.11426666667,5.37533333333,32.034,7.977,4.6126,8.41776666667
423.30,4.93213333333,5.28073333333,5.05826666667,8.88313333333,6.52259999999,5.83906666667,4.09226666667,5.3782,32.073,7.94741666668,4.6302,8.42893333333
423.66,4.93133333333,5.28426666667,5.05846666667,8.88673333333,6.5332,5.84406666667,4.05286666667,5.3734,32.1033333333,7.91474166666,4.6342,8.4478
424.01,4.9458,5.30086666667,5.07903333333,8.91213333333,6.56020000001,5.85853333333,4.0442,5.39253333333,32.1477333333,7.91208333333,4.64653333333,8.47313333333
424.37,4.9556,5.31853333333,5.0831,8.9152,6.55693333333,5.84073333333,4.01686666667,5.37753333333,32.1718666666,7.87280833333,4.64826666667,8.47450000001
424.73,4.98766666667,5.3432,5.1111,8.95333333334,6.58673333334,5.86393333333,4.0198,5.40306666667,32.2296,7.88756666667,4.67293333333,8.50756666667
425.08,5.00466666667,5.364,5.1302,8.97253333334,6.62046666666,5.86426666667,4.01366666667,5.417,32.2608666667,7.89651666666,4.6954,8.52459999999
425.44,5.0172,5.3816,5.15776666667,8.99393333334,6.64139999999,5.86953333333,4.02626666667,5.4308,32.2825333333,7.90586666667,4.7082,8.54069999999
425.80,5.02093333333,5.3946,5.16296666667,9.01473333334,6.65873333333,5.8794,4.0182,5.434,32.3238,7.902875,4.71326666667,8.54826666667
426.16,5.05373333333,5.42173333333,5.2013,9.05166666666,6.69926666666,5.90006666667,4.04606666667,5.45466666667,32.3992666667,7.92459166667,4.75093333333,8.57596666666
426.51,5.1062,5.47073333333,5.25543333333,9.10440000001,6.74646666667,5.95006666667,4.10073333333,5.48493333334,32.4696,7.96029166667,4.79186666666,8.62959999999
426.87,5.115,5.4778,5.27143333333,9.10586666666,6.76320000001,5.9482,4.10393333333,5.48146666667,32.5374,7.95434166667,4.79853333333,8.63040000001
427.23,5.13326666667,5.48593333333,5.29603333333,9.116,6.7906,5.95233333333,4.1146,5.4804,32.5949333333,7.98736666667,4.8124,8.64976666667
427.58,5.1562,5.5196,5.31426666667,9.146,6.81140000001,5.9626,4.13626666667,5.50133333333,32.6374,8.01495,4.84926666667,8.65643333333
427.94,5.16193333333,5.50753333333,5.3231,9.17126666667,6.81860000001,5.95726666667,4.14,5.49453333333,32.7312,8.0413,4.85706666667,8.65673333333
428.30,5.1872,5.51853333334,5.36596666667,9.21466666667,6.85826666667,6.0094,4.176,5.532,32.8024,8.10081666668,4.8918,8.69636666667
428.65,5.20006666667,5.53993333333,5.39406666667,9.22780000001,6.86686666666,6.0358,4.19033333333,5.54753333333,32.8308666667,8.11019166665,4.91573333333,8.71353333334
429.01,5.19553333333,5.5418,5.3883,9.23079999999,6.86713333333,6.05326666667,4.1896,5.55353333333,32.8968,8.12674166667,4.92753333333,8.7253
429.37,5.19666666667,5.53433333333,5.37726666667,9.24806666666,6.87046666667,6.0478,4.16913333333,5.55126666667,32.978,8.11994166667,4.92586666667,8.71829999999
429.72,5.20733333333,5.56693333333,5.4062,9.26300000001,6.89566666666,6.04853333333,4.19106666667,5.5692,33.0282666667,8.15392499999,4.94113333333,8.75126666666
430.08,5.1772,5.5586,5.38403333334,9.22740000001,6.86100000001,6.02146666667,4.17373333333,5.54193333333,33.038,8.16366666667,4.9288,8.73013333334
430.44,5.12493333333,5.5098,5.33086666667,9.18033333334,6.83006666667,5.9646,4.12206666667,5.50386666667,33.0667333333,8.12595833333,4.8898,8.67966666667
430.79,5.11213333333,5.50173333333,5.3325,9.198,6.83413333333,5.95906666667,4.1232,5.49386666667,33.0918666667,8.14094166667,4.90793333333,8.67166666667
431.15,5.1266,5.52013333333,5.3663,9.21786666667,6.85366666666,5.974,4.14126666667,5.51953333333,33.1572666667,8.16020000001,4.91593333333,8.67886666667
431.50,5.09906666667,5.50386666667,5.35496666666,9.20253333334,6.85113333333,5.9648,4.14653333333,5.5052,33.2086,8.160925,4.9,8.68283333333
431.86,5.13226666667,5.5294,5.37866666667,9.22533333333,6.88260000001,6.00353333333,4.1844,5.53746666667,33.2342666667,8.19035833334,4.9216,8.72110000001
432.22,5.11506666667,5.53566666667,5.36363333333,9.20506666667,6.87333333333,5.98646666667,4.18033333333,5.52986666667,33.2587333333,8.20352500001,4.91773333333,8.7156
432.57,5.12373333333,5.5682,5.3687,9.23773333333,6.91819999999,6.01346666667,4.2304,5.55613333333,33.3576,8.25611666665,4.94193333333,8.75383333333
432.93,5.1038,5.5564,5.34313333333,9.22133333333,6.91180000001,5.9856,4.22886666667,5.52853333333,33.3878666667,8.26174166667,4.89606666667,8.74053333333
433.29,5.0898,5.56366666667,5.3366,9.20399999999,6.90673333334,5.98466666667,4.2554,5.52566666667,33.3734666667,8.27305833332,4.89353333333,8.73126666667
433.64,5.1048,5.57186666667,5.34256666667,9.2246,6.92413333333,6.0012,4.295,5.5322,33.3716666667,8.31300833332,4.91893333333,8.74589999999
434.00,5.1334,5.603,5.36203333334,9.2674,6.9616,6.03366666667,4.3544,5.5636,33.4440666667,8.36424166667,4.94253333333,8.77796666666
434.35,5.16133333333,5.64986666667,5.39833333333,9.31826666667,7.00060000001,6.0798,4.42466666667,5.59466666667,33.4900666667,8.43462499999,4.98173333333,8.81660000001
434.71,5.16673333333,5.6614,5.3927,9.31953333333,7.02126666666,6.09313333333,4.4782,5.59666666667,33.5037333333,8.464625,4.9708,8.82166666666
435.07,5.16826666667,5.66873333333,5.39276666667,9.32953333333,7.03280000001,6.1074,4.51626666667,5.60586666666,33.5393333333,8.50688333334,4.98146666667,8.83789999999
435.42,5.1818,5.68406666667,5.4098,9.34426666666,7.04826666666,6.11,4.57306666667,5.61746666666,33.5854,8.571825,4.99473333333,8.85056666666
435.78,5.1568,5.70213333333,5.4024,9.34473333333,7.05586666667,6.08173333333,4.62153333333,5.6028,33.6461333333,8.61460833333,4.99433333333,8.8384
436.13,5.17193333333,5.71773333333,5.42716666667,9.39306666666,7.09366666667,6.09873333333,4.70693333333,5.62746666667,33.7316666667,8.68824166667,5.00946666667,8.85743333333
436.49,5.1682,5.70073333334,5.4113,9.36579999999,7.0666,6.06006666667,4.72486666667,5.59673333333,33.6888666667,8.71005000001,4.992,8.82270000001
436.84,5.16666666666,5.69733333333,5.41736666667,9.38846666667,7.05860000001,6.06813333333,4.78733333333,5.59553333333,33.7314666667,8.75757499999,5.00006666667,8.82476666666
437.20,5.19726666667,5.723,5.43983333334,9.41413333333,7.07146666666,6.0816,4.87053333333,5.61293333333,33.7507333333,8.82048333333,5.0224,8.85176666667
437.56,5.179,5.704,5.43436666667,9.39826666667,7.04546666667,6.0654,4.91293333333,5.6044,33.8044,8.85496666667,5.001,8.84333333334
437.91,5.182,5.70553333333,5.44896666667,9.41786666666,7.04866666666,6.06746666667,4.97333333333,5.61106666667,33.8730666667,8.90805,5.014,8.86033333333
438.27,5.1824,5.7194,5.45523333333,9.42213333333,7.05060000001,6.07046666667,5.04293333333,5.62586666667,33.944,8.96665,5.01406666667,8.88240000001
438.62,5.21033333333,5.74366666667,5.4813,9.44853333333,7.07046666667,6.0878,5.11306666667,5.65626666667,33.9991333333,9.04969166666,5.03246666667,8.91273333334
438.98,5.2232,5.7642,5.49316666667,9.49000000001,7.0866,6.09453333333,5.18346666667,5.65713333334,34.0658666667,9.10780000001,5.04673333333,8.93626666667
439.33,5.22686666666,5.77233333333,5.4966,9.50426666667,7.09933333333,6.09733333333,5.22346666667,5.66346666666,34.079,9.15336666666,5.05233333333,8.94053333333
439.69,5.2392,5.7588,5.49856666667,9.49900000001,7.09706666666,6.111,5.27533333333,5.65986666667,34.0961333333,9.195325,5.05093333333,8.93790000001
440.04,5.21526666667,5.735,5.44383333333,9.45499999999,7.05006666668,6.0732,5.28146666667,5.62193333333,34.0941333333,9.19943333332,5.01366666667,8.89906666666
440.40,5.22946666667,5.7462,5.46173333333,9.48206666667,7.07113333333,6.106,5.3494,5.6526,34.1598,9.25844166666,5.04053333333,8.92106666667
440.75,5.25766666667,5.77266666667,5.4917,9.49546666667,7.10153333334,6.13373333333,5.4178,5.68326666667,34.1794,9.31874166665,5.07086666667,8.94353333333
441.11,5.24993333333,5.7618,5.48606666667,9.50380000001,7.10626666666,6.12193333333,5.44606666667,5.671,34.2628666667,9.35553333333,5.0674,8.94469999999
441.47,5.24893333334,5.75733333333,5.4641,9.50893333333,7.11133333333,6.1078,5.48386666667,5.66126666667,34.2868,9.38933333334,5.05553333333,8.936
441.82,5.24093333333,5.74626666667,5.45156666667,9.50826666667,7.11426666667,6.10793333333,5.522,5.662,34.3201333333,9.42706666667,5.04453333333,8.93813333333
442.18,5.20726666667,5.69673333333,5.4181,9.4822,7.08173333333,6.06813333333,5.52686666666,5.62973333333,34.29,9.42664166666,5.016,8.89473333333
442.53,5.16213333333,5.6588,5.37713333333,9.45213333334,7.03573333333,6.03733333333,5.5244,5.5966,34.311,9.41290833333,4.989,8.85349999999
442.89,5.13106666667,5.6236,5.34973333333,9.41340000001,7.00233333333,6.0062,5.5374,5.5722,34.3004666667,9.41138333333,4.95293333333,8.81653333333
443.24,5.11013333334,5.60206666667,5.31676666667,9.38193333334,6.97446666666,5.99513333333,5.5546,5.5316,34.3678,9.40699166667,4.91333333333,8.79066666667
443.60,5.07953333333,5.588,5.29793333333,9.37993333334,6.94919999999,5.96846666667,5.56113333333,5.5064,34.4518,9.42459166667,4.88433333333,8.78356666667
443.95,5.0822,5.60586666667,5.32383333333,9.41486666667,6.97986666667,5.98866666667,5.6098,5.52046666667,34.4994,9.46489166666,4.91006666667,8.82273333333
444.31,5.04346666667,5.57273333333,5.2942,9.3988,6.94579999999,5.97453333333,5.60086666667,5.4814,34.5349333334,9.46138333333,4.86053333333,8.79756666667
444.66,5.007,5.55233333333,5.2475,9.38686666667,6.91213333333,5.9376,5.5932,5.44746666667,34.5858,9.45206666668,4.8288,8.78839999999
445.02,5.00373333333,5.55913333333,5.23913333333,9.3934,6.91480000001,5.95013333333,5.61006666667,5.454,34.6000666667,9.47330833333,4.82286666667,8.80190000001
445.37,5.03573333333,5.5944,5.274,9.42313333333,6.94573333334,5.98633333333,5.653,5.4888,34.6557333333,9.51359166665,4.86333333333,8.83446666666
445.72,5.048,5.61133333333,5.28413333333,9.42846666667,6.9486,5.9926,5.67153333333,5.49566666667,34.6792,9.52572499999,4.87986666667,8.83816666666
446.08,5.03546666667,5.6128,5.2709,9.43266666667,6.94986666667,5.98226666667,5.67086666667,5.4894,34.7380666667,9.53401666667,4.87533333334,8.84493333334
446.43,5.03073333333,5.61373333333,5.2688,9.44733333333,6.95786666667,5.9776,5.66993333333,5.47966666666,34.7982,9.54694166666,4.8696,8.86586666667
446.79,5.02633333333,5.6208,5.26323333333,9.45313333333,6.94893333334,5.97186666667,5.68173333333,5.48213333333,34.8171333333,9.55398333334,4.8698,8.87493333334
447.14,5.03846666667,5.64133333334,5.27793333333,9.48653333333,6.97133333333,5.9816,5.70666666667,5.50506666667,34.8504666667,9.57717500001,4.8874,8.8906
447.50,5.0244,5.6346,5.26413333333,9.46746666666,6.95653333334,5.97626666667,5.69593333333,5.49533333333,34.8171333333,9.5443,4.87293333333,8.87566666667
447.85,5.0236,5.6238,5.25356666667,9.45633333333,6.9552,5.95906666667,5.691,5.48493333333,34.8438666667,9.53320000001,4.85906666667,8.86426666666
448.21,5.02513333333,5.63406666666,5.24916666667,9.45980000001,6.97093333333,5.94406666667,5.6964,5.48326666667,34.8656,9.52644166667,4.86186666667,8.87153333333
448.56,5.02386666667,5.6286,5.2546,9.46173333333,6.98446666667,5.93386666667,5.6866,5.48086666667,34.8708,9.52193333333,4.85993333333,8.86853333333
448.92,4.98666666667,5.59746666667,5.2296,9.43399999999,6.96266666667,5.90033333333,5.65173333333,5.44026666667,34.9074,9.48739999999,4.82673333334,8.83316666667
449.27,4.94473333334,5.56293333333,5.18446666667,9.4124,6.9396,5.86453333333,5.59653333333,5.3996,34.9342666667,9.44354166665,4.77753333333,8.808
449.62,4.921,5.54326666667,5.1714,9.421,6.94046666666,5.85826666667,5.57826666667,5.3734,34.9756,9.42010833335,4.74726666667,8.79986666666
449.98,4.91366666667,5.5378,5.16893333333,9.42053333334,6.94353333333,5.8588,5.56506666667,5.37266666667,35.0279333333,9.405425,4.7402,8.79523333333
450.33,4.89766666667,5.5246,5.15136666667,9.40113333334,6.92773333333,5.84193333333,5.5354,5.35493333333,35.037,9.36464166667,4.72993333333,8.77673333333
450.69,4.871,5.49073333333,5.1116,9.38266666666,6.91593333334,5.8224,5.47113333333,5.31686666667,35.0821333333,9.32307500001,4.69693333333,8.74296666667
451.04,4.8412,5.45946666667,5.09673333333,9.34973333333,6.88660000001,5.79966666667,5.4198,5.2788,35.0957333333,9.2844,4.6702,8.73656666667
451.40,4.84633333333,5.4696,5.08686666667,9.37446666667,6.9036,5.79793333333,5.4,5.27986666667,35.1972666667,9.29077500001,4.67386666667,8.74690000001
451.75,4.80686666667,5.43793333333,5.0456,9.33606666667,6.86313333334,5.77613333333,5.33833333333,5.23986666667,35.1962666667,9.23645,4.63706666667,8.71413333333
452.10,4.77786666667,5.41306666667,5.02003333333,9.30466666666,6.8352,5.7488,5.278,5.2098,35.2225333333,9.18756666667,4.62093333333,8.68900000001
452.46,4.74566666667,5.3768,4.9908,9.27933333334,6.79506666667,5.74033333333,5.23293333333,5.16926666667,35.2594,9.14210833334,4.58793333333,8.66013333333
452.81,4.76646666667,5.40193333333,5.01146666667,9.3106,6.81500000001,5.75273333333,5.23413333333,5.1948,35.2916,9.15543333334,4.6214,8.69913333333
453.17,4.77653333333,5.40906666667,5.03793333333,9.31333333333,6.81840000001,5.75946666667,5.23533333333,5.19546666667,35.3256666667,9.15698333334,4.64386666667,8.69729999999
453.52,4.74686666666,5.37813333333,5.00526666667,9.28173333333,6.77853333333,5.71733333333,5.17953333333,5.16906666666,35.3288666667,9.12802499999,4.61213333333,8.67503333334
453.87,4.73733333333,5.36773333333,4.98596666667,9.27626666667,6.75699999999,5.6922,5.1346,5.135,35.3370666667,9.10273333333,4.57666666667,8.66623333334
454.23,4.70873333333,5.329,4.95926666667,9.24819999999,6.72846666666,5.6472,5.09413333333,5.09913333333,35.3538,9.07006666666,4.54426666667,8.6562
454.58,4.71106666667,5.33666666667,4.97256666667,9.2724,6.74246666667,5.658,5.0896,5.107,35.4028,9.07034166667,4.56293333333,8.671
454.93,4.71513333333,5.33,4.9504,9.27486666666,6.74733333333,5.64426666667,5.0778,5.1032,35.3947333333,9.05903333333,4.5616,8.65893333333
455.29,4.66666666667,5.2846,4.91606666667,9.23906666667,6.72393333333,5.59266666667,5.039,5.05833333333,35.3922666667,9.02671666665,4.52933333333,8.63359999999
455.64,4.71773333333,5.33593333333,4.973,9.29686666667,6.77046666666,5.63213333333,5.07493333333,5.09673333333,35.467,9.072825,4.577,8.68483333334
456.00,4.69346666667,5.30206666667,4.94043333333,9.29973333333,6.74420000001,5.59526666667,5.05793333333,5.06386666667,35.4851333333,9.07784166667,4.55313333333,8.6678
456.35,4.74333333333,5.35693333333,4.9845,9.35926666667,6.80786666666,5.62266666667,5.11173333333,5.1222,35.5515333333,9.12823333333,4.6122,8.71503333334
456.70,4.71653333333,5.3332,4.9668,9.34586666667,6.80153333333,5.62066666667,5.1054,5.10493333333,35.5986666667,9.12530833332,4.588,8.69640000001
457.06,4.7094,5.32693333333,4.96026666667,9.35106666666,6.80846666666,5.61086666667,5.10413333333,5.10233333334,35.6162,9.12495833334,4.57746666667,8.70993333333
457.41,4.71733333333,5.35373333333,4.9752,9.35806666666,6.81866666667,5.6152,5.12646666667,5.09453333333,35.6525333333,9.13249166668,4.58293333334,8.70576666667
457.76,4.73266666667,5.36766666667,4.99306666667,9.36906666667,6.84246666667,5.63686666667,5.16733333333,5.1114,35.6743333333,9.16616666667,4.612,8.708
458.12,4.78686666667,5.4336,5.03796666667,9.42506666666,6.89293333333,5.69553333333,5.23446666666,5.15986666667,35.7250666667,9.23878333333,4.65653333333,8.74373333334
458.47,4.82913333333,5.46873333333,5.07873333333,9.44653333333,6.92326666666,5.73206666667,5.29026666667,5.20646666667,35.7411333333,9.29582500001,4.6886,8.7775
458.82,4.84413333333,5.49086666667,5.10513333333,9.47753333334,6.95146666666,5.75753333333,5.33693333333,5.22573333333,35.8414,9.34163333333,4.71813333333,8.80403333334
459.18,4.89486666667,5.53686666667,5.15026666667,9.51126666666,6.99033333333,5.80846666667,5.4128,5.275,35.8767333334,9.39955833334,4.76213333333,8.83696666667
