wavelength,Back_TanXagf,Belly_TanXagf,Breast_TanXagf,Crissum_TanXagf,Crown_TanXagf,DorTail_TanXagf,Patch10_TanXagf,Patch11_TanXagf,Patch12_TanXagf,Rump_TanXagf,Throat_TanXagf,WingTip_TanXagf
833.85,18.3387777778,60.7952222222,28.456,47.1567777778,13.654,17.7068333333,16.0196666667,14.3166666667,26.6757777778,18.1614444444,30.3975555556,21.5132222222
834.16,18.286,60.8775555555,28.31,46.9178888889,13.9673333333,17.4592222222,15.9966666667,14.1283333333,26.6175555555,18.0794444445,30.3623333333,21.2802222222
834.46,18.3182222222,60.7143333333,28.0896666667,46.9545555556,14.3221111111,17.2172777778,15.839,14.299,26.6113333333,17.9026666667,30.4996666667,21.206
834.76,19.0442222222,60.545,28.0237777778,46.7556666667,14.5934444445,17.8457222222,16.1786666667,15.0074444444,26.6883333333,17.9511111111,30.8346666667,21.5272222222
835.06,20.6278888889,61.455,29.0605555556,47.6004444444,15.5457777778,19.0660555556,17.3423333333,16.3145555555,27.887,18.9608888889,31.7634444444,22.3757777778
835.36,20.3862222222,61.055,28.3683333333,47.2631111111,14.8004444445,18.6101666667,16.7313333333,15.6277777778,27.4888888889,18.4464444444,31.5663333333,21.6705555556
835.66,20.2751111111,60.9286666667,28.1662222222,47.5428888889,14.5841111111,18.1127222222,16.2314444445,15.417,27.1365555556,18.1128888889,31.2833333333,21.492
835.96,19.8807777778,61.5553333333,28.0965555556,48.0086666667,14.0485555556,17.5080555556,15.6371111111,15.0936666666,26.9465555556,17.7275555555,31.2531111111,21.1664444444
836.26,19.6834444444,62.345,28.6336666667,48.7896666667,13.8386666667,17.8650555556,15.8813333333,14.7714444445,26.8511111111,17.2511111111,31.6923333333,21.2422222222
836.57,19.2132222222,61.782,28.2272222222,49.0295555555,13.586,17.5003333333,15.6703333333,14.8886666667,26.6772222222,17.7934444444,31.4445555556,20.9455555556
836.87,18.0625555556,60.4343333333,26.96,47.6312222222,12.9583333333,16.7864444445,14.7491111111,13.9594444444,25.4511111111,17.2447777778,30.3582222222,20.1917777778
837.17,16.7124444444,58.0584444445,25.1983333333,45.5891111111,11.0044444444,15.0030555555,13.1714444445,12.9425555556,24.1451111111,16.0408888889,28.3118888889,18.3913333333
837.47,16.0362222222,56.9675555556,23.903,45.6043333333,9.37977777777,13.6662222222,12.1868888889,12.0356666667,23.6005555556,14.8428888889,27.7356666667,17.2296666667
837.77,17.0143333333,56.8755555555,24.2376666666,46.1923333333,9.47022222223,14.7048888889,13.0551111111,12.609,24.7012222222,15.9265555556,28.1612222222,17.9776666667
838.07,15.4522222222,56.3396666666,22.9872222222,46.1465555556,8.37633333333,13.0520555556,11.6464444445,11.2256666667,24.1538888889,15.4141111111,27.0606666667,16.9056666666
838.37,13.2066666667,54.0561111111,21.78,43.9638888889,6.99722222222,11.0631666667,10.7075555555,9.61177777778,22.9525555555,14.4367777778,25.9515555555,15.5517777778
838.67,15.4386666667,55.5554444445,24.5028888889,46.0817777778,9.45399999999,13.4114444444,13.1384444444,12.4952222222,25.0485555556,16.8227777778,28.1285555556,18.0701111111
838.97,16.0362222222,55.4766666667,24.9014444444,46.2765555555,9.75177777779,14.2632222222,13.4948888889,12.3916666667,25.4136666667,16.9226666667,28.3884444444,18.026
839.27,15.4741111111,54.489,23.7541111111,45.2588888889,8.726,14.136,13.2438888889,11.2468888889,24.6071111111,17.2967777778,27.6904444445,17.7041111111
839.57,13.9268888889,53.1582222222,21.7084444444,43.6453333333,7.80066666667,13.6607777778,11.3394444445,9.85533333332,23.8392222222,16.2481111111,26.37,16.7047777778
839.87,12.4926666667,52.9287777778,20.3735555556,43.1212222222,5.62366666667,12.6581111111,9.02900000002,7.64744444446,22.4168888889,14.5163333333,25.5106666667,15.1195555555
840.17,13.1957777778,53.3923333333,21.3374444444,43.8347777778,6.39155555556,13.7362777778,8.6921111111,8.61366666666,22.655,15.0442222222,26.1555555556,15.2014444444
840.47,14.104,54.3231111111,22.3983333333,44.9921111111,8.21599999999,15.6983333333,10.3677777778,9.80055555555,22.6917777778,15.5712222222,27.6603333333,16.3926666667
840.77,13.7538888889,53.9931111111,22.4732222222,43.8656666667,8.69977777779,15.7408333333,10.5323333334,9.89588888888,22.5696666667,15.4515555555,27.0253333333,16.281
841.07,10.9091111111,53.8785555556,20.8282222222,42.7675555556,6.202,13.7877777778,8.70700000001,7.93944444446,20.6665555555,13.4142222222,25.818,14.1008888889
841.37,10.8642222222,54.3826666667,21.4608888889,42.4896666667,7.24277777778,14.8457777778,9.62944444445,8.72444444446,20.9053333333,13.7655555556,25.5967777778,14.465
841.67,11.0033333333,55.4908888889,20.8011111111,43.3033333333,8.16111111111,15.6115555556,9.41011111112,9.3238888889,21.0163333333,13.9966666667,24.9353333333,14.9655555556
841.97,10.3463333333,55.5554444444,20.3327777778,42.1052222222,7.10744444444,14.9797777778,8.74955555557,8.68211111112,20.6252222222,13.3827777778,24.8312222222,14.4172222222
842.27,10.6675555555,56.676,20.4248888889,41.3632222222,7.72644444443,14.8925555556,8.21655555556,9.78066666668,20.1913333333,13.3986666667,26.3773333333,15.5461111111
842.57,12.9063333333,59.7526666666,23.3866666666,43.7166666667,11.3537777778,17.2245555555,10.723,12.5425555556,22.6103333333,14.92,29.0634444444,17.4674444444
842.87,16.7276666666,61.929,26.4468888889,44.1025555555,14.9694444444,19.8901111111,14.3834444444,16.9964444445,25.8362222222,17.6311111111,31.4773333333,21.0745555555
843.17,17.8075555555,61.2597777778,27.9267777778,43.8493333333,17.0883333333,21.6515,16.0217777778,18.4771111111,26.4136666667,18.0307777778,31.4734444444,22.3212222222
843.47,19.2386666667,62.5258888889,29.5525555555,45.7304444444,18.4926666667,23.8042222222,19.0842222222,19.9331111111,28.7038888889,19.573,33.7963333333,23.4053333333
843.77,18.8196666667,61.9084444444,30.0372222222,45.2948888889,17.8627777778,24.0298333333,19.3246666667,19.3515555555,29.6384444444,20.4677777778,34.5561111111,22.4881111111
844.07,17.7613333333,59.9615555555,28.4894444444,43.5413333333,17.0497777778,23.1937222222,17.5972222222,17.3507777778,27.7777777778,21.3465555556,34.6195555556,21.5653333333
844.37,19.6602222222,59.3147777778,28.655,43.4695555556,18.0451111111,22.7653333333,17.2933333333,17.4881111111,28.0144444444,21.4702222222,34.9764444444,21.3868888889
844.67,20.3514444444,57.1712222222,27.8911111111,42.7154444445,15.9296666666,21.7970555556,16.5247777778,16.6665555556,27.7776666667,20.068,35.0907777778,20.3514444444
844.97,20.3804444444,56.5218888889,28.2004444444,42.8138888889,13.4964444444,21.9503888889,15.8513333334,15.5795555556,26.721,18.7802222222,36.3526666667,18.9312222222
845.27,17.9112222222,54.159,25.0151111111,41.1052222222,11.3235555556,19.1408888889,13.6915555556,13.3575555556,25.9563333333,16.3631111111,33.2422222222,15.9076666667
845.57,17.9394444445,52.351,24.6181111111,39.6526666667,11.3206666667,19.3322777778,14.1657777778,13.4472222222,25.4568888889,17.5503333333,32.4047777778,15.2741111111
845.87,17.2144444444,49.734,23.3491111111,37.2768888889,9.327,17.5117222222,12.144,11.9247777778,23.1612222222,15.7117777778,31.5494444445,13.6775555556
846.17,14.9447777778,47.4335555555,23.0344444444,36.2574444444,6.10788888888,14.7011111111,10.6887777778,9.87644444443,21.2473333333,14.425,30.572,10.299
846.47,16.1174444445,48.9017777778,23.9664444444,36.9508888889,6.46000000001,15.8267777778,11.4662222222,11.4987777778,23.7081111111,15.5038888889,31.3631111111,11.3374444444
846.77,15.942,49.0498888889,24.7342222222,36.7471111111,6.50577777778,15.3462222222,11.1432222222,11.5622222222,23.4141111111,15.5876666667,30.7891111111,12.2062222222
847.07,18.7001111111,51.3288888889,25.6804444444,38.905,7.87688888889,16.6508333333,13.6727777778,13.2244444444,24.624,15.914,31.7003333333,14.8896666667
847.37,24.0037777778,57.6287777778,30.8714444444,43.6345555556,11.6617777778,22.1413333333,19.3391111111,20.2463333333,28.4741111111,19.1772222222,35.6011111111,18.7236666667
847.67,25.2524444444,59.6968888889,33.0301111111,45.2524444444,13.4344444444,23.0301666667,19.8652222222,22.5924444444,29.8652222222,21.0774444445,37.1043333334,20.8082222222
847.97,26.9284444445,64.6142222222,35.0672222222,47.3814444445,15.2865555555,23.4606111111,21.3375555555,25.4068888889,31.5637777778,23.3544444445,40.2335555556,22.5761111111
848.26,27.3555555555,64.2348888889,35.3596666667,45.9305555556,17.7642222222,24.6707777778,22.6273333333,26.4098888889,31.9822222222,24.9241111111,40.5606666667,24.5525555556
848.56,28.9156666667,66.332,38.6881111111,47.4565555556,20.85,27.5938333333,25.4686666667,27.8446666667,31.894,26.7738888889,42.9718888889,27.2424444444
848.86,27.9668888889,66.0818888889,39.1125555556,49.1227777778,20.5366666667,26.9006111111,25.6622222222,27.1757777778,31.8197777778,25.3868888889,42.1395555555,26.9006666667
849.16,26.2626666667,66.0395555556,37.4783333333,49.251,19.0526666667,26.5935,24.312,26.5413333333,31.8703333333,24.4863333333,39.603,25.74
849.46,25.7675555555,66.7033333333,35.9283333333,50.4385555555,16.8127777778,26.8457222222,21.7836666667,25.073,29.4588888889,21.7471111111,37.3173333333,24.7442222222
849.76,24.3172222222,66.2551111111,35.765,49.9441111111,15.4135555555,25.6641666667,21.1373333333,25.1028888889,27.7592222222,20.6508888889,36.9246666667,24.3173333333
850.06,25.2095555556,64.8452222222,35.0818888889,47.6866666667,16.2113333333,25.6646666667,21.3843333334,26.1201111111,28.1966666667,22.1128888889,36.9762222222,24.8816666667
850.36,22.6336666666,66.8312222222,33.9915555556,47.0371111111,13.9095555556,24.7324444445,17.7775555556,25.3496666667,25.4321111111,21.1112222222,37.2427777778,23.0452222222
850.65,17.6496666667,64.1451111111,30.3417777778,46.1111111111,11.2821111111,20.7690555555,13.5044444444,21.5383333333,23.9744444444,17.4358888889,35.0,20.5983333333
850.95,17.6878888889,63.8072222222,30.2695555555,46.4052222222,12.3365555555,22.6512222222,16.6665555556,20.7925555556,25.0816666667,18.0962222222,35.621,20.9967777778
851.25,16.4178888889,62.9354444444,29.3117777778,46.476,11.6915555556,22.1391111111,15.0911111111,18.4493333333,24.461,17.2885555556,33.8724444444,20.6467777778
851.55,16.1737777778,66.7114444444,30.4213333333,49.0591111111,12.9031111111,22.9165,15.1881111111,19.0862222222,25.0,17.6075555556,33.3332222222,21.0125555556
851.85,16.8192222222,63.4422222222,28.1045555555,47.4511111111,13.7256666667,22.549,13.8562222222,20.1306666667,26.6666666667,17.6035555555,32.5924444445,20.6535555556
852.15,17.6153333333,67.2538888889,30.7586666667,48.8255555556,15.2664444444,25.7451666667,15.9893333333,21.9511111111,28.907,21.1834444444,35.7271111111,23.7127777778
852.45,18.2852222222,65.4418888889,32.0212222222,46.9816666667,17.1477777778,24.5625555555,17.4541111111,20.9536666667,28.6088888889,21.8285555556,37.5328888889,25.503
852.74,18.0867777778,64.1602222222,31.2864444444,45.5722222222,21.2196666667,23.3917777778,19.4652222222,21.4704444444,30.3676666667,24.8955555555,39.39,25.8145555556
853.04,17.9255555556,63.1944444444,30.4686666667,47.0487777778,20.9636666667,21.2892222222,20.7463333333,19.9217777778,30.4252222222,25.5208888889,39.7135555556,26.1718888889
853.34,12.3951111111,62.321,26.0246666667,46.0742222222,16.5433333333,15.2841666667,14.9133333333,14.2714444445,23.9013333333,19.2098888889,36.3455555556,22.963
853.64,10.2491111111,58.3332222222,23.9462222222,44.3007777778,15.23,12.6437777778,12.2606666667,12.6436666667,22.1263333333,15.9961111111,32.6148888889,20.929
853.94,11.1588888889,54.6495555556,23.1283333333,41.0585555556,14.2107777778,13.6623333333,11.1111111111,10.6818888889,22.1745555556,16.1182222222,31.4258888889,19.9807777778
854.23,10.5314444444,52.8017777778,23.6233333333,36.0867777778,11.5457777778,11.0386666667,8.59899999999,8.01944444446,19.8547777778,14.7825555555,28.744,18.1643333333
854.53,15.4553333333,51.1277777778,28.279,37.5523333333,15.873,15.7477777778,13.4501111111,12.2805555556,22.8488888889,18.9222222222,31.2864444444,22.5983333333
854.83,13.9524444444,49.7455555556,27.9473333333,37.3197777778,13.9524444444,14.2070555556,11.4078888889,10.7717777778,21.2466666667,16.6244444444,31.2553333333,19.2535555556
855.13,11.0196666667,51.4403333333,27.4348888889,35.894,11.5683333333,12.5971111111,9.83066666667,8.32177777779,18.4271111111,16.095,30.6355555556,17.5583333333
855.43,11.6775555556,47.6688888889,24.5316666667,34.2047777778,10.3267777778,11.3071111111,8.23522222223,7.71233333334,16.4267777778,13.3332222222,28.0608888889,14.9455555556
855.72,11.1538888889,46.8375555556,22.9058888889,34.1024444445,10.6411111111,12.6283888889,8.63244444444,9.31633333335,15.7692222222,12.3932222222,26.7095555556,13.9316666667
856.02,10.8833333333,48.0874444444,22.0401111111,33.8342222222,7.28588888888,11.6575555556,6.64844444444,6.96733333333,14.4355555556,8.83422222222,24.0437777778,13.2058888889
856.32,4.44444444444,45.7211111111,16.0283333333,27.6595555556,2.033,7.23416666667,-1.84388888889,-0.898333333333,10.0237777778,1.98588888889,18.1088888889,5.76844444444
856.62,9.94811111111,49.1386666667,19.9397777778,32.1705555556,6.58911111111,11.8218333333,4.34977777779,2.41166666667,16.4941111111,6.89077777779,21.1455555555,10.5082222222
856.91,10.6393333333,49.1207777778,19.6912222222,31.0167777778,5.92033333333,11.5831666667,5.53422222222,1.20111111111,18.919,7.33599999999,20.1628888889,10.5105555556
857.21,14.2613333333,53.4696666667,23.8397777778,34.9511111111,10.3873333333,13.8782777778,9.19544444443,4.12933333333,22.1372222222,11.324,22.5203333333,14.7296666667
857.51,12.3654444444,53.6292222222,20.3405555556,36.8727777778,8.33344444444,13.3062777778,6.09311111112,3.94266666666,21.1018888889,9.81177777779,20.8781111111,14.3815555556
857.81,6.33544444443,51.3645555556,12.037,32.0662222222,2.14422222222,7.55383333333,0.195000000003,-2.534,15.5456666667,3.16766666667,14.3274444445,8.43088888888
858.10,4.17833333334,48.8604444445,9.49655555556,28.9646666667,0.142444444443,3.53738888889,-3.03888888889,-5.793,13.4376666667,2.27922222222,10.9685555556,7.59722222223
858.40,2.96622222223,45.8568888889,8.33333333333,28.9546666667,-2.58955555556,0.588444444443,-6.92066666668,-7.533,10.6873333333,-2.02444444444,6.68566666667,4.51977777778
858.70,-2.03433333333,50.3913333333,4.32977777777,29.4208888889,-7.40733333332,-3.54722222223,-11.1112222222,-10.746,9.233,-4.53844444445,2.76477777777,3.23399999999
858.99,-2.31488888888,55.324,4.456,31.713,-11.632,-4.94788888889,-15.2198888889,-12.0371111111,10.1851111111,-5.67144444446,3.24077777778,2.43088888888
859.29,1.79744444446,53.05,8.60555555557,31.6993333333,-6.97166666668,-0.68077777778,-9.96722222222,-5.66433333334,13.6163333333,-1.25266666667,7.18955555556,5.66455555557
859.59,13.4321111111,56.9877777778,17.531,39.0617777778,5.38266666666,10.247,2.22211111111,5.62966666667,21.778,8.3948888889,16.8395555556,16.5433333333
859.89,9.38422222221,60.1613333333,14.8533333333,38.8024444445,0.806111111113,8.49155555554,-2.64833333333,3.62688888889,21.589,4.49044444445,15.0258888889,12.6656666667
860.18,12.4114444444,65.3664444445,19.5626666666,43.7943333333,5.201,13.5048333333,1.83211111111,8.45144444443,24.8817777778,8.45155555556,20.0354444444,17.8486666667
860.48,8.05722222222,68.4861111111,15.7894444444,42.4952222222,-0.324777777777,9.25916666668,-2.72911111111,5.13311111111,20.0778888889,2.20922222222,17.479,13.7752222222
860.78,6.42566666667,68.2732222222,17.0014444444,42.9717777778,-0.200777777778,8.7013888889,-2.20877777778,5.48844444445,19.545,0.468444444447,17.1352222222,11.8473333333
861.07,6.55622222222,68.8061111111,19.5996666667,45.6868888889,-0.96622222221,8.62666666667,-2.20855555556,5.93511111111,21.8083333333,1.38022222222,18.4954444444,10.2138888889
861.37,9.74766666668,69.8705555555,21.8813333333,48.9433333334,1.15866666667,12.8151111111,1.636,9.67933333334,25.3576666667,2.31766666667,23.6535555556,13.7694444444
861.67,17.1468888889,77.7777777778,28.3265555556,55.487,9.32766666667,19.5472777778,11.3855555556,14.4031111111,36.2138888889,12.3457777778,31.6871111111,22.771
861.96,21.27,71.492,31.3651111111,52.0636666667,10.7934444444,19.8095,13.397,15.1111111111,38.5394444445,14.7303333333,33.2697777778,21.6507777778
862.26,18.9207777778,67.5556666667,28.6983333333,49.7142222222,11.1746666667,15.6823888889,14.6666666667,13.7142222222,36.7617777778,13.0158888889,30.1586666666,18.1587777778
862.56,21.3825555556,70.9303333333,31.46,55.814,12.2094444445,16.9573333333,16.8604444445,15.7623333333,38.7596666667,13.5012222222,34.1086666667,19.186
862.85,19.1213333333,68.3464444445,31.4598888889,53.4237777778,10.8527777778,13.6951111111,16.9251111111,16.0207777778,37.9196666667,13.372,30.297,16.9251111111
863.15,26.5911111111,64.671,35.2212222222,52.3732222222,19.795,21.5478333333,23.5705555556,23.4625555555,40.1833333333,19.4714444444,33.8187777778,24.3257777778
863.45,28.1017777778,61.8835555556,33.2835555556,50.0248888889,20.4783333333,21.8487222222,23.9163333333,25.5105555556,39.5115555556,19.0833333333,32.7353333333,24.1156666667
863.74,28.1294444444,58.462,32.255,49.1325555556,19.4563333333,22.5036111111,25.3634444444,27.0978888889,40.4595555556,19.8312222222,32.3955555556,25.5038888889
864.04,34.6853333333,62.2731111111,35.995,53.1896666667,25.8556666667,29.0451111111,31.6856666667,33.3756666667,45.2471111111,27.6722222222,37.4313333333,31.094
864.33,32.9364444444,62.7424444445,33.9064444444,52.0723333333,24.6912222222,28.2406666667,30.4232222222,31.614,43.4744444444,26.7635555555,35.6701111111,29.6295555555
864.63,32.3595555556,60.5576666666,31.4741111111,51.3501111111,22.4434444445,27.335,29.7476666667,30.3231111111,41.6556666667,27.4015555556,34.0416666667,28.5967777778
864.93,29.8971111111,56.9833333333,28.5142222222,48.3713333333,20.3925555555,24.9889444444,27.9338888889,29.0047777778,38.688,23.9625555555,32.2176666667,24.3641111111
865.22,27.778,56.8996666667,27.778,48.6111111111,19.9822222222,24.8431666667,28.4048888889,29.2562222222,36.873,22.043,32.3027777778,24.2383333333
865.52,26.978,55.2276666667,28.372,46.0024444445,19.229,25.912,27.224,27.716,34.194,24.149,32.349,24.108
865.81,24.2656666667,53.0863333333,25.7128888889,43.9762222222,16.3473333333,23.6697777778,24.9468888889,24.3507777778,31.0771111111,22.7331111111,29.5444444444,22.6903333333
