wavelength,Back_DigMysm,Belly_DigMysm,Breast_DigMysm,Crissum_DigMysm,Crown_DigMysm,DorTail_DigMysm,Patch10_DigMysm,Patch11_DigMysm,Patch12_DigMysm,Rump_DigMysm,Throat_DigMysm,WingTip_DigMysm
375.09,7.36100000001,6.37253333333,6.9262,6.8092,5.55793333333,9.72799999999,22.9944,6.51346666667,25.1649333333,10.5201333333,12.1245,7.90959999999
375.45,7.48119999999,6.46546666667,7.00746666667,6.89626666667,5.61106666667,9.80086666666,23.2631333334,6.56353333334,25.3784,10.7233333333,12.2737,8.01273333334
375.81,7.47473333333,6.40973333333,7.00933333333,6.8704,5.5808,9.7534,23.235,6.48586666667,25.3057333333,10.6559333333,12.2658666667,7.98966666666
376.18,7.3428,6.31113333333,6.832,6.7236,5.38666666667,9.58913333334,23.1921333333,6.34693333333,25.2713333333,10.5546666667,12.2000333333,7.87706666666
376.54,7.38566666667,6.32286666667,6.8054,6.738,5.36253333333,9.55273333333,23.217,6.32286666667,25.371,10.5905333333,12.1941,7.8552
376.90,7.33673333334,6.25966666667,6.72473333333,6.68326666667,5.27593333333,9.4894,23.2914666667,6.32606666667,25.4382,10.5768,12.1405,7.79339999999
377.26,7.35213333334,6.2818,6.74026666667,6.67706666667,5.28413333333,9.51133333334,23.4140666667,6.37413333333,25.4931333333,10.5674,12.1575666667,7.785
377.63,7.28246666667,6.23766666667,6.67693333333,6.60386666667,5.20013333333,9.49380000001,23.5034666667,6.24013333333,25.607,10.5364666667,12.1294333333,7.73580000001
377.99,7.10553333333,6.1422,6.47706666667,6.46673333333,5.0386,9.31826666666,23.4882666667,6.09213333333,25.5587333333,10.3887333333,12.0387,7.57953333334
378.35,7.03766666667,6.12226666667,6.3546,6.3916,4.95013333333,9.1876,23.5238666667,6.0434,25.5684666667,10.3153333333,11.991,7.51953333333
378.71,7.03120000001,6.09806666667,6.28706666667,6.32026666667,4.87066666666,9.13813333333,23.5175333333,5.98966666667,25.6633333333,10.2706,12.0136666667,7.473
379.07,7.08193333333,6.107,6.24646666667,6.3046,4.85746666667,9.14473333334,23.5864666667,5.94686666667,25.7248,10.2469333333,12.0482333333,7.48206666667
379.44,6.96346666666,6.00866666667,6.18733333333,6.20826666667,4.7806,9.08200000001,23.4674,5.89566666667,25.6661333334,10.1104666667,11.9482333333,7.38893333334
379.80,6.87126666666,5.99213333333,6.11966666667,6.16833333333,4.71613333334,9.0562,23.564,5.887,25.8026666667,10.0810666667,11.9045666667,7.33826666666
380.16,6.93253333333,5.9866,6.18533333333,6.2538,4.80246666667,9.15906666666,23.7258,5.97513333333,25.9166666667,10.1282,11.983,7.38720000001
380.52,7.0172,6.1006,6.37446666667,6.42366666667,4.97373333333,9.31306666667,23.9469333334,6.15833333333,26.1355333333,10.2779333333,12.1778333333,7.57539999999
380.88,6.98466666667,6.0996,6.42073333333,6.44913333333,4.98353333333,9.30860000001,24.0296666667,6.11866666667,26.2368666667,10.2858666667,12.2521666667,7.5908
381.24,6.99133333333,6.07953333333,6.404,6.44753333333,5.00106666667,9.30173333334,24.0485333333,6.10613333333,26.3090666667,10.3042666667,12.2744,7.60306666666
381.61,6.90419999999,6.00826666667,6.28746666667,6.36866666667,4.90126666667,9.1656,24.0038666667,6.05606666667,26.2527333334,10.226,12.1467,7.49599999999
381.97,6.83980000001,5.91726666667,6.2,6.28493333333,4.831,9.08586666667,23.9916,5.96346666667,26.2268,10.1606,12.1208333333,7.42906666666
382.33,6.72700000001,5.78806666667,6.13206666667,6.16673333333,4.71626666667,8.97926666667,23.9455333333,5.8606,26.2046666666,10.0355333333,11.9862,7.34813333334
382.69,6.70886666666,5.73753333333,6.13333333333,6.18273333333,4.71073333333,8.96666666666,24.0601333333,5.83333333333,26.2851333333,9.99199999999,12.0116,7.34206666666
383.05,6.74713333334,5.84126666667,6.21146666667,6.26233333333,4.77686666667,9.03559999999,24.2416666667,5.91406666666,26.4578666667,10.0618,12.1408666667,7.39480000001
383.41,6.82526666667,5.96573333333,6.2686,6.41033333333,4.8934,9.11140000001,24.4529333333,5.9834,26.6581333333,10.1609333333,12.2948,7.4924
383.77,6.84006666667,5.92613333333,6.2454,6.41393333333,4.8884,9.07060000001,24.5330666667,5.95406666666,26.7615333333,10.1638666667,12.3246333333,7.48326666667
384.14,6.79600000001,5.89373333333,6.20693333333,6.3712,4.8404,8.98573333333,24.5358666667,5.88286666667,26.8022666667,10.131,12.2849,7.42646666667
384.50,6.75740000001,5.82546666667,6.0732,6.2626,4.74466666667,8.87333333334,24.5307333333,5.77093333333,26.8086666667,10.0178666667,12.2302666667,7.30706666666
384.86,6.76086666666,5.8262,6.02606666667,6.2366,4.74453333333,8.86699999999,24.5494666667,5.7516,26.8260666667,10.023,12.2157,7.28746666667
385.22,6.80673333334,5.85053333333,6.08093333333,6.3446,4.80893333333,8.91866666667,24.7710666667,5.7862,27.0223333333,10.0968666667,12.3358666667,7.33653333333
385.58,6.885,5.93453333333,6.1406,6.4202,4.90033333333,9.00846666667,24.9419333333,5.8472,27.1416666667,10.1710666667,12.4823,7.40859999999
385.94,6.9256,5.95753333333,6.20046666667,6.47313333333,4.9202,9.06273333333,25.0742666667,5.87313333333,27.2316,10.2004,12.5502333333,7.45479999999
386.30,7.0768,6.10406666667,6.35413333333,6.649,5.09553333333,9.23740000001,25.2540666667,6.02606666667,27.4580666667,10.3708,12.7587666667,7.58433333333
386.66,7.10726666667,6.147,6.40086666667,6.7012,5.13286666667,9.27793333333,25.3002666667,6.0516,27.5138,10.4585333333,12.7824,7.58653333333
387.03,7.13846666667,6.1762,6.44366666667,6.75293333333,5.20486666667,9.31933333334,25.404,6.09533333333,27.5653333333,10.5569333333,12.8371333333,7.63013333333
387.39,7.14320000001,6.17966666667,6.4372,6.74066666667,5.18546666667,9.31613333333,25.4254666667,6.09306666667,27.6046,10.5446,12.8394,7.58553333334
387.75,7.14279999999,6.202,6.40406666667,6.74393333333,5.17953333333,9.33999999999,25.4904666666,6.0754,27.6270666667,10.5512,12.8736,7.56426666667
388.11,7.10166666667,6.18273333333,6.3598,6.7414,5.1376,9.34346666666,25.5684666667,6.049,27.7102666667,10.5255333333,12.8847666667,7.54533333333
388.47,7.13440000001,6.22933333333,6.4142,6.85506666667,5.2236,9.44539999999,25.7124,6.12446666667,27.8303333333,10.6410666667,13.0033333333,7.64513333333
388.83,7.23966666667,6.30526666667,6.46806666667,6.9488,5.28846666667,9.53193333333,25.8779333333,6.22106666667,27.9885333333,10.7258666667,13.1017333333,7.72633333334
389.19,7.27379999999,6.33153333333,6.4744,6.91066666667,5.27546666667,9.56986666666,25.9010666667,6.24573333333,28.0280666667,10.7480666667,13.1223666667,7.72626666667
389.55,7.29866666667,6.29886666667,6.4802,6.92586666667,5.27173333333,9.59759999999,25.9905333333,6.26333333333,28.1466,10.7617333333,13.1476,7.72713333333
389.91,7.40793333334,6.3238,6.55546666667,7.00353333334,5.35026666667,9.69900000001,26.1708666666,6.36106666667,28.3660666667,10.8712666667,13.243,7.80226666666
390.27,7.38486666667,6.30206666667,6.4898,6.983,5.29993333334,9.68419999999,26.2657333333,6.36126666667,28.4218666667,10.861,13.2370333333,7.78006666666
390.63,7.4112,6.37906666667,6.49446666666,6.9824,5.3304,9.69459999999,26.3882666667,6.3916,28.5101333333,10.8854,13.2810333333,7.83826666667
391.00,7.41160000001,6.35893333333,6.4862,6.975,5.28826666667,9.67773333333,26.4320666667,6.3968,28.6038666667,10.8436,13.2826,7.81746666667
391.36,7.40833333333,6.3464,6.49553333333,6.9656,5.25833333333,9.64299999999,26.4997333333,6.3834,28.6311333333,10.8346,13.2912,7.84780000001
391.72,7.41766666666,6.3916,6.56166666667,6.97506666667,5.25206666667,9.66299999999,26.6050666667,6.42086666667,28.7537333334,10.8650666667,13.3243333333,7.90053333333
392.08,7.5658,6.54493333333,6.67413333333,7.0876,5.3692,9.78133333334,26.7844,6.55346666667,28.93,11.0246,13.4640333333,7.99886666667
392.44,7.58599999999,6.52166666667,6.67313333333,7.06146666667,5.34513333333,9.76000000001,26.8902,6.5352,29.0388666666,11.0005333333,13.4234333333,7.96773333333
392.80,7.63726666667,6.58146666667,6.7684,7.0996,5.41106666667,9.80460000001,26.9859333333,6.5888,29.1232666667,11.0431333333,13.4956333333,8.00953333334
393.16,7.6018,6.5554,6.7318,7.05453333333,5.374,9.73173333333,27.0189333333,6.5742,29.1288,10.9901333333,13.4738,7.99
393.52,7.56473333333,6.5526,6.6998,7.05533333333,5.35833333333,9.68453333334,27.0666,6.52186666667,29.1705333333,10.9570666667,13.481,7.9704
393.88,7.57999999999,6.59773333333,6.67653333333,7.0622,5.3544,9.66359999999,27.0805333334,6.52813333333,29.2125333333,10.9476,13.4788666667,7.9466
394.24,7.52840000001,6.54686666667,6.68893333333,7.0166,5.32493333333,9.60240000001,27.0932,6.46853333333,29.2388666666,10.8839333333,13.4434333333,7.91379999999
394.60,7.56399999999,6.52433333333,6.7546,7.06933333333,5.36226666667,9.64319999999,27.1967333333,6.4938,29.3685333333,10.8888,13.5031333333,7.94053333333
394.96,7.55579999999,6.51153333333,6.74606666667,7.03313333333,5.3594,9.60286666666,27.2995333333,6.4724,29.4250666667,10.8574,13.5283333333,7.95313333334
395.32,7.5326,6.44986666667,6.69186666667,6.98746666667,5.31953333333,9.56113333333,27.346,6.42166666667,29.5188666667,10.8325333333,13.4953,7.8852
395.68,7.5494,6.43906666667,6.7122,7.00973333333,5.3558,9.59040000001,27.4466,6.43466666667,29.5943333333,10.8312666667,13.5257666667,7.88646666667
396.04,7.51360000001,6.3674,6.70193333333,6.9702,5.3412,9.56393333333,27.4625333333,6.37653333333,29.6024,10.7803333333,13.5327666667,7.8686
396.40,7.54126666667,6.39306666667,6.74506666667,7.00106666666,5.37826666667,9.59119999999,27.5774666667,6.3952,29.6711333333,10.8211333333,13.6411333333,7.90566666667
396.76,7.45406666667,6.31646666667,6.661,6.9254,5.2844,9.51099999999,27.5789333333,6.29793333333,29.6974,10.7382666667,13.5857333333,7.82133333334
397.12,7.52339999999,6.42286666667,6.74593333333,7.03273333333,5.3776,9.59226666667,27.7411333333,6.31933333334,29.8552666667,10.7933333333,13.6950666667,7.87446666666
397.48,7.63913333333,6.53433333333,6.86833333333,7.1362,5.46473333333,9.7046,27.9177333333,6.43893333333,29.9966,10.8942,13.7951666667,7.97466666667
397.84,7.70560000001,6.63393333333,6.98553333333,7.2298,5.54773333333,9.8088,28.1048,6.51786666667,30.1719333333,10.9927333333,13.9292,8.08460000001
398.20,7.75393333333,6.65573333333,6.953,7.24726666667,5.5262,9.82706666667,28.1888666667,6.49353333333,30.2582666667,11.0164,13.9739333333,8.08866666667
398.56,7.73946666667,6.646,6.85253333333,7.21613333333,5.48753333333,9.79753333333,28.2438,6.43306666667,30.2849333333,11.0093333333,13.9328,8.045
398.92,7.75173333333,6.67186666667,6.82986666667,7.25733333334,5.44946666667,9.80886666667,28.3324,6.42153333333,30.411,11.0463333333,13.9141,8.02833333333
399.28,7.78893333333,6.75013333333,6.89633333333,7.30693333333,5.4852,9.90420000001,28.4457333333,6.48626666667,30.5360666667,11.1290666666,13.9961333333,8.08093333334
399.64,7.83773333333,6.76746666667,6.91513333333,7.333,5.49233333333,9.91400000001,28.5082666667,6.5232,30.6192,11.1636,14.0322333333,8.09966666667
400.00,7.85646666667,6.79126666667,6.93713333333,7.35406666667,5.5126,9.92313333334,28.5830666666,6.54433333334,30.7264666667,11.1642666667,14.0570666667,8.10199999999
400.36,7.8104,6.7568,6.87906666667,7.29233333333,5.45866666667,9.88766666667,28.5311333333,6.47993333333,30.7144666667,11.1109333333,13.9667666667,8.05419999999
400.72,7.76813333333,6.73266666667,6.861,7.255,5.41033333333,9.85246666667,28.6364,6.4558,30.8236666667,11.0960666667,13.9518666667,8.0134
401.08,7.70226666667,6.62206666667,6.74313333333,7.1892,5.31213333333,9.79293333333,28.6634,6.38266666667,30.8880666667,11.0434,13.9087,7.94919999999
401.44,7.59193333333,6.49766666667,6.6482,7.09886666667,5.20046666667,9.69486666667,28.6545333333,6.27526666667,30.9387333333,10.966,13.8739333333,7.84766666667
401.80,7.46259999999,6.331,6.50333333333,6.95946666667,5.09166666667,9.56140000001,28.5800666667,6.13753333333,30.8701333333,10.8082,13.7441333333,7.71573333333
402.16,7.47846666666,6.346,6.53153333333,6.9704,5.13666666667,9.57893333333,28.7206666667,6.19993333333,30.9578,10.8104,13.8031333333,7.72373333333
402.52,7.43766666666,6.31353333333,6.53193333333,6.92873333333,5.10033333333,9.54839999999,28.753,6.18993333333,31.0374,10.7688,13.8100333333,7.70446666667
402.88,7.40946666667,6.22693333333,6.516,6.891,5.07666666667,9.52826666666,28.773,6.1596,31.0072666667,10.7124,13.7808,7.67880000001
403.24,7.33253333332,6.13313333333,6.422,6.81953333333,4.98466666667,9.39506666667,28.7741333333,6.07693333333,30.9913333333,10.5914,13.7277333333,7.59393333333
403.60,7.30546666666,6.1458,6.3988,6.8082,4.99326666667,9.37946666667,28.7973333333,6.06366666667,31.0332,10.5587333333,13.7530666667,7.57940000001
403.95,7.32146666667,6.13,6.38113333333,6.8272,4.98173333333,9.37633333333,28.847,6.0726,31.093,10.5933333333,13.8018666667,7.57833333334
404.31,7.28300000001,6.09913333333,6.3576,6.81366666667,4.93853333333,9.32606666667,28.8526666667,6.03913333333,31.1506666666,10.5639333333,13.7923666667,7.5508
404.67,7.29066666667,6.12073333333,6.36393333333,6.8512,4.9606,9.37786666666,28.9296666667,6.0694,31.1991333333,10.5601333333,13.8337,7.5896
405.03,7.29146666666,6.1302,6.39946666667,6.86646666667,4.9864,9.38193333333,29.0043333334,6.0716,31.2436,10.5843333333,13.8494666667,7.59713333334
405.39,7.31333333333,6.15386666667,6.416,6.86626666667,5.02833333333,9.39480000001,29.1032666667,6.098,31.3172666667,10.5882666667,13.8633333333,7.61586666667
405.75,7.35386666667,6.20853333333,6.44506666667,6.88013333333,5.05086666667,9.41360000001,29.216,6.15013333333,31.4136666667,10.6162,13.9145666667,7.65646666667
406.11,7.38493333333,6.23233333333,6.47793333333,6.89573333333,5.06206666667,9.426,29.3137333333,6.1538,31.5266666667,10.6454,13.9460333333,7.69093333334
406.47,7.43626666667,6.258,6.51306666667,6.94433333333,5.0842,9.46886666667,29.3801333333,6.17933333333,31.6058,10.6678,13.9998,7.72199999999
406.83,7.4402,6.278,6.51793333333,6.96873333333,5.09546666667,9.46186666666,29.3941333333,6.1622,31.626,10.6510666667,14.0565,7.71693333332
407.19,7.51453333334,6.3332,6.58246666667,7.02293333333,5.18126666667,9.56159999999,29.5354,6.21926666667,31.7564,10.7238,14.1398666667,7.78593333333
407.55,7.53173333334,6.31913333333,6.5886,7.0396,5.17006666667,9.578,29.5886,6.20966666667,31.8088,10.74,14.1554,7.80813333333
407.90,7.51266666666,6.31206666667,6.60366666667,7.0296,5.1418,9.56333333334,29.7252666667,6.17993333333,31.8956666667,10.7151333333,14.1327333333,7.82026666667
408.26,7.54933333334,6.377,6.64333333333,7.07973333333,5.1766,9.60546666667,29.8585333333,6.23146666667,31.9898666667,10.7691333333,14.1917666667,7.86300000001
408.62,7.57653333333,6.3702,6.6402,7.09846666667,5.19313333333,9.59540000001,29.8608,6.2178,31.9972666667,10.795,14.2176,7.84433333333
408.98,7.61300000001,6.37366666667,6.6682,7.12526666667,5.1984,9.62566666667,29.9482,6.27726666667,32.0815333333,10.7902,14.2385666667,7.86053333334
409.34,7.61499999999,6.34493333333,6.66433333333,7.12113333333,5.18586666667,9.61080000001,29.9854666667,6.258,32.1051333333,10.7903333333,14.2383666667,7.84826666667
409.70,7.58133333333,6.27273333333,6.62713333333,7.128,5.13966666667,9.61453333333,29.9832,6.19233333333,32.1456666667,10.7529333333,14.2226333333,7.78979999999
410.06,7.55086666666,6.2586,6.63093333333,7.13733333333,5.13593333333,9.613,29.9723333333,6.16813333333,32.1604,10.7356,14.2149666667,7.7732
410.42,7.55039999999,6.2552,6.63,7.14266666667,5.13946666667,9.60326666666,30.0694,6.19286666667,32.243,10.7465333333,14.2311666667,7.76173333333
410.77,7.49293333334,6.2148,6.5696,7.078,5.06053333333,9.55966666667,30.1018,6.17253333333,32.3157333333,10.7168,14.1840666667,7.70620000001
411.13,7.543,6.2678,6.60366666667,7.13513333333,5.0982,9.57573333333,30.1946,6.22173333333,32.4043333333,10.7558,14.2197666667,7.74766666666
411.49,7.51546666667,6.2244,6.56146666667,7.1102,5.0612,9.5326,30.2066,6.18653333333,32.4304,10.7305333333,14.1885,7.70973333334
411.85,7.48679999999,6.19386666667,6.50693333333,7.09406666667,5.04166666667,9.51126666667,30.1922666667,6.18033333333,32.4552,10.6954,14.1560333333,7.65733333333
412.21,7.5024,6.18433333333,6.5114,7.10153333333,5.03986666667,9.531,30.2965333333,6.19606666667,32.5586666666,10.6866666667,14.1876,7.65546666667
412.57,7.57026666667,6.1942,6.5566,7.15773333333,5.0734,9.58706666666,30.4698666667,6.25893333333,32.7591333333,10.7406,14.2461,7.71133333333
412.92,7.59493333333,6.22826666667,6.55646666667,7.1848,5.1076,9.58246666667,30.4996666667,6.2606,32.8144,10.7799333333,14.3027333333,7.72499999999
413.28,7.65873333334,6.2822,6.60386666667,7.25373333333,5.1462,9.64206666666,30.6088666667,6.30273333333,32.9636666667,10.8212,14.3901666667,7.77453333333
413.64,7.67946666667,6.32246666667,6.61626666667,7.28753333333,5.16833333333,9.61760000001,30.7672,6.3466,33.0825333333,10.8566666667,14.4333666667,7.81326666666
414.00,7.66553333333,6.29073333333,6.5444,7.26146666667,5.143,9.59373333333,30.8514666667,6.342,33.1874666667,10.8454666667,14.4631,7.7876
414.36,7.62826666667,6.2414,6.51253333333,7.24986666667,5.11966666667,9.57133333334,30.8776666666,6.294,33.1986,10.8164666667,14.4699666667,7.75093333333
414.72,7.62493333333,6.22713333333,6.51853333334,7.26633333333,5.1188,9.56306666666,30.9385333333,6.26053333333,33.2392,10.8185333333,14.435,7.72766666667
415.07,7.57413333334,6.1798,6.48493333333,7.24413333333,5.0582,9.54093333333,30.9676666667,6.20933333333,33.2765333333,10.787,14.4167,7.67413333333
415.43,7.49740000001,6.14306666667,6.4484,7.1904,4.99813333333,9.49573333334,31.0427333333,6.15733333333,33.311,10.7219333333,14.3637,7.61053333334
415.79,7.48846666667,6.14393333333,6.4118,7.16493333333,4.98733333333,9.44233333333,31.0939333333,6.1204,33.3386666667,10.7038,14.3705,7.58686666667
416.15,7.45473333333,6.09186666667,6.34693333334,7.13713333333,4.96493333333,9.42133333334,31.0912,6.05973333333,33.3035333333,10.6613333333,14.3397666667,7.53733333333
416.51,7.38859999999,6.0682,6.2796,7.0852,4.8956,9.36166666667,31.1026,6.0032,33.2921333333,10.5897333333,14.2991333333,7.49426666667
416.86,7.3702,6.0326,6.2554,7.06993333333,4.85953333334,9.33339999999,31.1387333333,5.96993333333,33.3011333333,10.5751333333,14.2826,7.47293333333
417.22,7.30340000001,5.97453333333,6.20506666667,7.02126666667,4.8162,9.28326666666,31.1028,5.93486666667,33.2769333333,10.5362,14.2258,7.42053333333
417.58,7.28566666666,5.95346666667,6.2034,7.0084,4.8034,9.28373333334,31.0928666667,5.92573333334,33.2640666667,10.5115333333,14.2038333333,7.40193333334
417.94,7.28033333333,5.9322,6.2122,7.01346666667,4.80233333333,9.2798,31.1323333333,5.922,33.2682666667,10.5279333333,14.2007666667,7.39826666667
418.29,7.27886666666,5.93626666667,6.20553333333,6.99773333333,4.7918,9.28266666667,31.1596,5.9226,33.3048666667,10.5298666667,14.2032333333,7.40226666667
418.65,7.32013333333,5.9654,6.24053333333,7.02406666667,4.828,9.318,31.2515333333,5.969,33.3821333333,10.5624666667,14.2608333333,7.44086666666
419.01,7.31439999999,5.92453333333,6.22306666667,7.0178,4.81486666667,9.30526666667,31.2725333333,5.95446666667,33.3850666667,10.5538666667,14.2565333333,7.42679999999
419.37,7.33986666667,5.9348,6.23253333333,7.05973333333,4.8478,9.31800000001,31.3378,5.9954,33.4548,10.5899333333,14.3056666667,7.44406666667
419.73,7.38286666667,5.966,6.27593333333,7.11353333333,4.8874,9.3658,31.4124666667,6.0444,33.5352,10.6247333333,14.3638333333,7.48199999999
