wavelength,Back_BanRotm,Belly_BanRotm,Breast_BanRotm,Crissum_BanRotm,Crown_BanRotm,DorTail_BanRotm,Patch10_BanRotm,Rump_BanRotm,Throat_BanRotm,WingTip_BanRotm
818.11,10.754,19.1433333333,52.0303333333,51.2716666667,14.2793333333,24.007,21.9543333333,20.8386666667,18.2953333333,27.532
818.41,10.2596666667,19.157,51.0006666667,49.3826666667,13.7506666667,23.84,21.7113333333,20.86,18.5183333333,25.0746666667
818.72,9.20233333333,18.5683333333,49.939,48.4253333333,13.1696666667,23.4763333333,22.1266666667,19.959,17.0553333333,24.2533333333
819.02,8.917,16.724,48.7946666667,46.4983333333,12.8203333333,22.0436666667,20.36,18.9053333333,16.8773333333,22.6556666667
819.33,10.053,17.6366666667,49.8763333333,46.6666666667,14.074,21.693,20.7053333333,18.836,17.425,23.7743333333
819.63,10.9953333333,16.005,49.5906666667,46.1876666667,13.611,20.6996666667,19.6913333333,17.8953333333,16.257,23.283
819.93,11.5746666667,16.2793333333,49.6123333333,46.0303333333,13.3653333333,20.369,19.5133333333,16.787,15.9853333333,24.004
820.24,10.616,14.957,49.0326666667,45.1193333333,11.6056666667,19.2533333333,17.9713333333,14.9123333333,15.587,23.077
820.54,10.3183333333,14.4033333333,49.9616666667,45.1856666667,11.1623333333,18.738,17.127,14.0583333333,15.209,22.996
820.85,10.1643333333,13.859,49.9013333333,45.0413333333,10.3776666667,18.3743333333,16.3713333333,13.317,14.647,22.8076666667
821.15,10.6593333333,13.8073333333,49.7386666667,44.6,10.0383333333,18.3113333333,15.954,12.8476666667,14.429,23.14
821.45,10.88,13.5286666667,49.796,44.6463333333,9.766,18.059,15.6946666667,12.5386666667,13.8506666667,22.9236666667
821.76,10.8126666667,13.0993333333,49.6576666667,44.6213333333,9.311,17.8596666667,15.2973333333,11.9066666667,13.53,22.8516666667
822.06,10.9416666667,13.0566666667,49.949,44.814,9.315,17.8766666667,14.8463333333,11.8163333333,13.555,22.9513333333
822.36,10.6173333333,13.2526666667,50.1346666667,45.191,9.223,18.138,14.9546666667,11.7043333333,13.262,23.014
822.67,10.523,13.2483333333,50.2123333333,45.2973333333,8.943,18.1263333333,14.9576666667,11.835,13.3683333333,22.8753333333
822.97,10.6083333333,13.315,50.4176666667,45.5583333333,8.892,18.1383333333,15.0406666667,11.653,13.515,22.8336666667
823.27,10.5903333333,13.0906666667,50.3676666667,45.532,8.60466666667,18.1006666667,14.9106666667,11.5646666667,13.2836666667,22.6053333333
823.58,10.292,12.7786666667,50.1483333333,45.548,8.57966666667,17.8003333333,14.7393333333,11.3343333333,12.6543333333,22.5633333333
823.88,10.6363333333,12.954,50.0703333333,45.906,8.71966666667,17.9006666667,14.74,11.3883333333,13.014,23.0183333333
824.18,10.8716666667,13.4043333333,50.322,46.1146666667,9.18633333333,18.019,14.9386666667,11.687,13.1786666667,23.1916666667
824.49,10.5633333333,13.357,50.5516666667,46.4906666667,9.425,17.8523333333,14.9646666667,11.3733333333,12.946,23.1103333333
824.79,10.136,12.984,50.3946666667,46.3563333333,9.178,17.67,14.6796666667,10.7833333333,12.5563333333,22.6796666667
825.09,10.1083333333,13.2876666667,50.5846666667,46.493,9.353,17.9356666667,14.9556666667,10.6503333333,12.4893333333,22.9683333333
825.39,10.3926666667,13.7953333333,50.9776666667,46.7436666667,9.54566666667,17.8753333333,15.5043333333,10.7773333333,12.764,23.0023333333
825.70,11.0573333333,13.9023333333,51.0186666667,46.5246666667,9.81233333333,18.057,15.8583333333,10.912,13.3366666667,23.4886666667
826.00,10.5023333333,13.648,50.4483333333,46.3216666667,9.623,17.5376666667,15.542,10.418,12.5486666667,23.1523333333
826.30,10.106,14.2183333333,50.8976666667,46.402,9.70566666667,17.8253333333,15.7173333333,10.9776666667,12.8593333333,23.4883333333
826.61,9.97533333333,14.2656666667,51.13,46.045,9.86933333333,17.9023333333,15.5016666667,11.176,12.959,23.6053333333
826.91,10.4433333333,14.8936666667,51.4363333333,46.1876666667,9.98266666667,18.688,15.7976666667,11.6666666667,13.493,23.5106666667
827.21,10.5593333333,15.0206666667,51.214,45.8713333333,9.912,19.23,15.992,11.7826666667,13.1856666667,22.8816666667
827.51,10.206,14.8716666667,50.6106666667,45.799,9.29466666667,18.9176666667,15.0903333333,11.4453333333,12.867,22.417
827.82,10.1643333333,15.527,50.3923333333,46.263,9.118,19.357,15.1906666667,11.7153333333,12.8553333333,22.683
828.12,10.8363333333,16.0336666667,50.825,46.7203333333,9.839,19.275,15.631,12.8306666667,13.617,23.3603333333
828.42,10.9156666667,16.0703333333,50.778,47.0586666667,10.2083333333,19.264,16.131,13.8466666667,14.0086666667,23.388
828.72,10.9683333333,16.003,50.45,46.7436666667,10.4753333333,19.6873333333,16.3453333333,14.7386666667,13.7956666667,23.9933333333
829.02,10.4833333333,16.132,50.4646666667,46.7456666667,10.809,19.5023333333,16.132,15.4116666667,13.0403333333,23.7793333333
829.33,10.7666666667,16.339,50.58,46.2176666667,11.1196666667,20.348,16.364,15.961,13.515,23.979
829.63,11.408,16.5276666667,49.9723333333,46.188,11.3523333333,21.174,17.2233333333,16.5,13.6896666667,23.8733333333
829.93,11.1723333333,16.636,49.8463333333,46.6236666667,11.51,21.7926666667,18.232,17.4953333333,14.4876666667,23.45
830.23,10.683,16.43,49.8646666667,46.4503333333,11.4606666667,21.6023333333,18.5936666667,17.5116666667,15.0103333333,23.9353333333
830.54,9.919,15.7816666667,49.8523333333,45.9806666667,11.5416666667,21.2386666667,17.9203333333,17.0353333333,14.565,24.1886666667
830.84,10.673,16.8856666667,51.7323333333,47.1523333333,12.7043333333,23.0186666667,20.5893333333,18.7573333333,15.8103333333,25.0896666667
831.14,10.8346666667,16.2303333333,52.138,46.368,13.3666666667,23.3293333333,20.6723333333,19.178,15.6496666667,24.6993333333
831.44,9.84966666667,15.699,51.14,45.5483333333,11.4836666667,22.7956666667,19.484,17.6343333333,13.9786666667,24.129
831.74,9.354,15.4336666667,51.2756666667,45.3656666667,10.4166666667,22.0236666667,17.6446666667,15.7736666667,13.2226666667,24.1073333333
832.04,8.80633333333,14.7736666667,50.617,46.1316666667,9.136,20.6996666667,16.6256666667,13.6623333333,13.4156666667,22.716
832.35,9.22233333333,14.146,50.0583333333,46.8933333333,8.636,20.9066666667,16.7253333333,13.3646666667,14.7713333333,23.9936666667
832.65,8.665,13.2743333333,49.115,47.2346666667,8.407,20.1693333333,16.1873333333,12.9423333333,13.9013333333,23.3776666667
832.95,7.85133333333,12.8443333333,49.38,47.2793333333,8.78066666667,18.9736666667,14.807,12.2246666667,12.9473333333,23.347
833.25,7.62266666667,13.114,49.3216666667,46.77,8.78566666667,17.894,14.1473333333,11.2403333333,12.0476666667,23.6436666667
833.55,7.02366666667,12.1996666667,48.9833333333,46.2106666667,8.133,17.3136666667,13.247,10.844,11.6143333333,22.859
833.85,6.38033333333,11.7473333333,49.1946666667,46.631,7.39433333333,16.5476666667,12.7906666667,10.5546666667,11.6876666667,22.0633333333
834.16,5.51733333333,10.312,48.0936666667,45.725,6.23933333333,15.8003333333,11.6983333333,8.95466666667,10.283,21.5483333333
834.46,5.58866666667,9.72366666667,47.9613333333,45.737,5.61733333333,15.3403333333,11.5483333333,8.64,10.3506666667,21.614
834.76,5.337,9.78866666667,48.9156666667,46.2326666667,6.53533333333,16.2386666667,12.3286666667,10.2456666667,10.8446666667,21.3466666667
835.06,4.163,9.307,49.42,46.2683333333,6.066,16.384,11.24,10.586,10.4666666667,20.1606666667
835.36,3.365,9.33966666667,50.7863333333,46.5406666667,6.54066666667,17.2326666667,11.0063333333,11.2263333333,10.1573333333,20.409
835.66,2.204,8.61333333333,50.5936666667,45.3713333333,5.12033333333,16.3106666667,9.698,10.0373333333,8.61333333333,17.8366666667
835.96,2.25666666667,8.546,53.015,45.727,4.62466666667,16.352,9.249,10.6176666667,9.175,18.276
836.26,1.863,7.574,53.0173333333,45.0386666667,3.36166666667,16.0793333333,8.465,10.652,9.032,17.092
836.57,0.834666666667,5.98033333333,54.0563333333,46.4533333333,1.71533333333,16.7823333333,7.13933333333,10.6166666667,8.25233333333,15.6233333333
836.87,1.924,4.732,54.29,47.27,0.104,16.797,5.564,10.5046666667,7.12433333333,14.1446666667
837.17,1.096,3.22933333333,54.498,46.655,-0.230666666667,17.3586666667,5.363,9.977,6.40133333333,13.4946666667
837.47,-1.109,2.60933333333,56.5556666667,46.771,-0.717333333333,17.156,3.327,10.8936666667,5.74033333333,12.5896666667
837.77,-2.24633333333,3.116,58.2606666667,47.681,-1.95633333333,17.2466666667,2.53633333333,11.3766666667,6.667,11.8116666667
838.07,-1.41833333333,2.12766666667,58.7076666667,47.6753333333,-4.01866666667,18.0453333333,2.285,8.90466666667,6.06766666667,12.0566666667
838.37,2.76466666667,3.39666666667,58.5306666667,47.788,-1.106,20.6163333333,6.556,10.5056666667,8.45166666667,15.1656666667
838.67,1.81066666667,1.15233333333,56.0493333333,46.5843333333,-2.46933333333,19.3413333333,4.93833333333,8.72433333333,4.93833333333,14.2386666667
838.97,1.36766666667,2.13666666667,58.6323333333,48.9743333333,-3.077,20.0853333333,6.32466666667,8.803,3.504,14.1026666667
839.27,2.345,4.355,57.454,49.7486666667,-0.67,21.1056666667,7.119,8.71033333333,3.76866666667,16.918
839.57,1.981,3.876,59.6036666667,51.5933333333,-1.63633333333,21.7913333333,6.11533333333,7.235,3.01466666667,19.6383333333
839.87,2.85466666667,6.29733333333,59.362,50.3776666667,-0.0843333333333,22.082,6.29733333333,6.129,3.107,21.5783333333
840.17,3.35866666667,8.56433333333,62.3846666667,52.141,1.84733333333,22.25,8.64833333333,8.48033333333,4.45,24.685
840.47,6.08266666667,11.5976666667,61.4763333333,53.1226666667,3.974,22.1413333333,12.49,12.0033333333,7.218,28.2236666667
840.77,8.551,11.243,59.5406666667,52.8106666667,5.22566666667,22.6446666667,16.2313333333,12.193,9.42166666667,28.5036666667
841.07,7.022,8.636,57.143,51.009,3.71266666667,20.1773333333,14.0433333333,9.927,4.76166666667,26.231
841.37,6.41666666667,8.08333333333,57.0,49.75,2.33333333333,18.9166666667,11.6666666667,9.66666666667,3.58333333333,26.9166666667
841.67,4.41533333333,7.27266666667,56.1903333333,51.082,2.16433333333,16.7966666667,9.524,8.658,2.078,27.186
841.97,6.873,9.794,56.4433333333,52.835,4.21,17.096,11.2543333333,11.684,5.41233333333,28.7803333333
842.27,7.47433333333,8.07566666667,54.2956666667,53.007,6.27166666667,17.4396666667,9.27866666667,12.543,7.30233333333,30.3263333333
842.57,7.69233333333,6.808,53.4926666667,53.2273333333,6.27766666667,16.976,8.4,11.4943333333,6.98533333333,27.7633333333
842.87,10.9926666667,10.993,53.5463333333,54.167,9.397,17.9076666667,12.8546666667,15.5143333333,10.1066666667,28.1026666667
843.17,11.1113333333,9.73366666667,53.168,53.0763333333,9.091,17.539,12.6723333333,16.5286666667,11.3866666667,26.4463333333
843.47,10.6146666667,11.2663333333,53.166,52.1416666667,11.1733333333,18.5286666667,13.594,17.3183333333,11.825,28.1193333333
843.77,9.43766666667,8.63466666667,53.4136666667,51.406,5.42166666667,17.771,9.63833333333,14.759,7.02833333333,24.0966666667
844.07,9.00333333333,10.3966666667,54.9836666667,52.8403333333,2.14366666667,18.2206666667,6.21666666667,14.4696666667,3.75133333333,25.4023333333
844.37,8.83,12.252,54.084,51.8763333333,2.86966666667,19.757,8.16766666667,16.777,5.519,28.808
844.67,7.40733333333,12.9626666667,50.545,50.8716666667,3.486,19.281,6.97166666667,16.34,3.37666666667,26.3616666667
844.97,7.345,15.1416666667,49.0393333333,51.1863333333,0.565,20.3386666667,8.02266666667,17.0623333333,3.16366666667,24.4066666667
845.27,6.541,14.8426666667,50.566,51.5723333333,-2.13833333333,22.1383333333,9.434,13.7106666667,1.761,24.6536666667
845.57,6.4,14.9333333333,52.5333333333,50.4,-3.06666666667,22.5333333333,7.86666666667,12.6666666667,0.266666666667,25.8666666667
845.87,4.82066666667,13.912,52.617,47.6583333333,-4.408,21.4876666667,7.71333333333,11.8456666667,2.34166666667,23.829
846.17,2.78933333333,11.7153333333,49.233,44.9093333333,-4.60266666667,20.0836666667,1.255,8.368,-0.557666666667,17.4336666667
846.47,4.148,14.222,50.6666666667,49.185,-2.815,19.111,3.40733333333,9.77766666667,-2.66666666667,17.1853333333
846.77,1.76266666667,13.141,48.8783333333,50.481,-8.49366666667,16.9873333333,-2.724,5.609,-5.76933333333,8.49366666667
847.07,7.71633333333,18.673,52.6236666667,52.9323333333,2.16066666667,24.2283333333,2.77766666667,13.1173333333,2.77766666667,15.278
847.37,8.046,14.7783333333,52.5453333333,55.1723333333,3.12,20.1973333333,-0.985,12.8076666667,4.926,14.7783333333
847.67,9.96766666667,15.6866666667,57.3526666667,59.1503333333,5.88233333333,22.8756666667,1.30733333333,12.255,5.55533333333,11.928
847.97,8.156,12.5883333333,58.8653333333,60.6383333333,-1.241,18.085,-0.709333333333,4.61,4.96433333333,9.04233333333
848.26,2.23433333333,4.65533333333,61.6386666667,57.1693333333,-6.14533333333,14.339,-4.65533333333,-0.745,-0.186333333333,10.9873333333
848.56,-1.289,4.05133333333,56.722,53.7753333333,-10.3133333333,10.4973333333,-12.3386666667,0.552333333333,-1.84133333333,11.6023333333
848.86,-1.515,6.81833333333,56.6286666667,56.4393333333,-9.09066666667,10.7953333333,-10.7953333333,3.22,0.378666666667,14.962
849.16,-2.79433333333,11.7766666667,56.2873333333,57.6846666667,-13.7726666667,9.98,-10.579,2.994,-1.397,19.3613333333
849.46,-8.228,8.86066666667,60.5483333333,54.2193333333,-21.9406666667,9.28266666667,-11.3926666667,-1.68766666667,-4.85233333333,25.7383333333
849.76,-11.0443333333,3.012,53.4136666667,49.398,-26.9076666667,5.22133333333,-14.6586666667,-3.21266666667,-8.43366666667,21.486
850.06,-18.2003333333,-1.636,46.4213333333,39.8773333333,-35.1736666667,-3.06733333333,-18.609,-9.816,-16.3596666667,21.6766666667
850.36,-26.176,-2.65833333333,43.5583333333,37.2186666667,-43.7626666667,-13.7013333333,-24.5396666667,-12.2696666667,-22.4946666667,20.4496666667
850.65,-23.2776666667,3.91033333333,42.458,33.5196666667,-38.1753333333,-6.14566666667,-21.974,-9.12466666667,-19.367,19.181
850.95,-22.495,5.52166666667,42.3313333333,31.9016666667,-47.444,-11.2473333333,-32.1063333333,-9.816,-20.8586666667,17.178
851.25,-13.3733333333,16.367,52.6943333333,36.926,-31.3376666667,-3.39333333333,-21.3576666667,2.79433333333,-13.972,22.954
851.55,-1.88333333333,23.352,56.8736666667,40.4893333333,-21.6573333333,0.753,-12.6176666667,6.403,-9.981,22.787
851.85,1.76366666667,23.986,58.025,42.1516666667,-13.404,2.96059473233e-16,-4.05633333333,7.584,-4.58566666667,23.28
852.15,6.18566666667,27.3196666667,59.9653333333,42.44,-10.6526666667,1.54666666667,2.06166666667,9.79366666667,-4.29533333333,22.3366666667
852.45,5.526,21.747,62.21,44.0286666667,-13.9036666667,1.248,-0.891333333333,9.091,-12.1213333333,18.1816666667
852.74,5.11466666667,22.046,59.2593333333,40.3876666667,-14.462,-0.352666666667,2.293,6.52533333333,-9.87666666667,15.168
853.04,9.91,28.829,64.3243333333,41.2613333333,-8.82866666667,7.20733333333,2.16233333333,8.46833333333,-3.964,18.919
853.34,17.062,33.6493333333,64.613,44.5496666667,4.739,14.85,13.2703333333,13.586,3.94933333333,22.749
853.64,20.1626666667,37.3983333333,66.016,49.5933333333,8.13,20.6506666667,18.2116666667,11.87,4.06533333333,19.187
853.94,21.8653333333,38.3793333333,66.8196666667,52.4466666667,13.9143333333,23.0886666667,25.535,15.7493333333,6.88033333333,21.5593333333
854.23,15.4186666667,30.837,60.6463333333,46.843,11.8946666667,19.8236666667,24.8163333333,12.6283333333,3.37733333333,18.5023333333
854.53,13.944,28.4196666667,55.1126666667,44.7543333333,12.4833333333,20.3186666667,22.4436666667,12.351,4.51533333333,18.5923333333
854.83,10.5556666667,26.25,51.5276666667,44.167,10.9723333333,15.8333333333,19.028,9.16666666667,2.22233333333,14.4446666667
855.13,14.6343333333,24.9323333333,49.0516666667,40.3793333333,9.34966666667,15.3116666667,17.751,10.1626666667,-7.40148683083e-17,12.1953333333
855.43,12.0736666667,23.622,48.1626666667,38.5826666667,9.055,17.0603333333,16.7976666667,9.58,2.231,13.123
855.72,13.3573333333,26.5946666667,46.3293333333,37.4246666667,13.4773333333,17.6893333333,18.4113333333,10.4693333333,5.53533333333,15.0423333333
856.02,16.725,28.889,48.187,42.456,20.0,20.585,20.4676666667,15.3216666667,9.82466666667,19.649
856.32,15.6793333333,28.8036666667,47.735,42.741,18.583,18.8153333333,24.158,16.028,9.40766666667,21.835
856.62,16.18,28.7103333333,50.6083333333,46.107,15.815,19.9513333333,23.7226666667,18.1266666667,10.5836666667,24.4523333333
856.91,15.815,27.6156666667,49.8783333333,42.4576666667,13.869,19.1,20.803,15.2066666667,9.24533333333,27.6156666667
857.21,16.991,28.6643333333,51.1026666667,39.559,8.94933333333,16.472,18.2883333333,12.711,7.26333333333,25.4216666667
857.51,20.694,32.466,56.2576666667,43.4943333333,15.1176666667,20.694,22.3046666667,14.622,11.648,29.368
857.81,18.0836666667,28.61,54.656,42.51,10.2563333333,16.329,19.838,10.1216666667,4.85833333333,26.451
858.10,18.0216666667,28.4553333333,58.4013333333,42.8183333333,8.26566666667,15.9893333333,18.1573333333,9.07833333333,5.691,28.9973333333
858.40,11.2123333333,28.182,63.3333333333,43.9393333333,0.909,14.2423333333,16.515,1.96966666667,3.03033333333,28.0303333333
858.70,8.21033333333,25.78,62.3973333333,41.7076666667,-6.568,8.53833333333,12.3153333333,-3.11966666667,-3.284,24.7946666667
858.99,6.14066666667,25.7893333333,63.158,43.5086666667,-11.0526666667,8.94733333333,10.8773333333,-5.78966666667,-5.78933333333,21.9296666667
859.29,5.812,25.983,61.5383333333,41.7096666667,-11.624,11.1113333333,11.9656666667,-3.76066666667,-8.376,19.316
859.59,11.2166666667,29.384,62.0853333333,40.1263333333,-3.47533333333,17.0616666667,13.1123333333,2.84333333333,-2.212,21.643
859.89,12.5183333333,30.5676666667,62.009,34.789,3.20233333333,18.3406666667,17.176,4.658,1.31033333333,20.3786666667
860.18,13.5546666667,28.9073333333,59.613,31.6736666667,6.36233333333,16.874,19.2256666667,5.67066666667,5.53233333333,17.704
860.48,9.11566666667,23.8093333333,56.3263333333,29.3876666667,6.66666666667,13.4696666667,20.408,4.62566666667,5.17033333333,16.3263333333
860.78,6.72166666667,21.5366666667,52.949,26.6116666667,2.469,10.1506666667,18.5186666667,3.978,2.195,17.421
861.07,13.1476666667,25.498,56.1753333333,27.6226666667,6.10866666667,15.8036666667,23.506,8.632,10.2256666667,22.9746666667
861.37,15.716,28.7706666667,55.8933333333,28.8973333333,10.1393333333,19.0113333333,27.3763333333,14.3216666667,13.5616666667,25.982
861.67,18.031,29.656,55.9903333333,29.7743333333,14.235,20.878,27.165,15.4213333333,15.777,28.2326666667
861.96,15.927,28.8963333333,53.3563333333,28.555,15.2446666667,18.6576666667,26.0523333333,15.4723333333,12.7416666667,27.645
862.26,15.784,28.0353333333,51.9866666667,24.172,15.342,16.0043333333,25.8276666667,14.0176666667,14.68,27.7043333333
862.56,13.6923333333,26.5996666667,53.5353333333,23.7936666667,14.0293333333,14.478,24.579,13.019,12.458,27.048
