wavelength,Back_EmbHerf,Belly_EmbHerf,Breast_EmbHerf,Crissum_EmbHerf,Crown_EmbHerf,DorTail_EmbHerf,Patch10_EmbHerf,Patch11_EmbHerf,Rump_EmbHerf,Throat_EmbHerf,WingTip_EmbHerf
515.17,13.3404166667,44.7894166666,36.7374166667,21.8065833334,10.0978333333,6.16858333333,15.2936666667,9.21533333333,10.54675,50.1689166667,7.19191666666
515.52,13.3603333334,44.8455,36.7843333333,21.8256666667,10.0995833333,6.164625,15.3570833333,9.21099999999,10.5436666667,50.2234166666,7.188
515.87,13.3746666667,44.8555,36.7925833333,21.8454166667,10.0928333333,6.16191666667,15.3931666667,9.22166666667,10.5405,50.2335,7.18533333333
516.21,13.37,44.857,36.8023333333,21.8490833333,10.0766666667,6.18141666667,15.4205,9.23550000001,10.5445,50.2526666667,7.15733333333
516.56,13.3658333333,44.858,36.7981666666,21.83075,10.03025,6.14854166667,15.4209166666,9.20891666667,10.5308333333,50.2273333333,7.1365
516.91,13.36975,44.8569166667,36.808,21.8284166667,10.0064166667,6.12779166666,15.4018333333,9.16916666667,10.5110833333,50.2569166666,7.10208333333
517.25,13.3705833333,44.8776666667,36.8285833333,21.8344166667,10.00975,6.1205,15.44225,9.16,10.5126666667,50.2861666667,7.09883333333
517.60,13.3453333333,44.848,36.8205833333,21.818,9.99,6.10125,15.46075,9.15616666667,10.513,50.2318333333,7.05658333334
517.95,13.3393333333,44.91275,36.8593333334,21.8358333333,9.97558333335,6.07258333333,15.4856666666,9.14408333334,10.5185,50.3030833333,7.03866666667
518.29,13.3466666667,44.8856666667,36.8694166667,21.8651666667,9.97575,6.08970833333,15.5084166667,9.16699999999,10.5314166667,50.2829166667,7.03166666667
518.64,13.35425,44.9214166667,36.8925833333,21.8640833333,9.95675000001,6.05866666667,15.53,9.16016666667,10.5205,50.3245833333,7.00558333333
518.99,13.364,44.92975,36.921,21.8875,9.97375,6.05908333333,15.5605833333,9.18233333333,10.5349166667,50.3698333333,7.021
519.33,13.38075,44.9323333333,36.9343333334,21.8979166667,10.0006666666,6.06845833334,15.58075,9.21025,10.5548333333,50.353,7.03241666667
519.68,13.3946666667,44.9803333334,36.9774166667,21.9043333333,10.0079166667,6.06420833333,15.5979166667,9.20349999999,10.5725833333,50.3893333333,7.03283333333
520.02,13.39875,44.98875,36.99425,21.9106666667,10.0055,6.03004166667,15.6061666667,9.18391666667,10.5671666667,50.3950833334,7.03066666667
520.37,13.4155833333,45.0124166666,37.031,21.93475,10.0351666666,6.0445,15.6490833333,9.2015,10.5863333333,50.4218333333,7.05191666667
520.72,13.4478333333,45.0354166667,37.0578333333,21.9585,10.0475,6.068375,15.6940833333,9.22958333334,10.6124166667,50.44025,7.07541666666
521.06,13.4849166667,45.0550833333,37.08775,21.9915,10.0675,6.084125,15.7325833333,9.24625000001,10.6375833333,50.4319166667,7.06908333333
521.41,13.4831666666,45.1125833334,37.1065,22.0010833333,10.0518333333,6.056375,15.7255,9.22625,10.6255833333,50.4939166667,7.05916666667
521.75,13.49175,45.1143333333,37.1015,22.0030833333,10.0463333333,6.0615,15.7368333333,9.22533333334,10.6295833333,50.4616666667,7.05191666666
522.10,13.5116666667,45.1988333334,37.1711666667,22.0285,10.079,6.06733333333,15.7643333333,9.23508333333,10.6535,50.538,7.06966666667
522.45,13.5055833333,45.231,37.18975,22.05375,10.0906666667,6.07829166667,15.77025,9.25591666667,10.6708333333,50.5554166667,7.083
522.79,13.5036666667,45.2336666667,37.186,22.0541666667,10.081,6.07541666667,15.77925,9.22541666668,10.6839166667,50.5573333333,7.06058333333
523.14,13.5234166667,45.26975,37.2274166667,22.0823333333,10.091,6.07454166667,15.8130833333,9.23400000001,10.703,50.63075,7.05641666667
523.48,13.5341666667,45.2863333334,37.2625833333,22.1253333333,10.088,6.08116666667,15.835,9.24691666667,10.7291666667,50.6325,7.059
523.83,13.58975,45.37725,37.3351666667,22.18825,10.1464166667,6.13995833333,15.9108333333,9.31766666666,10.8045,50.7014166667,7.10283333333
524.17,13.5995833333,45.39375,37.36125,22.2280833333,10.1565833333,6.15566666667,15.948,9.33291666666,10.837,50.7206666667,7.11691666667
524.52,13.58075,45.3939166667,37.3696666667,22.2281666667,10.14775,6.14670833333,15.9614166667,9.32333333334,10.8414166667,50.6734166667,7.10241666666
524.87,13.574,45.42625,37.4215,22.2448333333,10.1455,6.152375,15.9824166666,9.33616666667,10.8535,50.7255833333,7.1135
525.21,13.6045833333,45.4730833333,37.4638333333,22.2798333333,10.1859166666,6.19041666667,16.0378333333,9.38416666666,10.8974166667,50.7370833333,7.15241666667
525.56,13.6121666667,45.4728333333,37.5015833333,22.2913333333,10.2043333333,6.20879166667,16.0495833333,9.39716666667,10.9108333333,50.7504166666,7.1665
525.90,13.6143333333,45.4286666667,37.48175,22.28175,10.1835,6.213375,16.058,9.39591666666,10.9209166667,50.7314166666,7.17025
526.25,13.6346666667,45.4555833333,37.5124166666,22.3059166667,10.1676666667,6.21254166667,16.0999166667,9.4,10.93475,50.761,7.18041666667
526.59,13.64175,45.48375,37.53975,22.3214166667,10.15225,6.20791666667,16.117,9.41258333334,10.92825,50.78625,7.18333333333
526.94,13.6335,45.5103333333,37.5566666667,22.3289166666,10.13225,6.19891666667,16.1145833334,9.41158333333,10.9229166667,50.79275,7.17658333333
527.28,13.62525,45.5185833334,37.5466666666,22.316,10.1254166667,6.19904166666,16.11875,9.40766666666,10.9116666667,50.8063333333,7.172
527.63,13.6174166667,45.5151666666,37.5495833334,22.3186666667,10.1044166667,6.18129166666,16.12275,9.40216666666,10.9065,50.8035,7.16541666667
527.97,13.6305833333,45.5290833333,37.5705,22.3338333333,10.1085,6.19016666667,16.1458333333,9.40991666667,10.91975,50.8399166667,7.17391666667
528.32,13.6344166667,45.5378333333,37.5775,22.3444166667,10.1085833333,6.19045833334,16.1578333333,9.41216666667,10.9266666667,50.8505,7.1705
528.66,13.6378333333,45.5391666667,37.5650833334,22.3415,10.1104166667,6.18516666667,16.1609166666,9.40766666666,10.9300833333,50.8501666667,7.17091666667
529.01,13.64425,45.5373333333,37.5709166667,22.3471666667,10.10275,6.18,16.1605,9.40108333333,10.9395833333,50.87275,7.16491666667
529.35,13.6525,45.5655833333,37.5829166667,22.3543333333,10.1005,6.17720833333,16.174,9.40616666666,10.9519166667,50.8946666667,7.16341666667
529.70,13.6719166667,45.641,37.6411666667,22.3895,10.12025,6.175125,16.2079166667,9.42450000001,10.9728333333,50.9563333334,7.16758333333
530.04,13.6788333333,45.6286666667,37.6415833333,22.3910833334,10.1306666667,6.1755,16.206,9.42441666668,10.9758333333,50.9509166667,7.17158333333
530.39,13.6969166667,45.67025,37.6720833334,22.4290833333,10.1541666667,6.18991666667,16.2353333333,9.43974999999,10.9998333333,51.0125,7.18291666667
530.73,13.71425,45.6823333333,37.6760833333,22.43925,10.1619166667,6.19204166667,16.2488333333,9.44375,11.0085833333,51.047,7.178
531.08,13.7445833333,45.7133333334,37.7291666667,22.4819166667,10.1811666667,6.20541666667,16.2839166667,9.46933333334,11.0445,51.09475,7.19366666666
531.42,13.7689166667,45.7461666667,37.7540833333,22.5045,10.2059166667,6.20783333333,16.3070833334,9.47516666666,11.0583333333,51.1136666667,7.19025
531.77,13.7788333333,45.7695833333,37.7731666667,22.5099166666,10.19725,6.2035,16.3154166667,9.47658333333,11.0603333333,51.1235833333,7.17525
532.11,13.7905833333,45.8140833333,37.82175,22.52675,10.2085,6.20375,16.3345833333,9.47983333333,11.0705,51.1708333334,7.17391666667
532.46,13.80575,45.8281666667,37.8505833333,22.54625,10.216,6.204625,16.35275,9.48783333334,11.0865,51.1915833333,7.18183333333
532.80,13.8231666667,45.8398333334,37.8864166667,22.56525,10.2324166667,6.21516666667,16.3733333333,9.50191666666,11.0888333333,51.1985833333,7.185
533.15,13.8466666667,45.8728333334,37.9294166666,22.6045,10.2356666667,6.23141666667,16.3964166667,9.52100000001,11.11075,51.2318333333,7.19566666667
533.49,13.8579166667,45.8406666667,37.918,22.6176666666,10.2311666667,6.2385,16.4003333333,9.53408333335,11.1198333333,51.1985833334,7.20866666667
533.84,13.8745,45.8988333333,37.9770833334,22.6674166667,10.2751666667,6.26308333334,16.443,9.56774999999,11.1669166667,51.2445,7.22291666667
534.18,13.909,45.938,38.0369166667,22.6975,10.30875,6.28166666667,16.4850833334,9.59608333332,11.2071666667,51.2643333333,7.2415
534.52,13.9295,45.983,38.1049166666,22.7324166667,10.3235,6.28808333333,16.5266666667,9.59966666667,11.2434166667,51.29225,7.25783333333
534.87,13.9245,46.0013333333,38.1231666667,22.7398333333,10.3131666667,6.27408333333,16.5203333333,9.58066666668,11.2365,51.3053333333,7.23825
535.21,13.93325,46.0250833333,38.1529166667,22.7646666667,10.3244166667,6.28495833333,16.5338333333,9.59383333333,11.2564166667,51.3310833333,7.256
535.56,13.9281666667,46.0264166667,38.1755,22.781,10.33775,6.28166666667,16.53975,9.59208333333,11.2731666667,51.3099166667,7.25691666667
535.90,13.9541666666,46.0585,38.22225,22.8101666667,10.33775,6.29008333333,16.5691666667,9.61166666667,11.30425,51.3536666667,7.27691666667
536.25,13.9931666666,46.1474166667,38.3070833333,22.8666666667,10.3714166667,6.31708333333,16.6105833334,9.64891666667,11.351,51.42575,7.29608333333
536.59,14.0214166667,46.21475,38.354,22.9123333334,10.3939166667,6.33770833333,16.6501666667,9.6735,11.3929166666,51.5013333333,7.30708333333
536.93,14.0695,46.26075,38.4126666667,22.95,10.4405833333,6.35445833333,16.69925,9.707,11.4356666667,51.5545833334,7.33141666667
537.28,14.0939166667,46.3050833333,38.4736666667,22.9766666667,10.4683333333,6.35929166666,16.7290833334,9.70708333334,11.4606666667,51.608,7.33466666667
537.62,14.1244166667,46.3698333334,38.5059166667,23.0078333333,10.44575,6.35004166667,16.7395,9.70883333333,11.4646666667,51.66925,7.33291666667
537.97,14.1195833334,46.3595833333,38.4946666667,22.98475,10.42025,6.32916666667,16.7231666667,9.69066666669,11.4530833333,51.6290833333,7.29991666667
538.31,14.1585833334,46.4026666667,38.5363333334,23.0240833333,10.4630833333,6.357125,16.76375,9.74125,11.4958333333,51.6775833334,7.33258333333
538.65,14.2011666667,46.43725,38.5949166667,23.06975,10.4868333333,6.38704166667,16.8013333333,9.77649999999,11.5468333333,51.7083333333,7.3605
539.00,14.2038333333,46.4310833333,38.616,23.0611666667,10.48,6.38491666667,16.803,9.78183333332,11.5589166667,51.749,7.35866666667
539.34,14.2425833333,46.48725,38.6815833333,23.089,10.5106666667,6.41570833334,16.8304166667,9.818,11.6055833333,51.8438333333,7.3795
539.69,14.24225,46.4654166667,38.648,23.088,10.5291666667,6.41620833333,16.8323333333,9.83041666667,11.6091666667,51.872,7.37475
540.03,14.2335,46.4785833333,38.6709166667,23.1125833333,10.5188333333,6.41779166667,16.8504166666,9.82658333333,11.61375,51.9225833333,7.37691666667
540.37,14.231,46.4669166667,38.6810833333,23.127,10.5060833333,6.40583333333,16.8515833333,9.82183333334,11.6155833333,51.9121666667,7.38275
540.72,14.216,46.4821666667,38.6858333333,23.145,10.509,6.408,16.8565,9.80833333334,11.6184166667,51.9428333333,7.36858333333
541.06,14.2171666667,46.5080833333,38.7201666667,23.1586666666,10.5064166667,6.41575,16.889,9.82383333334,11.6384166667,51.9689166667,7.36616666667
541.40,14.2141666667,46.4550833333,38.7085,23.14125,10.5020833333,6.4235,16.885,9.82041666667,11.6318333333,51.9415,7.36116666666
541.75,14.2435,46.482,38.7496666667,23.1978333334,10.5304166667,6.450875,16.92025,9.8485,11.6589166667,52.0141666667,7.39391666666
542.09,14.2466666667,46.5168333333,38.779,23.2040833333,10.5185,6.45716666667,16.922,9.8565,11.66125,52.0731666666,7.38783333334
542.43,14.2665833333,46.5296666667,38.7901666667,23.2160833333,10.5425833333,6.47104166667,16.9549166667,9.88358333333,11.67375,52.1245833334,7.39833333334
542.78,14.282,46.5581666667,38.8139166667,23.25075,10.55125,6.49266666667,16.98,9.89349999999,11.6898333333,52.14175,7.40591666667
543.12,14.32075,46.6466666666,38.8806666667,23.3083333333,10.5845833333,6.51979166667,17.03975,9.92691666667,11.7318333334,52.2440833333,7.42791666667
543.46,14.3810833333,46.7573333334,38.9934166667,23.3925,10.6370833333,6.56266666667,17.0923333333,9.98858333334,11.7868333333,52.3360833333,7.47666666667
543.81,14.4173333333,46.78925,39.0456666667,23.416,10.6578333333,6.58758333333,17.1175833334,10.0243333333,11.8245,52.3745,7.4865
544.15,14.4500833333,46.8338333333,39.0694166666,23.4354166667,10.68125,6.6135,17.1428333333,10.044,11.84425,52.4295,7.50466666667
544.49,14.4990833333,46.872,39.138,23.47475,10.71875,6.64658333333,17.1815,10.08425,11.8744166667,52.45675,7.54258333333
544.84,14.52675,46.949,39.1691666667,23.5095833333,10.744,6.67608333333,17.2125,10.1200833333,11.9084166666,52.5449166667,7.56425
545.18,14.5703333333,47.04625,39.2635,23.5678333333,10.789,6.70308333333,17.2535,10.1619166667,11.9765,52.6595833333,7.59216666666
545.52,14.54775,47.0559166666,39.261,23.5370833333,10.7745833333,6.69004166667,17.2405833333,10.1599166667,11.9723333333,52.6155,7.58208333333
545.87,14.56725,47.06775,39.2908333333,23.5740833333,10.7949166666,6.68645833334,17.25425,10.1591666667,11.98425,52.5851666667,7.59866666667
546.21,14.5571666667,47.11875,39.34825,23.5975833333,10.7840833333,6.66920833333,17.25275,10.1394166667,11.9998333334,52.6225,7.5935
546.55,14.5868333334,47.19475,39.4085,23.6348333333,10.8149166667,6.67070833333,17.283,10.1580833333,12.0218333333,52.6805,7.6095
546.90,14.5691666667,47.2006666667,39.4266666667,23.6249166667,10.7848333333,6.62741666666,17.2674166667,10.129,11.98875,52.6914166667,7.59375
547.24,14.5268333333,47.2013333333,39.43225,23.60625,10.7456666667,6.58095833333,17.25125,10.0793333333,11.97275,52.7271666666,7.54775
547.58,14.5229166667,47.229,39.4495,23.6145,10.7579166667,6.55970833333,17.24125,10.06075,11.9561666667,52.769,7.5425
547.92,14.538,47.2904166667,39.5195,23.6446666667,10.77675,6.567625,17.2584166666,10.0783333333,12.00375,52.8083333333,7.56558333333
548.27,14.52075,47.3175833334,39.52725,23.6344166667,10.7550833333,6.53933333333,17.2640833334,10.06175,12.0013333334,52.8468333333,7.55483333333
548.61,14.5344166666,47.3080833333,39.58075,23.6505833333,10.77075,6.54491666667,17.2568333333,10.0486666667,11.97975,52.8388333334,7.54758333333
548.95,14.54275,47.3676666667,39.62725,23.6666666667,10.7699166667,6.5465,17.2790833333,10.0466666667,11.979,52.8495,7.53558333334
549.29,14.6128333333,47.4929166667,39.78025,23.7615,10.7994166667,6.57341666667,17.31575,10.0551666667,12.0195833333,53.05425,7.54541666666
549.64,14.6,47.4660833333,39.7745833334,23.76025,10.7869166667,6.56679166667,17.30875,10.0364166667,12.0169166666,53.0843333334,7.51475
549.98,14.6979166667,47.556,39.87825,23.8324166667,10.8578333333,6.63625,17.39575,10.1159166667,12.0923333333,53.122,7.56591666667
550.32,14.7595833333,47.6300833333,39.9655833333,23.872,10.9043333333,6.677625,17.4496666667,10.1448333333,12.1405833333,53.2286666666,7.58216666667
550.66,14.8149166667,47.67475,40.0198333334,23.9514166667,10.9710833333,6.726875,17.5011666667,10.197,12.1928333333,53.26225,7.61416666666
551.01,14.878,47.6941666666,40.0371666667,23.9649166667,11.0003333333,6.74825,17.5485833334,10.2340833334,12.2356666667,53.2450833334,7.61783333333
551.35,14.8910833333,47.72475,40.027,23.9863333333,11.0135833333,6.75620833333,17.5986666667,10.24525,12.2769166667,53.2185,7.61666666667
551.69,14.90425,47.79825,40.1229166667,24.03725,11.0369166667,6.76716666667,17.6418333334,10.2755833333,12.3165,53.3015,7.62025
552.03,14.9595,47.83425,40.16325,24.0881666667,11.0585,6.80470833333,17.6640833333,10.3235833333,12.3604166667,53.322,7.65058333334
552.38,14.9886666667,47.88175,40.1734166667,24.14075,11.0803333333,6.815375,17.6694166667,10.3388333333,12.4034166667,53.3903333333,7.69391666667
552.72,14.9984166667,47.993,40.2436666667,24.1938333333,11.1093333333,6.83045833334,17.7218333333,10.3605,12.41325,53.4845,7.74283333333
553.06,15.0079166667,48.03375,40.2534166666,24.24375,11.1381666667,6.85320833333,17.76175,10.3870833333,12.4593333333,53.5235833333,7.76866666667
553.40,15.0469166667,48.1333333333,40.3191666666,24.2890833333,11.1590833333,6.8635,17.7905,10.4109166667,12.4978333333,53.6110833333,7.79641666667
553.74,15.0371666667,48.1655833333,40.30975,24.32025,11.1625833333,6.85825,17.76725,10.4076666667,12.5049166667,53.63475,7.79816666667
554.09,15.11975,48.22275,40.3715833333,24.3975833333,11.20175,6.902375,17.8165833333,10.4696666667,12.58275,53.67,7.86616666667
554.43,15.15725,48.3216666667,40.431,24.4201666667,11.2120833333,6.92691666667,17.8185833333,10.4921666667,12.62425,53.7258333333,7.88708333333
554.77,15.2136666667,48.444,40.53,24.5065,11.2653333333,6.98633333333,17.8948333333,10.5305833333,12.6739166666,53.8211666667,7.96691666667
555.11,15.2639166667,48.5560833334,40.6566666667,24.5600833333,11.2955833334,7.02420833333,17.90975,10.5895833333,12.7165833334,53.9408333333,8.00908333333
555.45,15.3078333334,48.5380833333,40.6693333333,24.59375,11.3385833333,7.05075,17.9374166667,10.6121666666,12.7388333333,53.9193333333,8.043
555.80,15.3089166667,48.5859166667,40.7211666667,24.6079166667,11.3615,7.05920833334,17.9579166667,10.6260833333,12.7705,53.9635833333,8.05441666667
556.14,15.3715,48.65525,40.8405,24.6708333333,11.4026666667,7.10304166666,18.0320833334,10.6695,12.8430833333,54.02425,8.10108333333
556.48,15.3985833334,48.611,40.8274166667,24.6585,11.4186666666,7.11375,18.0213333333,10.6951666667,12.8635,54.0048333333,8.10591666667
556.82,15.4241666667,48.6135,40.8554166667,24.6481666667,11.42725,7.1175,18.0475833334,10.73625,12.89075,53.9435,8.13116666667
557.16,15.48325,48.6221666667,40.8981666667,24.70975,11.4999166667,7.18895833334,18.1268333333,10.7989166667,12.9635,53.9076666667,8.18308333333
557.50,15.4615833333,48.5956666667,40.9065833333,24.6821666667,11.48175,7.167375,18.1370833333,10.79975,12.9535833333,53.89875,8.16641666667
557.85,15.413,48.5506666667,40.87375,24.6489166667,11.45025,7.15195833333,18.1093333334,10.77725,12.94525,53.8685,8.13791666667
558.19,15.4021666667,48.53925,40.8858333333,24.6643333333,11.44875,7.12825,18.1146666667,10.7774166667,12.9545,53.88975,8.13325
558.53,15.4066666667,48.4869166667,40.9,24.6714166666,11.4455,7.11795833333,18.0925,10.75075,12.948,53.8573333333,8.14541666667
558.87,15.4204166667,48.4773333333,40.91125,24.70825,11.4661666667,7.111875,18.11825,10.73775,12.9288333333,53.866,8.14166666667
559.21,15.42125,48.5265,40.942,24.7211666667,11.4561666666,7.09725,18.1374166667,10.7345,12.9165833334,53.91625,8.11733333334
559.55,15.4209166667,48.5089166667,40.9340833333,24.7318333333,11.4388333333,7.08529166667,18.1246666667,10.713,12.88025,53.8843333333,8.1015
559.89,15.38625,48.4793333333,40.8821666667,24.6844166667,11.3990833333,7.02758333333,18.09325,10.6895833333,12.8275,53.8413333333,8.02416666666
560.23,15.36075,48.471,40.9014166667,24.68525,11.3684166667,6.98858333333,18.0754166667,10.6599166667,12.8296666666,53.83875,7.99508333333
560.58,15.31525,48.3679166667,40.7959166667,24.6465,11.34725,6.95291666667,17.9915,10.5963333333,12.7789166667,53.75675,7.92875
560.92,15.2815833333,48.3678333333,40.8074166666,24.6294166667,11.3311666667,6.9375,17.9718333333,10.6063333333,12.7748333333,53.7606666666,7.93291666667
561.26,15.3579166667,48.4091666667,40.8385,24.7023333334,11.4006666666,7.00458333333,18.0313333333,10.6616666667,12.82375,53.8084166667,8.01816666666
561.60,15.4149166667,48.4766666667,40.9280833333,24.7944166667,11.45275,7.0375,18.0993333333,10.7216666667,12.86,53.84125,8.05558333334
561.94,15.4569166667,48.4715,40.9435,24.8443333334,11.4770833333,7.0775,18.151,10.7715,12.8741666667,53.8105,8.06716666667
562.28,15.4764166667,48.5061666667,40.96375,24.8865833333,11.4908333333,7.11170833333,18.19725,10.8331666667,12.92225,53.83,8.08025
562.62,15.5181666667,48.6021666667,41.0544166666,24.9428333334,11.5013333333,7.13145833333,18.24925,10.8783333333,12.9785833334,53.96,8.09916666667
562.96,15.5478333333,48.6374166667,41.08275,24.967,11.5144166666,7.17579166667,18.2688333333,10.9125833333,13.0293333333,54.0124166666,8.11791666666
563.30,15.5961666667,48.7220833333,41.1791666667,25.0443333333,11.5569166667,7.208125,18.34375,10.9763333333,13.0989166667,54.108,8.167
563.64,15.6236666666,48.7724166667,41.22975,25.08875,11.6156666667,7.25066666667,18.3774166667,11.0063333333,13.15025,54.14675,8.22475
563.99,15.721,48.8464166667,41.2824166667,25.1650833333,11.6944166667,7.32370833333,18.45625,11.072,13.2115,54.20925,8.27333333333
564.33,15.7875,48.9786666667,41.3903333333,25.2114166667,11.7229166667,7.36858333333,18.5378333333,11.109,13.27075,54.30425,8.32891666667
564.67,15.8375,49.0425,41.4643333333,25.2570833333,11.7376666667,7.40079166667,18.5768333333,11.1174166667,13.31,54.3465,8.34566666668
565.01,15.8151666667,49.0724166667,41.503,25.2571666667,11.7181666666,7.36975,18.5953333333,11.1066666667,13.3120833333,54.38575,8.31925000001
565.35,15.7865,49.1044166667,41.495,25.23725,11.681,7.35858333333,18.5629166667,11.0714166667,13.3055833333,54.4161666667,8.29950000001
565.69,15.7796666667,49.1051666666,41.51725,25.2246666667,11.6641666667,7.35554166667,18.5431666667,11.0364166667,13.313,54.4039166666,8.32116666667
566.03,15.7741666667,49.1151666666,41.5188333333,25.2201666667,11.6556666667,7.33979166667,18.5195833333,11.0231666667,13.2969166667,54.3985,8.29266666667
566.37,15.7469166666,49.1194166667,41.487,25.23725,11.6328333333,7.33258333333,18.4971666666,10.9851666667,13.2956666666,54.3226666667,8.2695
566.71,15.7613333334,49.17525,41.5098333334,25.2815,11.6385833333,7.31433333333,18.50375,10.9668333333,13.2941666667,54.3710833333,8.28058333332
567.05,15.773,49.21025,41.4998333333,25.2954166667,11.6286666667,7.31708333333,18.4925833334,10.9735833333,13.30475,54.3443333333,8.26758333334
567.39,15.79375,49.2331666666,41.5045833333,25.305,11.596,7.307375,18.50275,10.99025,13.3218333333,54.3611666667,8.26558333334
567.73,15.7495833333,49.2261666667,41.49775,25.2911666666,11.5565833333,7.25554166667,18.4526666667,10.93975,13.3048333334,54.3524166667,8.24483333333
568.07,15.726,49.246,41.5146666667,25.3149166666,11.5445833333,7.2495,18.46175,10.9504166666,13.3145,54.3606666667,8.22466666666
568.41,15.7185,49.27625,41.5030833333,25.318,11.5474166667,7.223125,18.4509166667,10.941,13.3235,54.38075,8.19016666667
568.75,15.7233333333,49.33925,41.5441666667,25.357,11.54075,7.21683333333,18.4316666666,10.936,13.3296666666,54.42,8.16308333333
569.09,15.7169166666,49.3140833333,41.5409166666,25.3453333333,11.5389166667,7.17966666667,18.4284166667,10.9325,13.3064166667,54.4193333334,8.13075
569.43,15.7239166667,49.3559166667,41.5506666667,25.3750833333,11.54725,7.1855,18.4413333333,10.9501666667,13.3120833333,54.4289166667,8.11091666667
569.77,15.7390833333,49.3725,41.5625833333,25.38375,11.5585,7.19208333333,18.4485833333,10.9600833333,13.3205833333,54.4398333334,8.12183333333
570.11,15.7525833333,49.3559166667,41.5930833334,25.38075,11.58925,7.18120833333,18.4596666667,10.9909166667,13.3234166667,54.4831666666,8.13466666667
570.45,15.7458333333,49.2894166666,41.62525,25.3574166667,11.5686666667,7.18345833334,18.4665833333,11.0109166667,13.3325,54.4303333333,8.13
570.79,15.73425,49.2519166667,41.63275,25.3394166667,11.56425,7.17616666666,18.45275,10.98725,13.3161666667,54.44275,8.12825000001
571.13,15.6945,49.21575,41.6179166667,25.31425,11.5654166667,7.1885,18.4465,10.96625,13.2863333334,54.4079166667,8.13041666667
571.47,15.7168333333,49.25425,41.66075,25.352,11.6045833333,7.234125,18.5271666667,11.0186666667,13.3365833333,54.4411666667,8.14966666666
571.81,15.77725,49.2593333333,41.686,25.3821666667,11.6529166667,7.25941666667,18.5555833333,11.0571666667,13.3846666667,54.48675,8.20175
572.15,15.8145833333,49.2886666667,41.74975,25.4079166666,11.6760833333,7.29195833333,18.5726666667,11.0811666667,13.4143333334,54.5615833334,8.23049999999
572.49,15.8334166667,49.30825,41.7724166667,25.4084166667,11.6881666667,7.326375,18.5825833333,11.1085833333,13.4345,54.582,8.24683333333
572.83,15.8755833334,49.3454166667,41.8583333333,25.4605833333,11.7215,7.39220833333,18.65475,11.15975,13.4975833333,54.6164166667,8.29533333333
573.17,15.876,49.3459166667,41.85625,25.44825,11.7208333333,7.380875,18.6599166667,11.1613333333,13.5125,54.6220833333,8.28958333332
573.51,15.9245,49.4419166667,41.97625,25.5106666666,11.7551666667,7.39558333333,18.721,11.1834166667,13.5615833333,54.7500833333,8.33366666668
573.85,15.9805833333,49.4930833333,42.018,25.5409166666,11.7646666667,7.44529166667,18.7725,11.2159166667,13.6125833333,54.7955,8.36983333334
574.19,16.01775,49.5805833333,42.0385,25.5605,11.8019166666,7.47070833333,18.8074166667,11.2459166667,13.6449166667,54.8445833333,8.39225
574.53,16.04425,49.6008333333,42.0388333333,25.59575,11.8124166667,7.496875,18.8498333333,11.2456666667,13.7033333333,54.8719166667,8.41033333334
574.87,16.0845,49.676,42.10525,25.6575,11.85025,7.49529166667,18.88025,11.25475,13.7661666666,54.9206666667,8.41475
575.21,16.1108333333,49.70175,42.13825,25.6700833333,11.8558333333,7.51158333333,18.8555,11.2714166667,13.7785,54.9469166667,8.43116666668
575.55,16.0639166667,49.6509166667,42.1276666667,25.6408333333,11.8356666667,7.51304166666,18.8309166667,11.258,13.7731666666,54.8635833333,8.39733333332
575.89,16.0844166667,49.6431666667,42.1204166667,25.6625833333,11.85425,7.539375,18.8665833334,11.2895833333,13.8029166667,54.8601666667,8.43708333332
576.22,16.07725,49.6203333333,42.11425,25.6565833333,11.8528333334,7.518375,18.8841666666,11.2786666667,13.8153333334,54.8238333334,8.43725000001
576.56,16.0385,49.61375,42.0474166667,25.6321666667,11.8235833334,7.45529166667,18.8161666667,11.2228333333,13.78075,54.8111666666,8.38833333333
576.90,16.06275,49.6444166667,42.0845,25.6463333333,11.8411666667,7.49425,18.8235,11.2324166667,13.7865,54.8570833333,8.3965
577.24,15.9815,49.55925,42.0179166667,25.58525,11.7606666667,7.43891666667,18.7609166667,11.1783333333,13.7394166667,54.7806666667,8.318
577.58,15.9344166667,49.5098333334,41.96575,25.5561666667,11.7413333333,7.409,18.7086666667,11.1443333333,13.7236666667,54.7255,8.28074999999
577.92,15.93325,49.43925,41.9750833333,25.5721666666,11.758,7.411625,18.6990833333,11.1291666667,13.7174166667,54.6908333333,8.28483333333
578.26,15.9636666666,49.4890833334,42.0614166667,25.6191666666,11.8001666667,7.44458333334,18.7120833334,11.1806666667,13.7531666667,54.7670833333,8.28983333334
578.60,15.9771666667,49.50475,42.0981666667,25.63775,11.7778333333,7.468375,18.71825,11.1873333333,13.7411666667,54.8000833334,8.28741666667
578.94,15.9655833333,49.54225,42.0943333333,25.6429166667,11.7608333333,7.42329166667,18.7200833334,11.1396666667,13.7150833333,54.8458333333,8.2555
579.28,16.0096666666,49.6699166667,42.2076666666,25.6914166666,11.7704166667,7.41275,18.7525833333,11.119,13.6883333333,55.0125833333,8.25541666666
579.61,15.91575,49.6765833333,42.2005,25.6806666667,11.6945833333,7.32241666667,18.6895833334,11.0383333333,13.604,55.0096666666,8.17341666666
579.95,15.91625,49.6531666667,42.1885833333,25.69575,11.6751666667,7.32033333333,18.6410833333,11.02725,13.58625,55.0570833333,8.15183333333
