wavelength,Back_SicColf,Belly_SicColf,Breast_SicColf,Crissum_SicColf,Crown_SicColf,DorTail_SicColf,Patch10_SicColf,Rump_SicColf,Throat_SicColf,WingTip_SicColf
634.58,23.8440833333,65.6234166667,58.51325,60.4599166667,26.7034166667,15.3935,38.50225,30.8464166667,54.714,18.6096666666
634.91,23.9190833333,65.5689166667,58.5665833333,60.4291666667,26.7684166666,15.4386666667,38.5145833333,30.8968333333,54.72,18.6198333333
635.25,24.0445,65.70025,58.7525,60.5774166667,26.8586666667,15.51275,38.63525,31.0511666666,54.8679166667,18.7388333334
635.58,24.0315833333,65.6000833333,58.62675,60.4988333333,26.7576666666,15.3778333333,38.51475,31.0328333333,54.8241666667,18.6548333333
635.91,24.03925,65.5100833333,58.5391666667,60.4709166667,26.7724166667,15.3806666667,38.479,31.0528333333,54.8223333333,18.6575833333
636.24,24.0100833333,65.5190833333,58.515,60.4875833333,26.7701666666,15.4084166666,38.42675,31.1053333333,54.8304166667,18.69175
636.57,23.9873333334,65.5396666667,58.5969166667,60.5375,26.7175833333,15.3484166667,38.4319166667,31.1093333333,54.8641666667,18.6591666667
636.90,24.1654166666,65.7419166667,58.7203333333,60.7453333333,26.932,15.5665,38.67725,31.36325,55.0165,18.82825
637.23,24.1396666667,65.7390833333,58.6550833333,60.6794166667,26.909,15.5315833333,38.6821666667,31.3503333333,54.9724166667,18.8320833333
637.56,24.1388333334,65.861,58.8018333334,60.78925,26.9523333333,15.6155833333,38.7031666667,31.4063333333,55.07275,18.9104166667
637.90,24.1443333334,65.8860833333,58.8440833333,60.7883333333,27.0085,15.5770833333,38.7719166667,31.4610833333,55.0730833333,18.8993333334
638.23,24.2239166667,65.96675,58.9684166667,60.85425,27.0469166667,15.7319166667,38.8639166666,31.5835,55.1365833334,18.9674166666
638.56,24.2120833333,66.0256666667,58.9825,60.8644166667,27.0345833333,15.7298333333,38.9816666667,31.5204166667,55.1926666666,18.9739166666
638.89,24.233,65.988,58.9495,60.8100833333,27.0296666667,15.7541666667,38.98,31.4646666667,55.1605,18.9711666667
639.22,24.4106666666,66.0461666667,59.067,60.94,27.15625,15.9060833334,39.2115,31.6140833333,55.3054166667,19.1195833334
639.55,24.3740833334,66.1208333333,59.0138333333,60.9018333333,27.111,15.8274166667,39.29275,31.5461666667,55.26225,19.0584166667
639.88,24.3705,66.0884166667,58.96925,60.8298333333,27.05025,15.8145,39.23725,31.50025,55.1765,18.9599166666
640.21,24.42925,66.2639166667,58.9740833334,60.905,27.1055,15.8385833333,39.3319166667,31.54675,55.2778333334,19.0596666666
640.54,24.2561666667,66.0809166667,58.82125,60.6921666667,26.9111666667,15.6526666666,39.2174166666,31.3491666666,55.0835833333,18.8969166667
640.87,24.2139166667,66.106,58.88525,60.7443333333,26.87,15.5905,39.1916666667,31.3906666667,55.0790833333,18.8225
641.20,24.2505833333,66.0546666667,58.8774166666,60.6691666667,26.8085,15.487,39.2360833333,31.3441666667,55.0706666667,18.7539166667
641.53,24.2910833333,66.0905833333,58.8418333333,60.7883333333,26.92375,15.5695833333,39.2254166667,31.3791666667,55.1043333333,18.8223333333
641.87,24.3386666667,66.0484166667,58.82475,60.794,27.0155833334,15.5445,39.3045,31.4625,55.0650833333,18.8985833334
642.20,24.23975,66.0344166667,58.6845,60.6805,27.0166666666,15.4433333333,39.20525,31.4559166667,54.8623333334,18.7906666667
642.53,24.2204166666,66.118,58.7745,60.80625,27.0143333333,15.3881666667,39.187,31.45075,54.87175,18.7570833333
642.86,24.2080833333,66.3944166667,58.978,60.9238333333,27.045,15.30375,39.1895833333,31.4901666667,54.945,18.6895833334
643.19,24.2605,66.3426666667,58.9674166667,60.8303333333,27.10975,15.4674166667,39.18725,31.5665,54.8956666667,18.8571666667
643.52,24.3546666666,66.48175,59.1305,60.9850833333,27.23025,15.52575,39.3493333333,31.6753333333,55.0775833333,18.9463333334
643.85,24.4146666667,66.4785833333,59.1979166667,60.9833333333,27.3296666667,15.6638333333,39.45525,31.7876666667,55.19375,18.9371666667
644.18,24.6433333333,66.5446666667,59.274,60.9790833333,27.506,15.85025,39.5941666667,31.9209166667,55.3390833333,19.1099166667
644.51,24.6715833333,66.53375,59.1965,60.9154166667,27.5419166667,15.9424166667,39.6215833333,31.9664166666,55.385,19.1859166667
644.84,24.80025,66.6345833334,59.2290833333,60.99475,27.6424166667,16.0535833333,39.6955833334,32.0786666667,55.4485833334,19.2805833333
645.17,24.8215,66.7106666666,59.2575,60.9236666667,27.5831666667,16.1136666667,39.8290833333,32.11675,55.4670833333,19.2449166666
645.50,24.6063333334,66.7014166667,59.1435833333,60.7333333333,27.3555833334,15.8610833333,39.5648333334,31.8705,55.42825,19.00325
645.83,24.53275,66.7063333334,59.21375,60.7740833333,27.1861666667,15.8006666667,39.50475,31.80675,55.5599166666,18.9404166667
646.16,24.4366666666,66.68225,59.1451666667,60.6666666667,27.1474166667,15.7983333333,39.5025,31.8033333333,55.5063333333,18.88125
646.49,24.3628333334,66.4738333333,58.9285,60.43375,27.06925,15.8284166667,39.39625,31.749,55.3670833333,18.90475
646.82,24.2245833333,66.29275,58.8081666667,60.2991666667,26.85675,15.6778333333,39.22125,31.5425,55.1974166667,18.695
647.15,24.1731666666,66.1461666667,58.6946666667,60.1291666667,26.8341666667,15.682,39.1385,31.4560833333,55.0980833334,18.6564166667
647.48,23.9895833333,65.98625,58.576,59.962,26.6501666667,15.57475,38.94875,31.3196666667,54.8846666666,18.5046666666
647.81,23.8499166666,66.1583333333,58.7299166667,60.1585833334,26.5995,15.5106666666,38.9725833333,31.3398333334,55.059,18.3969166667
648.14,23.8594166667,66.1841666667,58.8616666667,60.1791666667,26.5171666666,15.50925,38.9943333333,31.2409166667,55.03675,18.333
648.47,23.72375,66.1144166667,58.7751666667,60.09825,26.4408333333,15.477,39.0410833334,31.1915,55.0424166666,18.2730833333
648.80,23.722,66.0874166667,58.82,60.12325,26.5415833334,15.5098333333,39.041,31.2558333333,55.052,18.31875
649.13,23.6483333333,65.9639166666,58.7443333333,60.12825,26.5141666667,15.5276666666,39.0374166667,31.2573333333,54.9943333333,18.2896666666
649.46,23.8285,66.0369166667,58.838,60.2501666667,26.6943333333,15.7093333333,39.2413333333,31.35925,55.0495833333,18.45625
649.79,23.882,66.0294166667,58.827,60.1953333333,26.7065,15.7409166667,39.2493333333,31.3323333333,55.0425,18.48125
650.11,23.8175833333,66.0463333333,58.84925,60.2341666667,26.6544166667,15.5685,39.2415,31.2273333333,55.1243333333,18.3684166666
650.44,24.03525,66.2529166667,59.0516666667,60.4825833333,26.85275,15.7030833333,39.521,31.4509166667,55.3745833334,18.51825
650.77,24.0448333333,66.3800833333,59.19575,60.6778333333,26.833,15.6710833334,39.6446666666,31.5218333333,55.5321666667,18.5318333333
651.10,24.4688333333,66.8048333333,59.64125,61.0909166667,27.1703333333,15.9948333333,40.0588333333,31.8063333333,55.92,18.9323333334
651.43,24.4905,66.7728333333,59.6529166667,60.9858333333,27.1585833334,15.97,40.0344166667,31.7760833333,55.8873333333,18.91475
651.76,24.5228333333,66.8896666667,59.7349166667,61.11375,27.2519166667,15.9076666666,40.1319166667,31.8908333334,56.0586666667,18.9376666666
652.09,24.68175,66.9450833333,59.987,61.2464166666,27.408,16.0965,40.1900833334,32.0413333333,56.16625,19.06775
652.42,24.7665,67.118,60.17975,61.4241666667,27.4338333333,16.1169166667,40.308,32.1156666667,56.3811666667,19.0993333333
652.75,24.9815833333,67.22025,60.3809166667,61.5245833334,27.5751666667,16.2428333333,40.4445833333,32.2410833333,56.565,19.2039166667
653.08,24.7581666667,67.10475,60.2585,61.3456666667,27.4148333333,16.0064166667,40.20425,32.1203333333,56.49225,18.993
653.41,24.80475,67.0386666667,60.1933333333,61.3701666667,27.4138333333,15.98,40.2235,32.17,56.5555,19.0205833333
653.74,24.8594166666,67.1423333333,60.27725,61.4859166666,27.5363333333,16.157,40.3340833334,32.30425,56.5561666667,19.1905
654.06,24.8109166667,67.2575,60.5026666667,61.6068333334,27.58525,16.17475,40.3785,32.2809166667,56.7941666666,19.20475
654.39,24.7456666667,67.1983333334,60.3433333333,61.4358333334,27.6013333333,16.1375,40.2851666667,32.2126666667,56.6821666667,19.1039166667
654.72,24.4313333333,66.7240833333,59.978,61.0745,27.3853333334,15.9106666667,39.9376666667,32.0049166667,56.3939166667,18.8366666667
655.05,24.4411666667,66.7255833333,59.9678333334,61.1634166667,27.3940833333,15.8700833333,39.9835833333,31.93675,56.3229166667,18.8139166667
655.38,24.4748333333,66.636,59.9458333334,61.0894166667,27.4986666667,16.01025,39.9814166667,31.89675,56.3625,18.8746666667
655.71,24.1893333333,66.4226666667,59.584,60.879,27.1809166667,15.6576666667,39.7018333333,31.5578333334,56.0864166666,18.54775
656.04,24.1290833333,66.2713333333,59.42,60.7464166667,27.1155,15.6426666666,39.6991666667,31.36825,55.9403333333,18.5539166667
656.37,24.0140833333,66.2670833333,59.3664166667,60.7506666667,27.0065833334,15.5631666666,39.6030833333,31.31175,55.9333333333,18.5830833333
656.69,24.0744166667,66.2055833333,59.4398333333,60.8325833333,27.1059166667,15.6269166667,39.7158333333,31.3413333333,55.9554166666,18.6976666667
657.02,24.0333333333,66.1684166667,59.4185,60.8015833333,27.1195,15.67375,39.699,31.2886666667,55.8981666666,18.68775
657.35,24.0731666667,66.1210833334,59.3945,60.75925,27.129,15.6713333333,39.7065,31.284,55.868,18.6348333333
657.68,23.8954166667,65.8465833333,59.1354166667,60.5505833333,27.0125833333,15.5518333333,39.5405833333,31.1610833333,55.6065833334,18.6003333333
658.01,23.88,65.8749166667,59.2120833333,60.625,27.0009166667,15.6006666667,39.5785833333,31.18575,55.6086666667,18.6643333333
658.34,23.919,66.0760833333,59.1860833333,60.7073333333,27.0675833333,15.667,39.6228333334,31.2298333333,55.6793333334,18.7266666667
658.66,23.8639166667,65.96775,59.1235833333,60.6161666667,27.0031666667,15.687,39.5275,31.23575,55.658,18.7494166667
658.99,23.69775,65.9870833333,59.0955,60.6691666667,26.818,15.4861666666,39.4046666667,31.0914166666,55.5883333334,18.6094166667
659.32,23.8531666667,66.2135,59.38875,60.8994166667,27.0289166667,15.71125,39.6156666667,31.3455,55.845,18.7808333333
659.65,23.847,66.2925833333,59.46325,61.0105,27.026,15.6453333333,39.5839166667,31.3865833333,55.9280833333,18.7115833333
659.98,23.9008333333,66.4130833334,59.5871666666,61.1441666667,27.1611666667,15.7433333333,39.7565833333,31.4550833333,55.9813333334,18.7325833333
660.31,23.946,66.4896666666,59.6436666667,61.2454166667,27.182,15.86475,39.832,31.5169166667,56.0730833333,18.83675
660.63,23.9016666667,66.6044166667,59.7349166667,61.3069166666,27.1269166667,15.8115,39.91375,31.5238333333,56.1388333333,18.78825
660.96,24.022,66.6745,59.88425,61.394,27.2174166666,15.9969166667,39.9786666667,31.6455,56.2960833333,18.9141666667
661.29,23.997,66.8183333333,59.8930833333,61.5329166667,27.1509166666,16.0208333333,39.995,31.7176666667,56.3935,18.7788333333
661.62,24.1940833333,67.0356666667,60.2040833333,61.789,27.3298333333,16.1794166666,40.2315833333,31.88425,56.732,18.9180833333
661.94,24.11525,66.9185,60.31025,61.8064166667,27.21675,16.1021666667,40.2495833333,31.8670833333,56.7736666667,18.8450833334
662.27,24.2024166667,67.0260833333,60.375,61.9036666667,27.2956666667,16.1599166667,40.35875,31.9763333333,56.87825,18.88
662.60,24.3518333334,67.1395,60.5105,62.0345833333,27.415,16.33,40.5581666667,32.1058333333,57.01325,19.0414166667
662.93,24.2923333334,67.0204166667,60.4815,61.9858333333,27.2745833333,16.2195833333,40.4661666667,32.00125,56.8365,19.0064166667
663.26,24.32275,67.0266666667,60.509,61.9411666667,27.2264166667,16.2794166667,40.52825,32.0284166667,56.83475,19.05275
663.58,24.3689166667,66.9259166667,60.5283333333,61.9058333333,27.1660833333,16.2286666666,40.4995833333,32.1109166667,56.8341666666,19.0390833333
663.91,24.4255833333,66.9378333333,60.50375,61.8810833333,27.2526666667,16.25725,40.52825,32.1520833333,56.8044166666,18.9901666667
664.24,24.5475833333,66.9193333333,60.6704166667,61.9570833333,27.4116666667,16.3555833333,40.6135833334,32.291,56.919,19.1776666667
664.57,24.3783333333,66.6625833333,60.5310833333,61.8349166667,27.2254166667,16.07525,40.5141666667,32.178,56.7228333334,19.0735833334
664.89,24.6575,66.5520833333,60.5579166667,61.7574166667,27.45125,16.19675,40.6386666667,32.2114166666,56.6848333333,19.2891666667
665.22,24.3975833333,66.1444166667,60.1406666667,61.35525,27.1923333333,15.9989166667,40.17225,31.9359166667,56.1853333333,19.03225
665.55,24.5180833333,66.0623333333,60.1675,61.32875,27.2838333333,15.9620833333,40.14175,31.9239166667,56.1426666667,19.034
665.87,24.4318333333,66.01175,60.2463333333,61.3015833334,27.2040833333,15.9150833333,40.1496666666,31.8611666667,56.174,18.9391666666
666.20,24.49425,66.20025,60.4213333333,61.4989166667,27.3056666666,15.96825,40.2139166667,31.9915833334,56.3789166666,18.94425
666.53,24.4800833333,66.2831666667,60.3765833333,61.5668333333,27.3468333333,15.92875,40.2768333333,31.963,56.4601666666,18.887
666.86,24.2273333333,65.9176666667,60.0519166667,61.33625,27.17825,15.7611666667,40.0459166667,31.7180833333,56.1563333333,18.68425
667.18,24.2636666667,66.1733333333,60.2563333333,61.5798333334,27.2499166667,15.8379166667,40.1503333333,31.796,56.3965,18.7795833334
667.51,24.1895,66.26975,60.3863333333,61.6329166666,27.1214166666,15.6883333333,40.0455833333,31.7625833334,56.4551666667,18.74475
667.84,24.185,66.2125,60.3198333333,61.6084166667,27.0575,15.6593333333,39.9754166667,31.7243333333,56.4693333333,18.6308333333
668.16,24.1781666667,66.3566666667,60.3609166667,61.738,27.1124166666,15.7265833333,39.995,31.6880833334,56.50575,18.5900833333
668.49,24.28825,66.568,60.4975833333,61.9489166667,27.2019166666,15.8785833333,40.1320833333,31.8474166666,56.6235833333,18.7530833333
668.82,24.5280833334,66.68875,60.5685833333,62.1073333333,27.4003333334,16.07975,40.4985,32.0499166666,56.8335833333,19.0335833333
669.14,24.41925,66.90625,60.62425,62.24925,27.33675,16.0540833334,40.5749166667,31.98525,56.9309166667,19.03825
669.47,24.6291666667,67.0611666666,60.6783333333,62.3555833333,27.5445833333,16.1871666667,40.6823333333,32.0633333333,56.93075,19.2251666667
669.80,24.5915833333,66.8521666667,60.5776666667,62.1390833333,27.5664166667,16.1885833333,40.695,32.0118333333,56.7344166667,19.2511666667
670.13,24.7684166667,66.7754166667,60.6025,62.0976666667,27.6416666666,16.3405,40.7714166667,32.11725,56.7531666667,19.4198333333
670.45,25.1334166666,67.13325,61.0029166667,62.4149166667,27.9731666667,16.65675,41.0513333333,32.44825,57.1025,19.7016666667
670.78,25.1368333334,67.015,60.7845,62.26225,27.9375,16.6130833334,41.0545,32.4378333333,56.9426666667,19.6930833333
671.10,25.2875,66.9755833334,60.82575,62.2980833333,28.089,16.7318333333,41.199,32.46325,56.8795,19.7556666667
671.43,25.4418333333,67.023,60.8978333333,62.3815833333,28.2085833333,16.9160833334,41.2475,32.6165,56.9433333333,19.89675
671.76,25.5295,67.096,60.8591666667,62.3533333334,28.293,17.0989166666,41.2975,32.718,57.0253333333,20.0496666667
672.08,25.5245833333,67.3068333333,61.0108333333,62.3533333334,28.2945833333,16.9974166667,41.3761666667,32.7941666667,57.0676666666,19.9396666666
672.41,25.6098333333,67.5859166667,61.2895833333,62.651,28.4536666666,17.0518333333,41.5354166667,32.9466666667,57.1993333333,20.03875
672.74,25.6403333333,67.6164166666,61.2395833333,62.5688333333,28.5366666667,17.1211666667,41.5098333334,33.0636666667,57.0553333333,20.039
673.06,25.5720833334,67.3855833333,61.0885,62.4838333333,28.4654166667,17.09375,41.4583333333,33.0371666667,56.9175833333,20.0101666667
673.39,25.7756666667,67.485,61.0266666667,62.6089166667,28.6221666667,17.2655833333,41.5341666667,33.2801666667,56.9660833333,20.199
673.72,25.73825,67.6316666667,61.043,62.6570833334,28.6745833333,17.2935,41.572,33.3420833333,56.9875,20.1825
674.04,25.7264166666,67.7624166667,61.1260833333,62.7233333333,28.7454166667,17.3604166667,41.7784166667,33.5000833333,57.0291666666,20.29575
674.37,25.84075,67.8801666666,61.327,62.9069166667,28.9363333333,17.5824166667,41.9165,33.5158333333,57.1321666667,20.3336666667
674.69,25.76775,68.0638333333,61.31575,63.0653333333,28.8633333333,17.6090833334,41.9376666667,33.5350833334,57.32775,20.3524166667
675.02,25.8276666666,68.1925,61.3881666667,63.1899166667,29.0271666667,17.68575,42.19425,33.5866666667,57.3938333334,20.5415
675.35,25.82075,68.1900833333,61.3984166667,63.2609166667,28.9220833333,17.5208333334,42.1830833333,33.63025,57.31875,20.4874166666
675.67,25.9033333333,68.2254166667,61.3644166667,63.4373333333,29.03425,17.65325,42.2084166667,33.7039166667,57.4783333334,20.6131666667
676.00,25.9843333333,68.2525833334,61.3964166667,63.409,29.0384166667,17.6903333333,42.2183333333,33.7085,57.5525,20.648
676.32,26.2543333333,68.3244166666,61.4364166667,63.4334166667,29.184,17.8998333333,42.3660833333,33.8325,57.62325,20.8220833333
676.65,26.3379166667,68.6599166667,61.6301666667,63.6475,29.2778333333,17.8821666667,42.4431666667,33.8575833333,57.7914166667,20.8340833333
676.97,26.0413333333,68.389,61.4364166667,63.29775,28.96275,17.6533333333,42.0758333333,33.5653333333,57.6008333333,20.6234166667
677.30,26.0028333333,68.1055,61.2385833333,63.1541666666,28.8586666667,17.5910833333,41.9704166667,33.4146666667,57.4380833333,20.5353333333
677.63,25.8483333333,67.9515,61.0550833333,62.97725,28.6234166667,17.291,41.6191666667,33.1353333333,57.2711666666,20.2555833333
677.95,25.8955833334,68.1185,61.0904166667,62.98575,28.7301666667,17.28775,41.716,33.35725,57.3856666666,20.4546666667
678.28,26.04225,68.0191666666,60.9725,62.77275,28.82,17.4549166667,41.7146666666,33.4088333334,57.3035833334,20.5279166667
678.60,26.1809166666,68.2243333333,61.0275,62.8131666667,28.8685,17.494,41.7826666667,33.45625,57.3440833333,20.60925
678.93,26.32375,68.2510833333,61.0195,62.8681666667,29.05875,17.6069166667,41.87825,33.4641666667,57.3929166667,20.72825
679.25,26.3265,68.2289166667,61.0933333333,62.8484166666,29.0773333333,17.7041666666,41.9816666667,33.45575,57.3424166667,20.74025
679.58,26.188,68.0370833333,60.8724166666,62.67875,28.9391666667,17.6104166667,41.7680833333,33.26525,57.1285833333,20.57225
679.90,26.0731666667,67.9358333333,60.7904166667,62.5739166666,28.8853333333,17.5655833333,41.7023333333,33.1449166667,57.0296666667,20.5404166666
680.23,26.0315,67.7424166667,60.60075,62.4218333334,28.7834166667,17.5721666666,41.6501666667,33.0899166666,56.9221666667,20.5620833333
680.55,26.2101666667,67.7653333333,60.59325,62.4391666666,28.9040833333,17.7565833333,41.8599166667,33.2454166667,56.8724166667,20.671
680.88,26.1829166667,67.9625833333,60.6629166667,62.5395833333,28.9800833333,17.7666666666,41.928,33.3370833333,56.958,20.67675
681.20,26.1890833333,67.8783333333,60.5250833333,62.3879166667,29.00175,17.8243333333,41.9260833333,33.30075,56.8559166667,20.7263333333
