wavelength,Back_DacBerf,Belly_DacBerf,Breast_DacBerf,Crissum_DacBerf,Crown_DacBerf,DorTail_DacBerf,Rump_DacBerf,Throat_DacBerf,WingTip_DacBerf
425.08,6.65866666667,16.9213333333,11.7576666667,10.8086666667,6.515,6.976,6.0835,10.5525,6.701
425.44,6.674,16.9026666667,11.7436666667,10.824,6.54733333333,6.969,6.0985,10.582,6.69633333333
425.80,6.661,16.8276666667,11.7033333333,10.8016666667,6.533,6.943,6.07216666667,10.5715,6.65166666667
426.16,6.70333333333,16.817,11.6706666667,10.8326666667,6.55033333333,6.95633333333,6.07633333333,10.609,6.65
426.51,6.68066666667,16.8023333333,11.6833333333,10.876,6.56633333333,6.973,6.07316666667,10.6175,6.65666666667
426.87,6.659,16.7746666667,11.5856666667,10.881,6.555,6.94966666667,6.053,10.624,6.627
427.23,6.68666666667,16.8113333333,11.578,10.9273333333,6.59566666667,6.94833333333,6.07566666667,10.641,6.65033333333
427.58,6.692,16.728,11.5293333333,10.907,6.578,6.94366666667,6.03416666667,10.619,6.604
427.94,6.70933333333,16.7133333333,11.516,10.9256666667,6.614,6.975,6.03933333333,10.6475,6.61833333333
428.30,6.691,16.6356666667,11.4503333333,10.937,6.592,6.96,6.00133333333,10.6435,6.6
428.65,6.71,16.6323333333,11.467,10.962,6.64966666667,6.93666666667,6.03666666667,10.6515,6.60333333333
429.01,6.813,16.6883333333,11.5346666667,11.0646666667,6.73233333333,6.98966666667,6.09466666667,10.7575,6.64933333333
429.37,6.799,16.7056666667,11.5186666667,11.0866666667,6.74733333333,7.022,6.10716666667,10.768,6.67633333333
429.72,6.82,16.771,11.5223333333,11.1056666667,6.80933333333,7.01766666667,6.1445,10.804,6.704
430.08,6.78433333333,16.7743333333,11.5263333333,11.102,6.79366666667,6.96266666667,6.1135,10.8045,6.68366666667
430.44,6.81133333333,16.7866666667,11.5166666667,11.134,6.766,6.96133333333,6.1265,10.791,6.67833333333
430.79,6.825,16.8183333333,11.554,11.143,6.79433333333,6.96166666667,6.1265,10.82,6.678
431.15,6.812,16.797,11.5736666667,11.156,6.79066666667,6.971,6.13833333333,10.8455,6.68033333333
431.50,6.82933333333,16.8823333333,11.6003333333,11.251,6.837,7.01733333333,6.19733333333,10.909,6.74533333333
431.86,6.81966666667,16.873,11.6226666667,11.2903333333,6.859,7.01633333333,6.232,10.9055,6.73166666667
432.22,6.87533333333,16.9166666667,11.63,11.34,6.874,6.991,6.2445,10.908,6.779
432.57,6.91366666667,16.978,11.6513333333,11.38,6.89166666667,7.037,6.22783333333,10.9135,6.82466666667
432.93,6.89133333333,16.9533333333,11.6216666667,11.3766666667,6.873,7.01966666667,6.2015,10.93,6.77733333333
433.29,6.936,16.975,11.6653333333,11.411,6.89,7.05933333333,6.23566666667,10.969,6.833
433.64,6.981,17.0346666667,11.6866666667,11.4866666667,6.90166666667,7.10066666667,6.25533333333,11.0225,6.88733333333
434.00,6.957,17.004,11.664,11.4616666667,6.91433333333,7.123,6.27766666667,11.0185,6.871
434.35,6.95566666667,16.9773333333,11.6316666667,11.4463333333,6.902,7.09866666667,6.26466666667,11.0295,6.87133333333
434.71,7.01166666667,16.9793333333,11.6803333333,11.514,6.89733333333,7.14233333333,6.30733333333,11.047,6.936
435.07,7.027,16.9603333333,11.6966666667,11.527,6.92466666667,7.152,6.31983333333,11.0545,6.95433333333
435.42,7.04466666667,16.9666666667,11.7366666667,11.5366666667,6.94166666667,7.15433333333,6.35783333333,11.089,6.98666666667
435.78,7.10266666667,17.0586666667,11.7606666667,11.5886666667,6.98766666667,7.20233333333,6.39116666667,11.1725,7.06333333333
436.13,7.146,17.128,11.815,11.6436666667,7.03733333333,7.25466666667,6.44933333333,11.2385,7.08133333333
436.49,7.144,17.0996666667,11.8023333333,11.6533333333,7.02233333333,7.23733333333,6.465,11.274,7.053
436.84,7.143,17.105,11.8263333333,11.662,7.01433333333,7.24966666667,6.48483333333,11.2855,7.04633333333
437.20,7.12133333333,17.0803333333,11.7833333333,11.6686666667,7.00366666667,7.18433333333,6.4375,11.2845,6.97166666667
437.56,7.07666666667,17.0533333333,11.786,11.6503333333,6.982,7.18866666667,6.43033333333,11.2835,6.93766666667
437.91,7.099,17.101,11.8086666667,11.7163333333,6.98633333333,7.19333333333,6.4305,11.293,6.94466666667
438.27,7.11933333333,17.1643333333,11.8463333333,11.7763333333,7.01866666667,7.227,6.46533333333,11.4055,6.96266666667
438.62,7.084,17.2086666667,11.8453333333,11.7806666667,7.043,7.19866666667,6.47533333333,11.451,6.93766666667
438.98,7.04466666667,17.208,11.804,11.777,6.98433333333,7.161,6.43666666667,11.4885,6.91333333333
439.33,7.074,17.2483333333,11.827,11.7963333333,6.99466666667,7.173,6.45316666667,11.523,6.894
439.69,7.058,17.2243333333,11.8173333333,11.8083333333,6.956,7.17466666667,6.427,11.526,6.865
440.04,7.02433333333,17.2146666667,11.8033333333,11.781,6.918,7.14866666667,6.41433333333,11.484,6.848
440.40,6.994,17.2073333333,11.8043333333,11.7376666667,6.898,7.12266666667,6.39166666667,11.4725,6.829
440.75,6.99033333333,17.232,11.7986666667,11.782,6.929,7.105,6.4135,11.489,6.85433333333
441.11,7.04833333333,17.2993333333,11.839,11.799,6.97866666667,7.13866666667,6.466,11.525,6.89466666667
441.47,7.072,17.32,11.8513333333,11.7876666667,6.981,7.12966666667,6.48916666667,11.5365,6.92433333333
441.82,7.09733333333,17.3706666667,11.878,11.7963333333,6.99933333333,7.14866666667,6.51233333333,11.5925,6.96966666667
442.18,7.08933333333,17.386,11.8766666667,11.8016666667,7.01633333333,7.145,6.50633333333,11.572,6.98366666667
442.53,7.095,17.3683333333,11.8663333333,11.8133333333,7.00666666667,7.17466666667,6.50433333333,11.568,6.987
442.89,7.14333333333,17.421,11.902,11.866,7.06833333333,7.21066666667,6.554,11.595,7.013
443.24,7.13766666667,17.448,11.8613333333,11.888,7.07066666667,7.22533333333,6.55416666667,11.6135,7.028
443.60,7.155,17.4683333333,11.842,11.9313333333,7.09066666667,7.23666666667,6.594,11.6205,7.05033333333
443.95,7.18133333333,17.515,11.8486666667,11.9833333333,7.11966666667,7.24866666667,6.58883333333,11.678,7.08266666667
444.31,7.22333333333,17.5836666667,11.848,12.0776666667,7.16833333333,7.288,6.61833333333,11.7215,7.13033333333
444.66,7.236,17.6226666667,11.837,12.1096666667,7.159,7.33566666667,6.5965,11.736,7.13966666667
445.02,7.20466666667,17.611,11.8193333333,12.1506666667,7.14433333333,7.34766666667,6.59966666667,11.758,7.141
445.37,7.19066666667,17.583,11.7896666667,12.1906666667,7.15,7.34033333333,6.57466666667,11.7635,7.111
445.72,7.19866666667,17.602,11.7713333333,12.222,7.14533333333,7.32933333333,6.5775,11.773,7.09466666667
446.08,7.22366666667,17.6053333333,11.7583333333,12.238,7.13866666667,7.32833333333,6.587,11.787,7.10166666667
446.43,7.246,17.6023333333,11.761,12.2793333333,7.15133333333,7.31833333333,6.611,11.8125,7.10266666667
446.79,7.26333333333,17.595,11.7496666667,12.292,7.15166666667,7.32566666667,6.6185,11.826,7.104
447.14,7.27433333333,17.5803333333,11.7513333333,12.323,7.17266666667,7.305,6.6225,11.828,7.128
447.50,7.24966666667,17.5453333333,11.7113333333,12.2923333333,7.15733333333,7.27966666667,6.60583333333,11.787,7.06966666667
447.85,7.233,17.5126666667,11.6863333333,12.3096666667,7.14633333333,7.28233333333,6.6085,11.7845,7.06933333333
448.21,7.24266666667,17.4926666667,11.6843333333,12.3266666667,7.16333333333,7.28233333333,6.62716666667,11.8565,7.08566666667
448.56,7.272,17.4643333333,11.684,12.3453333333,7.18233333333,7.286,6.67133333333,11.8945,7.06733333333
448.92,7.308,17.4566666667,11.6536666667,12.3783333333,7.19366666667,7.25433333333,6.671,11.919,7.07066666667
449.27,7.317,17.4763333333,11.6393333333,12.3983333333,7.20166666667,7.27333333333,6.68683333333,11.954,7.07933333333
449.62,7.31033333333,17.467,11.6813333333,12.4453333333,7.23533333333,7.297,6.7005,11.9955,7.122
449.98,7.32066666667,17.4443333333,11.66,12.4543333333,7.26033333333,7.31333333333,6.68633333333,11.9835,7.09033333333
450.33,7.316,17.49,11.666,12.4893333333,7.29533333333,7.341,6.702,12.015,7.13933333333
450.69,7.31966666667,17.5173333333,11.6596666667,12.539,7.30633333333,7.37033333333,6.72783333333,11.9965,7.14233333333
451.04,7.31466666667,17.533,11.6556666667,12.5653333333,7.305,7.402,6.71783333333,12.0445,7.13666666667
451.40,7.374,17.5866666667,11.69,12.642,7.35566666667,7.43033333333,6.74583333333,12.144,7.20766666667
451.75,7.38666666667,17.577,11.6763333333,12.6743333333,7.36433333333,7.43433333333,6.76083333333,12.1615,7.204
452.10,7.346,17.5623333333,11.641,12.671,7.307,7.40766666667,6.713,12.0465,7.154
452.46,7.33233333333,17.5726666667,11.6423333333,12.7,7.28133333333,7.38466666667,6.707,12.0405,7.195
452.81,7.302,17.5723333333,11.6576666667,12.7203333333,7.276,7.41,6.70366666667,12.038,7.18466666667
453.17,7.28766666667,17.573,11.6436666667,12.76,7.27466666667,7.41066666667,6.7235,12.053,7.19833333333
453.52,7.29466666667,17.562,11.587,12.7516666667,7.25566666667,7.42366666667,6.738,12.0585,7.182
453.87,7.286,17.5946666667,11.6373333333,12.836,7.27466666667,7.43533333333,6.80183333333,12.1135,7.23366666667
454.23,7.31566666667,17.5773333333,11.6006666667,12.8303333333,7.279,7.45666666667,6.80666666667,12.138,7.215
454.58,7.288,17.5513333333,11.558,12.8243333333,7.249,7.43766666667,6.76816666667,12.165,7.20233333333
454.93,7.28733333333,17.5313333333,11.5486666667,12.807,7.27266666667,7.42233333333,6.7785,12.148,7.204
455.29,7.26766666667,17.525,11.5516666667,12.8123333333,7.29733333333,7.45433333333,6.78033333333,12.174,7.21766666667
455.64,7.27266666667,17.556,11.5863333333,12.8643333333,7.323,7.47233333333,6.78833333333,12.232,7.249
456.00,7.289,17.54,11.609,12.898,7.34966666667,7.49166666667,6.81416666667,12.2785,7.23
456.35,7.30866666667,17.571,11.5903333333,12.916,7.392,7.51233333333,6.8035,12.3365,7.255
456.70,7.32366666667,17.5573333333,11.5573333333,12.9403333333,7.42933333333,7.51733333333,6.81733333333,12.388,7.28733333333
457.06,7.35833333333,17.5396666667,11.5866666667,12.9536666667,7.42966666667,7.53333333333,6.83233333333,12.4005,7.30733333333
457.41,7.36933333333,17.5613333333,11.6063333333,12.9796666667,7.42133333333,7.557,6.8435,12.374,7.32633333333
457.76,7.375,17.5376666667,11.5766666667,12.9523333333,7.41266666667,7.54333333333,6.8245,12.4065,7.316
458.12,7.37666666667,17.532,11.5953333333,12.96,7.394,7.52266666667,6.811,12.4305,7.32433333333
458.47,7.38,17.52,11.6036666667,12.9363333333,7.39166666667,7.50866666667,6.79833333333,12.448,7.295
458.82,7.35366666667,17.5063333333,11.5923333333,12.9553333333,7.351,7.50666666667,6.78166666667,12.463,7.26466666667
459.18,7.35333333333,17.4893333333,11.565,12.9373333333,7.307,7.447,6.75883333333,12.4525,7.23866666667
459.53,7.345,17.4896666667,11.5566666667,12.9023333333,7.28666666667,7.42966666667,6.75666666667,12.458,7.19433333333
459.88,7.33033333333,17.521,11.5553333333,12.9153333333,7.307,7.43633333333,6.7795,12.492,7.213
460.24,7.31066666667,17.5286666667,11.5563333333,12.9316666667,7.297,7.43233333333,6.788,12.452,7.17666666667
460.59,7.307,17.58,11.605,12.9473333333,7.30333333333,7.426,6.80683333333,12.4475,7.163
460.94,7.296,17.604,11.617,12.945,7.317,7.40833333333,6.79766666667,12.4595,7.15
461.29,7.30733333333,17.623,11.6353333333,12.991,7.361,7.391,6.79766666667,12.533,7.13566666667
461.65,7.32633333333,17.6606666667,11.6796666667,13.0376666667,7.368,7.38533333333,6.81866666667,12.5205,7.12066666667
462.00,7.31233333333,17.7146666667,11.6836666667,13.065,7.38366666667,7.40833333333,6.83283333333,12.527,7.12766666667
462.35,7.36033333333,17.7873333333,11.735,13.1633333333,7.43233333333,7.41,6.867,12.5555,7.16433333333
462.71,7.39633333333,17.834,11.7533333333,13.1696666667,7.457,7.376,6.88133333333,12.564,7.16866666667
463.06,7.407,17.914,11.8403333333,13.234,7.49833333333,7.416,6.90016666667,12.5955,7.206
463.41,7.48933333333,17.9866666667,11.9006666667,13.3163333333,7.54533333333,7.47833333333,6.92483333333,12.6545,7.25066666667
463.76,7.562,18.0733333333,12.0063333333,13.373,7.59633333333,7.53466666667,6.955,12.73,7.27966666667
464.12,7.59933333333,18.138,12.0593333333,13.386,7.62366666667,7.52766666667,6.95333333333,12.8,7.294
464.47,7.62666666667,18.2046666667,12.0833333333,13.4193333333,7.604,7.56,6.959,12.8305,7.30733333333
464.82,7.651,18.2833333333,12.114,13.4686666667,7.57933333333,7.56733333333,6.9645,12.8645,7.30866666667
465.17,7.65166666667,18.333,12.148,13.452,7.549,7.57233333333,6.96733333333,12.8525,7.33133333333
465.53,7.648,18.4223333333,12.1793333333,13.4873333333,7.54333333333,7.597,6.972,12.9025,7.348
465.88,7.69566666667,18.4743333333,12.2253333333,13.5726666667,7.57666666667,7.582,6.98916666667,12.9665,7.33633333333
466.23,7.653,18.527,12.2736666667,13.5716666667,7.56366666667,7.608,6.9995,13.0065,7.33866666667
466.58,7.69033333333,18.6596666667,12.365,13.6683333333,7.60866666667,7.68,7.04633333333,13.0885,7.393
466.94,7.712,18.7536666667,12.3886666667,13.7086666667,7.59466666667,7.683,7.07983333333,13.152,7.38833333333
467.29,7.64466666667,18.785,12.3743333333,13.7043333333,7.55733333333,7.621,7.0595,13.131,7.34433333333
467.64,7.64066666667,18.8456666667,12.3733333333,13.7406666667,7.557,7.61233333333,7.06133333333,13.192,7.37066666667
467.99,7.654,18.9346666667,12.423,13.7993333333,7.60766666667,7.66366666667,7.13716666667,13.261,7.40133333333
468.35,7.68333333333,19.0183333333,12.5233333333,13.8356666667,7.67866666667,7.69566666667,7.17916666667,13.349,7.42933333333
468.70,7.72166666667,19.0976666667,12.6103333333,13.8993333333,7.75166666667,7.756,7.242,13.3885,7.456
469.05,7.72666666667,19.1703333333,12.6373333333,13.8803333333,7.778,7.76433333333,7.254,13.421,7.46033333333
469.40,7.70366666667,19.2166666667,12.6516666667,13.8546666667,7.79633333333,7.75933333333,7.26533333333,13.479,7.44833333333
469.75,7.68333333333,19.2646666667,12.7123333333,13.8436666667,7.81466666667,7.75766666667,7.295,13.5055,7.475
470.11,7.71833333333,19.3626666667,12.7786666667,13.89,7.872,7.79333333333,7.35783333333,13.598,7.52333333333
470.46,7.72133333333,19.4,12.8343333333,13.9156666667,7.88566666667,7.80433333333,7.39183333333,13.634,7.525
470.81,7.74,19.4596666667,12.8906666667,13.94,7.92933333333,7.84233333333,7.418,13.646,7.52633333333
471.16,7.81666666667,19.5966666667,12.9803333333,14.024,8.01,7.90533333333,7.49566666667,13.7665,7.60666666667
471.51,7.81733333333,19.6726666667,13.0013333333,14.032,8.00966666667,7.895,7.4845,13.739,7.60366666667
471.87,7.76333333333,19.666,12.981,14.0226666667,7.926,7.82666666667,7.39566666667,13.6795,7.55133333333
472.22,7.765,19.7043333333,12.9256666667,14.008,7.868,7.81266666667,7.37666666667,13.676,7.542
472.57,7.751,19.7143333333,12.901,14.0036666667,7.83833333333,7.75566666667,7.3355,13.7235,7.54533333333
472.92,7.774,19.7626666667,12.9316666667,14.08,7.848,7.76466666667,7.3305,13.7685,7.521
473.27,7.817,19.8413333333,12.9056666667,14.1466666667,7.85,7.79266666667,7.31483333333,13.7495,7.539
473.62,7.84933333333,19.9253333333,12.9156666667,14.207,7.825,7.809,7.31783333333,13.773,7.538
473.98,7.81133333333,19.9263333333,12.8663333333,14.215,7.76533333333,7.733,7.263,13.7025,7.52066666667
474.33,7.789,19.955,12.8116666667,14.1956666667,7.70866666667,7.67533333333,7.19133333333,13.67,7.47866666667
474.68,7.77733333333,19.977,12.8123333333,14.2286666667,7.73933333333,7.63366666667,7.21283333333,13.7145,7.50433333333
475.03,7.74666666667,19.961,12.7623333333,14.215,7.72066666667,7.61566666667,7.18616666667,13.686,7.46633333333
475.38,7.764,19.935,12.7246666667,14.2636666667,7.70433333333,7.61466666667,7.228,13.729,7.49266666667
475.73,7.81,19.9773333333,12.775,14.2946666667,7.76533333333,7.66666666667,7.27666666667,13.8115,7.54533333333
476.08,7.816,19.935,12.7763333333,14.324,7.76366666667,7.62766666667,7.26683333333,13.821,7.52566666667
476.44,7.822,19.9713333333,12.7313333333,14.3233333333,7.76933333333,7.62266666667,7.2655,13.822,7.522
476.79,7.822,19.9656666667,12.6993333333,14.37,7.76833333333,7.62066666667,7.301,13.885,7.54333333333
477.14,7.844,19.942,12.7526666667,14.437,7.80066666667,7.62266666667,7.349,13.952,7.578
477.49,7.86466666667,19.9083333333,12.7536666667,14.435,7.82433333333,7.65133333333,7.38866666667,13.9945,7.575
477.84,7.955,19.9686666667,12.811,14.4893333333,7.91633333333,7.743,7.43316666667,14.097,7.596
478.19,8.00133333333,19.9646666667,12.823,14.5306666667,7.96166666667,7.773,7.49816666667,14.1645,7.603
478.54,7.99666666667,19.9346666667,12.8086666667,14.5576666667,7.97166666667,7.788,7.45316666667,14.197,7.59666666667
478.89,8.01866666667,19.943,12.842,14.621,8.01966666667,7.81166666667,7.51633333333,14.2395,7.641
479.24,7.99533333333,19.9243333333,12.8196666667,14.6206666667,8.01566666667,7.8,7.48616666667,14.2205,7.622
479.60,8.03933333333,19.923,12.8256666667,14.7066666667,8.07933333333,7.83533333333,7.55166666667,14.29,7.654
479.95,8.027,19.9153333333,12.8126666667,14.7346666667,8.07566666667,7.88166666667,7.553,14.302,7.67366666667
480.30,8.00833333333,19.8656666667,12.821,14.7536666667,8.08833333333,7.911,7.57616666667,14.312,7.68166666667
480.65,8.033,19.8193333333,12.777,14.7383333333,8.089,7.91333333333,7.5585,14.2545,7.68433333333
481.00,8.00833333333,19.8066666667,12.6943333333,14.6726666667,8.08333333333,7.898,7.5405,14.211,7.669
481.35,7.957,19.7923333333,12.619,14.6493333333,8.043,7.86066666667,7.47633333333,14.184,7.65833333333
481.70,7.921,19.712,12.543,14.636,7.98,7.81433333333,7.4455,14.1475,7.66166666667
482.05,7.906,19.6906666667,12.477,14.6456666667,7.959,7.807,7.43083333333,14.1425,7.66466666667
482.40,7.90966666667,19.7006666667,12.4536666667,14.6743333333,7.931,7.80466666667,7.4415,14.14,7.66333333333
482.75,7.916,19.6926666667,12.4523333333,14.6923333333,7.90133333333,7.81366666667,7.434,14.1535,7.665
483.10,7.93433333333,19.6966666667,12.4626666667,14.722,7.896,7.82866666667,7.44233333333,14.177,7.67133333333
483.45,7.92866666667,19.691,12.4286666667,14.7186666667,7.882,7.81033333333,7.43483333333,14.167,7.67033333333
483.80,7.92566666667,19.685,12.4073333333,14.729,7.886,7.79666666667,7.43483333333,14.1665,7.66866666667
484.15,7.92466666667,19.681,12.3903333333,14.7443333333,7.885,7.788,7.4225,14.1625,7.66366666667
484.50,7.93066666667,19.6826666667,12.3923333333,14.767,7.888,7.79333333333,7.42483333333,14.197,7.667
484.85,7.932,19.6713333333,12.3976666667,14.7976666667,7.877,7.78466666667,7.42216666667,14.2245,7.666
485.20,7.95566666667,19.6783333333,12.401,14.8313333333,7.89633333333,7.795,7.43716666667,14.242,7.67633333333
485.55,7.97366666667,19.7163333333,12.4216666667,14.8633333333,7.90533333333,7.818,7.46133333333,14.2975,7.68333333333
485.90,7.986,19.7256666667,12.4403333333,14.8743333333,7.906,7.815,7.461,14.317,7.685
486.25,7.993,19.7296666667,12.4413333333,14.894,7.897,7.81633333333,7.46716666667,14.3415,7.67733333333
486.60,7.97533333333,19.7346666667,12.415,14.9,7.90033333333,7.79166666667,7.44783333333,14.3425,7.658
486.95,7.98,19.7683333333,12.402,14.9313333333,7.93,7.79133333333,7.4615,14.3745,7.658
487.30,7.989,19.7906666667,12.424,14.952,7.92,7.79666666667,7.4545,14.4085,7.65433333333
487.65,8.00266666667,19.814,12.441,14.9783333333,7.932,7.79466666667,7.46766666667,14.447,7.65933333333
488.00,8.02233333333,19.8496666667,12.459,15.022,7.934,7.80733333333,7.49283333333,14.5085,7.67233333333
488.35,8.001,19.8786666667,12.4646666667,15.026,7.926,7.78933333333,7.49883333333,14.522,7.66666666667
488.70,8.01233333333,19.9263333333,12.482,15.039,7.94033333333,7.796,7.50016666667,14.5255,7.664
489.05,8.00166666667,19.9703333333,12.513,15.0533333333,7.91566666667,7.78933333333,7.51166666667,14.532,7.64966666667
489.40,8.01833333333,20.0366666667,12.548,15.1003333333,7.93466666667,7.79166666667,7.52883333333,14.553,7.63933333333
489.75,8.009,20.1086666667,12.5913333333,15.151,7.939,7.805,7.54233333333,14.5795,7.63133333333
