wavelength,Back_TanInof,Belly_TanInof,Breast_TanInof,Crissum_TanInof,Crown_TanInof,DorTail_TanInof,Patch10_TanInof,Patch11_TanInof,Rump_TanInof,Throat_TanInof,WingTip_TanInof
569.09,13.45625,47.84375,25.118625,33.2854809368,10.9739166667,6.80208333333,35.4520833334,10.4659166667,19.0228333334,19.168375,7.75566666667
569.43,13.5596666667,47.9451666667,25.2350833333,33.3763159041,11.0585833334,6.892375,35.2916666667,10.54775,19.1035833334,19.2645416667,7.86033333334
569.77,13.6525,48.08775,25.3490416667,33.4949357298,11.1647916667,6.99108333333,35.211,10.6561666667,19.216,19.3774166666,7.97458333333
570.11,13.6985833333,48.1116666666,25.3859583333,33.5081405229,11.1952916667,7.03929166667,35.0148333333,10.67475,19.2254166667,19.3837916667,8.01783333334
570.45,13.6639166666,48.048,25.3110416667,33.4364599673,11.1399166666,6.988875,34.7645833333,10.6216666667,19.1481666666,19.3348333333,7.96866666667
570.79,13.659,48.04975,25.3088333333,33.4389199346,11.1288333333,6.98970833333,34.54425,10.5941666667,19.1091666667,19.2979583333,7.97275
571.13,13.669,48.0400833333,25.3129583333,33.4343439542,11.1167083334,6.991875,34.30625,10.58025,19.0775,19.290375,7.97375
571.47,13.7008333333,48.124,25.367,33.4993651961,11.1872083334,7.06283333333,34.1934166667,10.6321666667,19.10175,19.3095833333,8.0155
571.81,13.6879166667,48.1018333334,25.3862916667,33.5236623094,11.1959166666,7.08495833333,33.99225,10.6365,19.0816666667,19.3277083333,8.03075
572.15,13.7146666667,48.134,25.4077916667,33.5400898693,11.22675,7.14,33.8084166667,10.6528333333,19.0743333333,19.338375,8.04866666667
572.49,13.7340833334,48.1334166667,25.4020416667,33.5321911765,11.2455416667,7.149875,33.593,10.647,19.0624166667,19.3405833333,8.05141666667
572.83,13.696,48.1151666666,25.369875,33.5309575163,11.2014583333,7.119375,33.3839166667,10.5934166667,19.0039166667,19.2977916667,8.01116666667
573.17,13.6456666667,48.1226666667,25.3335,33.5141982571,11.1619166667,7.06295833334,33.1885,10.5314166667,18.9420833333,19.2378333333,7.97391666666
573.51,13.61075,48.07375,25.3013333333,33.4741040305,11.1094583333,7.02920833333,32.9355,10.4995,18.8654166667,19.1857083333,7.93341666666
573.85,13.6369166667,48.0878333333,25.3209583333,33.50566939,11.142875,7.043625,32.7513333333,10.51675,18.8760833333,19.2025,7.966
574.19,13.6464166667,48.1583333333,25.352875,33.5437241285,11.1484166667,7.07891666667,32.5525,10.5279166667,18.8710833333,19.2064166667,7.99483333333
574.53,13.6995833333,48.2141666667,25.4069166667,33.5722657952,11.2036666667,7.134875,32.4095,10.5776666667,18.8993333333,19.2363333333,8.05741666667
574.87,13.6839166667,48.2035833333,25.3965,33.5887028867,11.2124166667,7.12641666667,32.1844166667,10.5935833334,18.882,19.2261666666,8.06016666666
575.21,13.7019166667,48.22025,25.4051666667,33.5544291939,11.1937916667,7.11229166667,31.9934166667,10.5726666667,18.8684166666,19.2237083334,8.05041666667
575.55,13.75975,48.2824166667,25.4314583334,33.581995915,11.236,7.15241666667,31.8241666667,10.5985,18.8770833333,19.25825,8.09658333334
575.89,13.73425,48.31525,25.4006666667,33.620460512,11.195625,7.086125,31.6501666667,10.581,18.8251666667,19.2339166667,8.08316666667
576.22,13.72775,48.3233333333,25.4414583333,33.6308706427,11.18875,7.08429166666,31.5118333333,10.6109166667,18.8125833333,19.250375,8.09183333333
576.56,13.75125,48.3774166666,25.4688333333,33.6666623094,11.191625,7.097125,31.3460833333,10.6450833333,18.8095,19.2508333334,8.11116666667
576.90,13.7726666667,48.34475,25.4657916667,33.6646198257,11.2046666667,7.15045833333,31.1318333333,10.6831666667,18.8120833333,19.2539166667,8.14525
577.24,13.8224166667,48.4458333333,25.5247083333,33.7257279412,11.2496666667,7.20545833333,31.0035833334,10.7049166667,18.84225,19.315375,8.182
577.58,13.8165833333,48.4736666667,25.5292916666,33.7547309368,11.2184166667,7.22541666666,30.7789166667,10.7005833333,18.8076666667,19.3139583333,8.18216666666
577.92,13.76275,48.4178333333,25.4406666666,33.7194270153,11.1761666667,7.17879166667,30.5480833333,10.6495,18.7455833333,19.2537916667,8.13608333333
578.26,13.7208333333,48.3965833333,25.3961666667,33.7138848039,11.1449166667,7.125,30.3205833333,10.6179166667,18.7045,19.2400833333,8.08558333333
578.60,13.7276666667,48.4805833333,25.4338333334,33.752666939,11.1553333334,7.14229166667,30.2153333333,10.6309166667,18.72275,19.2764583333,8.09
578.94,13.6980833334,48.4925833333,25.415,33.7897739652,11.16525,7.11629166667,30.0179166667,10.6,18.6754166667,19.2639166667,8.07825
579.28,13.6785833333,48.54275,25.4383333333,33.8103660131,11.1500833333,7.07866666667,29.84325,10.6006666667,18.6130833333,19.2425416666,8.03325
579.61,13.67075,48.5355833333,25.4479166667,33.7754417212,11.1250416667,7.073375,29.6784166667,10.56225,18.5886666667,19.206625,7.98683333333
579.95,13.6408333333,48.59575,25.4262916667,33.8087284858,11.0813333334,7.0455,29.4865,10.4870833333,18.5216666667,19.1467916666,7.92816666666
580.29,13.6805833333,48.6674166666,25.4877083333,33.866670207,11.1358333333,7.107,29.3581666667,10.51725,18.54925,19.2277083333,7.98725
580.63,13.719,48.7909166667,25.55525,33.9475664488,11.1412083334,7.12045833333,29.27225,10.5438333333,18.5645833333,19.2882083333,8.00408333333
580.97,13.654,48.7800833333,25.4918333334,33.9410392157,11.0964583333,7.05129166667,29.0843333333,10.4864166667,18.481,19.219875,7.96583333333
581.31,13.6625,48.7933333333,25.5007083333,33.9443935185,11.1183333333,7.04608333333,28.98,10.5145833333,18.4771666666,19.2085833333,7.93266666667
581.65,13.7441666667,48.9519166666,25.62725,34.0643044663,11.1773333333,7.10183333333,28.9233333333,10.5946666667,18.5531666667,19.3042916667,8.00475
581.98,13.8183333333,48.9996666667,25.6611666667,34.1107042484,11.2282916666,7.18233333334,28.8224166667,10.6643333333,18.6023333333,19.3636666667,8.09583333333
582.32,13.83325,49.0290833333,25.643125,34.1360250545,11.2177083334,7.21433333333,28.6625833333,10.6524166667,18.5954166667,19.3768333333,8.11308333333
582.66,13.8561666667,49.0444166667,25.7025833333,34.1635931373,11.2105,7.21995833333,28.51625,10.6644166667,18.6044166667,19.399125,8.13141666667
583.00,13.8281666667,49.0194166667,25.6499166667,34.1213210784,11.154625,7.207,28.3719166667,10.5943333333,18.595,19.3655416667,8.11608333333
583.34,13.8885833333,49.0596666667,25.7004583333,34.1485577342,11.2677083334,7.28883333333,28.2256666667,10.6958333333,18.6446666667,19.4534166667,8.22775
583.68,13.905,49.07625,25.6690416667,34.1783867103,11.311375,7.32183333334,28.1100833333,10.7436666667,18.67175,19.4924583333,8.26766666667
584.01,13.8358333333,48.95325,25.594,34.0873150872,11.2666666666,7.24175,27.8853333333,10.65225,18.57625,19.4235,8.19908333333
584.35,13.84275,48.9665,25.555125,34.0918946079,11.2790416667,7.26479166667,27.7435833333,10.6435,18.5924166667,19.4275,8.19816666667
584.69,13.92225,49.0088333333,25.6047083334,34.1456941721,11.3390416667,7.35341666667,27.6334166667,10.7186666667,18.6395,19.4906666667,8.25891666667
585.03,13.907,48.9981666667,25.5785416667,34.1298210784,11.3450416667,7.38520833334,27.48075,10.71125,18.6016666667,19.473875,8.30658333334
585.37,13.9136666667,48.9955833333,25.5997083333,34.1318401416,11.3895,7.39529166666,27.3368333334,10.7115833333,18.5648333333,19.4686666667,8.33491666667
585.70,13.8814166667,49.0435833333,25.5965833333,34.16825817,11.352875,7.36366666667,27.1904166667,10.6871666667,18.5385833334,19.4450833333,8.29541666666
586.04,13.89825,49.0898333333,25.61225,34.1691584968,11.3593333333,7.35175,27.066,10.673,18.5109166667,19.429125,8.34083333333
586.38,13.8906666667,49.1230833333,25.5726666667,34.1378142702,11.3659583333,7.38175,26.9505833333,10.708,18.4899166667,19.4233333334,8.34241666667
586.72,13.98425,49.1845833334,25.6564583333,34.2559665033,11.47125,7.45204166667,26.8554166667,10.7998333333,18.5555,19.489875,8.4205
587.06,13.91025,49.1455833334,25.5815416667,34.2098292483,11.37875,7.40254166667,26.6764166666,10.73125,18.46875,19.3645416666,8.35766666667
587.39,13.8925,49.1509166666,25.613,34.2189057734,11.367,7.37670833334,26.5224166667,10.7283333334,18.4334166667,19.354875,8.36
587.73,13.89975,49.2338333333,25.6076666667,34.2674953703,11.3440833333,7.38304166667,26.4308333333,10.7310833333,18.4435833333,19.3395833333,8.36341666666
588.07,13.92575,49.3201666667,25.6560416667,34.2991484205,11.346875,7.38795833333,26.3264166667,10.7381666667,18.4414166666,19.3492916667,8.39983333333
588.41,13.894,49.3530833333,25.5970416667,34.3099670479,11.2949583333,7.31983333333,26.15925,10.6655833333,18.3873333333,19.299,8.36891666667
588.74,13.8923333333,49.4075,25.6155416666,34.3309270152,11.2484583333,7.262875,26.0390833333,10.6395,18.3711666666,19.2997916667,8.35658333333
589.08,13.8840833333,49.45675,25.6030416667,34.3578485839,11.2425416667,7.30825,25.9271666667,10.66125,18.3911666667,19.3500416667,8.36416666667
589.42,13.8486666667,49.44875,25.5757083334,34.2741968954,11.1897083333,7.25679166667,25.7366666667,10.5983333333,18.33,19.3203333333,8.31633333333
589.76,13.8183333334,49.3779166667,25.5580833333,34.2294474401,11.163375,7.223125,25.5659166667,10.5815833334,18.2770833333,19.2824166667,8.27333333333
590.09,13.8461666666,49.3744166667,25.5885,34.2547268519,11.141375,7.22141666667,25.4179166667,10.5615833333,18.2730833334,19.3106666667,8.32566666667
590.43,13.7803333333,49.4099166667,25.532625,34.2116405229,11.0800416667,7.20120833333,25.2801666667,10.52875,18.20975,19.3132083334,8.29375
590.77,13.8135833333,49.4766666667,25.5663333333,34.2496525055,11.110875,7.20695833333,25.2019166667,10.5314166667,18.2525,19.4029166667,8.30166666666
591.11,13.8449166667,49.52625,25.5665,34.2831328976,11.1212083333,7.22108333333,25.1030833333,10.5449166667,18.24275,19.4322916667,8.30291666667
591.44,13.8393333333,49.5085,25.5395,34.2448502179,11.1045833333,7.216875,24.9511666667,10.5634166667,18.2268333333,19.4655833334,8.29608333333
591.78,13.80175,49.469,25.463875,34.2016541394,11.083625,7.179875,24.8038333333,10.52925,18.1856666667,19.4495,8.27158333334
592.12,13.7646666667,49.4243333333,25.4989583334,34.1478401416,11.0717916667,7.18795833333,24.6956666666,10.52575,18.1689166667,19.452875,8.24416666667
592.46,13.7405833333,49.3406666667,25.4700833333,34.1035416667,11.09025,7.19425,24.5335833333,10.5089166667,18.1800833334,19.4555416667,8.254
592.79,13.75875,49.3314166667,25.509125,34.1141628541,11.0805,7.14920833333,24.40975,10.49075,18.1893333333,19.4330416667,8.26733333333
593.13,13.778,49.3494166667,25.521125,34.1493496732,11.1424583333,7.21933333333,24.3574166667,10.5141666667,18.201,19.4494166666,8.30125
593.47,13.7965,49.4173333334,25.5326666667,34.2112796841,11.196,7.278375,24.31725,10.5618333333,18.2556666667,19.4839583333,8.3235
593.80,13.7635833333,49.4070833333,25.4764583333,34.1711010349,11.2155416667,7.284375,24.2016666667,10.5421666667,18.2333333333,19.447375,8.28875
594.14,13.7508333333,49.3720833333,25.494625,34.1330923203,11.2035833333,7.25329166666,24.0660833334,10.5116666667,18.2265,19.3855833333,8.254
594.48,13.7220833333,49.3798333333,25.533875,34.1796309913,11.1959166667,7.23625,23.96125,10.5198333333,18.2293333333,19.399125,8.239
594.81,13.7556666667,49.3750833333,25.5607916667,34.1582913944,11.2242916667,7.26233333333,23.8769166667,10.5196666667,18.2451666667,19.420875,8.28891666667
595.15,13.7225833333,49.48975,25.5804166667,34.2034000545,11.2297916667,7.27041666667,23.8005833333,10.5114166667,18.2418333333,19.393125,8.28391666667
595.49,13.7331666667,49.4449166667,25.610375,34.1746171024,11.2435416667,7.29825,23.7225,10.542,18.2280833333,19.3888333334,8.27891666667
595.82,13.7430833334,49.4650833333,25.5695,34.1428150871,11.237,7.302125,23.64125,10.534,18.2105833333,19.38075,8.31091666667
596.16,13.7434166667,49.6278333333,25.5895416667,34.2165727125,11.2084583333,7.298,23.5778333333,10.50275,18.1594166667,19.3730833333,8.28666666667
596.50,13.7143333333,49.6055,25.5159583333,34.1870953159,11.1898333334,7.28933333333,23.4765833333,10.4945,18.1053333333,19.3565,8.264
596.83,13.7443333333,49.65625,25.5471666667,34.2681565904,11.2097916667,7.29208333333,23.4263333333,10.5576666667,18.1081666667,19.392125,8.31341666667
597.17,13.758,49.70875,25.5690416667,34.3028592048,11.1788333333,7.28645833333,23.308,10.5196666667,18.0968333333,19.4065833333,8.30858333333
597.51,13.7548333333,49.7546666666,25.5819166667,34.3540155229,11.1733333333,7.270875,23.2071666667,10.52475,18.104,19.4053333333,8.31258333333
597.84,13.8189166667,49.8453333333,25.60475,34.4427543573,11.2126666667,7.33283333333,23.16275,10.58775,18.1354166667,19.4896666667,8.39233333333
598.18,13.87125,49.8846666667,25.6025416667,34.456048475,11.2290416667,7.38141666667,23.1034166666,10.6069166667,18.1223333333,19.4894166667,8.44258333333
598.52,13.8621666667,49.95225,25.6045,34.5265868736,11.2179583333,7.39508333334,23.0296666667,10.62575,18.1360833334,19.5079583333,8.43466666667
598.85,13.9071666667,49.9456666667,25.6183333333,34.5599760349,11.239875,7.42466666667,22.94825,10.6336666667,18.1465,19.5285833333,8.4475
599.19,13.94475,50.03175,25.6422916667,34.6806971677,11.292625,7.48191666667,22.87275,10.6565,18.1865,19.5668333333,8.49883333333
599.53,14.0065833333,50.1530833333,25.7417916667,34.8355430283,11.4019166667,7.548875,22.8431666667,10.7666666667,18.2876666667,19.643625,8.55808333333
599.86,14.0549166667,50.1084166667,25.7772083333,34.8615187908,11.4889583333,7.64408333334,22.7984166667,10.86475,18.3648333333,19.742375,8.62008333333
600.20,14.1075833334,50.14675,25.8488333333,34.9082614379,11.5326666667,7.70125,22.7676666667,10.8884166667,18.40625,19.78925,8.66508333333
600.53,14.1400833333,50.1621666667,25.9138333333,34.905503268,11.5402916666,7.73358333333,22.6781666667,10.8558333333,18.4575833333,19.8152083333,8.67308333333
600.87,14.0978333333,50.1434166666,25.882625,34.8154044118,11.5052083333,7.715,22.57875,10.8354166667,18.3836666667,19.7429166667,8.64075
601.21,14.1421666667,50.1286666667,25.9050416667,34.7996870915,11.5332916666,7.761625,22.5574166667,10.8640833333,18.4100833333,19.7880416667,8.66183333333
601.54,14.13675,50.09775,25.930125,34.7401454248,11.5285,7.73725,22.4815833333,10.8379166667,18.3984166667,19.7561666667,8.63083333333
601.88,14.2090833333,50.18925,25.9841666667,34.7707962963,11.578875,7.78533333333,22.4560833333,10.8855833333,18.4488333333,19.8140833333,8.67075
602.21,14.1579166667,50.0945833333,25.88375,34.6380389434,11.5374583333,7.71358333334,22.32175,10.8094166667,18.3695833333,19.7437916667,8.64483333333
602.55,14.21475,50.1438333333,25.9610416667,34.6417715142,11.5515,7.72841666667,22.27375,10.8323333334,18.3714166666,19.8107916667,8.68541666667
602.88,14.1495,50.0975833333,25.8975833333,34.5410724401,11.4820416666,7.65925,22.1251666667,10.7445833333,18.2560833333,19.763125,8.638
603.22,14.1365,50.08975,25.8613333334,34.48929439,11.4218333333,7.64804166667,21.997,10.69575,18.19025,19.7355833334,8.63258333333
603.56,14.1150833334,50.112,25.8619166667,34.4803867102,11.3972083333,7.61241666667,21.9138333333,10.6796666667,18.1615,19.691625,8.61733333334
603.89,14.1219166667,50.16275,25.8770833333,34.4842960239,11.4175416667,7.61083333333,21.822,10.6790833333,18.1249166667,19.6965416667,8.6335
604.23,14.11925,50.2300833333,25.8832083333,34.5003619281,11.4311666667,7.63041666667,21.7740833333,10.6968333333,18.10775,19.7079583333,8.65641666667
604.56,14.1544166667,50.2306666667,25.887,34.5658608388,11.4815833333,7.65445833333,21.7300833333,10.7505833333,18.1409166666,19.7564583333,8.7205
604.90,14.11675,50.262,25.8757916667,34.5801157407,11.4476666667,7.61583333333,21.6096666666,10.696,18.0818333333,19.699,8.69625
605.23,14.0448333333,50.2263333333,25.786875,34.547379085,11.359375,7.54570833333,21.4519166667,10.6151666666,17.9825833333,19.6221666667,8.63975
605.57,13.98625,50.2360833333,25.7915416667,34.5453880719,11.3467083333,7.52158333334,21.3558333333,10.5920833333,17.9531666666,19.587875,8.62808333334
605.90,14.0279166667,50.3971666667,25.86525,34.6359978214,11.36225,7.56783333333,21.3224166667,10.64425,17.9858333334,19.6130833333,8.63241666667
606.24,14.0040833333,50.39175,25.8323333333,34.6912666122,11.3623333333,7.56895833333,21.23675,10.629,17.9705,19.56625,8.64716666667
606.58,14.059,50.449,25.8842916667,34.7751151961,11.4023333333,7.57241666667,21.1978333334,10.6756666667,18.02725,19.5907916667,8.68333333333
606.91,14.0128333333,50.4930833334,25.9048333333,34.8396399782,11.3693333333,7.52529166666,21.12925,10.6315833334,17.9965,19.5672916667,8.64175
607.25,14.0248333333,50.5334166666,25.9054583333,34.8508224401,11.363625,7.55570833333,21.0650833333,10.6223333333,17.9933333333,19.5596666667,8.65383333333
607.58,14.0134166667,50.559,25.929125,34.8682617102,11.3132916667,7.54283333333,21.0125833334,10.6293333333,18.0050833333,19.543125,8.60308333333
607.92,14.0018333333,50.5109166667,25.903,34.8488518519,11.30175,7.53795833333,20.9001666667,10.6259166667,18.002,19.4995416667,8.58225
608.25,13.9645,50.49075,25.8455833333,34.7740795207,11.2385833333,7.45933333333,20.78,10.5048333333,17.9630833333,19.4360416666,8.50366666667
608.59,13.9544166667,50.4705833333,25.8002916667,34.7737344772,11.2195833333,7.46433333333,20.7090833334,10.4869166667,17.9496666666,19.4653333333,8.50625
608.92,13.968,50.53675,25.8384166667,34.8353970588,11.2845,7.53016666667,20.7186666667,10.5498333333,18.0106666666,19.5107916667,8.552
609.26,13.9909166666,50.5755833333,25.849125,34.8906870915,11.2935,7.5405,20.68,10.5514166667,18.0036666666,19.4967916667,8.57475
609.59,14.0195,50.5214166666,25.8887083333,34.9109466231,11.3250833333,7.60758333333,20.62275,10.5705,18.02175,19.506625,8.6205
609.93,14.0571666666,50.57,25.9067083334,34.9327554466,11.368625,7.66558333333,20.592,10.6434166666,18.0816666667,19.5779583334,8.65691666666
610.26,14.0670833334,50.6305833333,25.907625,34.9417317538,11.377625,7.729875,20.5185833333,10.6735833333,18.10325,19.6040416667,8.69066666666
610.60,14.14975,50.65525,25.9345416666,34.957665305,11.4565,7.81545833334,20.4844166666,10.7356666667,18.1861666666,19.65175,8.75433333333
610.93,14.1700833333,50.599,25.9085416667,34.9363159041,11.4527916667,7.814375,20.3690833333,10.7656666667,18.18075,19.6350416667,8.75283333333
611.27,14.18375,50.6056666667,25.8793333334,34.9700318627,11.4817083333,7.84229166666,20.27375,10.7954166667,18.2125,19.6149166667,8.81208333333
611.60,14.1929166666,50.66025,25.8520833334,35.0435027233,11.49225,7.85208333333,20.2133333333,10.8046666667,18.2198333333,19.628875,8.81658333333
611.93,14.3064166667,50.8455,26.00925,35.2137641612,11.60075,8.02104166667,20.2594166667,10.9783333333,18.3216666666,19.7569166667,8.94075000001
