wavelength,Back_DacFlaf,Belly_DacFlaf,Breast_DacFlaf,Crissum_DacFlaf,Crown_DacFlaf,DorTail_DacFlaf,Patch10_DacFlaf,Rump_DacFlaf,Throat_DacFlaf,WingTip_DacFlaf
406.83,7.77493333333,20.6776666667,15.2318,18.3605333333,7.82513333333,6.8944,7.56653333333,8.76046666667,12.2417333333,6.56106666667
407.19,7.74066666667,20.6415333333,15.2154,18.2872666667,7.78686666667,6.84866666666,7.527,8.75020000001,12.2054,6.53693333333
407.55,7.7364,20.6582666667,15.2250666667,18.2937333333,7.78793333333,6.83673333333,7.5254,8.73326666667,12.2428666667,6.5104
407.90,7.72353333333,20.6784666667,15.2503333333,18.3098666667,7.7756,6.80446666667,7.53073333333,8.71993333333,12.2585333333,6.5102
408.26,7.70426666667,20.6839333333,15.2544,18.3066666666,7.73353333333,6.77806666667,7.5534,8.71653333333,12.2588,6.4756
408.62,7.73333333333,20.7358,15.2779333333,18.3742666667,7.78906666667,6.7928,7.60186666667,8.75546666667,12.3191333333,6.49366666667
408.98,7.7318,20.7175333333,15.2749333333,18.3605333333,7.76706666667,6.78126666667,7.58966666667,8.76913333333,12.3276666667,6.48186666667
409.34,7.74826666667,20.7278666667,15.3106,18.3892666667,7.73993333333,6.76993333333,7.60026666667,8.74626666667,12.3555333333,6.49053333333
409.70,7.82213333333,20.8164666667,15.3804,18.4456666667,7.79246666667,6.7892,7.64493333333,8.82599999999,12.4306666667,6.54386666667
410.06,7.7854,20.8416,15.3968,18.4501333333,7.76953333333,6.7868,7.5948,8.79206666666,12.4204666667,6.49393333333
410.42,7.836,20.8843333333,15.4645333333,18.5007333333,7.8186,6.81886666667,7.60086666667,8.82300000001,12.4849333333,6.53306666667
410.77,7.79913333333,20.854,15.4648,18.4898666667,7.789,6.8012,7.589,8.80606666666,12.4652,6.48593333333
411.13,7.8104,20.8966,15.4914666667,18.5226666667,7.8,6.7972,7.58093333333,8.79846666667,12.5026,6.49713333333
411.49,7.83673333334,20.9315333333,15.5176,18.5615333333,7.8452,6.82533333333,7.61706666667,8.85326666666,12.5312,6.5366
411.85,7.92526666667,21.0416,15.6082666667,18.6510666667,7.94713333333,6.92046666667,7.70713333333,8.94166666666,12.651,6.6148
412.21,8.03586666667,21.1258666667,15.7193333333,18.7769333333,8.0588,7.0088,7.81626666667,9.04126666667,12.806,6.73226666666
412.57,7.9952,21.117,15.7248,18.7654,8.01033333333,6.9562,7.7766,9.00860000001,12.7838666667,6.70393333333
412.92,8.0822,21.2553333333,15.8506,18.877,8.1212,7.0308,7.8744,9.09286666666,12.8604666667,6.81126666667
413.28,8.028,21.2285333333,15.8536,18.8450666667,8.0732,6.98933333333,7.8134,9.07546666666,12.8398666667,6.76646666667
413.64,7.99466666667,21.1872666667,15.8214,18.849,8.0722,6.97566666667,7.8114,9.06573333334,12.8347333333,6.7706
414.00,8.0492,21.1823333333,15.8628666666,18.8864,8.11113333333,7.00826666667,7.86933333334,9.11426666668,12.9169333333,6.8154
414.36,8.07906666667,21.2648,15.9388666667,18.9418,8.15666666667,7.02873333333,7.94926666667,9.14813333333,12.9789333333,6.88686666667
414.72,8.11286666667,21.3350666667,15.9924,18.9878,8.20753333333,7.0602,7.95993333333,9.18693333333,13.036,6.92493333333
415.07,8.08786666667,21.323,15.9995333333,18.9715333333,8.1992,7.0518,7.9542,9.18719999999,13.0512666667,6.91473333334
415.43,8.07573333333,21.3597333333,16.0254,18.9652,8.20973333333,7.0516,7.98126666667,9.18339999999,13.086,6.9398
415.79,8.06073333333,21.3129333333,16.0217333333,18.9066,8.17693333333,7.02186666667,7.96393333333,9.15793333333,13.0454666667,6.9192
416.15,8.03346666667,21.3218666667,15.9704,18.8581333333,8.13666666667,7.02906666667,7.9142,9.12546666668,13.0299333333,6.88566666667
416.51,8.038,21.3366666667,15.9788666667,18.8522,8.15226666667,7.04926666667,7.91213333333,9.11046666667,13.0634666667,6.89486666667
416.86,7.96866666667,21.2475333333,15.9108666667,18.7489333333,8.069,6.98413333333,7.84306666667,9.03826666666,13.0139333333,6.8196
417.22,7.9598,21.2623333334,15.8793333333,18.7154666667,8.0668,6.98926666667,7.82986666667,9.02326666667,13.0204,6.81846666667
417.58,7.91326666667,21.2136,15.8508666667,18.6522666667,8.00666666667,6.94533333333,7.77173333333,8.96826666666,12.9553333333,6.75226666667
417.94,7.87733333333,21.1917333333,15.8182,18.6069333333,7.98666666667,6.90893333333,7.739,8.92379999999,12.9232666667,6.7322
418.29,7.80446666667,21.1101333333,15.727,18.5122,7.92866666667,6.87546666667,7.6718,8.85380000001,12.8635333333,6.66673333333
418.65,7.7834,21.0775333333,15.6949333334,18.48,7.9038,6.86053333333,7.6588,8.82213333333,12.8676,6.65973333333
419.01,7.74293333333,21.0197333333,15.6627333333,18.4274666667,7.87573333333,6.82226666667,7.62673333333,8.76626666667,12.7935333333,6.61646666667
419.37,7.73466666667,20.9945333333,15.6369333333,18.3826666667,7.85293333333,6.80426666667,7.59593333333,8.72346666667,12.7772,6.5976
419.73,7.72286666667,20.9698,15.621,18.3667333333,7.85146666667,6.80793333333,7.59586666666,8.7178,12.7828,6.60226666667
420.08,7.69506666667,20.9391333333,15.6176,18.3382666667,7.85246666667,6.7736,7.58253333333,8.6946,12.7630666667,6.59946666667
420.44,7.69473333333,20.9144666667,15.6072,18.3057333333,7.85546666667,6.78446666667,7.5948,8.7086,12.7648666667,6.608
420.80,7.68833333333,20.9279333333,15.6135333333,18.3060666666,7.85386666667,6.785,7.60253333333,8.71573333333,12.787,6.61033333334
421.16,7.69006666667,20.9206,15.627,18.3105333334,7.868,6.8082,7.6296,8.71833333333,12.8058,6.6368
421.51,7.71733333333,20.9330666667,15.6383333333,18.3004,7.88486666666,6.8496,7.66293333333,8.7466,12.852,6.67326666667
421.87,7.69633333333,20.9274,15.6328666667,18.2732666667,7.86973333333,6.82746666667,7.64986666667,8.72113333333,12.8416666667,6.664
422.23,7.723,20.9398,15.6558666667,18.2660666667,7.8886,6.84273333333,7.6734,8.74026666667,12.8723333333,6.69606666667
422.58,7.7452,20.9413333333,15.6763333333,18.2642666667,7.917,6.86553333334,7.69853333333,8.7504,12.8832,6.71886666667
422.94,7.74486666667,20.945,15.6572,18.2416666667,7.8966,6.8656,7.70526666667,8.73053333333,12.8949333333,6.7152
423.30,7.72593333333,20.9152666667,15.6511333333,18.2188666667,7.87026666667,6.85853333333,7.71173333333,8.7214,12.8909333333,6.71533333333
423.66,7.72353333333,20.9106666667,15.6666666667,18.2104666667,7.8726,6.85913333333,7.7124,8.72126666667,12.918,6.71726666667
424.01,7.7424,20.9161333333,15.6907333333,18.2129333333,7.88173333333,6.88366666667,7.7346,8.7328,12.9431333333,6.72913333333
424.37,7.75346666667,20.9089333333,15.7112,18.1995333333,7.89426666667,6.8842,7.74753333333,8.717,12.9559333333,6.72653333333
424.73,7.7764,20.9042666667,15.7322,18.2021333333,7.91813333333,6.91726666667,7.76966666667,8.72593333333,12.9861333333,6.768
425.08,7.747,20.8947333333,15.7142666667,18.1532666667,7.8826,6.87526666667,7.73693333333,8.6776,12.9670666667,6.72513333334
425.44,7.7324,20.9114,15.7386,18.1549333333,7.89066666667,6.85586666667,7.7216,8.65126666667,12.9852,6.7268
425.80,7.77466666667,20.9528,15.7822,18.1904666667,7.9368,6.90473333333,7.77266666667,8.69466666667,13.0512,6.75886666667
426.16,7.75266666667,20.9456,15.7938,18.1936,7.92713333333,6.88066666666,7.76426666667,8.66613333333,13.062,6.73773333333
426.51,7.7476,20.9768,15.8196666667,18.1811333333,7.93086666667,6.87906666667,7.77653333334,8.66346666667,13.0855333333,6.7412
426.87,7.79473333334,21.0390666667,15.9056,18.24,7.99833333333,6.92593333333,7.81906666667,8.7316,13.1775333334,6.8094
427.23,7.8314,21.1068,15.9702666667,18.2945333333,8.05,6.9726,7.841,8.75153333333,13.2428666667,6.83306666667
427.58,7.81386666667,21.151,15.9748,18.2776666667,8.0608,6.9592,7.8396,8.72866666667,13.2466,6.81786666667
427.94,7.79673333333,21.1822,15.9938666667,18.2804,8.07306666667,6.95046666667,7.8358,8.7214,13.2690666667,6.80686666667
428.30,7.7834,21.2565333333,16.028,18.3241333333,8.077,6.9692,7.8336,8.73506666667,13.2904666667,6.82073333333
428.65,7.7726,21.3012666667,16.0478,18.3354666667,8.0874,6.96446666667,7.83533333333,8.71893333333,13.2869333333,6.81433333333
429.01,7.84286666667,21.3604666667,16.1344,18.4194666667,8.16773333333,7.03086666667,7.9184,8.78706666667,13.3696,6.89206666667
429.37,7.8084,21.3321333333,16.1046,18.408,8.1406,7.0122,7.91126666667,8.75673333333,13.3238666667,6.84693333333
429.72,7.78833333334,21.3096,16.088,18.378,8.0872,6.98193333333,7.86786666667,8.7168,13.3168666667,6.8354
430.08,7.8174,21.3790666667,16.1231333333,18.4378666667,8.1116,7.0164,7.893,8.7392,13.3601333333,6.84473333333
430.44,7.78493333333,21.3523333333,16.0644666667,18.4063333333,8.04546666667,6.96246666667,7.8472,8.7042,13.3386,6.8066
430.79,7.7396,21.3346666667,16.0307333333,18.3844,8.00646666667,6.9506,7.81406666667,8.6412,13.3077333333,6.7528
431.15,7.70153333333,21.3257333333,16.0108666667,18.343,7.9598,6.89513333333,7.7658,8.61473333333,13.279,6.708
431.50,7.7172,21.3544666667,16.0362666667,18.379,7.95026666666,6.90146666667,7.76573333334,8.60386666667,13.2906,6.71233333333
431.86,7.70606666667,21.3584,16.0250666667,18.3760666667,7.93186666667,6.885,7.75393333333,8.58413333333,13.2749333333,6.7142
432.22,7.6794,21.3486,16.0069333333,18.3648666667,7.90913333334,6.85406666667,7.72773333333,8.55293333334,13.2833333333,6.68593333333
432.57,7.64133333334,21.3450666667,16.0048666667,18.3571333333,7.87566666666,6.80693333333,7.68686666667,8.508,13.275,6.63666666666
432.93,7.5826,21.3145333333,15.944,18.3114,7.79973333333,6.75633333333,7.612,8.45446666667,13.2088666667,6.56553333333
433.29,7.59733333333,21.3817333333,16.0002666666,18.3416666667,7.8254,6.75493333333,7.62893333333,8.46126666667,13.2402666666,6.5806
433.64,7.5992,21.43,16.0065333333,18.3698666667,7.84666666667,6.76246666666,7.64506666667,8.4714,13.2472666666,6.5794
434.00,7.55326666667,21.4378,15.9896,18.3386666666,7.80106666667,6.71066666667,7.60386666667,8.43146666667,13.2272,6.54706666667
434.35,7.544,21.4522,16.0125333333,18.3576666667,7.81313333333,6.69186666667,7.59286666667,8.4162,13.2211333333,6.5252
434.71,7.53626666667,21.4878,16.0316666667,18.3670666667,7.80766666667,6.67713333333,7.58673333333,8.4212,13.2253333334,6.53
435.07,7.5164,21.4830666667,16.0182,18.3666,7.78646666667,6.65653333333,7.56746666667,8.39533333333,13.2030666667,6.50553333333
435.42,7.4976,21.5124666667,16.0172,18.3603333333,7.7672,6.63853333333,7.55806666667,8.40253333334,13.229,6.5064
435.78,7.50073333333,21.5477333333,16.0455333333,18.385,7.77106666667,6.64633333333,7.561,8.40546666667,13.2571333333,6.5076
436.13,7.51533333333,21.6011333333,16.0800666667,18.4406666667,7.7836,6.6396,7.55213333333,8.42193333333,13.2801333333,6.51413333333
436.49,7.52926666667,21.6324,16.0852,18.4706666667,7.77773333333,6.6416,7.5584,8.43933333333,13.2837333333,6.51246666667
436.84,7.56913333333,21.6873333333,16.1344,18.5148666667,7.828,6.652,7.6068,8.4612,13.3288666667,6.5516
437.20,7.58406666667,21.6949333333,16.1416666667,18.5337333333,7.83753333333,6.6594,7.60893333333,8.47346666667,13.3648666667,6.55613333333
437.56,7.601,21.758,16.1864,18.5743333333,7.83446666667,6.65673333333,7.6064,8.50053333333,13.3864,6.5578
437.91,7.62006666667,21.7728666667,16.1939333333,18.6172,7.86106666667,6.6824,7.62953333333,8.53526666667,13.4221333333,6.5784
438.27,7.64833333333,21.8092,16.2279333333,18.6428,7.87573333333,6.71706666666,7.65493333333,8.55866666667,13.4625333333,6.615
438.62,7.6846,21.8275333333,16.2514666667,18.6816666667,7.89773333333,6.7288,7.67266666667,8.5646,13.4918,6.62773333333
438.98,7.709,21.8664666667,16.2846,18.7263333333,7.9244,6.7576,7.693,8.58526666667,13.5344666667,6.64966666666
439.33,7.7034,21.8615333333,16.2743333333,18.7257333333,7.9088,6.7386,7.6794,8.57573333333,13.5206666667,6.62966666667
439.69,7.69046666667,21.8447333333,16.2506666667,18.7131333333,7.88113333333,6.70386666667,7.6578,8.55806666667,13.5035333333,6.59546666667
440.04,7.71726666667,21.8531333333,16.2674666667,18.7022,7.9,6.73006666667,7.69946666667,8.57933333333,13.5193333333,6.61886666667
440.40,7.68326666667,21.8399333333,16.2624,18.6717333333,7.88006666667,6.6968,7.669,8.557,13.5185333333,6.5852
440.75,7.66093333333,21.8564666667,16.2704,18.6669333333,7.87106666667,6.70666666667,7.63626666667,8.563,13.5286666667,6.57433333333
441.11,7.6494,21.8758,16.2828,18.671,7.85193333333,6.69573333333,7.61733333333,8.547,13.5357333333,6.5632
441.47,7.586,21.8162666667,16.253,18.6412,7.81853333333,6.6596,7.5714,8.4978,13.5050666667,6.52353333333
441.82,7.58513333333,21.8058,16.2559333333,18.6157333333,7.78533333333,6.63066666667,7.53866666667,8.47573333333,13.4828666667,6.51
442.18,7.58233333333,21.8171333333,16.2622666667,18.6381333333,7.79253333333,6.64166666667,7.54773333333,8.48446666667,13.5088666667,6.50793333333
442.53,7.57246666667,21.8178666667,16.2621333333,18.6094666667,7.79106666667,6.63186666667,7.53586666667,8.4962,13.524,6.50986666667
442.89,7.56826666667,21.8119333333,16.2668666667,18.5882666667,7.77966666667,6.6352,7.5432,8.48446666666,13.5147333333,6.51073333333
443.24,7.5848,21.8214,16.2988,18.6220666667,7.80073333333,6.67853333333,7.55206666667,8.50246666667,13.5452666667,6.54126666667
443.60,7.5884,21.8424666667,16.3138666667,18.6123333333,7.80213333333,6.69986666667,7.54933333333,8.49693333333,13.5778,6.5618
443.95,7.58486666667,21.8357333333,16.3031333333,18.6048,7.78906666667,6.70253333333,7.52466666667,8.47546666667,13.5866,6.564
444.31,7.6332,21.8438,16.3040666667,18.6110666667,7.80046666667,6.76873333333,7.5592,8.49946666667,13.6009333333,6.60673333333
444.66,7.6622,21.8438,16.3163333333,18.6216666667,7.80093333333,6.77646666667,7.5958,8.50493333333,13.6346666667,6.6384
445.02,7.64786666667,21.8088666667,16.2835333333,18.5824666667,7.7828,6.78713333334,7.5936,8.50026666667,13.6262,6.64773333333
445.37,7.67173333333,21.8017333333,16.2822666667,18.5593333333,7.7934,6.80233333333,7.61833333333,8.5006,13.6407333333,6.67106666667
445.72,7.72366666667,21.8232666667,16.3278,18.5907333333,7.85993333333,6.87486666667,7.68686666667,8.539,13.6971333333,6.71806666667
446.08,7.7204,21.7959333333,16.3188666666,18.5694,7.8486,6.8722,7.676,8.5308,13.6909333333,6.7218
446.43,7.72313333333,21.7808,16.3242666667,18.5662,7.8382,6.8724,7.67693333334,8.5206,13.6954,6.72726666667
446.79,7.72046666667,21.7803333333,16.3268,18.5468666667,7.84513333333,6.86746666666,7.67193333333,8.53866666667,13.7304666667,6.7428
447.14,7.71206666667,21.7652,16.3187333333,18.5122666667,7.8376,6.85173333333,7.67746666667,8.51526666667,13.7387333334,6.74333333333
447.50,7.71533333333,21.7486666667,16.3234666667,18.5010666667,7.84306666667,6.8534,7.699,8.53086666667,13.7422666667,6.74833333333
447.85,7.69913333333,21.7208,16.3272666667,18.4660666667,7.82633333333,6.84106666667,7.69073333333,8.514,13.7483333333,6.74406666667
448.21,7.69586666667,21.709,16.3448,18.457,7.83813333333,6.8352,7.6938,8.52173333333,13.7872,6.76193333334
448.56,7.69386666667,21.7034666667,16.3403333333,18.4358,7.84066666666,6.84233333333,7.68886666667,8.51953333333,13.8058666667,6.76193333333
448.92,7.7362,21.7178666667,16.3814666667,18.4323333333,7.88646666667,6.8644,7.72433333333,8.5472,13.8315333333,6.794
449.27,7.79126666666,21.7471333333,16.4154666667,18.4526666667,7.93633333333,6.91833333333,7.76766666667,8.59886666666,13.8911333333,6.84606666667
449.62,7.76886666667,21.743,16.4087333334,18.4064666667,7.90933333334,6.89653333333,7.7524,8.59466666667,13.8979333333,6.8432
449.98,7.77566666667,21.7518,16.4243333333,18.3695333333,7.91413333333,6.89906666666,7.76513333333,8.60453333333,13.9252,6.85573333333
450.33,7.76186666667,21.7234666667,16.405,18.3226,7.89793333333,6.87953333333,7.75993333333,8.59193333333,13.9300666667,6.85833333333
450.69,7.75346666667,21.6689333333,16.371,18.2999333333,7.8838,6.8662,7.7538,8.56113333333,13.9172666667,6.84406666667
451.04,7.7872,21.6648,16.3851333333,18.2945333333,7.90853333333,6.90206666667,7.77166666667,8.6088,13.9419333333,6.873
451.40,7.7762,21.6496666667,16.3901333333,18.286,7.892,6.89926666667,7.74926666667,8.59,13.9758666667,6.8794
451.75,7.79853333333,21.6756,16.4032666667,18.3042,7.92253333333,6.93633333333,7.78993333333,8.63113333333,14.0216,6.9034
452.10,7.78393333334,21.6584,16.3906666667,18.2751333333,7.8924,6.91886666667,7.76233333334,8.6166,13.9987333333,6.88386666667
452.46,7.74226666667,21.6028666667,16.3886,18.2337333333,7.86233333333,6.88473333333,7.73846666667,8.59186666667,13.9891333333,6.86326666667
452.81,7.74146666667,21.6040666667,16.3952,18.2312666667,7.8336,6.89066666667,7.73846666667,8.60246666667,14.0309333333,6.86573333333
453.17,7.70173333333,21.5793333334,16.3748,18.1954,7.79486666667,6.85173333333,7.71086666667,8.548,14.0202666667,6.83513333333
453.52,7.68993333333,21.546,16.3473333333,18.1833333334,7.78266666667,6.82953333333,7.6832,8.5208,14.0211333333,6.8234
453.87,7.70773333333,21.5801333333,16.3791333334,18.2049333334,7.79466666667,6.84046666667,7.69813333333,8.52433333333,14.0568666667,6.84586666667
454.23,7.72253333333,21.5957333333,16.4113333333,18.2364,7.8198,6.87866666667,7.71726666667,8.5536,14.1060666667,6.85433333333
454.58,7.74113333333,21.6364666667,16.4520666667,18.2584,7.84826666667,6.89493333334,7.7376,8.58133333333,14.1470666667,6.87746666667
454.93,7.7222,21.6610666667,16.4822,18.2653333333,7.84866666667,6.898,7.74006666667,8.56393333333,14.1632666667,6.87086666667
455.29,7.7456,21.7172,16.518,18.2934,7.87673333333,6.9266,7.76566666667,8.58733333333,14.2008,6.88913333334
455.64,7.75846666667,21.7427333333,16.5248666667,18.3179333333,7.88086666667,6.9142,7.76793333333,8.57986666667,14.2136,6.89786666667
456.00,7.78953333333,21.8108,16.5632666667,18.3711333333,7.9222,6.93393333333,7.80706666667,8.60806666667,14.2754666667,6.92953333333
456.35,7.84173333333,21.8648,16.5883333333,18.4176,7.96306666667,6.96746666667,7.8402,8.64873333333,14.3065333333,6.9594
456.70,7.86526666667,21.9094666667,16.612,18.4584666666,8.004,6.9644,7.85346666667,8.6494,14.3194,6.96746666667
457.06,7.88773333333,21.9440666667,16.6562666667,18.5057333333,8.02873333333,6.9788,7.87506666667,8.69613333333,14.3458,6.98686666667
457.41,7.9018,21.9934666667,16.6880666666,18.5359333333,8.0468,6.99913333333,7.8898,8.70993333334,14.3583333333,6.99933333333
457.76,7.90113333333,21.9908,16.7009333334,18.5600666667,8.0664,6.99593333333,7.90213333334,8.71613333333,14.3578666667,7.00726666667
458.12,7.91893333333,22.0458,16.7312666667,18.5916,8.0702,6.9948,7.90693333333,8.72386666667,14.3792,7.01013333333
458.47,7.94773333333,22.1060666667,16.7726666667,18.6489333333,8.093,7.02346666667,7.93066666667,8.75666666667,14.4127333333,7.02226666667
458.82,7.9702,22.1455333333,16.7980666667,18.6987333333,8.10573333333,7.01246666667,7.93893333333,8.76633333334,14.4485333333,7.02073333333
459.18,7.97873333333,22.1680666667,16.8206666667,18.7322,8.11353333333,7.00006666667,7.9406,8.7706,14.4524666667,7.0146
459.53,8.0082,22.2208666667,16.8759333333,18.7863333333,8.14413333333,7.02326666667,7.96226666667,8.81326666667,14.4942666667,7.04786666667
459.88,8.06173333333,22.2909333333,16.9485333333,18.8595333333,8.2076,7.07133333333,8.00786666667,8.86260000001,14.5535333333,7.09613333333
460.24,8.0838,22.3718,17.0236666667,18.9375333333,8.24593333333,7.09413333333,8.02626666667,8.89819999999,14.6021333333,7.11626666667
460.59,8.11813333333,22.4401333333,17.0902,19.0175333333,8.294,7.13426666666,8.05626666667,8.9422,14.667,7.14293333333
460.94,8.1778,22.5450666667,17.1788666667,19.1102,8.35553333333,7.19546666667,8.1,8.99566666666,14.7543333333,7.18826666667
461.29,8.2296,22.6422666667,17.2727333333,19.2024666667,8.40206666667,7.2334,8.14146666667,9.04700000001,14.8348,7.22426666667
461.65,8.2814,22.7574,17.3418,19.2991333334,8.43866666666,7.26926666667,8.16613333333,9.09226666666,14.9112,7.237
462.00,8.33046666666,22.8792,17.4350666667,19.4176,8.50666666667,7.32586666667,8.21846666667,9.156,14.9892666667,7.28946666667
462.35,8.3858,23.0023333333,17.5462,19.5404,8.5772,7.37333333333,8.2786,9.21726666666,15.0829333333,7.35653333333
462.71,8.40693333333,23.0901333333,17.5966,19.6026,8.6106,7.39153333333,8.2868,9.24126666667,15.1316666667,7.36106666667
463.06,8.49173333333,23.2426666667,17.7306666667,19.7668666667,8.7056,7.47846666667,8.36593333333,9.35106666666,15.2601333333,7.4452
463.41,8.50586666666,23.3823333333,17.8037333333,19.8726666667,8.74446666667,7.495,8.39126666667,9.38173333333,15.3282,7.43566666667
463.76,8.51226666667,23.4582,17.8594666667,19.9482666667,8.762,7.49686666667,8.39093333333,9.40040000001,15.3604666667,7.42913333334
464.12,8.5504,23.5238,17.881,20.0072,8.7712,7.50273333333,8.41113333333,9.41413333333,15.3942666667,7.4296
464.47,8.54433333333,23.6215333333,17.9113333334,20.0837333333,8.77466666667,7.47366666667,8.41093333333,9.43459999999,15.4156,7.42533333333
464.82,8.55953333333,23.7424666666,17.9898666667,20.1840666667,8.80346666667,7.47153333333,8.43853333333,9.46613333333,15.4402666667,7.43546666667
465.17,8.58439999999,23.8292,18.0536,20.2883333333,8.83886666667,7.4802,8.46913333333,9.51900000001,15.5117333333,7.44186666667
465.53,8.58306666666,23.9224,18.1124,20.357,8.84486666667,7.46213333333,8.45066666667,9.52866666665,15.5529333333,7.42366666667
465.88,8.6412,24.0354,18.2031333333,20.4655333333,8.9128,7.4584,8.48873333333,9.58173333334,15.6196666667,7.44513333333
466.23,8.65500000001,24.1182,18.2566666667,20.5262,8.9232,7.44233333333,8.47566666667,9.59466666666,15.6414,7.42033333333
466.58,8.709,24.2677333333,18.3582666667,20.6618666667,8.97953333333,7.47573333334,8.5414,9.68313333332,15.718,7.4842
466.94,8.66586666667,24.3277333333,18.3639333333,20.6654,8.95193333333,7.4234,8.504,9.6376,15.6929333333,7.42246666667
467.29,8.68706666666,24.4138666667,18.4230666667,20.7439333333,8.9726,7.43313333333,8.51513333333,9.65979999999,15.7228,7.42566666667
467.64,8.67479999999,24.4972666667,18.4388666667,20.8061333333,8.96126666667,7.40013333333,8.509,9.66486666667,15.7441333333,7.38933333333
467.99,8.67579999999,24.6268666667,18.537,20.9190666667,9.0066,7.422,8.52533333333,9.69493333333,15.8144,7.39113333333
468.35,8.72673333333,24.7372,18.628,21.037,9.06233333333,7.46673333333,8.56246666667,9.75053333334,15.8903333333,7.42246666667
468.70,8.6502,24.7248666667,18.5917333333,21.0303333333,8.98213333333,7.3716,8.46913333333,9.67293333333,15.8763333333,7.32066666667
469.05,8.5998,24.7814666667,18.5785333333,21.0381333333,8.95413333333,7.30946666667,8.4158,9.63040000001,15.8170666667,7.2718
469.40,8.61253333333,24.8366666667,18.6247333333,21.1067333333,8.97766666667,7.33453333333,8.438,9.65719999999,15.8258,7.2914
469.75,8.57406666667,24.88,18.6396666667,21.1412,8.94606666667,7.33026666667,8.41,9.63633333334,15.8345333333,7.24633333333
470.11,8.5832,24.9679333333,18.6832666667,21.1984,8.9582,7.33293333333,8.4156,9.63433333332,15.8568,7.25213333333
470.46,8.62213333334,25.0289333333,18.7221333333,21.2638666667,9.00146666667,7.363,8.43246666667,9.64713333332,15.8975333333,7.263
470.81,8.64746666667,25.1271333333,18.7736666667,21.3399333333,9.02966666667,7.3844,8.44793333334,9.68440000001,15.9604,7.2932
471.16,8.6616,25.1629333333,18.811,21.3749333333,9.048,7.4,8.47006666667,9.70986666667,15.9963333333,7.30553333333
471.51,8.699,25.2324666667,18.8748,21.4202,9.07613333333,7.44233333333,8.49313333333,9.73046666667,16.0378666667,7.34033333333
471.87,8.69506666666,25.221,18.8598666667,21.4224,9.077,7.42113333334,8.46606666667,9.71986666667,16.0232666667,7.33753333333
472.22,8.65800000001,25.2152,18.8654666667,21.3984,9.0406,7.39913333333,8.43353333333,9.67693333333,15.9974,7.32093333334
472.57,8.75466666667,25.3006,18.9494666667,21.4868,9.1432,7.48,8.52060000001,9.77506666667,16.0835333333,7.4066
472.92,8.828,25.3465333333,19.0293333333,21.5781333333,9.208,7.55406666667,8.59559999999,9.81893333333,16.1722,7.46746666667
473.27,8.90853333334,25.4741333333,19.1314666667,21.6765333333,9.29513333333,7.61493333333,8.65366666667,9.87953333332,16.2856666666,7.53126666667
473.62,8.96693333334,25.5497333333,19.1877333333,21.7264,9.33986666667,7.67426666667,8.71706666666,9.92473333333,16.3313333333,7.59466666667
473.98,8.93426666667,25.554,19.1702666667,21.7339333333,9.31506666667,7.6662,8.69893333333,9.91366666666,16.3502,7.5716
474.33,8.89553333333,25.5390666667,19.1518666667,21.6980666667,9.25853333333,7.61466666667,8.65413333334,9.86900000001,16.3074666667,7.52533333333
474.68,8.89693333333,25.5036666667,19.1394,21.6713333333,9.24886666667,7.61513333333,8.63973333333,9.85,16.2711333334,7.5126
475.03,8.89293333333,25.4669333333,19.1188666667,21.6602,9.22953333333,7.6078,8.62053333333,9.8334,16.229,7.51906666666
475.38,8.87166666667,25.4582666667,19.0934,21.6534,9.21873333333,7.58073333333,8.62099999999,9.82866666667,16.2200666667,7.5062
475.73,8.8908,25.4670666667,19.1141333333,21.644,9.2212,7.60846666667,8.66020000001,9.84080000001,16.2385333333,7.53353333333
476.08,8.87039999999,25.4412,19.0745333333,21.6009333334,9.18933333333,7.59073333333,8.64806666667,9.82446666666,16.2291333333,7.50386666667
476.44,8.78393333334,25.3538666667,18.9885333333,21.4926666667,9.1082,7.53193333333,8.57386666667,9.73506666666,16.1351333333,7.43893333333
476.79,8.76273333333,25.3484666667,18.9788666667,21.4636666667,9.09693333333,7.51713333334,8.54466666667,9.73133333333,16.1372,7.43806666667
477.14,8.70046666667,25.2713333333,18.9091333334,21.4020666667,9.02186666667,7.47253333333,8.49926666666,9.69259999999,16.0564,7.40266666667
477.49,8.64606666667,25.1799333333,18.8299333333,21.3224,8.95886666667,7.42506666667,8.4388,9.64473333332,15.9888666667,7.36486666667
477.84,8.61406666667,25.0996666667,18.7732666667,21.2509333333,8.91553333333,7.40793333333,8.411,9.59720000001,15.9309333333,7.33113333333
478.19,8.578,25.0608666667,18.7554,21.2000666666,8.88606666667,7.41,8.3872,9.58520000001,15.8978666667,7.33546666667
478.54,8.60986666666,25.0500666667,18.7601333333,21.1947333333,8.90946666667,7.45326666667,8.4302,9.60886666667,15.9316,7.36806666667
478.89,8.57706666667,25.0176666667,18.7379333333,21.1428666667,8.873,7.43653333333,8.4198,9.57079999999,15.9162666667,7.33826666667
479.24,8.5686,24.9623333334,18.7168,21.0756666667,8.8486,7.44506666667,8.4108,9.55026666668,15.9057333334,7.35513333333
479.60,8.50706666667,24.8808666667,18.6405333334,20.9906,8.78493333333,7.4026,8.353,9.48799999999,15.8468666667,7.31726666667
479.95,8.4888,24.8232666667,18.6006,20.9498666667,8.761,7.40113333333,8.3434,9.47079999999,15.8178666667,7.324
