wavelength,Back_HetRubf,Belly_HetRubf,Breast_HetRubf,Crissum_HetRubf,Crown_HetRubf,DorTail_HetRubf,Patch10_HetRubf,Rump_HetRubf,Throat_HetRubf,WingTip_HetRubf
829.93,20.8096666667,27.1796666667,23.6706666667,20.7556666667,15.1686666667,19.2443333333,86.6666666667,62.996,25.452,17.112
830.23,20.7476666667,27.1,23.6863333333,21.134,15.9693333333,20.3026666667,87.8596666667,64.025,26.447,17.75
830.54,20.2233333333,25.7416666667,23.3173333333,20.4146666667,14.992,19.968,87.528,62.7116666667,25.5503333333,16.3
830.84,20.0733333333,25.8183333333,22.7456666667,20.3073333333,14.195,19.773,86.4396666667,61.4563333333,25.1503333333,16.3656666667
831.14,19.2153333333,24.3463333333,21.7303333333,19.685,12.9443333333,19.1816666667,84.8086666667,60.4626666667,23.5746666667,15.124
831.44,19.442,25.409,22.682,20.308,13.667,20.5003333333,83.3493333333,60.0896666667,24.8956666667,16.4903333333
831.74,19.631,26.5576666667,23.8053333333,21.3246666667,14.6703333333,21.597,84.271,60.0426666667,25.4383333333,17.4833333333
832.04,19.4773333333,27.0096666667,24.8736666667,21.7816666667,14.868,21.7816666667,84.4013333333,59.4436666667,25.3793333333,18.1843333333
832.35,19.7433333333,27.3106666667,25.4256666667,22.1263333333,14.978,22.362,85.232,59.937,25.6346666667,18.2773333333
832.65,19.329,27.693,25.65,22.101,14.9283333333,22.7813333333,85.072,59.2756666667,25.48,18.6723333333
832.95,18.8186666667,27.8846666667,25.5496666667,21.4056666667,14.3543333333,22.2986666667,85.6,58.9743333333,25.2063333333,18.4066666667
833.25,18.8566666667,27.8363333333,25.712,21.025,13.754,21.879,85.5673333333,59.067,24.9016666667,18.2216666667
833.55,19.967,28.29,26.214,21.4406666667,13.761,22.001,85.409,58.7586666667,25.197,18.3686666667
833.85,20.265,29.2966666667,26.687,22.2223333333,14.1486666667,21.8143333333,86.0753333333,59.837,25.525,19.266
834.16,20.113,29.0683333333,26.5413333333,21.8313333333,13.5233333333,21.4273333333,85.567,59.349,24.924,18.9203333333
834.46,19.7433333333,28.8996666667,26.8073333333,21.5246666667,13.3623333333,21.3586666667,86.845,59.7473333333,24.964,18.8523333333
834.76,19.8046666667,28.8663333333,27.1006666667,21.676,13.0823333333,21.0166666667,87.407,60.115,24.5903333333,18.847
835.06,19.9466666667,28.7526666667,26.5956666667,21.4366666667,12.92,20.7026666667,86.591,60.151,24.4386666667,18.9236666667
835.36,20.2543333333,28.8873333333,26.5583333333,21.9006666667,13.3616666667,21.101,86.0266666667,60.8563333333,24.8883333333,18.9366666667
835.66,20.1373333333,28.5026666667,26.367,21.078,12.891,21.0273333333,85.787,60.819,24.4343333333,18.4083333333
835.96,20.5983333333,28.7376666667,27.1316666667,20.9026666667,12.7076666667,21.401,85.936,61.296,25.166,19.02
836.26,21.9583333333,30.0186666667,27.8283333333,21.6846666667,13.8993333333,22.567,86.405,63.078,26.5813333333,20.59
836.57,22.468,29.9796666667,27.6326666667,21.898,14.2856666667,22.9376666667,87.0553333333,63.4473333333,26.794,21.63
836.87,21.7473333333,28.6466666667,26.7716666667,21.0723333333,13.536,21.8223333333,87.214,63.1793333333,26.247,20.9226666667
837.17,21.817,27.6966666667,25.8313333333,19.3023333333,13.382,22.5873333333,87.3073333333,62.8143333333,26.4396666667,20.6813333333
837.47,22.7213333333,27.477,26.332,19.639,14.003,23.7783333333,89.5203333333,64.2006666667,27.477,20.6956666667
837.77,23.1506666667,28.539,27.0776666667,20.822,13.881,24.703,88.082,63.3333333333,28.5846666667,22.2376666667
838.07,22.464,28.164,26.1353333333,20.1933333333,13.14,25.024,87.826,62.029,27.343,21.0146666667
838.37,23.1736666667,28.0113333333,26.8023333333,20.755,14.1266666667,24.7703333333,88.389,60.6676666667,27.3343333333,20.8033333333
838.67,22.5333333333,26.6076666667,25.773,19.3913333333,13.1566666667,23.515,87.0886666667,59.4993333333,25.3313333333,19.2443333333
838.97,21.212,26.2123333333,24.7473333333,18.8383333333,12.1716666667,22.2726666667,87.4746666667,59.7473333333,24.192,18.6363333333
839.27,20.2543333333,23.5623333333,22.799,18.1676666667,9.72,20.865,86.005,59.1856666667,21.2723333333,16.997
839.57,17.8736666667,20.9553333333,21.5203333333,16.076,6.77933333333,17.7706666667,85.208,56.9593333333,19.3116666667,13.251
839.87,18.473,21.781,20.7633333333,16.0813333333,7.328,17.9136666667,84.5293333333,58.0153333333,20.2033333333,12.4173333333
840.17,19.148,23.8093333333,21.0526666667,16.9426666667,8.97233333333,19.248,82.9073333333,59.3483333333,20.5513333333,13.0326666667
840.47,18.747,22.9573333333,20.5513333333,17.7946666667,8.421,19.5486666667,81.8043333333,58.897,19.649,12.832
840.77,19.198,24.3106666667,20.902,19.0476666667,9.925,20.6013333333,81.3536666667,59.7993333333,20.7016666667,14.4363333333
841.07,18.6583333333,22.7466666667,19.3393333333,18.5006666667,9.43433333333,19.1823333333,82.8613333333,61.5303333333,18.7106666667,13.05
841.37,19.0246666667,22.0596666667,18.699,17.7776666667,8.943,18.4283333333,83.252,62.7643333333,18.5906666667,13.442
841.67,15.5516666667,19.2683333333,15.552,14.9796666667,4.97433333333,16.238,80.389,62.0923333333,14.98,10.177
841.97,15.7176666667,20.0473333333,14.8873333333,15.658,4.98266666667,16.548,81.3166666667,62.6333333333,15.599,9.49
842.27,16.8533333333,21.02,14.8633333333,16.4803333333,5.72133333333,17.413,82.5873333333,63.3706666667,15.796,10.5723333333
842.57,18.112,23.571,15.864,16.9553333333,9.50533333333,19.1396666667,83.4296666667,64.4186666667,17.855,11.6893333333
842.87,18.3603333333,25.2033333333,16.3956666667,18.6993333333,11.7886666667,21.477,85.3656666667,65.447,17.3443333333,12.6016666667
843.17,15.9573333333,22.0566666667,15.39,16.4536666667,9.57433333333,20.4253333333,83.546,62.2693333333,15.3903333333,9.858
843.47,15.745,20.43,13.825,15.1303333333,7.45033333333,20.2,87.097,61.9816666667,14.7463333333,9.21666666667
843.77,18.3373333333,22.7383333333,14.4253333333,15.3216666667,10.106,20.5376666667,90.0573333333,63.162,16.6256666667,9.86133333333
844.07,18.2046666667,23.0256666667,13.5496666667,13.6326666667,9.64233333333,19.701,90.1083333333,60.6816666667,15.7936666667,9.476
844.37,22.1953333333,27.038,16.6266666667,15.6576666667,12.9136666667,20.9846666667,88.7006666667,59.1606666667,19.6126666667,12.187
844.67,24.519,28.3653333333,18.91,16.827,15.545,22.9166666667,89.5833333333,59.1346666667,22.596,14.7433333333
844.97,27.612,30.597,20.481,18.3253333333,17.0813333333,24.378,92.6203333333,60.9453333333,25.456,16.3346666667
845.27,26.0753333333,30.645,19.803,15.9496666667,15.8603333333,23.0286666667,95.1613333333,59.4086666667,24.552,17.1143333333
845.57,23.7576666667,29.9906666667,20.054,15.3566666667,13.008,21.2283333333,92.8636666667,56.7303333333,23.3963333333,16.0793333333
845.87,21.5896666667,27.913,17.886,15.718,11.382,20.867,89.7923333333,53.4776666667,21.7703333333,15.176
846.17,20.6556666667,25.0886666667,16.2236666667,13.298,9.22,21.0103333333,84.5743333333,49.3793333333,21.1876666667,14.5386666667
846.47,20.325,23.9383333333,17.7053333333,13.7306666667,8.85266666667,19.9636666667,83.74,48.2383333333,20.6863333333,14.4533333333
846.77,19.6673333333,23.546,18.652,12.742,8.40266666667,18.3746666667,82.3636666667,47.553,20.5906666667,12.188
847.07,15.761,20.9236666667,17.029,10.5976666667,6.069,18.2066666667,77.989,45.109,19.656,10.0543333333
847.37,12.9156666667,18.044,15.4796666667,8.35733333333,4.27366666667,18.6133333333,76.638,45.8693333333,17.379,6.83766666667
847.67,11.5566666667,16.3323333333,13.9446666667,6.78133333333,5.34866666667,20.917,73.7343333333,46.6093333333,14.5176666667,5.73033333333
847.97,11.4086666667,17.5596666667,12.897,5.754,5.45633333333,22.4206666667,74.4046666667,46.9246666667,14.9803333333,4.66266666667
848.26,13.1196666667,21.1853333333,14.383,7.87166666667,9.71833333333,25.3643333333,75.413,47.3276666667,16.2293333333,8.552
848.56,17.9063333333,23.416,17.2636666667,11.2026666667,13.4983333333,28.4663333333,74.9313333333,47.5666666667,17.7226666667,12.5803333333
848.86,20.381,24.6666666667,16.762,12.1906666667,14.4763333333,30.3806666667,78.2856666667,51.3333333333,17.9046666667,13.4286666667
849.16,22.5836666667,27.8106666667,20.0196666667,11.933,13.9053333333,31.065,81.7556666667,54.931,19.0333333333,13.3136666667
849.46,22.328,28.5716666667,18.0953333333,9.524,13.3333333333,28.1483333333,83.492,58.4126666667,16.2963333333,12.1693333333
849.76,23.3653333333,33.3336666667,17.792,8.789,16.0773333333,32.4756666667,87.4596666667,61.6293333333,17.8993333333,15.0053333333
850.06,20.2943333333,33.7536666667,17.7706666667,9.67433333333,15.3523333333,34.1746666667,84.8576666667,61.6193333333,15.6676666667,15.983
850.36,18.9496666667,36.7576666667,17.3516666667,7.42033333333,13.3563333333,34.2463333333,88.4703333333,64.0413333333,13.2416666667,15.0686666667
850.65,21.2123333333,37.3733333333,17.5083333333,8.19333333333,12.458,32.4356666667,90.9093333333,63.412,15.0396666667,17.3963333333
850.95,18.4113333333,35.9806666667,14.0793333333,5.054,7.942,28.52,94.7053333333,64.26,14.32,15.403
851.25,12.468,30.4073333333,7.25166666667,0.254666666667,2.54466666667,20.9923333333,91.3483333333,60.9413333333,7.37933333333,11.0686666667
851.55,7.557,27.5303333333,2.969,-1.07966666667,-2.96866666667,14.9796666667,92.038,59.3793333333,3.50866666667,8.097
851.85,2.672,27.004,-1.12533333333,-2.67233333333,-5.907,13.924,91.5613333333,60.9,8.57933333333,3.094
852.15,1.81566666667,23.865,-1.55666666667,-4.28033333333,-3.89133333333,13.2293333333,85.603,55.253,12.7106666667,2.85333333333
852.45,-3.93833333333,21.238,-8.439,-7.876,-7.73566666667,10.1263333333,89.8736666667,55.1336666667,10.1266666667,1.12533333333
852.74,3.294,26.8773333333,-0.790666666667,1.31766666667,-2.108,17.2596666667,91.1726666667,57.3123333333,19.3673333333,8.30033333333
853.04,6.41966666667,27.7776666667,3.70366666667,7.037,2.22233333333,17.4073333333,89.2593333333,59.2593333333,24.8146666667,13.457
853.34,9.753,30.6173333333,4.44433333333,7.16066666667,4.074,17.6543333333,92.8393333333,60.1233333333,27.7776666667,17.531
853.64,10.5516666667,31.055,4.67666666667,9.83233333333,6.83466666667,16.1873333333,92.0863333333,60.192,25.8993333333,19.3046666667
853.94,10.907,31.1273333333,4.412,9.92666666667,8.57866666667,13.9703333333,90.441,61.8876666667,27.0833333333,18.2596666667
854.23,14.098,32.736,7.16833333333,11.708,14.4563333333,19.3546666667,89.6056666667,62.2463333333,31.0636666667,22.7
854.53,18.129,36.7253333333,13.0993333333,16.3743333333,18.7133333333,24.5616666667,94.503,66.7833333333,36.2573333333,26.1986666667
854.83,20.449,37.707,15.2483333333,13.357,20.0943333333,26.5956666667,91.6076666667,67.9666666667,40.4256666667,24.8226666667
855.13,21.4893333333,36.5083333333,13.5533333333,9.52366666667,19.0476666667,23.3213333333,94.8716666667,68.4983333333,37.1183333333,26.1293333333
855.43,21.9696666667,39.1413333333,13.005,10.1013333333,17.4243333333,22.9796666667,95.5806666667,71.2123333333,38.005,25.884
855.72,24.7163333333,40.2493333333,18.0273333333,12.925,18.7073333333,25.2833333333,87.8686666667,67.2336666667,38.5486666667,26.5306666667
856.02,23.8586666667,40.411,17.694,13.356,17.3516666667,26.8266666667,87.4426666667,67.694,36.3013333333,25.1143333333
856.32,23.656,40.6213333333,13.8593333333,13.5006666667,13.7396666667,27.479,89.367,67.742,31.78,23.6556666667
856.62,22.344,38.4616666667,11.4773333333,13.309,12.3323333333,25.641,88.034,67.2773333333,29.4263333333,19.2916666667
856.91,22.7673333333,35.5973333333,11.4463333333,12.327,8.42766666667,25.5346666667,90.4403333333,67.2956666667,31.4466666667,15.8493333333
857.21,19.16,34.6456666667,8.13633333333,11.1546666667,4.59333333333,26.3776666667,91.601,66.404,29.659,14.1733333333
857.51,16.1456666667,34.375,8.33366666667,12.2393333333,1.43233333333,22.396,90.495,64.0626666667,26.5626666667,12.5
857.81,13.1543333333,31.29,5.875,10.4726666667,-1.91566666667,18.0076666667,84.2913333333,57.8543333333,22.4776666667,9.96166666667
858.10,15.432,34.568,11.111,16.0493333333,2.71566666667,22.8393333333,90.0,62.5923333333,23.2096666667,14.4443333333
858.40,16.04,37.5943333333,16.04,20.05,5.38833333333,28.446,92.356,67.669,26.8173333333,18.6716666667
858.70,17.4723333333,35.316,16.7286666667,21.5613333333,4.461,28.253,90.3343333333,65.6753333333,26.394,22.057
858.99,11.819,28.154,10.757,15.9363333333,0.531333333333,22.311,90.1726666667,65.2056666667,22.5763333333,19.9203333333
859.29,9.90633333333,25.0336666667,8.835,11.5123333333,0.535333333333,17.8046666667,91.0306666667,64.123,23.159,21.1513333333
859.59,8.33333333333,25.9723333333,9.30566666667,9.16666666667,1.389,16.25,92.361,65.5556666667,26.1113333333,19.722
859.89,11.1573333333,29.6143333333,11.2946666667,10.7436666667,1.653,17.6306666667,96.1433333333,66.942,29.752,24.518
860.18,11.111,31.165,12.466,8.808,4.20033333333,15.0406666667,92.2763333333,65.989,29.8103333333,28.5906666667
860.48,12.5636666667,34.359,17.9486666667,10.7693333333,11.0253333333,16.923,89.2306666667,64.872,31.5386666667,34.2306666667
860.78,17.5096666667,38.1323333333,21.4006666667,14.9156666667,14.0076666667,21.0116666667,94.1633333333,67.7043333333,33.982,36.9653333333
861.07,20.3773333333,40.8803333333,23.522,17.8616666667,16.1006666667,25.912,95.9746666667,68.0506666667,35.975,38.239
861.37,21.605,40.7406666667,21.4813333333,14.815,13.4566666667,25.1853333333,93.3333333333,64.5676666667,34.6913333333,36.6663333333
861.67,17.786,37.0643333333,19.1543333333,10.0743333333,8.58233333333,19.6516666667,92.6616666667,59.453,30.7213333333,34.9503333333
861.96,19.5486666667,39.4736666667,23.559,11.1533333333,14.6616666667,22.6816666667,100.000333333,62.406,31.0773333333,37.218
862.26,25.858,45.4656666667,27.9413333333,15.6863333333,21.4463333333,27.451,106.740333333,64.706,35.6616666667,39.951
862.56,24.78,46.1633333333,27.044,13.459,20.2516666667,25.7863333333,106.540666667,63.8993333333,32.83,38.6163333333
862.85,28.3276666667,48.8056666667,31.854,17.52,23.322,29.8066666667,103.640666667,62.0023333333,34.2433333333,40.159
863.15,26.448,50.164,31.9126666667,17.8143333333,25.1366666667,31.0383333333,101.202333333,61.202,30.929,38.6886666667
863.45,26.1523333333,49.3033333333,31.0826666667,19.507,23.5796666667,33.119,99.2496666667,61.3073333333,28.403,37.6206666667
863.74,23.5293333333,51.557,29.2963333333,17.6473333333,19.9536666667,32.9873333333,103.46,64.8213333333,27.3356666667,35.179
864.04,19.1953333333,50.6896666667,25.5173333333,15.0573333333,16.2066666667,29.7703333333,98.621,62.6436666667,26.5516666667,35.862
864.33,15.3283333333,50.7296666667,25.426,12.2873333333,13.8686666667,26.7636666667,98.1753333333,64.5983333333,23.966,36.4963333333
864.63,8.97933333333,49.2513333333,22.0406666667,9.25133333333,9.25166666667,21.7686666667,102.177,65.8503333333,19.32,34.4216666667
864.93,12.97,53.8263333333,24.2543333333,17.25,14.397,26.07,99.3516666667,70.1683333333,20.493,34.5006666667
865.22,10.8176666667,56.1003333333,24.4023333333,19.7483333333,13.082,27.044,95.346,70.44,22.7673333333,34.465
865.52,8.33333333333,54.9753333333,24.378,21.766,8.582,26.9896666667,91.0446666667,69.7756666667,21.7663333333,34.7013333333
865.81,5.18533333333,52.716,24.568,22.3456666667,8.148,26.0493333333,88.642,67.7776666667,19.6293333333,31.4813333333
866.11,-1.438,49.5423333333,19.8693333333,18.3006666667,5.35966666667,20.7843333333,86.2746666667,64.3136666667,13.8563333333,29.281
866.41,-1.47266666667,44.98,20.348,17.5366666667,6.82733333333,19.545,84.873,62.1153333333,15.261,31.5933333333
866.70,1.06266666667,47.1446666667,23.9043333333,18.3266666667,10.4913333333,20.4513333333,88.048,60.425,19.1233333333,34.13
867.00,7.82033333333,46.1536666667,27.564,20.8976666667,12.6923333333,24.2306666667,90.5126666667,57.3076666667,21.795,37.3076666667
867.29,8.906,46.056,29.644,18.9566666667,15.267,26.845,91.7303333333,57.1246666667,22.6463333333,35.7506666667
867.59,9.863,44.4443333333,28.839,17.7276666667,18.1023333333,27.341,91.0113333333,56.4293333333,24.4693333333,33.9576666667
867.88,13.8983333333,46.5536666667,33.3333333333,20.791,22.1466666667,30.2823333333,86.8926666667,56.4973333333,28.0226666667,34.8023333333
868.18,12.7516666667,44.9663333333,32.886,17.226,20.1343333333,28.7473333333,85.0113333333,52.685,26.8456666667,33.2216666667
868.48,9.16666666667,42.5003333333,29.6426666667,12.0236666667,19.1666666667,23.9286666667,84.881,50.3573333333,20.7143333333,28.9283333333
868.77,9.94133333333,42.3393333333,27.2513333333,10.1756666667,21.8713333333,23.1576666667,81.8713333333,49.0056666667,20.4676666667,28.889
869.07,16.096,45.0913333333,30.7076666667,13.0136666667,22.3746666667,25.2283333333,85.1596666667,50.3423333333,24.5433333333,32.3056666667
869.36,17.1173333333,43.2433333333,28.2656666667,11.2613333333,20.7206666667,23.198,82.8826666667,50.9006666667,23.6486666667,33.3333333333
869.66,18.051,43.743,29.125,11.6276666667,18.8263333333,23.3663333333,83.0563333333,51.938,25.028,33.887
869.95,20.8333333333,45.8333333333,30.6623333333,15.5983333333,21.4746666667,24.9996666667,82.5853333333,54.3803333333,26.923,35.2563333333
870.25,21.111,46.0606666667,31.2123333333,16.6663333333,24.3436666667,23.2323333333,78.283,54.8486666667,27.5756666667,35.1516666667
870.54,20.4966666667,42.3396666667,30.6416666667,15.8383333333,23.1886666667,20.1863333333,76.1906666667,52.6916666667,27.122,33.7473333333
870.84,22.9673333333,42.2766666667,31.7073333333,17.2763333333,23.171,21.646,76.829,54.065,27.2356666667,34.1463333333
871.13,26.1476666667,44.3113333333,32.7343333333,19.1613333333,27.3453333333,23.7526666667,77.944,55.3893333333,29.3413333333,37.2253333333
871.43,27.48,45.337,34.4246666667,22.0236666667,31.9443333333,25.496,78.77,55.0596666667,30.258,37.5003333333
871.72,30.7016666667,45.809,37.427,23.2943333333,34.113,27.973,80.0196666667,54.678,32.3586666667,38.9866666667
872.02,32.3616666667,46.4526666667,40.5246666667,23.2263333333,32.4586666667,28.863,79.8833333333,54.9073333333,31.3896666667,38.8726666667
872.31,30.1316666667,45.951,38.795,22.599,33.3333333333,30.226,77.6833333333,54.3313333333,29.5666666667,38.5123333333
872.61,31.1293333333,47.383,43.4343333333,27.9156666667,34.16,32.5066666667,78.7876666667,56.29,33.609,37.4656666667
872.90,30.874,47.6316666667,43.5336666667,30.0546666667,35.5193333333,31.603,77.778,56.4663333333,33.2423333333,35.519
873.20,28.1336666667,45.311,40.7613333333,27.2053333333,32.312,30.455,77.2516666667,55.432,31.1976666667,32.869
873.49,25.7276666667,43.4743333333,38.4036666667,27.7933333333,28.2626666667,30.61,76.5256666667,53.4273333333,28.263,30.8923333333
873.79,24.463,44.2576666667,39.5893333333,29.6916666667,27.5443333333,30.9993333333,75.91,55.5556666667,27.3576666667,31.1856666667
874.08,21.49,43.6486666667,38.873,29.704,24.9283333333,29.0356666667,73.9256666667,53.0086666667,25.4056666667,30.9453333333
