wavelength,Back_GubCrim,Belly_GubCrim,Breast_GubCrim,Crissum_GubCrim,Crown_GubCrim,DorTail_GubCrim,Patch10_GubCrim,Patch11_GubCrim,Patch12_GubCrim,Rump_GubCrim,Throat_GubCrim,WingTip_GubCrim
616.95,26.7093333333,55.9708888889,36.1249166667,48.1673333334,9.90891666666,7.7065,23.961933908,52.4960833334,52.5512916667,29.0459166667,7.17133333334,14.0508333333
617.28,26.8385833333,56.0748888889,36.2008333333,48.26075,9.94516666668,7.7545,24.0021522988,52.60775,52.7440833333,29.12225,7.23075,14.0935416667
617.62,26.7914166667,56.2728888889,36.29075,48.3644166667,9.88675,7.71216666667,23.9543045977,52.7101666666,52.7921666666,29.1216666667,7.15416666667,14.0685833333
617.95,26.77,56.2583333333,36.2655833333,48.3881666667,9.80741666667,7.65341666667,23.9654482759,52.7213333333,52.7677083333,29.0465,7.1325,14.0037916667
618.28,26.6479166667,56.1494444444,36.09875,48.2735833333,9.74275000001,7.57170833333,23.8927241379,52.5590833333,52.6654166667,28.95175,7.04533333333,13.8819166666
618.62,26.6436666666,56.1062222222,36.11225,48.3065833333,9.74050000001,7.588375,23.9142873563,52.5425833334,52.6099583333,28.91425,7.05283333334,13.8473333333
618.95,26.6219166667,56.0984444444,36.111,48.2805,9.76424999999,7.59058333333,23.9194511494,52.5295833333,52.603625,28.90725,7.05616666667,13.8212916667
619.28,26.5675833334,55.976,36.0168333333,48.2015,9.75966666668,7.594625,23.8783706896,52.4763333333,52.48625,28.83125,7.07425,13.8067083333
619.62,26.5233333333,55.9761111111,35.98325,48.1965833333,9.67241666667,7.46979166667,23.8512557471,52.5248333333,52.4885,28.73325,6.995,13.697125
619.95,26.605,56.0283333333,35.9888333333,48.2348333333,9.71233333334,7.49916666667,23.8784022988,52.5953333333,52.5419166667,28.7885,6.99416666667,13.7264166667
620.28,26.5119166667,56.0438888889,36.0078333333,48.21025,9.62716666668,7.441875,23.81175,52.5344166667,52.4789166667,28.7355,6.90258333334,13.6768333334
620.62,26.5090833333,56.039,36.00025,48.20775,9.54941666668,7.342375,23.7932155173,52.51375,52.4898333333,28.7184166667,6.81116666667,13.66
620.95,26.388,56.0103333333,35.9274166666,48.157,9.43783333333,7.17870833333,23.6857931034,52.4824166667,52.4400416667,28.6303333333,6.66341666667,13.537375
621.28,26.434,55.9558888889,35.9388333333,48.1671666667,9.51724999999,7.20020833333,23.7361178161,52.4934166666,52.4126666667,28.6546666667,6.70608333334,13.5802083333
621.62,26.4285,55.8796666667,35.9305,48.123,9.54266666666,7.17791666667,23.6981350574,52.45625,52.3804166666,28.6205,6.69375,13.5645416667
621.95,26.4724166667,55.9525555556,36.016,48.1325,9.5865,7.25154166667,23.7578304598,52.5151666667,52.399125,28.6855,6.72558333333,13.6307083334
622.28,26.533,56.0124444445,36.045,48.1393333333,9.641,7.33891666667,23.816091954,52.568,52.4735,28.7516666667,6.76825,13.6855416667
622.62,26.5219166667,56.045,36.0238333333,48.1154166666,9.59608333334,7.26604166667,23.7682212644,52.5211666667,52.3995416667,28.67725,6.76341666667,13.6872083333
622.95,26.5351666667,56.1138888889,36.1305833333,48.1828333333,9.61433333333,7.27904166667,23.8045977012,52.5836666667,52.4284583333,28.7229166667,6.747,13.6522083333
623.28,26.4541666666,56.1237777778,36.1065,48.0780833333,9.60433333334,7.27845833333,23.7337816092,52.4895833333,52.3633333333,28.6944166666,6.73025,13.6655
623.62,26.3715833333,56.0578888889,36.0986666667,48.0690833333,9.56125000001,7.24758333333,23.7310201149,52.4045833333,52.323,28.6418333334,6.70841666667,13.62175
623.95,26.4760833333,55.9851111111,36.12225,48.0420833333,9.63116666667,7.33620833333,23.7818017241,52.45025,52.393125,28.68275,6.7355,13.6775833333
624.28,26.5095833334,56.0597777778,36.2344166666,48.1195833333,9.70091666668,7.43425,23.8320718391,52.4879166667,52.3807083333,28.7021666667,6.8295,13.7722916667
624.62,26.555,56.072,36.2571666667,48.1114166667,9.84058333334,7.55791666666,23.9466321839,52.4628333333,52.3101666667,28.7653333333,6.97875,13.850375
624.95,26.5431666666,56.057,36.2200833333,48.1020833333,9.77025000001,7.53216666667,23.9492643678,52.4245833334,52.3255,28.7631666667,6.96025,13.8804583333
625.28,26.5425,56.0098888889,36.18925,47.9965,9.79124999999,7.55775,23.9772758621,52.3463333334,52.3024166667,28.7576666666,6.9655,13.900625
625.61,26.55625,56.0134444444,36.1633333333,48.0020833333,9.7555,7.52258333333,23.9854109195,52.3711666667,52.313875,28.7105,6.97658333333,13.906875
625.95,26.5264166667,55.9627777778,36.11075,47.97,9.73216666667,7.445125,23.9501954023,52.3298333333,52.2515,28.69975,6.9925,13.912
626.28,26.5505,55.9505555556,36.1283333333,47.9870833334,9.70608333333,7.48325,23.9714913793,52.403,52.3614166667,28.767,6.93958333333,13.9254166667
626.61,26.55275,55.9631111111,36.1143333333,47.9395833333,9.69008333333,7.47408333333,23.9630862069,52.4028333333,52.4109166667,28.7473333333,6.94591666667,13.9605833333
626.94,26.617,56.0372222222,36.2140833333,48.0199166667,9.69558333333,7.50525,24.0240862069,52.5065833333,52.56575,28.8154166667,6.99008333333,13.9802083333
627.28,26.6218333334,56.0442222222,36.2005833333,47.9606666667,9.6735,7.48891666667,23.9744109195,52.5484166667,52.5759583333,28.7938333333,6.98391666667,13.9885833334
627.61,26.65025,56.1136666667,36.2548333333,48.0134166667,9.6715,7.51204166667,24.0264885058,52.604,52.5745416666,28.8099166667,7.00308333333,14.036
627.94,26.5834166667,56.0287777778,36.1063333333,47.9226666667,9.56916666668,7.43345833334,23.9539971264,52.5310833333,52.5098333334,28.7211666667,6.9,13.9481666667
628.27,26.6036666667,56.0658888889,36.1804166667,47.9590833334,9.50483333333,7.40166666667,23.9559971265,52.6045833333,52.663,28.7554166667,6.83291666667,13.9608333333
628.61,26.62125,56.0922222222,36.1791666667,47.97,9.52350000001,7.43875,23.9623936782,52.6193333333,52.6904583333,28.7929166667,6.88433333333,13.9296666667
628.94,26.678,56.2278888889,36.2625,48.13275,9.5025,7.44908333333,23.9462385057,52.7588333333,52.857,28.8683333333,6.85458333333,13.9307916667
629.27,26.65925,56.1846666666,36.2324166667,48.104,9.51350000001,7.41641666666,23.8689281609,52.73975,52.854125,28.8719166667,6.81425,13.9174583333
629.60,26.7461666667,56.2692222222,36.33125,48.2224166667,9.57433333333,7.56870833333,23.9736810345,52.8304166667,53.030125,28.9995833333,6.88533333333,14.040125
629.94,26.7954166667,56.3893333333,36.39675,48.23275,9.65016666666,7.63166666666,24.0532356322,52.86375,53.1067083333,29.0388333333,6.97308333333,14.0445833333
630.27,26.7900833333,56.3588888889,36.3023333333,48.2170833333,9.64099999999,7.59379166667,23.9900890804,52.7995833334,53.0159166667,29.0161666667,6.966,14.0663333334
630.60,26.7824166667,56.2727777778,36.2236666667,48.162,9.63741666668,7.559625,24.0062586207,52.7308333333,52.87175,29.0045833333,6.95433333333,14.0442916667
630.93,26.87725,56.402,36.2943333333,48.2550833334,9.76225000001,7.664875,24.1367126437,52.8141666666,53.014125,29.1480833333,7.03175,14.1571666667
631.26,26.8139166667,56.2897777778,36.1688333334,48.1505833333,9.76841666667,7.671125,24.0742385057,52.7243333333,52.9360833333,29.09875,7.0745,14.1725
631.60,26.951,56.4676666666,36.3175833333,48.3135833333,9.92383333333,7.81145833333,24.2590086207,52.87125,53.123625,29.2376666667,7.20941666666,14.284375
631.93,26.9595,56.3361111111,36.3005833333,48.3026666667,9.93899999999,7.850625,24.2777471264,52.804,53.0267916666,29.2394166667,7.23833333333,14.3004583333
632.26,26.8983333333,56.3337777778,36.3266666667,48.2254166667,9.92225000001,7.8005,24.253112069,52.7501666667,52.9266666667,29.17075,7.18858333333,14.28575
632.59,26.8979166667,56.4621111111,36.3979166666,48.2755833333,9.97675,7.8785,24.3546034483,52.8094166667,52.8955833333,29.207,7.27308333333,14.3926666667
632.92,27.0699166667,56.627,36.5728333333,48.4619166666,10.114,8.06716666667,24.5210402299,52.9424166667,53.0734583333,29.3406666666,7.44441666667,14.5682916666
633.26,26.99275,56.5935555556,36.5389166667,48.3899166666,10.05475,7.95433333333,24.4249770115,52.8986666667,52.937625,29.2360833333,7.34875,14.4610416667
633.59,27.0359166666,56.5913333333,36.5765,48.5255,10.0635833333,7.97358333333,24.4609798851,52.9276666667,52.9724583333,29.2828333333,7.37283333333,14.523375
633.92,27.1109166666,56.6823333333,36.6856666667,48.6178333333,10.1301666667,8.106,24.6061925288,53.03975,53.079625,29.3655,7.47708333333,14.5805416667
634.25,27.1290833333,56.7221111111,36.6859166667,48.64375,10.1335833333,8.1225,24.5847931035,53.0735833333,53.1022083333,29.3574166667,7.51191666667,14.6360416667
634.58,27.048,56.6508888889,36.674,48.6565,10.08,8.07541666667,24.5405603449,53.0148333333,52.9878333333,29.3030833333,7.49458333333,14.645125
634.91,27.0579166667,56.7016666667,36.7005833333,48.7356666667,10.0741666667,8.0665,24.5636925287,53.0158333334,52.997,29.3078333333,7.51958333333,14.656875
635.25,26.967,56.5537777778,36.6546666667,48.6624166667,10.0361666667,8.03583333333,24.4633965517,52.9889166667,52.8454583333,29.2695833333,7.51725,14.6506666667
635.58,26.9956666667,56.7564444444,36.72025,48.77375,10.08,8.0895,24.493045977,53.0918333333,52.952875,29.30875,7.55533333333,14.7076666667
635.91,27.0813333333,56.7465555556,36.7533333333,48.7986666667,10.0645,8.12983333334,24.5576522988,53.1555833334,53.054125,29.3630833333,7.57,14.688875
636.24,27.1405,56.6056666667,36.7375833333,48.7235,10.119,8.192875,24.5433793104,53.1315,53.073,29.3960833333,7.61125,14.7284166667
636.57,27.0640833333,56.5433333333,36.7319166667,48.655,10.03475,8.13983333333,24.4900603449,53.0629166667,53.0035,29.3596666666,7.55166666667,14.6912916667
636.90,27.1034166666,56.5754444444,36.7590833333,48.63775,9.99616666668,8.16583333333,24.5110402299,53.0965833333,53.0562083333,29.3219166667,7.54075,14.7545416667
637.23,27.10175,56.5186666667,36.7334166667,48.6173333333,9.99549999999,8.18079166667,24.4502097701,53.10175,52.98925,29.30925,7.544,14.7551666667
637.56,27.1030833333,56.6044444445,36.7125833334,48.6499166667,9.89233333333,8.05166666667,24.3648706897,53.1171666667,53.0654583334,29.26775,7.41691666667,14.7079166667
637.90,27.0568333333,56.5616666667,36.65225,48.6354166667,9.83899999999,8.03266666667,24.3231063218,53.0609166667,53.0199166666,29.206,7.34541666667,14.6290833333
638.23,26.97375,56.4581111111,36.5209166666,48.4689166667,9.76933333333,8.0065,24.2359770115,52.9281666667,52.9222083333,29.05125,7.26458333333,14.5195833333
638.56,27.1186666667,56.6758888889,36.682,48.6505,9.90758333333,8.087625,24.3414770115,53.1258333333,53.1165416667,29.21275,7.33933333333,14.5713333334
638.89,27.2335833333,56.8965555556,36.7939166667,48.716,9.90541666666,8.12858333333,24.449295977,53.1920833333,53.3692083334,29.279,7.32375,14.5627083333
639.22,27.1445833333,56.7991111111,36.6943333333,48.5838333333,9.82083333333,8.06995833333,24.3612298851,53.1153333333,53.2619166667,29.1779166667,7.24716666667,14.4983333334
639.55,27.2499166667,56.9945555556,36.816,48.6949166667,9.98183333334,8.188375,24.4204252873,53.2304166667,53.360125,29.2830833333,7.41125,14.635625
639.88,27.3015833333,57.0768888889,36.8785,48.7248333333,9.97875,8.16441666667,24.493954023,53.2286666667,53.4494166667,29.3550833333,7.48283333333,14.6900833333
640.21,27.382,57.1611111111,36.9063333333,48.87075,10.0671666667,8.23470833333,24.5774712644,53.2933333333,53.5310833333,29.417,7.612,14.7302083333
640.54,27.4379166667,57.2925555555,36.9728333333,48.9290833333,10.13075,8.240125,24.6415775862,53.3053333333,53.605125,29.5133333333,7.70233333333,14.75
640.87,27.3498333333,57.2901111111,36.9488333333,48.90675,9.996,8.11658333333,24.5595545977,53.26775,53.598125,29.4339166667,7.62308333333,14.7135416667
641.20,27.3146666667,57.1797777778,36.9349166667,48.85525,9.98883333333,8.12458333333,24.5522241379,53.257,53.5582083333,29.4355833333,7.59591666667,14.7138333333
641.53,27.34925,57.2935555556,37.0835,48.8561666667,10.0961666667,8.21733333333,24.6362212644,53.3100833333,53.6182916667,29.5045,7.65483333333,14.810625
641.87,27.4375,57.4461111111,37.24375,49.001,10.1336666667,8.2145,24.7023189655,53.4316666667,53.7644166667,29.6261666667,7.72266666666,14.819
642.20,27.466,57.3788888889,37.2253333333,48.96275,10.1571666667,8.30666666667,24.7569655172,53.35975,53.7876666667,29.68375,7.77016666667,14.8878333333
642.53,27.463,57.3455555556,37.1805,48.93125,10.231,8.29395833333,24.7441293104,53.3645833333,53.7164166666,29.6583333334,7.78683333334,14.9400416667
642.86,27.595,57.4133333333,37.29975,49.0521666666,10.374,8.43975,24.8478074713,53.4139166667,53.7392916667,29.7535833334,7.96375,15.071625
643.19,27.49475,57.2775555555,37.18675,48.9596666667,10.2833333333,8.42695833333,24.7731178161,53.3479166667,53.75,29.68675,7.86408333333,15.057625
643.52,27.37925,57.2122222222,37.1458333333,49.0085833333,10.2820833333,8.4635,24.71275,53.2941666666,53.5559166667,29.6215833333,7.85008333333,15.0292083333
643.85,27.26875,57.1937777778,37.06625,48.8483333333,10.1921666667,8.35708333333,24.6679885058,53.2853333333,53.4377083333,29.5528333333,7.63916666667,14.9769583333
644.18,27.2458333333,57.2345555555,37.13775,48.8873333333,10.239,8.37916666667,24.6865402299,53.3829166667,53.5211666667,29.635,7.67158333333,15.0069166667
644.51,27.3320833333,57.3274444444,37.2615,48.9384166667,10.4075833333,8.62379166667,24.8954971264,53.4660833333,53.5425,29.74075,7.84399999999,15.1055
644.84,27.3363333333,57.3775555555,37.3711666667,48.9855,10.4805833333,8.63029166667,24.9282988506,53.47625,53.5404583334,29.752,7.88624999999,15.1459583334
645.17,27.3270833334,57.2493333333,37.2035833333,49.00575,10.44675,8.62404166667,24.858770115,53.4358333334,53.6144583333,29.8004166667,7.87949999999,15.1347083333
645.50,27.29925,57.1586666667,37.1815,49.0165833333,10.4076666667,8.66716666667,24.8765402299,53.4454166667,53.5737916667,29.754,7.82224999999,15.1745833334
645.83,27.316,57.174,37.24975,49.0053333333,10.3975,8.63725,24.8954367816,53.5245833333,53.5607916667,29.7575833333,7.84533333332,15.2063333333
646.16,27.45925,57.2577777778,37.3578333333,49.1938333333,10.5093333333,8.71908333333,24.9882068966,53.554,53.6589583333,29.8909166667,8.00391666667,15.34275
646.49,27.5285833333,57.3575555556,37.3714166667,49.20425,10.5635,8.72441666667,25.0343390805,53.637,53.7769166667,29.968,7.97558333333,15.3364166667
646.82,27.55625,57.4484444444,37.4324166666,49.265,10.6303333333,8.71504166667,25.1297385058,53.69725,53.745375,30.0316666667,8.00525000001,15.3775833333
647.15,27.4803333333,57.4041111111,37.2998333334,49.049,10.5055,8.552625,25.00325,53.67375,53.7220416667,29.8559166667,7.84766666667,15.2459166667
647.48,27.5165,57.2714444444,37.3189166666,49.0085,10.5185,8.59120833334,24.9932155172,53.6370833333,53.7514583333,29.8685,7.95800000001,15.252125
647.81,27.4549166666,57.1531111111,37.1605833333,49.0055,10.5239166667,8.63808333334,25.0188936782,53.602,53.60025,29.7938333333,7.94941666667,15.299375
648.14,27.50225,57.2906666667,37.1870833333,49.0020833334,10.5578333333,8.61191666667,25.0008735632,53.6240833333,53.6936666667,29.8424166667,7.92141666667,15.3307083333
648.47,27.5459166667,57.2747777778,37.1646666666,49.0249166667,10.5914166667,8.63645833333,25.0097212644,53.6408333333,53.7344583333,29.8689166667,7.92049999999,15.3266666667
648.80,27.6736666666,57.5857777778,37.4620833334,49.1528333333,10.6681666667,8.67683333334,25.1922787356,53.90275,53.9289166667,30.0270833333,8.04891666667,15.4550833334
649.13,27.6511666666,57.6486666667,37.4086666667,49.1125,10.6254166667,8.63775,25.125770115,53.862,53.9467083334,30.0305,8.09000000001,15.4517916667
649.46,27.4689166666,57.56,37.3075,48.976,10.4836666667,8.52016666667,24.9232327586,53.6720833333,53.8697083333,29.8588333333,7.88991666668,15.3319583333
649.79,27.182,57.3888888889,37.1533333333,48.78975,10.2029166667,8.27754166667,24.7132672414,53.5344166667,53.749,29.6781666667,7.63516666667,15.0830833334
650.11,27.13625,57.2917777778,37.1575833333,48.7670833334,10.1039166667,8.21483333333,24.6976149425,53.5405833333,53.7194583333,29.6529166667,7.6555,15.1122916667
650.44,27.0951666667,57.1381111111,37.12,48.72975,10.0226666667,8.19195833333,24.6604195403,53.4286666667,53.6287083333,29.5201666667,7.63875,15.0570833333
650.77,27.1209166667,57.1326666667,37.1661666666,48.8251666667,10.0704166667,8.23429166666,24.6986982758,53.43175,53.65025,29.594,7.6745,15.1182916667
651.10,27.1538333333,57.2841111111,37.2269166667,48.9250833334,10.07525,8.21945833333,24.7264741379,53.5063333333,53.7430416667,29.6500833333,7.65716666666,15.1417083333
651.43,27.28725,57.4115555556,37.4115,48.9549166666,10.1678333333,8.30933333334,24.8260977012,53.5418333333,53.839,29.75075,7.68833333333,15.1822083333
651.76,27.3156666667,57.3973333333,37.3786666667,48.9190833334,10.214,8.29170833334,24.8654195402,53.5065833333,53.8819583333,29.7646666667,7.70883333333,15.2337916667
652.09,27.3013333333,57.4397777778,37.3895,48.90725,10.17725,8.330625,24.8749827586,53.5198333333,53.7921666667,29.7765,7.75116666667,15.2751666667
652.42,27.2211666667,57.237,37.2735833333,48.8725833333,10.1695,8.343125,24.8246954023,53.3691666667,53.5976666667,29.6385,7.66391666667,15.2335416666
652.75,27.2903333333,57.1601111111,37.26875,48.79675,10.29325,8.37725,24.8544885058,53.3720833333,53.5329166667,29.6528333333,7.74183333333,15.284125
653.08,27.4639166667,57.2294444445,37.3035,48.93275,10.5206666667,8.506375,25.0929770115,53.5104166667,53.7044166666,29.9114166667,7.95783333333,15.45975
653.41,27.6630833333,57.3841111111,37.4768333333,48.9783333334,10.753,8.75345833333,25.2696781609,53.6799166667,53.776375,30.0774166667,8.16025,15.714875
653.74,27.6799166667,57.5045555555,37.4920833333,48.9889166667,10.6698333333,8.71916666667,25.2618563219,53.7323333333,53.8806666667,30.0706666667,8.08775,15.6573333333
654.06,27.7520833333,57.616,37.4156666667,49.0505833333,10.6981666667,8.71779166667,25.2561350575,53.8349166667,54.0582916666,30.1674166666,8.09783333333,15.7304583333
654.39,27.8110833333,57.7238888889,37.46725,49.1358333333,10.6749166667,8.729,25.3201637931,53.9360833333,54.1406666667,30.16125,8.1115,15.6922916667
654.72,27.7034166667,57.5976666667,37.285,49.024,10.6000833333,8.66975,25.2260517241,53.8095,54.0524583334,30.0195,8.0455,15.617875
655.05,27.7810833334,57.5745555556,37.2678333333,49.1390833334,10.6184166667,8.666625,25.239045977,53.86425,54.0661666667,30.0365,8.12325,15.6681666667
655.38,27.7473333333,57.5136666667,37.29525,49.1526666666,10.55875,8.63391666667,25.2211724138,53.9068333333,54.0116666667,29.9649166666,8.07408333333,15.6229583333
655.71,27.7333333333,57.3925555555,37.27375,49.06575,10.5275,8.672875,25.2587758621,53.8281666666,54.043375,29.9419166667,8.07341666667,15.6080416667
656.04,27.8033333333,57.5142222222,37.4075,49.04875,10.4689166667,8.621875,25.2772557471,53.9898333333,54.1099166667,29.97075,8.05983333334,15.6153333333
656.37,27.8294166666,57.766,37.6105,49.2376666667,10.3984166667,8.64954166666,25.3636063218,54.1125,54.3037083333,30.0945833333,8.09725000001,15.673875
656.69,27.8713333333,57.8723333333,37.6951666667,49.3515,10.302,8.66616666666,25.3753563218,54.2385,54.42475,30.0635,8.01599999999,15.6924166667
657.02,27.7665,57.767,37.54875,49.3380833333,10.1951666667,8.63783333333,25.3029137931,54.0703333333,54.363375,29.89475,7.95675000001,15.630375
657.35,27.6756666667,57.5306666667,37.4645,49.2703333333,10.20525,8.682125,25.2271465517,53.851,54.13975,29.8016666667,7.94000000001,15.6062916667
657.68,27.6715,57.579,37.5925833333,49.3703333334,10.21725,8.71595833333,25.2603994253,53.884,54.1660416667,29.8410833333,7.92216666666,15.6554583333
658.01,27.5453333334,57.3752222222,37.527,49.2259166667,10.2178333333,8.66183333333,25.1777356322,53.6595833333,54.0879166667,29.7881666666,7.88058333332,15.7078333334
658.34,27.5786666667,57.3807777778,37.5876666667,49.209,10.3324166667,8.77983333333,25.2175603448,53.6139166667,54.0585,29.857,7.98141666667,15.7695416667
658.66,27.4139166666,57.2543333333,37.4041666666,49.0114166666,10.1430833333,8.59720833334,25.0107241379,53.4251666667,53.9756666667,29.7065833334,7.78141666666,15.5915833334
658.99,27.2529166667,57.1362222222,37.1999166667,48.8366666667,9.94875,8.44275,24.8255775862,53.2485833333,53.7774583333,29.54825,7.59933333333,15.4321666667
659.32,27.3173333333,57.2027777778,37.1505833333,48.8091666667,9.96475000001,8.39179166667,24.78025,53.2543333333,53.744625,29.4916666666,7.55533333333,15.3854166667
659.65,27.32775,57.2343333333,37.0600833333,48.91075,10.0214166667,8.47516666667,24.7972011494,53.1826666667,53.8218333333,29.5615833334,7.58333333333,15.34275
659.98,27.3719166667,57.1684444444,37.0706666667,48.8941666667,10.0621666667,8.480375,24.8343275862,53.22175,53.9030833333,29.6005,7.51791666667,15.3580833333
660.31,27.2128333333,57.0388888889,36.9210833333,48.67675,9.98274999999,8.38741666667,24.6838275862,53.0803333333,53.5933333333,29.43725,7.42783333333,15.2323333333
660.63,27.1815,57.0063333333,36.9361666667,48.6079166667,9.9195,8.27470833333,24.6230229885,53.1408333333,53.6572083333,29.5065,7.34325,15.1552916666
660.96,27.3009166667,57.2221111111,37.0740833333,48.80325,9.98283333332,8.32070833334,24.7542643678,53.3391666667,53.842625,29.6198333333,7.36433333333,15.2544166667
661.29,27.3200833333,57.171,37.0809166666,48.7635833333,9.93299999999,8.319,24.767658046,53.3289166667,53.7589583333,29.6,7.40241666667,15.248625
661.62,27.4263333334,57.3514444444,37.10175,48.856,9.91799999999,8.30241666666,24.8190488506,53.5115,53.840375,29.6845833334,7.38225,15.23575
661.94,27.4490833333,57.344,37.12775,48.8828333333,9.86783333334,8.25054166667,24.8325143678,53.5670833333,53.76625,29.61,7.35008333334,15.2318333333
662.27,27.4726666667,57.3511111111,37.1348333334,48.8538333334,9.88675,8.30108333333,24.9006494253,53.5968333333,53.7400416667,29.6328333333,7.37891666667,15.2362916667
662.60,27.5074166667,57.3606666667,37.1675833333,48.84525,9.99741666668,8.41675,24.9717586207,53.6925833334,53.7900833333,29.7451666667,7.57908333334,15.3464583334
662.93,27.4898333333,57.4407777778,37.3030833334,48.97775,10.0,8.44408333333,25.0255086207,53.7830833333,53.877875,29.84225,7.68,15.3915
663.26,27.4695833333,57.2904444444,37.2573333333,48.8726666667,9.95091666666,8.379625,24.980066092,53.6016666667,53.7639166667,29.711,7.68441666666,15.4186666667
663.58,27.344,57.1817777778,37.11925,48.7430833333,9.79858333333,8.264625,24.829,53.45575,53.485125,29.5055,7.59516666666,15.288125
663.91,27.563,57.3785555556,37.3465,48.97775,9.89908333334,8.40604166667,24.9885229885,53.5356666667,53.7270416666,29.6405,7.74358333333,15.4359166667
664.24,27.5688333333,57.3166666667,37.328,48.95875,9.84175000001,8.346375,24.9576695402,53.4860833333,53.5377083333,29.5474166667,7.70175,15.4032083334
664.57,27.4409166667,57.105,37.196,48.6476666667,9.783,8.23116666667,24.8167385057,53.2555,53.3263333333,29.41625,7.656,15.309
664.89,27.4415833333,57.2466666667,37.2338333333,48.64675,9.87366666667,8.27379166667,24.8564367816,53.337,53.3909166666,29.45325,7.62633333333,15.3195416667
665.22,27.6011666667,57.4608888889,37.3353333333,48.8585833333,9.98508333332,8.3725,24.9587557471,53.5346666667,53.5249166667,29.5796666666,7.75583333333,15.4542083333
665.55,27.5718333333,57.4331111111,37.3123333333,48.8285833333,9.96366666667,8.31058333333,24.9451839081,53.4286666667,53.5300833333,29.5926666667,7.72075,15.407625
665.87,27.6038333333,57.4654444445,37.3226666667,48.9333333333,9.97516666667,8.312375,24.8914942529,53.573,53.6134583333,29.6036666667,7.73491666667,15.4483333333
666.20,27.73175,57.4521111111,37.43225,49.0303333333,10.0388333333,8.363625,24.9179856322,53.52925,53.6499583333,29.5850833333,7.75508333333,15.5257916667
666.53,27.6096666666,57.3386666667,37.29125,48.9408333333,10.0539166667,8.43995833333,24.8798275862,53.4938333333,53.5684166667,29.586,7.75541666668,15.5804166667
666.86,27.6754166667,57.4431111111,37.3925833333,49.0315833333,10.09525,8.49129166667,24.9345948276,53.7424166667,53.6666666667,29.6629166666,7.80533333334,15.6905416667
667.18,27.68975,57.5014444445,37.3613333333,48.9975833334,10.2254166667,8.562375,24.9701264368,53.7575833333,53.6999583333,29.6654166666,7.80975,15.7684166667
667.51,27.6211666666,57.4601111111,37.378,48.9821666667,10.15525,8.47275,24.9357701149,53.7791666667,53.782,29.7003333333,7.76108333333,15.7200833333
667.84,27.6400833333,57.4781111111,37.3481666667,49.0214166666,10.26275,8.54929166667,24.9551781609,53.7603333333,53.8576666667,29.7519166667,7.81358333333,15.7626666667
668.16,27.5905833333,57.4951111111,37.2824166667,49.1073333333,10.12325,8.46516666667,24.8988534483,53.8436666667,53.95275,29.7291666667,7.75583333333,15.6710416667
668.49,27.812,57.6501111111,37.4125,49.2653333333,10.35675,8.67520833333,25.025,53.9529166667,54.1377916667,29.8818333333,8.01758333333,15.849
668.82,27.7326666667,57.5726666667,37.3963333333,49.1109166666,10.2776666667,8.64570833333,24.9990488506,53.8128333333,54.0747916667,29.8110833334,7.98366666668,15.8155
669.14,27.7141666667,57.5357777778,37.3026666666,49.06825,10.1953333333,8.62795833333,24.9793074712,53.8270833334,54.1222083333,29.8356666667,7.99441666666,15.8411666667
669.47,27.7808333333,57.5233333333,37.4419166667,49.0763333333,10.2828333333,8.67791666667,25.1106637931,53.76875,54.1269583333,29.8488333333,8.07525,15.9145416666
669.80,27.8135,57.6248888889,37.5345833333,49.1918333334,10.3326666667,8.699375,25.2183132184,53.8288333333,54.2796666667,29.9913333333,8.068,15.9355
670.13,27.8358333333,57.6042222222,37.568,49.1885833334,10.2730833333,8.5775,25.2099396552,53.8146666666,54.2604583333,29.91575,7.97791666666,15.94325
670.45,27.81875,57.7278888889,37.6403333333,49.172,10.2748333333,8.54229166666,25.2170632184,53.81075,54.176375,29.9300833333,7.93558333334,15.9635
670.78,28.0363333333,57.8038888889,37.8255,49.3090833333,10.40325,8.71920833333,25.4539942529,53.8839166666,54.3687916667,30.1720833333,8.16216666667,16.1026666666
671.10,27.8563333333,57.5191111111,37.5743333333,49.02275,10.338,8.66754166667,25.3055747126,53.6798333333,54.030125,29.956,8.08333333334,16.0755
671.43,27.9913333333,57.7603333333,37.7585,49.2115833333,10.3855833333,8.83308333333,25.4389568965,53.92775,54.195625,30.0743333334,8.15799999999,16.165125
671.76,28.09775,57.7575555555,37.7891666667,49.16675,10.52825,8.88379166667,25.4450948276,53.8973333333,54.214,30.1534166666,8.17166666667,16.2400416667
