wavelength,Back_SicLuom,Belly_SicLuom,Breast_SicLuom,Crissum_SicLuom,Crown_SicLuom,DorTail_SicLuom,Patch10_SicLuom,Rump_SicLuom,Throat_SicLuom,WingTip_SicLuom
264.75,4.993433333,5.4286,5.878733333,6.3462,3.346266667,6.1688,4.658133333,4.662466667,5.835533333,7.980466667
265.12,5.117366667,5.437533333,6.018,6.2656,3.346133333,6.389333333,4.908266667,4.9466,5.877066667,7.900133333
265.49,4.9885,5.252066667,5.590066667,5.881533333,2.888,6.028933333,4.4926,4.597866667,5.509933333,7.327433333
265.87,4.888,5.163333333,5.389266667,5.984866667,2.9534,5.643866667,4.243133333,4.148666667,5.417933333,7.097766667
266.24,5.637133333,5.5784,5.840733333,6.5766,3.585866667,6.0326,4.744533333,4.509733333,5.9502,7.363466667
266.61,5.847833333,5.873933333,6.072266667,6.6144,3.8924,6.147,5.029066667,4.7186,6.083466667,7.405033333
266.98,6.1419,6.055,6.112866667,6.746333333,4.0174,6.018866667,5.2154,4.893133333,6.4786,7.374233333
267.36,6.0315,5.874066667,5.835066667,6.560666667,3.821666667,5.831733333,4.954066667,4.7204,6.330466667,7.1549
267.73,6.723266667,6.5292,6.433266667,7.253733333,4.531333333,6.467466667,5.6196,5.3724,7.0066,7.699966667
268.1,6.7782,6.4268,6.2172,7.163266667,4.646,6.521466667,5.477266667,5.325266667,6.8998,7.671833333
268.48,6.596633333,6.3398,5.9526,6.966866667,4.307666667,6.333066667,5.252066667,5.078466667,6.593266667,7.602533333
268.85,6.5889,6.441933333,6.025466667,7.093133333,4.422466667,6.3826,5.318,4.967733333,6.541066667,7.725833333
269.22,6.779733333,6.545333333,6.1222,7.361933333,4.5582,6.253333333,5.489533333,4.850066667,6.5324,7.807833333
269.59,6.6444,6.376066667,5.954333333,7.241533333,4.3922,5.9574,5.372933333,4.564666667,6.2994,7.5834
269.97,6.3425,5.9148,5.570133333,6.7324,4.063266667,5.736133333,5.194133333,4.2794,5.9586,7.192866667
270.34,6.299766667,6.004466667,5.538866667,6.554333333,4.179933333,5.760733333,5.139,4.442333333,5.873066667,7.3257
270.71,6.077066667,5.687066667,5.333866667,6.3074,3.982866667,5.42,4.676733333,4.090266667,5.496533333,7.0429
271.09,5.657766667,5.2352,5.0596,5.901866667,3.687666667,5.089333333,4.181733333,3.6548,5.014866667,6.587933333
271.46,5.891633333,5.371733333,5.3374,6.1422,4.019466667,5.429066667,4.517933333,3.833333333,5.016466667,6.689533333
271.83,5.801766667,5.098333333,5.1904,5.9996,3.823133333,5.2686,4.303133333,3.616733333,4.875133333,6.506233333
272.2,5.675066667,4.9242,5.043333333,5.957866667,3.6796,5.313866667,4.3318,3.517266667,4.8702,6.404233333
272.58,5.520633333,4.549,4.835733333,5.715133333,3.5036,5.1684,4.219333333,3.364133333,4.749866667,6.139866667
272.95,5.996566667,4.8078,5.2028,6.076933333,3.815333333,5.610866667,4.497066667,3.817733333,5.194733333,6.6877
273.32,5.965966667,4.659533333,5.16,6.016133333,3.798266667,5.7394,4.325066667,3.887866667,5.078333333,6.820766667
273.69,5.6818,4.557666667,5.0126,5.810133333,3.7548,5.668333333,4.1616,3.773533333,4.935066667,6.801633333
274.06,5.700766667,4.754,5.115466667,5.954866667,3.8468,5.710266667,4.161733333,3.9174,5.0284,7.042833333
274.44,5.633666667,4.737933333,5.207,6.035733333,3.7448,5.753133333,4.1618,3.884866667,4.9848,6.998633333
274.81,5.953066667,5.111733333,5.4894,6.4556,4.073333333,6.1558,4.711866667,4.362,5.4338,7.371866667
275.18,6.487933333,5.639266667,5.976933333,6.890933333,4.600666667,6.7518,5.2532,4.997866667,6.028333333,7.915466667
275.55,6.266966667,5.684,5.829266667,6.690066667,4.393,6.649266667,5.073333333,4.948333333,6.169466667,7.943066667
275.93,6.2431,5.784333333,5.677866667,6.631066667,4.515133333,6.5842,5.176333333,4.9786,6.2624,7.9785
276.3,6.178666667,5.8442,5.7148,6.579333333,4.570133333,6.425733333,5.1424,5.033933333,6.109466667,7.995133333
276.67,6.616433333,6.337733333,6.0394,6.885933333,5.003866667,6.718533333,5.3906,5.305333333,6.3194,8.2656
277.04,6.204866667,6.0778,5.6252,6.517866667,4.704733333,6.158466667,5.055,4.931066667,5.975533333,7.573233333
277.41,5.8045,5.6544,5.157733333,6.0982,4.367266667,5.660733333,4.810933333,4.4486,5.760666667,6.8713
277.79,5.972833333,5.6664,5.229,6.272866667,4.388133333,5.854066667,4.941466667,4.550666667,5.950933333,6.9855
278.16,6.453133333,6.052933333,5.595133333,6.542133333,4.788133333,6.377,5.3022,4.891,6.442466667,7.484466667
278.53,6.792666667,6.2276,5.720933333,6.829333333,5.159066667,6.743533333,5.653266667,5.158866667,6.8386,7.703133333
278.9,6.380433333,5.811066667,5.278466667,6.395866667,4.736733333,6.488266667,5.0846,4.607533333,6.291266667,7.177566667
279.27,6.126733333,5.577533333,4.985466667,6.2128,4.426933333,6.2464,4.739933333,4.236933333,5.918133333,6.882933333
279.64,6.671333333,5.874333333,5.357066667,6.563866667,4.643066667,6.5184,5.0816,4.6218,6.1796,7.158366667
280.02,6.6248,5.8936,5.585133333,6.6216,4.656133333,6.582866667,5.075666667,4.6862,6.181133333,7.1895
280.39,7.114566667,6.329266667,6.021133333,7.0652,5.1076,7.082666667,5.456733333,5.0814,6.617266667,7.630833333
280.76,6.972333333,6.187866667,5.976533333,7.063866667,5.064133333,6.985,5.5062,5.035866667,6.5708,7.6819
281.13,7.170266667,6.318133333,6.095,7.1404,5.183133333,7.3554,5.624066667,5.207533333,6.696466667,7.895766667
281.5,7.538966667,6.8752,6.4846,7.49,5.568733333,7.706333333,5.8432,5.547733333,6.933066667,8.3954
281.87,7.6271,6.965333333,6.553266667,7.542066667,5.680333333,7.688866667,5.953466667,5.633933333,6.821,8.421533333
282.25,7.391433333,6.716733333,6.481133333,7.401266667,5.4232,7.491533333,5.871866667,5.433,6.551333333,8.283866667
282.62,7.283,6.664133333,6.4824,7.233933333,5.2032,7.216533333,5.736133333,5.247533333,6.404,8.197833333
282.99,7.239533333,6.657133333,6.525933333,7.141666667,5.1628,7.12,5.836,5.1964,6.463866667,8.367366667
283.36,7.079733333,6.475666667,6.339866667,7.021066667,5.037266667,6.878266667,5.801466667,4.984466667,6.3398,8.2569
283.73,6.8819,6.2988,6.242666667,6.913266667,4.9872,6.794533333,5.642,4.798733333,6.222666667,8.199466667
284.1,6.877833333,6.2398,6.168266667,6.920066667,4.939666667,6.885466667,5.581133333,4.8054,6.2246,8.190933333
284.47,6.4191,5.7884,5.761066667,6.491866667,4.5098,6.5318,5.1964,4.469733333,5.883066667,7.758733333
284.85,6.2556,5.711066667,5.669866667,6.3256,4.293133333,6.3974,5.012266667,4.4534,5.7726,7.5997
285.22,6.229033333,5.668133333,5.637933333,6.333866667,4.2036,6.253066667,4.921933333,4.4156,5.7166,7.510733333
285.59,6.198466667,5.5294,5.600933333,6.253133333,4.113666667,6.2194,4.857266667,4.4218,5.756,7.420166667
285.96,6.577133333,5.937333333,5.978533333,6.593933333,4.466666667,6.597933333,5.087933333,4.8148,6.285266667,7.691033333
286.33,6.826366667,6.218466667,6.0718,6.7744,4.7544,6.835133333,5.265266667,5.061733333,6.549266667,7.656066667
286.7,6.780433333,6.252733333,6.023133333,6.805933333,4.8126,6.913933333,5.271933333,5.1246,6.5824,7.5909
287.07,6.845566667,6.397933333,6.069733333,6.986933333,4.868066667,6.984866667,5.285133333,5.304866667,6.712266667,7.5809
287.44,7.034933333,6.656733333,6.312466667,7.194,5.084533333,7.2518,5.3852,5.5722,6.849666667,7.8001
287.82,7.306733333,7.0232,6.610466667,7.53,5.398533333,7.4618,5.805333333,5.909533333,7.107466667,7.966733333
288.19,7.305,7.014933333,6.483533333,7.5004,5.359866667,7.319133333,5.756666667,5.827,7.023,7.765833333
288.56,7.578933333,7.280933333,6.646533333,7.6464,5.602,7.436466667,6.028333333,5.949666667,7.173733333,7.869733333
288.93,7.8174,7.533866667,6.780266667,7.958533333,5.8176,7.635533333,6.2138,6.012666667,7.420266667,8.0265
289.3,7.809766667,7.511266667,6.7054,7.995933333,5.913466667,7.5482,6.2494,5.927666667,7.391266667,7.941033333
289.67,7.6679,7.3952,6.51,7.926333333,5.799666667,7.466466667,6.161933333,5.724533333,7.226333333,7.724866667
290.04,6.9636,6.695266667,5.8542,7.3668,5.1826,6.803333333,5.511266667,4.8766,6.456333333,6.9953
290.41,6.524366667,6.268933333,5.5146,7.125933333,4.788933333,6.371533333,5.123,4.4322,6.063866667,6.663466667
290.78,6.5767,6.169666667,5.517066667,7.165733333,4.694533333,6.335266667,5.013733333,4.3388,6.016066667,6.584
291.15,7.040566667,6.517133333,5.872,7.6088,5.155133333,6.7956,5.368133333,4.6984,6.359466667,6.884666667
291.52,7.240933333,6.623533333,6.009266667,7.827533333,5.277866667,6.9502,5.5698,4.842266667,6.646133333,6.921333333
291.89,7.358066667,6.594333333,6.0486,8.008266667,5.3622,7.018066667,5.5916,4.8744,6.724666667,6.9374
292.26,7.769433333,7.1006,6.5282,8.5724,5.733733333,7.3858,6.006333333,5.238933333,7.176,7.249466667
292.64,7.823633333,7.2906,6.779933333,8.965866667,5.829,7.551333333,6.059866667,5.320666667,7.354533333,7.394333333
293.01,7.9749,7.5188,7.093933333,9.2466,5.990666667,7.767733333,6.13,5.542,7.559466667,7.491833333
293.38,7.914066667,7.606733333,7.138933333,9.432866667,5.864666667,7.772733333,6.0478,5.618866667,7.582866667,7.5432
293.75,7.890933333,7.718533333,7.2378,9.6756,5.841066667,7.6064,6.061066667,5.7744,7.671133333,7.639933333
294.12,8.2827,8.1804,7.726333333,10.23786667,6.1868,7.986266667,6.411,6.2958,8.161333333,8.092
294.49,8.337066667,8.278533333,7.8024,10.29973333,6.0904,7.9278,6.380533333,6.1886,8.2514,8.073833333
294.86,8.177033333,8.1802,7.615733333,10.16786667,5.849933333,7.658666667,6.165533333,6.0292,8.151533333,7.945733333
295.23,7.811333333,7.831733333,7.34,9.8244,5.3726,7.1662,5.728066667,5.5778,7.863066667,7.633666667
295.6,7.5044,7.5402,7.079933333,9.593466667,4.970333333,6.8396,5.4194,5.2372,7.530733333,7.299666667
295.97,7.221033333,7.349466667,6.7888,9.358466667,4.5768,6.5266,4.999066667,4.921866667,7.337,7.051233333
296.34,6.965666667,7.0234,6.5218,9.148533333,4.258866667,6.2616,4.688066667,4.6828,7.182066667,6.865733333
296.71,6.9974,7.012466667,6.552933333,9.2636,4.3036,6.2358,4.732733333,4.747866667,7.2628,6.891966667
297.08,6.848,6.854466667,6.4176,9.2308,4.196533333,6.127466667,4.671666667,4.6022,7.1516,6.7796
297.45,7.103066667,7.160266667,6.733733333,9.515466667,4.491333333,6.400333333,4.8884,4.8362,7.451266667,6.992633333
297.82,7.4628,7.521466667,7.169333333,9.880933333,4.886666667,6.792266667,5.213,5.0612,7.7664,7.3324
298.19,7.3749,7.46,7.096133333,9.800933333,4.801333333,6.684666667,5.168333333,4.922666667,7.724133333,7.212566667
298.56,7.531066667,7.710533333,7.267133333,10.10746667,5.009066667,6.876866667,5.364733333,5.113333333,7.923866667,7.469
298.93,7.6741,7.9048,7.4802,10.4042,5.1334,6.982066667,5.504,5.260866667,8.161266667,7.587666667
299.3,7.907433333,8.198066667,7.663533333,10.77253333,5.338933333,7.208,5.735533333,5.5114,8.4824,7.791933333
299.67,8.0431,8.466266667,7.751266667,11.04473333,5.546333333,7.282,5.7882,5.6246,8.7312,7.954133333
300.04,7.8607,8.249,7.544466667,10.97833333,5.340733333,7.044666667,5.5472,5.3758,8.5828,7.6857
300.41,7.654033333,8.240933333,7.397333333,10.90413333,5.1672,6.795133333,5.384,5.203666667,8.409533333,7.469133333
300.78,7.6364,8.331333333,7.3106,10.93433333,5.0294,6.743133333,5.21,5.1236,8.419733333,7.316433333
301.15,7.7198,8.481866667,7.267,11.06413333,4.999933333,6.666733333,5.050266667,5.090333333,8.5382,7.228
301.52,7.589966667,8.316933333,7.012266667,10.96306667,4.8282,6.359933333,4.828333333,4.914133333,8.488733333,6.996966667
301.89,7.222,8.045066667,6.603333333,10.6892,4.404866667,5.985466667,4.4376,4.6176,8.2392,6.573533333
302.26,7.512633333,8.297466667,6.793533333,11.04153333,4.5202,6.136733333,4.612333333,4.904866667,8.4448,6.707466667
302.63,7.612566667,8.247466667,6.9386,11.1186,4.4908,6.016466667,4.5418,5.008266667,8.525533333,6.573733333
303,7.900366667,8.565266667,7.217333333,11.37953333,4.7844,6.317866667,4.810733333,5.277866667,8.879466667,6.848266667
303.37,7.994533333,8.716866667,7.349533333,11.56133333,4.772933333,6.298866667,4.7608,5.272733333,8.8958,6.896233333
303.74,8.206433333,9.072266667,7.801533333,11.9224,4.9694,6.506266667,4.939,5.605,9.108733333,7.085
304.1,8.403733333,9.548666667,8.2224,12.26046667,5.311866667,6.857333333,5.184066667,5.966866667,9.380266667,7.3967
304.47,8.684333333,9.883133333,8.586866667,12.6424,5.543066667,7.2072,5.384466667,6.193333333,9.665666667,7.6928
304.84,8.866,10.01033333,8.768333333,12.86253333,5.6282,7.2116,5.504933333,6.3624,9.749,7.8254
305.21,8.972333333,10.10966667,9.0234,12.99113333,5.7014,7.2712,5.6624,6.562133333,9.890333333,7.932066667
305.58,8.748033333,10.0002,9.0192,12.86866667,5.4402,7.115,5.475,6.332933333,9.782866667,7.837866667
305.95,8.688633333,9.969066667,8.992666667,12.89873333,5.247333333,6.9716,5.2472,6.2484,9.828933333,7.717366667
306.32,8.652466667,10.0526,9.015266667,13.02386667,5.295466667,7.027533333,5.278933333,6.221266667,10.0382,7.785233333
306.69,8.672166667,10.29166667,8.9752,13.24713333,5.430333333,7.159666667,5.296733333,6.253933333,10.11713333,7.810733333
307.06,8.4285,10.1782,8.7932,13.28846667,5.306066667,6.992533333,5.1084,6.143266667,9.866666667,7.6157
307.43,8.212033333,9.966733333,8.587533333,13.1742,5.220933333,6.799666667,4.981466667,6.080733333,9.751266667,7.3319
307.8,8.055033333,9.803266667,8.360533333,13.11406667,5.0696,6.635066667,4.854133333,5.9848,9.6928,7.1784
308.17,8.2293,10.06946667,8.519133333,13.39493333,5.1222,6.614533333,5.0184,6.1506,9.919266667,7.3348
308.54,8.2417,10.09713333,8.527733333,13.47146667,5.153266667,6.504133333,5.0336,6.162133333,9.949733333,7.2412
308.9,8.2085,10.24426667,8.557266667,13.60546667,5.188933333,6.533333333,5.023,6.161933333,10.12893333,7.279533333
309.27,8.2496,10.45686667,8.647066667,13.8354,5.339733333,6.583,5.111466667,6.2308,10.3608,7.3754
309.64,8.4546,10.7696,8.835333333,14.13666667,5.6242,6.8072,5.384866667,6.4976,10.62086667,7.486733333
310.01,8.5865,10.95586667,8.9794,14.27786667,5.8128,6.920666667,5.565333333,6.637533333,10.76993333,7.565133333
310.38,8.6956,11.1936,9.070933333,14.38933333,5.9334,6.975,5.5952,6.7674,10.93386667,7.68
310.75,8.754533333,11.34413333,9.190133333,14.51566667,6.0246,7.059266667,5.6444,6.874533333,11.05946667,7.734433333
311.12,8.8412,11.5768,9.347,14.69246667,6.137333333,7.1232,5.758066667,6.945866667,11.28853333,7.803733333
311.49,8.953233333,11.75506667,9.592266667,14.99173333,6.228666667,7.221133333,5.902466667,7.082,11.53133333,7.9625
311.85,9.092233333,11.874,9.711333333,15.18986667,6.269533333,7.2972,5.9242,7.044,11.63746667,7.992666667
312.22,9.223766667,12.00313333,9.854933333,15.3904,6.432133333,7.419733333,5.9676,7.120266667,11.81173333,8.012166667
312.59,9.4115,12.32226667,10.134,15.67826667,6.577266667,7.618066667,6.091333333,7.346933333,12.18126667,8.1706
312.96,9.519366667,12.44593333,10.25466667,15.84333333,6.578466667,7.584466667,6.1028,7.4372,12.36113333,8.174033333
313.33,9.513766667,12.52106667,10.272,15.8568,6.437733333,7.4936,6.039133333,7.452733333,12.3002,8.105833333
313.7,9.6639,12.64133333,10.49086667,16.08313333,6.505133333,7.532066667,6.0672,7.5608,12.53346667,8.1704
314.07,9.997333333,13.05286667,10.9202,16.66233333,6.8052,7.795533333,6.377533333,7.894066667,12.9456,8.4522
314.43,9.908466667,13.04673333,10.98133333,16.72806667,6.696866667,7.639866667,6.3056,7.7484,12.96686667,8.2394
314.8,10.09916667,13.39333333,11.20933333,16.9668,6.819333333,7.783333333,6.563,7.9742,13.28786667,8.461466667
315.17,9.902033333,13.3054,11.15346667,16.89366667,6.597533333,7.581933333,6.373266667,7.8116,13.2286,8.203066667
315.54,9.7095,13.3238,10.97273333,16.72473333,6.4704,7.354533333,6.192266667,7.609933333,13.28,7.9632
315.91,9.391633333,13.2752,10.81086667,16.596,6.2792,7.085133333,5.992466667,7.449266667,13.2306,7.7789
316.28,9.052366667,13.07753333,10.5054,16.43246667,5.971933333,6.758333333,5.776666667,7.1468,13.01713333,7.473633333
316.64,9.065066667,13.18793333,10.46353333,16.60373333,6.108866667,6.747266667,5.814066667,7.14,12.99353333,7.522066667
317.01,8.939933333,13.24853333,10.4458,16.72386667,6.179533333,6.802733333,5.792866667,7.055333333,12.85006667,7.3776
317.38,8.924366667,13.37706667,10.53486667,16.8998,6.392733333,6.8572,5.843133333,7.071533333,13.01373333,7.3175
317.75,8.985566667,13.7494,10.65233333,17.22486667,6.488666667,6.990733333,5.906333333,7.152733333,13.2012,7.398866667
318.12,8.845266667,13.90826667,10.62813333,17.20833333,6.409333333,6.9822,5.756133333,7.0546,13.2048,7.3189
318.49,8.615466667,13.87546667,10.47573333,17.22686667,6.330066667,6.910533333,5.570333333,6.971133333,13.12373333,7.179566667
318.85,8.355466667,13.78213333,10.37213333,17.34406667,6.115333333,6.640066667,5.3614,6.742466667,13.0382,6.832766667
319.22,8.469666667,13.91993333,10.39206667,17.701,6.1912,6.678933333,5.4008,6.814866667,13.18513333,6.912633333
319.59,8.3469,13.992,10.372,17.83653333,6.0246,6.569,5.222333333,6.699933333,12.91973333,6.7404
319.96,8.5818,14.22553333,10.57973333,18.05793333,6.2858,6.8054,5.442933333,6.898533333,13.09726667,6.882133333
320.32,8.5306,14.39073333,10.6712,18.07113333,6.2928,6.8938,5.450266667,7.001333333,13.1556,6.832766667
320.69,8.257966667,14.18826667,10.60933333,17.8832,6.009866667,6.681066667,5.262333333,6.862866667,13.0276,6.595366667
321.06,8.328233333,14.3506,10.7196,18.02726667,6.0422,6.689466667,5.307933333,6.947933333,13.1804,6.738
321.43,8.311133333,14.2998,10.5638,18.09573333,5.834133333,6.5348,5.215733333,6.848,13.10873333,6.678133333
321.8,8.066033333,14.0304,10.3036,17.8984,5.626066667,6.2086,4.9738,6.550066667,12.85293333,6.363
322.16,8.055266667,13.9252,10.20986667,17.89993333,5.5986,6.028133333,4.846333333,6.415266667,12.76166667,6.224833333
322.53,8.534566667,14.24773333,10.63746667,18.31446667,5.8836,6.300133333,5.156333333,6.756333333,13.154,6.504233333
322.9,8.4153,14.1218,10.5804,18.09933333,5.728866667,6.102866667,4.928733333,6.678266667,13.101,6.3442
323.27,8.405933333,14.2884,10.74553333,18.15206667,5.768133333,6.1986,4.956533333,6.7516,13.14653333,6.4223
323.63,8.873666667,14.708,11.172,18.4374,6.091666667,6.652066667,5.210066667,7.159533333,13.57066667,6.8119
324,8.990533333,14.88313333,11.37493333,18.62473333,6.053266667,6.675666667,5.165,7.248066667,13.74353333,6.830633333
324.37,9.069466667,14.9826,11.48953333,18.7952,5.998133333,6.617933333,5.123266667,7.296866667,13.8732,6.786433333
324.74,9.160233333,15.16766667,11.6166,19.07426667,6.055666667,6.586733333,5.116533333,7.3422,14.0478,6.878566667
325.1,9.1876,15.132,11.65386667,19.04266667,5.964466667,6.522666667,5.045133333,7.239733333,14.092,6.713033333
325.47,9.245633333,15.23633333,11.80373333,19.198,6.006933333,6.600266667,4.991333333,7.265,14.205,6.7694
325.84,9.3699,15.4674,12.00513333,19.45386667,6.025466667,6.636666667,5.099266667,7.4646,14.3434,6.882866667
326.21,9.365466667,15.52693333,12.11733333,19.4916,5.954,6.5934,5.157333333,7.5772,14.46206667,6.945033333
326.57,9.2389,15.54066667,12.04833333,19.4652,5.787866667,6.459066667,5.028266667,7.458866667,14.38573333,6.863666667
326.94,9.322,15.65586667,12.19613333,19.68513333,5.794866667,6.502066667,5.1136,7.549333333,14.43333333,6.9056
327.31,9.538233333,15.796,12.42986667,19.88006667,5.891066667,6.510933333,5.180666667,7.6948,14.68053333,6.9759
327.67,9.397233333,15.6568,12.3624,19.964,5.84,6.3128,5.205933333,7.573266667,14.72993333,6.848233333
328.04,9.499,15.83073333,12.44093333,20.24186667,5.996933333,6.377266667,5.373266667,7.632266667,14.9242,6.899666667
328.41,9.6415,15.956,12.52486667,20.457,6.1486,6.482133333,5.519733333,7.674066667,15.08493333,7.0693
328.78,9.722,16.05006667,12.5682,20.4662,6.186,6.559,5.573533333,7.753333333,15.12586667,7.0485
329.14,9.662233333,16.19086667,12.63986667,20.74573333,6.2618,6.562266667,5.615666667,7.841733333,15.31953333,7.088633333
329.51,9.688733333,16.36546667,12.74753333,20.86466667,6.279933333,6.605266667,5.646,7.810133333,15.47926667,7.029266667
329.88,9.761,16.5226,12.91746667,21.07473333,6.433533333,6.7388,5.773,7.863933333,15.79486667,7.129433333
330.24,9.885733333,16.7868,13.0442,21.34673333,6.6146,6.917333333,5.915133333,7.973133333,15.97646667,7.065933333
