wavelength,Back_TriMelf,Belly_TriMelf,Breast_TriMelf,Crissum_TriMelf,Crown_TriMelf,DorTail_TriMelf,Patch10_TriMelf,Rump_TriMelf,Throat_TriMelf,WingTip_TriMelf
782.81,19.5379333333,54.1122666667,51.538,47.5281,16.0463333333,16.4356666667,21.0494,19.439,59.1815333333,21.0494
783.12,18.7830555555,54.4467333333,52.015,47.6228666667,15.847,16.3865333333,20.6010666667,19.0232,59.6926,20.4917333333
783.43,17.8271666667,53.8027333333,51.2423333333,47.136,14.9826666667,15.5487333333,19.7721333333,18.1435333333,58.6888,19.8274666667
783.74,17.5339777778,53.3818,50.7207333333,46.5211666667,14.4698,15.2874666667,19.4249333333,17.7685333333,58.1497333333,19.5424
784.05,17.6674333333,53.3751333333,50.5747333333,46.4855333333,14.5595333333,15.2072,18.9202,17.5479333333,58.3141333333,19.5611333333
784.36,18.1106777778,54.074,51.1181333333,46.9064666667,14.6807333333,15.6118666667,18.843,18.0741333333,59.0194,19.5908
784.67,18.7251,54.435,51.2422,47.3087,15.5578666667,16.4491333333,19.4878,19.0386666667,58.8281333333,19.7192666667
784.98,19.0357222222,54.8977333333,51.7547333333,47.3643666667,15.7223333333,16.6526,19.6404666667,19.3234,59.105,19.9646666667
785.29,18.2772111111,54.5588666666,51.2715333333,47.0775333333,15.0904,15.6714,18.5973333333,18.5972,58.7460666667,19.4472666667
785.60,17.9746444444,54.5568666667,51.0548,47.0606333333,15.0422666667,15.4078666667,18.5370666667,18.2702,58.3335333333,19.4654666667
785.91,18.3783444444,54.3270666667,50.7660666667,46.9081666667,14.6861333333,15.0517333333,18.613,18.4196,57.9571333333,19.8068666667
786.22,19.2044555556,54.4625333333,50.8722,46.7748,15.2603333333,15.1658,19.1143333333,18.8842666667,58.1272666667,20.2502
786.53,20.0556777778,54.7319333333,50.5817333333,46.9902,16.451,16.3463333333,19.8039333333,19.8626,58.6927333333,20.9281333333
786.84,20.6809555556,55.2562,51.0752666667,47.5048333333,17.4572,17.7357333333,20.9362,21.0754,59.2347333333,21.7898666667
787.14,21.7071555556,55.9002666667,51.7206,48.2703,18.5903333333,18.8427333333,22.1422,22.1237333333,59.5691333333,23.0715333333
787.45,21.5275,55.8681333334,51.6092666667,48.3635666667,18.8203333333,18.9715333333,22.1296,22.0811333333,59.7338,23.2061333333
787.76,20.6122222222,54.6310666667,50.1985333333,47.6858,18.074,17.9792,21.3984,21.4933333333,58.9806,22.56
788.07,20.9164555555,54.6227333333,49.8757333333,47.4445,18.3867333333,18.4619333333,21.509,21.5785333333,59.0922666667,22.9141333333
788.38,21.0669333333,53.8512,49.3412666667,46.7708666667,18.5472666667,18.6094,21.7342666667,21.7342,58.6767333333,23.0913333333
788.69,21.2261222222,53.3666666667,49.1152,46.6222666667,18.8646,18.5864666667,21.9142666666,21.8364,58.3805333333,23.1386
789.00,22.1809888889,54.2488,50.1208,47.5878666667,19.8764666667,19.7528,22.7070666667,22.6622,59.1351333333,24.0043333333
789.31,22.5913777778,54.8155333333,51.1246,48.3806666667,20.0458,20.0972666667,23.1016666667,23.0616,59.7939333333,24.5206
789.62,22.4349777778,55.2938,51.8046,48.786,19.5744666667,19.5922,22.7519333333,22.4278666667,60.5995333333,24.5862
789.92,21.5704444444,54.8134,51.4832,48.2392333333,18.7850666667,18.6309333333,21.8933333333,21.5047333333,60.1294666667,23.6878666667
790.23,21.8553888889,54.5912666667,51.5095333333,48.2453,18.4969333333,18.4591333333,21.4654666667,21.3144666667,60.1887333333,23.6792
790.54,22.3500222222,55.0531333333,52.1223333333,48.7311,18.8598666667,19.3042666667,21.9259333333,21.4362666667,60.4637333333,24.2060666667
790.85,22.3218,55.1794,52.7755333333,48.901,18.9906,19.5417333333,22.1713333333,21.6202,60.7902666667,24.1966
791.16,23.4669666667,55.841,53.9197333333,49.7405333333,20.0877333334,20.8762,22.9525333333,22.703,61.874,24.9208
791.47,23.9696666667,57.2268666667,55.0484666666,50.7193,20.5118,21.7082,23.2501333333,23.1948666667,62.545,25.4978
791.78,23.3008,56.3866,54.5657333333,50.2309333333,19.552,21.0504666667,22.619,22.682,62.1356666667,24.6848
792.08,23.1660777778,56.9248,55.1872666667,50.5343333333,19.4402,20.9887333333,22.7408,22.6463333333,62.8498666667,24.4129333333
792.39,23.2064666667,56.4091333333,55.0743333333,50.1159666667,19.4196666667,20.6312666667,23.2135333333,23.0976,62.2052666667,23.9608
792.70,23.2639888889,56.0704666667,54.3749333333,49.7126,19.533,20.9268,23.4410666667,23.2758666667,62.2270666667,24.0876666667
793.01,22.4794777778,55.5988,53.8816666667,48.8745333333,18.7807333333,20.3824,23.1096666667,22.8644,61.6377333333,23.1818
793.32,22.2967777778,56.3330666667,54.1987333333,48.9622666667,18.7238,20.33,23.1168666667,23.3224,62.3321333333,23.2488666667
793.62,21.6014777778,55.3614,53.5914,47.8466,17.8908666667,19.1592666667,22.5518,22.5368666667,61.8142,22.2491333333
793.93,20.5499777778,55.3102666666,53.0286666667,47.2947333333,16.9601333333,18.0898666667,21.8878666667,21.5087333333,61.4046,21.2338
794.24,20.2963555556,54.9258666667,52.6148,46.7556,16.5628666667,17.9258666667,21.5259333333,20.9852,61.637,20.9703333333
794.55,18.9460777778,54.2142666667,51.5865333333,45.3415,15.0504,16.4613333333,19.9328666666,19.3056666666,60.851,20.0596666667
794.86,18.5782444444,52.9650666667,50.437,44.1205333333,14.4672,15.7673333333,19.5088666667,18.1798,59.2561333333,19.5377333333
795.16,18.9031888889,53.3549333333,50.5466666667,44.3444666667,14.6981333333,16.3559333333,19.4212,18.1994,59.3426,19.5428
795.47,19.5538666667,53.5662666667,50.6214666667,44.8869333333,15.1553333333,16.9279333333,19.6327333333,18.8206666666,59.0256666667,19.8728
795.78,18.9028555556,52.7940666667,49.6848666666,44.9265,14.8809333333,16.7437333333,18.8653333333,18.4733333333,58.5225333333,19.3909333333
796.09,19.2239111111,52.2940666667,49.2308666667,44.5059666667,14.7692666667,16.6565333333,18.4614,18.0922666667,57.7641333333,19.2958
796.40,19.0774666667,52.5677333333,48.8822,44.5732,14.5798666667,16.8429333333,18.4552666667,18.1164666667,57.3373333333,19.2684
796.70,18.8944444444,52.2593333333,48.8415333333,44.4579333333,14.4546,16.8928666667,18.4127333333,18.4666,56.5686666667,19.4866666667
797.01,17.9115888889,51.413,47.9060666667,43.7009666667,13.3470666667,16.0366666666,17.6166666667,18.0320666666,55.5191333334,18.1954
797.32,18.0619777778,51.2742,47.5706666667,44.1827666667,13.714,16.4592666667,17.9272666667,18.471,55.467,18.0631333333
797.63,18.4099888889,51.6820666667,47.5674,44.6469,14.8072666667,17.0862,18.3691333333,19.3856666667,56.0628666667,18.8195333333
797.93,17.5526111111,51.0768,46.3718666667,44.0123333333,14.2662,16.3444,18.059,18.9438,55.5348,18.8066
798.24,17.1037555556,51.5919333333,46.8088,44.4065,13.7172,15.764,17.9816,18.5643333333,56.5317333333,18.6069333334
798.55,18.4986666667,52.7318666667,48.2205333333,45.4456666667,15.2954,16.9637333333,19.6348666666,19.821,57.6369333333,20.0644666667
798.85,18.3627555555,53.1718,48.5243333333,46.1086333333,15.6756,16.7988666666,20.2422666667,20.3524666667,58.2232,20.3817333333
799.16,19.8562222222,54.1804666667,49.9592666667,47.4323,17.2947333334,17.9636666667,21.4939333333,21.6351333333,59.6432666667,22.1034
799.47,20.5162333333,55.1977333333,50.5555333333,48.4893666666,17.7930666667,18.1048666667,21.7580666667,22.1383333333,60.9360666667,22.2982
799.78,21.5307,56.6086666667,51.6222666667,49.7715333333,19.1248666667,19.0244666667,23.0661333333,23.0119333333,62.6790666667,23.5306
800.08,22.2259666667,56.7239333333,51.9434666667,49.809,20.1908666667,19.7402666667,24.0704,23.9023333333,62.2298666667,24.3298666667
800.39,22.1144666667,56.4897333333,51.6858666667,49.8343666667,19.8538,19.4380666667,23.6567333333,23.5488666667,61.786,23.6489333333
800.70,22.7656333333,56.2332666666,52.1748666667,50.4181666667,20.4909333333,20.514,24.0966666667,24.5338666667,61.8181333333,24.1657333333
801.00,21.8217111111,55.4264,51.7519333333,49.8062333333,19.9069333333,20.2093333333,23.0386666667,23.5736666667,60.7055333333,23.4418
801.31,21.9209222222,55.195,51.603,49.1038666667,19.8224,20.2318,22.665,23.3448666667,60.3785333333,23.399
801.62,21.8746888889,54.4920666667,51.7574666667,48.5746,19.7296,20.5872,22.4102,23.0049333333,59.9304,23.1053333333
801.92,20.9461777778,53.6117333333,50.8352,47.5444666667,18.399,19.4972,21.3382,21.8563333333,58.9094666667,21.7016
802.23,20.2169555556,52.7528,50.2901333333,46.6941666667,17.4353333333,19.1294666667,20.7058666667,20.7843333333,58.1803333333,20.8864
802.54,19.5735666667,51.6196,49.6008666667,45.8684666667,16.878,18.2159333333,19.9138,20.1096,57.1282666667,20.1172666667
802.84,18.5010333333,51.2808,49.1716666667,45.5515333333,15.6040666667,17.1959333333,18.9496,19.2807333333,57.4707333333,19.0948
803.15,18.0696333333,50.7812,48.8096666667,45.2720666667,14.8876,16.7852,18.6176666667,19.1166,57.1042,18.8466
803.46,17.2020555555,50.2615333333,48.103,44.1884,13.9396,15.2760666667,17.634,17.7583333333,56.4632666667,17.6752
803.76,17.8122888889,50.2278,48.1159333333,43.8674666667,14.3104666667,15.4698,18.178,18.1615333334,57.0019333334,18.1282666667
804.07,17.4386888889,50.4414,48.1966666667,43.9680666667,13.5435333333,15.4685333334,18.075,17.8646666667,57.4443333333,17.8981333333
804.38,16.8019666667,49.5986,46.7088666667,43.0080333333,12.7502666667,14.6514666667,17.0595333333,16.7976,56.7552666667,16.8820666667
804.68,17.0383111111,49.8353333334,46.7343333333,43.1896,13.2826666667,15.2766666667,17.6342,17.6172,56.9243333333,17.6426666667
804.99,17.5320888889,49.9048666667,46.3686,42.6418333333,13.971,15.2214,18.0454,18.2692,56.8114666667,18.3354
805.30,17.8271,50.7393333333,46.9707333333,43.1727333333,14.1697333333,15.5302,18.3945333333,18.5805333333,57.3467333333,18.6566
805.60,19.8959,52.9396666667,49.2084666667,45.1732666667,15.8834666667,17.0132666667,19.9486,20.2652666667,59.8459333333,20.6932666667
805.91,20.1196555556,53.5493333333,49.8573333333,45.4907666667,16.135,17.3109333333,19.9308666667,20.6484666667,60.9944,21.1499333333
806.21,19.4830666667,53.2722666667,49.4102666667,44.9499,15.2993333333,16.9506,19.362,20.1746666667,60.5853333333,20.7603333333
806.52,18.8975222222,52.2510666667,48.1558666667,43.7013333333,14.6925333333,16.0259333333,18.8658666667,19.5756666667,58.9955333333,20.0606666667
806.83,18.7044888889,51.8200666667,47.2287333333,43.2685333333,14.5612666667,15.4862,18.4608666667,19.2822666667,58.1756666667,19.6714666667
807.13,18.7540444444,52.5238666667,47.7544666667,43.7293666667,14.308,15.4918,18.886,19.6431333333,58.4073333333,19.8172
807.44,18.1373111111,52.2325333334,47.3591333333,43.7551,13.5109333333,15.0466666666,18.2333333333,18.8547333333,58.1180666667,18.6683333333
807.74,17.8674888889,52.2116,47.6881333333,44.7559666667,12.9686666667,15.2303333333,18.5954,18.632,58.2946666667,18.4588
808.05,18.8444666667,52.0158666667,47.726,44.9400333333,14.0365333333,16.3595333333,19.6796,19.3414666667,58.3712666667,19.6528666667
808.35,17.7077,49.9868666667,45.8520666667,43.1406,12.9128,15.5234666667,18.4669333333,18.02,56.0666,18.467
808.66,17.3699555555,49.6186,45.7536,42.7126666667,12.1985333334,14.8935333333,18.1649333333,17.5177333333,54.7782,17.6506
808.97,18.8979,50.9414,47.0770666667,43.9267,13.9759333333,16.1446,19.0451333333,18.938,55.6983333333,18.697
809.27,20.2885444445,52.1399333333,48.4431333333,45.1906,15.3340666667,17.8824666667,20.1345333333,20.1973333333,56.9044666667,20.1345333333
809.58,21.2399444444,52.1817333333,49.7166666667,46.0099333333,16.7071333333,18.9833333333,20.4948,21.4305333333,57.5710666667,21.1427333333
809.88,23.1944444445,53.414,51.2813333333,47.3298333333,19.0412,21.3260666667,21.9444666667,23.6917333333,59.1308,23.0197333333
810.19,24.4237,53.9546666667,51.9752,47.9361,20.5592666667,22.6808666667,22.7697333333,24.9355333333,58.9968666667,24.7668
810.49,25.1095666667,54.3577333333,52.5121333333,47.9735,21.6247333333,23.1700666667,23.1877333333,25.3774666667,59.2494,25.4216666667
810.80,25.4604222222,54.9885333333,53.1704666667,48.7787,21.6734666667,23.7538666667,23.2925333333,25.6717333333,60.0272666667,25.3731333333
811.10,26.2402666667,55.9102,54.1862666667,49.8257666667,22.7511333333,24.7684,24.53,26.5383333333,61.0728666667,26.1072666667
811.41,26.9779666667,56.5476666667,54.5146,50.4304,23.5714666667,25.7511333333,25.5678,27.3627333333,62.3076666667,27.0512666667
811.71,27.1802555556,57.0401333333,55.2848,50.8403666667,23.0999333333,25.7516,25.5928,27.1241333333,62.7636666667,27.283
812.02,26.4618666667,57.0760666667,55.0190666667,51.3047666667,22.5904666667,25.019,24.9904666667,26.8094,62.8763333333,27.0
812.32,26.7188333333,58.3578666667,55.435,52.3801333333,22.5219333333,25.5622,25.7674,27.2922,63.5288,27.4486666667
812.63,26.7573777778,59.3354666667,56.5960666666,52.8551,22.8197333333,25.2166,26.1430666667,27.2810666667,64.1391333333,27.7342
812.93,26.1516666667,59.9258,56.8677333333,52.4231666667,21.7778,24.3704666667,25.3755333333,26.5926,65.6613333333,27.0901333333
813.24,25.6165666667,60.4100666667,56.8500666667,52.1089333333,21.6612666667,24.2718666666,24.6493333333,26.4614666667,66.0302,26.7744666667
813.54,24.6250555555,59.3666666666,56.1781333333,50.3919,21.2559333333,23.1132,23.446,25.5286666667,64.7451333333,26.1405333333
813.85,24.8111666667,60.6930666667,57.0627333333,51.2045,21.7712,23.1023333333,23.0583333333,25.8196666667,65.3685333333,26.5016666667
814.15,24.1023777778,60.3311333333,56.2802666667,50.7672666667,21.4789333333,22.2186666667,21.9867333333,25.1986666667,64.3267333333,25.7504666667
814.46,25.1293888889,59.7950666667,55.6311333333,51.2405,22.7076,23.6354,23.7325333333,26.3215333333,63.9914,26.9903333333
814.76,26.4910777778,60.8360666667,56.8513333333,52.3073666667,23.8219333333,25.4397333333,25.1356666667,27.3180666667,64.6687333333,27.4048666667
815.07,25.7554666667,60.7372,57.1176666667,51.8703,23.6524,24.4885333334,24.8076,26.2266,64.6644666667,27.1068666667
815.37,24.3458444444,59.2544666667,55.2412,50.9594666667,22.2697333333,23.7281333333,23.9034666667,25.1316,63.5416666667,26.4475333333
815.68,25.3908,59.1902666667,55.3101333333,51.8507333333,24.0696,24.9211333333,25.3312666667,26.3091333333,63.3753333334,27.5709333333
815.98,25.4116666667,58.2948,54.5043333333,51.8387666667,24.0369333333,24.8486,25.362,26.2146,62.5886666667,27.4062
816.29,26.0901888889,59.5624,55.625,53.2031666667,24.4062,25.4895333333,26.6040666667,26.802,63.4791333333,28.0104
816.59,25.6014444445,58.7768,55.0356666667,51.9418666667,23.7819333333,24.8318,26.3812666667,26.2282,62.5894,27.4822
816.89,25.4967222222,58.0665333333,54.7736,51.0624666667,23.3736666667,24.6927333333,26.5156,25.8710666667,62.0844666667,26.9386666667
817.20,23.2261888889,57.5163333333,53.8963333333,49.6732333333,21.7797333333,22.7652,24.2132666667,23.9214666667,60.7742666667,24.5852666667
817.50,22.9382888889,57.1680666667,53.5201333334,49.2035,21.3471333334,21.5242,23.2939333333,23.6676666667,60.6490666667,24.3657333334
817.81,23.4748222222,56.5156,52.899,49.0746,21.0859333333,21.4070666667,23.1444,23.6921333333,60.4627333333,23.9945333333
818.11,22.8712111111,54.6843333334,51.629,47.8059,20.3974666667,20.6887333333,22.4284666667,22.7284666667,58.755,23.0727333333
818.41,22.1258666667,53.9882,51.4455333333,47.2534666667,19.1581333333,19.4132666667,21.4370666667,21.5901333333,57.8486,21.9302666667
818.72,22.9829333333,54.776,52.2493333333,47.6854333333,19.4049333334,19.4865333333,21.9478,22.4204666666,58.9648666667,22.616
819.02,22.6332222222,53.9193333333,51.5525333333,47.1081333333,18.5311333333,18.8814,21.2176666667,22.0776666667,58.6225333333,22.3668
819.33,22.3411333333,53.2492,51.0597333333,46.9079333333,17.9713333333,18.5239333333,20.8184,21.7,58.3070666667,22.1338
819.63,22.1507111111,53.5756666667,50.991,46.9494,18.1361333333,18.3534666667,20.8883333333,21.4725333333,58.5152,22.6468
819.93,22.5655,53.26,50.7966,46.9495666667,18.7631333333,18.8050666667,21.5304,22.0072666667,58.9308666667,23.3071333333
820.24,21.3708666667,52.7089333333,50.1112666667,46.1426666667,18.0614666667,18.1402666666,20.895,21.2705333333,58.1796,22.5845333334
820.54,19.9687222222,51.4676666667,49.0906,44.646,16.8340666667,17.1439333333,19.9387333333,20.3385333333,57.0466666667,21.5344
820.85,19.6920444445,51.3883333333,48.7266,44.4493333333,16.2826666667,16.5335333333,19.5068,20.118,56.9208,21.1826666667
821.15,19.3356222222,51.2710666667,48.4721333333,44.2347666667,16.0261333333,16.3164666667,19.2607333333,20.0025333333,56.7654,20.8560666667
821.45,18.6509777778,50.667,47.9557333333,43.7271333333,15.2818,15.7150666666,18.6296,19.1692,56.1936,20.0587333333
821.76,18.2517888889,50.6202666667,47.8406,43.5683666667,15.0904,15.4958666667,18.5234,19.0237333333,56.0947333333,19.9031333333
822.06,18.2780666666,50.6526666667,47.8660666667,43.5905333333,15.0784666667,15.5424666667,18.5462,19.1331333334,56.1664,19.9814
822.36,18.2586444445,50.6514,47.8849333333,43.7402333333,14.9012,15.5898,18.5223333333,19.1508,56.1581333333,19.8604
822.67,17.9808888889,50.595,47.8673333333,43.5891333333,14.5201333333,15.2650666667,18.2984,18.9249333333,56.0297333333,19.5602
822.97,18.0197111111,50.5044666667,47.8792666667,43.5493333333,14.3972666667,15.2592666667,18.3572666667,18.9998666667,56.0453333333,19.5857333333
823.27,18.0754777778,50.9164,48.1430666667,43.9286666667,14.4476666667,15.1866666667,18.3855333333,19.0965333334,56.3362,19.6548
823.58,18.2901777778,51.2642,48.6169333333,44.2913,14.6932,15.4346666667,18.6462,19.4056666667,56.7300666667,19.8106666667
823.88,18.4225,51.225,48.6825333333,44.3325333333,14.6684666667,15.4527333333,18.5856666667,19.4822666667,56.7701333333,19.9184666667
824.18,18.7325555555,51.7793333333,49.1784,44.8169,15.0459333333,15.9142666667,18.9654666667,20.0297333333,57.1121333333,20.4254666667
824.49,19.1920777778,51.9899333333,49.4346666667,45.1442333333,15.1693333334,16.0454666667,18.9644,20.1902666667,57.4448,20.5457333333
824.79,18.6793888889,51.7625333333,48.8720666667,44.7927333333,14.6246,15.5168666667,18.4387333333,19.6544666667,57.0153333333,19.9184
825.09,18.6042888889,51.9673333333,48.9617333333,44.7548666667,14.6026,15.2576666667,18.2218,19.605,57.4136,19.8372666667
825.39,18.8043,52.0,48.9990666667,45.0430666667,14.6885333333,15.5262,18.3362,19.8567333333,57.6604,20.1028666667
825.70,18.5962111111,52.0634666667,48.8467333333,45.0851333333,14.431,15.0926666667,18.038,19.5027333333,57.7510666667,19.7934
826.00,19.2077222222,52.329,49.1738666667,45.6143666667,14.8554,15.7138666667,18.6007333333,19.8122666667,58.317,20.2837333333
826.30,18.5703777778,51.7139333333,48.4412666667,44.9848,14.3624,15.2213333333,18.2103333333,19.1902,57.6504666666,19.8524
826.61,18.5278666667,51.8192,48.4114,45.0055,14.4978,15.5208666667,18.4932666667,19.3116666667,57.7454,19.9106
826.91,18.4557777778,51.4338,48.3084666667,44.7045666667,14.2868,15.1334666667,18.3434666667,18.9987333334,57.6366,19.5546
827.21,18.9000111111,52.1156,48.9098666667,45.3914,15.0694,15.8985333333,19.0746,19.7038666667,58.2824666667,20.1185333333
827.51,19.6458555556,52.8754,49.8648,46.2481333333,15.9685333333,16.7568666667,20.2102,20.5105333333,59.1216666667,21.0737333333
