wavelength,Back_SicTacf,Belly_SicTacf,Breast_SicTacf,Crissum_SicTacf,Crown_SicTacf,DorTail_SicTacf,Patch10_SicTacf,Rump_SicTacf,Throat_SicTacf,WingTip_SicTacf
766.32,34.2347333333,66.9011333333,50.0202666667,52.1046333334,20.7842666667,25.4969789474,21.8486666667,30.2266,57.1708666667,23.4135166667
766.64,33.8782,66.6854,49.5726,51.8003333333,20.1790666667,24.8960140351,21.4688666667,29.8316,56.8056,22.9662166667
766.95,33.9092666667,66.9239333333,49.8098,52.1796666667,20.0390666667,25.0083298246,21.5716,29.9665333333,56.9155333333,23.1321333333
767.26,33.5928,66.3726666667,49.3657333333,51.9045,19.5963333333,24.7040842105,21.3697333333,29.631,56.5426,22.8243333333
767.57,33.3394,66.3957333333,49.2490666667,51.7396333333,19.2897333333,24.340831579,20.9631333333,29.3031333333,56.3943333333,22.5983166667
767.88,32.8778666666,65.768,48.8300666667,51.4334,19.0205333333,23.7852210526,20.6012666667,28.9230666667,56.0175333333,22.2787833333
768.20,32.6196,65.6978666667,48.6106666667,51.2492,19.028,23.7071403509,20.3536666667,28.7539333333,55.9337333333,22.124
768.51,32.696,65.8047333333,48.6411333333,51.4365,18.9731333333,23.7291789474,20.2246,28.8097333333,56.1202,21.9044333333
768.82,32.5511333333,65.1761333333,48.2847333333,51.2840333333,19.04,23.7539824562,20.2617333333,29.0532,55.8880666667,21.8226333333
769.13,32.3134,64.9372,48.2825333333,51.3833,18.8664666667,23.5423964912,20.1550666667,28.9335333333,55.9758,21.6959166667
769.44,32.2544666667,64.8568,48.2236,51.4777666667,18.9175333333,23.4861438596,20.0211333333,28.7612,55.846,21.5261
769.76,32.0928,64.8472,48.3531333333,51.4975,18.9104666667,23.4700280702,19.8524666667,28.6802666667,56.0374,21.3718333333
770.07,32.4588,65.4722,49.1804666667,51.9791,19.7133333333,24.0862701754,20.3418666667,29.3494666667,56.7732666667,21.9716833333
770.38,32.7884,65.4534,49.22,51.8999,20.0262666667,24.141645614,20.2351333334,29.5446666667,56.8646,21.9878166667
770.69,32.9241333333,65.4537333333,49.4333333333,51.9271,20.307,24.3117087719,20.4130666666,29.7859333333,57.1574666667,22.3726333333
771.00,33.2494666667,65.2875333333,49.7827333333,52.0665333333,20.5866666667,24.7714070175,20.9028666667,30.1790666667,57.4894666667,22.8419833333
771.32,33.712,65.3012,50.1052666667,52.2414333333,21.0593333334,25.3244140351,21.3730666667,30.6864666667,57.445,23.3381666667
771.63,34.1337333333,65.0967333334,50.2239333333,52.3416666667,21.5584,25.7595403509,21.9797333333,31.1161333333,57.3348,23.6263666667
771.94,34.2929333334,65.1848,50.6365333333,52.4511666667,21.8146666666,25.9291333333,22.1899333333,31.2168666666,57.5468,23.8247666667
772.25,34.4986666667,65.4032666667,50.7593333333,52.6682333333,21.9226666667,26.172968421,22.3816666667,31.0888,57.8221333333,23.94235
772.56,34.5702666667,65.2914,50.6499333333,52.3949,21.9877333333,26.2825508772,22.5687333333,30.9267333333,57.6684666667,24.0545333333
772.87,34.9638,65.3373333334,50.9639333333,52.6386,22.3012,26.6584526316,22.8434666667,31.245,58.2209333333,24.5210666667
773.18,34.8698,64.7874666667,50.5466666667,52.3935,22.2868666667,26.5869052632,22.7545333333,30.9416,57.7092,24.4363666667
773.50,35.0756666667,64.6864,50.3116666667,52.3987666667,22.0664666667,26.5321333333,22.5296666667,30.8691333333,57.6877333333,24.2333666667
773.81,35.1352666667,64.8232,50.6367333333,52.8734,22.2096,26.7204982456,22.9088,31.0154666667,58.1024666667,24.5296333333
774.12,35.4501333333,65.2286666667,51.0774,53.2069666667,22.471,26.7988666667,23.015,31.0563333333,58.1487333333,24.7439166667
774.43,35.3708,65.4803333333,51.0252666667,53.0926666667,22.0845333333,26.5031333333,22.5790666666,30.7587333333,58.2205333333,24.3927166667
774.74,35.8688,66.6400666667,51.7198,53.8963666667,22.0878666667,26.7071614035,22.7836666667,31.0283333333,59.5169333333,24.5890166667
775.05,36.1796,67.5231333334,52.2593333333,54.1966,22.0441333333,26.9023754386,22.7600666667,31.1217333333,60.2584,24.7076
775.36,36.6484666667,68.0528,52.4395333333,54.6740333333,22.2571333333,27.2636385965,23.2056666667,31.6279333333,60.4242,25.1814
775.67,36.7587333333,68.2228,52.6012,54.7674,22.3389333333,27.1692315789,23.1262,31.745,60.6583333333,25.2508833333
775.98,36.8878666667,68.0728,52.6924,54.9261666667,22.4250666667,27.2571298246,23.1857333333,32.0608666667,60.8114,25.4771666667
776.30,36.3886666666,68.0482666667,52.4710666667,54.6314,22.1326,26.7835122807,22.9624666667,31.9333333333,60.3569333333,25.0127
776.61,36.6666666667,68.7338,52.7327333333,54.9697333334,22.4069333333,27.0736350877,23.6266666667,32.5,60.7961333333,25.32355
776.92,36.5633333333,68.5623333334,52.7491333333,54.8885,22.7144666667,27.3178035088,24.4305333333,32.5880666667,60.6855333333,25.6246333333
777.23,36.5164,68.1376,52.2040666667,54.4854666667,22.5318666667,27.1543087719,24.2623333333,32.4544,60.0728666667,25.4759333333
777.54,36.5598,68.1958,52.1136666667,54.2570666667,22.7120666667,27.4137017544,24.1866,32.7416666667,60.2230666667,25.43685
777.85,36.5193333333,67.5685333333,51.8106666667,54.2057333333,22.9911333333,27.5285333333,24.2873333333,32.8393333333,59.7505333333,25.4191333333
778.16,35.9900666667,66.9372666666,51.1818,53.3919,22.8371333333,27.0749964912,23.9692666667,32.3816666667,58.9309333333,24.9943833333
778.47,36.1065333334,66.775,51.1654,53.5816333333,23.2385333333,26.9940736842,24.2412,32.6378666667,58.5638,25.1353
778.78,34.9560666667,65.4451333333,49.9662666667,52.3619333333,22.6639333333,26.074645614,23.2002666667,31.4222,57.4758,24.2336
779.09,34.4541333333,64.7252666667,49.3700666667,51.8023666667,22.3760666667,25.7432140351,22.8917333333,31.0514,56.5613333333,23.79075
779.40,34.7771333333,65.1777333334,49.8482666667,52.4824333334,22.7878666667,26.1751403509,23.0458666667,31.3010666667,56.8952666666,24.0097833333
779.71,35.2581333333,65.4348,50.2988666667,52.9891,23.2292666667,26.8593122807,23.6096,31.7662666667,57.2916666667,24.4418333333
780.02,35.3978666667,65.1159333333,50.3684,53.0105666667,23.2378,27.0078245614,23.5242666667,31.7008,57.285,24.2564166667
780.33,35.2188666667,64.8132,50.2767333333,52.9461,23.0844,26.8716035088,22.9598,31.4984666667,57.1783333334,23.9891166667
780.64,35.1888666667,65.0721333333,50.4520666667,53.1561333333,23.2913333333,27.322968421,23.0722,31.7994,57.3192666667,24.1491833334
780.95,34.9281333333,64.7795333333,49.9739333333,53.0361,22.8166,26.9811087719,22.9018,31.4224,56.9567333333,23.8028666667
781.26,34.551,64.6909333334,49.5426666667,52.6746,22.7954666666,26.7010631579,22.6770666666,31.1395333333,56.7685333333,23.7537166667
781.57,33.9942,63.9516,49.0444,52.1374333333,22.3300666667,26.5191052631,22.0304666667,30.6609333333,56.0436666667,23.413
781.88,33.9588666667,63.7296,49.0975333333,51.9389333333,22.0917333333,26.6896947368,21.9198,30.5254,56.0697333333,23.43245
782.19,34.5268666667,63.9689333333,49.6847333334,52.4139333333,22.2707333333,27.1666877193,22.1396666667,31.0384,56.5017333333,23.7166
782.50,34.7722666667,64.4660666667,49.9626,52.6711,22.3450666666,27.355922807,22.091,31.1774666667,57.0524666666,23.9932333334
782.81,34.4096,63.8466,49.6014666667,52.2172,22.2520666667,27.1772105263,22.3617333333,30.8618,56.5670666667,23.9473333333
783.12,34.1647333333,63.5776,49.413,51.8443666667,22.1366666667,26.823508772,22.4338,30.3048,56.2611333333,24.0160333333
783.43,33.7314,63.6294,49.0402,51.6436333333,21.899,26.5070842105,22.0418666667,29.9642666667,56.0184666667,24.1002666667
783.74,33.354,63.9876,48.4995333333,51.4694666667,21.5264666667,25.9857157895,21.5316,29.6625333333,55.888,23.9397
784.05,32.7253333333,63.391,47.9874,51.0692333333,21.0378,25.3512350877,21.0902,28.8942,55.3198666667,23.51685
784.36,32.0020666667,63.083,47.753,50.8706666667,20.5538,24.8076315789,20.5538,28.1628666667,54.6912,22.7994
784.67,32.0174,63.5364,47.8744666667,51.1318333333,20.3086666667,24.8330701754,20.4279333333,28.1234666667,54.6005333334,22.3883
784.98,32.6885333334,64.3332666667,48.776,52.0574333333,20.8524666667,25.429031579,21.4316,29.0328,55.6228666667,23.0546166667
785.29,32.6700666667,64.6599333333,48.5958,52.2609333333,20.6191333333,25.3542175439,21.3322666667,29.1045333334,55.6604666667,22.8151333333
785.60,32.8081333333,65.2956666667,48.8502666667,52.5566,20.8015333333,25.3475894737,21.5424,29.3311333333,55.9314,22.7972333333
785.91,33.3062666667,65.7111333333,49.3279333333,52.9311333333,21.5924,25.7819719298,22.4236666667,29.8408,56.0487333333,23.5329166667
786.22,33.7226666667,66.2453333333,49.3866666667,52.896,21.7866666667,26.0597894737,22.3786666667,30.1866666667,56.064,23.7146666667
786.53,33.6234,66.3238666667,49.0454,52.6845666667,21.4927333333,25.8710912281,21.8512666667,30.1740666667,55.7174,23.2646166667
786.84,33.5832,65.9848,49.0397333333,52.4876,21.4157333333,25.6854736842,21.759,30.1952,55.5764666667,23.0860833333
787.14,33.7427333333,65.6457333333,49.1788,52.4565,21.7032666667,26.0198140351,22.0874,30.6545333333,55.5875333333,23.4039666667
787.45,34.237,66.3404,49.9397333333,52.9265666667,22.3493333333,26.3253508772,22.2087333333,31.1145333333,56.4157333333,23.8468166667
787.76,35.0658666667,67.034,50.5634,53.2612333333,22.9585333333,26.7787614035,22.6607333333,31.8738,57.2748666667,24.64375
788.07,34.8128666667,65.9753333333,50.0266,52.5598666667,22.8475333333,26.4427649123,22.5042,31.4382,56.761,24.7172833333
788.38,34.0665333333,65.3257333333,49.0014,51.8428666667,22.0550666667,25.7809578947,21.4616666667,30.328,55.8320666667,23.7289166667
788.69,33.5018666667,64.8954,48.5392,51.4633,21.7185333333,25.2914596491,21.1889333333,29.8002,55.3407333333,23.2562166667
789.00,32.4987333333,63.6786,47.5491333333,50.5228,20.8008666667,24.653645614,20.7003333333,28.8488666667,54.259,22.6356666667
789.31,32.0319333333,63.0092,46.7585333333,49.8911,20.1258,24.3150842105,19.9371333333,28.2681333333,53.6671333333,21.8711
789.62,31.9654,63.2642,46.8739333333,50.1236,19.8766666667,24.4534877193,19.9704,28.2272666667,54.2468,21.9889666667
789.92,32.0442,63.4562,47.0279333333,50.6019333333,20.1002666667,24.7459649123,20.326,28.4473333333,54.8732,22.3401666667
790.23,31.8264,63.4126,46.9732,50.4930666667,19.9233333333,24.8018666667,20.3575333333,28.2401333333,54.8759333333,22.4048
790.54,32.3713333333,63.6549333333,47.4038666667,50.9726,20.1568666667,25.3775684211,20.711,28.4132,54.9806,22.7583
790.85,32.4466,63.0772666667,46.8513333333,50.5990333333,19.6674666667,25.3951263158,20.475,28.2554666667,54.3836666667,22.539
791.16,32.8654,63.0676,46.9378,51.0685666667,19.9946666667,25.9153929825,21.0526,28.8144666667,54.6253333333,22.8056166667
791.47,33.1034666667,63.8258666667,47.4712666667,51.5024,19.8632666667,26.2283789474,21.4176666667,29.1736,55.2545333333,22.98165
791.78,33.8465333333,64.1666,48.2284666667,51.8599,20.6291333333,26.782522807,22.2460666667,30.2980666667,56.0374666667,23.8782666667
792.08,34.2219333333,64.7442,48.6058,52.0510333333,21.0282666667,26.9959754386,22.4922666667,30.7291333333,56.5969333333,24.3532833333
792.39,36.2373333333,66.723,50.5649333333,53.7683333333,22.8022,28.6470280702,24.1413333333,32.6835333334,58.3616,25.9605166667
792.70,37.1444,67.6967333333,51.9084,54.7954666667,23.9829333333,29.6338807017,25.1903333333,33.9741333333,59.5708666667,27.2046666667
793.01,36.7634666667,66.9288,51.6238,54.0798,23.8346666667,29.1907438596,24.9800666667,33.7548666667,58.9059333333,26.8917
793.32,37.0927333333,67.1098666667,51.9172,53.9032666667,23.6902666667,28.9830877193,24.9856,33.9031333333,58.8774,26.3989
793.62,37.087,66.9258,51.5544,53.8975666667,23.604,28.8623473684,24.7899333333,33.6558,58.7276,25.8260833333
793.93,36.7473333333,67.0876,51.1361333333,53.5237333333,23.4198666667,28.4487122807,24.4694,33.4948666667,58.5292666667,25.5162
794.24,36.5358666667,67.3350666667,51.1596666667,53.2462333333,23.2491333334,28.3131017544,24.4347333333,33.5832666667,58.8375333333,25.2586666667
794.55,36.0412666667,66.3684,50.4762,52.2748,22.771,27.567954386,23.7635333333,32.7424,57.8542666667,24.9540666667
794.86,36.0992666667,66.1303333333,50.3245333333,52.1508666667,23.0202,27.5596385965,23.9063333333,32.7293333333,57.5274,25.0845666667
795.16,36.6301333333,66.7115333333,50.7877333333,52.8063,23.3474666667,28.0753368421,24.3117333333,32.9519333333,57.9478666667,25.3925166667
795.47,36.387,66.3366,50.6319333333,52.4804333333,22.8802666667,27.5455719298,23.8702666667,32.4889333333,57.7349333333,25.09515
795.78,35.2587333333,65.3456666667,49.7061333334,51.3573333333,21.5056666667,26.352677193,22.4684,31.1615333333,57.0502,23.9926
796.09,34.3788666667,64.7892,49.1286666667,50.7224666667,20.2474,25.4731052632,21.4558666667,30.1912,56.3238,22.7374833333
796.40,34.3642666667,64.9618666667,48.9324,50.5408666667,19.9772666667,25.1840210526,20.7194,29.8102,56.2843333333,22.2629
796.70,33.4685333333,64.0462,48.1094666667,49.8788,19.5604,24.7271894737,20.1071333333,29.3772666666,55.3791333333,21.9976
797.01,34.359,65.2803333333,49.3208666667,50.8707666667,20.6762,25.7056982456,20.958,30.4818,56.0326,23.18535
797.32,34.1056,65.3037333333,49.4435333333,50.8262333333,20.3917333334,25.4654561404,21.1414,30.3691333333,56.0760666667,23.0635833333
797.63,34.2978666667,65.2539333333,49.7588666667,50.8707333333,20.8226666667,25.7215508772,21.3616666667,30.5814666667,56.2213333333,23.28215
797.93,34.0360666667,65.2956,49.7172,50.8312333333,20.9539333333,25.9068736842,21.4281333333,30.6883333333,56.4067333333,23.182
798.24,34.7611333333,65.9756666666,50.3742666667,51.6638,21.6178,26.8542350877,21.8422,31.4852666667,57.1502,23.6024666667
798.55,34.4501333333,65.6835333333,50.3898666667,51.2623333333,21.4078666667,26.5484631579,21.5706666667,31.4136666667,56.6434,23.38715
798.85,35.3869333333,66.2186,51.4892666667,52.0593,22.6876,28.0985824561,22.6468,32.6354666667,57.2775333333,24.4604166667
799.16,35.641,66.3753333333,51.6666,52.3951666667,23.5082,29.0344,23.3625333333,33.1934666667,57.3427333333,25.3904
799.47,35.3713333333,65.4115333333,50.8348,51.8307333334,23.6442666667,28.8686070176,23.3967333333,32.9418,56.6206,25.6275833333
799.78,35.4648666667,65.2938,51.0802666667,51.8880333334,24.0660666667,29.1188350877,23.8808,33.2174666667,56.4554,25.8108166667
800.08,36.0197333333,65.7652666667,51.8056666667,52.4524333333,24.5828666667,29.4518877193,24.1555333333,33.5732,56.9915333333,26.26855
800.39,35.2692666667,64.5838,50.8856666667,51.3358,23.5951333333,28.2934245614,23.7599333333,32.5566666667,56.2812666667,25.4397
800.70,34.9792,63.9668,50.5625333333,51.0391,23.4221333334,28.1150280702,23.5228,31.9302,56.0154,25.09045
801.00,34.8865333333,64.0083333334,50.4241333333,51.0393666666,23.2377333333,27.8154140351,23.7396666667,31.6547333334,55.5135333333,24.8565833333
801.31,35.5981333333,65.1020666667,51.379,51.9026,23.8173333333,28.652677193,24.688,32.4079333333,56.2678666667,25.44305
801.62,35.6420666667,65.3457333333,51.4506666667,52.1327333333,24.179,28.6851368421,25.0554666667,32.463,56.4135333333,25.6404166667
801.92,35.6309333333,65.8129333333,51.5127333333,52.5737333333,24.3879333333,28.7937859649,25.1224666667,32.197,57.1248666667,25.7578833333
802.23,34.6908,65.2518,50.4779333333,51.6028666667,23.4352,27.6167964912,24.1109333333,31.0071333333,56.6603333333,25.1608833333
802.54,34.135,64.9596,49.9967333333,51.3900333333,22.8062666667,26.6611473684,23.3688,30.3848,56.2431333333,24.1675833333
802.84,35.0989333333,66.3702666667,50.9948666667,52.2232333333,23.498,27.1246631579,24.0975333333,31.1265333333,57.4506666667,24.9983333333
803.15,34.6639333333,66.801,50.6519333333,52.4530333333,22.6748,26.3325859649,23.4677333333,30.4637333333,57.6008,24.64045
803.46,34.457,66.7886,50.0778,51.8306666667,22.0371333333,26.3492,23.0863333333,30.098,57.0490666667,24.3943
803.76,34.4765333333,66.9904,49.7865333333,51.7595666667,21.5841333333,26.2802561403,22.3552666667,29.7453333333,57.0248,24.29585
804.07,35.1093333333,67.5477333333,50.0866666667,52.0846,21.8732,26.6517298246,22.1228,30.3296,57.4402666667,24.6841166667
804.38,35.381,67.3284666667,49.9414,52.1234666667,22.1164666667,26.8801473684,22.1853333334,30.3344,57.2906,24.9310833333
804.68,34.3542,66.2291333333,48.7638666667,51.2673,20.9306,25.5716491228,20.7084,29.0279333333,56.3541333333,23.9219666667
804.99,32.9411333333,65.217,47.7940666667,49.8004333333,19.5938666667,24.3295368421,19.0055333333,27.9202,55.2311333333,22.8590166667
805.30,32.5793333333,64.7748,47.0436,48.9111,19.2531333333,23.6968596491,18.5480666666,27.8184666667,54.4014,22.6736166667
805.60,32.6819333333,64.4352666667,47.0616666667,49.0124,19.3694666667,23.6823157895,18.8495333333,27.9418,53.9015333333,22.8465333333
805.91,32.6757333333,64.6176666667,46.9504666667,48.7955,19.3767333333,23.7510912281,19.1208,27.8850666667,53.8940666667,23.1533
806.21,32.3598666667,64.937,47.0658666667,48.9951,19.0546666667,23.6171157895,18.8374,27.7802,53.9424666667,22.81685
806.52,33.4383333333,65.4845333333,47.4221333333,49.4055333333,20.2658,24.5993894737,19.7761333333,28.7932,54.7674666667,23.60625
806.83,33.1232,65.1329333333,47.0798666667,49.2997666667,20.4341333333,24.1961789474,19.4958666667,28.6204666667,55.049,23.4122166667
807.13,33.9945333333,65.5372,48.0784666667,50.5372666667,22.0523333333,25.838831579,21.2878,30.2065333333,55.7850666667,24.6487166666
807.44,34.4072,65.0085333333,47.9986,50.7066666667,22.9696666667,26.3751368421,22.2766,30.9344,55.8817333333,25.4044
807.74,33.9414666667,64.7875333333,47.9378,50.7668333334,22.9638,26.1048912281,21.7548666667,30.7632666667,55.8409333333,24.9586666667
808.05,34.171,65.1587333333,48.2165333333,51.0645666666,23.4625333333,26.2402070176,22.0803333333,31.2320666667,56.0906666667,24.9614833333
808.35,34.9629333333,65.7003333333,49.2768666667,51.7036333333,23.9437333333,27.0022421052,22.7442666667,32.0704666667,56.8959333334,25.4550166667
808.66,34.7878,64.8842,49.2692,51.5080333333,23.8361333333,27.0767824561,22.9161333334,31.9144,56.5633333333,25.14105
808.97,34.1873333333,64.5966,48.6354666667,50.8614333333,23.2862,27.0956947368,22.5625333333,31.6323333333,56.5111333333,24.2184333333
809.27,34.8444666667,65.4297333333,49.6741333333,51.7406666667,24.0222666667,27.8876912281,23.4814666667,32.4148,57.8,24.8981333333
809.58,34.5932,64.3344666667,49.0888666667,51.2636333333,23.6669333333,27.8175929825,23.0370666667,31.7586,57.5178666667,24.2407166667
809.88,33.7232666667,62.5570666667,48.1439333333,50.5324,23.0971333333,26.6157859649,22.4072,31.0462,56.3779333333,23.6332833333
810.19,34.9386,63.3333333333,49.1551333334,51.7819,24.0015333333,27.707154386,23.6636666667,31.8587333333,57.4425333333,24.4508
810.49,34.754,62.9682666667,48.9524666666,50.8253333333,23.0,26.7080035088,22.7222,31.2778666667,57.1904666667,23.5812833333
810.80,34.5122666667,63.3576666667,49.187,50.3415333333,22.2925333333,26.1796666667,22.1949333333,30.7723333333,56.6748666667,22.6545666667
