wavelength,Back_IriAnam,Belly_IriAnam,Breast_IriAnam,Crissum_IriAnam,Crown_IriAnam,DorTail_IriAnam,Patch10_IriAnam,Rump_IriAnam,Throat_IriAnam,WingTip_IriAnam
586.04,9.507,34.7575333333,19.9142666667,18.7340666667,7.93713333333,9.43193333333,4.51933333333,11.4334666667,54.3115333333,9.37206666667
586.38,9.50406666666,34.7652,19.9013333333,18.7755333333,7.93806666667,9.41926666667,4.52726666667,11.3954,54.3452,9.37699999999
586.72,9.52120000001,34.8024666667,19.9436666667,18.8601333333,7.93673333333,9.46440000001,4.53826666667,11.4161333333,54.364,9.4084
587.06,9.46373333334,34.8142666667,19.9088666667,18.8592666667,7.87986666667,9.41966666666,4.5052,11.3088666667,54.3204,9.35453333333
587.39,9.39399999999,34.7960666667,19.8532666667,18.8482666667,7.82246666667,9.35400000001,4.4422,11.2263333333,54.3297333334,9.28706666667
587.73,9.36566666666,34.8047333333,19.8326,18.8778,7.8274,9.35466666667,4.4292,11.1737333333,54.2963333333,9.29180000001
588.07,9.35026666666,34.8354666667,19.7906666667,18.9321333333,7.81673333333,9.36593333333,4.42386666667,11.1348,54.3193333333,9.30206666665
588.41,9.32379999999,34.8557333333,19.7850666667,18.9804,7.8082,9.3706,4.3966,11.0853333333,54.3546666667,9.30320000001
588.74,9.34639999999,34.9260666667,19.8252,19.0417333333,7.853,9.38946666667,4.42846666667,11.0987333333,54.4393333333,9.31740000001
589.08,9.35906666666,34.9984,19.8573333333,19.0903333333,7.86626666667,9.39846666667,4.46193333333,11.1075333333,54.5216,9.33053333333
589.42,9.34273333333,35.0016,19.8400666667,19.1322666667,7.85026666667,9.40133333333,4.46306666667,11.1020666667,54.5556,9.34293333333
589.76,9.31346666667,34.9904666667,19.8280666667,19.1616666667,7.8208,9.38560000001,4.44466666667,11.0616666667,54.5798,9.3214
590.09,9.2544,34.9687333334,19.786,19.1661333333,7.7898,9.37513333334,4.4168,11.0308,54.5499333333,9.30646666667
590.43,9.19366666667,34.9935333333,19.75,19.1858,7.77333333333,9.36153333333,4.41953333334,11.0045333333,54.5846,9.30726666665
590.77,9.22459999999,35.0369333333,19.7952666667,19.2736,7.82413333333,9.4146,4.46306666667,11.0763333333,54.6868666667,9.39486666667
591.11,9.20813333333,35.0563333333,19.8008,19.3064666667,7.8128,9.42260000001,4.47546666667,11.0924666667,54.6965333334,9.41493333333
591.44,9.21033333334,35.0843333333,19.8119333334,19.3558,7.83853333333,9.4488,4.51426666667,11.1224666667,54.7584666667,9.44966666667
591.78,9.24606666667,35.1904666667,19.8952666667,19.4636666667,7.883,9.4992,4.57373333333,11.1492666667,54.8608,9.49919999999
592.12,9.24453333333,35.2496,19.9000666667,19.5022666667,7.88033333333,9.51153333333,4.601,11.1662,54.9054666667,9.52746666666
592.46,9.2364,35.2958,19.931,19.5702,7.886,9.54053333333,4.62433333333,11.1732,54.9369333333,9.58426666666
592.79,9.19206666667,35.2723333333,19.9098666667,19.5814,7.85973333333,9.53680000001,4.61153333333,11.1249333333,54.902,9.60266666666
593.13,9.17853333333,35.3121333333,19.9337333333,19.6451333333,7.8714,9.53926666667,4.60966666667,11.1232666667,54.9551333333,9.60486666667
593.47,9.14346666667,35.387,19.9505333333,19.7021333333,7.86333333333,9.52459999999,4.57373333333,11.0994666667,55.0371333333,9.59393333333
593.80,9.16586666667,35.4984666667,19.9988,19.8046666667,7.90913333333,9.56206666667,4.61153333333,11.1371333333,55.1738,9.63539999999
594.14,9.2006,35.579,20.0448666667,19.8912666667,7.9418,9.60933333333,4.65066666667,11.1476666667,55.3000666667,9.67753333335
594.48,9.18686666667,35.6008666667,20.0396,19.9459333333,7.9518,9.62066666667,4.67673333333,11.1249333333,55.3271333333,9.67613333334
594.81,9.15793333333,35.6074,20.032,19.9994666666,7.9472,9.61479999999,4.66953333333,11.0806666667,55.3784,9.68546666667
595.15,9.166,35.6751333333,20.053,20.0863333333,7.94966666667,9.63166666666,4.68686666667,11.0907333333,55.4655333333,9.71906666667
595.49,9.11706666667,35.6837333333,20.0252,20.0852666667,7.9184,9.61479999999,4.6442,11.0620666667,55.5276666667,9.70079999999
595.82,9.09913333333,35.6914,20.0301333333,20.1331333333,7.92713333333,9.60646666666,4.64046666667,11.029,55.5790666667,9.68493333333
596.16,9.07746666667,35.6527333333,19.9878666667,20.1526666666,7.91333333333,9.59246666667,4.60246666666,10.9878,55.5404666667,9.66326666667
596.50,9.09753333333,35.7098666667,20.0199333333,20.2172666667,7.93526666667,9.60913333333,4.61453333333,11.0113333333,55.5876666667,9.66886666666
596.83,9.09533333333,35.7221333333,19.9978,20.2306,7.9154,9.60726666667,4.61113333333,10.9764,55.546,9.67286666666
597.17,9.0814,35.7202,19.9691333333,20.246,7.89693333333,9.60846666666,4.62286666667,10.9526666667,55.5328,9.67319999999
597.51,9.02146666667,35.6944,19.94,20.2446,7.84006666667,9.57753333333,4.58653333333,10.8904,55.5132666667,9.62353333334
597.84,8.96666666667,35.7045333333,19.9184,20.2475333333,7.801,9.52873333333,4.5282,10.8360666667,55.5524666666,9.58353333335
598.18,8.95313333333,35.7532,19.8971333333,20.269,7.79713333333,9.51773333334,4.51266666667,10.8114666667,55.5738,9.57533333333
598.52,8.96386666667,35.8264666667,19.9114666667,20.3258666667,7.82973333333,9.55753333334,4.52946666667,10.8336666666,55.6156666667,9.60026666667
598.85,8.91526666667,35.7990666667,19.8737333333,20.3145333333,7.78733333333,9.51893333333,4.47906666667,10.7798,55.6127333333,9.54640000001
599.19,8.94833333333,35.8425333333,19.9123333333,20.3958,7.8272,9.55919999999,4.5412,10.8074,55.6426666667,9.60393333334
599.53,8.9428,35.8940666667,19.9027333333,20.4492,7.8132,9.5642,4.52833333333,10.7960666667,55.7207333333,9.61899999999
599.86,8.93333333333,35.9966666667,19.9058666667,20.5134,7.80306666667,9.5648,4.54313333333,10.7758666667,55.8598,9.63106666667
600.20,8.93786666667,36.0310666667,19.9098,20.5954,7.82053333333,9.58673333333,4.5746,10.7561333333,55.954,9.68640000001
600.53,8.90553333333,36.1092,19.9528,20.6717333333,7.8538,9.63266666666,4.6052,10.767,56.085,9.71593333333
600.87,8.92033333334,36.1681333333,20.0077333333,20.7741333333,7.91753333333,9.69726666667,4.656,10.8014666667,56.1888666667,9.79286666667
601.21,8.89973333333,36.1942,19.9695333333,20.8101333333,7.9188,9.68626666666,4.64653333333,10.7840666667,56.1738666667,9.81460000001
601.54,8.8916,36.1913333333,19.9666,20.8728666667,7.935,9.71613333333,4.67813333333,10.7849333333,56.1116,9.83113333333
601.88,8.89173333333,36.2709333333,20.0696666667,20.9971333333,7.97213333333,9.7648,4.7002,10.8165333333,56.2816,9.8884
602.21,8.86633333333,36.2717333333,20.0819333333,21.0380666667,7.9764,9.76566666666,4.7222,10.8068,56.3146,9.90566666667
602.55,8.86246666667,36.335,20.1169333333,21.1041333333,8.0032,9.80579999999,4.74966666667,10.794,56.3788,9.9428
602.88,8.82226666667,36.3546,20.1142,21.1532666667,8.00766666667,9.79826666667,4.72846666667,10.7674666667,56.4031333333,9.94353333334
603.22,8.7976,36.3894,20.1184666667,21.1946666667,8.01433333333,9.81653333333,4.76226666667,10.7824,56.3998666667,9.96466666667
603.56,8.72893333334,36.3524666667,20.096,21.1909333333,7.98793333333,9.80446666666,4.7422,10.7484,56.3467333333,9.94186666667
603.89,8.6576,36.357,20.0617333333,21.2058,7.94906666667,9.78640000001,4.7036,10.7188,56.3444666667,9.89653333333
604.23,8.64526666667,36.3534666667,20.0340666667,21.2241333333,7.91966666667,9.75713333333,4.68606666667,10.6991333333,56.3568666667,9.89246666666
604.56,8.61606666667,36.3802666667,20.0214666667,21.2369333333,7.90986666667,9.73893333334,4.672,10.6700666667,56.3672666667,9.87253333334
604.90,8.63966666667,36.4608666667,20.0662666667,21.3259333333,7.93366666667,9.77206666667,4.69686666667,10.6752,56.5039333334,9.91713333333
605.23,8.62993333333,36.5001333333,20.0553333333,21.3584666667,7.91973333333,9.7658,4.6924,10.6688,56.5642,9.92546666667
605.57,8.5848,36.4712666667,19.9838666667,21.3314,7.8472,9.69966666666,4.64053333334,10.6061333333,56.4816666667,9.87113333333
605.90,8.56653333333,36.5011333333,19.9584,21.3743333333,7.84406666667,9.70566666667,4.63946666667,10.5933333333,56.4994,9.87593333333
606.24,8.55333333333,36.5342666667,19.9394,21.4144666667,7.84453333333,9.69186666666,4.6356,10.5896,56.5036666667,9.878
606.58,8.52913333333,36.5422,19.9040666667,21.4259333333,7.80426666666,9.66733333333,4.60753333333,10.5592666667,56.4926666667,9.84046666666
606.91,8.5076,36.5577333333,19.9125333333,21.4662666667,7.7862,9.65813333334,4.58426666667,10.513,56.543,9.83359999999
607.25,8.54506666667,36.6158666667,19.9082,21.5342,7.8112,9.67839999999,4.6042,10.5322,56.6253333333,9.86259999999
607.58,8.5596,36.6428666667,19.9108666667,21.5636,7.8138,9.67039999999,4.5978,10.5128,56.6595333333,9.87673333332
607.92,8.51546666667,36.6592666667,19.885,21.5897333333,7.79366666667,9.667,4.56906666667,10.4520666667,56.6664,9.85446666667
608.25,8.46973333333,36.6138,19.8112,21.5974666667,7.737,9.63246666666,4.51626666667,10.4070666667,56.5859333333,9.8322
608.59,8.4354,36.5226,19.7760666667,21.5696,7.71286666667,9.60546666667,4.51613333334,10.3750666667,56.4905333334,9.80686666665
608.92,8.43373333333,36.5795333333,19.7904666667,21.6415333333,7.72826666667,9.64500000001,4.53526666667,10.3767333333,56.5479333333,9.84239999999
609.26,8.42253333333,36.6064666667,19.8093333333,21.6891333333,7.7606,9.68713333333,4.552,10.3786666667,56.6086,9.86606666666
609.59,8.40026666667,36.5607333333,19.7899333333,21.6799333333,7.731,9.6574,4.53646666667,10.3238666667,56.5238,9.83146666667
609.93,8.41613333333,36.5912666667,19.8167333334,21.7222,7.73693333334,9.6798,4.5582,10.3418,56.5431333333,9.86760000001
610.26,8.40266666667,36.6267333333,19.822,21.7632666667,7.7348,9.69160000001,4.5712,10.3326,56.5973333333,9.88600000001
610.60,8.37753333333,36.6100666667,19.7951333333,21.7926,7.7392,9.68226666667,4.56846666667,10.3061333333,56.5400666667,9.87953333333
610.93,8.32593333333,36.5969333333,19.7816,21.8113333333,7.71893333333,9.64886666667,4.552,10.2660666667,56.4988,9.86413333335
611.27,8.3098,36.5946,19.7714666667,21.8466,7.71953333333,9.66613333334,4.56826666667,10.2523333333,56.4524,9.87466666667
611.60,8.29353333333,36.5962,19.7688,21.8740666667,7.69486666667,9.63159999999,4.55566666667,10.2369333333,56.4740666667,9.86853333332
611.93,8.33406666667,36.6414666667,19.8360666666,21.9608666666,7.75566666667,9.68666666667,4.627,10.2858,56.5171333333,9.92286666667
612.27,8.32133333333,36.714,19.843,22.0149333334,7.7562,9.69379999999,4.61593333333,10.2758,56.5728,9.91900000001
612.60,8.2928,36.7098,19.8357333333,22.0266666667,7.7362,9.66686666667,4.5942,10.2507333333,56.5595333333,9.90913333334
612.94,8.29053333334,36.7213333333,19.8136666667,22.0689333333,7.72353333333,9.67046666666,4.62193333333,10.2328666667,56.5113333333,9.91793333335
613.27,8.308,36.8078,19.8493333333,22.1698666667,7.75933333333,9.70293333334,4.64686666667,10.2558,56.658,9.96913333333
613.61,8.26626666667,36.7896666667,19.8266666667,22.2082,7.74713333333,9.71313333333,4.63506666667,10.2156,56.6614666667,9.95726666668
613.94,8.2504,36.7898666667,19.8073333334,22.2539333333,7.73893333333,9.70733333333,4.62513333333,10.1824,56.6677333333,9.94846666667
614.28,8.2696,36.8568666667,19.8229333333,22.3144666667,7.75566666667,9.73906666667,4.6176,10.1961333333,56.7118666667,9.97279999999
614.61,8.32453333333,36.9787333333,19.9284,22.4276666667,7.8184,9.84500000001,4.67506666666,10.2628,56.8704666667,10.0526666667
614.94,8.2788,37.0332,19.9363333333,22.4579333333,7.7956,9.8128,4.64173333333,10.2188,56.9313333333,10.0141333333
615.28,8.311,37.1162666667,19.9751333333,22.5342,7.8428,9.85906666666,4.69046666666,10.2658,56.9647333333,10.0785333333
615.61,8.24273333333,37.1713333334,19.9114666667,22.5391333333,7.798,9.79506666667,4.62133333333,10.1840666667,57.0582,10.0311333333
615.95,8.19473333333,37.1731333333,19.8932,22.5768,7.78046666667,9.77313333334,4.59633333333,10.1478666667,57.053,10.0301333333
616.28,8.17713333333,37.2109333333,19.9045333333,22.6514666667,7.78866666667,9.78000000001,4.5888,10.1212,57.115,10.0166
616.61,8.1544,37.2426666667,19.9022666667,22.6868,7.81146666667,9.775,4.57606666667,10.107,57.1391333333,10.0308
616.95,8.1264,37.2826666667,19.8868666667,22.7094,7.80093333333,9.77419999999,4.54766666667,10.0784666667,57.1097333333,10.0139333333
617.28,8.18913333333,37.4264,19.9601333333,22.8318666667,7.85933333333,9.83053333334,4.608,10.1412,57.2446666666,10.0638666667
617.62,8.22546666667,37.5078,20.0402,22.8938666667,7.92786666667,9.87779999999,4.6386,10.2038,57.2920666667,10.1564
617.95,8.21526666667,37.5764,20.0658666667,22.9697333333,7.943,9.88646666666,4.65386666667,10.2299333333,57.3838,10.1999333333
618.28,8.16173333333,37.5864,20.0169333333,22.9661333333,7.904,9.82413333333,4.60533333333,10.1566,57.3971333333,10.1737333333
618.62,8.2042,37.6595333333,20.0359333333,23.0523333333,7.93626666667,9.88173333333,4.6502,10.1817333333,57.4436,10.2284666667
618.95,8.19966666667,37.6766,20.039,23.1036,7.99006666667,9.91326666667,4.68146666667,10.1847333333,57.4215333333,10.2292666667
619.28,8.23346666667,37.6829333333,20.0995333333,23.1698,8.01560000001,9.97213333334,4.71806666667,10.1979333333,57.4052,10.2758
619.62,8.2654,37.7554,20.1107333334,23.2252666667,8.04040000001,10.0216,4.7568,10.2204,57.4582666667,10.3119333334
619.95,8.30453333333,37.8003333333,20.1394666667,23.2766,8.08386666667,10.0451333333,4.81066666667,10.264,57.4582666667,10.3737333333
620.28,8.2986,37.8175333333,20.1641333333,23.3416666667,8.06906666667,10.0641333333,4.80653333333,10.2506,57.5132666667,10.372
620.62,8.27793333333,37.828,20.1724666667,23.3997333333,8.06580000001,10.0432666667,4.80053333333,10.2275333333,57.542,10.3914
620.95,8.18746666667,37.765,20.1243333333,23.3706,7.99653333333,9.991,4.73506666667,10.1558,57.4888,10.3740666667
621.28,8.17893333333,37.7794666667,20.0951333334,23.4104666667,7.96986666667,9.98806666667,4.75233333333,10.1150666667,57.4752666667,10.3612666667
621.62,8.19946666667,37.8548666667,20.1486666667,23.4786666667,7.99513333334,10.0387333333,4.7922,10.1149333333,57.588,10.4062
621.95,8.24866666667,37.8741333333,20.2066,23.5699333333,8.02693333333,10.0874666667,4.85506666667,10.167,57.6064,10.4501333333
622.28,8.2504,37.8358666667,20.2044666667,23.5586,8.04653333334,10.0822666667,4.85706666667,10.1556666667,57.5580666667,10.4775333333
622.62,8.23806666667,37.8646666667,20.2144666667,23.6146666667,8.00986666667,10.0778666667,4.81693333333,10.1104,57.6738666667,10.495
622.95,8.2176,37.9292,20.2061333333,23.6353333333,8.01246666667,10.0673333333,4.82513333333,10.0992,57.7443333333,10.4826
623.28,8.31153333333,38.0572666667,20.342,23.7754,8.11813333334,10.1404,4.896,10.1832666667,57.8688666667,10.5680666667
623.62,8.25066666667,38.0654,20.3125333333,23.7557333333,8.06539999999,10.1148666667,4.8452,10.1003333333,57.8596666667,10.5318666667
623.95,8.2126,38.0745333333,20.2706,23.7608666667,8.04326666666,10.1003333333,4.81926666667,10.0673333333,57.8479333333,10.5168666667
624.28,8.2242,38.1740666667,20.2954666667,23.8307333333,8.04126666666,10.1424,4.835,10.0844,57.9472,10.5439333334
624.62,8.19513333333,38.177,20.2172,23.827,8.01986666666,10.0993333333,4.79993333333,10.0272666667,57.9620666667,10.4904
624.95,8.16406666667,38.1924,20.2237333333,23.8644,7.99046666667,10.0778,4.7632,9.99580000001,58.0709333333,10.4762
625.28,8.1698,38.1906666667,20.2051333333,23.9026,7.99386666667,10.075,4.7756,10.005,58.0268,10.4735333333
625.61,8.10553333333,38.2059333333,20.1382666667,23.9038666667,7.96773333333,10.0596666667,4.7398,9.94333333334,58.0357333333,10.4578666667
625.95,8.09286666667,38.2743333333,20.1318,23.9981333333,7.96053333334,10.0627333333,4.73733333333,9.95500000001,58.1173333333,10.4656
626.28,8.0184,38.2314666667,20.0512,23.9534666667,7.8918,10.0264,4.68886666667,9.88973333333,58.0218666667,10.4172
626.61,7.97433333333,38.2428,20.0240666667,23.9832,7.85126666667,10.0038,4.6438,9.85499999999,58.0368,10.403
626.94,7.8588,38.212,19.9056666667,23.9364,7.76186666666,9.93066666666,4.56606666667,9.76426666667,57.9982,10.3324666667
627.28,7.87993333333,38.2508666667,19.9215333333,24.0003333333,7.79693333333,9.97773333335,4.59646666667,9.80746666667,58.0184,10.3936666667
627.61,7.9332,38.3396666667,19.9727333333,24.0916666667,7.86613333333,10.0447333333,4.66553333333,9.8768,58.0909333333,10.4673333333
627.94,7.9396,38.3023333333,19.9564,24.0842666667,7.88566666667,10.0561333333,4.68553333333,9.86340000001,58.0143333333,10.4864
628.27,7.97826666666,38.3581333333,20.0174,24.1708,7.9322,10.1030666667,4.74353333333,9.91360000001,57.9965333333,10.5414666667
628.61,7.96973333333,38.3424,19.9842666667,24.1820666667,7.95866666667,10.1222666667,4.77086666667,9.91046666667,57.9126666667,10.5389333333
628.94,7.945,38.367,19.9706666667,24.174,7.92653333333,10.0936,4.737,9.84246666667,57.8816666667,10.5266666667
629.27,7.93133333334,38.4044666667,19.9589333333,24.1876666667,7.90533333333,10.0848,4.73326666667,9.82746666667,57.8539333333,10.5197333333
629.60,7.907,38.4054666667,19.955,24.1910666667,7.89006666667,10.0828666667,4.725,9.79486666667,57.8326,10.5116666666
629.94,7.95386666667,38.5166,20.0225333333,24.2877333333,7.94886666667,10.1158666667,4.7888,9.84779999999,57.9488,10.5561333333
630.27,8.00653333334,38.5568666667,20.0611333333,24.3736666667,8.01693333333,10.1754666667,4.86226666667,9.89266666666,57.9774,10.6287333333
630.60,8.02566666667,38.6034,20.1196,24.4818,8.05226666667,10.2294,4.89893333333,9.9084,58.0514666667,10.6796666666
630.93,8.03386666667,38.6862,20.1557333333,24.5482666667,8.0624,10.254,4.9152,9.89099999999,58.1456666667,10.6766666667
631.26,8.00573333333,38.7280666667,20.1699333333,24.5948666667,8.03033333333,10.2408666667,4.90273333333,9.84633333333,58.1766,10.6882
631.60,7.9366,38.7638,20.134,24.648,7.96073333334,10.19,4.83226666667,9.78633333334,58.2668,10.6242
631.93,7.92606666667,38.8205333333,20.1582,24.6912666667,7.9768,10.2147333333,4.84046666667,9.786,58.3361333333,10.6504666667
632.26,7.89746666667,38.8844,20.1625333334,24.7517333333,7.96433333334,10.1910666667,4.81566666667,9.77926666667,58.4154666667,10.6696666667
632.59,7.85746666667,38.9082,20.1206666667,24.7846666667,7.95966666667,10.2035333333,4.8266,9.76606666667,58.4380666667,10.6351333333
632.92,7.8798,38.9670666667,20.1854666667,24.8548666667,8.00353333334,10.2642,4.85206666667,9.78306666667,58.4969333333,10.6925333333
633.26,7.92633333333,39.0830666667,20.2807333333,24.9722,8.08353333333,10.3491333333,4.93146666667,9.85386666666,58.6386,10.7748
633.59,7.91993333334,39.0962,20.2786,25.0344,8.10373333333,10.4111333333,4.95786666667,9.86733333333,58.6282,10.8045333333
633.92,7.94033333333,39.1548,20.3142,25.0988,8.12866666666,10.4681333333,4.99013333333,9.90373333333,58.7098666667,10.8525333333
634.25,7.98773333333,39.205,20.346,25.1536666667,8.16673333333,10.5196,5.03093333333,9.90773333334,58.6570666667,10.9049333333
634.58,7.99126666667,39.2148666667,20.3308,25.1826,8.16466666667,10.5167333333,5.03573333333,9.88233333334,58.6534,10.9254
634.91,7.9844,39.2082,20.3244666667,25.1854,8.13753333333,10.5196666667,5.0186,9.85213333333,58.6404,10.9072
635.25,8.04366666667,39.2906666667,20.3919333334,25.2444,8.22426666667,10.5968,5.10286666667,9.93080000001,58.6656,10.9988
635.58,8.02933333333,39.331,20.3945333333,25.2846,8.2178,10.6066,5.11666666667,9.89993333333,58.6674666667,11.0044666667
635.91,8.08113333333,39.4481333333,20.4474,25.3519333333,8.25860000001,10.677,5.1584,9.90200000001,58.7418666667,11.0564
636.24,8.1228,39.497,20.5102666667,25.4278666667,8.29519999999,10.7296666667,5.1758,9.94273333334,58.8250666667,11.1307333333
636.57,8.12953333333,39.5356,20.5348,25.5314666667,8.29899999999,10.7243333333,5.17086666667,9.93633333333,58.8899333333,11.1458666667
636.90,8.03626666667,39.5485333333,20.4671333333,25.4752666667,8.2022,10.6368,5.0832,9.82193333333,58.9062,11.0716666667
637.23,8.02313333333,39.611,20.4772666667,25.5282666667,8.18553333333,10.6136,5.05586666667,9.79913333333,58.9779333333,11.0716666667
637.56,7.9688,39.6503333333,20.4432,25.5515333333,8.10633333334,10.5520666666,4.9822,9.71960000001,58.9728666667,11.0074666667
637.90,7.92053333333,39.6435333334,20.4194,25.5342,8.04359999999,10.5277333333,4.95493333333,9.72399999999,58.9906,10.9770666667
638.23,7.90246666667,39.6974666667,20.4392666667,25.5937333333,8.04613333333,10.5218,4.95686666666,9.73320000001,59.0527333333,10.9532
638.56,7.94066666666,39.8096,20.4648666667,25.6944,8.11406666666,10.5364,4.9948,9.76599999999,59.1896666666,11.0154666667
638.89,8.01126666667,39.9121333333,20.5559333333,25.8345333333,8.20386666667,10.6089333333,5.08626666667,9.8436,59.2785333333,11.111
639.22,8.06406666667,40.0448666667,20.622,25.9428,8.24006666667,10.6658666667,5.11366666667,9.8928,59.4760666667,11.1828666667
639.55,8.05033333333,40.016,20.6200666667,26.0232666667,8.22133333334,10.691,5.16426666667,9.94153333333,59.4502,11.1889333333
639.88,8.00413333333,40.027,20.6114,26.0494666667,8.18820000001,10.6630666667,5.15166666667,9.90533333333,59.4778666667,11.1471333333
640.21,7.99993333334,40.0872,20.6052,26.0949333333,8.19673333334,10.679,5.17546666667,9.91613333333,59.5173333333,11.1348
640.54,8.08946666667,40.1782,20.6496666667,26.2518666667,8.27226666667,10.7542666667,5.241,9.99126666666,59.5818,11.2053333333
640.87,8.13226666667,40.2002,20.6868666667,26.2871333333,8.31313333333,10.7847333333,5.26946666667,9.98200000001,59.5907333333,11.2560666667
641.20,8.16046666667,40.2378666667,20.7277333333,26.3248,8.37193333333,10.8329333333,5.31853333333,9.99039999999,59.5974666667,11.328
641.53,8.22206666667,40.3264,20.7962666667,26.3966666667,8.44386666667,10.8891333333,5.39246666667,10.0182,59.7121333333,11.3891333333
641.87,8.20546666667,40.3006,20.7975333333,26.4041333333,8.43499999999,10.8946,5.38746666667,10.0127333333,59.6723333333,11.4217333333
642.20,8.16806666667,40.2768666667,20.8115333333,26.3942666667,8.38026666667,10.8807333333,5.37106666667,9.96486666667,59.532,11.4038666667
642.53,8.10506666667,40.2358666667,20.7626,26.3592666667,8.3146,10.8482,5.33193333333,9.85739999999,59.4419333333,11.3242
642.86,8.13213333333,40.2940666667,20.7986666667,26.4271333333,8.35673333334,10.9093333333,5.39846666667,9.91579999999,59.3975333333,11.3746
643.19,8.07893333333,40.3488666667,20.785,26.3872666667,8.3302,10.8352,5.309,9.8404,59.4158,11.3406
643.52,8.0456,40.3368666667,20.7224666667,26.3854,8.31433333332,10.8274,5.2662,9.80419999999,59.3709333333,11.3523333333
643.85,8.08106666667,40.3108666667,20.7150666667,26.3476666667,8.33493333334,10.8398,5.29573333333,9.81626666667,59.3218,11.3852666667
644.18,8.02226666667,40.2866,20.7073333333,26.3542666667,8.31393333333,10.8564,5.2842,9.80233333334,59.2461333333,11.3876
644.51,8.00786666667,40.2979333333,20.6590666667,26.3552,8.31159999999,10.8315333333,5.27466666667,9.81380000001,59.1907333333,11.3951333333
644.84,8.03253333333,40.4312666666,20.7440666667,26.4911333333,8.34873333333,10.8874666667,5.31746666667,9.85653333333,59.3,11.4412666667
645.17,7.91546666667,40.3515333333,20.6226666667,26.5072,8.2618,10.7973333333,5.22713333333,9.75666666666,59.2061333333,11.3674666667
645.50,7.8796,40.4767333333,20.6282,26.5677333333,8.23806666666,10.7566666667,5.19806666667,9.70446666666,59.2958,11.3319333333
645.83,7.9124,40.5512666666,20.6451333333,26.6358,8.27593333333,10.7962666667,5.22266666667,9.75966666667,59.3931333333,11.3438
646.16,7.88926666667,40.5801333333,20.628,26.6455333333,8.20979999999,10.7656,5.14973333333,9.73493333333,59.4514,11.3238
646.49,7.84953333333,40.5628,20.5833333333,26.624,8.14906666666,10.7024666667,5.05426666667,9.63853333333,59.4688666667,11.2603333333
646.82,7.8694,40.6304,20.6028666667,26.7115333333,8.15359999999,10.7521333333,5.0764,9.64999999999,59.5329333333,11.275
647.15,7.9004,40.7404,20.6739333333,26.7917333333,8.17026666667,10.7573333333,5.13126666667,9.68613333333,59.6054666667,11.2949333333
647.48,7.8712,40.7628,20.6596666667,26.8206,8.15473333333,10.7594,5.1336,9.64726666666,59.5672666667,11.3008
647.81,7.8682,40.7328,20.6344,26.8114666667,8.14573333334,10.7256,5.1072,9.59893333333,59.5003333333,11.2915333333
648.14,7.85853333333,40.8005333333,20.6723333333,26.8944666667,8.15333333334,10.7546666667,5.10513333333,9.56973333334,59.6150666667,11.2946
648.47,7.82493333333,40.7132,20.6164666667,26.8222666667,8.1026,10.7093333333,5.07626666667,9.53380000001,59.534,11.2646
648.80,7.84493333333,40.8162666667,20.6672,26.8525333333,8.10886666666,10.7480666666,5.0848,9.54439999999,59.6020666667,11.3036666667
649.13,7.9316,40.8561333333,20.7537333333,26.9552666667,8.24146666666,10.8872666667,5.18846666667,9.64860000001,59.6258,11.4492
649.46,7.9102,40.8278,20.7022,26.9907333333,8.25200000001,10.8921333333,5.222,9.64860000001,59.5832666667,11.4698
649.79,7.8618,40.8461333333,20.6665333333,26.9769333333,8.24579999999,10.8648,5.23286666667,9.62693333333,59.5227333333,11.4804666667
650.11,7.79353333333,40.7925333333,20.6635333333,26.9803333333,8.23313333333,10.8530666667,5.23373333333,9.59726666667,59.4287333333,11.4829333333
650.44,7.8212,40.8062666667,20.7168,27.008,8.27253333333,10.8861333333,5.26493333333,9.60433333333,59.4205333333,11.5366
650.77,7.7854,40.8030666667,20.697,26.9882,8.24960000001,10.8776666667,5.2378,9.56353333333,59.3984,11.5398666667
651.10,7.86326666667,40.9312,20.7648,27.0974666667,8.31706666666,10.9611333333,5.287,9.62826666667,59.5096666667,11.5831333333
651.43,7.9548,41.0272666667,20.8445333333,27.1995333333,8.40226666666,11.0683333333,5.37606666666,9.73353333333,59.5967333333,11.6635333333
651.76,7.93886666667,40.9822666667,20.8183333333,27.1648,8.38279999999,11.0883333333,5.38046666667,9.73226666667,59.4829333333,11.6546666667
