wavelength,Back_OrcAbem,Belly_OrcAbem,Breast_OrcAbem,Crissum_OrcAbem,Crown_OrcAbem,DorTail_OrcAbem,Patch10_OrcAbem,Patch11_OrcAbem,Rump_OrcAbem,Throat_OrcAbem,WingTip_OrcAbem
372.92,5.53677777778,7.23963492063,6.47377777778,8.63011111112,5.14188888889,6.318,5.30177777778,5.25266666667,6.53488888889,6.68455555556,6.83588888889
373.28,5.54711111111,7.24346031746,6.49188888889,8.6771111111,5.20805555556,6.32933333333,5.322,5.30711111111,6.54577777778,6.57422222222,6.82177777778
373.64,5.58033333333,7.33808730159,6.64511111111,8.69722222223,5.25355555556,6.37433333333,5.40466666667,5.40466666667,6.54533333333,6.569,6.86055555556
374.00,5.46822222222,7.27363492064,6.55822222222,8.67611111111,5.1925,6.345,5.43422222222,5.31122222222,6.56688888889,6.51977777778,6.81733333333
374.37,5.32122222222,7.25321428571,6.55355555556,8.61855555555,5.04988888889,6.21144444444,5.30922222222,5.19288888889,6.45322222222,6.40022222222,6.79388888889
374.73,5.35211111111,7.34650793651,6.67077777778,8.67444444445,5.10188888889,6.31211111111,5.30077777778,5.24655555556,6.45844444445,6.48333333333,6.80544444444
375.09,5.30466666667,7.28951587301,6.58966666667,8.69722222222,4.986,6.21833333334,5.25433333333,5.19044444445,6.37588888889,6.44366666667,6.74444444444
375.45,5.36211111111,7.37064285714,6.59266666667,8.74788888888,4.983,6.21,5.33922222222,5.167,6.422,6.45166666667,6.77611111111
375.81,5.51811111111,7.45022222222,6.82855555556,8.88366666668,5.127,6.32955555556,5.475,5.32633333333,6.51988888889,6.53666666667,6.80622222222
376.18,5.56166666667,7.5478015873,6.84644444445,8.94211111112,5.17611111111,6.38866666667,5.589,5.38588888889,6.53577777778,6.60544444444,6.931
376.54,5.737,7.7204047619,7.06588888889,9.09244444444,5.32511111111,6.56466666667,5.749,5.53433333333,6.64477777778,6.76722222222,7.09522222222
376.90,5.73577777778,7.75857142857,7.057,9.10222222221,5.35005555556,6.65333333333,5.81255555555,5.52677777778,6.64288888889,6.77333333333,7.08933333333
377.26,5.84511111111,7.91598412698,7.13355555556,9.17522222222,5.42155555555,6.79033333333,5.93022222222,5.62211111111,6.81111111111,6.95166666667,7.27811111111
377.63,5.85444444445,7.88711111111,7.20866666667,9.24833333335,5.45316666667,6.87944444445,5.99688888889,5.65711111111,6.78155555556,7.04455555556,7.281
377.99,5.95633333333,7.98115079365,7.30411111111,9.35044444445,5.51794444445,6.92544444445,6.07833333333,5.74633333333,6.88133333333,7.12444444444,7.35711111111
378.35,6.027,7.9615,7.29655555555,9.36511111111,5.55427777778,6.93011111111,6.11833333333,5.77944444444,6.94622222222,7.12522222222,7.33655555556
378.71,6.08733333334,7.99732539683,7.32088888889,9.454,5.61355555556,6.98933333333,6.14444444445,5.80155555555,6.96322222222,7.16922222222,7.32822222222
379.07,6.17344444444,8.02451587301,7.413,9.46122222221,5.66261111111,7.06822222222,6.23266666667,5.879,7.01133333333,7.22577777778,7.42055555556
379.44,6.20188888889,8.05099206349,7.44255555556,9.56233333335,5.68855555556,7.14466666667,6.23722222222,5.99688888889,7.03044444445,7.25866666667,7.45233333333
379.80,6.181,8.12887301587,7.424,9.60388888889,5.71005555556,7.20322222222,6.26188888889,6.00955555556,7.06344444444,7.35866666666,7.523
380.16,6.17277777778,8.04922222222,7.42911111111,9.58299999999,5.75266666667,7.238,6.20922222222,5.96322222222,7.10455555555,7.37644444444,7.45966666667
380.52,6.01588888889,7.92703968254,7.25766666667,9.44466666666,5.61322222222,7.08511111111,6.01855555556,5.82488888889,6.99933333333,7.27122222222,7.37011111111
380.88,5.89222222222,7.84161111111,7.16133333333,9.33944444443,5.50905555556,6.93555555556,5.91666666666,5.72777777778,6.87344444444,7.15766666667,7.20277777778
381.24,5.86177777778,7.89031746032,7.16088888889,9.38655555557,5.57494444445,6.98477777778,5.94888888889,5.73366666667,6.84211111111,7.20311111111,7.13577777778
381.61,5.94555555556,8.00678571429,7.19566666667,9.45355555555,5.68366666667,7.03155555556,5.93344444444,5.83666666667,6.92977777778,7.239,7.16233333334
381.97,5.868,7.95141269841,7.20988888889,9.46988888889,5.71166666667,7.02177777778,5.87044444444,5.82311111111,6.889,7.23233333333,7.10333333333
382.33,5.862,8.00025396825,7.25877777778,9.55077777779,5.7575,7.05555555555,5.854,5.86433333333,6.94988888889,7.29477777778,7.16255555556
382.69,5.81477777778,7.95973015873,7.146,9.52411111112,5.72183333333,7.03188888889,5.81388888889,5.85488888889,6.95622222222,7.25577777778,7.16333333333
383.05,5.77022222222,7.92306349206,7.11255555556,9.50022222222,5.73877777778,7.01,5.77611111111,5.803,6.95377777778,7.24277777778,7.04933333333
383.41,5.64477777778,7.76471428572,6.99055555555,9.3381111111,5.65266666667,6.84866666666,5.63577777778,5.69055555555,6.82322222222,7.15044444445,6.91511111111
383.77,5.56766666666,7.6519047619,6.89277777778,9.24133333332,5.53972222222,6.74488888889,5.54911111111,5.58211111111,6.73188888889,6.99033333333,6.82188888889
384.14,5.51677777778,7.65621428571,6.85388888889,9.20722222222,5.43594444445,6.67055555556,5.51466666667,5.58022222222,6.67933333333,6.90244444445,6.80544444444
384.50,5.61277777778,7.69622222222,6.97344444444,9.28966666668,5.52016666667,6.75811111111,5.64544444444,5.66266666667,6.76677777778,6.94888888889,6.83755555556
384.86,5.82111111111,7.8549047619,7.11177777778,9.47066666667,5.695,6.90222222222,5.75455555556,5.80566666667,6.96066666667,7.13677777778,7.01588888889
385.22,5.78133333333,7.7765,7.09388888889,9.443,5.65772222222,6.784,5.68077777778,5.73122222222,6.92455555556,7.09733333333,7.00055555555
385.58,5.78677777778,7.79447619048,7.03077777778,9.43888888889,5.57416666667,6.73022222222,5.65822222222,5.63922222222,6.90833333333,7.10666666667,6.97222222222
385.94,5.86611111111,7.82364285714,7.02266666667,9.39033333334,5.54555555556,6.80644444444,5.67677777778,5.62755555556,6.90288888889,7.11,6.99055555556
386.30,5.86077777778,7.77956349206,7.02155555556,9.34300000001,5.4785,6.80088888889,5.66388888889,5.58144444444,6.82377777778,7.09588888889,6.933
386.66,5.98733333333,7.93096031746,7.13266666667,9.4648888889,5.64505555555,6.90444444445,5.83133333333,5.67211111111,6.94,7.23644444444,7.04077777778
387.03,5.96322222222,7.92015873016,7.10833333333,9.43533333333,5.57133333333,6.878,5.76133333333,5.62455555555,6.90355555555,7.20788888889,7.05711111111
387.39,5.99177777778,7.98398412698,7.11233333333,9.49122222221,5.61211111111,6.88744444444,5.846,5.61933333333,6.94877777778,7.23044444444,7.05733333333
387.75,6.00655555556,8.02611904762,7.14844444444,9.55088888889,5.70211111111,6.92566666667,5.885,5.68066666667,6.95088888889,7.30522222222,7.07044444445
388.11,6.12577777778,8.14357936508,7.26688888889,9.677,5.85838888889,7.06455555556,5.98188888889,5.73988888889,7.03733333333,7.41866666667,7.14488888889
388.47,6.247,8.27119047619,7.39533333333,9.77722222223,5.98788888889,7.18522222222,6.04444444445,5.84177777778,7.11944444445,7.55488888889,7.23911111111
388.83,6.26644444444,8.25027777778,7.44355555555,9.85344444445,6.01883333333,7.19755555556,6.113,5.87577777778,7.19577777778,7.61444444445,7.23688888889
389.19,6.333,8.37346031746,7.56955555556,9.939,6.08827777778,7.28288888889,6.22155555555,5.96444444445,7.31722222222,7.70366666667,7.30866666667
389.55,6.21355555556,8.23117460318,7.41966666667,9.78755555555,5.98788888889,7.21366666667,6.13088888889,5.815,7.18822222222,7.602,7.20911111111
389.91,6.14411111111,8.16765079365,7.34033333333,9.74144444443,5.93572222222,7.10255555555,6.06344444445,5.743,7.14233333333,7.57377777778,7.12933333333
390.27,6.13266666667,8.21198412698,7.29388888889,9.808,5.99416666667,7.05311111111,6.08422222222,5.70855555556,7.16344444444,7.57733333333,7.12311111111
390.63,6.102,8.18266666667,7.30055555556,9.763,5.92494444444,6.98677777778,6.00011111111,5.635,7.13977777778,7.58822222222,7.07422222222
391.00,6.08944444444,8.22023809524,7.33144444444,9.80622222222,6.02788888889,6.98466666667,6.04611111111,5.646,7.15222222222,7.60377777778,7.05022222222
391.36,6.07811111111,8.26333333333,7.33888888889,9.78755555555,6.02288888889,6.93988888889,5.99455555556,5.60288888889,7.12822222222,7.586,7.05022222222
391.72,6.14555555556,8.29388095238,7.34522222222,9.80822222222,6.03788888889,6.94566666666,5.97833333333,5.61611111111,7.19822222222,7.64011111111,7.06455555556
392.08,6.13211111111,8.29295238095,7.30888888889,9.82444444443,6.05122222222,6.93688888889,5.97966666667,5.64322222222,7.21088888889,7.67855555556,7.04844444444
392.44,6.04944444445,8.24915079365,7.22722222222,9.79933333334,6.00455555555,6.88166666667,5.93322222222,5.55555555555,7.15711111111,7.615,6.98055555556
392.80,5.91466666667,8.17924603175,7.10377777778,9.66888888889,5.89594444444,6.84511111111,5.78355555555,5.45944444444,7.00755555556,7.521,6.89811111111
393.16,5.90755555555,8.12954761905,7.067,9.67155555556,5.88277777778,6.83266666666,5.71411111111,5.39844444445,6.94766666667,7.47722222222,6.88944444445
393.52,5.94566666667,8.20822222222,7.15666666667,9.73677777779,5.95888888889,6.85511111111,5.70222222222,5.48255555556,7.03066666667,7.50422222222,6.93977777778
393.88,5.996,8.28615873016,7.20288888889,9.85122222222,6.03277777778,6.89766666666,5.73944444444,5.50977777778,7.06911111111,7.541,7.00266666667
394.24,6.05488888889,8.34561904762,7.28311111111,9.87566666668,6.09294444444,7.01022222222,5.76422222222,5.58355555556,7.12677777778,7.62133333333,7.08311111111
394.60,6.01133333333,8.3140952381,7.252,9.899,6.05338888889,7.00255555555,5.75911111111,5.56633333333,7.10966666666,7.572,7.03811111111
394.96,6.10566666667,8.38717460318,7.33322222222,9.9941111111,6.11005555556,7.07066666667,5.80388888889,5.64211111111,7.20011111111,7.68977777778,7.093
395.32,6.16188888889,8.41507142857,7.35511111111,10.0733333333,6.14733333333,7.13255555555,5.83166666667,5.64244444444,7.24388888889,7.72422222222,7.12877777778
395.68,6.10488888889,8.40997619048,7.33055555556,10.0528888889,6.12011111111,7.095,5.82633333333,5.58255555556,7.20011111111,7.68477777778,7.10522222222
396.04,6.06222222222,8.35903174603,7.26922222222,9.99200000001,6.05838888889,7.03733333333,5.76911111111,5.50133333333,7.17255555556,7.62755555556,7.07877777778
396.40,6.01911111111,8.28719047619,7.14977777778,9.93088888889,5.96677777778,6.94788888889,5.70788888889,5.41522222222,7.08133333333,7.59788888889,6.99822222222
396.76,6.08077777778,8.33957936508,7.18944444444,9.98388888889,6.01833333333,6.93866666666,5.77033333333,5.411,7.13166666667,7.637,7.04922222222
397.12,6.13855555555,8.36468253968,7.14311111111,9.98755555557,6.05494444444,6.94677777778,5.80666666667,5.42588888889,7.17844444444,7.68155555556,7.02666666667
397.48,6.225,8.42684920635,7.20488888889,10.0975555556,6.14222222222,7.00644444445,5.93577777778,5.46788888889,7.24966666667,7.79888888889,7.09011111111
397.84,6.25288888889,8.45057142857,7.22688888889,10.095,6.15605555556,7.049,5.98222222222,5.48855555556,7.30166666667,7.87833333333,7.09733333333
398.20,6.13011111111,8.29861111111,7.08011111111,9.98177777777,6.00016666667,6.88644444445,5.86388888889,5.309,7.157,7.76177777778,6.93577777778
398.56,6.09944444444,8.28561111111,7.04911111111,9.94855555557,6.0055,6.81811111111,5.79888888889,5.28066666667,7.10133333333,7.76422222222,6.89022222222
398.92,6.111,8.26211111111,6.98722222222,9.90066666668,5.98938888889,6.83777777778,5.75766666667,5.24488888889,7.07333333333,7.73866666667,6.89911111111
399.28,6.10744444445,8.25423809524,7.01,9.90888888889,5.99572222222,6.863,5.75766666667,5.26511111111,7.07355555555,7.77888888889,6.88322222222
399.64,6.136,8.31152380952,7.03144444444,9.99666666666,6.06388888889,6.90466666667,5.78355555556,5.28366666666,7.09311111111,7.80422222222,6.89788888889
400.00,6.09655555556,8.30184126984,7.03222222222,9.95944444445,6.02244444445,6.90066666667,5.73477777778,5.21777777778,7.04911111111,7.82388888889,6.83577777778
400.36,6.19622222222,8.39749206349,7.15877777778,10.0365555555,6.12327777778,6.98966666667,5.81366666667,5.30833333333,7.177,7.92166666667,6.92088888889
400.72,6.187,8.41535714286,7.14688888889,10.0311111111,6.13111111111,6.94933333333,5.75955555555,5.28433333333,7.18866666667,7.94688888889,6.90788888889
401.08,6.17422222222,8.43291269841,7.185,10.0393333333,6.09172222222,6.90988888889,5.74433333333,5.23255555556,7.20066666667,7.952,6.886
401.44,6.07377777778,8.38251587301,7.09866666667,9.94344444445,6.016,6.83222222222,5.63744444444,5.08133333333,7.08822222222,7.88922222222,6.74777777778
401.80,6.02688888889,8.37248412698,7.07,9.89455555555,5.99166666666,6.75366666667,5.564,5.00566666667,7.02888888889,7.86177777778,6.66877777778
402.16,6.05922222222,8.44651587301,7.11,9.94977777777,6.03777777778,6.76622222222,5.58422222222,5.03122222222,7.08788888889,7.88044444444,6.66511111111
402.52,6.06266666667,8.45738888889,7.14555555556,9.98311111111,6.04572222222,6.78433333333,5.59266666667,5.02422222222,7.106,7.89133333333,6.708
402.88,6.11766666667,8.57430952381,7.212,10.0682222222,6.08955555556,6.80722222222,5.68466666666,5.04111111111,7.175,7.98166666667,6.77844444444
403.24,6.06522222222,8.49441269841,7.11288888889,9.98577777779,5.99766666667,6.70688888889,5.61177777778,4.94888888889,7.09444444444,7.90088888889,6.70455555555
403.60,5.99977777778,8.39507936508,7.05388888889,9.9221111111,5.87383333333,6.62655555555,5.50177777778,4.85977777778,7.04088888889,7.86544444444,6.64966666667
403.95,6.05922222222,8.41171428571,7.03633333333,10.0058888889,5.8765,6.593,5.50766666667,4.82377777778,7.04188888889,7.88777777778,6.66766666667
404.31,6.02888888889,8.44280952381,7.03022222222,10.0021111111,5.86166666667,6.53777777778,5.47233333333,4.76888888889,6.99488888889,7.83788888889,6.64622222222
404.67,6.09755555555,8.50464285714,7.13355555556,10.0781111111,5.92227777778,6.61644444444,5.59011111111,4.81311111111,7.04966666667,7.88222222222,6.69011111111
405.03,6.06722222222,8.5163015873,7.12933333333,10.091,5.92322222222,6.64022222222,5.56366666667,4.81577777778,7.00655555555,7.86555555555,6.68577777778
405.39,6.08266666667,8.51653968254,7.15322222222,10.1384444445,5.9105,6.63044444444,5.58566666667,4.85233333333,7.02055555556,7.85933333333,6.73766666667
405.75,6.11088888889,8.55179365079,7.179,10.217,5.91983333333,6.67055555555,5.63388888889,4.88944444445,7.02344444444,7.87866666667,6.76777777778
406.11,6.17388888889,8.63631746032,7.25277777778,10.2828888889,5.99788888889,6.75411111111,5.70077777778,4.95311111111,7.08322222222,7.98588888889,6.86344444445
406.47,6.28133333333,8.7386031746,7.32455555556,10.3547777778,6.07188888889,6.82588888889,5.78333333333,5.01977777778,7.16211111111,8.095,6.91622222222
406.83,6.27655555556,8.68782539683,7.34844444444,10.3447777778,6.031,6.81655555556,5.76577777778,5.011,7.13055555556,8.07044444444,6.86355555556
407.19,6.33766666667,8.78964285714,7.42977777778,10.431,6.08833333333,6.86944444445,5.84577777778,5.06422222222,7.19922222222,8.19066666667,6.92344444444
407.55,6.42755555556,8.90919047619,7.48422222222,10.527,6.19827777778,6.94511111111,5.94944444444,5.12122222222,7.27666666667,8.29111111111,7.01777777778
407.90,6.46133333333,8.9815952381,7.53211111111,10.5907777778,6.27116666667,6.99355555556,6.04188888889,5.19155555556,7.36233333333,8.38511111111,7.07566666667
408.26,6.50255555556,9.02793650794,7.59122222222,10.6643333333,6.31705555555,7.06777777778,6.11722222222,5.24455555556,7.47211111111,8.48377777778,7.11944444444
408.62,6.43544444444,8.94765079365,7.48333333333,10.6072222222,6.221,6.95344444444,6.02488888889,5.14455555556,7.40166666667,8.44055555555,7.00366666667
408.98,6.45511111111,8.9846031746,7.47344444444,10.6435555556,6.21055555555,6.94488888889,6.06955555556,5.14555555555,7.43122222222,8.48455555556,6.97688888889
409.34,6.481,9.05373015873,7.48622222222,10.6911111111,6.23283333333,6.98222222222,6.08111111111,5.15222222222,7.47822222222,8.525,6.96066666667
409.70,6.49333333333,9.07657936508,7.50811111111,10.7167777778,6.255,6.97555555556,6.09544444445,5.14111111111,7.53411111111,8.57555555556,6.98288888889
410.06,6.50644444444,9.05416666667,7.48211111111,10.7216666667,6.22755555555,6.93011111111,6.075,5.11933333333,7.51266666666,8.57277777778,6.92166666667
410.42,6.46744444444,9.02441269841,7.43844444444,10.6714444445,6.16366666667,6.88255555556,6.03811111111,5.06711111111,7.44633333333,8.54055555556,6.87922222222
410.77,6.37177777778,8.99199206349,7.352,10.6291111111,6.12238888889,6.80944444444,5.94244444445,4.96622222222,7.38177777778,8.51088888889,6.79711111111
411.13,6.37366666667,8.98873015873,7.33788888889,10.6638888889,6.13133333333,6.82055555556,5.93388888889,4.94433333333,7.37322222222,8.49933333333,6.79888888889
411.49,6.34188888889,8.96696031746,7.34344444444,10.649,6.11011111111,6.785,5.90733333333,4.90344444445,7.35,8.47766666667,6.72011111111
411.85,6.36333333333,9.05886507936,7.42711111111,10.7021111111,6.13694444445,6.83455555556,5.93766666667,4.94188888889,7.38144444444,8.50388888889,6.70855555555
412.21,6.348,9.09636507937,7.42455555555,10.7307777778,6.15822222222,6.85066666667,5.92844444444,4.91988888889,7.34911111111,8.533,6.69933333334
412.57,6.455,9.24454761905,7.51888888889,10.8401111111,6.24844444444,6.94888888889,5.99255555556,4.99177777778,7.40055555555,8.62855555556,6.81244444445
412.92,6.49466666667,9.28369047619,7.55433333333,10.8918888889,6.30011111111,6.99077777778,6.02255555556,5.00888888889,7.45766666667,8.66155555556,6.85366666667
413.28,6.52655555556,9.34270634921,7.61411111111,10.9636666666,6.32983333333,7.02888888889,6.068,4.99911111111,7.503,8.73066666667,6.90855555556
413.64,6.488,9.33034920635,7.60155555556,10.9334444445,6.291,6.97833333333,6.02922222222,4.95211111111,7.44877777778,8.70855555556,6.87255555556
414.00,6.41722222222,9.3538968254,7.59633333333,10.9387777778,6.24277777778,6.98822222222,5.99622222222,4.90288888889,7.421,8.70222222222,6.89777777778
414.36,6.404,9.39156349206,7.60355555555,10.9974444444,6.25572222222,7.00977777778,6.01733333333,4.89122222222,7.46233333333,8.71944444444,6.90922222222
414.72,6.43755555556,9.45130952381,7.63911111111,11.077,6.26638888889,7.03688888889,6.05711111111,4.91477777778,7.49233333333,8.76355555556,6.96333333333
415.07,6.40366666667,9.47987301587,7.65,11.095,6.25788888889,7.03566666667,6.05422222222,4.89366666667,7.51255555556,8.78533333333,6.94511111111
415.43,6.40833333333,9.52157936508,7.69944444445,11.1157777778,6.25611111111,7.03455555555,6.06366666667,4.88355555555,7.54144444445,8.82255555556,6.96177777778
