wavelength,Back_SicLuvm,Belly_SicLuvm,Breast_SicLuvm,Crissum_SicLuvm,Crown_SicLuvm,DorTail_SicLuvm,Patch10_SicLuvm,Rump_SicLuvm,Throat_SicLuvm,WingTip_SicLuvm
418.29,7.63353333333,18.1145333333,12.0848666667,24.9090666667,7.0784,7.79483333333,6.57133333333,9.02973333333,12.9898,7.77123333333
418.65,7.68866666667,18.0342666667,12.1128,24.7961333333,7.11256666667,7.8437,6.60313333333,9.03846666667,12.9728666667,7.80753333333
419.01,7.70193333333,17.9051333333,12.0936666667,24.671,7.10536666667,7.88129999999,6.6084,9.02633333334,12.9205333333,7.83236666667
419.37,7.71026666667,17.7622666667,12.0664,24.5452,7.10066666667,7.87593333333,6.6034,9.00333333333,12.8507333333,7.8202
419.73,7.75113333333,17.6370666667,12.091,24.4676,7.14016666666,7.8925,6.65386666667,8.99586666667,12.8099333333,7.8625
420.08,7.7972,17.5573333333,12.1110666667,24.4109333333,7.175,7.93546666667,6.69473333333,9.03546666667,12.7706,7.89796666667
420.44,7.78953333333,17.4206666667,12.0887333333,24.3050666667,7.15693333334,7.93723333333,6.68486666667,8.99433333333,12.7178,7.88486666667
420.80,7.7838,17.3192666667,12.0542666667,24.2415333333,7.1467,7.94446666666,6.69706666667,8.9838,12.6814666667,7.89873333333
421.16,7.82513333333,17.2705333333,12.0801333333,24.1832,7.1789,7.9718,6.73186666667,9.00973333333,12.6667333333,7.93926666667
421.51,7.81193333333,17.1394,12.0365333333,24.0793333333,7.16253333334,7.95026666667,6.7244,8.98333333333,12.5894,7.9321
421.87,7.80693333333,17.0250666667,11.9857333333,23.9492666667,7.1459,7.93619999999,6.73853333333,8.95693333334,12.5263333333,7.91606666667
422.23,7.86266666667,16.9900666667,12.0108666667,23.8799333333,7.1994,7.99566666667,6.78433333333,9.00080000001,12.5305333333,7.95113333333
422.58,7.86433333333,16.9046666667,11.9832666667,23.8068,7.20356666667,8.00793333333,6.8024,9.00220000001,12.4880666667,7.95456666667
422.94,7.86713333333,16.8150666667,11.9888666667,23.7276,7.21963333334,8.00609999999,6.82273333334,8.999,12.4562,7.94836666667
423.30,7.8564,16.7178666667,11.9531333333,23.6068,7.19653333333,7.99396666667,6.81493333333,8.96673333333,12.3962666667,7.91566666667
423.66,7.85146666667,16.6345333333,11.9313333333,23.5018666667,7.16646666667,7.99286666667,6.805,8.94220000001,12.3458666667,7.8921
424.01,7.84826666667,16.5382,11.8966,23.4,7.14886666666,7.98886666667,6.80506666667,8.9054,12.3126,7.87433333333
424.37,7.81833333333,16.4378666667,11.8523333333,23.303,7.14773333333,7.95546666666,6.78393333333,8.86226666667,12.2638666667,7.86193333333
424.73,7.829,16.3926,11.8359333333,23.228,7.14616666667,7.9588,6.78473333333,8.84313333333,12.2216666667,7.8575
425.08,7.81066666667,16.2868666667,11.7928666667,23.1202666667,7.1153,7.91680000001,6.76506666667,8.79513333333,12.1457333333,7.8228
425.44,7.81366666667,16.2471333333,11.7764,23.0434,7.1139,7.92383333333,6.76006666667,8.77993333333,12.1181333333,7.81083333333
425.80,7.86146666667,16.245,11.8116666667,23.0626666667,7.16236666667,7.97159999999,6.79873333333,8.817,12.1253333333,7.8606
426.16,7.8804,16.1926,11.7992666667,23.0269333333,7.17513333333,7.97413333333,6.81353333333,8.81533333333,12.1082666667,7.8573
426.51,7.888,16.1508,11.8060666667,22.987,7.1923,7.98119999999,6.81553333333,8.8068,12.0882,7.87916666667
426.87,7.8742,16.0840666667,11.7420666667,22.8858,7.15556666667,7.92586666667,6.76853333333,8.75673333333,12.0128,7.8161
427.23,7.9018,16.0787333333,11.7727333333,22.8769333333,7.20286666667,7.95653333334,6.80913333333,8.76459999999,12.0162666667,7.85546666667
427.58,7.922,16.0914,11.7817333333,22.8824,7.24693333333,7.97319999999,6.82473333333,8.78073333333,12.0072,7.88896666667
427.94,7.94606666667,16.0976666667,11.8146,22.8788666667,7.28876666667,7.98656666667,6.86646666667,8.81540000001,11.9992666667,7.93376666667
428.30,8.03813333333,16.1501333333,11.8781333333,22.9132666667,7.34703333333,8.06473333334,6.93206666667,8.89273333333,12.0332666667,8.00006666667
428.65,8.0282,16.1022666667,11.8700666667,22.9024666667,7.33803333333,8.04109999999,6.91506666667,8.86606666668,11.9944,7.96066666667
429.01,8.08653333333,16.1485333333,11.9322,22.9621333333,7.3908,8.08743333333,6.9728,8.91946666667,12.052,8.00966666667
429.37,8.06933333333,16.1336666666,11.9333333333,22.9635333333,7.3613,8.06473333333,6.95286666667,8.88640000001,12.0268666667,7.9551
429.72,8.0394,16.1039333333,11.9116,22.9154666667,7.31956666667,8.04619999999,6.9114,8.84026666667,12.0121333333,7.90146666667
430.08,7.99113333333,16.0853333333,11.8937333333,22.8953333333,7.2727,8.00163333333,6.8874,8.79366666667,11.9642666667,7.86476666667
430.44,8.01886666667,16.1229333333,11.9115333333,22.9396,7.27596666667,7.98553333333,6.9114,8.82026666667,11.9772,7.8555
430.79,8.05353333334,16.1596666667,11.9606,23.0433333333,7.30543333333,8.02256666667,6.96806666667,8.8648,12.0215333334,7.89996666667
431.15,8.0678,16.2072666667,12.0092666667,23.0886,7.30253333333,8.03326666667,6.965,8.88313333334,12.0619333333,7.91296666667
431.50,8.0872,16.2295333333,12.044,23.1126666667,7.29963333333,8.05310000001,6.9776,8.89593333333,12.1154666667,7.893
431.86,8.0974,16.247,12.0570666667,23.1334666667,7.29423333333,8.05083333333,6.96553333333,8.87953333333,12.1514666667,7.89793333333
432.22,8.081,16.2582,12.072,23.1746,7.2759,8.0155,6.96653333333,8.87866666667,12.1726,7.87303333333
432.57,8.1638,16.3668666667,12.1668666667,23.2604,7.35203333333,8.09106666666,7.05853333333,8.96293333334,12.2742666667,7.96673333333
432.93,8.1506,16.4020666667,12.1580666667,23.2857333333,7.3472,8.0933,7.0382,8.96359999999,12.2878666667,7.94496666667
433.29,8.1938,16.4404666667,12.2220666667,23.3575333334,7.40276666667,8.13963333334,7.08313333333,9.02120000001,12.3469333333,8.0043
433.64,8.21786666667,16.4617333333,12.2574666667,23.3938,7.43126666667,8.13820000001,7.0894,9.03933333333,12.3762666667,8.0113
434.00,8.229,16.4937333333,12.288,23.4448666667,7.44163333333,8.1399,7.08186666667,9.05493333333,12.4080666667,8.0391
434.35,8.20073333333,16.4864,12.2925333333,23.4425333333,7.4309,8.12883333334,7.0512,9.02666666666,12.4072,8.01936666667
434.71,8.22886666667,16.5279333333,12.3486,23.4498666667,7.4804,8.16203333333,7.06513333333,9.05766666667,12.4514666667,8.05443333333
435.07,8.2568,16.5638,12.3572666667,23.5090666667,7.4991,8.17723333333,7.08013333333,9.08993333334,12.4721333333,8.0715
435.42,8.23553333333,16.5713333333,12.3417333333,23.545,7.4881,8.12766666666,7.05326666667,9.06546666666,12.4586666667,8.05403333333
435.78,8.22493333333,16.5675333333,12.3548,23.588,7.4882,8.10620000001,7.04666666667,9.06506666666,12.4534,8.02786666667
436.13,8.27113333333,16.6676,12.4142,23.6718666667,7.5298,8.16383333334,7.06593333333,9.09113333333,12.5142,8.05883333333
436.49,8.2346,16.66,12.4179333333,23.6958666667,7.49876666667,8.13606666666,7.00906666667,9.07453333334,12.5164666667,8.01493333333
436.84,8.27393333333,16.6943333333,12.4470666667,23.74,7.5255,8.14656666667,7.0282,9.09253333334,12.5630666667,8.05073333333
437.20,8.3128,16.7664,12.5178,23.8116666667,7.5765,8.14853333333,7.06613333333,9.12840000001,12.6280666667,8.07236666667
437.56,8.34826666667,16.8248666667,12.5598,23.8568666667,7.60463333333,8.15473333334,7.10906666667,9.14553333333,12.6751333333,8.09733333333
437.91,8.38993333333,16.8786,12.5941333333,23.8840666667,7.6509,8.19383333334,7.16233333333,9.188,12.7106,8.10046666667
438.27,8.42213333333,16.9089333333,12.6096,23.9146,7.66986666666,8.18586666667,7.17986666667,9.20213333334,12.749,8.11173333333
438.62,8.4402,16.9516666667,12.6294,23.9711333333,7.6699,8.19339999999,7.19226666667,9.2126,12.7696666667,8.11123333333
438.98,8.43073333333,16.9288666667,12.6256,23.9586,7.6614,8.19093333333,7.19446666667,9.20246666666,12.7645333333,8.1163
439.33,8.4646,16.9528666667,12.6713333333,23.9697333333,7.6957,8.23476666667,7.24206666667,9.25966666667,12.7891333333,8.14616666667
439.69,8.46546666667,16.9640666667,12.6743333333,23.9597333333,7.68706666667,8.23786666667,7.2316,9.256,12.7914,8.1376
440.04,8.4518,16.8936666667,12.6555333333,23.8898666667,7.65483333333,8.19623333334,7.219,9.24026666667,12.7401333333,8.11486666667
440.40,8.4898,16.8947333333,12.6679333333,23.8776,7.6847,8.22446666667,7.26113333333,9.25906666667,12.7549333333,8.1595
440.75,8.5124,16.8612666667,12.6854666667,23.8605333333,7.6996,8.24890000001,7.30386666667,9.26813333333,12.7539333333,8.1749
441.11,8.4948,16.8050666667,12.6563333333,23.8048,7.66626666667,8.25306666667,7.29333333333,9.24026666667,12.7208666667,8.16416666667
441.47,8.4752,16.7538666667,12.6355333333,23.7601333333,7.65286666667,8.24556666667,7.26886666667,9.23500000001,12.6908666667,8.1434
441.82,8.4878,16.6984666666,12.6198,23.72,7.65213333333,8.24493333333,7.2654,9.22706666666,12.6907333333,8.1365
442.18,8.53686666667,16.6811333333,12.6908,23.7178666667,7.69686666667,8.32723333333,7.32673333333,9.27659999999,12.7112666667,8.17083333333
442.53,8.57786666667,16.6210666667,12.7114,23.6498,7.73413333333,8.36906666666,7.37053333333,9.29973333333,12.7094666667,8.20603333333
442.89,8.62613333333,16.5920666667,12.7658666667,23.6175333333,7.77793333333,8.39789999999,7.4134,9.32100000001,12.7416666667,8.21806666667
443.24,8.64026666667,16.5099333333,12.7653333333,23.5436666667,7.78313333333,8.42430000001,7.41146666667,9.30126666667,12.712,8.23983333333
443.60,8.6934,16.4486,12.7882666667,23.4486666667,7.8377,8.47379999999,7.46126666667,9.33813333333,12.7168666667,8.2793
443.95,8.7238,16.3842666667,12.7913333333,23.3768,7.87666666667,8.51650000001,7.5028,9.356,12.7156666667,8.31586666667
444.31,8.72166666667,16.2663333333,12.7786666667,23.2543333333,7.8677,8.51936666667,7.4986,9.3146,12.661,8.29756666667
444.66,8.7028,16.1508,12.7404,23.1167333333,7.8502,8.49433333333,7.46626666667,9.27073333334,12.5912666667,8.27306666667
445.02,8.71986666667,16.0631333333,12.7248,23.0170666667,7.86116666666,8.51163333333,7.47713333333,9.26313333334,12.5638666667,8.29513333333
445.37,8.75966666666,16.0118,12.7424,22.9562,7.8867,8.54956666667,7.51993333333,9.273,12.5520666667,8.33036666667
445.72,8.736,15.8694666667,12.6948666667,22.8106,7.86163333333,8.51853333333,7.50286666667,9.22773333333,12.4774,8.3206
446.08,8.73073333333,15.7808666667,12.6475333333,22.7197333333,7.8435,8.49643333333,7.47893333333,9.19379999999,12.42,8.3195
446.43,8.70406666667,15.6953333333,12.6090666667,22.628,7.8185,8.46353333333,7.43806666667,9.15513333333,12.3649333333,8.2924
446.79,8.71366666667,15.635,12.5971333333,22.5644,7.83913333333,8.48366666667,7.4466,9.16053333333,12.3334,8.3242
447.14,8.74953333333,15.5884666666,12.6072,22.5045333333,7.87293333333,8.49966666666,7.47613333333,9.16866666667,12.3336666667,8.3417
447.50,8.7804,15.5283333333,12.621,22.4558,7.88933333334,8.51490000001,7.50186666666,9.16246666666,12.3196,8.37103333333
447.85,8.77986666667,15.4528666667,12.5938,22.3764,7.89186666667,8.51043333334,7.48233333333,9.13246666667,12.2684,8.37076666667
448.21,8.7924,15.3908,12.5924666667,22.3178666667,7.90743333333,8.49976666666,7.49613333333,9.14806666667,12.2392,8.37783333333
448.56,8.84986666667,15.3777333333,12.6348,22.3034,7.96593333333,8.54463333333,7.5556,9.19513333333,12.2657333333,8.44146666667
448.92,8.871,15.327,12.6398666667,22.2322,7.98563333333,8.54973333333,7.56146666667,9.18833333334,12.2311333333,8.44363333333
449.27,8.89553333333,15.2643333333,12.6376666667,22.1545333333,8.00746666667,8.57466666667,7.57893333333,9.20306666666,12.2264,8.47733333333
449.62,8.93286666667,15.2668666667,12.676,22.1259333333,8.04233333333,8.5957,7.60673333333,9.21593333334,12.2157333333,8.51
449.98,8.94093333333,15.2135333333,12.6544,22.052,8.05336666667,8.5973,7.6082,9.1964,12.2012,8.52856666667
450.33,8.96886666667,15.1539333333,12.6551333333,22.0168,8.06216666667,8.6139,7.63246666667,9.19066666667,12.2100666667,8.55576666667
450.69,8.985,15.0867333333,12.6272,21.9274666667,8.0527,8.59716666667,7.63366666667,9.169,12.1747333333,8.52843333333
451.04,8.95533333333,14.9992666667,12.5864,21.8374666667,8.00693333333,8.56296666667,7.60366666667,9.12953333333,12.1191333333,8.4902
451.40,8.96853333333,14.9911333333,12.5736,21.7969333333,8.0072,8.56556666666,7.60826666667,9.12320000001,12.1105333333,8.4845
451.75,8.98353333333,14.9680666667,12.5865333333,21.7766666667,7.99323333333,8.55419999999,7.6236,9.11953333333,12.1141333333,8.4819
452.10,8.99946666667,14.9478,12.5593333333,21.7354666667,7.9979,8.58183333333,7.61333333333,9.10646666667,12.1152666667,8.48066666667
452.46,8.95666666667,14.8961333334,12.5259333333,21.6748,7.95643333333,8.54916666667,7.56273333333,9.05393333334,12.0603333333,8.4153
452.81,8.97226666667,14.8869333333,12.5319333333,21.6634,7.94913333333,8.54270000001,7.57406666667,9.07286666667,12.0783333333,8.41883333333
453.17,8.9662,14.877,12.5395333333,21.6762666667,7.9392,8.52386666667,7.5704,9.06933333333,12.0881333333,8.40713333333
453.52,9.00273333333,14.9051333333,12.5883333333,21.747,7.9713,8.56816666667,7.60146666667,9.106,12.1342666667,8.42983333333
453.87,9.0276,14.91,12.6355333333,21.7749333333,7.99343333333,8.58483333333,7.62566666667,9.15033333333,12.1589333333,8.43813333333
454.23,9.07453333333,14.9596,12.7009333333,21.7815333333,8.0315,8.63726666667,7.6808,9.19786666667,12.1910666667,8.46126666667
454.58,9.08126666667,14.9714666667,12.7272666667,21.7979333333,8.03716666667,8.65793333334,7.67366666667,9.20813333333,12.1983333333,8.46336666667
454.93,9.1044,15.008,12.743,21.8562,8.0644,8.68429999999,7.69353333333,9.23793333333,12.2275333333,8.47896666667
455.29,9.0916,14.9829333333,12.7417333333,21.8735333333,8.05253333333,8.66056666666,7.66173333333,9.22333333333,12.222,8.45413333333
455.64,9.12593333333,15.0458666667,12.8056,21.9380666666,8.1069,8.70553333333,7.698,9.27086666667,12.2747333333,8.4878
456.00,9.12546666667,15.095,12.8326666667,21.9883333333,8.1199,8.66830000001,7.707,9.27939999999,12.3079333333,8.4874
456.35,9.13713333333,15.1135333333,12.8568666667,22.0484666667,8.13273333333,8.68793333333,7.72459999999,9.29686666666,12.353,8.51463333333
456.70,9.18946666667,15.2076666667,12.9087333333,22.1577333333,8.1907,8.73526666667,7.76893333333,9.34213333333,12.4036,8.5508
457.06,9.19446666667,15.2575333333,12.9068666667,22.205,8.20926666667,8.71263333333,7.76940000001,9.33366666666,12.4075333333,8.5485
457.41,9.20186666667,15.3165333333,12.9329333333,22.2404666667,8.21393333333,8.70496666667,7.76053333334,9.34286666666,12.4452,8.5656
457.76,9.21266666667,15.3559333333,12.9445333333,22.2874,8.21073333333,8.68920000001,7.76073333334,9.33673333333,12.4537333333,8.53633333333
458.12,9.23713333333,15.4078,12.981,22.3920666667,8.2449,8.68076666666,7.76713333334,9.36366666666,12.4895333333,8.5484
458.47,9.2396,15.4748666667,13.0002,22.4782666667,8.24833333333,8.67150000001,7.76413333333,9.3734,12.535,8.5593
458.82,9.2664,15.5485333333,13.0308,22.5669333333,8.26913333334,8.67179999999,7.77866666667,9.39833333333,12.5708,8.5654
459.18,9.28,15.6462666667,13.0837333333,22.6537333333,8.2861,8.70430000001,7.7978,9.44573333333,12.6348,8.5772
459.53,9.30133333333,15.7164666667,13.1166666667,22.7286666667,8.29933333333,8.72863333333,7.81139999999,9.46860000001,12.6904666666,8.5993
459.88,9.3144,15.7729333333,13.1551333333,22.8096666667,8.31216666667,8.75300000001,7.82166666667,9.48580000001,12.7246666666,8.60193333333
460.24,9.35473333334,15.8778,13.2197333333,22.9176666667,8.34346666667,8.77236666667,7.84299999999,9.51593333334,12.7754666667,8.61556666667
460.59,9.34946666667,15.9316,13.2376666667,22.9697333333,8.34486666667,8.7631,7.84533333333,9.51886666666,12.8035333333,8.6101
460.94,9.36779999999,16.0058666667,13.3064666667,23.069,8.35176666667,8.77673333333,7.84366666667,9.54773333333,12.8645333333,8.6025
461.29,9.38126666666,16.0848,13.3392,23.1944666667,8.35693333333,8.78613333333,7.85553333334,9.56753333333,12.9112666667,8.5875
461.65,9.39733333334,16.2103333333,13.4079333333,23.3351333333,8.38753333333,8.81906666667,7.88566666667,9.62126666667,13.0036,8.6144
462.00,9.3836,16.3130666667,13.4143333333,23.4296,8.35896666667,8.79903333333,7.86100000001,9.61473333333,13.0580666667,8.57546666667
462.35,9.40679999999,16.4409333333,13.4777333333,23.5816666667,8.38673333333,8.8028,7.89793333333,9.6558,13.1412,8.55963333333
462.71,9.4668,16.6126,13.6003333333,23.7390666667,8.44043333333,8.8751,7.94600000001,9.72873333333,13.3043333333,8.62466666667
463.06,9.46760000001,16.7367333333,13.6344666667,23.8794666667,8.45406666667,8.84949999999,7.92913333333,9.73020000001,13.3542,8.61416666667
463.41,9.45606666666,16.8434666667,13.6678,24.0357333333,8.4482,8.81776666666,7.90406666667,9.74073333333,13.3985333333,8.5722
463.76,9.48559999999,17.0157333334,13.7534666667,24.2346,8.4668,8.81499999999,7.91760000001,9.79046666666,13.5106666667,8.5698
464.12,9.49553333334,17.1522666667,13.7978666666,24.3864666667,8.47603333333,8.80579999999,7.93206666667,9.83206666666,13.5953333333,8.5707
464.47,9.5012,17.2917333333,13.8621333333,24.5866,8.46123333333,8.7903,7.92553333334,9.86719999999,13.6834,8.54603333333
464.82,9.54153333334,17.4822,13.9208666667,24.7951333333,8.51553333333,8.85213333333,7.98926666667,9.945,13.7849333333,8.58376666667
465.17,9.53306666667,17.6076,13.9596,24.9014666667,8.5261,8.81186666666,7.99340000001,9.98766666666,13.844,8.5678
465.53,9.57466666666,17.766,14.0486666667,25.0769333333,8.57903333333,8.80556666667,8.01793333333,10.0211333333,13.942,8.61066666667
465.88,9.63899999999,17.9600666667,14.1932666667,25.3002666667,8.66956666667,8.88296666666,8.09719999999,10.1405333333,14.0846666667,8.69203333333
466.23,9.66713333334,18.0932,14.2504666667,25.4476,8.68086666667,8.90926666667,8.1012,10.1796666667,14.1735333333,8.72423333333
466.58,9.64366666668,18.2112,14.2862,25.6146666667,8.67036666667,8.87289999999,8.09946666667,10.1873333333,14.207,8.69283333333
466.94,9.70973333335,18.386,14.3899333333,25.8386,8.71216666667,8.93473333334,8.18033333333,10.2708666667,14.3443333333,8.74766666667
467.29,9.73413333334,18.5095333333,14.4379333333,25.9791333333,8.729,8.92716666667,8.19166666667,10.3049333333,14.4335333333,8.76646666667
467.64,9.75660000001,18.6495333333,14.4951333333,26.1419333333,8.74986666667,8.95256666667,8.21366666667,10.3344,14.5082666667,8.792
467.99,9.75699999999,18.7718666667,14.5156,26.2446666667,8.73566666667,8.92476666667,8.18746666667,10.3426,14.5985333333,8.7888
468.35,9.75226666666,18.8899333333,14.5709333333,26.3508666667,8.76363333333,8.93513333333,8.17660000001,10.3652,14.6815333333,8.8084
468.70,9.74379999999,18.9781333333,14.6106,26.4473333333,8.734,8.88866666666,8.13453333333,10.3563333333,14.7314666667,8.78333333333
469.05,9.81000000001,19.114,14.7034,26.5849333334,8.7937,8.96523333333,8.17766666667,10.4074666667,14.8546,8.8432
469.40,9.74960000001,19.1648666667,14.7011333333,26.6313333333,8.73323333333,8.92516666667,8.11273333333,10.3788,14.8524,8.7815
469.75,9.73619999999,19.2570666667,14.7104666667,26.7178666667,8.71406666667,8.89340000001,8.08386666667,10.3466,14.8949333333,8.77183333333
470.11,9.72213333335,19.3424,14.7377333333,26.8114,8.70033333333,8.85783333333,8.06893333334,10.3469333333,14.9335333333,8.74583333333
470.46,9.67120000001,19.3406,14.7051333333,26.7760666667,8.635,8.79913333333,7.9998,10.2878,14.9109333333,8.6728
470.81,9.66526666667,19.3759333333,14.6958,26.8216666667,8.63006666667,8.76783333333,7.97739999999,10.2766,14.9242,8.6416
471.16,9.70766666667,19.4539333333,14.7400666667,26.8671333333,8.661,8.80173333334,8.01473333333,10.3091333333,14.9946,8.6652
