wavelength,Back_SteDiaf,Belly_SteDiaf,Breast_SteDiaf,Crissum_SteDiaf,Crown_SteDiaf,DorTail_SteDiaf,Patch10_SteDiaf,Patch11_SteDiaf,Patch12_SteDiaf,Rump_SteDiaf,Throat_SteDiaf,WingTip_SteDiaf
405.75,17.018,13.0316666667,15.1479333333,8.8524,54.5999333333,6.80473333333,49.6652666667,6.6214,2.6854,26.5598,10.5986,7.43273333333
406.11,17.0402,13.1076,15.1776666667,8.91773333333,54.6929333333,6.88113333333,49.6074,6.6866,2.754,26.5524666667,10.6216666667,7.52726666667
406.47,16.8836666667,12.9982,15.0327333333,8.81493333333,54.6106666667,6.7658,49.496,6.57746666667,2.62453333333,26.4137333333,10.4882666667,7.41886666667
406.83,16.8047333334,12.9351333333,14.9593333333,8.77613333333,54.5479333333,6.7132,49.3492666667,6.5612,2.6034,26.3460666667,10.4444,7.39346666667
407.19,16.7092,12.8357333333,14.8619333333,8.67893333334,54.5494,6.66306666666,49.2771333333,6.49693333333,2.5364,26.2484,10.3418,7.28066666667
407.55,16.6504666667,12.8141333333,14.8288,8.67353333334,54.5339333333,6.64466666667,49.1842666667,6.47193333333,2.5642,26.2005333333,10.3124,7.26006666667
407.90,16.5878666667,12.8142,14.8061333333,8.684,54.5243333333,6.65593333333,49.1282,6.4908,2.57666666667,26.1731333333,10.3032666667,7.2854
408.26,16.5208666666,12.7608666667,14.7401333333,8.64893333333,54.4854666667,6.60626666667,49.0321333333,6.4734,2.52766666667,26.0859333333,10.2669333333,7.24726666667
408.62,16.5129333334,12.8030666667,14.7694,8.68953333333,54.5336,6.63266666667,49.0674,6.49053333333,2.5824,26.1042666667,10.2712,7.29906666667
408.98,16.4674,12.8102,14.7424666667,8.69366666666,54.5891333333,6.6596,49.0428666667,6.476,2.57946666667,26.084,10.2778666667,7.2824
409.34,16.3618,12.7762,14.6680666667,8.65046666666,54.5530666667,6.64233333333,48.9245333333,6.4506,2.5674,26.0439333333,10.2404666667,7.27253333334
409.70,16.3235333333,12.7784666667,14.6582,8.63706666665,54.5322666667,6.6114,48.91,6.43746666667,2.5678,26.0406666667,10.2004,7.2776
410.06,16.2985333333,12.7988,14.6698666666,8.66219999999,54.586,6.6206,48.9176666667,6.46066666667,2.60146666667,26.0532,10.243,7.2844
410.42,16.2398666667,12.7786,14.6542,8.65673333334,54.5291333333,6.60573333333,48.7932666667,6.44013333333,2.6172,25.9732,10.2328,7.29146666667
410.77,16.1804,12.7507333333,14.6093333333,8.66860000001,54.5423333333,6.55766666667,48.7655333333,6.4134,2.5754,25.9130666667,10.2165333333,7.30006666667
411.13,16.1856,12.8190666667,14.6508666667,8.76220000001,54.5422666667,6.61886666667,48.6913333333,6.49986666667,2.689,25.9588,10.2908666667,7.42753333333
411.49,16.1499333333,12.8457333333,14.6297333333,8.74613333333,54.5242,6.6084,48.6834,6.48873333333,2.64893333333,25.879,10.2976666667,7.41146666667
411.85,16.1634,12.8704666667,14.6430666667,8.7844,54.5576666667,6.6238,48.6665333333,6.502,2.6884,25.8747333333,10.2945333333,7.43606666667
412.21,16.1013333333,12.9145333333,14.6352,8.79799999999,54.5821333333,6.6438,48.5950666667,6.50166666667,2.71213333333,25.8292,10.2942,7.46573333333
412.57,16.0141333334,12.8532666667,14.5555333333,8.75586666667,54.4960666667,6.60806666667,48.3996666667,6.46046666667,2.64973333333,25.7073333333,10.2332,7.42733333333
412.92,16.0094,12.8875333333,14.5793333333,8.79999999999,54.5428666667,6.6314,48.3823333333,6.54713333333,2.69613333333,25.7255333333,10.2661333333,7.48833333333
413.28,15.9946666667,12.8731333333,14.5644666667,8.80426666666,54.5671333333,6.6246,48.3516,6.5444,2.6944,25.6732,10.2411333333,7.4758
413.64,15.9428,12.8534,14.4890666667,8.79066666667,54.4914666667,6.61626666667,48.1927333333,6.53933333333,2.71653333334,25.5786,10.2354666667,7.47586666666
414.00,15.8928666667,12.815,14.4460666667,8.77193333332,54.3634666667,6.60333333333,48.0704,6.55246666667,2.71573333333,25.4822666667,10.1834,7.49679999999
414.36,15.8686666667,12.8172,14.4284666667,8.79313333334,54.3976666667,6.60853333333,48.0228,6.56953333334,2.711,25.4340666667,10.1532666667,7.51746666667
414.72,15.8444666667,12.8176,14.4286666667,8.8148,54.4628,6.6766,48.0155333333,6.61246666667,2.73926666667,25.4314666667,10.1346666666,7.5434
415.07,15.8121333333,12.7919333333,14.4015333333,8.78873333334,54.4506666667,6.6738,47.9638666667,6.62366666667,2.70386666667,25.3578666667,10.1206,7.536
415.43,15.7701333333,12.7680666667,14.344,8.81026666668,54.3938,6.69433333333,47.8503333333,6.678,2.7296,25.2944666667,10.0802666667,7.56826666667
415.79,15.7342,12.7629333333,14.3256,8.8048,54.3227333333,6.7314,47.7407333333,6.6994,2.74693333333,25.2192666667,10.0810666667,7.57206666666
416.15,15.7412,12.7402,14.3031333333,8.81753333333,54.2425333333,6.74526666667,47.6836666667,6.72966666667,2.77153333333,25.1944,10.0730666667,7.59826666667
416.51,15.6928666667,12.7306666667,14.2628666667,8.82140000001,54.2612666667,6.74006666667,47.6733333333,6.75113333333,2.7866,25.147,10.0742666667,7.5954
416.86,15.6622,12.7122666667,14.2024666667,8.79733333332,54.2316666667,6.7496,47.5848666667,6.71293333333,2.77366666667,25.0624666667,10.0594,7.5862
417.22,15.6522666667,12.7234,14.2200666667,8.85013333333,54.1828666667,6.80746666667,47.5023333333,6.77486666667,2.8344,25.0621333333,10.1000666667,7.64313333334
417.58,15.6079333334,12.7152,14.1895333333,8.85246666666,54.1014,6.8336,47.3636,6.80606666667,2.85353333333,24.9884,10.0844666667,7.6466
417.94,15.5258,12.6745333333,14.1406,8.82126666667,54.1014666667,6.7988,47.2499333333,6.78346666667,2.83186666667,24.9106,10.0292,7.6092
418.29,15.4288666667,12.6241333333,14.0853333333,8.77913333334,53.9595333333,6.78146666667,47.091,6.76413333333,2.83673333333,24.7932,9.99059999999,7.57093333333
418.65,15.3876,12.6228666667,14.051,8.7622,53.8515333333,6.761,46.9500666667,6.76726666667,2.84706666667,24.6936666667,9.9756,7.57413333333
419.01,15.3221333333,12.5994666667,13.9897333333,8.75000000001,53.7431333333,6.748,46.7941333333,6.7446,2.86453333333,24.5877333333,9.93880000001,7.55426666667
419.37,15.2566,12.5530666667,13.9380666667,8.715,53.7036,6.70793333333,46.703,6.6966,2.836,24.5224,9.90153333334,7.512
419.73,15.2115333334,12.5212,13.8924,8.69966666666,53.6778666667,6.6982,46.615,6.685,2.82666666667,24.4572666667,9.87879999999,7.5014
420.08,15.2035333333,12.5484666667,13.8968666667,8.74126666667,53.6386666667,6.76526666666,46.5191333333,6.73626666667,2.89606666667,24.4108,9.90413333333,7.55013333333
420.44,15.1828,12.5563333333,13.8882666667,8.75873333333,53.5584666667,6.79386666667,46.4036,6.76746666667,2.9218,24.3599333333,9.91233333333,7.56853333333
420.80,15.1312666666,12.5389333333,13.8489333333,8.75166666665,53.4338,6.78826666667,46.2586666667,6.78333333334,2.93273333333,24.281,9.87419999999,7.55713333333
421.16,15.0508,12.4874,13.7656666667,8.70340000001,53.3488666667,6.748,46.1289333333,6.74226666667,2.87986666667,24.1668666667,9.80066666666,7.51233333333
421.51,15.008,12.4664666667,13.7260666667,8.68073333333,53.3134666667,6.73526666667,46.0335333333,6.7264,2.86433333333,24.1203333333,9.77220000002,7.51153333333
421.87,15.0039333333,12.4898666667,13.7028,8.71686666667,53.2492,6.78326666667,45.9647333333,6.75986666667,2.89286666667,24.0690666667,9.80146666667,7.54726666667
422.23,14.9958,12.4912666667,13.6722666667,8.73139999999,53.2152,6.80373333333,45.8984,6.77346666667,2.895,24.0383333333,9.79840000001,7.56626666667
422.58,14.9408666667,12.4545333333,13.6091333333,8.70739999999,53.1594666667,6.79553333333,45.8006,6.76826666667,2.87746666667,23.9604,9.76413333332,7.55586666666
422.94,14.9042,12.4332,13.5668,8.69733333333,53.1427333333,6.7894,45.7183333333,6.776,2.86473333333,23.9108,9.74420000001,7.55446666667
423.30,14.8598666667,12.4002,13.5117333333,8.67800000001,53.0662,6.78786666667,45.5990666667,6.7746,2.84886666667,23.8294,9.71326666668,7.55826666667
423.66,14.8282666667,12.3797333333,13.4651333333,8.67,53.0188,6.78633333334,45.5053333333,6.7728,2.85706666667,23.7764666667,9.70113333334,7.56213333333
424.01,14.7642,12.3355333333,13.4046666667,8.62813333333,53.0095333333,6.74606666667,45.4032,6.72833333333,2.80213333333,23.7028,9.65126666665,7.53593333333
424.37,14.7258666666,12.3086,13.3396666667,8.61113333332,52.9567333334,6.73386666667,45.2949333333,6.69153333333,2.77973333334,23.6215333333,9.61813333333,7.53706666667
424.73,14.6939333333,12.2844,13.3027333334,8.60153333333,52.9743333333,6.73606666667,45.2291333333,6.66973333333,2.76266666667,23.5648,9.59106666667,7.5338
425.08,14.6874,12.2927333333,13.268,8.61139999999,52.9552,6.75713333333,45.1229333334,6.6834,2.79393333333,23.5156,9.59086666667,7.57293333333
425.44,14.6457333333,12.2936,13.2349333334,8.62246666667,52.9394,6.77193333333,45.0643333333,6.68446666666,2.80066666667,23.4456,9.58,7.57126666667
425.80,14.5747333333,12.2335333333,13.154,8.57106666667,52.8332,6.7316,44.8736,6.6472,2.7742,23.3506666667,9.50666666669,7.5302
426.16,14.5746,12.2638666667,13.1409333333,8.62419999999,52.8479333333,6.7876,44.782,6.684,2.83826666667,23.3258666667,9.53166666667,7.5956
426.51,14.5504,12.2672666667,13.1002,8.64153333334,52.789,6.80866666667,44.6510666667,6.67633333333,2.86186666667,23.2819333333,9.51580000001,7.60233333333
426.87,14.5342666667,12.27,13.0864666667,8.64866666667,52.7421333333,6.8418,44.5451333333,6.7014,2.88206666667,23.2225333333,9.50753333335,7.62586666667
427.23,14.5079333333,12.2724,13.0547333333,8.66646666667,52.6807333333,6.8688,44.4095333333,6.6932,2.91893333333,23.1628666667,9.50399999999,7.65233333333
427.58,14.4376666667,12.2448666667,12.9950666667,8.66066666667,52.5697333333,6.85646666667,44.2170666667,6.68613333333,2.90766666667,23.055,9.44813333332,7.6568
427.94,14.3665333333,12.2007333333,12.9296666667,8.64873333334,52.4178,6.84153333333,44.0336666667,6.6684,2.91686666667,22.9429333333,9.40900000001,7.6374
428.30,14.3536666667,12.1944666667,12.931,8.67473333333,52.3903333333,6.87393333333,43.9152666667,6.71386666667,2.97473333333,22.9126,9.4186,7.67413333334
428.65,14.2767333333,12.1549333333,12.8667333333,8.66066666667,52.2915333334,6.8532,43.7496,6.69133333333,2.97886666667,22.843,9.39719999998,7.6832
429.01,14.2088666667,12.1254,12.8028666667,8.63766666667,52.209,6.8408,43.6212,6.68193333333,2.95666666667,22.7458,9.36106666667,7.6614
429.37,14.1368666667,12.0582,12.7522,8.61473333333,52.0648,6.81746666667,43.4096666667,6.6642,2.931,22.6252666667,9.31266666668,7.668
429.72,14.1014,12.0474,12.7004666667,8.62113333334,52.0303333333,6.82306666667,43.3053333333,6.66233333333,2.946,22.5671333333,9.31766666667,7.69173333334
430.08,14.0140666667,11.9787333333,12.6272666667,8.5558,51.8808,6.76346666667,43.1315333333,6.62146666667,2.88546666667,22.4406666667,9.2308,7.63973333333
430.44,13.975,11.9573333333,12.5844666667,8.53833333333,51.8083333333,6.7648,42.9972666667,6.6098,2.87526666667,22.3429333333,9.20153333333,7.6426
430.79,13.8676,11.9052666667,12.4917333333,8.5154,51.6459333333,6.71546666667,42.7716,6.5534,2.8336,22.2171333334,9.12326666667,7.6168
431.15,13.876,11.9449333333,12.5052666667,8.55933333334,51.5976666667,6.76113333333,42.6944666667,6.6246,2.88586666667,22.1996666667,9.13619999999,7.66093333333
431.50,13.898,11.9734666667,12.5256666667,8.60233333335,51.547,6.82226666667,42.5915333333,6.68286666667,2.941,22.1799333333,9.18346666667,7.71066666667
431.86,13.8741333333,11.9635333334,12.4830666667,8.62353333334,51.4768666667,6.8372,42.4812666667,6.70106666667,2.93366666667,22.1197333334,9.17100000001,7.7294
432.22,13.806,11.9454666667,12.4168666667,8.59986666667,51.3526,6.8242,42.3327333333,6.69153333333,2.91186666667,22.0152,9.12279999999,7.72026666667
432.57,13.776,11.9332666667,12.3842,8.59233333334,51.2434,6.82686666667,42.2084,6.69666666667,2.90313333333,21.9430666667,9.11653333334,7.71893333333
432.93,13.7607333333,11.9424,12.3776,8.61213333333,51.1285333333,6.84093333333,42.0761333334,6.72146666667,2.93453333333,21.8928,9.117,7.72906666667
433.29,13.7476666667,11.9502,12.3478,8.61653333334,51.0829333334,6.85633333333,42.0058666667,6.72973333333,2.94826666667,21.8716,9.13180000001,7.73866666667
433.64,13.7340666667,11.9467333333,12.3502,8.619,51.0101333333,6.88926666667,41.9016666667,6.75673333333,2.96066666667,21.8164,9.10866666667,7.74893333333
434.00,13.6672666667,11.9070666667,12.2766666667,8.58239999999,50.9187333333,6.8456,41.7515333333,6.70653333333,2.9172,21.7348,9.07633333334,7.7182
434.35,13.6145333333,11.8764,12.2389333333,8.56366666667,50.8134,6.834,41.6104666667,6.71006666667,2.9092,21.6584,9.06046666666,7.7096
434.71,13.6693333333,11.926,12.2701333333,8.61706666667,50.8468,6.9004,41.5840666667,6.78066666667,2.96246666667,21.6818,9.12666666667,7.763
435.07,13.6085333333,11.8832,12.1968666667,8.58646666667,50.7652666667,6.8886,41.429,6.74046666667,2.92853333333,21.5897333333,9.08666666667,7.75
435.42,13.5101333333,11.8274,12.1153333333,8.53493333333,50.6152666667,6.8352,41.248,6.67786666667,2.87926666667,21.4856666667,9.01086666667,7.6832
435.78,13.4878666667,11.8527333334,12.1066,8.54219999999,50.5512666667,6.86333333333,41.1205333333,6.69453333333,2.902,21.4349333333,9.02720000001,7.71893333333
436.13,13.4804666667,11.8768,12.1169333333,8.58213333333,50.4906666667,6.89726666667,40.989,6.7206,2.94166666667,21.4133333333,9.04573333333,7.7512
436.49,13.4541333333,11.875,12.0886,8.59140000001,50.3976,6.89033333333,40.8539333333,6.71533333333,2.93986666667,21.3420666667,9.0096,7.74853333333
436.84,13.3956,11.8430666667,12.042,8.56986666667,50.3128666667,6.87,40.7148666667,6.68693333333,2.91873333333,21.2795333333,8.97126666667,7.7366
437.20,13.3524666667,11.8248,12.0051333333,8.56513333334,50.1521333333,6.86353333333,40.5144,6.69006666667,2.91093333333,21.1872666667,8.93113333334,7.7244
437.56,13.3261333333,11.8251333333,11.9866,8.57306666667,49.9845333333,6.8588,40.3474666667,6.68873333333,2.91673333333,21.1148,8.93086666667,7.74293333333
437.91,13.3739333333,11.8770666667,12.0336,8.63546666668,49.921,6.93846666666,40.2853333333,6.77226666667,2.98646666666,21.1126,8.97933333334,7.80513333333
438.27,13.3413333333,11.8674,12.0126666666,8.64906666667,49.8221333333,6.95946666667,40.1459333333,6.77373333333,2.9976,21.0784,8.97386666667,7.80193333333
438.62,13.2501333333,11.7938,11.9234,8.5864,49.6821333333,6.90926666667,39.9768,6.7176,2.94173333333,20.9596666667,8.88526666667,7.74193333334
438.98,13.2170666667,11.7946,11.9226,8.59066666667,49.5650666667,6.90806666667,39.8319333333,6.73533333333,2.93946666667,20.9000666667,8.88126666667,7.74046666667
439.33,13.2173333333,11.8151333333,11.9140666667,8.61226666668,49.4828666667,6.9194,39.7246,6.75713333333,2.96906666667,20.8542,8.88619999999,7.7792
439.69,13.1916,11.791,11.8977333334,8.60426666667,49.369,6.90806666667,39.6102666667,6.7594,2.95953333333,20.8142666667,8.86020000001,7.7596
440.04,13.1474666667,11.743,11.8373333333,8.56373333333,49.2394,6.88146666667,39.4702666667,6.72093333333,2.92486666667,20.7216666667,8.81520000001,7.721
440.40,13.1409333333,11.7386666667,11.8306666667,8.57073333334,49.2023333333,6.90213333333,39.4002666667,6.7404,2.94966666667,20.7115333333,8.81480000001,7.748
440.75,13.1334666667,11.7370666667,11.8206,8.57146666667,49.1428,6.90586666667,39.3058666667,6.7526,2.94773333334,20.6660666667,8.81333333333,7.75353333333
441.11,13.1225333334,11.7328,11.8098666667,8.58966666667,49.1323333333,6.90786666667,39.2355333333,6.7618,2.959,20.6293333333,8.80813333333,7.77506666667
441.47,13.0844666667,11.7217333333,11.7737333334,8.584,49.1118666667,6.8914,39.142,6.75513333333,2.94266666667,20.5848666667,8.78793333334,7.7436
441.82,13.051,11.7076666666,11.7426,8.59006666667,49.0302666667,6.89586666667,39.0068666667,6.75613333333,2.9424,20.5395333333,8.76366666666,7.736
442.18,13.0729333333,11.7488666667,11.7828,8.63673333335,48.9426666667,6.94113333333,38.9114666667,6.81826666667,2.99713333333,20.5172,8.81206666666,7.80326666667
442.53,13.0584,11.7524,11.7782666667,8.64546666665,48.8248666666,6.93526666667,38.7677333333,6.81913333333,3.0078,20.4646666667,8.81793333334,7.81866666667
442.89,13.0422,11.7380666667,11.7458666667,8.65166666666,48.7319333333,6.94753333333,38.6445333333,6.82533333333,3.0232,20.4256,8.807,7.82406666666
443.24,12.9996666667,11.7093333333,11.7054666667,8.64246666668,48.6651333333,6.94273333333,38.5363333333,6.8222,2.99633333333,20.3612666667,8.78566666667,7.81713333333
443.60,12.9684666667,11.7024,11.658,8.6276,48.5573333333,6.93993333333,38.3937333333,6.81553333333,3.0022,20.2999333333,8.7742,7.80586666667
443.95,12.9383333333,11.7002,11.6467333333,8.63719999999,48.4737333333,6.9544,38.279,6.85253333333,3.0196,20.2561333333,8.77173333334,7.81100000001
444.31,12.9099333333,11.7055333333,11.6431333333,8.63613333333,48.3530666667,6.9744,38.1154,6.874,3.03913333333,20.1916666667,8.77373333333,7.80766666667
444.66,12.8816,11.6746,11.6318,8.63346666667,48.2406666667,6.97373333333,37.9639333333,6.87846666667,3.04106666667,20.1331333333,8.76026666667,7.7958
445.02,12.8713333333,11.6835333333,11.6265333333,8.62966666665,48.1423333333,7.00106666667,37.8635333333,6.89566666666,3.06493333333,20.1143333333,8.76873333333,7.8068
445.37,12.8117333333,11.6157333333,11.5419333334,8.58373333333,47.9904666667,6.9664,37.6950666666,6.84753333333,3.02226666667,20.0235333333,8.70706666667,7.772
445.72,12.7685333333,11.5915333333,11.5053333333,8.55380000001,47.8860666667,6.95066666667,37.5640666667,6.834,3.01273333333,19.948,8.68233333333,7.75746666667
446.08,12.7184666667,11.5505333333,11.434,8.5166,47.8075333333,6.90453333333,37.4310666667,6.7916,2.96586666666,19.8699333333,8.61679999999,7.7118
446.43,12.695,11.5381333333,11.4106666667,8.51513333333,47.7238666667,6.91306666667,37.2924666667,6.79973333333,2.97553333333,19.8328666667,8.60486666667,7.71186666667
446.79,12.6598666667,11.5215333333,11.3853333333,8.49506666666,47.6356,6.87913333333,37.1792666667,6.78493333333,2.9702,19.7694666667,8.58186666667,7.69073333333
447.14,12.6647333333,11.5372666667,11.3932666667,8.50726666667,47.5971333333,6.905,37.0816,6.81146666667,3.00306666667,19.7652,8.60113333333,7.6996
447.50,12.6547333333,11.5436,11.395,8.52946666667,47.5651333334,6.9184,36.9768,6.8332,3.02333333333,19.727,8.60166666667,7.714
447.85,12.6436666667,11.5368,11.3766,8.52413333333,47.5152,6.91833333333,36.8759333333,6.8196,3.02066666667,19.698,8.5938,7.71306666667
448.21,12.5966,11.5002,11.325,8.49373333333,47.4185333333,6.8878,36.749,6.7898,2.98266666667,19.6244,8.563,7.68813333333
448.56,12.5665333333,11.4917333333,11.2957333333,8.50273333334,47.3327333333,6.89433333333,36.6349333333,6.79193333333,2.99313333333,19.5701333333,8.55493333333,7.70633333333
448.92,12.5266,11.4726666667,11.2549333333,8.50013333333,47.2664666666,6.88006666667,36.4872,6.78266666667,2.97873333333,19.513,8.53186666667,7.69126666667
449.27,12.5595333333,11.5362,11.3232,8.57173333334,47.2624,6.9628,36.4113333333,6.86213333333,3.0614,19.5185333333,8.59253333333,7.76553333333
449.62,12.5096,11.5123333333,11.2930666667,8.56293333333,47.1708,6.9474,36.2378,6.84673333333,3.04933333333,19.4652,8.5756,7.7738
449.98,12.4863333333,11.5126666667,11.284,8.57800000001,47.1031333333,6.96893333333,36.1180666667,6.86866666667,3.05693333333,19.4306,8.5778,7.79206666667
450.33,12.4638,11.4986666667,11.2809333333,8.59346666666,47.0138,6.97353333333,36.0073333333,6.8616,3.05153333333,19.3716666667,8.57693333333,7.79853333334
450.69,12.4738,11.5055333333,11.2732666667,8.62433333334,46.9675333333,7.01493333333,35.8830666667,6.89546666667,3.07066666667,19.3388666667,8.60093333333,7.85266666666
