wavelength,Back_BanAurm,Belly_BanAurm,Breast_BanAurm,Crissum_BanAurm,Crown_BanAurm,DorTail_BanAurm,Patch10_BanAurm,Patch11_BanAurm,Patch12_BanAurm,Rump_BanAurm,Throat_BanAurm,WingTip_BanAurm
791.78,21.426,26.4073333333,63.596,39.304,15.7283333333,18.492,19.5156666667,58.9216666667,53.1896666667,15.8306666667,18.6283333333,31.627
792.08,20.9243333333,26.312,63.3296666667,39.4856666667,14.7026666667,18.561,18.978,58.985,53.1456666667,15.6413333333,18.6653333333,32.0473333333
792.39,21.477,26.6953333333,63.0456666667,39.439,14.7673333333,18.175,18.814,58.9283333333,53.7806666667,14.6966666667,18.956,33.085
792.70,22.3913333333,27.645,64.6376666667,39.9276666667,15.6886666667,18.8046666667,19.203,60.2173333333,55.3986666667,15.3623333333,20.326,35.1086666667
793.01,22.9806666667,29.2583333333,66.116,40.3816666667,16.0426666667,20.3013333333,19.0163333333,60.8663333333,56.718,15.6753333333,21.329,35.9396666667
793.32,22.4603333333,28.969,66.0643333333,38.7133333333,14.9736666667,18.5476666667,18.1336666667,60.3083333333,55.6433333333,14.7103333333,20.2783333333,34.349
793.62,22.0473333333,28.9836666667,66.1793333333,37.7576666667,15.298,17.81,18.0726666667,58.8676666667,55.0053333333,14.7356666667,20.0223333333,34.5333333333
793.93,21.875,28.683,65.96,36.905,14.732,18.341,17.5966666667,58.3706666667,54.4643333333,13.7276666667,19.9033333333,33.8913333333
794.24,20.642,27.473,64.651,35.797,14.0723333333,17.2823333333,16.312,56.887,53.3406666667,12.542,20.1193333333,32.2136666667
794.55,20.2233333333,27.486,64.9533333333,35.4933333333,14.1156666667,17.84,15.2326666667,56.6853333333,51.5453333333,13.147,20.633,31.8063333333
794.86,20.8286666667,27.943,64.7963333333,36.5966666667,14.8146666667,19.5453333333,15.4383333333,57.5356666667,51.815,13.2013333333,21.1586666667,31.8666666667
795.16,20.3906666667,26.934,64.0636666667,36.6596666667,13.9913333333,19.9926666667,15.2206666667,56.7243333333,51.229,12.8343333333,19.9563333333,30.983
795.47,19.9206666667,26.392,63.883,35.5023333333,14.0273333333,20.6076666667,14.4613333333,56.0013333333,51.5543333333,12.8343333333,19.5953333333,30.5493333333
795.78,18.2243333333,24.4543333333,62.6923333333,33.2613333333,12.424,19.8353333333,13.2833333333,54.4576666667,49.1943333333,12.1733333333,18.4746666667,29.1446666667
796.09,17.059,24.0183333333,61.9913333333,32.3696666667,11.706,20.4496666667,12.741,53.4263333333,48.287,11.0636666667,16.8453333333,27.6233333333
796.40,16.1873333333,22.8613333333,61.2706666667,31.8426666667,10.8273333333,19.098,11.9983333333,52.6446666667,47.7813333333,9.97533333333,15.9743333333,25.843
796.70,16.719,23.595,60.768,32.5653333333,11.344,20.8376666667,12.7053333333,53.1936666667,49.04,11.8326666667,17.0683333333,26.073
797.01,16.2636666667,23.9746666667,59.902,32.1416666667,10.4453333333,21.4163333333,12.7583333333,54.6093333333,49.3163333333,11.8823333333,17.105,25.552
797.32,15.2923333333,22.974,59.091,30.726,9.831,20.155,12.1563333333,53.911,47.9916666667,11.9453333333,15.7153333333,24.9823333333
797.63,15.0513333333,23.3583333333,59.2473333333,30.3163333333,10.1173333333,20.092,12.815,54.1,48.101,12.247,14.235,25.1683333333
797.93,14.9526666667,23.1883333333,58.077,29.9043333333,10.251,19.4766666667,13.0433333333,52.8103333333,48.2856666667,12.2306666667,14.104,25.486
798.24,13.1533333333,22.4866666667,57.1173333333,27.6756666667,8.937,18.6306666667,12.0,51.5676666667,47.3156666667,11.5316666667,13.045,24.5403333333
798.55,14.3576666667,23.918,56.4936666667,27.9943333333,10.0646666667,19.4803333333,13.1313333333,51.2986666667,48.1236666667,12.41,14.322,24.9276666667
798.85,14.2546666667,24.6283333333,56.1846666667,29.3436666667,9.793,19.2963333333,12.7313333333,51.034,47.443,12.2236666667,14.726,24.5193333333
799.16,14.8306666667,26.3176666667,56.7796666667,31.1886666667,10.5053333333,20.5743333333,13.9946666667,51.9446666667,48.6006666667,13.195,15.049,24.827
799.47,15.362,26.7393333333,56.2316666667,31.522,11.2683333333,20.326,14.0216666667,53.3333333333,48.4783333333,14.3476666667,16.1596666667,24.8186666667
799.78,15.331,27.296,55.0673333333,31.394,11.5256666667,20.7466666667,14.3433333333,52.8723333333,48.4083333333,14.965,15.8066666667,23.9293333333
800.08,13.6343333333,25.9833333333,53.9506666667,31.3486666667,10.5106666667,19.0003333333,13.451,51.6353333333,46.5633333333,13.745,14.039,22.786
800.39,13.6046666667,25.009,53.5753333333,31.4633333333,10.671,18.335,13.5313333333,50.385,46.351,13.8613333333,12.8713333333,23.3226666667
800.70,13.326,25.167,53.1553333333,32.0713333333,10.8393333333,17.9286666667,13.1776666667,50.1486666667,46.5106666667,13.4743333333,12.658,23.3483333333
801.00,12.1986666667,23.8783333333,51.9093333333,31.183,9.566,16.9446666667,11.902,49.2026666667,45.458,12.4953333333,12.2356666667,23.4703333333
801.31,10.9026666667,22.6883333333,50.2393333333,29.3923333333,8.25033333333,16.28,11.418,48.2503333333,43.462,11.1966666667,11.1603333333,22.689
801.62,11.3686666667,23.3996666667,50.1843333333,30.2793333333,8.83,16.1883333333,11.2216666667,47.9026666667,43.5616666667,11.3686666667,11.2213333333,22.664
801.92,9.53466666667,21.229,49.4223333333,29.2736666667,7.896,14.5623333333,9.38533333333,47.4486666667,42.793,9.944,10.8376666667,22.048
802.23,9.26966666667,20.0963333333,48.35,28.254,7.74966666667,14.0526666667,9.64033333333,46.9413333333,43.3813333333,10.0853333333,10.4563333333,22.284
802.54,8.61066666667,19.3646666667,46.9696666667,27.125,7.79733333333,13.119,8.97966666667,45.8976666667,42.609,9.31266666667,10.606,22.136
802.84,6.71966666667,17.3116666667,46.6213333333,26.0436666667,5.99866666667,12.6043333333,7.78266666667,44.723,42.0273333333,6.568,8.884,22.5513333333
803.15,7.07166666667,16.5136666667,46.445,25.3056666667,5.734,12.5766666667,7.53066666667,45.719,41.8196666667,5.81033333333,8.945,23.853
803.46,6.651,16.414,45.4686666667,24.2706666667,4.90066666667,12.563,6.65133333333,46.052,42.5903333333,5.36733333333,9.45166666667,25.243
803.76,6.025,16.3536666667,45.266,23.6306666667,4.92966666667,12.7543333333,6.49466666667,46.7136666667,41.9016666667,5.51633333333,9.70266666667,24.961
804.07,7.65666666667,17.1696666667,45.8236666667,25.0196666667,6.34166666667,14.9266666667,7.92766666667,48.2986666667,42.5753333333,7.15366666667,10.5183333333,26.1023333333
804.38,7.188,16.8643333333,45.4976666667,25.237,5.33166666667,15.4423333333,7.70166666667,48.7756666667,43.1676666667,7.03,9.67633333333,24.0123333333
804.68,6.634,17.4196666667,46.6423333333,26.9843333333,4.884,15.3846666667,7.52966666667,50.346,44.1596666667,7.204,9.44233333333,24.2166666667
804.99,4.52133333333,16.3173333333,45.417,25.853,3.57566666667,14.879,6.69966666667,50.719,44.39,6.32966666667,7.604,23.387
805.30,3.196,17.3513333333,44.998,25.6536666667,2.65666666667,14.3216666667,6.68333333333,50.851,44.6243333333,5.438,6.22666666667,22.0836666667
805.60,2.68166666667,17.7523333333,45.4233333333,25.7983333333,3.065,13.836,6.17266666667,51.937,44.6576666667,4.47,5.10833333333,21.073
805.91,2.62033333333,18.428,46.177,26.2026666667,4.038,14.1756666667,6.52933333333,52.4056666667,45.6186666667,5.11166666667,5.24066666667,20.5756666667
806.21,2.011,17.8863333333,44.587,25.2886666667,3.55166666667,12.024,5.73366666667,50.0643333333,44.7156666667,4.707,4.108,17.5866666667
806.52,0.215,16.989,43.054,24.8603333333,2.66666666667,10.7526666667,4.473,47.57,44.129,4.086,2.19366666667,15.355
806.83,-1.22933333333,16.7763333333,43.2146666667,23.935,2.37166666667,10.4523333333,3.294,46.904,43.3466666667,3.118,0.702666666667,13.4386666667
807.13,-2.83766666667,15.6306666667,41.937,23.2433333333,0.585666666667,9.775,2.027,45.856,42.6126666667,1.982,0.09,11.4413333333
807.44,-4.69633333333,15.838,41.9426666667,22.2376666667,1.85037170771e-17,8.88566666667,2.026,46.2706666667,43.5083333333,0.874666666667,-0.23,11.418
807.74,-2.639,16.8516666667,43.2873333333,24.398,2.73133333333,11.0646666667,3.935,47.4536666667,45.2316666667,2.87033333333,1.48133333333,14.2126666667
808.05,-1.25166666667,17.1073333333,42.837,24.386,4.31133333333,12.3783333333,5.42433333333,47.1023333333,46.4993333333,3.38433333333,2.318,14.279
808.35,-1.34633333333,16.2486666667,42.7113333333,23.166,4.039,12.0703333333,5.52466666667,45.6826666667,44.9396666667,2.59966666667,2.64633333333,12.9993333333
808.66,0.463333333333,16.9446666667,42.7776666667,22.037,4.537,12.5463333333,5.55566666667,44.9536666667,45.046,3.426,3.51866666667,14.2133333333
808.97,1.45333333333,17.8473333333,41.644,21.3893333333,4.541,13.533,6.81166666667,44.959,44.505,4.905,4.90466666667,15.7133333333
809.27,0.28,17.6003333333,40.5693333333,21.1953333333,2.24066666667,13.1186666667,5.55566666667,44.958,42.3903333333,3.221,3.64133333333,15.1263333333
809.58,0.422666666667,19.343,41.1736666667,22.1596666667,2.86366666667,15.3053333333,7.042,46.0563333333,42.8636666667,3.99066666667,5.54,16.573
809.88,-1.752,18.881,41.022,21.849,1.557,13.966,5.88833333333,46.0336666667,41.8976666667,1.94633333333,5.25566666667,15.7176666667
810.19,-1.06433333333,18.481,40.8803333333,21.5773333333,1.645,13.4493333333,5.999,45.5733333333,42.2836666667,1.5,5.70866666667,14.707
810.49,-1.01433333333,18.406,40.5313333333,22.2706666667,2.70533333333,13.0916666667,5.942,45.1693333333,44.1546666667,1.30433333333,4.541,13.5266666667
810.80,-0.632,19.2416666667,40.185,22.449,2.381,13.022,4.76166666667,43.926,43.8776666667,1.36066666667,5.199,12.2453333333
811.10,-2.08933333333,19.3876666667,38.484,19.3393333333,1.06866666667,11.03,3.35266666667,42.2743333333,42.6143333333,-0.145666666667,4.66466666667,10.544
811.41,-1.89233333333,19.8933333333,38.7676666667,19.3596666667,0.727666666667,10.9653333333,3.10533333333,42.164,43.2316666667,0.533666666667,5.33733333333,11.0623333333
811.71,-0.098,21.0783333333,40.441,20.5883333333,1.56866666667,11.4706666667,3.87266666667,43.3823333333,44.853,2.059,6.27466666667,12.2546666667
812.02,-1.829,19.309,40.9553333333,20.4266666667,-0.457333333333,10.5183333333,2.84566666667,43.5466666667,44.9186666667,0.965666666667,5.79266666667,10.315
812.32,-3.31766666667,17.167,42.022,19.642,-2.47466666667,8.79433333333,-0.579333333333,41.7586666667,44.2863333333,-0.79,4.476,6.53
812.63,-3.09866666667,15.2243333333,42.201,17.5213333333,-2.99166666667,8.11966666667,-1.816,40.1173333333,46.1536666667,-1.12166666667,4.00633333333,5.55566666667
812.93,-1.78866666667,15.2303333333,43.8483333333,17.561,-1.084,8.672,-2.439,41.2463333333,48.7263333333,-0.325333333333,3.63133333333,6.17866666667
813.24,1.43533333333,16.8526666667,45.614,18.3413333333,1.595,11.4833333333,1.16966666667,42.9026666667,50.9303333333,2.605,6.00733333333,8.66566666667
813.54,3.509,17.4906666667,46.6776666667,20.3086666667,2.286,13.9286666667,2.76466666667,43.9656666667,51.781,5.529,7.124,10.154
813.85,4.701,18.3226666667,47.703,20.032,2.137,13.9956666667,3.04466666667,45.139,50.908,6.57066666667,9.77566666667,11.752
814.15,4.74666666667,15.8576666667,46.6016666667,19.1476666667,0.377666666667,13.3223333333,2.91266666667,44.3906666667,51.4023333333,6.58033333333,8.9,11.6503333333
814.46,5.15333333333,15.4603333333,49.3423333333,20.7783333333,1.64466666667,13.9803333333,4.00233333333,45.5593333333,52.0286666667,7.895,11.3483333333,12.281
814.76,4.04733333333,14.5023333333,49.7473333333,19.6176666667,0.449666666667,13.2096666667,2.24866666667,44.688,50.253,6.408,10.624,9.38766666667
815.07,5.648,15.0056666667,48.948,21.7053333333,1.052,13.5656666667,2.87933333333,44.0756666667,50.6646666667,6.31233333333,11.9046666667,9.63466666667
815.37,6.185,15.9823333333,48.44,23.372,2.68166666667,14.7783333333,3.66733333333,45.6486666667,50.3556666667,7.93633333333,11.1113333333,10.728
815.68,4.54033333333,15.1716666667,46.2346666667,23.5876666667,1.38433333333,13.0676666667,3.93133333333,45.6256666667,49.668,6.20133333333,8.527,9.96666666667
815.98,5.95633333333,16.448,46.175,26.2296666667,3.98933333333,15.2456666667,6.28433333333,47.7046666667,50.6553333333,7.541,9.94533333333,11.8583333333
816.29,7.20433333333,17.903,46.344,27.3116666667,3.925,15.054,8.441,48.871,51.0753333333,9.03233333333,11.344,12.473
816.59,6.20766666667,17.5793333333,44.8616666667,26.656,2.71266666667,14.1366666667,7.303,47.157,49.4,8.39866666667,10.3806666667,11.3196666667
816.89,4.43733333333,17.4853333333,44.7436666667,25.885,1.74333333333,12.2026666667,6.33933333333,45.3246666667,48.5473333333,5.864,9.45633333333,9.562
817.20,5.919,18.3803333333,45.8983333333,27.674,3.323,14.1223333333,8.20333333333,45.0153333333,49.7923333333,5.45133333333,9.65733333333,9.70933333333
817.50,7.446,19.9703333333,46.3016666667,29.4873333333,5.32533333333,15.2863333333,10.1576666667,45.513,49.5563333333,6.95266666667,11.292,10.5523333333
817.81,6.57333333333,19.8133333333,45.2683333333,29.2306666667,4.382,14.5453333333,9.55733333333,44.5223333333,48.4383333333,6.20066666667,9.04433333333,11.748
818.11,5.57066666667,20.081,44.7436666667,29.6046666667,4.67233333333,14.2853333333,10.1076666667,44.5643333333,48.8323333333,6.64866666667,7.95133333333,12.354
818.41,3.32866666667,19.7513333333,44.385,28.584,4.21633333333,13.4043333333,9.63166666667,44.9626666667,48.4686666667,6.569,6.96833333333,11.3626666667
818.72,3.215,18.9933333333,45.601,28.046,3.84933333333,12.9863333333,10.1946666667,43.697,48.3503333333,6.13366666667,8.418,11.1676666667
819.02,4.994,20.5706666667,47.523,28.894,5.39033333333,14.784,10.979,43.6783333333,49.108,8.046,10.543,13.4363333333
819.33,5.7,20.779,47.7993333333,28.2826666667,4.90633333333,13.889,10.065,43.326,48.2323333333,8.189,10.101,13.6003333333
819.63,5.69066666667,19.787,47.8826666667,28.031,5.076,13.967,9.182,42.6446666667,47.042,8.018,9.69933333333,13.87
819.93,5.685,19.8676666667,49.526,28.3373333333,5.283,13.81,8.67066666667,44.6743333333,47.287,8.06766666667,9.67566666667,15.4463333333
820.24,6.32566666667,19.7566666667,49.927,28.1023333333,6.107,13.6496666667,9.36733333333,46.399,47.2506666667,8.443,10.2923333333,16.5933333333
820.54,6.453,19.9546666667,50.226,26.9626666667,5.81566666667,13.1936666667,8.38466666667,46.753,46.301,8.07666666667,9.741,17.201
820.85,6.66333333333,20.4136666667,51.255,26.246,6.25666666667,13.397,8.16533333333,47.2606666667,45.988,8.27133333333,9.279,17.7976666667
821.15,7.88966666667,21.8656666667,52.309,26.9573333333,7.49233333333,14.3733333333,8.991,48.303,46.6973333333,9.06733333333,9.98466666667,18.5013333333
821.45,8.69433333333,22.3113333333,52.8226666667,27.1136666667,7.83833333333,14.62,9.09566666667,48.7426666667,46.442,9.29666666667,10.313,18.6463333333
821.76,9.17533333333,22.4746666667,53.5233333333,27.1286666667,8.04466666667,14.9226666667,9.175,49.1823333333,46.5366666667,9.45166666667,10.3053333333,19.216
822.06,9.92533333333,23.0346666667,53.8866666667,27.328,8.64066666667,15.448,9.541,49.55,46.5853333333,9.88166666667,10.2876666667,19.8173333333
822.36,9.88166666667,22.9776666667,53.7866666667,27.285,8.71733333333,15.2913333333,9.63433333333,49.758,46.4396666667,9.63433333333,10.3453333333,19.6393333333
822.67,9.97,23.1643333333,54.2986666667,27.6716666667,8.77633333333,15.4526666667,9.841,50.0396666667,46.7963333333,9.67166666667,10.5473333333,19.6816666667
822.97,10.104,23.2,54.6986666667,27.8793333333,8.77933333333,15.391,9.90766666667,50.2943333333,46.8803333333,9.839,10.4666666667,19.796
823.27,10.262,23.2093333333,54.6933333333,28.0103333333,8.825,15.6533333333,10.0453333333,50.0493333333,46.9403333333,10.055,10.4783333333,19.5393333333
823.58,10.5456666667,23.5756666667,55.0303333333,28.4646666667,8.97966666667,16.1716666667,10.2523333333,49.9293333333,47.1313333333,10.3433333333,10.6363333333,19.6263333333
823.88,10.3616666667,23.785,55.4593333333,29.041,9.163,16.442,10.4903333333,50.193,47.6023333333,10.608,10.8646666667,19.6
824.18,10.378,24.1533333333,56.024,29.705,9.134,16.5976666667,10.666,50.7023333333,48.353,10.631,11.4143333333,19.5693333333
824.49,10.6753333333,23.9783333333,56.5196666667,30.1396666667,8.96533333333,16.6603333333,10.65,50.9746666667,48.824,10.8886666667,11.7816666667,19.326
824.79,11.1386666667,24.033,57.518,30.7766666667,9.45266666667,17.2056666667,11.277,51.3406666667,49.862,11.3183333333,12.424,20.025
825.09,10.9753333333,23.8486666667,57.7236666667,30.9846666667,9.27433333333,17.073,11.2766666667,51.084,49.9396666667,11.2616666667,12.3156666667,19.407
825.39,10.6066666667,23.631,57.507,31.3103333333,8.765,17.0696666667,10.689,51.0936666667,49.959,10.9523333333,12.3666666667,18.862
825.70,10.759,23.631,58.514,31.9243333333,8.71633333333,17.8376666667,11.0053333333,51.5586666667,50.5723333333,11.6396666667,12.6076666667,19.352
826.00,10.3916666667,23.3226666667,57.798,31.556,8.79566666667,17.8456666667,11.226,50.907,49.3653333333,11.6793333333,12.4773333333,19.278
826.30,10.3423333333,23.735,57.4586666667,31.343,8.445,18.0986666667,11.4766666667,50.9113333333,49.2373333333,11.4773333333,12.4996666667,19.5123333333
826.61,10.7643333333,23.8366666667,57.4346666667,31.4226666667,8.92933333333,17.8773333333,11.9753333333,51.2106666667,49.281,11.199,12.3156666667,19.7883333333
826.91,11.252,24.3626666667,58.3476666667,31.4166666667,9.105,18.1713333333,12.095,51.888,49.4153333333,11.6736666667,12.306,20.3756666667
827.21,11.952,24.398,57.9776666667,31.493,9.63733333333,18.687,12.4833333333,51.205,49.137,12.3316666667,12.92,20.964
827.51,12.474,24.3043333333,57.3346666667,31.933,10.3536666667,19.042,12.6823333333,50.2556666667,48.6466666667,12.701,12.947,20.8786666667
827.82,11.8056666667,23.785,56.1536666667,31.289,9.66433333333,18.4993333333,11.8633333333,49.209,47.55,11.7863333333,12.307,20.2356666667
828.12,11.4476666667,24.0643333333,54.902,30.9963333333,9.13033333333,18.38,11.4676666667,48.2866666667,46.286,11.3486666667,11.5073333333,19.7463333333
828.42,11.209,24.2196666667,54.6196666667,31.364,8.946,18.4996666667,11.2506666667,47.8523333333,46.2603333333,11.2926666667,11.9633333333,20.134
828.72,10.485,23.8993333333,54.706,31.3436666667,8.80833333333,17.706,11.1783333333,47.217,46.367,10.7756666667,11.335,20.1426666667
829.02,10.9836666667,24.422,54.277,31.6656666667,9.197,17.6556666667,11.508,46.6523333333,46.2233333333,10.6503333333,11.5083333333,19.9426666667
829.33,10.407,24.7756666667,54.543,31.8543333333,8.87466666667,17.1683333333,11.437,46.725,46.9096666667,10.1956666667,11.5423333333,19.4926666667
829.63,9.97966666667,24.817,55.019,32.397,9.365,17.2666666667,11.4133333333,47.0003333333,47.586,9.71566666667,12.3203333333,18.5543333333
829.93,9.753,25.056,54.7963333333,32.3706666667,9.56033333333,17.0996666667,10.8756666667,45.685,46.872,10.106,13.25,18.094
830.23,9.34166666667,25.1236666667,54.317,32.838,10.0143333333,16.348,11.2173333333,45.5413333333,46.4256666667,10.0496666667,13.128,17.657
