wavelength,Back_TanFlof,Belly_TanFlof,Breast_TanFlof,Crissum_TanFlof,Crown_TanFlof,DorTail_TanFlof,Patch10_TanFlof,Patch11_TanFlof,Patch12_TanFlof,Rump_TanFlof,Throat_TanFlof,WingTip_TanFlof
784.36,8.26088888889,41.8404444444,19.9612222222,24.7824444445,14.0143333333,10.7064444444,9.37788888889,8.70066666666,5.99111111111,32.26,17.5331111111,13.9878888889
784.67,8.22655555556,41.729,19.6047777778,24.7952222222,14.1024444445,10.2565555555,9.32177777778,8.34233333333,5.84944444444,32.1137777778,17.5124444444,14.0404444445
784.98,8.48155555555,41.0624444444,19.0441111111,24.6216666667,14.1566666667,9.81844444446,8.70311111111,8.27811111112,5.84322222222,31.9257777778,17.0341111111,13.9886666667
785.29,8.60111111112,41.6486666667,19.2301111111,25.1608888889,14.9428888889,9.78022222222,8.52088888889,8.77988888889,5.886,31.931,17.676,14.0585555556
785.60,9.08866666668,41.0505555555,19.2966666667,25.5035555555,15.1907777778,9.95655555556,8.55022222222,9.17522222223,6.30211111111,31.5798888889,17.7342222222,14.3316666667
785.91,9.26233333333,41.2795555556,19.324,25.6621111111,15.1532222222,9.90711111111,9.02155555556,8.76344444444,6.31255555556,31.8886666667,17.8618888889,14.5081111111
786.22,8.93455555557,40.9046666667,19.2578888889,24.9575555556,14.414,9.45966666667,8.62122222222,8.06233333333,5.91955555556,31.3262222222,17.2678888889,13.7025555556
786.53,8.55422222222,40.6425555556,19.4042222222,24.897,14.2654444445,9.21022222222,8.84011111111,8.09988888889,5.80377777778,30.8942222222,17.2594444445,13.5755555556
786.84,8.93711111111,41.0006666667,20.0481111111,25.4748888889,14.6045555556,9.58422222221,9.39344444443,8.87066666666,5.91655555556,31.176,17.8656666667,14.3805555555
787.14,9.31233333333,41.2476666667,20.3255555556,25.9095555556,15.1992222222,9.90100000001,9.88477777779,9.22244444443,6.21366666667,31.3466666667,18.2733333333,14.8065555555
787.45,9.59855555555,41.0332222222,20.2831111111,26.052,15.3191111111,10.1135555555,9.87999999999,8.89855555557,5.98588888889,31.7242222222,18.1752222222,14.7718888889
787.76,9.76077777776,40.9576666667,20.3717777778,25.9391111111,15.0663333333,10.2136666667,9.53066666666,8.99055555556,6.23444444444,31.872,18.0208888889,14.5818888889
788.07,9.18188888889,40.5308888889,19.7651111111,25.4036666667,14.4185555556,10.3078888889,8.75666666667,8.71722222222,5.94544444444,31.4828888889,17.3793333333,13.9144444444
788.38,8.65344444443,40.094,19.4501111111,25.1904444445,14.1342222222,10.1845555555,8.91255555557,8.31555555555,5.55177777778,31.4096666667,17.0005555556,13.6002222222
788.69,8.31,39.7912222222,19.4678888889,25.0157777778,14.0378888889,10.1223333333,8.82755555557,7.77611111111,5.45377777778,31.5128888889,16.541,13.4337777778
789.00,7.121,39.5068888889,18.152,24.0767777778,12.7648888889,8.98355555556,7.81944444444,6.87222222222,3.85333333333,30.5314444445,15.7275555556,12.4918888889
789.31,6.50911111111,39.0311111111,17.6608888889,24.0157777778,12.4017777778,8.48155555555,7.52377777778,6.82577777778,3.41688888889,30.1924444444,15.3964444445,12.3448888889
789.62,7.38277777778,39.4406666667,17.619,24.6257777778,12.9996666667,9.16533333333,8.28222222222,7.481,4.06333333333,30.7334444444,15.9756666667,13.2778888889
789.92,7.9588888889,39.5215555556,17.49,24.8697777778,13.0635555556,9.24966666667,8.323,7.78522222222,4.44255555556,31.3146666667,16.1,13.4774444444
790.23,8.36055555554,40.3606666667,17.6855555556,25.392,13.5598888889,9.71077777778,8.63722222222,8.00844444444,5.09,31.9328888889,16.4612222222,13.4676666667
790.54,9.25344444446,41.462,18.1916666667,26.3205555556,14.6047777778,10.9492222222,9.54344444444,9.15977777778,6.34788888889,32.8475555556,17.4677777778,14.6644444444
790.85,10.068,42.1488888889,18.727,26.6822222222,15.232,12.0414444445,10.3024444445,10.2764444444,7.28588888889,33.5594444444,18.1706666667,15.7711111111
791.16,10.8204444444,42.6468888889,20.1603333333,27.6412222222,16.3274444445,13.2082222222,11.5341111111,11.1198888889,7.46333333333,34.1088888889,18.9444444445,17.006
791.47,12.5321111111,44.0208888889,22.3722222222,29.0707777778,18.0391111111,14.6677777778,13.6967777778,12.6907777778,9.04622222222,35.4247777778,20.7483333333,18.6744444444
791.78,13.5416666667,45.1031111111,24.0651111111,29.968,19.3197777778,15.7943333333,14.6457777778,13.9245555556,10.1318888889,36.3335555556,22.338,19.5425555556
792.08,13.4675555556,45.2781111111,23.8716666667,29.4905555555,18.9051111111,15.6877777778,14.8358888889,13.957,9.81511111112,36.2153333333,22.5031111111,19.3311111111
792.39,13.8614444444,45.3034444445,24.415,29.6234444444,19.4901111111,16.2645555556,15.4423333333,14.0624444444,10.5173333333,37.0157777778,22.7155555556,19.618
792.70,13.5832222222,45.1307777778,23.952,28.9338888889,19.2892222222,15.6892222222,15.0498888889,13.6303333333,9.89822222221,36.8583333333,22.3068888889,18.5655555555
793.01,12.3595555556,44.0121111111,23.3745555556,27.9074444445,18.3713333333,14.53,14.2417777778,12.7627777778,8.93122222222,36.0415555556,21.6268888889,17.3436666667
793.32,11.5547777778,43.3448888889,22.6755555556,27.2376666667,17.9397777778,14.1688888889,13.86,11.8827777778,8.03422222222,35.436,21.0745555556,16.6377777778
793.62,11.3324444445,42.7802222222,22.626,26.9072222222,17.8353333334,14.0066666667,13.6988888889,11.7075555555,7.94611111111,35.4112222222,20.6637777778,16.4983333333
793.93,10.514,42.9956666667,22.3298888889,26.04,16.75,13.0984444445,12.8634444444,11.1014444444,6.99944444445,35.3305555556,19.6768888889,15.8198888889
794.24,9.72599999999,42.9413333333,22.1928888889,25.7195555556,16.2491111111,12.0543333333,12.074,10.5021111111,6.46422222222,34.8855555556,18.882,15.0406666667
794.55,8.96866666668,42.2533333333,21.2872222222,24.9196666667,15.6686666667,10.897,11.2182222222,9.83544444447,6.15455555556,34.4823333333,18.5801111111,14.0034444445
794.86,7.14922222221,40.9825555555,18.8685555556,23.0362222222,13.9452222222,8.84555555555,9.05166666667,8.00244444444,4.09933333333,32.8724444445,17.0736666667,12.1408888889
795.16,6.23477777778,39.9392222222,17.1896666667,21.7922222222,12.6747777778,7.83744444444,7.945,6.41077777778,3.06866666667,31.9162222222,15.8896666667,11.3261111111
795.47,4.73966666667,39.1186666667,15.7042222222,21.2157777778,11.4237777778,6.79188888889,6.518,5.20866666667,1.94477777778,30.8512222222,14.7463333333,10.3391111111
795.78,4.21988888889,39.3728888889,15.6213333333,21.0415555555,11.0045555555,6.64911111111,5.83633333333,4.99433333333,1.50977777778,30.4297777778,14.518,10.2014444444
796.09,4.96044444444,40.0981111111,16.2131111111,21.5327777778,11.8764444445,7.60588888889,6.24533333334,5.92411111111,2.39055555555,30.6312222222,15.3625555555,11.3378888889
796.40,4.97988888889,40.8781111111,16.0908888889,22.0537777778,12.2343333333,7.61955555555,6.21544444445,6.14066666667,2.31222222222,30.6375555556,15.4637777778,11.7101111111
796.70,5.364,41.8837777778,16.6618888889,22.8485555556,12.6436666667,8.09266666667,6.66277777778,6.87777777778,2.785,31.1838888889,16.3536666667,12.5687777778
797.01,5.11877777778,42.1461111111,16.2393333333,22.8298888889,12.2696666667,8.03411111111,6.12522222222,6.47688888889,2.49755555555,30.6171111111,16.4197777778,12.4406666667
797.32,5.22877777778,41.8013333333,15.8663333333,23.3115555556,12.4751111111,8.099,6.23288888889,6.07177777778,2.21655555556,30.397,16.6808888889,12.2572222222
797.63,5.34244444444,41.5647777778,16.0084444445,23.5008888889,12.4562222222,8.44933333333,6.46022222222,6.015,2.27344444444,30.4823333333,17.3722222222,12.2287777778
797.93,6.40766666668,42.5588888889,16.3383333333,24.4311111111,13.0915555556,9.27355555555,7.05511111111,7.198,3.199,31.3625555555,18.0137777778,12.9962222222
798.24,6.73022222221,43.0386666667,17.0421111111,25.0914444444,13.3931111111,9.82088888889,7.077,7.62555555556,3.80322222222,32.2163333333,18.1687777778,13.499
798.55,6.7731111111,43.9907777778,17.5984444444,25.8602222222,13.4478888889,9.89833333334,7.36477777778,7.89711111111,3.776,32.5051111111,18.3378888889,13.8814444444
798.85,8.11433333334,45.8581111111,19.106,26.6427777778,14.775,11.3102222222,9.00055555557,9.33899999999,4.90822222222,33.652,19.723,15.2528888889
799.16,8.97411111112,46.5816666667,19.7914444444,27.793,15.679,12.0227777778,10.2805555556,10.3513333333,5.67222222222,34.5994444444,20.9256666667,16.0741111111
799.47,9.51644444445,46.4958888889,20.6886666667,28.235,15.976,12.2994444445,11.1517777778,11.1212222222,6.33744444445,35.273,21.5924444444,16.4127777778
799.78,10.2946666667,47.0075555556,21.7984444445,28.651,16.5166666667,12.6822222222,11.8242222222,11.6382222222,7.01822222222,36.155,22.5322222222,16.9405555556
800.08,10.5138888889,46.8972222222,22.0231111111,28.3647777778,16.6457777778,12.3794444444,11.52,11.3207777778,7.46355555556,36.0483333333,22.547,16.7923333333
800.39,10.7384444444,47.2461111111,22.4884444444,28.5502222222,17.0661111111,12.2616666667,12.038,11.9847777778,7.69144444444,36.6145555555,22.8616666667,17.0983333333
800.70,9.83733333335,45.8573333333,21.6977777778,27.3281111111,16.2064444444,11.3252222222,11.1646666667,11.55,7.10755555555,35.6026666667,21.9974444444,16.2813333333
801.00,9.96200000001,45.9836666667,21.2251111111,27.4037777778,16.5854444445,11.2411111111,11.2087777778,11.7398888889,7.54466666667,35.9565555555,22.3521111111,16.6396666667
801.31,8.98633333332,45.2855555556,20.8278888889,27.1581111111,15.9473333333,10.7903333333,10.8011111111,10.8675555556,7.10488888889,35.4027777778,22.0228888889,16.4011111111
801.62,8.51588888889,44.9386666667,20.0202222222,26.413,15.223,9.65055555555,10.5943333333,9.94255555554,6.16777777778,34.5018888889,21.537,15.324
801.92,8.37033333333,45.6434444444,19.413,26.2646666667,15.7931111111,9.62655555557,10.5401111111,10.4717777778,6.49755555555,34.6466666667,22.1195555556,15.3934444444
802.23,8.921,45.0176666667,19.1835555555,26.7056666667,16.2712222222,9.62055555557,10.515,10.8013333333,6.67355555555,34.8927777778,21.9815555556,15.4224444445
802.54,8.49755555557,44.479,18.4341111111,26.3672222222,16.0276666667,8.78533333332,9.75255555555,9.99433333332,6.14866666667,33.9436666667,21.4622222222,14.7957777778
802.84,7.56055555554,43.784,17.4805555556,25.7963333333,14.862,7.85555555555,8.64577777778,7.95,5.04833333333,33.0384444444,20.2052222222,13.9773333333
803.15,7.27822222222,43.4921111111,17.1781111111,25.4437777778,14.5678888889,7.88944444445,8.41855555557,7.70133333334,4.77388888889,32.8396666666,19.8588888889,13.7332222222
803.46,7.05455555554,43.4448888889,17.1074444444,25.6554444444,14.7324444445,8.52433333333,8.9828888889,7.85422222222,4.55011111111,32.851,19.6706666667,13.4862222222
803.76,6.38555555557,42.6913333333,16.185,24.9972222222,13.5144444444,8.10388888889,8.66133333333,6.82688888889,3.32055555556,31.5801111111,19.25,12.5275555556
804.07,8.09988888889,44.3743333333,18.0205555555,26.7041111111,14.9393333333,9.66388888888,10.4226666667,8.11155555556,5.04211111111,33.065,20.6117777778,13.9005555556
804.38,8.49444444446,45.3363333333,18.6085555555,27.1736666667,15.0298888889,10.1137777778,11.2051111111,8.29522222222,4.64622222222,33.2276666667,20.7673333333,14.197
804.68,8.25633333332,45.866,18.4791111111,27.0195555555,15.34,10.0213333333,11.1112222222,7.94822222222,4.05088888889,33.2267777778,20.7534444445,13.8236666667
804.99,8.40155555556,45.4545555556,18.7642222222,26.9044444444,15.4485555555,10.6831111111,10.7903333333,8.15222222222,4.48011111111,33.4402222222,20.713,14.0108888889
805.30,8.94911111112,44.2826666667,19.2274444445,26.7544444445,15.3082222222,10.7872222222,11.0185555555,8.16277777778,4.80977777778,33.2871111111,20.1296666667,13.9206666667
805.60,8.52922222221,43.937,19.3293333333,26.9246666667,15.2721111111,10.6501111111,10.7538888889,7.91822222222,5.10622222222,33.4138888889,20.3666666667,13.7621111111
805.91,8.79755555555,43.6695555555,20.0912222222,26.7463333333,15.4188888889,11.1226666667,11.3162222222,8.44444444444,5.84611111111,33.5044444444,20.1138888889,14.0512222222
806.21,8.92522222222,44.1031111111,20.3894444444,26.7646666667,15.5281111111,11.544,11.4186666667,9.32377777779,6.37533333333,33.8343333333,20.173,14.1166666667
806.52,8.36466666668,43.4376666667,19.8423333333,26.2616666667,15.3106666667,11.6716666667,10.8708888889,9.02866666667,6.41933333333,33.2531111111,19.5445555556,13.4568888889
806.83,7.66044444446,42.5005555555,19.0131111111,25.1783333333,14.2166666667,10.513,9.78833333333,8.73022222222,5.53244444445,32.4822222222,18.392,12.25
807.13,7.66411111111,42.2381111111,19.2346666667,25.1064444444,14.742,10.3756666667,9.84722222221,9.28433333333,6.15877777778,32.7128888889,18.0627777778,12.3978888889
807.44,7.95488888889,42.9536666667,19.264,25.4716666667,14.6516666667,10.7617777778,9.98144444445,9.46888888889,6.27766666667,32.6927777778,18.5184444445,12.4503333333
807.74,7.81077777779,41.6961111111,18.9921111111,25.3111111111,14.388,10.2418888889,9.50200000001,9.44322222222,6.06055555555,32.0764444444,17.8294444445,12.0505555555
808.05,7.44688888889,41.0404444444,18.6762222222,24.7045555556,13.7235555555,9.72833333332,8.99522222223,9.00722222222,5.68555555556,31.4422222222,16.9147777778,11.844
808.35,7.88788888888,41.7252222222,19.386,25.3398888889,14.3226666667,10.2085555556,9.646,9.66944444443,6.08288888889,31.4931111111,17.1121111111,12.7754444444
808.66,7.84166666666,41.9332222222,19.3675555556,25.5508888889,14.416,10.8504444445,10.3055555556,9.95011111112,6.11211111111,31.3787777778,17.3655555556,12.9116666667
808.97,7.65166666667,41.6576666667,19.2791111111,24.8288888889,13.7056666667,10.5945555555,10.174,9.36944444444,5.58566666667,30.5104444444,16.7566666667,12.3002222222
809.27,6.84422222222,42.0668888889,18.4685555556,24.562,12.913,10.0224444445,9.42177777778,9.00911111111,4.66722222222,30.6181111111,16.4664444444,12.037
809.58,6.62122222222,42.1617777778,18.2873333333,24.7696666667,13.709,10.0264444444,9.37055555556,9.14366666667,4.47711111111,30.7226666666,16.7361111111,12.4984444445
809.88,7.17744444446,43.0651111111,18.2632222222,24.9552222222,13.6143333333,10.1788888889,9.65511111111,9.553,4.78922222222,31.06,17.0243333333,13.2951111111
810.19,8.29511111112,44.5468888889,19.4571111111,25.9985555555,15.1177777778,11.8791111111,11.1366666667,10.3815555556,5.97811111111,31.6693333334,18.6764444444,14.8745555555
810.49,9.21311111112,45.8811111111,20.9435555556,26.9804444444,16.3833333333,13.3387777778,12.1788888889,11.4406666667,6.73533333333,32.9906666667,20.1133333333,15.9877777778
810.80,8.33000000001,43.7038888889,19.9997777778,25.3932222222,15.8545555555,12.3845555556,11.514,10.6303333333,6.22466666667,31.9556666667,18.7265555556,15.1916666667
811.10,8.36544444443,43.9951111111,19.9384444445,24.5187777778,16.0123333333,12.5353333333,11.3291111111,10.5466666666,6.87722222222,31.4985555556,18.4885555555,15.4221111111
811.41,8.71622222221,45.1644444444,20.5863333333,24.8791111111,16.6992222222,12.9826666667,12.0532222222,11.1634444444,7.43344444445,32.1294444444,19.4346666667,15.7571111111
811.71,9.63500000001,45.6965555556,20.8778888889,25.2668888889,17.3982222222,13.4308888889,12.9035555556,12.205,8.409,32.9644444444,20.9041111111,16.4226666667
812.02,9.55844444444,45.8081111111,20.7908888889,24.8414444445,16.7005555556,12.569,12.0832222222,11.57,7.844,33.0364444445,20.9667777778,16.2954444444
812.32,8.75866666664,45.4682222222,20.091,24.2424444444,16.3692222222,11.5953333333,11.3601111111,11.4432222222,6.83533333333,32.9873333334,21.0323333334,15.9955555556
812.63,7.85366666668,44.6377777778,19.3376666667,23.4093333333,15.7765555555,10.7384444445,10.4763333333,10.421,5.89377777778,31.8841111111,20.3313333333,15.2104444444
812.93,8.08588888887,44.7788888889,19.3921111111,23.8395555555,15.5026666667,10.7763333333,10.4561111111,10.5116666666,6.07844444445,31.7441111111,20.3401111111,15.1541111111
813.24,8.41666666667,44.1666666667,19.8888888889,24.4583333333,16.2916666667,11.2083333333,10.3888888889,10.8194444444,6.18055555556,32.0416666667,20.8472222222,15.3333333333
813.54,7.74355555555,43.5633333333,20.0767777778,24.254,15.5441111111,10.3154444444,9.29233333335,10.2017777778,6.08111111111,32.3813333333,20.3751111111,14.777
813.85,6.8441111111,43.0078888889,19.11,23.5741111111,14.5614444445,9.11144444443,8.08344444443,9.055,4.97122222222,31.1787777778,19.2928888889,13.6882222222
814.15,6.21177777778,44.2257777778,19.262,23.8115555555,14.669,8.32611111111,7.40744444446,8.48622222223,4.12677777778,31.1605555556,19.8016666667,13.4588888889
814.46,4.04466666667,42.8657777778,18.0426666667,22.8536666667,12.9004444445,6.29988888889,5.72844444445,6.79588888889,1.98466666667,30.2058888889,19.0196666667,11.3818888889
814.76,4.37022222222,42.2517777778,17.7334444444,23.0074444444,12.6965555556,5.97044444444,5.42233333333,6.57788888889,2.37022222222,30.0443333333,18.5185555556,11.2148888889
815.07,3.68333333332,41.4457777778,17.443,23.3333333333,12.4962222222,4.97711111111,4.88577777778,5.76855555556,1.385,29.9543333333,17.3517777778,10.2131111111
815.37,3.03311111111,41.0304444445,17.2078888889,23.0757777778,12.8333333334,5.16688888889,5.27366666667,5.66988888889,1.31077777778,29.9192222222,16.9485555556,10.0291111111
815.68,4.92177777777,41.3791111111,17.8306666667,24.0052222222,13.7488888889,6.94077777778,6.67555555555,6.88188888889,2.51988888889,30.8723333333,17.4625555556,10.8458888889
815.98,6.81944444444,42.6217777778,19.6647777778,25.3085555556,15.1822222222,8.65666666666,8.31844444445,8.14244444444,3.83566666667,32.5543333333,18.9593333333,11.7282222222
816.29,6.80444444443,41.6451111111,19.1646666667,23.8587777778,14.8865555556,8.32622222222,8.15400000001,7.33577777778,3.25877777778,31.3808888889,18.375,10.7808888889
816.59,6.48511111112,42.0088888889,18.8934444444,23.3031111111,14.2384444445,7.46511111111,8.51711111112,7.17666666667,2.56533333333,31.186,17.7691111111,10.7508888889
816.89,6.72811111111,42.0993333333,18.6488888889,23.1993333333,14.4612222222,7.482,9.15688888889,7.39811111111,2.48455555555,30.9743333333,17.4902222222,11.1668888889
817.20,7.47622222222,41.9661111111,18.904,24.0808888889,14.9387777778,7.97188888889,10.051,7.99944444444,3.84133333333,32.218,18.5598888889,11.9373333333
