wavelength,Back_ButWetm,Belly_ButWetm,Breast_ButWetm,Crissum_ButWetm,Crown_ButWetm,DorTail_ButWetm,Patch10_ButWetm,Patch11_ButWetm,Patch12_ButWetm,Rump_ButWetm,Throat_ButWetm,WingTip_ButWetm
760.38,9.78666666667,40.471,42.1926666667,6.37266666667,6.76966666667,8.38866666667,11.052,37.6453333333,5.077,4.547,3.60533333333,5.94533333333
760.69,8.917,40.38,41.743,5.553,6.51,7.728,10.4393333333,36.8423333333,4.52366666667,4.393,3.016,5.58233333333
761.01,9.54,40.8693333333,42.2663333333,5.78633333333,6.84433333333,7.776,10.7393333333,36.8616666667,5.236,5.504,3.79633333333,5.82833333333
761.32,9.71533333333,41.1466666667,42.515,5.77466666667,7.47133333333,7.75866666667,10.3173333333,37.0416666667,5.09,5.911,4.078,6.062
761.63,9.955,41.713,42.772,6.35433333333,7.903,8.181,10.6696666667,37.331,5.48066666667,6.473,4.276,6.64566666667
761.94,10.06,42.487,43.0613333333,6.81766666667,8.09366666667,8.22133333333,10.4173333333,37.8273333333,5.694,6.588,4.13633333333,6.76633333333
762.26,9.64966666667,42.224,43.2156666667,6.613,7.88666666667,7.81266666667,10.029,37.656,5.584,6.796,3.75966666667,6.50233333333
762.57,9.46666666667,42.0936666667,43.4473333333,6.54666666667,7.84166666667,7.936,10.2436666667,37.7723333333,5.79333333333,7.171,3.721,6.57
762.88,9.87333333333,42.482,43.9423333333,7.03166666667,8.243,8.18633333333,10.5753333333,37.998,6.182,7.609,4.212,7.597
763.20,9.80566666667,42.7066666667,43.8936666667,7.18833333333,8.29733333333,8.009,10.749,38.103,6.27833333333,7.554,4.437,7.84266666667
763.51,9.15766666667,42.4363333333,43.8383333333,6.83533333333,7.69,7.405,10.4173333333,37.704,5.83866666667,7.23,4.075,7.55833333333
763.82,9.12466666667,42.523,44.0023333333,7.29733333333,7.841,7.16666666667,10.647,37.564,5.78566666667,7.047,4.437,7.602
764.14,9.246,42.5356666667,44.0873333333,7.58466666667,7.541,6.81966666667,10.5573333333,37.825,5.858,6.951,4.56866666667,7.541
764.45,9.06966666667,42.414,44.0763333333,7.68633333333,7.173,6.73833333333,10.2633333333,37.7956666667,5.924,7.129,4.55166666667,7.69733333333
764.76,9.10833333333,42.0643333333,44.1353333333,7.70133333333,6.90033333333,6.40833333333,9.944,37.4643333333,5.88133333333,7.037,4.40533333333,7.67833333333
765.07,9.12,42.1206666667,44.0683333333,7.58833333333,6.74533333333,6.12766666667,9.583,37.5016666667,5.736,6.876,4.489,7.636
765.39,8.916,41.312,43.3963333333,6.97966666667,6.37566666667,5.80833333333,9.34766666667,36.8106666667,5.56166666667,6.733,4.36566666667,7.67033333333
765.70,8.337,41.2916666667,42.7656666667,6.30133333333,6.04033333333,5.19233333333,8.71466666667,36.6733333333,5.16633333333,5.91,3.862,7.25366666667
766.01,8.45666666667,41.283,42.7493333333,6.593,6.30466666667,5.53733333333,8.66233333333,36.4036666667,5.56466666667,5.798,4.45433333333,8.08666666667
766.32,8.65633333333,41.4383333333,42.874,6.91633333333,6.51,5.65466666667,8.55433333333,36.6533333333,5.94466666667,6.09,4.654,8.11933333333
766.64,8.596,41.2286666667,42.6613333333,7.34633333333,6.371,6.051,8.276,36.671,6.09666666667,6.264,4.481,8.16966666667
766.95,8.99466666667,41.5993333333,42.5493333333,7.807,6.77733333333,6.79333333333,8.70966666667,36.4846666667,6.825,6.936,5.01966666667,8.567
767.26,8.75366666667,41.2543333333,42.4303333333,7.70833333333,6.63066666667,6.647,8.313,36.175,7.186,7.251,4.867,8.49233333333
767.57,8.71233333333,40.984,42.1806666667,7.60033333333,6.909,6.65666666667,8.207,36.0803333333,7.34766666667,7.23,4.81966666667,8.62833333333
767.88,7.96666666667,40.7233333333,42.156,6.81333333333,7.07533333333,6.14933333333,7.617,36.0586666667,6.656,5.922,4.193,8.17633333333
768.20,7.51233333333,41.3173333333,42.152,6.69566666667,6.714,6.29633333333,7.694,36.3093333333,6.968,6.26,3.77433333333,7.87533333333
768.51,7.17466666667,41.0686666667,42.3766666667,6.40866666667,6.22233333333,6.35266666667,7.79133333333,35.6316666667,6.801,6.67,3.45666666667,7.754
768.82,7.335,41.878,42.8186666667,6.951,6.37466666667,6.60533333333,8.487,36.271,7.39233333333,7.258,4.14766666667,8.08366666667
769.13,8.04066666667,42.2326666667,43.911,8.021,6.987,7.53333333333,9.69966666667,36.8856666667,8.70433333333,8.841,5.34733333333,9.114
769.44,8.29366666667,42.528,43.89,8.213,7.39166666667,7.35166666667,9.67566666667,37.2593333333,8.39366666667,8.834,5.068,8.153
769.76,7.499,42.2536666667,43.531,7.45766666667,6.13933333333,7.149,8.94133333333,36.918,7.76666666667,8.776,4.61466666667,7.396
770.07,6.95666666667,41.7403333333,43.674,6.66266666667,5.59066666667,6.93566666667,8.09166666667,36.486,7.104,8.449,4.603,6.894
770.38,7.558,42.5926666667,44.229,7.343,6.46,7.58,8.61333333333,37.6613333333,7.709,8.85,5.03866666667,7.94566666667
770.69,7.46133333333,42.4946666667,43.5983333333,6.42366666667,6.09266666667,6.733,8.234,37.6156666667,7.59366666667,8.278,4.63566666667,7.903
771.00,6.92166666667,43.2603333333,44.308,6.23866666667,5.80633333333,6.62566666667,7.90066666667,37.7506666667,7.55933333333,8.333,4.303,7.69566666667
771.32,7.28133333333,43.7816666667,44.5446666667,6.47266666667,5.34,6.70366666667,7.67466666667,37.9103333333,7.58166666667,8.252,4.415,7.81333333333
771.63,6.956,43.7323333333,44.4916666667,6.31533333333,5.12833333333,5.91166666667,7.45466666667,38.1056666667,6.83766666667,7.835,4.46333333333,8.04833333333
771.94,6.75733333333,43.1103333333,44.189,7.14133333333,5.36766666667,6.20666666667,7.02133333333,38.6293333333,6.92566666667,8.052,4.64933333333,8.555
772.25,6.54466666667,43.028,43.9316666667,7.033,5.66533333333,6.00733333333,5.934,38.3146666667,6.349,7.912,3.98033333333,8.64466666667
772.56,6.55133333333,43.549,43.9006666667,7.254,5.37133333333,6.32533333333,5.34633333333,38.3533333333,6.12466666667,7.982,3.991,8.86033333333
772.87,6.48266666667,44.1553333333,44.9463333333,7.249,5.30866666667,6.1,5.36,38.821,6.99366666667,8.423,4.288,10.1836666667
773.18,6.25966666667,44.0493333333,44.6936666667,6.878,5.77033333333,5.873,5.822,38.9746666667,7.23866666667,8.037,4.89433333333,10.6646666667
773.50,6.389,44.8546666667,45.326,6.96533333333,6.363,5.787,6.59866666667,39.12,7.41033333333,8.091,5.08,11.8093333333
773.81,6.41433333333,44.8216666667,45.5046666667,7.15033333333,6.467,5.389,6.62433333333,39.4583333333,7.80766666667,8.675,5.78333333333,12.3026666667
774.12,6.645,45.6366666667,46.0903333333,7.25933333333,6.00466666667,5.41766666667,6.432,39.4713333333,7.686,8.887,5.498,12.3566666667
774.43,6.933,45.7856666667,46.5743333333,7.341,5.927,5.601,6.55266666667,39.6413333333,7.47666666667,9.054,5.68233333333,13.0506666667
774.74,7.17966666667,45.9733333333,46.2736666667,7.86233333333,6.57933333333,6.252,7.75333333333,39.558,8.38133333333,10.238,5.842,13.7323333333
775.05,7.588,46.206,46.5313333333,8.374,7.07333333333,7.28966666667,8.401,39.5663333333,9.187,10.569,6.152,14.9053333333
775.36,7.85933333333,47.101,47.458,8.024,6.76,6.89733333333,8.821,39.7913333333,9.48066666667,9.81,6.21066666667,15.3886666667
775.67,9.164,48.422,49.0033333333,9.35766666667,7.14266666667,8.25033333333,10.133,41.307,10.216,9.385,7.69633333333,16.6666666667
775.98,9.52766666667,47.8873333333,48.3016666667,9.19633333333,7.04233333333,7.291,10.1626666667,40.3753333333,9.307,8.285,7.09733333333,15.99
776.30,9.26066666667,48.173,47.894,9.67933333333,6.52733333333,7.615,9.986,40.474,8.25666666667,8.201,6.946,15.23
776.61,8.661,48.547,48.547,9.45866666667,6.04,7.17966666667,8.775,39.8576666667,7.54966666667,7.35,5.49866666667,15.0143333333
776.92,8.87733333333,48.683,48.5396666667,9.794,6.243,6.67233333333,8.44766666667,39.6336666667,8.41933333333,6.959,5.24066666667,14.748
777.23,8.31933333333,48.7376666667,47.9633333333,9.46633333333,5.99533333333,6.05266666667,8.032,38.5253333333,7.42966666667,5.077,4.217,13.8556666667
777.54,8.57633333333,48.5993333333,48.6563333333,10.2916666667,7.147,6.97566666667,9.377,39.2793333333,7.31833333333,5.317,4.85966666667,14.3793333333
777.85,8.77366666667,48.694,48.5803333333,10.7613333333,7.69433333333,7.43866666667,9.76733333333,39.4946666667,7.63766666667,5.366,5.16766666667,14.31
778.16,10.139,48.853,49.306,11.8663333333,8.58133333333,7.56166666667,9.969,40.017,8.63766666667,6.882,6.372,14.528
778.47,10.239,48.5213333333,49.8293333333,12.2013333333,9.613,7.338,9.98266666667,40.216,9.21533333333,7.765,6.65533333333,13.9933333333
778.78,9.92,48.685,49.4856666667,11.7496666667,9.89133333333,6.88966666667,9.94866666667,40.3943333333,8.66233333333,6.861,6.20333333333,13.2073333333
779.09,9.18166666667,48.0753333333,48.6173333333,10.75,9.69466666667,5.73166666667,9.66633333333,39.093,7.699,5.817,4.96133333333,12.347
779.40,9.13266666667,47.7456666667,49.0013333333,11.0726666667,10.274,6.27866666667,9.646,39.8973333333,7.84833333333,5.822,4.93733333333,12.4426666667
779.71,9.797,47.929,49.5573333333,11.0823333333,10.9396666667,6.48366666667,10.026,39.4456666667,8.82633333333,6.427,5.08433333333,13.4536666667
780.02,10.5516666667,47.3266666667,49.4026666667,11.4906666667,11.234,6.39933333333,9.983,39.3343333333,8.646,6.314,5.09066666667,13.225
780.33,10.1376666667,47.136,50.258,11.7983333333,11.6263333333,7.016,9.59333333333,39.7196666667,7.98966666667,5.928,5.46933333333,12.944
780.64,10.967,47.5036666667,50.8803333333,12.8716666667,11.6593333333,7.821,9.697,39.5956666667,8.51366666667,6.753,6.29166666667,13.189
780.95,10.7403333333,46.971,50.249,12.3793333333,11.7936666667,8.048,9.01366666667,39.3913333333,8.36966666667,5.092,6.204,12.789
781.26,11.1306666667,46.7436666667,49.467,12.108,11.782,8.259,9.14733333333,39.0466666667,7.993,4.263,5.98,12.907
781.57,9.60666666667,46.691,49.3136666667,11.101,10.7043333333,7.62433333333,8.17333333333,39.3413333333,6.03833333333,0.823,4.60533333333,12.809
781.88,10.129,47.084,49.5396666667,11.1416666667,10.4356666667,8.533,7.85733333333,39.2876666667,6.26166666667,0.368,5.03366666667,13.2903333333
782.19,11.216,48.141,50.7876666667,11.8776666667,11.5626666667,9.23133333333,8.28633333333,40.2013333333,7.341,1.04,6.39566666667,15.0283333333
782.50,10.9596666667,47.86,52.0103333333,12.0296666667,11.576,9.144,7.68466666667,40.9533333333,7.97666666667,1.654,6.35533333333,14.4616666667
782.81,10.103,47.7566666667,51.9776666667,11.067,10.6346666667,8.27533333333,7.14533333333,40.7443333333,7.378,0.499,5.98166666667,13.26
783.12,9.9,46.7666666667,51.5333333333,11.1666666667,10.8666666667,8.43333333333,6.93333333333,40.9,6.56666666667,-1.3,6.36666666667,12.4
783.43,10.233,47.653,52.415,11.3813333333,11.111,9.186,8.27433333333,41.709,6.383,-1.52,7.22733333333,12.631
783.74,11.5423333333,46.766,51.144,11.3763333333,11.708,9.851,9.41966666667,41.6916666667,6.93166666667,-1.095,7.927,12.471
784.05,12.4496666667,45.8836666667,51.4726666667,10.91,11.546,10.107,10.174,43.0056666667,7.26233333333,-0.703,8.33333333333,12.517
784.36,13.1653333333,46.8013333333,52.121,12.256,11.852,10.0673333333,10.5726666667,43.5353333333,7.97966666667,1.01,9.25933333333,12.1886666667
784.67,13.9806666667,47.1806666667,53.1533333333,13.18,12.446,10.377,11.7453333333,43.61,8.50866666667,1.502,10.477,12.7463333333
784.98,14.5546666667,47.5576666667,52.805,13.5643333333,13.9933333333,11.023,12.5743333333,43.1353333333,9.53766666667,3.069,11.6173333333,12.5413333333
785.29,13.3666666667,47.1,51.9,12.4,13.3333333333,10.1,12.4333333333,42.6666666667,7.83333333333,1.0,10.8333333333,11.1
785.60,12.0373333333,45.172,50.0333333333,11.1113333333,11.8713333333,8.96166666667,10.8466666667,40.1453333333,6.01866666667,-0.694,9.127,8.33333333333
785.91,11.7723333333,44.553,48.8456666667,10.179,11.48,8.813,10.732,38.8943333333,5.13833333333,-0.78,8.45533333333,7.60966666667
786.22,11.8583333333,44.9643333333,48.928,9.422,11.5336666667,8.837,11.0463333333,39.0513333333,5.45833333333,-0.292,7.57,7.69966666667
786.53,11.702,44.165,48.1303333333,9.05866666667,11.444,8.18833333333,11.799,39.2973333333,5.38366666667,-0.58,6.931,7.41433333333
786.84,11.3433333333,42.9973333333,47.275,8.555,11.8503333333,8.365,11.6603333333,39.195,5.98866666667,-0.57,7.12933333333,7.38266666667
787.14,10.5566666667,43.3463333333,47.7926666667,8.57333333333,11.2283333333,8.09333333333,11.58,40.787,5.598,0.288,6.142,7.26133333333
787.45,9.28233333333,43.3173333333,47.3366666667,7.59166666667,11.292,7.59133333333,10.973,40.1913333333,3.95533333333,-1.34,5.23133333333,6.02866666667
787.76,9.75233333333,42.615,47.0683333333,6.33466666667,11.9786666667,8.02766666667,11.5396666667,40.044,3.07333333333,-1.787,4.86066666667,6.71066666667
788.07,9.793,41.8596666667,46.741,6.086,12.2646666667,8.18666666667,11.554,40.037,3.33633333333,-1.205,4.60333333333,6.086
788.38,10.0,40.9563333333,47.315,5.58666666667,11.111,8.08633333333,11.8826666667,39.5063333333,2.16066666667,-2.222,4.01233333333,5.64833333333
788.69,11.192,40.6126666667,47.2246666667,6.15733333333,11.829,8.31066666667,12.8903333333,39.4903333333,2.578,-1.911,4.58,6.218
789.00,11.9563333333,41.244,47.5843333333,6.67266666667,11.9563333333,8.81666666667,13.8586666667,40.2776666667,2.959,-1.63,5.07266666667,6.61266666667
789.31,13.175,41.8416666667,48.155,7.44133333333,13.0223333333,9.11866666667,15.0963333333,41.2016666667,3.355,-2.287,5.85566666667,7.13633333333
789.62,13.449,41.415,47.9413333333,8.53933333333,14.1203333333,9.698,15.95,41.5063333333,3.17166666667,-2.653,6.77033333333,7.56333333333
789.92,14.335,42.3476666667,48.5446666667,8.63833333333,14.022,10.391,15.5866666667,41.4706666667,2.598,-2.629,6.57266666667,7.261
790.23,15.365,43.1746666667,49.714,10.0953333333,15.365,11.714,17.0793333333,42.3493333333,3.206,-2.286,7.84133333333,8.41266666667
790.54,16.7646666667,43.705,50.424,10.5346666667,16.797,12.557,18.7866666667,41.259,3.65333333333,-2.935,9.32833333333,9.165
790.85,17.1393333333,43.3043333333,50.212,10.4593333333,17.628,12.5776666667,19.0293333333,41.1533333333,3.94266666667,-3.617,9.254,9.938
791.16,16.5663333333,43.42,50.4676666667,10.254,16.8003333333,12.191,18.9713333333,40.7816666667,4.175,-4.008,9.18533333333,9.285
791.47,16.5793333333,44.9323333333,51.724,10.554,16.3703333333,11.8773333333,19.192,41.0656666667,3.483,-5.852,8.429,9.3
791.78,16.0483333333,44.3973333333,50.9366666667,10.6046666667,16.225,11.6646666667,19.2293333333,41.2866666667,3.464,-6.257,8.413,8.48333333333
792.08,17.8063333333,45.0496666667,51.8873333333,11.7876666667,17.201,12.8206666667,20.655,43.02,5.09266666667,-5.021,9.50866666667,9.544
792.39,18.5466666667,45.119,52.603,12.3283333333,18.402,14.1,21.8726666667,43.8176666667,5.459,-4.555,9.653,9.58066666667
792.70,17.9766666667,44.3956666667,52.1106666667,12.7363333333,18.013,14.7016666667,21.7976666667,43.559,5.96766666667,-3.712,9.97066666667,9.53433333333
793.01,18.5103333333,45.5383333333,53.208,13.311,17.5516666667,15.5973333333,22.2713333333,43.695,6.60033333333,-2.987,11.7623333333,9.77133333333
793.32,17.929,44.7493333333,53.2383333333,12.1476666667,17.563,15.075,23.0513333333,42.4073333333,7.61066666667,-2.525,12.2943333333,10.0256666667
793.62,17.436,43.9196666667,51.7216666667,10.7693333333,15.6776666667,13.1136666667,21.6483333333,40.8426666667,7.216,-2.308,11.0626666667,7.76533333333
793.93,16.322,42.8363333333,50.6346666667,8.705,14.2183333333,11.9693333333,20.457,40.551,6.964,-1.197,9.72066666667,6.09366666667
794.24,16.612,42.497,51.0036666667,9.41966666667,13.7273333333,12.2673333333,21.2486666667,41.256,7.48466666667,1.424,10.4053333333,5.47633333333
794.55,17.0083333333,42.323,51.1683333333,10.104,14.491,12.5133333333,21.9346666667,41.891,8.23433333333,2.373,11.147,5.89733333333
794.86,18.0586666667,42.0413333333,50.6066666667,9.13633333333,15.596,12.4556666667,22.234,43.1123333333,8.95766666667,4.604,11.7773333333,5.853
795.16,19.224,42.469,50.7936666667,9.31233333333,16.5783333333,12.628,23.0336666667,43.5273333333,10.1233333333,6.349,11.9576666667,6.91333333333
795.47,18.495,42.5983333333,50.7633333333,8.626,16.7553333333,12.2823333333,22.3643333333,43.131,9.37166666667,6.922,11.9986666667,7.064
795.78,18.542,42.6046666667,50.92,8.811,16.9143333333,11.394,22.5053333333,43.4183333333,9.943,7.643,13.1633333333,7.78466666667
796.09,18.728,43.2213333333,51.3976666667,8.805,17.435,11.4253333333,22.8513333333,43.2913333333,9.95833333333,7.757,13.627,8.03633333333
796.40,19.196,42.6193333333,51.0046666667,8.00433333333,17.949,11.5386666667,23.4233333333,43.0006666667,9.321,7.277,12.4736666667,7.79633333333
796.70,19.127,42.412,50.5196666667,8.00433333333,17.325,11.0186666667,22.4183333333,43.659,8.66233333333,7.38,12.37,7.623
797.01,19.6323333333,42.8373333333,50.711,8.32466666667,18.7996666667,11.5153333333,23.101,44.1206666667,8.98366666667,7.804,12.2093333333,8.602
797.32,20.007,42.631,50.2756666667,9.91733333333,19.2493333333,11.398,23.3126666667,43.8703333333,9.12533333333,6.198,12.328,9.60733333333
797.63,20.5903333333,43.2293333333,51.0416666667,10.035,19.514,11.8053333333,24.41,44.3403333333,9.51433333333,5.417,12.9863333333,10.2776666667
797.93,20.9733333333,44.2573333333,50.735,9.909,19.853,12.0096666667,24.51,43.9776666667,10.049,6.303,12.535,10.8196666667
798.24,19.9296666667,43.7193333333,50.421,10.421,18.5966666667,12.4913333333,24.5966666667,42.1403333333,9.75433333333,5.684,12.6313333333,11.333
798.55,18.9416666667,42.469,49.6293333333,9.524,17.6013333333,12.1696666667,23.598,41.5166666667,8.67733333333,4.55,13.1216666667,10.3706666667
798.85,18.5503333333,41.4783333333,49.444,9.329,16.0386666667,11.769,23.107,40.8323333333,8.25266666667,3.983,12.3786666667,9.43666666667
799.16,18.623,41.5943333333,50.7243333333,9.42033333333,15.7966666667,12.4276666667,23.297,40.4713333333,8.55066666667,4.022,12.174,9.52866666667
799.47,18.5386666667,40.712,50.0733333333,10.0586666667,16.483,12.335,22.6873333333,41.263,8.84733333333,4.405,12.6286666667,9.61833333333
799.78,18.3406666667,41.1086666667,50.2603333333,11.3093333333,16.927,12.4256666667,22.3213333333,41.8526666667,9.48666666667,5.915,13.5043333333,10.6026666667
800.08,17.8843333333,41.7046666667,50.8753333333,12.2146666667,17.2373333333,13.3176666667,23.1733333333,42.7323333333,10.1216666667,7.192,14.2313333333,10.54
800.39,19.097,42.2066666667,52.8166666667,13.0403333333,16.9366666667,14.815,24.8843333333,44.1746666667,10.764,9.144,16.6663333333,11.6513333333
800.70,19.2076666667,43.9373333333,54.782,13.1253333333,15.5663333333,15.5663333333,25.05,45.2583333333,10.364,9.964,17.8873333333,12.1246666667
801.00,19.1666666667,44.087,53.8886666667,13.7303333333,15.992,16.3893333333,24.881,44.643,11.2696666667,12.143,18.2936666667,13.2143333333
801.31,18.8563333333,42.288,53.136,13.846,14.714,16.2523333333,24.8913333333,43.6293333333,9.82233333333,11.124,18.7376666667,13.0966666667
801.62,20.1413333333,42.3243333333,53.3963333333,13.977,16.0583333333,17.0003333333,25.481,44.366,11.111,12.956,19.6703333333,13.5846666667
801.92,21.2916666667,44.577,55.104,15.4306666667,17.1846666667,18.1023333333,26.9936666667,44.8166666667,12.879,14.833,19.9363333333,14.872
802.23,21.1123333333,45.5133333333,55.0956666667,14.819,17.7426666667,18.3516666667,27.1213333333,45.0263333333,12.8703333333,15.469,19.8943333333,13.926
802.54,20.138,44.255,52.5373333333,13.9666666667,17.3363333333,17.5396666667,26.756,44.5393333333,11.2056666667,15.591,19.326,13.2766666667
