wavelength,Back_NeoFasm,Belly_NeoFasm,Breast_NeoFasm,Crissum_NeoFasm,Crown_NeoFasm,DorTail_NeoFasm,Patch10_NeoFasm,Rump_NeoFasm,Throat_NeoFasm,WingTip_NeoFasm
820.85,19.3926,63.1203333333,41.6706666667,56.1728,16.6586666667,13.1083333333,9.61566666667,20.8921333333,60.5056666667,21.1727333333
821.15,19.4558,63.3985333333,41.8096666667,56.3166,16.7040666667,13.1160666667,9.68453333333,20.8638666667,60.7153666667,21.1768666667
821.45,19.5238666667,63.6124666667,41.9225333333,56.4341333333,16.7426666667,13.1815333333,9.74873333333,20.9425333333,60.8992,21.2774666667
821.76,19.5746,63.4562666666,41.9134,56.377,16.8829333333,13.2571333333,9.86853333333,20.9354666667,60.9651333333,21.3566666667
822.06,19.6047333333,63.4443333333,41.9091333333,56.352,16.9404,13.2540666667,9.87693333335,20.8423333333,61.0472666667,21.4162
822.36,19.5143333333,63.2753333333,41.8596,56.2629333334,16.9946666667,13.2803333333,9.91926666668,20.7722,60.9638333333,21.4206
822.67,19.5688666667,63.4720666667,41.9597333333,56.3817333334,17.0161333333,13.2454,9.88853333333,20.7123333333,61.1345333333,21.427
822.97,19.6210666667,63.4064,41.9786,56.3224,17.1470666667,13.3245333333,9.94680000001,20.6922666667,61.1906,21.5094
823.27,19.6348,63.3187333333,41.8890666667,56.2319333333,17.1560666667,13.3665333333,9.97506666666,20.7320666667,61.1113333333,21.5683333333
823.58,19.55,63.3488,41.984,56.2374,17.0852,13.3507333333,9.86239999999,20.661,61.1471333333,21.5810666667
823.88,19.6362666666,63.2885333333,41.9654666667,56.2496,17.1442,13.3564,9.92786666666,20.6161333333,61.2185666667,21.7518
824.18,19.6629333333,63.171,42.1036,56.2741333333,17.2239333333,13.3442666667,9.97566666667,20.5736,61.2886333333,21.8434
824.49,19.6738,63.1590666666,42.1014,56.2732666667,17.286,13.3436666667,9.97746666666,20.647,61.3706666667,21.9341333333
824.79,19.6244666667,62.8369333333,42.0365333333,56.0816,17.3650666667,13.4825333333,10.0584666667,20.6566,61.0645333333,21.9706666667
825.09,19.6353333333,62.9694666667,42.2545333333,56.3090666667,17.3434666667,13.5724,10.0937333333,20.7213333333,61.0827666667,22.0442666667
825.39,19.6704,62.9412,42.3694,56.448,17.4744666667,13.7136,10.2605333333,20.8373333334,61.1518,22.1342666667
825.70,20.1144666667,63.2554,42.7834,56.6390666667,17.6654666667,14.1123333333,10.5566666667,21.1409333333,61.4043,22.3849333333
826.00,20.2676666667,63.2183333333,42.8872,56.7440666667,17.7535333333,14.2862666667,10.6808,21.3567333333,61.6092,22.4811333333
826.30,20.2036666667,62.841,42.6848,56.4606,17.5948,14.1878666666,10.6912,21.3778,61.1304333333,22.5071333333
826.61,20.3917333333,62.993,42.9116666667,56.6917333333,17.7117333333,14.2746,10.7823333333,21.6028,61.4165333333,22.5821333333
826.91,20.2996,62.7319333333,42.5472666667,56.4030666667,17.4670666667,13.9827333333,10.774,21.5288666667,61.1562,22.3891333333
827.21,20.3919333333,63.0654,42.8293333333,56.7836,17.4288,14.0516,10.8206,21.7093333333,61.4537,22.4226666667
827.51,20.224,63.1281333333,42.6528,56.566,17.1134,13.9006,10.5436666667,21.4731333333,61.2692,22.2895333333
827.82,20.4052,62.8518,42.5687333333,56.4117333333,17.2808,14.2124666667,10.7874666667,21.6107333333,61.1227,22.3904666667
828.12,20.6738,63.1307333333,42.9024,56.8398,17.4063333333,14.3911333333,11.0914,21.8740666667,61.6095666667,22.677
828.42,20.7544,63.3118666667,42.8004,56.891,17.3768666667,14.4334666667,11.216,22.0744666667,61.6689666667,22.8288666667
828.72,20.8539333333,63.4742,42.9914666667,56.993,17.4632666667,14.6078,11.369,22.3138666667,62.0435,22.9945333333
829.02,20.3087333333,62.8871333333,42.419,56.5496,17.0043333333,14.039,10.9482666667,21.9439333333,61.4657,22.782
829.33,20.0112,62.6464,42.2172666667,56.4539333333,16.5932666666,13.7361333333,10.7885333333,21.8520666667,61.1425666667,22.6614
829.63,20.3615333333,63.0978666667,42.5768,56.7422,16.7928,14.0101333333,10.9710666667,22.2446,61.5678,22.7701333333
829.93,20.0466666667,62.8150666667,42.3295333333,56.5312666667,16.7273333333,13.7394666667,10.6769333333,22.0075333333,61.4122666667,22.6236666667
830.23,20.9098666667,63.4420666667,43.0678666667,57.1392,17.7104666667,14.9758666667,11.3925333333,23.0680666667,61.8523333333,23.725
830.54,21.907,64.1168,44.1221333333,57.8390666667,18.8763333333,15.8832,12.3663333333,24.1544666667,62.6688333333,24.7488
830.84,22.6320666667,64.4649333333,44.7218666666,58.7202666667,20.2457333333,16.7477333333,13.473,25.0626666667,63.1852333333,25.4932666667
831.14,22.6344666667,65.0102,45.269,59.6892666666,20.437,16.3820666667,13.2241333334,24.8778,63.7847,25.5681333333
831.44,22.3476,65.6126666667,45.2591333333,59.8632666667,20.3304666667,16.2735333333,12.8490666667,24.8034666666,63.9486,25.4701333333
831.74,21.3921333333,64.0675333333,44.1055333333,58.1130666667,19.1897333333,14.9374666667,11.5932,23.5346,62.651,24.0782666667
832.04,21.0916,63.4628,43.5440666667,57.4562,18.5478666667,14.349,11.074,22.8231333333,61.5638666667,23.2902
832.35,21.3744,63.6506666667,43.7747333333,57.7380666667,18.6541333333,14.4358666667,11.2002666667,22.949,62.4815333333,23.116
832.65,21.4387333333,63.8606,43.7579333333,57.73,18.7668666666,14.3565333333,11.0143333333,22.7569333333,62.5558333333,23.092
832.95,20.8244,63.3988666667,43.2466666667,57.1971333333,18.0300666667,13.7096,9.99366666665,21.9488666667,61.8855666667,22.4477333333
833.25,20.5735333333,63.1729333333,43.0204666667,56.9033333333,17.7658,13.5178666667,9.83960000001,21.5442,61.6367333333,22.0738666667
833.55,20.1576666667,62.403,42.5028666667,56.2399333333,17.3587333333,13.0296,9.61566666667,21.0725333333,61.1187,21.4686666667
833.85,19.4446666666,61.4943333334,41.5130666667,55.3307333333,16.6164666667,12.4874,8.92480000001,20.3465333333,60.0949666667,20.6708666667
834.16,19.474,61.3833333333,41.5159333333,55.2318666667,16.4533333333,12.5718666666,8.89253333335,20.3606,60.0460333333,20.8240666667
834.46,19.0634666667,60.844,41.0586666667,54.5436,15.7912,12.2189333333,8.39153333333,20.037,59.4964333333,20.533
834.76,18.9966,60.1616,40.7591333333,54.1113333333,15.7234666667,12.1382,8.41779999999,19.8308666667,58.9966666667,20.3569333333
835.06,19.7304666667,60.9178666667,41.6480666667,55.0165333333,16.5749333333,13.099,9.213,20.578,59.7911666667,21.3591333333
835.36,19.8046,60.773,41.5212666667,55.0206666667,16.4505333333,12.9883333333,9.14373333335,20.4778666667,59.6924333333,21.3134
835.66,19.3655333333,61.0514,41.1964666667,55.0735333333,15.8622666667,12.1641333333,8.62906666668,19.9048,59.37,20.8430666667
835.96,19.3124,60.4389333333,40.7753333333,54.3964666667,15.3668666667,12.0264,8.80273333333,19.6781333333,58.7197666667,20.3121333333
836.26,19.2212,60.4781333333,41.0475333333,54.8106,15.1436666667,12.0548666667,9.08413333334,19.7474666667,59.3903,20.2524666667
836.57,19.2989333333,60.8557333333,41.1942666667,55.3833333333,15.0030666666,12.0023333333,9.26933333332,20.0951333333,59.9525,20.5822666667
836.87,19.8127333333,62.4272666667,42.2868666667,57.1248,15.1522666666,12.0428,9.44833333333,20.8225333333,61.2337,21.0365333333
837.17,19.9780666667,62.9376666667,42.4836,57.3773333333,15.2674,11.6264666667,9.80220000001,21.1503333333,61.5568333333,20.9378
837.47,20.2539333333,62.9682,42.4762666667,57.4365333334,14.8492,11.4443333333,9.77773333334,21.1826,61.1349,20.8332666667
837.77,21.5262666667,64.3186,43.5891333333,58.6163333333,16.2264666666,12.3439333333,11.4214666667,22.5158,62.2683,22.1383333333
838.07,22.6986666667,65.8233333333,44.6604666667,59.7959333333,16.6622,12.5610666667,11.7798666666,23.107,63.8437666667,22.459
838.37,21.579,64.7368,43.2779333333,59.326,15.2168666667,10.8125333333,10.4062666667,21.3943333333,62.7886,20.6372666667
838.67,20.8344,64.5006666667,42.0253333333,58.5746666667,14.693,10.108,9.63893333333,20.7032,62.3909666667,20.0094
838.97,21.1538666667,63.5531333333,41.6666666667,57.5274666667,15.1831333333,11.0072,9.88099999999,20.9432,61.3232333333,20.4944666667
839.27,21.0770666667,64.0760666667,41.8942,58.1708,15.6268666667,10.6684666667,9.57293333335,20.9936,62.1356333333,21.1049333333
839.57,21.8048666667,63.9366666667,41.5874,57.7505333333,16.6078666667,10.5485333333,10.4308666667,21.2154666667,61.4331,21.8684666667
839.87,21.5287333333,63.7809333333,41.4563333333,57.3586,16.3636666667,10.0678,9.58839999999,20.6060666667,60.6468333333,21.5468
840.17,20.5164,63.2789333333,40.7156,56.1231333333,15.5978,9.48359999999,8.7318,19.2662666667,59.4293,20.6159333333
840.47,21.0376,63.9669333333,41.6346,57.0156666667,16.0146666667,10.0092,8.84293333333,19.2928666667,60.1653,20.863
840.77,19.6436,63.5348666667,40.5906666667,56.0899333333,14.8429333333,8.62633333333,7.75433333333,17.9092,59.3670666667,19.5498666667
841.07,18.4977333333,63.7997333333,40.108,55.886,13.8046666667,7.7172,6.02853333333,16.6028666667,59.5090333333,18.3308666667
841.37,17.0699333333,63.0320666667,39.1118,54.7932666667,13.0985333333,6.93220000001,5.1352,15.8039333333,59.3312666667,17.5904666667
841.67,17.2421333333,64.3864666667,39.8695333333,55.1140666667,13.5939333333,7.67646666666,5.2008,16.4820666667,60.7382333333,18.1650666667
841.97,17.9087333333,65.9503333333,41.5713333333,56.4874666667,14.8008666667,8.64246666666,6.08893333333,17.6660666667,62.5880666667,19.1911333333
842.27,17.5386,66.5924666667,41.274,57.0811333333,14.1497333333,8.01486666666,5.3432,17.2045333334,63.1912333333,18.2808
842.57,16.6862666667,66.3786,40.0392,56.5555333333,13.0975333334,7.19053333333,4.08653333333,16.0577333333,61.8731,16.9745333333
842.87,15.3609333333,65.6666666667,38.9583333333,55.1805333333,11.7916666667,7.16666666666,2.87506666667,14.8888666667,60.5555,15.5556
843.17,15.8840666666,64.5072666667,38.6522,54.174,11.9565333333,7.56526666666,3.6522,15.1738666667,60.7174333333,15.2754
843.47,15.9545333333,63.1364,37.9241333333,53.5,11.803,7.06046666667,3.1364,14.8637333333,60.962,15.0
843.77,15.759,62.2692,37.0735333333,52.7855333333,11.9562,7.85599999999,2.89513333333,15.0077333333,60.4773333333,15.6024666667
844.07,17.1406,62.2972666667,38.4579333333,53.5260666667,13.7670666667,9.49386666667,4.08026666667,16.7711333333,61.9438333333,16.3212
844.37,16.7403333333,60.6552666667,37.4119333334,52.7272,13.1695333333,9.33666666666,3.4562,16.4128,60.1885,14.9548666667
844.67,15.6666666667,58.25,35.7166666667,51.1666666667,10.9666666667,7.66666666667,1.8,14.6833333333,56.4,13.3
844.97,16.1152666667,55.9341333333,34.5679333333,49.7118,10.2715333333,6.6666,1.38273333333,13.9094,53.9177,13.1852
845.27,15.6397333333,55.303,33.8552,49.3938666667,9.46126666667,5.53873333333,0.050333333332,12.963,53.4343666667,13.1480666667
845.57,16.3544666667,54.3797333333,34.498,49.2826666667,10.5992,6.29533333333,0.101266666667,13.9746666667,53.6962,14.4473333333
845.87,17.7156666667,55.4990666667,36.0406,50.9135333333,13.0286666667,8.51113333335,2.94413333334,16.4467333334,55.6175666667,15.9052666667
846.17,18.1754,57.8070666667,36.6666666667,53.5964,13.9823333333,8.57906666665,3.19299999999,17.3858666667,57.3595333333,16.7016666667
846.47,18.6700666667,58.0927333333,36.1330666667,54.4182,14.7506666667,9.46626666667,4.02453333333,17.3928666667,56.6753,17.7076666667
846.77,17.6895333333,57.619,35.2028,54.7797333333,14.5854666666,9.06533333333,3.84479999999,16.9665333333,55.8995,17.3721333333
847.07,17.3516,58.4840666667,35.3608,55.1415333333,13.7533333333,7.32433333333,3.47020000001,16.2922666667,57.4155,16.8948666667
847.37,16.5281333333,57.2669333333,32.6316,53.1116666667,12.336,5.87246666666,1.95753333333,13.6288,56.2603666667,15.7710666667
847.67,18.2486,59.5856666667,34.1243333334,54.4822,13.0320666667,6.87379999999,4.38800000001,15.0281333333,58.0226,17.8154
847.97,19.9424,62.7858666667,35.9462666667,56.6378666667,15.5235333333,8.81846666667,6.18640000001,16.4840666667,61.0662333333,19.9808
848.26,18.1206666667,63.0266,35.6280666667,56.2612666667,15.4499333333,8.34826666667,6.23146666666,15.45,62.2552,17.9821333333
848.56,16.8569333333,61.0009333333,34.1541333334,54.2942,13.7938,7.12726666667,5.50560000001,13.8539333333,60.4004666667,15.4154666667
848.86,14.5398,59.5091333334,32.7198666667,52.7606666667,10.6952,4.5808,4.70346666667,11.4110666667,59.5500333333,13.6604666667
849.16,11.7559333333,56.7402666667,30.9148666667,49.3586,7.06613333334,0.925333333326,1.07260000001,7.73906666667,57.0662666667,10.5363333333
849.46,10.2581333333,54.2794666667,28.1934666667,46.9892,4.64513333334,-1.82793333333,-2.10760000001,5.5484,55.5270333333,6.8386
849.76,6.00466666668,53.653,25.7078,45.0456,1.00453333333,-6.02739999999,-6.36993333334,2.76253333333,53.9727,2.76266666667
850.06,8.96406666666,55.2252,26.9144666667,45.7658666667,2.81526666667,-3.37833333333,-2.86026666666,4.8424,55.3603,4.9098
850.36,6.73473333332,52.9251333333,24.6258,43.3333333333,-0.0453333333334,-4.3084,-4.44453333334,3.1292,52.0066333333,2.1542
850.65,8.57139999999,54.4444666667,27.6871333333,45.8956666667,2.721,-1.542,-0.861733333332,6.8708,53.8095666667,5.32893333333
850.95,8.41426666667,51.0463333333,25.6527333333,43.7108666667,3.19313333334,-0.452933333335,-1.79073333334,5.24266666667,49.9676666667,4.7466
851.25,8.77319999999,50.1411333333,24.886,43.4094,2.19326666667,-1.02066666667,-2.32360000001,4.7774,48.4255,4.3432
851.55,8.31659999999,49.7882,24.2140666667,43.1884666667,-0.222933333333,-2.63113333333,-4.61533333333,3.29993333333,46.7891333333,3.61213333333
851.85,9.04906666665,51.1799333333,25.6357333333,46.3000666667,0.595666666667,-1.94713333333,-3.68840000001,4.74226666666,47.4340333333,4.3758
852.15,9.83206666667,54.6282666667,27.0262,48.9928666667,2.06233333333,-0.0239333333334,-4.46046666667,5.4198,48.9210333333,3.74113333333
852.45,6.92819999999,54.4314,24.1829333333,49.5686,-1.0456,-3.13726666666,-9.49013333335,1.98693333333,48.7712333333,1.30726666667
852.74,6.29026666667,54.6774,25.5108,50.457,-1.74733333333,-2.95706666667,-8.87093333333,0.457066666667,51.0618666667,1.7742
853.04,8.3846,52.9232,27.1795333333,49.2564666666,-1.69233333333,-2.43586666666,-7.61533333334,0.794866666668,50.0256,2.84613333333
853.34,5.53853333334,50.4101333333,24.9742,47.0512666667,-5.15373333333,-4.94873333334,-12.1794666667,-0.640933333334,47.4358,1.1282
853.64,7.13006666666,53.1532,27.0012666667,49.8069333333,-2.3938,-4.4016,-11.4028,1.54433333333,48.9962,4.6074
853.94,6.25513333333,54.2386,26.9136666666,50.5624,-5.9534,-7.10553333333,-15.3634666667,-0.960333333336,49.5609333333,2.00266666667
854.23,5.44680000001,55.319,28.2553333333,51.007,-6.78006666667,-8.42553333333,-15.2907333333,0.425533333333,51.3051666667,1.81553333333
854.53,5.11766666667,54.9378,29.1286666667,50.4563333333,-4.01113333333,-6.27933333334,-13.0013333333,2.21293333334,52.8076666667,3.07046666667
854.83,7.53966666667,55.6613333333,29.4973333333,51.455,-0.608400000001,-2.98946666667,-10.0265333333,5.52913333333,54.6827,6.53433333333
855.13,9.45913333333,57.1823333333,30.6918,51.3207333333,2.4402,-0.276733333334,-7.59746666667,7.62266666667,56.0251,9.38373333335
855.43,9.72113333333,54.7394,29.7212,50.3514,1.7212,-0.654466666668,-6.27880000001,7.39393333333,54.5817666666,10.0364666667
855.72,14.9377333333,59.3898,35.3447333333,54.2372666667,8.40679999999,6.23726666666,1.10733333333,14.0112666667,58.6892666667,16.0452
856.02,15.8084,61.3601333333,36.5218,55.0054666667,9.67666666666,7.95979999999,2.31893333333,16.388,59.1861333333,18.4614
856.32,13.8443333333,62.0905333333,35.8652666667,55.3543333333,8.40880000001,8.40893333333,0.696733333333,16.1672666667,59.9070333334,17.2822
856.62,13.5714666667,63.9285333333,37.5476666667,55.9285333333,8.78566666665,8.80953333334,1.80953333333,15.238,61.0237333333,17.2381333334
856.91,13.713,64.2704,38.4342,56.5836,9.60859999999,9.96446666666,3.08426666666,14.2112,62.064,16.6073333334
857.21,12.7778,61.9778,35.6888,54.9776666667,11.8,10.4444,4.13333333333,14.8221333333,59.1224333333,16.4666
857.51,13.7500666667,64.1434666667,36.6435333333,57.5694,13.4953333333,10.625,4.7686,15.6712666667,61.6552,17.9860666667
857.81,12.6668,62.3908,35.2414,56.3907333333,12.2298,9.67820000001,3.977,14.3447333333,59.5863666667,16.8046
858.10,13.1958,63.8717333333,36.9300666667,57.0905333333,14.181,11.4776666667,6.73533333333,15.9678666667,59.1638,18.4192
858.40,11.6608666667,61.8118666667,35.238,54.9129333333,11.3820666667,9.66333333333,4.76186666666,14.1230666667,56.7363333334,15.8651333333
858.70,11.1422666667,61.4219333333,34.3355333334,54.126,11.3986,9.02093333334,4.03266666667,13.5198,56.2589,14.732
858.99,9.78413333334,59.9762,32.8296666667,53.717,9.01686666666,6.97840000001,2.7098,11.175,54.6282333333,13.6688666667
859.29,10.9134,58.2918,32.6928,53.3808,9.5612,7.99540000001,2.79946666666,11.1268666667,52.7283,13.0724
859.59,12.0588,60.7108,34.093,55.5638,11.4706666667,7.4264,3.70093333333,11.5686666667,54.7059,15.4657333333
859.89,11.4503333333,59.8472666666,33.8168,56.5139333333,10.9414666667,6.43773333333,1.14506666667,10.8906,55.2798,15.2671333333
860.18,13.7164666667,60.3832666667,35.0702666667,56.1941333333,11.1622,7.63713333333,2.70746666667,12.5416666667,55.4277666667,17.7524
860.48,12.2656666667,60.4166666667,36.0416666667,55.3125333334,9.40113333332,6.66673333334,1.71886666667,10.8074,55.5340333333,18.5678
860.78,12.5576,58.1574666667,34.9332,52.7274,9.21206666669,7.39393333333,2.81206666667,11.4182,53.4423666667,18.4726
861.07,13.6998,59.4138,35.6044666667,52.332,9.42633333334,8.10739999999,2.29553333333,12.9182,55.2379666667,19.0721333333
861.37,9.596,56.2121333333,32.3233333333,48.8888666667,4.89886666667,3.2324,-2.57566666667,9.84859999999,52.8031,13.4344
861.67,9.84,55.0555333333,33.3823333333,47.6998,5.3628,3.444,-1.6482,9.6678,52.7431333333,14.1204
861.96,10.2238666667,56.0695333333,35.2487333333,48.4577333333,6.21893333333,4.42773333333,-1.64186666667,10.3732666667,54.8258666667,14.5771333333
862.26,10.2106,56.3816666667,35.7868666667,49.5416,6.74093333334,4.7832,-2.37926666667,11.3258,55.7992333333,14.0768666667
862.56,5.53093333335,53.0370666667,31.3086,46.6914,4.41973333333,1.62966666667,-4.71606666667,9.62966666667,53.5185,12.3455333333
862.85,6.545,52.7007333333,31.5571333333,47.0072666667,6.05853333333,3.23613333333,-3.455,12.0438,54.0875333333,12.7736666667
863.15,8.83506666667,52.8487333333,32.1568,47.2202666667,8.90420000001,5.79,0.299799999998,14.7636,53.5181,15.6401333333
863.45,7.20853333334,51.6608,29.7525333333,47.0200666667,7.656,4.0754,-2.75626666667,14.1578666667,51.7314,12.9564666667
863.74,7.34853333333,52.8282666667,30.1514,48.207,6.46466666667,3.1314,-3.8636,13.3585333333,53.1944666667,11.3636
864.04,3.6858,53.0624,29.2683333333,48.1029333333,3.52313333333,0.406533333334,-8.48233333333,10.0271333333,51.5176666667,8.02166666668
864.33,5.04126666666,56.3911333333,31.6254,52.4794,6.25346666667,1.51513333333,-5.372,12.1487333333,53.2783333333,10.4407333333
864.63,12.6372666667,61.3654666667,37.4834,59.1165333333,13.0119333333,8.38013333334,1.31193333333,18.0455333333,58.6345,19.0629333333
