wavelength,Back_EucPenf,Belly_EucPenf,Breast_EucPenf,Crissum_EucPenf,Crown_EucPenf,DorTail_EucPenf,Rump_EucPenf,Throat_EucPenf,WingTip_EucPenf
800.39,12.8441333333,51.3910666667,46.7616666667,43.1253930403,16.4951333333,18.7878,21.35092,51.5552666667,15.6260666667
800.70,13.1717333333,52.0042,46.8722666667,43.5716465202,16.7694666667,19.4493333333,21.8259666667,51.8574333333,15.8516666667
801.00,13.4000666667,51.9333333333,46.6962,43.4305728938,16.4516666666,19.6444666667,21.8384266667,51.8814666667,15.6592
801.31,12.9472666667,52.0935333333,46.5554,43.3344446886,16.3994666667,19.3762666667,21.59016,51.5181,15.8649333333
801.62,13.4134666667,51.7522666666,46.5137333333,43.0697318681,16.5829333333,19.6429333333,22.2485733333,51.1147,16.5828
801.92,13.9976666667,52.1576666667,46.6447333333,43.2873098901,16.7506666667,20.6644666667,22.9681133333,51.3215666667,16.4952
802.23,15.9093333333,53.1941333333,48.1741333333,44.5900021978,18.09,22.2759333333,24.4844733333,52.4441333333,18.0094666667
802.54,16.9309333333,53.6491333333,49.4200666667,45.4074260073,19.2071333333,23.8472,25.44426,53.2819,18.972
802.84,17.1672666667,53.3333333333,49.8777333333,45.9274981685,19.5994666667,24.6272666667,26.0304466667,53.9301666667,19.696
803.15,16.674,52.3231333333,48.4514,45.3965948718,18.8421333333,23.9972,25.2175933333,52.7434,19.4468666667
803.46,15.5084666667,50.9651333333,46.9043333333,44.1500556777,17.4089333333,22.7171333333,23.52418,51.5256,18.0846
803.76,14.9924666667,50.4579333333,46.7342,44.1464915751,16.539,22.5901333333,23.0706,51.4865,18.3333333333
804.07,15.5035333333,50.6948,47.0084666667,44.3465937729,17.1015333333,22.8762,23.4655666667,51.0552666667,19.2643333333
804.38,15.6612666667,50.7107333333,46.5340666667,44.256752381,17.1122666667,22.9318666667,23.6612,51.0239,19.4401333333
804.68,14.1525333333,50.3072666667,45.7032666667,43.332614652,15.381,22.0174666667,22.6302333333,50.5043,17.8232666667
804.99,13.4426,50.4950666667,45.8792,43.3749663004,15.1422666666,21.5985333333,22.2347066667,50.6471666667,17.2476
805.30,13.7573333333,51.0797333333,46.9885333333,44.5164080586,16.1915333333,21.7352666667,22.81038,51.7826,18.1154
805.60,13.499,50.7060666667,46.4930666667,44.4437494505,15.9684666667,21.4042666667,22.57676,51.862,17.5936666667
805.91,13.2153333333,50.4053333333,45.6907333333,44.216656044,16.0646,20.8501333333,22.3030666667,51.1255666667,17.3868666667
806.21,13.1996,50.5942666667,45.1633333333,43.9502135531,16.0172666667,20.4959333333,22.0361733333,50.6376666667,17.2294
806.52,12.4888,51.2220666667,45.9846,44.4508395604,15.9074666667,20.8606666667,22.2573866667,51.3032333333,16.8656
806.83,13.4945333333,52.0112,46.9972,45.8787761905,17.4526,21.9427333333,23.58312,52.0314,17.7186666667
807.13,13.9902,52.8467333333,47.6480666667,46.6464728938,18.597,22.6683333333,24.6756266667,52.9359333333,18.4266
807.44,14.2486,53.3082,48.8328666667,47.6800135531,19.1603333333,23.1821333333,25.2158933334,54.6431666667,18.5138666667
807.74,14.1646666667,54.0604666667,49.8441333333,48.05266337,19.195,23.5672,25.6875066667,55.6969666667,18.684
808.05,15.9170666666,55.3352,51.5872,49.4398362637,20.9347333333,24.7353333333,27.0775133333,57.2222333333,20.3528
808.35,16.2728666667,54.3044,50.5161333333,48.7585139194,20.4898666667,24.7068666667,26.4200066667,56.3299666667,20.1923333333
808.66,16.5474666667,53.6335333333,49.9956,48.4774304029,19.8410666667,24.5121333333,26.0997866667,55.8146666667,20.2206
808.97,16.0526666667,53.5880666667,49.9226666667,48.1846487179,19.6178666667,23.7835333333,25.7662,55.6024333333,19.6453333333
809.27,16.7553333333,54.5640666667,51.2354,48.8797908425,20.0745333333,24.5406666667,26.3160866667,56.2703,19.8976
809.58,17.4314,55.0047333333,52.0585333333,49.4895728938,20.7838,25.0331333333,27.1681266667,56.8131,20.6232
809.88,18.0703333333,55.9746,52.4757333333,49.8151956044,20.5749333333,24.3567333333,27.1081533333,57.8412666667,20.9356
810.19,17.7643333333,55.923,52.0384666667,49.2096805861,19.4031333333,23.5812,26.60196,57.8655,20.8295333333
810.49,19.9196,56.8626666667,52.7501333333,49.9850087912,21.3072666667,25.3191333333,27.6178133333,58.5772333333,22.3128
810.80,19.7361333333,56.8038,52.1462,49.3211754579,20.8725333333,25.2968,27.3141,58.0010666667,21.9178666667
811.10,20.1117333333,56.7682666667,52.5,49.9652593407,21.8292,25.9147333333,27.7214933333,57.9523,22.8252
811.41,20.7297333333,56.7356,52.4851333333,50.3843611722,23.1655333333,26.9921333333,28.9792466667,57.4062666667,24.2407333333
811.71,21.8782,59.8142666667,55.1805333333,53.0632003663,24.9948,28.3178666667,30.8483866667,59.7885666667,25.9029333333
812.02,20.9014666667,59.7483333334,54.5911333333,52.6241648352,25.0420666667,27.6939333333,30.3521066667,58.8784666666,25.2200666667
812.32,21.1572,59.324,54.9922666667,52.5103787546,25.6016666666,28.0184,30.5929066667,57.9314333334,26.1648666667
812.63,21.6162666667,58.8282,54.0504,51.9585212454,26.1312666667,27.9292666667,30.9070733333,57.1919333333,26.7272666667
812.93,21.7696,59.6294666667,54.5780666667,52.0043619048,26.4094666667,27.9218,30.4588866667,57.0575333333,27.1604666667
813.24,22.3636666667,59.3131333333,54.9594666667,52.2500186813,27.5757333333,28.9192,31.35968,57.1716666667,28.1614666667
813.54,22.3232666667,59.7476,55.1516,52.3941688645,27.4039333333,28.8384666667,31.1868733333,57.1615333333,28.0503333333
813.85,21.3939333333,58.7172,54.1514666667,51.4980912088,25.8786,27.3636666667,30.3727666667,56.2373,26.9898
814.15,21.5628,58.4668666667,53.5907333333,51.2900970696,25.7371333333,27.3788,30.2076466667,55.9099666667,26.8249333333
814.46,21.6566666667,59.0964,53.7046666666,51.6197076923,25.773,27.1788,30.2901133333,56.0994333333,26.4357333333
814.76,21.3064666667,58.8169333334,53.6522666667,50.9799161172,24.609,26.646,29.37138,55.9825,25.0514666667
815.07,21.3194,56.9941333333,52.4503333333,49.4690571429,24.1071333333,26.2897333333,28.7152866667,54.3947333333,24.5634
815.37,22.608,58.2843333333,53.8236,50.5585062271,25.4508,27.951,29.9579333333,55.8039,25.9606666667
815.68,24.2352666667,59.8726666666,54.8432,52.2101333333,26.4608,29.6862,30.9803733333,57.9264333333,27.0783333333
815.98,24.631,59.836,55.0602666667,52.1317703297,26.9079333333,29.648,31.02172,58.6494,27.7954666667
816.29,25.3599333333,60.2556666667,55.8808,52.9934373626,28.0492,30.2556666667,31.7936466667,59.9005333333,28.4186666667
816.59,26.3004,61.4554,57.2206666667,54.1779978022,29.0424,31.1174,32.04418,61.0094333333,29.0140666667
816.89,27.336,61.4924666667,57.8018,54.8399424908,30.5021333333,31.9673333333,33.1334733333,61.7005666667,30.0044666667
817.20,26.3882,61.4106666667,57.6549333333,54.4277340659,30.2426,31.4824666667,32.6118133333,61.2265,29.407
817.50,26.1252666667,61.5447333333,57.9849333333,54.5765285714,30.5992,30.8654666667,32.5255066667,61.0430333334,29.7470666667
817.81,26.7268,61.9845333334,58.6856666667,54.9066161172,30.9708,31.1169333333,32.69162,61.3874666666,30.2836666667
818.11,26.8558666667,62.1536666667,58.6518666667,55.2138322344,31.4756666666,31.0480666667,32.52034,61.3562666667,30.8344666667
818.41,26.5933333333,62.8279333333,59.356,55.7852399267,31.1815333333,30.8557333333,32.1500333333,62.3145333333,30.7335333333
818.72,26.1374,61.6800666667,58.6806,55.1861703297,30.4564666667,29.6434,31.5535066667,61.8412333333,30.0268666667
819.02,25.3927333333,60.6441333333,57.8132,54.2954989011,29.5682666667,28.3864666667,31.14808,60.5696666667,29.4266666667
819.33,25.4943333333,61.269,58.8341333333,55.210362271,29.43,28.7086,31.4099866667,60.6795333333,29.5395333333
819.63,25.1294,60.9302,58.6578,55.263847619,28.6884666667,28.3988666667,31.1596333333,60.1614666667,28.9557333334
819.93,24.7551333333,60.8192,58.0319333333,54.904329304,27.9566666667,27.7542666667,30.69686,59.5622333333,28.3380666667
820.24,24.5783333334,61.4618,58.3212666667,55.3425157509,27.7148666667,27.4418,30.4987466667,60.1063,28.2088
820.54,24.7868,61.5844,58.4356666667,55.5111813187,27.7912,27.4421333333,30.6479,60.1577,28.3148666667
820.85,24.7361333333,61.4286,58.1840666667,55.2853315018,27.2920666667,27.1456666667,30.45236,60.1204333334,28.0866
821.15,24.1546,61.0567333333,57.7020666667,54.8723124542,26.7188666667,26.6542,29.8786333334,59.5426333334,27.666
821.45,24.05,61.0905333333,57.7328,55.1174673993,26.6312666667,26.4542666667,30.02354,59.7093,27.6775333333
821.76,24.1457333333,61.0284666667,57.7563333333,55.2935835165,26.7308666666,26.5461333333,30.3087266667,59.7016333333,27.8296666667
822.06,24.329,61.1594,57.7709333333,55.3327695971,26.7508,26.7114666667,30.3790733333,59.6502666667,27.942
822.36,24.1232,61.1737333333,57.8321333333,55.3517315018,26.6325333333,26.5498,30.17354,59.6754666667,27.7325333333
822.67,23.6922666667,61.0171333333,57.4956666667,55.1047681319,26.1492666666,26.1474666667,29.7905933333,59.4149333333,27.3918
822.97,23.6085333333,61.0993333333,57.4873333333,54.9818904762,26.0367333333,26.0684666667,29.7059266667,59.4186333333,27.3053333333
823.27,23.4265333333,60.8623333333,57.3294,54.833018315,26.0825333333,25.9886666667,29.7056,59.3717,27.1838
823.58,23.4702,60.6944,57.3997333333,54.7265575092,26.2138,26.0873333333,29.8865,59.1613333333,27.2986666667
823.88,23.1858,60.6100666667,57.3446,54.5749857143,26.0302,25.8554,29.6290133333,59.0707666667,27.1708
824.18,23.0626666667,60.7318666667,57.4918666667,54.7340846154,26.1832,25.8439333333,29.6389333333,59.0930333333,27.1479333333
824.49,23.2177333333,60.7083333333,57.6098,54.7429168498,26.4841333333,25.8538666667,29.8412933333,59.1663333333,27.2119333333
824.79,23.2324666667,60.9393333333,57.6827333333,54.5361538462,26.6478666667,25.9749333333,29.6983533333,59.1776666667,27.1162
825.09,22.6608,60.6652,57.4010666667,53.9763465201,26.1428,25.3686666667,28.94056,58.9213333333,26.4725333333
825.39,22.2488,60.6264,57.3918666667,53.9177340659,25.9638,25.0031333333,28.6444,58.9520333333,26.3136
825.70,22.6095333333,61.1488,57.6428,54.0404512821,26.172,25.2656666666,28.8438266667,59.1551333333,26.7064
826.00,23.1142,61.1547333333,57.9046666667,54.1389128205,26.8024,25.5052666667,29.0775533333,59.5618333333,26.8977333333
826.30,23.0916,60.8430666667,57.4499333334,53.9107117216,26.8484,25.347,28.9406333334,59.1945,26.9066666667
826.61,23.1551333333,60.8753333333,57.5264666667,53.9852904762,26.563,25.238,28.8305866667,59.1178,27.2408666667
826.91,22.8667333333,60.6876,57.1086666667,53.7027003663,25.979,24.6736666667,28.1353666667,58.6788333333,26.8596666667
827.21,23.1480666667,60.4804666667,57.1276666667,53.9849413919,25.9284,24.6705333333,28.23532,58.7124,26.8115333334
827.51,23.7976,60.9286,57.869,54.5301531136,26.4183333333,25.2088,28.5823933333,59.2134,27.4190666667
827.82,23.7719333334,60.8547333334,57.9115333333,54.6177102564,26.3284,25.3214,28.4734666667,59.2531666667,27.5771333333
828.12,23.8110666667,60.4702666667,57.7466666667,54.4525241758,26.1810666667,25.1709333333,28.3838466667,59.0288666667,27.6417333333
828.42,24.4458,60.7526666667,57.9550666667,54.5950622711,26.8221333333,25.6973333333,28.7137866667,58.8835,28.2494666666
828.72,24.7004666667,60.6188666667,58.0952666667,54.576289011,27.1802666667,25.9775333333,28.77016,58.7909333333,28.3694666667
829.02,23.6546,58.9929333333,57.0502,53.3894835165,26.0814666667,24.7674,27.35108,57.4484,27.2038
829.33,23.1757333333,58.3612666667,56.9575333333,53.0995754579,25.898,24.6062666667,27.1252,57.0483,27.0722
829.63,23.0734,57.6182666667,57.0270666667,52.7641553114,26.0519333333,24.6336,26.7050266667,56.8202666667,27.0685333333
829.93,22.2484666667,56.6699333334,56.3357333333,51.5615501831,25.7751333333,23.979,25.4047066667,55.8734,26.0374
830.23,21.8084,56.1679333333,55.9383333333,50.9040380952,25.5328666666,23.7747333333,24.53246,55.5040666667,25.3248
830.54,20.6902,55.8196666667,55.1296,49.4876575091,25.1059333333,22.6745333333,23.0768666667,54.9021,24.4000666667
830.84,17.9160666667,52.6332666667,51.974,46.0915124542,22.6048,19.9838666667,20.46234,51.5874,21.2454
831.14,17.3954666667,52.6046,52.3702666667,45.8613681318,22.2194666667,19.4556666667,20.0745666667,51.5537333333,20.5694666667
831.44,16.7324666667,51.8144,51.716,44.9283487179,21.1248,18.7357333333,19.0969933333,50.7718,19.6962
831.74,16.3672666667,51.8280666667,51.2292666667,44.6731567766,20.9141333333,18.8416,19.18202,50.8667333333,19.4010666667
832.04,16.0105333333,52.1029333333,51.1036666667,44.3477813187,20.6861333333,18.173,18.9567666667,50.9769,18.8441333333
832.35,17.2292,53.4098,52.0694,45.7393087912,22.3748666667,19.5972,20.85214,52.7048333333,20.2152
832.65,17.4741333333,53.9083333333,52.1382,45.9369578755,22.1511333333,19.5543333333,20.85538,52.7906,20.3231333334
832.95,17.619,54.9041333333,52.6159333333,46.6261267399,21.9480666667,19.567,21.06124,53.59,20.2906666667
833.25,18.2021333333,55.4317333333,53.2154666667,47.5960117216,22.1160666666,19.7642,21.7553066667,54.53,20.7898666667
833.55,16.9939333333,54.3880666667,52.2730666667,46.8082600733,21.0828666667,18.8211333333,21.0693666667,53.6859,20.2878
833.85,17.1205333334,53.5268,51.7108666667,46.7034443224,20.9561333333,18.9525333333,21.2382066667,53.2528666667,20.532
834.16,17.8569333333,54.1145333333,52.2248666666,47.7159043956,21.858,19.9154666667,22.0749666667,54.3388333333,21.7472666667
834.46,17.5602,54.1606666667,51.9012666667,47.6583069597,21.5804666667,19.9788,22.0031733333,54.447,21.6546
834.76,18.1823333334,54.5254666667,52.0984,47.9596849817,22.5448,20.4917333333,22.8344933333,55.1217,22.4592
835.06,17.8734666667,53.974,51.4941333333,47.6348717949,22.2645333333,19.8289333333,22.4458,54.6149,22.0878666667
835.36,17.1060666667,53.1869333333,50.6502666667,47.1455095238,21.2536,18.9104,21.5501466667,53.6115,21.5056
835.66,16.4611333333,52.4992,50.0348,46.5064534799,20.4803333333,17.9779333333,20.8082,52.6665666667,20.7267333333
835.96,16.3086,52.1144,49.9862666667,46.5379384615,20.3444,17.9132666667,20.51174,52.4241333333,20.7232
836.26,15.8192666667,51.1010666667,49.0332666667,45.944748718,19.7612,17.2825333333,19.9829866667,51.6124666667,20.2688
836.57,14.1593333333,50.3546,48.4772666667,44.9028721612,18.4480666667,15.7779333333,18.1110666667,50.3337666667,18.6566
836.87,14.7363333333,49.1420666667,47.7569333333,44.4356589743,18.5076,15.8176,17.6836666667,49.7273333334,18.0072666667
837.17,15.3217333333,49.4637333333,48.6062666667,44.8919091575,18.8986666667,16.3449333333,17.64716,49.7027666667,18.2748666667
837.47,14.2872666667,48.1656,47.1803333333,43.4250260073,17.0754,15.503,16.1896866667,48.0396333333,16.9707333333
837.77,11.7906,45.0112,44.5494666667,41.0271135531,14.8872666667,12.6576666667,12.8152466667,45.3153,14.1554666667
838.07,9.41119999999,42.4893333333,42.7323333333,39.5607304029,12.6168,10.2854,9.51054000001,42.5197666667,11.4996
838.37,7.72206666668,41.6088,42.7799333333,39.0442879121,11.6730666667,8.93173333333,8.36689333335,41.5124,10.4249333333
838.67,7.36633333334,40.8977333333,43.3266666667,38.9676717949,11.6830666667,8.46213333332,8.09622666668,42.0658,9.66346666668
838.97,6.65359999999,39.5573333333,41.6797333333,38.0212901099,10.9765333333,7.51306666666,6.30212666667,41.7578,9.19273333332
839.27,6.00273333333,38.7629333333,40.4037333333,36.8098684982,9.94799999999,6.04153333333,4.89065333333,41.3020333333,8.07286666666
839.57,4.14200000001,37.0019333333,38.3167333333,34.3168520147,7.75793333335,3.44506666667,2.49450000001,39.4543333333,5.71993333333
839.87,5.81759999999,36.6792,37.653,34.2563212454,8.65166666666,5.01873333334,4.44684666665,38.9389666667,7.578
840.17,2.7128,34.6898666666,35.7646,32.2649659341,6.53873333332,2.5336,2.03061333333,37.4346,5.98860000001
840.47,1.65380000001,33.7985333333,34.5994666667,31.2098351648,5.37473333334,1.67966666667,1.54640666667,36.6925666667,4.8578
840.77,-0.958133333334,31.8696666667,32.9608,29.6538956044,3.8856,-1.5036,-0.618546666654,35.0499333333,2.51486666667
841.07,2.39386666667,33.8352,34.1185333333,31.744830403,7.34886666665,0.785066666666,2.67053333333,36.5058666667,6.07466666666
841.37,2.4348,33.3462666667,33.4505333333,31.0940263736,7.1614,0.807200000001,2.73974,36.2043333334,6.15866666667
841.67,2.43293333333,32.8494,32.0296,30.3967318681,6.24999999999,0.389866666666,1.45293999999,36.6868333333,5.30913333333
841.97,0.083866666666,30.1048,27.6449333333,27.7080791209,3.17253333333,-2.18026666667,-1.37108666667,33.9832333333,3.21466666667
842.27,-2.0264,28.1204,25.4330666667,25.8812619047,1.028,-3.4948,-2.90452666667,31.8575333333,1.49786666666
842.57,-4.10613333333,26.2574666667,23.6971333333,24.0963135531,-0.560733333331,-4.89393333333,-3.23173999999,30.4546333333,0.227333333333
842.87,-2.85933333333,26.1852666667,24.1082666667,24.920070696,1.00833333333,-2.55833333333,-1.36789333334,30.0151333333,2.66366666667
843.17,-5.39993333333,23.6897333333,21.4568,22.8981615385,-1.15593333333,-4.70306666667,-3.69594,28.2423333333,0.522533333338
843.47,-5.56686666668,24.484,21.9288666667,23.1242168498,-1.9458,-5.11006666667,-3.94741333333,27.6734666667,-0.3554
843.77,-10.8046666667,19.9823333333,17.4712666667,18.427251282,-6.70213333332,-9.53146666666,-8.04078666666,23.5013333333,-4.50913333333
844.07,-10.9289333333,18.9436,17.6320666667,17.4741190476,-7.70486666667,-9.36246666667,-8.44813333333,22.9506666667,-4.93626666667
844.37,-13.5266,16.4830666667,16.4058666667,15.398952381,-10.7439333333,-11.4202666667,-11.2522533333,22.0,-7.30426666667
844.67,-15.2584,14.5085333333,14.8732666667,13.6785937729,-13.0699333333,-13.4346666666,-13.4365533333,20.5977333333,-9.48333333333
844.97,-13.3532,14.3682,15.9800666667,14.6774197802,-11.6816666667,-11.7413333333,-10.6806866667,19.9901,-7.20393333333
845.27,-11.5726666667,16.5382,19.0702666667,16.2754772894,-9.09986666666,-8.01199999999,-7.96248000001,22.5421,-4.82686666667
845.57,-10.7571333333,17.2468666667,19.2328666667,16.0363838828,-8.0236,-7.00106666667,-6.94393333333,21.6420666667,-3.95279999999
845.87,-9.20166666666,18.5028666667,19.5609333333,17.3519212454,-6.94606666667,-5.10966666667,-6.97199999999,21.3372333333,-2.97399999999
846.17,-10.9016666667,16.2107333333,17.0415333333,14.6517703297,-8.59166666667,-7.51786666667,-8.74588000001,19.5237666667,-5.22786666667
846.47,-8.92193333333,17.0720666667,17.4086,15.8451164835,-6.82500000001,-5.87553333333,-6.58556000001,20.0989333333,-3.04653333334
846.77,-7.33526666667,17.3830666667,17.383,17.5146454212,-4.56553333333,-4.27873333333,-4.08215333334,21.0794,-0.84046666666
847.07,-6.68626666667,17.6203333333,16.9518,19.0824032967,-3.91353333334,-3.57913333334,-4.26139333333,21.8485666667,-0.5704
847.37,-4.08280000001,20.0592666667,18.008,20.4760857143,-1.00599999999,-1.08493333333,-2.18753333334,23.5998,2.288
847.67,-4.41773333335,18.8754666667,16.506,17.4196622711,-3.77506666666,-2.53006666667,-2.82526666667,21.1043333333,0.963733333339
847.97,-6.43966666667,18.3074666667,15.0464666667,16.1674065934,-5.49020000001,-4.16926666667,-3.79369333333,19.1744,-1.54793333333
