wavelength,Back_IriPulf,Belly_IriPulf,Breast_IriPulf,Crissum_IriPulf,Crown_IriPulf,DorTail_IriPulf,Patch10_IriPulf,Patch11_IriPulf,Rump_IriPulf,Throat_IriPulf,WingTip_IriPulf
789.00,11.118,49.2014444444,29.7942222222,47.4014444445,11.0028888889,18.1351111111,11.4698888889,17.6815555556,17.5112888889,31.4318888889,15.1711111111
789.31,11.3387777778,50.0586666666,30.5606666667,48.0237777778,11.456,18.4151111111,11.856,17.6013333334,17.5377555556,32.0505555556,15.601
789.62,10.6375555556,50.311,30.0747777778,47.4062222222,10.8567777778,17.6702222222,11.6765555556,16.7231111111,16.8193777778,31.8701111111,14.928
789.92,10.3123333333,49.9207777778,30.2101111111,47.6178888889,10.6217777778,17.3575555556,11.4996666667,16.494,16.7486888889,31.887,14.9034444444
790.23,10.371,50.1978888889,30.7753333333,47.8672222222,11.0157777778,17.6926666667,11.6827777778,16.7252222222,17.2677333333,32.8128888889,15.4501111111
790.54,11.2144444445,50.8336666667,31.216,47.9637777778,11.9744444445,18.2528888889,12.4833333333,17.2863333333,18.0302,33.4217777778,16.1501111111
790.85,12.022,51.3814444444,31.8472222222,48.4842222222,12.7986666667,18.7873333333,13.0225555556,17.9136666667,18.478,34.1025555555,16.8608888889
791.16,12.8958888889,52.0087777778,32.5587777778,48.88,13.5491111111,19.5868888889,13.4882222222,18.6905555556,19.0338444444,34.7993333333,17.6351111111
791.47,12.4953333333,51.2494444444,31.9185555556,48.32,13.3025555556,19.3462222222,12.8952222222,18.2392222222,18.5221555555,34.3561111111,17.2933333333
791.78,12.7384444445,51.53,32.142,48.4545555556,13.5558888889,19.7227777778,13.3536666667,18.2667777778,18.8989333333,34.7194444444,17.4492222222
792.08,13.2894444444,52.092,32.1892222222,48.6755555556,13.9006666667,20.2396666667,13.9555555556,18.4061111111,19.2604666667,35.0493333333,18.0692222222
792.39,12.6623333333,51.1536666667,31.4118888889,47.5392222222,12.938,19.5133333333,13.0483333333,17.9935555556,18.4738888889,34.1208888889,17.4737777778
792.70,12.1745555555,50.6112222222,30.7381111111,47.2142222222,12.2936666667,19.0397777778,12.5555555556,17.5476666667,18.1189777778,33.6426666666,16.6985555555
793.01,13.2986666667,51.2591111111,31.4996666667,48.686,13.5267777778,20.3891111111,13.5112222222,19.0354444445,19.2996888889,34.3327777778,18.0201111111
793.32,13.6752222222,51.5173333333,31.4904444445,48.2317777778,13.5967777778,20.7008888889,13.589,19.3286666667,19.4213333333,34.3292222222,17.925
793.62,13.7305555556,51.3255555556,31.2064444444,48.1897777778,13.2926666667,20.5725555556,13.7618888889,19.1022222222,19.4825111111,33.8336666667,17.4994444444
793.93,12.8463333333,50.2567777778,30.1663333333,47.5877777778,12.5351111111,19.7713333333,12.7372222222,18.2227777778,18.5682888889,32.7811111111,17.0013333334
794.24,12.247,49.8756666667,29.7228888889,46.9498888889,12.3094444444,19.6078888889,12.1846666667,17.5613333333,18.0842444444,32.3141111111,16.8844444444
794.55,11.6423333333,50.0467777778,29.4887777778,46.7258888889,12.0643333333,19.4093333334,11.9315555556,17.4792222222,17.8308666667,32.0832222222,16.7136666667
794.86,11.8194444444,49.896,29.7837777778,46.5695555555,12.5202222222,19.5427777778,12.374,18.1104444445,18.1689111111,32.1475555555,16.8323333333
795.16,11.7462222222,49.7397777778,29.9814444444,46.5411111111,12.657,19.6052222222,12.3662222222,18.2124444444,18.0090666667,32.0401111111,16.9498888889
795.47,11.4568888889,49.7463333333,30.0291111111,46.281,12.3483333333,19.0412222222,11.9793333334,18.1651111111,17.9898888889,31.7812222222,16.5667777778
795.78,12.3683333333,50.3293333333,30.8187777778,47.0121111111,13.2546666667,20.0486666667,12.8606666667,19.0563333333,18.8350444444,32.5002222222,17.2763333333
796.09,13.2584444444,50.8941111111,31.4852222222,47.2427777778,13.9917777778,20.8604444445,13.4904444444,20.1122222222,19.5376222222,33.2662222222,18.0247777778
796.40,13.3184444445,50.9917777778,31.6182222222,46.7858888889,13.8327777778,20.6711111111,13.5347777778,19.8956666667,19.5972,33.4602222222,17.5393333333
796.70,13.6934444445,50.8854444444,31.821,47.0855555556,14.2245555556,21.0345555556,14.0106666667,20.3554444445,19.8035777778,33.5841111111,17.6182222222
797.01,13.9402222222,50.9406666667,32.0693333333,47.3105555556,14.4473333333,21.164,14.0284444445,20.657,19.7632,33.5391111111,17.9158888889
797.32,14.9516666667,52.4234444444,33.3706666667,48.7323333333,15.4137777778,22.1998888889,15.22,21.8941111111,20.9351333333,35.0708888889,18.8665555555
797.63,15.9596666667,53.3334444444,34.3657777778,49.3677777778,16.0493333333,23.0677777778,16.1168888889,23.1948888889,21.9214888889,35.8922222222,19.7905555556
797.93,15.9092222222,53.2273333333,34.4377777778,49.0114444445,16.0957777778,22.9087777778,16.1331111111,23.0803333333,21.9864444444,35.7511111111,19.8715555555
798.24,15.7496666667,53.6375555556,34.8312222222,49.2511111111,15.8947777778,22.9327777778,16.0476666667,23.1085555556,22.1518888889,35.8934444445,20.098
798.55,14.8538888889,53.1383333333,34.1442222222,48.4132222222,14.9082222222,21.9025555556,15.2904444444,22.6512222222,21.3597111111,35.3448888889,18.9553333333
798.85,14.6591111111,52.3576666667,33.6833333333,47.7748888889,14.7371111111,21.8798888889,15.5928888889,22.5335555555,20.8903777778,35.0763333334,18.6352222222
799.16,13.1894444445,51.8705555555,32.766,46.8105555556,13.701,20.8233333333,14.6282222222,21.6307777778,19.9169111111,34.4044444444,17.562
799.47,12.4472222222,51.1498888889,32.0377777778,46.5177777778,13.4516666666,20.4567777778,14.2533333333,21.4772222222,19.2809111111,33.8031111111,17.0147777778
799.78,12.1902222222,50.65,31.3546666666,46.0223333333,13.384,20.538,14.1935555556,21.5517777778,19.2672888889,33.3742222222,16.9652222222
800.08,11.4797777778,50.7205555556,31.0541111111,45.8688888889,12.7954444444,20.362,13.6165555556,21.2082222222,18.9878,33.1322222222,16.9181111111
800.39,11.8648888889,51.1686666667,31.4956666667,46.113,13.7025555556,21.3754444444,14.2444444444,21.9681111111,19.9018444444,33.689,17.1578888889
800.70,12.1542222222,50.67,31.5691111111,45.7165555556,13.8168888889,21.6708888889,14.3851111111,22.1118888889,20.1118666667,33.2825555556,17.1162222222
801.00,11.2226666667,49.5753333333,30.7507777778,45.1565555556,12.8615555556,20.6778888889,13.8481111111,21.021,19.2553555556,32.5267777778,15.7872222222
801.31,11.559,49.9166666667,31.1023333333,46.1044444445,12.859,21.0364444445,13.9306666667,21.2032222222,19.1814666667,32.7975555556,15.4854444445
801.62,10.6783333333,49.373,30.2067777778,45.6545555556,12.233,20.4468888889,13.1601111111,20.129,18.4226666667,31.7613333333,14.5291111111
801.92,11.7653333333,50.3755555555,31.2825555555,46.5127777778,13.5153333333,21.5415555556,14.2493333334,20.4276666667,19.4235333333,32.6526666667,15.637
802.23,12.611,51.189,32.0996666667,47.3287777778,14.3858888889,22.0802222222,14.6165555556,20.6692222222,20.2983333333,33.2623333333,16.5513333333
802.54,14.3858888889,51.773,33.3508888889,48.2708888889,15.7604444444,23.4131111111,15.6991111111,21.6881111111,21.8826222222,34.2964444444,18.107
802.84,14.6171111111,52.0406666667,33.6255555556,48.3931111111,15.2192222222,23.1428888889,15.4671111111,21.1065555556,22.1567333333,34.5108888889,18.3265555555
803.15,14.35,51.4253333333,33.5894444444,47.7628888889,14.9853333333,22.4605555555,15.0118888889,20.607,21.2762666667,34.4806666667,17.9154444445
803.46,14.2945555556,50.7137777778,33.1736666667,47.3885555556,14.8175555556,21.699,14.6226666667,20.041,20.5815555556,34.2821111111,17.2917777778
803.76,13.4868888889,50.0356666667,32.3061111111,46.231,13.603,20.3198888889,13.7192222222,19.2568888889,19.2087333333,33.5031111111,16.3718888889
804.07,12.6921111111,49.1073333333,31.4327777778,45.5278888889,12.8607777778,19.4598888889,13.1717777778,18.7405555556,18.3461555555,32.5873333333,15.5431111111
804.38,13.1242222222,49.4198888889,31.7071111111,45.8331111111,13.801,19.9542222222,13.467,19.3831111111,18.7343777778,33.1225555555,16.4117777778
804.68,13.1217777778,49.2786666667,31.5587777778,45.4583333333,13.7948888889,19.7394444444,13.489,19.792,18.8530666667,33.1148888889,16.5573333333
804.99,13.6827777778,49.9512222222,31.9853333333,45.8188888889,13.7801111111,19.9608888889,13.8424444444,20.3776666666,19.1007333333,33.7146666667,16.8041111111
805.30,13.5932222222,50.206,31.4963333333,46.1288888889,13.4137777778,19.4174444444,13.7185555556,20.6542222222,18.9570222222,33.6378888889,16.5502222222
805.60,12.5671111111,50.0501111111,30.7217777778,45.9914444444,12.7307777778,18.5185555555,12.8673333333,20.1292222222,18.0925555555,32.8601111111,15.643
805.91,11.5362222222,49.8243333333,29.7466666667,45.1934444444,11.7582222222,17.5263333333,12.0261111111,19.3288888889,17.0937555556,31.8635555556,14.9012222222
806.21,11.5768888889,50.4331111111,29.8314444445,44.9005555556,12.1262222222,17.5655555556,12.322,19.5306666667,17.2171111111,31.4985555556,14.9855555555
806.52,11.4332222222,50.791,29.9802222222,45.022,11.8972222222,17.5048888889,12.2573333333,19.3141111111,17.2738,31.1734444444,14.881
806.83,11.6341111111,52.0486666667,30.5433333333,46.2365555556,12.2251111111,18.076,12.6611111111,20.0427777778,17.5511555556,31.8705555556,15.3153333333
807.13,11.5071111111,52.2775555556,31.0853333334,46.9201111111,12.3884444444,18.5482222222,12.5866666667,19.5978888889,17.2271555556,31.9567777778,15.2802222222
807.44,11.7541111111,53.3755555556,31.6555555555,47.4382222222,12.9395555556,19.0475555556,13.1705555555,19.791,17.7957777778,32.4895555555,15.8027777778
807.74,11.2658888889,53.6056666667,31.5692222222,47.1268888889,12.2562222222,18.5907777778,12.7721111111,19.0652222222,17.4824666667,31.7548888889,15.1038888889
808.05,11.4478888889,54.1771111111,32.2496666667,47.8955555556,12.6261111111,19.013,13.268,19.0972222222,18.1229777778,31.9548888889,15.4145555555
808.35,12.8505555556,55.3658888889,33.6601111111,49.2618888889,14.4106666667,20.1455555556,14.8217777778,20.4723333333,19.4307333334,33.4282222222,16.7614444444
808.66,13.9125555556,56.1158888889,35.0565555556,50.2588888889,15.5512222222,21.6514444444,16.0797777778,22.0424444445,20.8521555556,34.8237777778,18.4268888889
808.97,15.0088888889,56.6995555555,36.1932222222,50.6196666667,16.7037777778,22.9424444445,17.3816666666,23.1331111111,21.9531777778,35.918,19.6695555556
809.27,15.7556666667,56.8298888889,36.5454444444,51.2584444444,17.4302222222,23.7072222222,18.4937777778,23.6755555556,22.7551555556,36.5138888889,19.7158888889
809.58,15.8533333333,56.1746666667,36.7747777778,51.4215555555,17.6372222222,23.7328888889,18.9171111111,23.8064444445,22.9860444444,36.6174444444,19.7146666667
809.88,16.8957777778,57.5156666667,37.5731111111,52.9136666667,18.8345555556,24.5445555556,19.8677777778,25.2156666666,24.2888,37.9567777778,21.0503333333
810.19,16.4075555556,56.782,36.6741111111,51.443,18.4481111111,23.8291111111,19.3783333333,24.548,24.2563555556,37.0441111111,20.5096666667
810.49,16.7881111111,56.9933333333,36.6635555555,50.9463333333,18.7227777778,23.7233333333,19.5793333333,24.7065555556,24.7384,37.0438888889,21.0593333333
810.80,16.5437777778,56.4537777778,36.2847777778,50.1227777778,18.0302222222,23.2274444444,18.8215555555,24.3717777778,24.1557777778,37.1297777778,21.0243333333
811.10,16.8156666666,55.8536666667,35.9087777778,49.1698888889,18.114,23.4461111111,18.8273333333,24.4998888889,24.0762888889,37.1967777778,21.3815555556
811.41,17.1641111111,55.7671111111,35.7565555555,48.7937777778,18.2327777778,23.9471111111,18.963,24.2964444445,24.0952888889,37.1956666667,21.9154444444
811.71,16.3875555556,54.4917777778,34.4392222222,47.3933333333,17.2827777778,23.0437777778,18.0094444444,23.3597777778,23.3596222222,36.0083333333,21.2427777778
812.02,15.4674444444,53.9097777778,33.7636666667,46.5632222222,16.2957777778,22.2006666667,16.8978888889,22.1793333333,22.0759333333,34.8931111111,20.1784444444
812.32,15.1721111111,53.6713333333,33.4956666667,46.2421111111,15.7353333333,21.9406666667,16.8182222222,22.1682222222,21.9428,34.8277777778,20.0345555556
812.63,15.0098888889,53.8435555555,33.8634444444,46.7086666667,15.6726666667,21.5816666667,16.49,22.4541111111,21.5860444445,34.8354444444,20.6207777778
812.93,14.8148888889,53.9554444444,33.8927777778,46.7717777778,15.7657777778,21.9088888889,16.3811111111,22.5356666667,21.3336888889,34.9893333333,21.1592222222
813.24,13.9984444444,52.9155555556,33.5693333333,46.0622222222,14.8973333333,21.3234444445,15.5151111111,21.4806666667,20.4967111111,34.0185555556,20.4808888889
813.54,14.4558888889,53.1065555556,34.5576666667,46.882,15.2152222222,22.0635555556,15.669,21.9502222222,20.4331333333,34.5806666667,21.3831111111
813.85,14.1351111111,52.7378888889,34.2267777778,47.457,14.5818888889,21.7982222222,15.3265555556,22.4398888889,20.5589555556,34.5133333333,20.8934444444
814.15,13.5544444444,52.798,33.95,47.6556666667,14.2175555556,21.7802222222,14.7644444444,22.4316666667,20.3026888889,34.0081111111,20.2212222222
814.46,13.2506666667,53.2978888889,34.4325555555,48.7944444444,13.7234444444,21.5247777778,14.3855555556,22.4467777778,20.0282,33.6525555555,19.3971111111
814.76,12.1125555556,51.9074444445,33.3095555556,47.5322222222,12.3865555556,20.1956666667,13.1496666667,21.4593333333,18.4382222222,32.4272222222,18.0257777778
815.07,12.3258888889,51.8401111111,33.8931111111,47.8621111111,12.5283333333,20.9955555556,13.3144444445,21.6506666667,18.2613555555,32.7974444444,18.6018888889
815.37,11.9948888889,51.2784444444,33.7576666667,47.2607777778,12.3365555556,20.9024444445,12.961,21.6803333334,18.5719333333,32.379,18.3573333333
815.68,12.1277777778,51.4293333333,34.2424444444,47.9607777778,12.5583333333,21.2055555556,12.4027777778,22.0667777778,18.7824,32.3884444445,18.3832222222
815.98,10.9768888889,51.616,34.1992222222,47.8593333333,11.9648888889,21.2221111111,11.3063333333,21.7953333334,18.1558444444,32.5038888889,17.8924444445
816.29,10.5604444444,51.2847777778,33.6393333333,47.4791111111,11.3558888889,20.8273333333,10.071,21.2435555556,17.6725333333,32.587,16.6054444445
816.59,11.3035555556,51.7916666667,34.1991111111,47.6311111111,12.1933333333,21.657,10.6302222222,21.573,17.9604222222,32.9725555555,16.6306666667
816.89,12.0107777778,51.8165555556,34.3147777778,47.5522222222,12.735,21.8015555556,11.5082222222,22.1286666667,18.916,33.567,16.8594444444
817.20,12.8433333333,52.5584444444,34.4731111111,48.0683333333,13.5612222222,22.4158888889,12.4787777778,22.7008888889,19.4141555556,33.9146666667,17.8462222222
817.50,13.6374444444,52.7887777778,34.9627777778,48.6545555556,14.6325555556,22.8455555556,13.4951111111,23.0315555556,20.2710222222,34.427,18.876
817.81,13.7471111111,52.3526666667,34.1733333333,48.4875555555,15.0913333333,22.7577777778,13.8416666667,23.0624444445,20.7224444444,35.0242222222,19.2607777778
818.11,14.2714444445,52.4052222222,34.5434444445,48.8647777778,15.8214444444,22.8124444445,14.2914444444,23.6423333333,21.5503111111,35.4435555555,19.762
818.41,14.3865555555,52.937,34.4541111111,49.2561111111,15.7391111111,22.512,14.2125555556,23.4685555556,21.9321777778,35.2851111111,19.43
818.72,14.4752222222,52.455,33.8153333333,49.309,15.5301111111,21.9858888889,13.9388888889,22.986,21.4984444445,35.161,19.3671111111
819.02,14.1174444445,51.4284444445,33.0674444444,48.281,15.1636666667,21.317,13.8266666667,21.9647777778,20.7391777778,34.6371111111,18.8756666667
819.33,14.5883333334,51.3843333333,32.5137777778,47.7148888889,15.1273333333,21.3806666667,14.1157777778,21.4248888889,20.5286666667,34.2267777778,18.8185555556
819.63,14.8693333333,50.9678888889,32.5793333333,47.5427777778,15.2336666667,21.3548888889,14.5485555555,21.4365555556,20.5796,34.0245555556,19.0611111111
819.93,14.3735555556,50.2705555556,32.0725555556,46.7666666667,14.8201111111,20.7407777778,14.2685555555,20.8877777778,20.2226888889,33.6274444444,18.7654444444
820.24,14.2292222222,50.5113333333,32.1946666667,46.8375555556,14.8073333334,20.6565555556,14.0645555556,20.7898888889,20.0560888889,33.3822222222,18.6682222222
820.54,14.0123333333,50.2916666667,32.1068888889,46.3698888889,14.7188888889,20.4087777778,13.9298888889,20.6183333333,19.8788666667,33.3218888889,18.4763333333
820.85,13.8937777778,50.4396666667,32.1374444444,46.4353333333,14.5045555555,20.3253333333,13.7287777778,20.6094444444,19.5176444445,33.3042222222,18.2147777778
821.15,14.0278888889,50.682,32.4891111111,46.5056666667,14.573,20.4686666667,13.8952222222,20.8951111111,19.6566,33.3303333333,18.3171111111
821.45,14.129,50.643,32.4985555556,46.372,14.7128888889,20.5028888889,13.9636666667,20.9941111111,19.7839777778,33.5788888889,18.4751111111
821.76,14.0884444444,50.3741111111,32.3362222222,46.1486666667,14.757,20.438,13.9355555555,21.0108888889,19.7512666667,33.5092222222,18.4484444444
822.06,14.3251111111,50.6056666667,32.6402222222,46.3058888889,15.0243333333,20.6377777778,14.2397777778,21.2454444444,19.9642222222,33.7577777778,18.618
822.36,14.3474444444,50.6293333333,32.7191111111,46.336,15.0453333333,20.7244444445,14.3638888889,21.3693333333,19.9982666666,33.7515555556,18.6327777778
822.67,14.4345555555,50.5237777778,32.8574444444,46.4395555556,15.2031111111,20.6768888889,14.4484444444,21.5093333333,20.1141555556,33.7454444445,18.7355555556
822.97,14.4622222222,50.799,32.9998888889,46.5928888889,15.3014444444,20.7364444444,14.5323333333,21.678,20.1967111111,33.8454444444,18.9394444444
823.27,14.5596666667,51.0651111111,33.1794444445,46.7696666667,15.3895555556,20.8683333333,14.5533333334,21.9726666667,20.3311111111,34.0531111111,19.0878888889
823.58,14.5332222222,51.0065555556,33.2477777778,46.7482222222,15.3537777778,20.8874444444,14.6032222222,22.0294444445,20.3232888889,34.1671111111,19.0538888889
823.88,14.6188888889,51.0861111111,33.439,46.9484444444,15.531,21.0631111111,14.7292222222,22.1613333333,20.4085333333,34.3277777778,19.1423333333
824.18,14.7011111111,51.1172222222,33.6341111111,46.8674444445,15.738,21.2032222222,14.877,22.2757777778,20.7098888889,34.4238888889,19.3456666667
824.49,14.6964444445,51.0758888889,33.6463333333,46.9566666667,15.929,21.3252222222,14.8976666667,22.2388888889,20.8076888889,34.563,19.5114444445
