wavelength,Back_SpoInam,Belly_SpoInam,Breast_SpoInam,Crissum_SpoInam,Crown_SpoInam,DorTail_SpoInam,Patch10_SpoInam,Rump_SpoInam,Throat_SpoInam,WingTip_SpoInam
634.91,17.4376111111,47.9571212121,28.533,48.4503333333,16.1833333333,24.3573333333,29.161,25.8453333333,20.2733333333,14.2046666667
635.25,17.62,48.3126666667,28.8505,48.7856666667,16.3196666667,24.6046666667,29.361,25.975,20.462,14.4286666667
635.58,17.6022222222,48.2247878788,28.98,48.741,16.1673333333,24.5456666667,29.295,25.8626666667,20.4303333333,14.4653333333
635.91,17.6712222222,48.3545151515,29.0775,48.7856666667,16.167,24.665,29.504,25.991,20.416,14.464
636.24,17.5279444444,48.5495757576,29.136,49.0203333333,16.082,24.4866666667,29.256,25.8086666667,20.4856666667,14.4196666667
636.57,17.4523888889,48.5326666667,28.9995,49.088,15.9753333333,24.4076666667,29.137,25.695,20.4396666667,14.3423333333
636.90,17.3661111111,48.4193030303,28.976,49.0516666667,15.875,24.2976666667,29.155,25.571,20.3256666667,14.255
637.23,17.5813333333,48.6367575758,29.229,49.1746666667,16.0953333333,24.44,29.337,25.757,20.6026666667,14.3846666667
637.56,17.5350555556,48.5713333333,29.3365,49.153,16.1066666667,24.5266666667,29.492,25.8763333333,20.7343333333,14.278
637.90,17.4286111111,48.401969697,29.312,49.221,16.0113333333,24.478,29.504,25.924,20.7076666667,14.138
638.23,17.4488333333,48.5443333333,29.422,49.3893333333,16.04,24.6986666667,29.759,26.1016666667,20.785,14.1483333333
638.56,17.3785,48.4833333333,29.337,49.308,15.8983333333,24.602,29.594,26.0026666667,20.7353333333,14.1546666667
638.89,17.2132777778,48.2126969697,29.1835,48.9436666667,15.8126666667,24.238,29.202,25.7283333333,20.6996666667,13.9503333333
639.22,17.1291666667,48.2010606061,28.979,48.8623333333,15.9073333333,24.292,29.244,25.7906666667,20.6126666667,13.7676666667
639.55,17.1203333333,48.152,28.929,48.8663333333,16.0936666667,24.1673333333,29.103,25.7613333333,20.739,13.794
639.88,17.2,48.0412727273,28.865,48.6143333333,16.2536666667,24.204,29.173,25.7723333333,20.711,13.8633333333
640.21,17.1043888889,47.8133636364,28.8095,48.49,16.169,23.921,28.873,25.5096666667,20.562,13.8263333333
640.54,17.123,47.8827575758,28.7615,48.4596666667,16.166,23.971,28.832,25.5586666667,20.612,13.9493333333
640.87,16.9902222222,47.733,28.8035,48.2493333333,16.007,23.769,28.577,25.343,20.3796666667,13.9113333333
641.20,16.9988888889,47.8134545455,28.892,48.3996666667,16.069,23.7486666667,28.428,25.2356666667,20.3386666667,13.972
641.53,16.9522777778,47.8211818182,28.832,48.234,15.896,23.7533333333,28.422,25.1496666667,20.2516666667,13.87
641.87,16.8557777778,47.7350606061,28.7975,48.0633333333,15.836,23.45,28.092,24.8756666667,20.1713333333,13.824
642.20,16.941,47.8394242424,28.9325,48.2326666667,15.992,23.5473333333,28.373,25.0136666667,20.305,13.9906666667
642.53,16.9035,47.7787878788,28.9235,48.4206666667,15.947,23.5363333333,28.374,24.998,20.3096666667,14.0646666667
642.86,16.9676111111,47.9557878788,29.214,48.586,15.9436666667,23.5043333333,28.219,24.85,20.572,14.1753333333
643.19,17.0913888889,47.9273030303,29.184,48.609,15.819,23.7013333333,28.417,24.9306666667,20.5806666667,14.2513333333
643.52,17.0983888889,48.0465757576,29.418,48.89,15.8866666667,23.814,28.475,25.048,20.7956666667,14.313
643.85,17.2521666667,48.3555151515,29.662,48.9103333333,16.1286666667,24.0413333333,28.717,25.2686666667,20.998,14.4736666667
644.18,17.2390555556,48.1635151515,29.8615,48.8383333333,16.1363333333,23.9423333333,28.562,25.0946666667,20.945,14.4213333333
644.51,17.1753888889,48.3665151515,29.7285,48.8103333333,16.182,23.92,28.573,25.089,21.0253333333,14.303
644.84,17.3478888889,48.4537878788,29.678,48.7343333333,16.33,24.0163333333,28.772,25.196,20.9976666667,14.398
645.17,17.3072222222,48.294969697,29.619,48.614,16.2943333333,23.9183333333,28.663,25.1276666667,20.9556666667,14.3966666667
645.50,17.2591666667,48.4304545455,29.4945,48.5993333333,16.4433333333,23.9296666667,28.615,25.079,21.0263333333,14.3353333333
645.83,17.1108333333,48.3711212121,29.459,48.473,16.4133333333,23.8973333333,28.462,25.0176666667,21.0196666667,14.108
646.16,17.1063888889,48.4513333333,29.4445,48.5676666667,16.341,23.9373333333,28.454,24.9793333333,21.114,14.0803333333
646.49,17.1490555556,48.4228484848,29.3975,48.5456666667,16.3496666667,24.049,28.733,25.1956666667,21.0476666667,14.1356666667
646.82,17.1622777778,48.5373939394,29.599,48.6766666667,16.2986666667,24.0423333333,28.711,25.2396666667,21.135,14.1973333333
647.15,17.1415555556,48.6395151515,29.59,48.504,16.272,24.1986666667,28.974,25.3516666667,21.1593333333,14.1906666667
647.48,16.9344444444,48.5065454545,29.573,48.4453333333,16.1203333333,24.0293333333,28.782,25.2196666667,21.2463333333,13.9963333333
647.81,16.8772777778,48.8216363636,29.553,48.4726666667,16.1,24.11,29.005,25.398,21.2993333333,13.9123333333
648.14,17.0598888889,48.7175757576,29.868,48.472,16.276,24.4093333333,29.37,25.7523333333,21.5876666667,14.0716666667
648.47,17.0944444444,48.7870909091,29.951,48.3496666667,16.255,24.3666666667,29.327,25.8066666667,21.716,14.175
648.80,17.3005,48.9281515152,30.147,48.3323333333,16.4636666667,24.4413333333,29.405,25.9013333333,21.959,14.355
649.13,17.4021111111,48.8720606061,30.43,48.4806666667,16.4306666667,24.726,29.73,26.201,21.9953333333,14.4286666667
649.46,17.5308333333,48.8990606061,30.701,48.48,16.6176666667,24.8333333333,29.842,26.3043333333,22.115,14.644
649.79,17.5341111111,48.9286666667,30.865,48.3746666667,16.7503333333,24.8026666667,29.869,26.386,22.021,14.6093333333
650.11,17.3713888889,48.8955151515,30.87,48.4213333333,16.718,24.7336666667,29.758,26.345,22.1406666667,14.5226666667
650.44,17.2177777778,48.7722121212,30.917,48.0526666667,16.7636666667,24.4863333333,29.453,26.0633333333,22.105,14.4283333333
650.77,17.2958888889,48.6573030303,31.192,48.096,16.807,24.4923333333,29.355,26.058,22.0976666667,14.477
651.10,17.3417222222,48.5298181818,31.147,48.1693333333,16.8026666667,24.611,29.575,26.121,21.8913333333,14.4896666667
651.43,17.4384444444,48.4623333333,31.251,48.3376666667,16.955,24.782,29.708,26.3086666667,22.0466666667,14.6623333333
651.76,17.361,48.5689090909,31.322,48.5043333333,16.891,24.5803333333,29.449,26.046,21.9216666667,14.6666666667
652.09,17.1045,48.3044242424,31.147,48.4976666667,16.5086666667,24.393,29.277,25.7556666667,21.8066666667,14.3223333333
652.42,16.927,48.3964848485,31.0285,48.5773333333,16.442,24.3403333333,29.127,25.599,21.692,14.1866666667
652.75,16.9308888889,48.3640909091,30.9195,48.3243333333,16.406,24.153,29.009,25.4456666667,21.708,14.1823333333
653.08,16.941,48.4008484848,30.7685,48.1843333333,16.3063333333,24.0396666667,28.933,25.4243333333,21.5743333333,14.1063333333
653.41,16.9745555556,48.3583939394,30.7985,48.0026666667,16.289,24.111,28.956,25.3916666667,21.665,14.153
653.74,17.2836666667,48.6625454545,31.1295,48.2213333333,16.5003333333,24.3783333333,29.196,25.6043333333,21.8053333333,14.4096666667
654.06,17.4437777778,48.9162121212,31.156,48.3756666667,16.562,24.507,29.315,25.72,21.857,14.599
654.39,17.4486111111,48.9507272727,31.0975,48.35,16.5706666667,24.362,29.202,25.5816666667,21.9023333333,14.554
654.72,17.5681111111,49.0399090909,31.2685,48.1473333333,16.6076666667,24.4123333333,29.194,25.6273333333,22.0906666667,14.6313333333
655.05,17.5083888889,49.0230909091,31.274,47.9483333333,16.538,24.1996666667,28.903,25.3793333333,22.034,14.5403333333
655.38,17.5961111111,48.9897575758,31.139,48.0143333333,16.6396666667,24.4283333333,29.064,25.534,22.1723333333,14.5716666667
655.71,17.9046666667,49.2485151515,31.6015,48.159,16.9506666667,24.7936666667,29.37,25.871,22.5056666667,14.9543333333
656.04,18.0314444444,49.1296666667,31.582,48.2213333333,16.9243333333,24.8513333333,29.492,26.0286666667,22.5703333333,15.0946666667
656.37,17.9883888889,49.3105757576,31.809,48.592,16.9406666667,24.827,29.388,26.0483333333,22.6213333333,15.157
656.69,18.0891111111,49.5117575758,32.108,48.934,16.9566666667,24.9643333333,29.532,26.1016666667,22.809,15.263
657.02,18.0591111111,49.4156969697,32.058,49.1566666667,16.9713333333,24.9733333333,29.597,26.2326666667,22.9053333333,15.2096666667
657.35,17.8525555556,49.2674848485,31.912,48.927,16.8086666667,24.755,29.451,26.147,22.78,15.0146666667
657.68,17.8047222222,49.2294848485,32.135,49.16,16.7896666667,24.787,29.544,26.207,22.8346666667,14.9303333333
658.01,17.7375555556,49.0339393939,32.0135,49.0966666667,16.6046666667,24.6613333333,29.296,26.041,22.8116666667,14.862
658.34,17.6582777778,48.9998181818,32.0265,49.3736666667,16.5996666667,24.57,29.171,25.977,22.7496666667,14.8336666667
658.66,17.7233888889,48.9723333333,32.148,49.4296666667,16.4986666667,24.5613333333,29.245,26.0133333333,22.7483333333,14.887
658.99,17.7419444444,48.8292424242,32.185,49.3166666667,16.327,24.533,29.287,26.0046666667,22.7423333333,14.9083333333
659.32,17.7876666667,48.9616666667,32.2535,49.327,16.5023333333,24.5553333333,29.351,26.1096666667,22.7246666667,14.9036666667
659.65,17.7947222222,49.020030303,32.3965,49.5283333333,16.5746666667,24.626,29.393,26.1683333333,22.8003333333,14.8246666667
659.98,17.6439444444,48.9158787879,32.3815,49.3356666667,16.4396666667,24.535,29.249,26.0446666667,22.7563333333,14.641
660.31,17.7152222222,48.8224848485,32.324,49.1186666667,16.563,24.5613333333,29.223,26.053,22.786,14.723
660.63,17.6868888889,49.0327272727,32.3945,48.974,16.4806666667,24.6236666667,29.268,26.0753333333,22.7376666667,14.698
660.96,17.8058888889,48.9273939394,32.445,49.046,16.5376666667,24.7346666667,29.387,26.0753333333,22.692,14.8036666667
661.29,17.8578333333,48.9405454545,32.3095,49.013,16.5666666667,24.7826666667,29.343,26.0523333333,22.8176666667,14.8276666667
661.62,17.9497222222,49.0464848485,32.5105,49.0516666667,16.6553333333,24.876,29.504,26.181,22.8306666667,15.0003333333
661.94,18.01,49.2041212121,32.5135,48.8293333333,16.5673333333,24.987,29.624,26.2803333333,22.918,15.057
662.27,18.1338888889,49.3072121212,32.526,48.8093333333,16.688,25.1406666667,29.649,26.3103333333,23.029,15.2153333333
662.60,18.1492777778,49.4405454545,32.7605,48.7966666667,16.7926666667,25.0293333333,29.441,26.1843333333,23.0393333333,15.2446666667
662.93,18.0426666667,49.4311515152,32.738,48.979,16.7013333333,25.102,29.504,26.1726666667,23.0803333333,15.2623333333
663.26,18.0818333333,49.519969697,32.95,48.7903333333,16.819,25.2133333333,29.634,26.2346666667,23.176,15.371
663.58,18.3018888889,49.6749090909,33.048,48.8723333333,17.022,25.367,29.843,26.3783333333,23.386,15.6263333333
663.91,18.1730555556,49.6382424242,33.1375,49.2026666667,16.8336666667,25.2793333333,29.754,26.3066666667,23.442,15.589
664.24,18.4404444444,49.6289090909,33.395,49.3103333333,17.0836666667,25.4756666667,30.035,26.443,23.5193333333,15.8436666667
664.57,18.4725555556,49.780969697,33.293,49.2993333333,17.0913333333,25.383,29.989,26.4223333333,23.5426666667,15.8683333333
664.89,18.4627222222,49.7165454545,33.391,49.2086666667,17.1796666667,25.267,29.862,26.2876666667,23.5756666667,15.9076666667
665.22,18.5987777778,49.8534545455,33.654,49.4056666667,17.3763333333,25.5273333333,30.258,26.58,23.6693333333,15.9566666667
665.55,18.524,49.7222424242,33.5485,49.4103333333,17.3223333333,25.3746666667,30.142,26.4273333333,23.556,15.9116666667
665.87,18.3981666667,49.6735757576,33.527,49.5873333333,17.2903333333,25.284,30.118,26.3596666667,23.632,15.6826666667
666.20,18.2211666667,49.8776363636,33.3165,49.677,17.096,25.2536666667,30.191,26.435,23.4983333333,15.513
666.53,18.0596666667,49.4510909091,33.1,49.0253333333,16.797,24.8706666667,29.918,26.131,23.355,15.2036666667
666.86,18.0665,49.4054545455,33.04,48.898,16.7053333333,24.7896666667,29.751,25.969,23.2946666667,15.2656666667
667.18,17.9825,49.2415454545,32.9435,48.8903333333,16.628,24.764,29.763,25.934,23.2036666667,15.178
667.51,17.9328888889,49.3586666667,32.9715,48.544,16.8546666667,24.822,29.829,25.9756666667,23.189,15.0803333333
667.84,17.8678333333,49.2035151515,32.9595,48.545,16.8373333333,24.7686666667,29.758,26.0416666667,23.246,15.0443333333
668.16,17.7392777778,49.0836666667,33.1795,48.3046666667,16.6936666667,24.6896666667,29.576,25.8993333333,23.302,14.928
668.49,17.8090555556,49.2217878788,33.2795,48.3226666667,16.6476666667,24.9233333333,29.882,26.195,23.3133333333,15.0113333333
668.82,17.592,49.1133636364,33.0115,48.098,16.4813333333,24.62,29.47,25.8756666667,23.1933333333,14.8506666667
669.14,17.6443333333,49.0670606061,33.2345,48.1683333333,16.76,24.766,29.52,26.0066666667,23.4076666667,14.8936666667
669.47,17.6206666667,49.0808181818,33.3845,48.3746666667,16.7846666667,24.767,29.466,26.108,23.506,14.9126666667
669.80,17.7556111111,48.824969697,33.5375,48.203,16.8973333333,24.777,29.401,26.1073333333,23.635,14.977
670.13,17.7727222222,49.0860909091,33.7365,48.489,17.0756666667,24.8896666667,29.316,26.2236666667,23.7546666667,15.0693333333
670.45,17.7548333333,49.0630606061,33.85,48.4843333333,16.959,24.927,29.49,26.4263333333,23.8766666667,14.9563333333
670.78,17.9686111111,49.0387575758,34.013,48.463,17.0406666667,25.1706666667,29.779,26.6613333333,23.9253333333,15.1513333333
671.10,18.1238888889,49.1491515152,33.996,48.8843333333,17.053,25.3316666667,29.987,26.8776666667,24.061,15.264
671.43,18.024,49.1840606061,33.993,48.7273333333,16.7306666667,25.0346666667,29.557,26.455,24.1266666667,15.1436666667
671.76,18.257,49.4003333333,34.3995,48.925,17.1126666667,25.2063333333,29.736,26.6883333333,24.3703333333,15.4683333333
672.08,18.1022777778,49.037,34.4625,48.8196666667,17.009,24.9563333333,29.496,26.513,24.2036666667,15.2203333333
672.41,18.0878333333,49.0509090909,34.4155,48.6326666667,16.866,25.0456666667,29.614,26.5436666667,24.265,15.22
672.74,18.1770555556,49.307,34.397,48.634,16.7906666667,25.105,29.705,26.6056666667,24.363,15.353
673.06,18.3689444444,49.3940606061,34.409,48.3073333333,16.785,25.2526666667,29.867,26.608,24.3873333333,15.4523333333
673.39,18.4577222222,49.4711212121,34.4965,48.322,16.8576666667,25.4456666667,30.0,26.6783333333,24.5196666667,15.625
673.72,18.7210555556,49.5811212121,34.528,48.5606666667,16.935,25.4603333333,30.0,26.6493333333,24.726,15.8276666667
674.04,18.7369444444,49.7979090909,34.5765,48.689,16.831,25.338,29.859,26.549,24.6853333333,15.9436666667
674.37,18.4668888889,49.8692424242,34.5785,48.577,16.741,25.0753333333,29.565,26.2996666667,24.6376666667,15.6286666667
674.69,18.5489444444,49.8284545455,34.8235,48.3056666667,16.7346666667,25.1076666667,29.59,26.2846666667,24.6526666667,15.7293333333
675.02,18.6651111111,49.8927272727,35.1025,48.4356666667,16.889,25.2476666667,29.688,26.3636666667,24.6243333333,15.886
675.35,18.4452777778,49.6937575758,34.8065,48.4613333333,16.5266666667,25.085,29.477,26.055,24.4063333333,15.563
675.67,18.5313333333,49.8007575758,34.875,48.4436666667,16.5243333333,25.3056666667,29.661,26.1553333333,24.5396666667,15.7636666667
676.00,18.6877222222,49.9765454545,35.194,48.5216666667,16.696,25.6293333333,30.004,26.508,24.614,15.812
676.32,18.6813333333,50.0187878788,35.333,48.6353333333,16.6313333333,25.6233333333,30.078,26.533,24.613,15.6563333333
676.65,18.5982777778,50.1378787879,35.488,48.744,16.5546666667,25.4686666667,30.067,26.6003333333,24.4723333333,15.6113333333
676.97,18.5388333333,50.1994545455,35.42,48.9203333333,16.6606666667,25.3706666667,30.0,26.4916666667,24.4366666667,15.616
677.30,18.3547222222,49.7953030303,35.3945,48.7136666667,16.5343333333,25.2386666667,29.935,26.404,24.0843333333,15.4093333333
677.63,18.3470555556,49.7919393939,35.551,48.6133333333,16.908,25.34,29.96,26.429,24.0876666667,15.3643333333
677.95,18.6187222222,49.8998484848,35.6075,48.7546666667,17.111,25.5923333333,30.184,26.6016666667,24.3033333333,15.6793333333
678.28,18.5009444444,49.787,35.568,48.723,17.042,25.4933333333,30.006,26.4056666667,24.3026666667,15.4003333333
678.60,18.3633333333,49.8515757576,35.5805,48.87,16.9876666667,25.5493333333,30.117,26.4903333333,24.2353333333,15.2526666667
678.93,18.3678333333,49.8671515152,35.6925,48.8746666667,17.129,25.6606666667,30.281,26.6576666667,24.355,15.243
679.25,18.4727222222,49.9627272727,35.5475,48.971,17.3523333333,25.7163333333,30.357,26.7403333333,24.415,15.2696666667
679.58,18.3395,49.813969697,35.48,49.0656666667,17.373,25.4916666667,30.037,26.498,24.5203333333,15.3556666667
679.90,18.2926111111,49.8255151515,35.626,49.1166666667,17.2656666667,25.1893333333,29.588,26.2103333333,24.5116666667,15.3756666667
680.23,18.3811666667,49.6738484848,35.653,49.166,17.52,25.2423333333,29.523,26.2023333333,24.685,15.5176666667
680.55,18.2851111111,49.422969697,35.809,48.8876666667,17.3456666667,25.222,29.538,26.2526666667,24.682,15.308
680.88,18.2956111111,49.654969697,35.907,48.8713333333,17.394,25.1413333333,29.404,26.1513333333,24.7596666667,15.4416666667
681.20,18.4043333333,49.5794848485,35.9455,48.8023333333,17.3253333333,25.1206666667,29.407,26.146,24.775,15.6293333333
681.53,18.3498333333,49.5740909091,35.9935,48.9203333333,17.2986666667,25.1756666667,29.488,26.223,24.8263333333,15.5036666667
681.85,18.4312777778,49.6325151515,35.9365,48.9126666667,17.2603333333,25.005,29.279,26.202,24.8303333333,15.774
682.18,18.7135,49.6954848485,36.031,48.8986666667,17.5143333333,25.193,29.583,26.401,25.1063333333,16.0423333333
682.50,18.8306666667,49.7927575758,36.185,48.862,17.4423333333,25.1266666667,29.429,26.347,25.194,16.2373333333
682.83,18.7487777778,49.8439090909,36.366,48.96,17.2556666667,25.0823333333,29.354,26.2496666667,25.077,16.2053333333
683.15,19.0105,50.0671818182,36.6975,49.1413333333,17.325,25.24,29.547,26.3886666667,25.088,16.317
683.48,19.2697777778,49.9515757576,36.9215,48.909,17.708,25.6796666667,30.064,26.784,25.3556666667,16.62
683.80,19.2238888889,50.1936060606,36.9235,49.0243333333,17.6706666667,25.6536666667,30.091,26.725,25.418,16.5376666667
684.13,19.1663333333,50.2983939394,36.8675,49.1966666667,17.642,25.5306666667,30.017,26.5746666667,25.4503333333,16.552
684.45,19.1566111111,50.3916363636,36.9515,49.3503333333,17.625,25.5493333333,29.995,26.5223333333,25.555,16.5123333333
684.78,19.0066666667,50.3274545455,36.83,49.45,17.5303333333,25.4643333333,29.89,26.417,25.6183333333,16.223
685.10,19.0445,50.3683939394,36.8375,49.314,17.3823333333,25.3313333333,29.632,26.1936666667,25.5466666667,16.37
685.43,18.9026111111,50.3180606061,36.895,49.1563333333,17.353,25.4003333333,29.693,26.2226666667,25.564,16.2403333333
685.75,18.5642222222,50.0575454545,36.644,48.9436666667,17.0796666667,24.9876666667,29.133,25.789,25.358,15.9746666667
686.08,18.6116111111,50.0938181818,36.5575,48.9693333333,17.2156666667,25.0853333333,29.374,26.0003333333,25.555,15.91
686.40,18.5676111111,50.0888484848,36.5725,48.5803333333,17.1273333333,24.8823333333,29.236,25.9326666667,25.7006666667,15.7536666667
686.72,18.3442222222,49.9568181818,36.5695,48.5996666667,17.0906666667,24.736,29.127,25.8843333333,25.7123333333,15.592
687.05,17.9087222222,49.6716666667,36.1705,48.7016666667,16.6176666667,24.3596666667,28.674,25.4923333333,25.24,15.2446666667
