wavelength,Back_TanNivm,Belly_TanNivm,Breast_TanNivm,Crissum_TanNivm,Crown_TanNivm,DorTail_TanNivm,Patch10_TanNivm,Patch11_TanNivm,Patch12_TanNivm,Rump_TanNivm,Throat_TanNivm,WingTip_TanNivm
558.53,5.92526666667,69.1432,99.3067333333,36.7488,92.0965333334,8.53687936509,11.6684666667,49.7596,6.6642,95.0400666667,46.681,9.35433833332
558.87,5.91106666666,69.1232,99.1653999999,36.7392666667,92.0524666667,8.53631746033,11.6238,49.6376,6.65586666667,95.041,46.5172666667,9.33681666667
559.21,5.88606666667,69.1238666667,99.0986666667,36.7424,92.0507333333,8.49861587302,11.5432666667,49.5064,6.61753333333,95.1447999999,46.3845333333,9.31212333333
559.55,5.87353333333,69.1066666666,98.9729999999,36.7572666667,92.0563333333,8.47402222221,11.5056666667,49.3868666667,6.60706666667,95.1960666666,46.2574,9.31820666665
559.89,5.89513333333,69.1746,98.9731333333,36.8112,92.1579333334,8.46318730159,11.4478,49.3282666667,6.60893333333,95.3475333333,46.1986666667,9.34645500001
560.23,5.8616,69.0514,98.6238666666,36.7224666667,91.9468000001,8.40185079365,11.3354,49.1344,6.55606666667,95.1572666666,45.9868666667,9.30814666666
560.58,5.83586666667,68.9674,98.4305333334,36.6738,91.8573333333,8.37472380952,11.2588666667,48.9597333333,6.5244,95.1284666667,45.8142666667,9.26136166667
560.92,5.8592,68.9712666667,98.3148000001,36.7142666667,91.8369999999,8.38871111112,11.2434666667,48.8860666667,6.5538,95.1684666667,45.7412,9.28130333332
561.26,5.88333333333,68.9067333333,98.1274000001,36.7442666667,91.7708666667,8.41049523809,11.2478,48.7504,6.58833333333,95.1597333332,45.6122666667,9.33369333334
561.60,5.91026666667,68.8375333333,98.0107333333,36.7690666667,91.6802666667,8.43733333333,11.2424,48.6376666667,6.5872,95.0800000003,45.4773333333,9.36314500001
561.94,5.92313333333,68.8367333333,97.8888666667,36.8164666667,91.6562000001,8.45605714286,11.2302,48.5696666667,6.5976,95.1067333331,45.3904666667,9.37468166667
562.28,5.89446666667,68.8089333333,97.7871999999,36.8069333333,91.6443333333,8.43793650793,11.1852666667,48.4415333333,6.6018,95.1626,45.257,9.35082333334
562.62,5.86586666667,68.7006666667,97.5332000001,36.777,91.5175333333,8.39256190477,11.1357333333,48.2504,6.58426666667,95.1125999999,45.0970666667,9.33176666667
562.96,5.88333333333,68.5664,97.1958666667,36.7550666667,91.3224666667,8.41106666667,11.126,48.0233333333,6.59873333333,94.9695333335,44.9292666667,9.35473833333
563.30,5.891,68.5126,96.9749999999,36.7574,91.2199333333,8.40566031747,11.0894666667,47.8573333333,6.6232,94.9151999999,44.7748,9.33715333333
563.64,5.86733333333,68.3922666667,96.7295333333,36.7202666667,91.0538000001,8.38777460317,11.0522666667,47.6588,6.62033333333,94.8407999999,44.5628666667,9.31470666666
563.99,5.88566666667,68.4026666667,96.6804000001,36.7912666667,91.0874,8.40031111112,11.0538,47.5174,6.653,94.9666666667,44.4419333333,9.32231166665
564.33,5.9092,68.3510666667,96.5413333333,36.8193333333,91.0329999999,8.40500317461,11.038,47.3764,6.66706666667,94.9827333333,44.3057333333,9.35209666667
564.67,5.86346666667,68.1593333333,96.2528000001,36.7492666667,90.8087333333,8.35100634921,10.9482,47.1230666667,6.6196,94.8199999999,44.0309333333,9.28988833333
565.01,5.86653333333,68.1154666667,96.1078666668,36.7516,90.7466000001,8.34659047619,10.8918,46.9878,6.62613333333,94.8012666667,43.902,9.27553333333
565.35,5.85473333333,68.0012666667,95.8442,36.7192,90.6129333334,8.3083015873,10.8270666667,46.7916666667,6.6242,94.7618666665,43.7152666667,9.25584833333
565.69,5.8444,67.9704666666,95.7193333333,36.6932666666,90.5503999999,8.27256825397,10.7762666667,46.6491333333,6.6032,94.7371333331,43.5811333333,9.23579833332
566.03,5.8644,67.9504666667,95.5404,36.7201333333,90.4718,8.3007079365,10.766,46.5302666667,6.61886666667,94.6832666665,43.4674,9.25459833335
566.37,5.864,67.8957333333,95.3371999999,36.7316666667,90.3976666667,8.30520952381,10.7332666667,46.4148666667,6.63346666667,94.6276666666,43.308,9.25906000001
566.71,5.86273333333,67.886,95.2600666667,36.7362666666,90.4192666667,8.27685079366,10.7022666667,46.3403333333,6.64293333333,94.6461333335,43.1986,9.26028999999
567.05,5.85273333333,67.832,95.1017333333,36.7464666667,90.3491999999,8.26472063493,10.6458666667,46.2164,6.62033333333,94.5912000001,43.0514666667,9.25746333333
567.39,5.8562,67.7509333334,94.8613333333,36.7290666667,90.2637333333,8.24652698413,10.6074,46.0614,6.61746666667,94.4967999999,42.8973333333,9.24259833334
567.73,5.8546,67.6047333333,94.5632666667,36.682,90.0770666667,8.25352380953,10.5678666667,45.882,6.62646666667,94.3265999999,42.7314,9.24286333333
568.07,5.8436,67.4940666666,94.2684,36.6633333333,89.9351333333,8.2507047619,10.5328,45.6878666667,6.62433333333,94.1917999999,42.5389333333,9.23189166667
568.41,5.84186666667,67.5022,94.1281333334,36.6712666667,89.9271333333,8.2630920635,10.5190666667,45.5541333333,6.62106666667,94.2290000001,42.4509333333,9.24719
568.75,5.8284,67.4051333333,93.8252666668,36.6171333333,89.7717999999,8.24533015873,10.4810666667,45.3724666667,6.61226666667,94.1286,42.2718666667,9.23584166666
569.09,5.83186666667,67.4389333333,93.7191333334,36.6559333334,89.7625999999,8.26453015874,10.4726666667,45.2521333333,6.63246666667,94.1333333333,42.1646666667,9.24236666667
569.43,5.83853333333,67.2883333333,93.4117333333,36.6102,89.5218666666,8.27916825396,10.4422666667,45.036,6.65006666667,93.9941333332,41.9479333333,9.23707500001
569.77,5.83253333333,67.1450666667,93.1352000001,36.5403333333,89.3120666667,8.25377460318,10.393,44.821,6.64406666667,93.8551333334,41.7555333333,9.23072166667
570.11,5.84846666666,67.1285333333,93.0274666667,36.5483333333,89.2469333333,8.25146984127,10.3415333334,44.6790666667,6.63426666667,93.8458000001,41.6379333333,9.22955166667
570.45,5.82046666667,67.0083333333,92.7577333334,36.5112666667,89.0257333333,8.22996190476,10.2844,44.4856,6.61273333333,93.7200666667,41.4496,9.19609333334
570.79,5.80913333333,66.9167333333,92.5422,36.4825333333,88.8677999999,8.22067619047,10.2501333333,44.3022,6.60673333333,93.6304666667,41.3041333334,9.18281833334
571.13,5.80026666667,66.8083333333,92.3284666667,36.4451333333,88.6862000001,8.21025714286,10.1935333333,44.1401333333,6.59726666667,93.5087333333,41.1493333333,9.18116333333
571.47,5.79146666667,66.7826,92.1769999999,36.452,88.6214000001,8.18125714286,10.1580666667,44.0304,6.58646666666,93.4568666667,41.0224,9.17302500001
571.81,5.81766666667,66.8078,92.0669999999,36.4561333333,88.5652666666,8.17933650793,10.1314,43.9621333333,6.6118,93.4493999999,40.9474,9.183655
572.15,5.85826666667,66.6716666667,91.7601333333,36.4396,88.3393333333,8.18837460317,10.122,43.8176,6.65186666667,93.2527333333,40.7903333333,9.21119500001
572.49,5.84026666667,66.5695333333,91.5127333334,36.4200666667,88.1600000001,8.15981269841,10.0672,43.6517333333,6.62386666667,93.0822666667,40.6245333333,9.18951500001
572.83,5.83993333333,66.4455333333,91.2224666667,36.3806,87.9358000001,8.14279047619,10.0131333333,43.5024666667,6.61326666667,92.9103333333,40.4593333333,9.19363
573.17,5.8368,66.3908,91.0282000001,36.3927333333,87.8197333334,8.13336507937,9.99273333331,43.3772,6.62266666667,92.7868666667,40.3342666667,9.21216000001
573.51,5.8438,66.2736666667,90.7176,36.3738666667,87.5947999999,8.11937777779,9.94320000001,43.2018,6.616,92.5889999999,40.1654666667,9.20295666668
573.85,5.8414,66.1929333333,90.4495333334,36.3626666667,87.4379333333,8.11143809524,9.93486666665,43.0655333333,6.61646666667,92.4353999999,40.0206,9.19650166667
574.19,5.85306666667,66.1244666667,90.2176666667,36.3638,87.3260666666,8.11378730159,9.90639999999,42.9567333333,6.61806666667,92.3082666667,39.8795333333,9.20070166667
574.53,5.8994,66.0874,89.9897333333,36.3708,87.1942666667,8.15536190476,9.92073333333,42.8684666667,6.654,92.1686666668,39.7688666667,9.24671833334
574.87,5.93186666667,66.0316,89.7420666667,36.3844666667,87.0373999999,8.17744761905,9.92053333333,42.7346,6.68946666667,91.9697333333,39.6368666667,9.26207
575.21,5.93446666667,65.8501333333,89.3425333333,36.3242,86.7468666666,8.18087936509,9.88780000001,42.5182,6.6916,91.6727999999,39.43,9.24723000001
575.55,5.9028,65.7274,89.0762000001,36.2874666667,86.5938000001,8.16519365079,9.83013333333,42.3578666667,6.67753333333,91.5061333334,39.2612666667,9.224815
575.89,5.85226666667,65.6635333333,88.8548,36.2505333333,86.4493333333,8.13922857143,9.74146666665,42.1939333333,6.61713333333,91.3694666666,39.1077333333,9.16626999999
576.22,5.8534,65.6363333333,88.6502666666,36.2464666667,86.3468000001,8.14543492064,9.71393333333,42.0674666667,6.6244,91.2762666666,38.9804,9.17446833335
576.56,5.8602,65.55,88.3817333333,36.2473333333,86.2351999999,8.1482063492,9.70446666667,41.9071333334,6.6246,91.1083333333,38.8523333333,9.17820833333
576.90,5.87253333333,65.4344,88.0055333333,36.2148666667,86.037,8.14673015873,9.66006666668,41.7271333333,6.62233333333,90.8552,38.6630666667,9.16989333333
577.24,5.85793333333,65.4182666667,87.8181999999,36.223,85.9704666666,8.14918730158,9.63880000001,41.6390666667,6.6214,90.7815333333,38.5217333334,9.171085
577.58,5.8562,65.2014,87.4087333333,36.139,85.6392000001,8.13874603175,9.60700000001,41.3848,6.61926666667,90.4444666668,38.3152,9.17381000001
577.92,5.84626666667,65.0858666667,87.128,36.1096,85.4186000001,8.14071428572,9.58053333334,41.1794,6.6246,90.2126666667,38.1546666667,9.17721166666
578.26,5.8174,64.9132,86.7867333333,36.0566,85.1634666666,8.12271428571,9.51346666667,40.9563333333,6.60173333333,89.958,37.9479333333,9.14213833333
578.60,5.77233333333,64.7457333333,86.4116666667,35.9898666666,84.8905333333,8.07725079366,9.46920000001,40.743,6.5536,89.722,37.747,9.11076166667
578.94,5.76086666667,64.7062666667,86.1604000001,35.9644666667,84.7644000001,8.06139682539,9.43786666667,40.582,6.5278,89.6195333335,37.6120666667,9.10315666667
579.28,5.7522,64.5309333333,85.7529333333,35.9016666667,84.3992,8.0219079365,9.40766666668,40.3412666666,6.50886666667,89.2601333333,37.4032666667,9.09691000001
579.61,5.8028,64.3624,85.4059333334,35.8788666667,84.1090000001,8.04340634921,9.42186666667,40.1658666667,6.57426666667,88.9308666667,37.2182,9.15421333333
579.95,5.8106,64.0681333333,84.8808666667,35.7826,83.6520666666,8.01760317459,9.40033333333,39.8957333333,6.58466666667,88.4914,37.0016666667,9.15095500001
580.29,5.75626666667,63.8597333333,84.5295333333,35.6360666667,83.3017333333,7.95352063492,9.30786666667,39.6481333333,6.53886666667,88.175,36.7504666667,9.09356333333
580.63,5.74326666667,63.6030666667,84.0736,35.5226,82.8625333333,7.93308253968,9.26213333333,39.3932666667,6.519,87.7923999999,36.542,9.06820000001
580.97,5.71073333333,63.4006666667,83.6721999999,35.4009333334,82.5066666667,7.8789968254,9.18159999999,39.1443333333,6.47466666667,87.4458666666,36.3270666667,9.03451
581.31,5.68993333333,63.3838666667,83.4706666666,35.3740666667,82.3675333333,7.86758095237,9.13626666666,39.0396,6.47126666667,87.2860666667,36.2116666667,9.02401166667
581.65,5.682,63.3406666667,83.2271999999,35.3339333334,82.2225999999,7.84260634921,9.08379999999,38.9156666667,6.47026666667,87.1529333333,36.0813333333,9.03499333334
581.98,5.65786666667,63.1313333334,82.796,35.204,81.8249333333,7.79189206349,9.02419999999,38.6914,6.46506666667,86.7901333333,35.839,9.00803666667
582.32,5.68473333333,63.0077333333,82.4675333334,35.1356666667,81.5657333334,7.8181904762,9.00699999999,38.5160666667,6.51206666667,86.5325333334,35.6872,9.04673999999
582.66,5.71786666667,62.8716666667,82.2004666667,35.1187333333,81.2782666666,7.85996190476,8.9926,38.3944,6.56193333333,86.2744,35.5602666667,9.10008333333
583.00,5.7642,62.8336,82.0100666667,35.1322,81.0967333334,7.9098095238,9.01699999999,38.2924666667,6.597,86.1582666667,35.4684666667,9.12311499999
583.34,5.76,62.7797333333,81.7680666666,35.1140666667,80.9592,7.90403174604,8.9986,38.1872666667,6.57886666667,86.0282666666,35.3544666667,9.12139333334
583.68,5.7506,62.7126,81.5440000001,35.0480666667,80.7515333333,7.91562222222,8.94026666667,38.0231333333,6.57633333333,85.8655999999,35.1749333333,9.08265999999
584.01,5.7588,62.6058,81.2000666666,35.0,80.4483333333,7.92115873016,8.91773333333,37.8437333333,6.59286666667,85.5955333333,35.0446666667,9.08559333332
584.35,5.76126666667,62.5686666667,80.9757333333,34.9843333333,80.2632666667,7.93875555555,8.92386666667,37.7326,6.6346,85.4473999999,34.9266,9.09461666666
584.69,5.82753333333,62.5468,80.7973333334,35.0018666667,80.1219333333,8.00484126984,8.99333333333,37.6428,6.7128,85.2882000001,34.8674666667,9.15678666668
585.03,5.88513333333,62.3867333333,80.5014666666,34.9991333333,79.8517333334,8.05567936509,9.03440000001,37.4996,6.7704,85.0712666667,34.7272,9.19504166667
585.37,5.89913333333,62.1747333334,80.1670666668,34.9114,79.4964666666,8.02764126983,9.01286666667,37.2776,6.77246666667,84.7053999999,34.5266666667,9.16663833332
585.70,5.91746666667,62.1864666667,80.0859333334,34.9374666667,79.4226000001,8.04003809525,9.02453333333,37.1843333333,6.76426666667,84.6759333333,34.4842666667,9.203465
586.04,5.9294,62.1507333333,79.9708666667,34.9474,79.2988666666,8.0372063492,8.99826666667,37.0945333333,6.75293333333,84.6048,34.4158,9.19551
586.38,5.86186666667,62.0184,79.6532666667,34.8475333333,78.9804666667,7.96299365079,8.93026666667,36.8805333333,6.711,84.3400000001,34.2122,9.13709666668
586.72,5.90346666667,61.9817333333,79.4635333333,34.8618,78.8064,7.99571746033,8.94833333334,36.7862,6.746,84.1682000001,34.1614,9.22026833335
587.06,5.89333333333,61.7854,79.1374000001,34.7178666667,78.3836,7.97477777779,8.90653333333,36.5345333333,6.7238,83.8070666666,33.9436666667,9.16984333334
587.39,5.88706666667,61.6496,78.8790666667,34.6963333333,78.1140000001,7.98225079366,8.91606666666,36.4024,6.71593333333,83.4905333334,33.8072,9.20855166668
587.73,5.9324,61.6007333333,78.6661333333,34.7042666667,77.8915333334,8.0227968254,8.9368,36.2996,6.76573333333,83.3039999999,33.7294,9.25674166667
588.07,5.91086666667,61.5358,78.5522666667,34.681,77.7569333334,8.00235238096,8.89926666667,36.1598,6.71786666667,83.1336666667,33.6301333333,9.25427333333
588.41,5.86173333333,61.3075333333,78.1834666666,34.5672,77.3829333333,7.93867936509,8.82793333333,35.8882666667,6.6784,82.7885333333,33.4156666667,9.21163333334
588.74,5.8782,61.2002,77.9091333333,34.5346666667,77.1153999999,7.9217968254,8.78473333333,35.7072666667,6.70246666666,82.5297333333,33.2985333333,9.20864333333
589.08,5.9252,61.1059333333,77.5610666667,34.5092666667,76.7811333334,7.99137460317,8.82433333333,35.5518666667,6.7504,82.2297333333,33.2211333334,9.26388500001
589.42,5.9104,60.9246666666,77.1820666667,34.4216,76.3934666667,7.95479682539,8.76906666667,35.3238666667,6.73933333333,81.8134,33.0164666667,9.22708333333
589.76,5.87726666667,60.7940666667,76.9263999999,34.3556666667,76.1064666667,7.91944126985,8.74066666667,35.1415333333,6.7062,81.5135333333,32.8469333333,9.210195
590.09,5.93153333333,60.6516666667,76.6214000001,34.3256666667,75.831,7.94224444445,8.74826666666,35.0068,6.7292,81.2316,32.7460666667,9.23483833334
590.43,5.84746666667,60.4190666667,76.1938666666,34.1758,75.4754,7.86308571429,8.64086666666,34.7333333333,6.6834,80.8245333333,32.475,9.12011166667
590.77,5.87,60.3622,75.9282666667,34.2044,75.2559333333,7.86422539682,8.64873333334,34.6016,6.73006666667,80.58,32.3886,9.17758666666
591.11,5.88006666667,60.2667333333,75.6603333334,34.1420666667,75.0120666667,7.84576190475,8.62753333333,34.4259333333,6.7442,80.3426666667,32.2546666667,9.16033999999
591.44,5.81413333333,60.0828,75.3356,34.0142,74.6752666667,7.76579999999,8.53126666666,34.2058,6.66206666667,79.9719333333,32.0442666667,9.08391666667
591.78,5.76393333333,59.8677333333,74.9648666667,33.8880666667,74.2901333333,7.69497460317,8.42786666667,33.9774,6.6154,79.6136666667,31.832,9.01156333334
592.12,5.76793333333,59.7184,74.6353333333,33.8066,73.8956666667,7.6614920635,8.35446666667,33.7882,6.581,79.2625333333,31.6819333333,8.96546666667
592.46,5.73466666666,59.6496666667,74.4142,33.7228666667,73.6218666667,7.62641587301,8.29766666667,33.6438666667,6.5182,78.9863333333,31.5288,8.92606333334
592.79,5.67693333333,59.5384,74.2177333334,33.6680666667,73.4078666667,7.5608920635,8.20153333333,33.4963333333,6.466,78.7745333333,31.3704666667,8.86307999999
593.13,5.6898,59.4205333333,73.9618,33.6068,73.1096,7.56346984126,8.18453333333,33.3734666667,6.478,78.5253333333,31.2638,8.87941833334
593.47,5.7054,59.3755333333,73.6923333333,33.587,72.8454666667,7.57621904762,8.15706666666,33.2088666667,6.51133333333,78.2829333333,31.1502666667,8.87745500001
593.80,5.7386,59.3428,73.5627333333,33.6031333333,72.6186666667,7.59586666666,8.16973333334,33.0852,6.55033333333,78.0315333333,31.0862666667,8.90322333333
594.14,5.75813333333,59.2476,73.3089333334,33.5516,72.2930666667,7.62477777777,8.16839999999,32.97,6.559,77.7397333333,30.9900666667,8.91551666667
594.48,5.74006666667,59.1312,73.0516,33.4833333333,71.9834,7.62520952381,8.12019999999,32.8356666667,6.56326666667,77.4612666667,30.8684666667,8.89560499999
594.81,5.78506666667,59.1198,72.8941999999,33.4956666667,71.7478,7.65869523809,8.14953333333,32.7512,6.6236,77.2853333333,30.8138,8.93174666667
595.15,5.85446666667,59.0851333333,72.7251999999,33.5279333333,71.5548,7.73091428571,8.19893333333,32.6975333333,6.71713333333,77.1030666667,30.7507333333,9.00192999999
595.49,5.93226666667,59.0595333333,72.5533333334,33.5428,71.3345333333,7.78669841269,8.247,32.6306,6.78993333333,76.9100666667,30.6963333333,9.07067333333
595.82,5.95893333333,59.0163333333,72.4088666667,33.5779333333,71.2152,7.84757777778,8.27039999999,32.5642,6.841,76.7360666667,30.6211333333,9.12142333333
596.16,5.95866666667,58.8770666667,72.1137999999,33.5248,70.9260666667,7.83918095239,8.26993333333,32.3880666667,6.84413333333,76.4560666667,30.4896666667,9.13560833334
596.50,5.96746666667,58.7432,71.8184666666,33.4273333333,70.6187333333,7.84748571428,8.25946666666,32.2628,6.85613333333,76.1127333333,30.3335333333,9.13952166667
596.83,5.96746666667,58.69,71.6433333334,33.3938666666,70.4736,7.85015555555,8.26926666666,32.1666666667,6.87033333333,75.9043333334,30.2570666667,9.13987833333
597.17,5.9506,58.5278666667,71.3783333334,33.2955333333,70.2020666667,7.83852380953,8.2356,32.0110666667,6.84653333333,75.6149333333,30.1219333333,9.12766666667
597.51,5.9102,58.4523333333,71.1546666667,33.2283333333,70.0280666667,7.81441904762,8.17633333333,31.8820666667,6.8146,75.4137333333,29.9968,9.09042166666
597.84,5.9142,58.3353333333,70.929,33.169,69.8248666667,7.80336825396,8.14680000001,31.7564666666,6.82526666667,75.1532666667,29.8932,9.09285166666
598.18,5.92273333333,58.2139333333,70.6650666667,33.1024,69.5975333333,7.78978412699,8.12066666666,31.6114,6.81233333333,74.8714,29.7841333333,9.08615000001
598.52,5.902,58.042,70.3741333333,33.0238,69.3276,7.77158412699,8.082,31.4627333333,6.792,74.5648666667,29.6548,9.06780000001
