wavelength,Back_IriPulm,Belly_IriPulm,Breast_IriPulm,Crissum_IriPulm,Crown_IriPulm,DorTail_IriPulm,Patch10_IriPulm,Patch11_IriPulm,Rump_IriPulm,Throat_IriPulm,WingTip_IriPulm
380.88,4.04766666667,22.5340666667,7.81466666666,23.2096666667,3.27466666667,5.5312,39.6649333333,5.25546666666,5.64526666667,4.83353333333,6.1662
381.24,4.07173333333,22.6637333333,7.82906666667,23.3041333333,3.31053333333,5.56576666667,39.6696666667,5.28086666667,5.66206666667,4.865,6.1956
381.61,4.10726666666,22.8098666667,7.90086666666,23.4262666666,3.33986666667,5.63273333333,39.7046666667,5.36906666667,5.7048,4.9124,6.2554
381.97,4.11833333333,22.9232,7.92393333334,23.5386,3.3374,5.63066666667,39.7688,5.38173333333,5.73933333333,4.92586666667,6.24873333333
382.33,4.0928,23.0381333333,7.95133333333,23.6244666667,3.35106666667,5.63626666667,39.7494666667,5.3928,5.7622,4.93026666667,6.2566
382.69,4.10813333333,23.1422,7.96199999999,23.7251333333,3.3616,5.61943333333,39.7622666667,5.3924,5.78513333334,4.9136,6.28426666667
383.05,4.07306666666,23.1803333333,7.97133333333,23.7559333333,3.33113333333,5.59373333333,39.7206,5.3564,5.7774,4.88526666667,6.2536
383.41,4.1312,23.3053333333,8.03753333334,23.8774666667,3.38,5.64963333333,39.7172,5.39213333333,5.84926666667,4.9482,6.29446666667
383.77,4.1442,23.3939333333,8.06513333333,23.9791333333,3.38213333333,5.65073333333,39.7465333333,5.39086666667,5.8952,4.97346666667,6.29886666667
384.14,4.11013333333,23.4976666667,8.07486666666,24.0546,3.34013333333,5.6167,39.7942666667,5.32613333333,5.87386666667,4.94146666667,6.25166666667
384.50,4.1456,23.6286666667,8.12866666667,24.1810666667,3.354,5.63796666667,39.8371333333,5.35106666667,5.91026666667,4.97486666667,6.27706666667
384.86,4.16693333333,23.7713333333,8.18739999999,24.3158666667,3.37266666667,5.66203333333,39.9505333333,5.3816,5.94586666667,4.9996,6.2892
385.22,4.1462,23.8430666667,8.2216,24.34,3.35846666667,5.63483333333,39.8925333333,5.36166666667,5.96373333333,4.97973333333,6.27513333333
385.58,4.0704,23.8794,8.19966666666,24.3858666667,3.3184,5.56226666667,39.8679333333,5.2854,5.939,4.9258,6.22533333333
385.94,4.10546666667,23.9835333333,8.26966666666,24.4831333333,3.3586,5.6176,39.8722666667,5.3184,6.01033333333,4.96793333333,6.25693333333
386.30,4.1638,24.0822666667,8.3616,24.6012666667,3.40013333333,5.6485,39.9129333333,5.3646,6.09873333333,5.0034,6.2882
386.66,4.17213333333,24.1554,8.43579999999,24.6729333333,3.43826666667,5.70613333333,39.9435333333,5.41426666667,6.17673333333,5.0404,6.30973333333
387.03,4.186,24.2324666667,8.50000000001,24.7383333333,3.45606666667,5.7335,39.9495333333,5.45,6.23926666667,5.05093333333,6.3358
387.39,4.16993333333,24.3123333333,8.55673333333,24.7932,3.47153333333,5.7498,39.9933333333,5.4664,6.26286666667,5.042,6.3452
387.75,4.14506666667,24.4296,8.5942,24.881,3.46026666667,5.7522,40.0436666667,5.44053333333,6.2668,5.03226666667,6.3232
388.11,4.1482,24.4659333333,8.622,24.9368666667,3.45293333333,5.73736666667,40.0120666667,5.45713333333,6.29913333333,5.01906666667,6.30826666666
388.47,4.15373333334,24.5041333333,8.6514,24.9704666667,3.4758,5.7551,39.9792666667,5.464,6.3478,5.04126666667,6.3354
388.83,4.08,24.494,8.59093333333,24.9653333333,3.40873333333,5.678,39.8675333333,5.4084,6.33493333333,4.9836,6.26993333333
389.19,4.04686666667,24.5179333333,8.57933333334,25.0478,3.3588,5.62593333333,39.8904666667,5.38573333333,6.3314,4.94,6.22013333333
389.55,4.07906666667,24.6232,8.63806666666,25.1427333334,3.37086666667,5.6412,39.9434666667,5.4244,6.38066666667,4.9496,6.1984
389.91,4.0476,24.653,8.63506666667,25.1845333333,3.3372,5.59996666667,39.9243333333,5.4006,6.38186666667,4.9194,6.1834
390.27,4.03093333333,24.7281333333,8.66626666667,25.2346666667,3.3282,5.5627,39.9065333333,5.37893333333,6.40386666667,4.91113333333,6.16206666667
390.63,4.05973333333,24.8881333333,8.7244,25.3670666667,3.33613333333,5.5614,39.9852666667,5.39826666667,6.4394,4.94186666667,6.17246666667
391.00,4.06973333333,24.9640666667,8.76993333333,25.4542,3.3478,5.56723333333,39.9749333333,5.41326666667,6.462,4.94946666667,6.1686
391.36,4.12613333333,25.0586,8.82006666667,25.558,3.37426666667,5.58656666667,39.9556666667,5.46053333333,6.5364,4.99,6.20506666667
391.72,4.14746666667,25.1086666667,8.85859999999,25.6158666667,3.39066666667,5.5791,39.9028,5.4974,6.59506666667,4.99366666667,6.21293333333
392.08,4.12153333333,25.1946666667,8.87980000001,25.6856,3.36146666667,5.56393333333,39.9062,5.49526666667,6.61566666667,4.97986666667,6.20386666666
392.44,4.11706666667,25.2706666667,8.90666666666,25.7378666667,3.3394,5.5309,39.8943333333,5.49099999999,6.62453333333,4.95913333333,6.16986666667
392.80,4.14466666667,25.366,8.97206666667,25.8045333333,3.35393333333,5.54783333333,39.9074,5.48660000001,6.65966666667,4.97306666667,6.1768
393.16,4.16986666667,25.4985333333,9.06020000001,25.8821333333,3.387,5.60143333333,39.9314666667,5.52553333333,6.7218,5.033,6.22826666667
393.52,4.18186666666,25.5808666667,9.09493333334,25.9385333333,3.39393333333,5.62676666667,39.9252,5.53553333333,6.7854,5.06013333333,6.25173333333
393.88,4.175,25.6938,9.1114,26.0085333333,3.38673333333,5.6072,39.9468666667,5.51759999999,6.8024,5.0562,6.22193333333
394.24,4.15366666667,25.8061333333,9.11779999999,26.1172666667,3.36,5.6119,40.0064,5.51506666666,6.82766666667,5.04813333334,6.21633333333
394.60,4.09946666667,25.7999333333,9.11240000001,26.1254666667,3.30346666667,5.57103333333,39.9122,5.46506666667,6.8158,4.96886666667,6.15733333333
394.96,4.07513333333,25.8683333333,9.11599999999,26.1593333333,3.25413333333,5.53243333333,39.9250666667,5.43073333333,6.81366666667,4.93326666667,6.10806666667
395.32,3.99726666667,25.9049333333,9.08086666666,26.1668,3.1838,5.46473333333,39.8976666666,5.35320000001,6.77986666667,4.86533333333,6.02333333333
395.68,3.99773333333,25.9976,9.12206666666,26.2745333333,3.1842,5.46083333333,39.9647333333,5.34479999999,6.81706666666,4.88113333333,6.02333333333
396.04,4.02933333333,26.0946666667,9.18039999999,26.3559333333,3.23526666667,5.4935,39.9682,5.34999999999,6.88213333333,4.90646666667,6.03926666667
396.40,3.96786666667,26.1816,9.18286666667,26.4292666667,3.19513333333,5.46993333333,39.9883333333,5.3116,6.89473333333,4.85946666667,6.00033333333
396.76,3.99813333333,26.3232666667,9.28366666666,26.5688666667,3.2648,5.51306666667,40.0474666667,5.38066666667,7.00193333333,4.91086666666,6.0496
397.12,4.0002,26.4094,9.32479999999,26.6292,3.2962,5.51913333333,40.0264666667,5.38293333334,7.07266666667,4.90786666667,6.04653333333
397.48,4.02313333333,26.5114666667,9.39806666666,26.74,3.33286666667,5.54116666667,40.0232666667,5.40006666667,7.13773333333,4.9274,6.06486666667
397.84,4.01873333333,26.6099333333,9.466,26.8433333334,3.34166666667,5.55093333333,40.0096,5.41199999999,7.21066666667,4.92226666667,6.07813333333
398.20,4.0218,26.6254,9.50880000001,26.8702666667,3.34893333333,5.54933333333,39.9515333333,5.41366666666,7.2598,4.923,6.096
398.56,4.0184,26.7225333333,9.53640000001,26.9583333333,3.34713333334,5.535,39.9965333333,5.41126666668,7.3386,4.9462,6.08646666667
398.92,4.01,26.8213333333,9.57759999999,27.0594666667,3.35513333333,5.52523333333,39.9848666667,5.414,7.4164,4.9504,6.09926666666
399.28,4.0334,26.8764,9.63713333333,27.1382,3.37113333333,5.52543333333,39.9686,5.42933333333,7.491,4.98333333333,6.12066666667
399.64,4.0492,26.9753333333,9.70540000001,27.2184666667,3.3862,5.53943333333,39.9654,5.45313333334,7.54686666667,4.98213333333,6.1254
400.00,4.06493333333,27.0378666667,9.76973333333,27.2878666667,3.38886666666,5.54416666667,39.9890666667,5.47939999999,7.61353333333,5.01553333334,6.1616
400.36,4.1094,27.1438,9.878,27.4009333333,3.4442,5.57966666667,40.0144666667,5.53446666666,7.7292,5.088,6.22066666667
400.72,4.0484,27.1706,9.85713333332,27.4344666667,3.36053333333,5.5309,39.9852,5.4856,7.7102,5.02733333333,6.14826666667
401.08,4.0214,27.2571333333,9.8828,27.5449333333,3.3132,5.49343333333,40.0736,5.46086666667,7.75013333334,5.01086666667,6.1134
401.44,3.99326666667,27.3491333333,9.92660000001,27.6336666667,3.28006666667,5.45713333333,40.1279333333,5.44886666667,7.80253333333,4.99233333333,6.10533333333
401.80,4.0168,27.416,9.96953333333,27.6650666667,3.2916,5.4732,40.1126666667,5.47153333333,7.8742,5.00813333333,6.10873333333
402.16,4.03366666667,27.5709333333,10.0535333333,27.7804666667,3.3084,5.48053333333,40.1773333333,5.49026666667,7.94486666667,5.0336,6.10306666667
402.52,4.07193333333,27.7068666667,10.1514,27.9054,3.352,5.52296666667,40.2404,5.53106666667,8.02406666667,5.06753333333,6.15673333334
402.88,4.112,27.8139333333,10.2141333333,27.9934666667,3.3872,5.56513333333,40.284,5.56526666666,8.11193333333,5.10286666667,6.17673333333
403.24,4.11446666667,27.9482,10.2793333333,28.0928,3.39633333333,5.5641,40.3534666666,5.57306666667,8.18239999999,5.09173333333,6.16813333333
403.60,4.1134,28.0541333334,10.3383333333,28.1590666667,3.3862,5.5796,40.3921333333,5.56826666666,8.24926666666,5.0934,6.18786666667
403.95,4.1166,28.1888,10.4055333333,28.2534,3.3834,5.5792,40.4656,5.57493333333,8.34053333333,5.08673333333,6.18206666667
404.31,4.12766666667,28.3152666667,10.4504,28.3484,3.37953333333,5.5667,40.5596666666,5.57046666666,8.3906,5.075,6.16786666666
404.67,4.10706666666,28.3858666667,10.4736666667,28.4047333333,3.3644,5.53293333333,40.5786,5.54453333334,8.42926666668,5.04966666667,6.15773333333
405.03,4.0892,28.4234666666,10.4978,28.4073333333,3.3444,5.52056666667,40.5138666667,5.52120000001,8.46940000001,5.01466666667,6.13893333333
405.39,4.09046666667,28.5038666667,10.5423333333,28.4465333333,3.35426666667,5.5293,40.5580666667,5.50873333333,8.51573333334,5.01746666667,6.1408
405.75,4.0866,28.5943333333,10.6164,28.5338,3.36026666667,5.51583333333,40.6248,5.50326666666,8.59479999999,5.0262,6.14326666667
406.11,4.07013333333,28.6636,10.6755333333,28.6049333333,3.34913333334,5.49363333333,40.6567333333,5.48946666667,8.6612,5.02446666667,6.14146666667
406.47,4.08793333333,28.7704,10.7478666667,28.6654666667,3.3636,5.51163333333,40.6801333333,5.49933333333,8.74646666667,5.0402,6.15046666667
406.83,4.11166666667,28.8892666667,10.8519333333,28.7752666667,3.38013333333,5.5228,40.7506666667,5.52200000001,8.82520000001,5.07586666667,6.16833333333
407.19,4.13106666667,29.0288,10.9534666667,28.8926666667,3.39793333334,5.54606666667,40.8281333333,5.53193333334,8.92106666667,5.10326666667,6.2076
407.55,4.15786666667,29.1528666667,11.0259333333,29.0182666667,3.43073333333,5.56603333333,40.8786666667,5.57260000001,9.01973333334,5.12706666667,6.2298
407.90,4.1724,29.2826666666,11.1314666667,29.1394,3.46066666667,5.58066666667,40.9186,5.61033333333,9.08713333333,5.16333333333,6.2466
408.26,4.1932,29.3976666667,11.2234666667,29.239,3.456,5.5963,40.9494,5.62579999999,9.16973333335,5.1796,6.26866666667
408.62,4.26073333333,29.5688666667,11.367,29.392,3.50186666667,5.66,41.0634666667,5.68546666667,9.31200000001,5.2364,6.32093333333
408.98,4.305,29.7002,11.4740666667,29.5472666667,3.54966666667,5.68746666667,41.1935333333,5.73553333333,9.43246666667,5.2864,6.36273333333
409.34,4.3568,29.8234,11.5898666667,29.7122,3.58333333333,5.71233333333,41.2864666667,5.79240000001,9.56606666666,5.3342,6.39726666667
409.70,4.37893333333,29.9494666667,11.673,29.8379333333,3.57433333333,5.73283333333,41.3708666667,5.81613333333,9.64180000001,5.33193333333,6.41306666667
410.06,4.40413333333,30.0563333333,11.7451333333,29.9289333333,3.58646666667,5.76536666667,41.4261333333,5.84153333332,9.72533333333,5.3442,6.43413333333
410.42,4.3814,30.1042666666,11.7948,29.9777333333,3.56746666667,5.72496666667,41.4373333334,5.83213333334,9.77266666666,5.32186666667,6.40833333333
410.77,4.3374,30.1854,11.844,30.0507333333,3.53953333333,5.69793333334,41.4734666667,5.80959999999,9.8374,5.2936,6.392
411.13,4.36146666667,30.2978666667,11.9341333333,30.1611333333,3.56526666667,5.73106666667,41.5340666667,5.85953333334,9.93633333334,5.3116,6.41206666667
411.49,4.38066666667,30.4037333333,12.0218666667,30.2566,3.5888,5.7445,41.6327333333,5.87373333333,10.0365333333,5.33853333333,6.4268
411.85,4.34786666667,30.4601333333,12.052,30.3108,3.5472,5.72376666667,41.6988,5.83406666667,10.09,5.30553333333,6.39346666667
412.21,4.32133333333,30.4844666667,12.0863333333,30.3542,3.547,5.7131,41.6835333333,5.81733333333,10.157,5.28206666667,6.3654
412.57,4.2944,30.5562666667,12.1489333333,30.3888,3.544,5.69563333333,41.6996,5.78646666667,10.2456,5.28006666667,6.3496
412.92,4.2824,30.6949333333,12.2301333333,30.4795333333,3.5286,5.6802,41.7755333333,5.784,10.3163333333,5.2678,6.35613333333
413.28,4.23193333333,30.7422,12.2487333333,30.4752,3.4968,5.6467,41.7514666667,5.7412,10.3534666667,5.22433333333,6.31766666667
413.64,4.22686666667,30.8049333333,12.2984666667,30.5109333333,3.5092,5.63116666667,41.7434666667,5.7286,10.4174,5.23246666667,6.3134
414.00,4.22213333333,30.9147333333,12.3788,30.6166666667,3.51593333333,5.62716666667,41.8002666667,5.74053333333,10.5229333333,5.2282,6.2966
414.36,4.20906666667,31.0352,12.4436666667,30.7365333333,3.5008,5.62553333333,41.8904666667,5.71906666667,10.6207333333,5.2218,6.28906666667
414.72,4.21586666667,31.1183333333,12.5097333333,30.7728666667,3.52746666667,5.62656666667,41.9046,5.73339999999,10.7106,5.2382,6.3
415.07,4.1922,31.2113333333,12.5635333333,30.8224666667,3.51686666667,5.59893333333,41.9725333333,5.7074,10.7848,5.24013333333,6.28073333333
415.43,4.17546666667,31.2769333333,12.6026,30.8526666667,3.4806,5.57326666667,41.9494,5.6778,10.8446,5.22633333333,6.24426666667
415.79,4.19433333333,31.3927333333,12.6838,30.9612666667,3.50406666667,5.58926666667,42.0179333333,5.67713333334,10.9462666667,5.24426666667,6.2568
416.15,4.18033333333,31.5266666667,12.7618,31.0701333333,3.49513333333,5.59513333333,42.111,5.66359999999,11.046,5.23826666667,6.2596
416.51,4.18006666667,31.6127333333,12.8233333333,31.1630666667,3.48506666667,5.60203333333,42.175,5.663,11.1196666667,5.2364,6.26606666666
416.86,4.20333333333,31.7054,12.9135333333,31.2422666667,3.50673333333,5.62813333333,42.2346666667,5.67406666667,11.2266,5.25373333333,6.26486666667
417.22,4.19746666667,31.8051333333,12.9904666667,31.3329333333,3.50086666667,5.63483333333,42.2756,5.66553333333,11.3067333333,5.24046666667,6.2574
417.58,4.19846666667,31.9114,13.0657333334,31.4346,3.499,5.648,42.3813333333,5.66780000001,11.3969333333,5.23986666667,6.2528
417.94,4.21546666667,31.9959333333,13.1392666667,31.4986,3.504,5.65883333333,42.4286,5.66579999999,11.4704666667,5.25193333333,6.2714
418.29,4.1966,32.0562,13.1962666667,31.5362666667,3.4812,5.6476,42.4646666667,5.64426666667,11.5299333333,5.23673333334,6.26386666667
418.65,4.16033333333,32.0678666667,13.2039333333,31.5574,3.4324,5.61773333333,42.4844,5.58573333332,11.5614666667,5.1902,6.22373333333
419.01,4.15013333333,32.0683333333,13.2311333333,31.5725333333,3.41246666667,5.60376666667,42.4596666667,5.55439999999,11.6044666667,5.16426666667,6.21126666667
419.37,4.11793333333,32.142,13.2792666667,31.6406,3.39793333333,5.5847,42.5422,5.53173333333,11.6558666667,5.13353333333,6.1964
419.73,4.1254,32.2134666667,13.3374666667,31.6826,3.3902,5.58856666667,42.582,5.53573333333,11.7176,5.12593333333,6.20233333333
420.08,4.12886666667,32.2577333333,13.3768666667,31.7066666667,3.38166666667,5.57356666667,42.6013333333,5.51906666667,11.7633333333,5.12186666667,6.1922
420.44,4.12886666667,32.3112,13.4258,31.7452,3.37613333333,5.56433333333,42.6352666667,5.50393333333,11.8196,5.11893333333,6.19
420.80,4.11246666667,32.3674,13.4598666667,31.8023333333,3.3612,5.55933333333,42.6754,5.48293333333,11.8693333333,5.10546666667,6.1804
421.16,4.12133333333,32.4448,13.5178,31.8695333333,3.3552,5.5541,42.7308666667,5.46346666666,11.9418,5.11166666667,6.1904
421.51,4.12566666667,32.5466666667,13.5914666667,31.9438,3.35946666667,5.55936666667,42.806,5.44939999999,12.0290666667,5.125,6.20453333333
421.87,4.10246666667,32.5851333333,13.6244,31.9598666667,3.33993333333,5.533,42.8303333333,5.4116,12.0722,5.10713333333,6.18446666667
422.23,4.10813333333,32.6595333333,13.6846,32.012,3.35086666667,5.53426666667,42.8778,5.39913333333,12.1378666667,5.10753333333,6.1824
422.58,4.13993333333,32.7920666667,13.7889333333,32.1284,3.38773333333,5.5598,42.9888,5.42780000001,12.2572,5.14366666667,6.21526666667
422.94,4.1386,32.8986666667,13.857,32.2083333333,3.4014,5.56503333333,43.0777333333,5.42426666666,12.3464,5.15226666667,6.21726666667
423.30,4.1516,32.9819333333,13.9328,32.2893333333,3.39973333333,5.57,43.1584666667,5.41499999999,12.4406,5.16046666667,6.2156
423.66,4.14053333333,33.0354666667,13.988,32.3421333333,3.40393333333,5.56066666667,43.2128666667,5.38753333334,12.5154,5.15406666667,6.20933333333
424.01,4.15173333333,33.1262666667,14.0686,32.4248666667,3.4158,5.5742,43.3035333333,5.39473333333,12.6088666667,5.16833333333,6.2206
424.37,4.1698,33.2319333333,14.1429333333,32.5104666667,3.4356,5.58486666667,43.3942666667,5.40266666667,12.7048666667,5.17833333333,6.2354
424.73,4.18013333333,33.3004,14.2076,32.5715333333,3.4466,5.5906,43.4518,5.40073333333,12.7840666667,5.19086666667,6.24333333333
425.08,4.1738,33.3672,14.2615333333,32.6126,3.45506666667,5.59066666667,43.5012666667,5.40319999999,12.8584,5.18966666667,6.23086666667
425.44,4.16366666667,33.4108666667,14.3072666667,32.6627333333,3.44833333333,5.58206666667,43.5386666667,5.39013333334,12.9227333333,5.17526666667,6.21686666667
425.80,4.19266666667,33.5234666667,14.3944666667,32.7692666667,3.47846666667,5.61513333333,43.6392,5.4166,13.0372,5.20113333333,6.2336
426.16,4.20746666667,33.6006,14.4616,32.8468666667,3.496,5.63616666667,43.7141333333,5.4368,13.1473333333,5.22326666667,6.24286666666
426.51,4.19746666667,33.6756,14.5131333333,32.8954,3.4768,5.6285,43.7474,5.41433333333,13.2063333333,5.2056,6.2288
426.87,4.22006666667,33.7906,14.6115333333,33.0028666667,3.47926666667,5.65293333334,43.8328,5.4294,13.304,5.2238,6.24386666667
427.23,4.2428,33.8818666667,14.6952666667,33.0606666667,3.51073333333,5.68826666667,43.8690666667,5.4504,13.4034666667,5.25013333333,6.2682
427.58,4.24706666667,33.9706,14.7601333333,33.1301333333,3.5006,5.68616666667,43.9055333333,5.45040000001,13.5006,5.25326666667,6.2616
427.94,4.2458,34.0679333333,14.8389333333,33.2066666667,3.50553333333,5.6873,43.9632666667,5.45200000001,13.6111333333,5.2614,6.26746666667
428.30,4.233,34.164,14.9185333333,33.2985333333,3.493,5.6807,44.0376,5.4466,13.7118666666,5.26953333333,6.25453333333
428.65,4.2282,34.2286666667,14.98,33.3264666667,3.47386666667,5.67226666667,44.0564666667,5.42853333333,13.7883333333,5.25753333333,6.24106666667
429.01,4.24533333333,34.3332666667,15.0648666667,33.4252,3.4846,5.68996666667,44.1438666667,5.43620000001,13.8936,5.27953333333,6.26306666667
429.37,4.25253333333,34.3988666667,15.1350666667,33.4768,3.4954,5.69863333333,44.1776,5.44153333333,13.9878,5.28946666667,6.269
429.72,4.2412,34.4690666667,15.2045333333,33.5356,3.48893333333,5.69586666667,44.2425333333,5.43966666667,14.079,5.28493333334,6.281
430.08,4.23113333333,34.5446,15.2730666667,33.6008666667,3.4726,5.66656666667,44.2866666667,5.41613333334,14.1343333333,5.2674,6.26646666667
430.44,4.20866666667,34.5822666667,15.3238666667,33.6248,3.45446666667,5.65063333333,44.3146,5.39786666667,14.193,5.25406666667,6.24
430.79,4.2064,34.6134,15.3806,33.6520666667,3.45566666667,5.635,44.3284666666,5.38806666667,14.2638,5.24533333333,6.2314
431.15,4.18513333334,34.6480666667,15.4148666667,33.6891333334,3.4404,5.60766666667,44.3606666667,5.36346666667,14.3162666667,5.22506666667,6.21726666667
