wavelength,Back_TanRufm,Belly_TanRufm,Breast_TanRufm,Crissum_TanRufm,Crown_TanRufm,DorTail_TanRufm,Patch10_TanRufm,Patch11_TanRufm,Patch12_TanRufm,Patch13_TanRufm,Patch14_TanRufm,Rump_TanRufm,Throat_TanRufm,WingTip_TanRufm
570.45,19.67475,53.3101630435,38.8994166666,29.8566666667,13.81825,10.1000833333,24.66425,17.9563333333,5.28966666667,10.5108333333,33.7175,47.6795833333,32.1250833333,12.3036740196
570.79,19.6436666667,53.3375543479,38.77925,29.9445833333,13.8909166666,10.1085833333,24.6069166667,17.89625,5.33,10.5443333333,33.6524166666,47.4614166667,31.97375,12.3387205882
571.13,19.5505,53.2790724638,38.6015,29.9808333333,13.901,10.0708333333,24.50225,17.7659166667,5.32858333333,10.5335,33.5345833333,47.1705,31.7679166667,12.3163063726
571.47,19.4645833333,53.2629855073,38.4275833333,29.992,13.917,10.0239166667,24.3748333333,17.62775,5.31483333333,10.4998333333,33.4275833333,46.919,31.58675,12.2657818627
571.81,19.3850833333,53.1825615942,38.2555,29.9985,13.9306666667,10.0093333333,24.2615,17.51175,5.30058333333,10.48125,33.3038333333,46.6605833334,31.4230833334,12.2383970588
572.15,19.3084166667,53.0941304348,38.06125,29.9985,13.9575,9.99683333334,24.1441666667,17.4053333334,5.32816666667,10.4883333333,33.20675,46.3854166667,31.25325,12.23675
572.49,19.1733333333,52.9777065218,37.8289166667,29.9240833333,13.9349166667,9.90774999999,23.9633333333,17.2543333333,5.29216666667,10.4256666667,33.0266666667,46.0423333333,31.0194166667,12.1693284314
572.83,19.13925,52.9833804348,37.7040833333,29.9751666667,13.97225,9.88491666668,23.9036666667,17.18175,5.3075,10.4525,32.962,45.8255,30.8766666667,12.185625
573.17,19.0969166666,52.9579202899,37.58675,30.0145833333,14.0036666667,9.86100000002,23.8139166667,17.0928333334,5.29533333333,10.443,32.898,45.597,30.7328333333,12.1740882353
573.51,18.9965833333,52.8422826087,37.355,29.9898333333,13.989,9.81049999999,23.6805,16.9630833333,5.28233333333,10.3970833333,32.7345833333,45.3069166667,30.5386666667,12.1246348039
573.85,18.946,52.8837391304,37.2323333333,30.0249166667,14.01275,9.78941666666,23.5986666667,16.8790833333,5.27333333333,10.3955833333,32.66825,45.0979166667,30.4023333333,12.1221421568
574.19,18.8469166667,52.8494239131,37.02225,30.0239166667,13.9913333333,9.71741666666,23.47225,16.7494166667,5.2255,10.3535833333,32.5659166667,44.8355,30.201,12.0855784314
574.53,18.7895833333,52.7514565218,36.802,30.0043333333,14.0076666667,9.68966666667,23.3594166667,16.6434166667,5.23666666667,10.3455,32.4416666667,44.5665833333,30.0136666666,12.0712720588
574.87,18.7325833333,52.7289710145,36.6435833333,30.01075,14.0365833333,9.66875,23.2454166667,16.5726666667,5.24,10.3389166667,32.35825,44.3121666667,29.8461666667,12.0653235294
575.21,18.6684166667,52.663192029,36.47825,30.0295833334,14.0618333334,9.63958333334,23.1485,16.4791666667,5.24633333333,10.33475,32.25175,44.0508333333,29.6670833333,12.0490563725
575.55,18.5794166666,52.6385869565,36.3289166667,30.025,14.0793333334,9.606,23.058,16.3815833333,5.22966666667,10.31925,32.1630833333,43.8265833333,29.481,12.021127451
575.89,18.5083333333,52.5928297101,36.1581666667,30.0680833333,14.1135,9.58133333332,22.9665,16.28725,5.22141666667,10.28725,32.0599166667,43.5534166667,29.2716666667,12.0069926471
576.22,18.4796666667,52.5657065218,35.9790833333,30.11275,14.16725,9.604,22.9074166667,16.23125,5.23216666667,10.3166666667,32.0090833333,43.33575,29.1274166667,12.0124534314
576.56,18.3795833333,52.4402753623,35.7528333333,30.0949166667,14.1774166667,9.59500000001,22.7579166667,16.1388333333,5.20783333333,10.2785833333,31.8768333333,43.0485,28.9100833333,11.9953995098
576.90,18.3378333334,52.3939710145,35.5735833333,30.13175,14.2398333333,9.61641666667,22.6655,16.0946666666,5.26375,10.311,31.7870833334,42.8203333333,28.7296666667,12.0237303922
577.24,18.34,52.4307536232,35.4318333333,30.2275833333,14.332,9.65141666668,22.6176666666,16.0628333333,5.31808333333,10.3673333333,31.7785,42.64025,28.6104166666,12.0863333333
577.58,18.2801666667,52.3336485507,35.2431666667,30.2515,14.4125,9.68733333331,22.53325,16.0006666667,5.36258333333,10.3755833333,31.6869166666,42.3998333333,28.4345,12.1006397059
577.92,18.2519166667,52.3100108696,35.1053333333,30.33925,14.524,9.746,22.47375,15.9783333334,5.43116666667,10.4183333334,31.6319166666,42.1954166666,28.3115,12.1194215686
578.26,18.1894166667,52.2508007246,34.9448333333,30.3669166667,14.5885833333,9.76866666667,22.4086666666,15.9165,5.44558333333,10.4253333334,31.5816666667,41.9309166666,28.1365833333,12.1223308824
578.60,18.1224166667,52.2073188406,34.7524166667,30.3989166666,14.6179166667,9.75408333333,22.3171666667,15.8351666667,5.45366666666,10.4419166667,31.47875,41.7065833334,27.96625,12.1289681373
578.94,18.0463333333,52.1165362319,34.50675,30.3715833333,14.669,9.76699999999,22.22275,15.7904166666,5.46458333333,10.4666666667,31.3830833333,41.4500833333,27.7884166667,12.1721544118
579.28,17.978,52.0613804348,34.3015833333,30.4071666666,14.72875,9.76541666666,22.13025,15.7365833333,5.50316666667,10.5055,31.2985,41.1561666667,27.6298333333,12.1952622549
579.61,17.899,52.0167101449,34.1005833334,30.3960833333,14.73825,9.74858333332,22.0208333333,15.6575833333,5.50908333333,10.49375,31.1913333333,40.8979166667,27.4839166667,12.1898504902
579.95,17.8085,51.9759601449,33.9311666667,30.4276666667,14.7665,9.7485,21.92675,15.5815,5.51708333333,10.4890833333,31.1016666667,40.64525,27.31675,12.1837132353
580.29,17.6935833333,51.8949130435,33.6643333333,30.3999166667,14.7936666666,9.66583333333,21.7921666667,15.4125833333,5.45791666667,10.43675,30.9348333333,40.337,27.1169166667,12.1114166667
580.63,17.584,51.7786195652,33.4244166667,30.3999166667,14.7938333333,9.62541666667,21.6736666666,15.2861666667,5.44475,10.4049166667,30.7774166667,40.0396666666,26.919,12.0645220588
580.97,17.4443333333,51.6245181159,33.1638333333,30.32775,14.75975,9.55883333334,21.5070833333,15.1396666667,5.38691666667,10.3413333333,30.5661666667,39.71325,26.6463333334,11.9864093137
581.31,17.354,51.6419492754,32.9630833333,30.3505,14.7475,9.49616666666,21.3820833333,15.0468333333,5.35525,10.3136666667,30.4874166667,39.50325,26.47625,11.9477181373
581.65,17.251,51.541,32.72675,30.34175,14.71675,9.43966666666,21.2245833334,14.9231666666,5.31833333333,10.2926666667,30.3523333333,39.236,26.2896666667,11.9093259804
581.98,17.1115,51.4747826087,32.5006666667,30.3161666666,14.7241666667,9.39733333333,21.0585,14.78525,5.27166666667,10.2611666667,30.1996666666,39.0144166667,26.08825,11.8444754902
582.32,17.0233333333,51.4098550725,32.3133333334,30.3268333333,14.7403333333,9.37700000001,20.9423333333,14.6880833333,5.25091666666,10.2335833333,30.0855,38.7728333333,25.9126666667,11.8046715686
582.66,16.9429166667,51.3780181159,32.0923333333,30.3536666667,14.7100833333,9.31375000001,20.7919166666,14.5606666667,5.18691666667,10.1454166667,29.9391666667,38.5471666666,25.69775,11.7035367647
583.00,16.8223333333,51.2363007246,31.8115833334,30.2945,14.66225,9.24466666666,20.5963333333,14.4358333333,5.102,10.0431666667,29.7595,38.25225,25.4571666667,11.6239460784
583.34,16.7245833334,51.1389239131,31.625,30.2719166667,14.6623333333,9.21825,20.4553333334,14.3361666666,5.06516666667,10.0356666667,29.6415,37.9990833334,25.2508333333,11.5810612745
583.68,16.65125,51.069576087,31.4159166667,30.2846666667,14.7006666667,9.20366666666,20.354,14.26925,5.085,10.04275,29.5551666667,37.7801666667,25.0904166667,11.5787941177
584.01,16.6245833333,51.0046413044,31.2520833334,30.3523333333,14.70775,9.23825,20.2585,14.2495,5.13516666667,10.065,29.49375,37.5528333333,24.9375,11.5847769608
584.35,16.61125,50.9993623188,31.13925,30.3949166667,14.7856666667,9.27983333334,20.2020833333,14.25875,5.17175,10.0994166667,29.46025,37.3395,24.8141666667,11.6213406863
584.69,16.5315,50.9395144927,30.9631666667,30.418,14.8391666667,9.25783333332,20.0999166666,14.2123333333,5.19075,10.1094166667,29.41,37.1156666667,24.6864166667,11.6308627451
585.03,16.4285,50.8149565217,30.7571666667,30.3859166667,14.8359166667,9.22741666666,19.9621666666,14.0918333333,5.13883333333,10.0665833333,29.2625,36.8183333333,24.4940833333,11.5837867647
585.37,16.3880833333,50.8105289855,30.60175,30.4096666667,14.90125,9.24033333333,19.87775,14.0685833334,5.17358333333,10.0610833333,29.177,36.6210833334,24.3359166667,11.5970906863
585.70,16.3514166667,50.7561557971,30.4338333333,30.4498333333,14.93825,9.23533333334,19.79075,14.0575833333,5.22191666666,10.0634166667,29.1030833333,36.3685,24.19075,11.6159117647
586.04,16.2586666667,50.688518116,30.2104166667,30.4216666667,14.9491666667,9.21566666668,19.6803333333,13.9645833333,5.19341666667,10.0463333333,28.9743333333,36.0975,24.0206666667,11.5731348039
586.38,16.1974166667,50.6335905797,30.08775,30.4484166667,15.0289166667,9.25341666667,19.61575,13.9481666666,5.242,10.1235,28.925,35.8715,23.9335,11.6252647059
586.72,16.1836666667,50.6379963768,29.9724166667,30.5434166666,15.1295833334,9.29241666667,19.5916666667,13.9488333333,5.32525,10.2038333333,28.9305,35.6910833333,23.8364166666,11.6867401961
587.06,16.0619166666,50.5730543478,29.7343333334,30.5419166666,15.1165,9.20841666668,19.4436666666,13.82275,5.30925,10.1314166667,28.82775,35.4618333333,23.6646666667,11.6265710784
587.39,15.9821666667,50.5609891304,29.6206666666,30.5650833333,15.1296666667,9.17983333333,19.3200833333,13.7504166667,5.28858333333,10.1055833333,28.7348333334,35.2635833333,23.52525,11.6067156862
587.73,15.8876666667,50.514923913,29.4929166667,30.5606666667,15.1608333333,9.14783333334,19.2146666667,13.6774166667,5.30558333333,10.1213333333,28.6365833333,35.06125,23.3464166667,11.609875
588.07,15.76575,50.4142934783,29.2530833333,30.5498333333,15.12225,9.08133333334,19.07275,13.5605,5.26883333333,10.07975,28.5105,34.81675,23.17025,11.5669852941
588.41,15.7571666667,50.4536811594,29.15175,30.6276666667,15.1548333333,9.13016666666,19.02225,13.5399166667,5.306,10.1146666667,28.4885,34.6691666667,23.07625,11.5847205883
588.74,15.67975,50.3304710145,28.97125,30.6396666667,15.18475,9.11191666666,18.90675,13.4706666667,5.34741666667,10.1189166667,28.3715,34.4450833333,22.9146666667,11.5726348039
589.08,15.6131666666,50.2700833333,28.7999166666,30.66175,15.2206666667,9.07991666666,18.8005,13.4035,5.33716666667,10.1153333333,28.2843333333,34.2279166667,22.7870833334,11.5588602941
589.42,15.4986666667,50.2224492754,28.6038333333,30.6531666667,15.1958333334,9.01266666667,18.64125,13.2894166667,5.26341666667,10.0678333333,28.1924166667,33.9983333333,22.6273333333,11.5045563725
589.76,15.4903333333,50.2415471014,28.519,30.7295833333,15.2731666667,9.06041666667,18.57175,13.3185,5.322,10.089,28.1819166667,33.8873333333,22.55625,11.5610955882
590.09,15.4434166667,50.215576087,28.39525,30.81125,15.2930833333,9.04491666667,18.4923333333,13.2680833333,5.31608333333,10.0734166667,28.0961666667,33.71075,22.4351666667,11.5533284314
590.43,15.35225,50.1766630435,28.22025,30.7968333333,15.2500833333,9.00408333334,18.3735,13.1593333333,5.26766666666,10.0111666667,27.9565,33.5366666666,22.2836666667,11.4929411765
590.77,15.38175,50.1934275362,28.1515833333,30.8674166667,15.3581666667,9.11291666666,18.3684166667,13.2354166667,5.33883333333,10.0978333333,27.9345833333,33.3909166667,22.2198333333,11.5617303922
591.11,15.3859166667,50.1306485507,28.0048333333,30.8948333333,15.4509166667,9.12916666667,18.3214166666,13.2195,5.39391666666,10.1575,27.8698333334,33.20825,22.1114166667,11.5963651961
591.44,15.3459166667,50.098307971,27.83,30.9315833333,15.4883333333,9.15225000001,18.23975,13.1874166667,5.411,10.1520833333,27.8724166667,33.01775,22.0261666667,11.6146593137
591.78,15.2391666667,50.0232137681,27.6360833334,30.884,15.5091666667,9.11708333333,18.1148333333,13.08675,5.36791666667,10.114,27.7559166667,32.78075,21.86125,11.5484142157
592.12,15.1225833333,49.8873876812,27.4181666667,30.8280833334,15.5354166667,9.02724999999,17.946,13.0159166667,5.32616666666,10.0644166667,27.5895833333,32.5325,21.6959166667,11.4928455883
592.46,15.0759166667,49.8881811594,27.2595833334,30.8589166666,15.5696666667,9.01225,17.8778333334,12.9876666667,5.34191666667,10.09625,27.566,32.34925,21.6,11.5114093137
592.79,15.029,49.8570724638,27.1145833333,30.87075,15.5935,9.03900000001,17.8086666667,12.9570833333,5.37983333333,10.11525,27.4976666666,32.1408333334,21.5034166667,11.5350735294
593.13,14.9390833333,49.7934456522,26.9526666666,30.8758333333,15.6190833333,9.00908333332,17.7356666666,12.91125,5.39116666667,10.1176666667,27.3966666666,31.9405,21.3870833333,11.5398112745
593.47,14.85,49.681268116,26.774,30.8960833333,15.6596666667,8.96991666668,17.6545833334,12.829,5.42341666667,10.1304166667,27.2728333333,31.702,21.2575833333,11.5312647059
593.80,14.74225,49.6243115942,26.5785833333,30.8603333333,15.6675833333,8.971,17.5500833333,12.7738333333,5.45991666667,10.1176666667,27.18725,31.4703333333,21.1113333333,11.5218872549
594.14,14.6604166667,49.5171557971,26.4016666667,30.8670833333,15.7180833334,8.98158333334,17.4455833334,12.7384166667,5.46975,10.1009166667,27.0795,31.2590833333,20.9900833334,11.5058578432
594.48,14.56775,49.461384058,26.2133333333,30.8660833333,15.7383333333,8.92399999999,17.3238333333,12.6543333333,5.44833333334,10.06775,26.9879166667,31.0194166667,20.8638333333,11.4810073529
594.81,14.4684166667,49.3974927536,26.0291666666,30.8644166667,15.7375,8.92799999999,17.2145,12.63275,5.4355,10.0521666667,26.89525,30.80775,20.7431666667,11.4454803921
595.15,14.3530833333,49.366076087,25.8581666666,30.8728333334,15.72425,8.87775,17.1073333333,12.56175,5.38358333333,10.01375,26.7438333333,30.6028333333,20.5863333333,11.3970098039
595.49,14.3125,49.3762536232,25.7318333333,30.9656666667,15.7854166667,8.89316666668,17.0469166667,12.5401666667,5.43491666666,10.0596666667,26.708,30.4695833333,20.5168333333,11.4427328432
595.82,14.2670833333,49.3905978261,25.624,31.0206666667,15.8044166666,8.94141666667,16.98875,12.4820833333,5.44525,10.0596666667,26.6575833333,30.2993333333,20.402,11.4495661765
596.16,14.1706666667,49.3519746377,25.4816666666,31.0199166667,15.8041666667,8.93125000001,16.8878333333,12.4385833333,5.42058333333,10.0346666667,26.567,30.1210833333,20.28,11.4305294118
596.50,14.0480833333,49.2992536232,25.3159166667,31.0028333333,15.7825,8.85974999999,16.76775,12.35125,5.36241666667,9.99075,26.45975,29.9606666667,20.1295,11.3601151961
596.83,14.01425,49.3092173913,25.2200833334,31.0739166667,15.8215833333,8.88775,16.704,12.3245,5.37158333333,9.98924999999,26.4248333333,29.8435833333,20.0475833333,11.3547549019
597.17,13.91775,49.2258152174,25.038,31.03125,15.7950833333,8.8445,16.5635,12.2505,5.33858333333,9.94624999999,26.3411666667,29.67175,19.89725,11.2950612745
597.51,13.8760833333,49.1676775362,24.8876666667,31.039,15.814,8.82724999999,16.4675833333,12.1949166667,5.32733333333,9.95100000001,26.231,29.5301666667,19.77,11.2620686274
597.84,13.8091666667,49.1287391304,24.75075,31.03325,15.8220833333,8.80141666666,16.3555,12.14325,5.32516666666,9.95900000001,26.1694166667,29.3551666666,19.6423333333,11.2467181372
598.18,13.7208333333,49.1285108696,24.6105,31.063,15.8250833333,8.76175000001,16.2575,12.0634166666,5.28375,9.93933333334,26.0905833333,29.2366666667,19.5015,11.2009803922
598.52,13.6210833334,49.0572644928,24.4411666666,31.0825833333,15.7973333333,8.73149999999,16.1409166667,11.9741666667,5.23716666667,9.88983333333,26.0344166667,29.03875,19.3659166667,11.1774338235
598.85,13.545,48.9212608695,24.2634166666,31.0406666667,15.8155,8.72541666668,15.9939166667,11.9324166666,5.25958333333,9.90091666666,25.9440833333,28.8274166667,19.2499166667,11.143254902
599.19,13.4830833333,48.9393514493,24.14775,31.06425,15.8350833334,8.72233333333,15.90675,11.91025,5.24841666667,9.87666666667,25.9010833333,28.6916666667,19.14125,11.1324240196
599.53,13.4195833333,48.8898333333,23.9888333333,31.07375,15.8800833333,8.6875,15.8013333333,11.88075,5.25958333333,9.89233333333,25.8573333333,28.5410833333,19.0404166666,11.129245098
599.86,13.3519166667,48.8372644927,23.8250833334,31.10075,15.9293333333,8.693,15.718,11.827,5.26133333334,9.87441666667,25.7754166667,28.367,18.9070833333,11.1085833333
600.20,13.3155833334,48.7963514493,23.6943333333,31.1505833333,15.9955,8.71233333333,15.6526666667,11.8006666666,5.27975,9.88433333332,25.73625,28.1879166667,18.8155,11.139752451
600.53,13.2528333333,48.6824710145,23.5478333333,31.1059166667,16.0389166667,8.72116666667,15.5906666667,11.7744166666,5.29608333333,9.90733333334,25.6506666667,27.9968333334,18.72225,11.1618431372
600.87,13.17175,48.6492862319,23.384,31.10825,16.067,8.70683333333,15.5289166666,11.72,5.25691666667,9.90908333333,25.56825,27.81,18.6119166667,11.1624632353
601.21,13.07925,48.53575,23.2325,31.0591666667,16.0876666667,8.69749999999,15.4314166667,11.6858333334,5.23958333333,9.90174999999,25.5199166667,27.5818333333,18.5205833333,11.1490318628
601.54,13.0216666667,48.5574166667,23.11225,31.1121666667,16.1225,8.69383333333,15.384,11.6401666667,5.223,9.89108333333,25.44975,27.4611666667,18.4175,11.1560294117
601.88,12.96175,48.4691630435,22.9985833333,31.1228333333,16.1615833333,8.71483333334,15.3240833333,11.6436666667,5.24266666667,9.91533333333,25.3570833333,27.28,18.35025,11.1895588235
602.21,12.9415,48.5251884058,22.9201666667,31.1843333333,16.24625,8.74216666668,15.2775833333,11.6415,5.29941666666,9.95175000001,25.30875,27.1905833333,18.274,11.2316495098
602.55,12.8415833333,48.4812210145,22.8001666667,31.19425,16.2470833333,8.70574999999,15.2136666666,11.57675,5.27475,9.91066666666,25.2150833334,27.0281666667,18.1491666667,11.2205882353
602.88,12.7675,48.3604094203,22.6520833333,31.1564166667,16.2491666666,8.69549999999,15.1240833334,11.54,5.29,9.90208333334,25.1163333333,26.833,18.0243333333,11.1816642157
603.22,12.697,48.3160289855,22.50375,31.1499166667,16.24575,8.67116666666,15.0351666666,11.51575,5.28633333333,9.89591666666,25.0401666667,26.6720833333,17.9229166666,11.1678970588
603.56,12.67875,48.2878623189,22.4435,31.15125,16.2798333333,8.67191666666,15.0038333333,11.5024166666,5.30658333333,9.91591666666,24.9868333333,26.547,17.8613333333,11.1974068627
603.89,12.5979166667,48.1978768116,22.2980833333,31.1198333334,16.2809166667,8.65216666668,14.9131666667,11.4685,5.29941666667,9.89349999999,24.9028333333,26.3961666667,17.7668333334,11.1692009804
604.23,12.5730833333,48.217576087,22.2311666667,31.1716666667,16.296,8.65166666666,14.8401666667,11.45325,5.334,9.90458333334,24.8705833333,26.2885833334,17.7008333333,11.1625857843
604.56,12.4931666667,48.1673623188,22.1330833333,31.1788333333,16.2505833333,8.62083333334,14.73925,11.403,5.30475,9.85433333333,24.7859166667,26.1534166667,17.58625,11.131245098
