wavelength,Back_TiaObsf,Belly_TiaObsf,Breast_TiaObsf,Crissum_TiaObsf,Crown_TiaObsf,DorTail_TiaObsf,Rump_TiaObsf,Throat_TiaObsf,WingTip_TiaObsf
747.81,21.0875333333,53.3681333333,32.3735333333,47.1161333333,19.6404,26.382947619,23.1694,35.4993666667,21.2006
748.12,21.2492666667,53.7392,32.5942,47.3856666667,19.8318666667,26.554452381,23.4,35.8203,21.3824666667
748.44,21.3817333333,54.3331333333,32.8463333333,48.0104666667,19.9766,27.064247619,23.6466,36.12,21.6062
748.75,21.2173333333,54.6884666667,32.993,48.3649333333,19.8712,27.2412857143,23.8040666666,36.2119,21.6159333333
749.07,21.1768666667,54.6679333333,32.9332666667,48.3048666667,19.7724,27.1017333333,23.8018666667,36.1644,21.5302
749.38,20.8133333333,54.4325333333,32.7678,47.7686,19.5074,26.7709952381,23.5358666667,35.8664333333,21.4254
749.70,21.2499333333,54.8018,33.1615333333,48.0797333333,19.8572,27.1576142857,24.0413333333,35.9979333333,21.8911333333
750.01,21.2354,54.8265333333,33.2980666667,48.1950666667,20.0058666667,27.2818666667,24.181,36.1411666667,22.0026
750.33,21.1823333333,54.9696666666,33.3597333333,48.2236,19.8556,27.286452381,24.0748,36.3806333333,22.0168666667
750.64,21.7330666666,55.2996,34.0006,48.7038666667,20.3396,27.796847619,24.5084,36.8895,22.4771333333
750.96,22.175,55.5792666667,34.4916,48.9832666667,20.5688,28.0139428571,24.969,37.1382333333,22.9766666667
751.27,22.4681333333,55.6397333333,34.6409333333,48.9496666667,20.7903333333,27.9101761905,25.3238666667,37.2483333333,23.1497333333
751.59,22.6085333333,55.5654,34.6979333333,48.6576,20.8674666667,27.8002190476,25.2403333333,37.1930333333,23.2141333333
751.90,22.563,55.6488,34.7061333333,48.4696,20.8455333333,27.9800428571,25.2142666666,37.1174666667,23.2316666667
752.22,22.9472666667,55.9563333333,35.0545333334,48.9685333333,21.2761333333,28.3578285714,25.4731333333,37.3799333333,23.3392666667
752.53,22.8205333333,56.0584,35.0177333333,49.2039333333,21.1568,28.2905714286,25.2981333333,37.3823,23.0769333333
752.85,22.644,56.0638666667,35.0402666667,49.1404666667,20.9699333333,28.2883095238,25.2283333333,37.2366333333,22.8112666667
753.16,22.6796,56.0487333333,35.1011333333,49.1324666667,21.0964,28.3616047619,25.2764,37.1940333333,22.8372
753.47,22.7547333333,56.0880666667,35.3591333333,49.3260666667,21.3714,28.6008190476,25.4499333334,37.2408333333,22.9094
753.79,22.5018666667,55.5904,34.8976666667,49.076,21.1106666667,28.4965809524,24.9322666667,36.9861,22.5854
754.10,22.4448666667,55.4774,34.858,48.9670666667,21.0494666667,28.4427238095,24.5346666667,36.9236666667,22.3874666667
754.42,22.6420666667,55.2316666667,34.7099333333,49.0628666667,20.9448,28.4931714286,24.4984666667,36.7956666667,22.4201333333
754.73,22.4072,54.9660666667,34.5052666667,48.8899333333,20.7924,28.1397238095,24.2296,36.7030333333,22.2924666667
755.05,22.2533333333,54.5264666667,34.3212666667,48.6360666667,20.595,27.8609333333,23.9602,36.4099333333,22.3772666667
755.36,22.0235333333,54.1893333333,33.9928,48.0520666667,20.2268666667,27.467047619,23.5903333333,35.9936333333,21.9842666667
755.67,21.9412666666,54.0940666667,33.7471333333,47.8959333333,20.2404666667,27.3983571429,23.4900666667,35.8784666667,22.1727333333
755.99,21.7136666667,53.964,33.5333333333,47.9342,20.0431333333,27.02,23.2518666667,35.8498333333,22.1502666666
756.30,21.5684,53.9398,33.1878,47.6750666667,19.799,26.7225428571,23.1585333333,35.7806,22.1810666667
756.62,21.3594,53.7834,33.0912,47.3742666667,19.4568666667,26.3658952381,23.1222666667,35.6642,21.9584
756.93,21.1078,53.7922,32.8652666667,47.4532,19.2634,26.2745666666,23.0898666667,35.5618,21.804
757.24,20.9017333333,53.8925333333,32.8432666667,47.3421333333,19.18,26.2981333333,22.9311333333,35.5356,21.6807333333
757.56,21.0990666667,53.9984666667,33.0774,47.4097333333,19.2537333333,26.3751238095,23.36,35.4426666667,21.8796666667
757.87,21.2014,54.3313333333,33.1110666667,47.4049333333,19.2272666667,26.3209333333,23.5914,35.6564333333,21.7081333333
758.18,21.4564,54.7897333333,33.5022,47.5949333333,19.5344666667,26.6888238095,24.082,35.9385333333,22.2128666667
758.50,21.7058666666,55.0703333334,33.7746,47.9529333333,19.6652,26.6263714286,24.4819333333,36.1032333333,22.3412666667
758.81,21.6814,54.7758666667,33.87,47.5972,19.6619333333,26.4062809524,24.4361333333,35.8709666667,22.2118
759.13,22.1686666667,55.101,34.3546,47.9376666667,20.1079333333,26.7663619048,24.973,36.2069666667,22.718
759.44,22.4938666667,55.5864,34.6143333333,48.3241333333,20.7068,27.1915238095,25.3642,36.3457333333,23.0184666667
759.75,22.9468,55.9138,34.8329333334,48.5912,21.0100666667,27.4256142857,25.7028666667,36.7237333333,23.3378666666
760.07,23.2624666667,56.1676666667,34.9044,48.7923333333,21.0998666667,27.2539666667,26.0073333333,36.7606333333,23.3732666667
760.38,23.3458,56.2669333334,34.8606,48.8940666667,21.0749333333,27.1693142857,25.9665333333,36.7750666667,23.2776666667
760.69,23.5196,56.5484,35.007,49.1832666667,21.2829333333,27.4020238096,25.9838,36.8912,23.5011333333
761.01,23.7609333333,56.5686,35.1186666667,49.5062666667,21.3985333333,27.457847619,26.1502,37.1198333333,23.5644666667
761.32,24.0239333333,56.7502666667,35.3277333333,49.6904666667,21.4957333333,27.7926047619,25.9716,37.3646333333,23.6867333333
761.63,24.0786,56.968,35.2172,49.8288,21.4878,27.9488142857,26.1404666667,37.4389,23.6967333333
761.94,23.7236,56.7506,34.8727333333,49.6937333333,21.2331333333,27.6957333333,25.8780666667,37.1626666667,23.3631333333
762.26,23.5409333333,56.8870666667,35.0792666667,49.8468666667,21.1233333334,27.5318761905,25.9377333333,37.3192,23.3980666667
762.57,23.3577333333,56.4854,35.0234,49.5370666667,21.134,27.3075714286,25.7530666667,37.0181,23.3260666667
762.88,23.3582666666,56.7483333333,35.1592,49.7666666667,21.2574666667,27.5244190476,25.8852,37.2919,23.5074
763.20,23.3574666667,56.8648,35.1116,49.9346,21.3886,27.7203809524,25.9928666667,37.5363666667,23.621
763.51,23.4435333333,56.8037333333,35.1214666667,50.0989333333,21.5339333333,27.9083428572,26.0954666667,37.7822333333,23.6796
763.82,23.4128666667,56.7058666667,34.9925333333,49.887,21.4488666666,27.8345428571,25.9232,37.6933333333,23.5763333333
764.14,23.2335333334,56.5918,34.8277333333,49.6373333333,21.3266,27.7069761905,25.8752666666,37.4478333333,23.5194666667
764.45,23.0509333334,56.4612,34.6943333333,49.5356,21.2418,27.6511285714,25.5064,37.2596333333,23.3078
764.76,22.8316666667,56.2957333333,34.5624,49.3309333333,21.1006,27.6656904762,25.2656,37.1236666667,23.1104666667
765.07,22.9404,56.0869333333,34.465,49.16,21.2351333333,27.8510190476,25.2165333333,37.0127,23.1553333333
765.39,23.0120666667,56.2968666666,34.5625333333,49.4635333333,21.3580666667,28.2719047619,25.4808,37.3322,23.2728
765.70,22.6256666667,55.5031333333,33.989,48.7519333333,21.106,27.9789380953,25.0400666667,36.8679333333,22.8563333333
766.01,22.8293333333,55.6440666667,34.1352666667,48.8760666667,21.3506,28.3264619048,25.1162666667,36.9706666667,22.8890666667
766.32,23.3426666667,56.2081333333,34.7628,49.2774,21.8222666667,28.9881,25.853,37.3892,23.4368666667
766.64,23.5741333333,56.4390666667,35.1024,49.5594,22.2145333333,29.5897761905,26.2834,37.8099,23.6756666667
766.95,23.7818666667,56.6022,35.3822666667,49.7552,22.5144,29.9589619048,26.5546,38.1534,23.85
767.26,24.4,57.2306666667,36.0218,50.2899333333,23.0189333333,30.8069142857,27.4995333333,38.8806333333,24.6318
767.57,24.8205333333,57.6277333333,36.7573333333,50.7364,23.5364,31.5119761905,28.1247333333,39.4649,25.1758666667
767.88,24.6007333333,57.2602666666,36.4080666667,50.4336666667,23.2644,31.5409142857,27.9062,39.2797,24.988
768.20,24.6479333333,57.4476666667,36.4459333333,50.2974,23.1778666667,31.6226761905,27.8334,39.3569666667,25.1082666667
768.51,24.8121333333,57.9122666667,36.9869333333,50.7038666667,23.4322,31.9183142857,28.197,39.5689666667,25.4132666667
768.82,25.0019333333,58.1247333333,37.6426666667,50.8019333333,23.5478666667,32.3566285714,28.4691333333,39.917,25.8607333333
769.13,24.1090666667,57.7833333333,36.8766666667,50.1059333333,22.6284,31.6145666667,27.3903333333,39.1536333333,25.1529333333
769.44,23.767,57.4788,36.5731333333,49.8768,22.3639333333,31.4350571429,27.0281333333,38.9584,25.2722
769.76,22.9716,56.8148,35.6646666667,49.3638666667,21.586,30.6457857143,26.3441333333,38.5621666667,24.4661333333
770.07,22.7994,56.4797333333,35.3405333333,49.1455333333,21.3974,30.2024523809,25.6343333333,38.3066666667,24.2146666667
770.38,22.6376,56.112,34.8021333333,48.7767333333,20.9502666667,29.5362095238,24.8930666667,37.865,23.9200666667
770.69,23.1591333333,56.7107333333,35.2148666667,49.1150666667,21.5516666667,29.7554,25.1662666667,38.1952,24.0510666667
771.00,23.2650666667,56.7162,35.3431333333,49.0587333333,21.6843333333,29.9773904762,25.3266666667,38.4076,24.1189333333
771.32,23.4987333333,56.8654666667,35.5092666667,49.2883333333,21.8596,30.3653619048,25.689,38.9816333333,24.5052666667
771.63,23.0658666667,55.9991333333,34.6058,48.484,21.4702666667,29.556452381,25.1433333333,38.4863666667,23.8948666667
771.94,22.8447333333,55.5651333333,34.6318,48.2178666667,21.4733333333,29.4754571429,25.2176,38.4877333333,23.8559333334
772.25,22.4546,55.2429333333,34.4575333333,47.9234,21.3501333333,29.037052381,24.8356666667,37.9088,23.4511333333
772.56,22.6846,55.6648,34.9538,48.1878,21.576,29.2427952381,24.8818666667,37.9568,23.8775333333
772.87,21.9504666666,54.8136,34.4087333333,47.4369333333,20.8952,28.3281714286,24.2960666667,37.2167333333,23.2059333333
773.18,22.0974,54.6866,34.4868666667,47.5356666667,21.2485333333,28.5811857143,24.719,37.3034333333,23.4208
773.50,21.7822,54.5621333333,34.6586666667,47.7074,20.9089333333,28.4009809524,24.5035333333,37.4662333333,23.473
773.81,21.82,54.674,34.849,48.1669333333,20.8095333333,28.4687857143,24.1866,37.2364666667,23.2069333333
774.12,21.4897333333,54.398,34.6603333333,47.9464,20.3251333333,28.0242904762,23.3882666667,36.8057,22.5963333333
774.43,20.8697333333,54.6190666667,34.6353333334,48.2767333334,19.7136666667,27.7634666667,22.9606666667,36.4316666667,22.08
774.74,21.1817333333,54.6414666666,34.7295333333,48.7606666666,19.6317333333,28.0724,22.858,36.5896666667,21.9784666667
775.05,21.2071333333,54.8254,34.7136,48.9132,19.3239333333,28.0884285714,23.107,36.8453666667,21.7267333333
775.36,21.375,54.798,35.0842666667,48.9562,19.4108666667,28.3380714286,23.7822666667,36.6751,21.6386666667
775.67,22.0712666667,55.5913333333,35.5857333333,49.6886666667,19.9885333333,29.5022761905,24.5727333333,37.1985,22.0543333333
775.98,21.78,55.1417333334,34.9545333333,49.1836666667,19.3424666667,29.0967714286,24.2176,36.678,21.406
776.30,21.6470666667,54.9293333333,34.4992666667,48.6757333333,19.1002,29.0256714286,24.3349333334,36.4855666667,21.1260666667
776.61,21.0674666667,54.5258666667,33.9750666667,47.8082,18.2792,28.3865190476,24.1908,35.8944333333,20.6986
776.92,21.1526666667,55.0426,34.259,47.9557333334,18.518,28.8443952381,24.6621333333,36.2350333333,21.0391333333
777.23,21.841,55.1521333333,35.0684666667,48.0836666667,19.1967333333,29.5612666667,25.3668666667,36.8005333333,22.0139333333
777.54,21.8846,54.548,34.6786666667,47.2658666667,19.3954,29.4172238095,25.6264,36.5087666667,22.4183333333
777.85,22.4139333333,54.6568666667,34.6244666667,47.2634,19.9295333333,29.8326666667,25.9235333333,36.5499666667,23.1623333333
778.16,22.8274666667,55.0724666667,34.6896666667,47.6018666667,20.2624666667,30.3031190476,25.9502,37.1506,23.6805333333
778.47,22.9043333333,55.3961333333,34.6975333333,47.6621333333,20.5994666667,30.6723380952,26.3476,37.8273333333,24.0373333333
778.78,23.6756666667,56.8349333333,35.9036,48.6139333333,21.5320666667,31.9336142857,26.8182,38.9647333333,25.1122
779.09,23.6285333333,57.1266666667,36.3600666667,48.8814,21.6297333333,32.2125333333,26.7177333333,39.1453,25.5026
779.40,24.2211333333,57.48,36.684,49.4043333333,22.1821333333,32.6408666667,27.0274666667,39.5760333333,26.0137333333
779.71,23.9454,56.8262666667,35.8921333333,48.9701333333,21.6478666666,32.1137619048,26.5274,39.0948666667,25.4831333333
780.02,23.6029333333,56.6222666667,35.0757333333,48.6280666667,21.4815333333,31.5944857143,26.2755333333,38.8118333333,24.8830666667
780.33,22.8096666667,56.6912666667,34.35,48.7431333334,20.6839333333,30.768847619,25.4959333333,38.4566,23.9248666667
780.64,22.6401333333,57.1896,34.7008,49.2628666667,20.6742666667,31.0261238095,25.5386666666,38.8248,23.7744
780.95,21.9229333333,56.2808666666,34.2314,48.3745333333,20.1454,30.497447619,24.9145333333,38.1119333333,22.9600666667
781.26,22.0542,55.6045333333,34.3412,48.2616666666,20.1594,30.3121571428,24.5615333333,37.8341666667,22.3988
781.57,21.9808666667,54.4888666667,34.0509333333,47.8538666667,20.2986,29.7683285714,24.7429333333,37.2984,22.1397333333
781.88,22.3642,54.1277333333,33.7592666667,47.709,20.5465333333,29.932847619,24.6010666667,37.369,21.951
782.19,22.4046,54.0776,33.9312,47.6971333333,20.7442666667,30.2662857143,25.1462,37.7385333333,22.4046
782.50,22.7661333333,54.8948666667,35.0351333333,48.6360666667,22.0969333334,31.3593238095,26.2013333333,38.5531666667,23.5882
782.81,23.0005333333,55.0608,35.3232,49.0657333333,22.1306,31.8069619048,26.2060666667,38.7461333333,23.8068
783.12,23.2856,55.2753333333,36.1284666667,49.0798666667,22.5534666667,32.2972571428,26.673,39.2391333333,24.3490666667
783.43,23.3206,55.0255333333,36.3359333333,48.8232,22.5698666667,32.174652381,26.3994666667,38.8486666667,24.0522
783.74,24.2511333333,55.7425333333,36.5328,49.3435333333,23.3080666667,32.8729904762,27.0108666667,39.0343666667,24.8184666667
784.05,24.7025333333,56.641,36.9673333333,49.7377333333,23.7235333333,33.464947619,27.748,39.4050666667,25.6941333334
784.36,24.7405333333,57.486,36.8004666667,50.1274,23.6761333333,33.5470238095,27.9659333333,39.2622666667,25.4653333334
784.67,25.4847333333,58.0998,37.1728,50.7999333333,24.2246,33.7597571429,29.0956666667,39.5853666667,25.7462
784.98,25.2048666667,58.0072666667,36.493,50.3376666667,24.1821333333,33.2486476191,28.5414666667,38.9478333333,25.0671333333
785.29,25.5032666666,57.6208666667,36.1372666667,49.7517333333,23.549,33.1213714286,27.9999333333,38.3922,24.7974666667
785.60,25.8203333333,57.9622666667,36.6275333333,50.1366666667,23.9192666667,33.3286761905,28.3918,38.6067333333,25.1953333333
785.91,26.8728666667,58.2526666667,37.3370666667,50.5803333333,24.3712666667,33.6994714286,28.9362,38.8620666667,25.7767333333
786.22,26.8539333333,58.4366,37.2544666667,50.5491333333,23.6693333333,33.3952809524,28.9598666667,38.8984333333,25.6589333333
786.53,27.0543333333,58.4874666667,37.5914,50.556,23.6733333333,33.2888095238,29.1642,39.4122333333,25.7388
786.84,27.0816666667,58.1908,37.9306666667,50.7002,23.5935333333,33.0253571429,29.2689333333,39.3122,25.8486666667
787.14,26.5884,57.2719333333,37.7054666667,50.2258,23.1556666667,32.4308380953,28.7504666667,39.2652333333,25.9018666667
787.45,25.8333333333,56.7619333333,37.387,49.7916666667,22.5179333333,32.1619523809,27.7679333333,38.7559333333,25.6368666667
787.76,26.1660666667,57.1671333333,38.463,50.5948,22.6089333333,32.6479619047,28.2036666667,39.4258,26.1542
788.07,26.2334,56.7302,38.371,50.7568666667,22.7556666667,32.2880238095,28.2668,39.5811666667,26.0313333333
788.38,26.6263333334,57.1774,38.6378,50.7704,23.2092,32.7008904762,28.2308666667,39.8932666667,26.1992666667
788.69,26.1428,57.3798666667,38.4396,50.8996,23.3188666667,32.7843428571,28.0814,39.9912333333,26.0319333334
789.00,26.2575333333,57.1420666667,38.3637333333,50.7003333333,24.0046,33.0164857143,28.3204,40.0171333333,26.3612666667
789.31,26.2508,56.7012,38.1745333333,50.5084,24.4716,33.1368761905,28.4806,40.2254666667,26.4067333333
789.62,25.8488666667,56.3318666667,37.4992666667,50.2282666667,24.2489333333,32.9729666667,28.0295333333,40.0830333333,25.8786
789.92,26.4909333333,56.9210666667,37.9030666667,50.5817333333,24.6242,33.8566761905,28.3877333333,40.4788333333,26.0726
790.23,26.9554,57.5015333333,38.3991333333,51.2052666667,25.1288,34.3270666667,28.6629333333,40.9415,26.4407333333
790.54,27.1374,56.9114,37.8908,50.6466,25.6310666667,34.3206380952,28.2799333333,40.8410666667,26.7043333333
790.85,26.7388666667,57.5196666667,37.8936,50.8137333333,25.3872,34.3622095238,28.1365333333,41.0826666667,26.6798666667
791.16,25.9429333333,56.4077333333,36.7929333333,50.0066,24.3094,33.4314238095,27.5232666667,40.5776666667,25.8831333333
791.47,26.0913333333,55.9588666667,36.9576,49.7488,24.1732,33.4010142857,27.3941333333,40.453,26.0185333333
791.78,25.2657333333,55.5534,36.1691333333,49.489,23.2285333333,32.5299238095,26.5854,39.9356333333,25.1912666667
792.08,24.1164666667,54.8440666667,35.3292,49.0506,21.7948,31.2584,25.4263333333,39.0020333333,23.7837333333
792.39,24.014,54.793,35.3191333333,48.9053333333,21.7894666667,30.9800380952,25.3543333333,38.8455333333,23.6490666667
792.70,23.5251333333,54.4988,35.1173333333,48.8415333333,21.784,30.7639809524,25.2452,38.7099666667,23.3474
793.01,23.4113333333,54.2108666667,34.9682,48.2945333333,21.4722,30.4938666667,25.4777333333,38.7755666667,23.5103333333
793.32,22.9292,54.7619333333,35.3030666667,48.5786,21.2987333333,30.5389238095,25.5412,38.7445,23.3982666667
793.62,24.5288666667,55.9493333333,36.8283333333,49.5639333333,23.1787333333,31.7251238095,27.4403333333,39.6237,24.6344
793.93,24.6422,56.007,37.0261333333,49.6824666667,23.4135333333,31.999452381,28.0420666667,39.2635333333,24.8027333333
794.24,24.5869333333,57.0726666667,37.1651333333,50.4629333333,23.604,32.433352381,28.6324666667,39.8183333333,24.8859333333
794.55,24.8052,56.971,37.4309333333,50.7077333333,23.8994666667,32.7858857143,28.9668,40.2901333333,25.0954
794.86,24.9088666667,58.0065333333,37.8920666667,51.5256,24.2300666667,33.4654190476,29.1462666667,40.7574,25.5662666667
795.16,25.4761333333,58.6203333333,38.3404,52.0238,24.6079333333,34.0276666667,29.6848666667,41.1484333333,26.1274666667
795.47,25.815,59.01,38.7331333333,52.2049333333,24.6728,34.2131190476,29.7196666667,41.1354333333,26.5074
795.78,26.2214666667,59.3422,39.3968666667,52.6825333333,25.3785333333,34.5274238095,30.202,41.336,26.8652666667
796.09,26.0419333333,58.668,38.9426666667,52.2828,24.6274666667,33.919552381,29.6464,40.8583333333,26.1859333333
796.40,25.043,57.3030666667,37.6400666667,51.3312666667,23.1509333333,32.9102952381,27.8224666667,40.0310666667,25.1736
796.70,25.5739333333,57.9114666667,38.0914,51.6044666667,23.4579333333,33.3684619048,27.9876666667,40.8366666667,25.7608666667
797.01,26.2414,57.4964666667,37.9355333333,51.3237333333,23.6420666667,33.2283380952,27.7229333333,40.4080333333,25.6722
797.32,27.4068,58.4858,39.1435333333,52.1684666667,24.8031333333,34.4261809524,28.5715333333,41.5451666667,26.8994666667
797.63,28.1527333333,58.734,40.0206,52.4733333333,25.6071333333,34.9820571429,29.5218666667,41.9435666667,27.7675333333
797.93,28.3562,58.9018666667,40.3591333333,52.8123333333,26.0190666667,34.9128428571,29.9684666667,42.1504666667,28.0676666667
798.24,27.6455333333,58.4423333333,40.0499333333,52.7117333333,25.6091333333,34.2902952381,29.4103333333,41.9578333333,27.7670666667
798.55,26.9377333334,58.2417333333,38.9598,52.2417333333,24.4762666667,33.6541380952,28.2491333333,40.7728,26.9157333333
798.85,27.4639333334,58.9221333333,39.0401333333,52.6909333333,25.1162,34.1439,28.9184666667,41.1849666667,27.6190666667
799.16,27.1100666667,59.1281333333,39.2259333333,52.8147333333,25.3965333333,34.413952381,29.4400666667,41.3829666667,27.8617333333
799.47,26.2642,58.4510666667,38.5648,52.278,25.0417333333,33.7434,28.5876,40.4708666667,27.2740666667
799.78,25.7736666667,57.9215333334,38.3758,52.0478,24.819,33.3524761905,28.2217333333,40.4349333333,27.1670666667
800.08,26.1514666667,58.803,38.3670666667,52.7546666667,25.1684666667,33.7352952381,28.577,40.7372333333,27.4515333333
800.39,25.8214,59.0822666667,37.8099333333,52.8583333333,24.5652666667,33.1663380952,28.1642666667,40.8010666667,27.1739333333
800.70,25.1852,59.2348666666,37.2894666667,52.2426666667,24.0862,32.9955047619,27.1632666667,40.8669,26.8457333333
801.00,26.0636666667,59.9752,37.8439333333,52.4906,24.7914,34.1246285714,27.9058,41.7264666667,27.3276
801.31,27.2660666667,60.7636,39.5976666667,53.3003333333,26.3628666667,35.188247619,29.5072666667,43.7274333333,28.2758666667
801.62,27.0306,59.9752666667,39.2638,53.3084,25.9305333333,34.7347,29.3217333333,43.7758666667,27.7582666667
801.92,27.5693333333,60.033,39.4286666667,53.3830666667,25.8883333333,35.0584190476,28.9606,43.4906666667,28.0166666667
802.23,28.3332666667,60.9764666667,40.32,54.5033333333,26.1952,35.6811571429,29.7476,44.3267,28.8215333333
802.54,28.8664666667,61.9395333333,40.7976666667,55.2224666667,27.0193333333,36.6972571429,30.739,44.8529666667,29.4626666667
802.84,27.925,60.0583333333,40.1833333333,54.0,25.8833333333,35.593452381,29.5583333334,43.5041666667,28.4083333333
803.15,28.0632,59.2434666667,40.0082666667,53.5410666667,25.8020666667,35.8069571429,29.2685333333,43.0215,28.0132
803.46,28.8033333333,59.3871333333,40.679,54.0538666667,25.88,36.0153,30.2276666667,43.1221,28.3726666667
803.76,28.8148,59.358,40.7078666667,53.8108666667,25.8518666667,35.3821857143,30.1976,42.5638666667,28.3622666667
804.07,28.0131333333,58.7361333333,39.8264,53.2424666667,25.2291333333,34.3569523809,29.4258,41.3011,28.0050666667
804.38,27.4399333333,58.4372,39.7151333333,52.2588,25.4536666666,33.8869619048,29.1005333333,40.3094,27.5621333333
804.68,27.293,59.3408,39.7197333333,52.6082,25.5623333333,33.5846238095,29.6085333333,40.6592333333,27.3178
804.99,27.7776666667,59.4928666667,39.7826,52.9629333333,26.7712,34.3920190476,30.5475333333,40.9621666667,27.81
805.30,27.5884666667,58.7525333333,39.3801333333,52.5228666667,26.77,34.1909476191,30.5919333333,40.7151333333,27.5964
805.60,27.6874666667,59.7528666667,39.6252666667,52.9106,27.3366666667,34.5562571429,31.5949333334,41.1005666667,27.7192
805.91,28.0763333333,60.5258,40.2708666667,53.3333333333,28.1561333333,35.5494047619,31.9872666666,41.7362666667,28.5783333333
806.21,27.8284,60.4647333333,39.7036,52.8926,28.2532666667,35.7516238095,31.6346,41.5024333333,28.7500666667
806.52,27.8312666667,60.2971333333,39.4296666667,53.0522,27.9517333333,36.3884904762,31.7188,41.8835333333,28.9879333333
806.83,27.9822,59.782,38.8700666667,52.8328666667,27.6352666666,36.6336285714,31.4930666667,42.4939666667,28.9910666667
807.13,28.6641333333,61.1986,39.5588,53.8076666667,27.8403333333,37.5143190476,31.9768,43.3916333333,29.7544
807.44,28.2798,60.4546666667,39.3222,53.1360666667,26.7524,37.044352381,31.0252666667,42.8099666667,28.9232666667
807.74,27.3571333333,60.4087333333,38.9374,52.8793333333,25.0680666667,36.0750666667,29.5641333333,42.6430333333,27.7566
808.05,27.0916,61.067,38.9424666667,53.0217333333,25.0803333333,35.9975238095,29.2916666667,43.0737,27.7527333333
808.35,26.6380666667,59.8955333333,37.7114,51.9564,24.093,35.0209761905,28.1386666666,42.0321333333,27.0654
808.66,27.1564,59.3597333333,38.3896666667,51.9398666667,24.6798,34.7692142857,29.0867333333,41.6244,26.9304
808.97,26.6289333333,58.1180666667,38.0804,51.0638,23.7541333333,33.5385809524,28.1419333333,40.9456666667,25.9101333333
809.27,26.0,57.0762666667,36.9429333333,50.0096,23.0095333333,31.9149714286,26.9524,39.8762,24.7429333333
809.58,25.2014666667,57.1956,36.5451333333,49.3838,22.4648,31.5541714285,26.162,38.8452333333,23.8912
809.88,25.6170666666,56.9290666667,36.7637333333,49.6793333333,22.8182,32.0207619047,26.686,39.0962666667,24.8688666667
810.19,25.5935333333,56.2203333333,36.3722666667,49.0883333333,23.5233333333,31.9352238095,27.3314,38.8651666667,25.6504666667
810.49,26.1026666667,55.4231333333,36.9024,48.5252666667,24.1424,32.0871095238,27.434,38.8442,26.1951333333
810.80,25.9971333333,54.8581333333,36.9968,48.0427333333,23.3937333333,32.0752761905,26.8060666667,38.2893333333,26.3041333333
811.10,26.8379333333,56.3195333333,38.659,49.4246666667,24.3748,33.1824238095,27.6460666666,39.2107666667,26.9043333333
811.41,25.7778,56.7405333333,37.7088,49.2246666667,23.3678666667,32.631547619,26.8346,38.6321,26.716
811.71,26.4339333333,57.7238666667,38.7658666667,50.612,24.4713333333,33.9606571428,28.1538666667,39.6359333333,27.83
812.02,26.7702666667,58.4550666667,39.7513333333,51.239,24.7485333333,34.8500952381,28.9992666667,40.3318,28.5330666666
812.32,27.4820666667,58.5243333333,40.2580666667,51.9092,25.6348,35.160552381,29.8555333333,41.0165,29.4322666667
812.63,26.989,58.0759333333,39.7815333333,51.4508,25.585,34.0715857143,29.485,40.4785666667,27.8626
812.93,27.616,59.6586666667,40.608,52.7253333333,26.3786666667,35.0864761905,30.7093333333,41.8293333333,28.096
813.24,28.0192,60.2792,40.6226,52.9683333333,26.7418,35.7303047619,31.9699333333,42.1847,28.6313333333
813.54,28.1336,60.5582666667,40.3939333333,53.2348666667,26.4805333333,35.128652381,32.1292,42.2113666667,28.1226666667
813.85,27.6552,60.0438,39.5936666667,52.6964,25.8538666667,34.9572142857,31.7738,42.0318333333,28.1933333333
814.15,28.7333333333,60.8444,40.2443333333,53.6999333333,26.4222,35.8627809524,31.7333333333,43.0555666667,28.9666666667
814.46,28.8226666667,60.8844666667,39.7234666667,53.0791333333,26.4345333333,36.2355666667,31.1664,42.869,28.6014
814.76,28.8054,60.6000666667,39.4546,52.3949333333,26.7976666667,36.3596666666,31.1404,42.8042,28.7944666667
815.07,27.4379333333,59.7796,38.2919333333,51.4159333334,25.3554,35.3302857143,30.5454,41.7079666667,27.4932
815.37,27.3853333333,59.4362666667,38.3195333333,51.2438666667,24.8978,35.7876761905,29.9724666667,41.9071666667,27.9159333333
815.68,28.1506666667,59.1926666667,38.6255333333,51.2275333333,25.3028666667,35.7261666667,29.4490666667,41.8495666667,28.489
815.98,28.1554666667,60.2222,38.8889333333,51.7665333333,25.4444666667,35.4595666667,29.3110666667,42.0445333333,28.4889333333
816.29,27.8333333333,60.7666666667,39.4333333333,51.8333333334,25.3889333333,35.2007047619,29.4111333333,42.2056666667,28.5888666667
816.59,28.2228666667,61.7109333333,39.9338666667,52.4724,26.1479333333,35.6630619048,29.9116,42.9636666667,29.0288
816.89,27.7463333333,60.6393333333,39.5596666667,51.3208,26.1634666667,35.1745095238,30.4088,43.0501333333,29.1614666666
817.20,27.8388666667,60.6523333333,40.0918666667,52.0795333333,26.8908,35.458052381,31.2639333333,43.3281333333,29.8268
817.50,28.7005333333,61.6269333333,41.5376666667,53.3928666667,28.383,35.9020428571,32.4602666667,44.2163333333,30.9426
817.81,29.8184,62.0726,42.4069333333,54.1451333333,29.3314666667,36.3950952381,33.3334,45.6113,31.9866666667
818.11,30.0780666666,62.2069333333,42.6113333333,54.6023333333,29.646,36.6458047619,33.8574,45.9907666667,32.1564
