wavelength,Back_EmbYpif,Belly_EmbYpif,Breast_EmbYpif,Crissum_EmbYpif,Crown_EmbYpif,DorTail_EmbYpif,Patch10_EmbYpif,Patch11_EmbYpif,Rump_EmbYpif,Throat_EmbYpif,WingTip_EmbYpif
769.76,22.6759629629,46.1855,44.394,30.7048333333,19.2195,16.9935789473,30.7283333334,15.643,22.9705,40.6373333333,23.4355
770.07,23.0378333334,46.5318333333,44.3891666666,31.1435,19.00425,17.3263245614,31.2145,15.6133333333,23.1413333333,40.6013333333,23.828
770.38,22.9558888889,46.3868333333,44.4605,30.5215,18.6526666666,17.4167894737,31.1676666666,15.7455,22.6728333333,40.955,23.7498333333
770.69,22.7502222222,47.1285,44.6238333333,30.5231666666,18.9270833334,17.2545,31.8546666667,16.3125,22.5441666666,41.1655,24.0101666667
771.00,22.9526666666,46.6396666667,44.5101666667,29.6405,19.0545833333,17.3099210527,32.2131666667,16.9008333333,22.8458333333,41.4945,23.9046666667
771.32,23.2818333334,46.8828333333,44.3368333334,29.533,19.1195,17.2953245614,32.315,17.114,23.0875,41.6915,24.3541666667
771.63,23.0593333333,46.6945,44.108,29.4096666667,19.0574166666,17.2345175439,32.16,16.6541666666,23.4418333333,41.6098333333,24.1358333333
771.94,22.8810555555,46.5441666667,43.6623333333,29.4568333333,18.4900833333,17.4969035088,31.9051666667,16.4625,22.864,41.928,24.0885
772.25,23.7216851852,47.2955,44.0345,30.15,19.3258333333,18.2658684211,32.5311666666,16.9771666667,23.3178333333,42.7408333333,24.3658333334
772.56,24.4431111111,47.3131666666,43.1558333334,30.7351666667,19.7338333333,18.9073070175,32.446,17.4143333334,23.5361666666,42.8011666667,24.7275
772.87,24.8029814815,47.6966666667,43.4005,30.59,20.154,18.8632280702,32.7381666667,17.5468333334,23.7186666667,43.077,24.8708333333
773.18,24.1317222222,47.0498333333,42.8313333334,29.9428333333,19.75925,18.8230964912,32.1168333334,17.3006666667,23.4083333333,42.6498333334,24.5858333334
773.50,23.8063888889,47.2113333333,42.5768333333,30.2175,19.42275,18.7516754386,31.6445,17.0331666666,22.9773333333,42.668,24.1816666667
773.81,24.1820925926,47.6915,42.8075,31.1181666666,20.2495833333,19.0833596491,32.2925,17.067,23.7656666666,43.4211666667,24.9798333334
774.12,24.1563518518,47.1325,42.4068333334,30.7886666667,20.13325,18.9560614035,32.0811666667,16.505,23.3576666666,43.3361666667,24.6096666666
774.43,23.9955,46.5526666666,41.3275,30.7001666666,19.5506666667,18.2795964913,31.664,15.7845,22.9778333333,42.3588333333,24.2943333334
774.74,23.862,46.6915,41.9,31.0135,19.5291666666,18.4261403509,31.5348333333,15.9251666667,23.0368333333,42.2706666667,24.6843333333
775.05,23.9849074074,46.7675,41.5441666666,30.7555,19.5786666667,18.6908333333,31.2738333333,16.3393333333,22.736,41.8168333334,24.7953333334
775.36,23.865074074,46.7221666666,41.466,30.4563333334,19.516,18.1640701755,30.9543333334,16.2241666666,22.5036666667,40.9683333334,24.1631666666
775.67,24.1423518519,47.6111666666,42.2045,31.0561666667,19.9285833333,18.5445877193,31.2518333333,16.6805,22.8693333333,40.9891666666,24.7695
775.98,24.2540555555,48.0605,43.3508333333,30.7525,19.6265833333,17.9697368421,31.5398333333,16.273,23.0388333333,41.3385,24.8906666666
776.30,24.3749814814,48.2533333333,43.581,31.15,19.636,17.7255087719,31.4118333334,16.5648333333,23.4641666667,41.5575,25.0655
776.61,24.1785740741,48.1628333333,43.2981666667,31.4666666666,19.8411666666,16.9712982456,30.9816666666,16.4461666667,23.4568333333,41.7253333334,24.809
776.92,24.0741666667,48.0096666667,43.8651666666,31.4916666667,20.5289166666,16.9278070176,31.0755,16.7556666667,23.8118333334,42.1418333334,25.1338333334
777.23,23.9921666667,47.771,43.549,31.37,20.5271666667,16.9154210527,30.5283333333,17.3161666666,23.7231666667,41.8216666667,24.8748333333
777.54,24.945537037,48.2733333333,44.3076666667,32.6018333334,21.42225,18.3340789474,31.5481666666,18.7005,25.1681666667,42.2885,26.0753333333
777.85,25.0897777778,49.379,45.667,33.2888333333,21.7243333333,19.2179385964,32.1355,18.9736666667,25.8503333333,42.6945,26.5158333333
778.16,24.9744814815,48.679,44.8058333333,32.5318333333,21.0299166666,18.6983859649,31.508,18.2101666667,25.4378333333,42.2528333333,25.4825
778.47,25.0755185185,48.5053333333,45.1691666667,32.79,21.0445,18.8278859649,31.7028333334,18.146,25.9811666666,43.0406666667,25.8606666666
778.78,24.9596296296,48.54,45.6813333333,32.8165,21.7383333333,18.9475175438,31.8886666666,18.7348333334,26.2163333333,43.4306666667,26.3076666667
779.09,24.8985925926,48.2208333334,45.6053333333,32.4361666667,21.723,18.825885965,31.6148333333,18.5066666666,26.384,43.6738333334,26.0493333333
779.40,24.3819074074,47.437,44.7241666667,32.1941666666,21.5900833334,19.0380350877,31.0551666667,18.2103333333,26.0491666667,42.7756666666,25.5396666666
779.71,23.9558703703,47.2023333333,44.1203333333,32.1513333334,21.5365833333,19.8229473684,30.9098333334,18.3125,26.1671666667,42.325,25.4636666666
780.02,24.1765925926,47.1526666666,43.6493333334,31.7381666666,21.5115833333,20.3112982457,31.2613333333,18.4853333333,26.446,41.8306666667,25.1788333333
780.33,24.2662777777,47.1625,43.3391666667,31.4963333333,21.2141666667,20.459377193,31.5113333333,18.2798333333,25.8811666666,40.8005,25.4481666667
780.64,24.7578888889,47.928,43.9808333334,32.0478333333,21.6348333334,20.9665877193,32.2445,18.285,26.1493333333,41.6211666666,25.9376666667
780.95,23.9574259259,47.05,43.2481666667,30.7483333333,20.552,19.7417631579,31.2195,16.9098333334,25.3345,40.9673333333,25.1671666666
781.26,24.2462407408,47.1563333333,43.2023333333,30.8698333334,20.803,20.197745614,31.2805,17.503,25.0456666666,41.5906666667,25.6235
781.57,25.1478888889,48.846,44.6598333334,31.9481666667,22.6070833333,21.4164912281,32.7946666667,18.8673333334,26.4851666667,43.2286666667,27.1621666667
781.88,25.1309074074,49.0178333333,44.7925,32.3356666667,22.9888333333,21.324245614,33.2863333333,18.7558333333,26.3018333333,43.2021666667,27.0971666666
782.19,26.6010555556,49.9693333334,45.868,33.1021666667,23.4579166667,22.4636842105,34.3046666667,19.442,27.5825,44.0025,28.014
782.50,26.4772037037,49.9531666666,44.8658333333,32.6156666667,22.8073333333,22.2032280702,34.4725,19.0071666667,27.5123333333,43.5393333334,27.7465
782.81,27.6224259259,51.1918333333,45.9486666667,33.7146666667,23.5541666667,22.9658947369,35.3513333333,19.8125,28.5986666666,44.598,28.7736666667
783.12,27.2727962963,50.7091666666,45.7125,32.866,22.6385833333,21.8620438597,34.6066666666,19.1005,27.3853333333,43.7941666666,28.1755
783.43,26.9633888889,50.2588333333,45.7118333334,32.7345,22.3785833333,21.3839035088,34.0291666666,18.9805,26.8121666667,43.4143333334,28.1068333333
783.74,26.9614444444,50.5225,45.364,32.6805,22.46175,21.1635877193,34.1986666666,18.7396666666,27.4403333333,43.503,27.424
784.05,26.3077037037,49.5398333333,44.6745,32.0181666667,21.55675,20.8095263157,33.4483333333,18.5566666667,26.7256666667,42.5211666667,26.693
784.36,26.7926666667,49.468,45.2761666666,32.4518333333,21.74825,21.2871052631,33.7823333333,18.7626666666,26.9626666667,42.798,26.8628333333
784.67,27.2712222222,49.5541666667,45.2263333333,32.904,22.0101666667,21.2090877193,33.6141666667,19.3921666666,27.3868333333,43.1781666667,27.0896666667
784.98,26.0142962963,49.0401666666,43.992,32.175,20.4981666667,20.1702280702,32.7211666667,18.4043333334,25.9186666666,41.6915,26.051
785.29,25.6986666666,49.4505,43.8393333333,32.118,19.8053333333,19.7417105263,32.5175,17.9988333333,25.7741666667,40.959,25.408
785.60,24.8430925926,48.9795,43.1461666667,31.6666666667,18.7755,18.9195877193,32.4488333333,16.9388333333,25.2381666667,40.8671666667,24.626
785.91,24.4112037037,48.7656666667,43.3125,31.31,18.33825,18.0727719298,32.0988333334,16.8208333333,24.2455,40.6891666667,24.091
786.22,23.7737962963,48.2081666667,43.2725,30.4598333333,18.28925,17.817877193,32.0655,16.2778333333,24.0533333334,40.8216666667,24.2056666667
786.53,24.4578888889,48.652,43.8153333333,31.311,19.3629166667,18.542385965,32.6425,16.5993333333,25.0421666667,41.2875,24.8063333333
786.84,25.4916296296,49.3151666667,43.5536666667,31.9306666667,19.998,19.387,33.5505,17.3345,25.5676666667,42.435,25.5345
787.14,24.8011851852,48.5418333333,43.34,31.4445,19.0025833333,18.942622807,32.7038333333,16.998,24.6021666666,42.263,25.0663333333
787.45,24.8130740741,48.3655,43.0581666666,31.4076666667,19.2396666666,18.5821403509,32.7508333334,16.877,24.6278333333,41.8286666667,25.0
787.76,24.7259074074,48.9433333333,42.2263333333,31.2676666667,19.4654166667,18.6698508772,32.403,17.4076666667,24.1405,41.5168333334,24.9765
788.07,24.5883148148,48.2448333334,41.5503333333,30.4753333334,19.0975833333,18.0549122807,32.4325,16.8685,23.874,40.9288333333,24.495
788.38,25.4261851851,47.5051666666,41.4908333333,30.6551666667,19.5590833333,18.4003070175,32.3843333333,16.9881666666,24.2118333333,41.2915,24.2731666666
788.69,24.9144814815,47.1065,41.124,30.3345,19.3640833334,18.049,31.4948333334,16.983,24.1258333334,41.5915,24.0506666667
789.00,25.1199629629,46.8036666667,40.9606666667,30.7758333334,19.9153333333,18.5323245614,31.1923333333,17.3951666666,23.9516666667,41.124,24.2341666667
789.31,25.4216666667,46.887,41.8356666666,31.2336666666,20.78575,19.8554824561,31.7473333333,18.6048333334,24.8753333333,41.5566666667,24.8456666667
789.62,25.697537037,46.8505,40.9303333333,31.467,20.8223333334,19.9883070175,31.3648333333,18.9415,24.5988333333,41.4261666667,24.3948333334
789.92,26.0067777778,47.2445,41.1555,31.5998333333,21.089,20.5575263158,32.4445,19.4221666666,24.7406666667,42.3556666667,24.726
790.23,25.9208518518,47.1765,42.1093333333,31.3796666667,20.7263333333,20.6299210526,33.135,19.1545,24.4963333334,42.5673333333,25.183
790.54,26.7039814815,47.5991666666,42.998,32.133,22.0453333333,21.3952543859,34.3026666666,20.1138333333,25.5618333334,42.9978333333,26.3465
790.85,27.2049259259,48.4435,44.4811666666,32.6888333333,23.0580833333,22.5795,35.4088333334,21.132,26.0848333333,43.7735,27.4056666666
791.16,26.9548888889,48.3073333333,45.2311666666,33.6263333333,22.38775,22.6974298245,35.7096666667,20.6055,26.1555,43.4081666667,27.4901666666
791.47,26.492,48.431,45.3441666666,34.1598333334,22.4274166667,22.9241315789,35.7961666667,20.226,25.658,43.3366666667,27.3616666667
791.78,25.3933148149,48.1853333334,44.8028333333,33.3335,21.74075,22.3286052632,35.4828333333,19.3621666667,25.2288333333,43.3758333334,26.3918333334
792.08,26.0899259259,48.108,44.036,32.8466666666,21.4143333333,22.7027368421,35.8376666667,19.4051666667,24.7206666666,43.0991666666,26.2161666667
792.39,25.4391851852,47.8458333333,42.8988333333,32.6211666666,20.8653333333,21.7252456141,35.0858333334,18.967,24.352,42.3695,25.3926666667
792.70,25.3107222222,48.0186666666,42.889,32.8516666666,20.9721666667,21.8138771929,35.0926666666,18.6853333334,23.9443333333,42.1668333333,25.7778333333
793.01,24.7564074074,47.665,42.7871666667,32.3916666666,20.2354166667,21.783114035,35.0091666667,18.6816666666,24.1245,41.4501666667,26.0078333333
793.32,23.1160185185,45.9031666667,40.9868333333,30.54,17.9608333333,19.6109736842,32.4023333334,16.648,22.2905,39.4971666667,24.0596666667
793.62,22.3741666666,45.9176666667,40.337,30.15,17.8464166667,18.8202456141,31.1236666667,16.2921666667,22.2098333333,39.0638333333,22.5468333334
793.93,22.3353148148,46.196,40.0753333333,29.473,17.2034166666,18.748991228,30.8661666667,15.8001666667,21.3748333333,38.983,22.1846666667
794.24,21.6940740741,45.4355,38.6175,28.8446666666,16.1930833333,18.0730789474,29.5645,14.8863333333,20.9658333333,38.6933333333,21.0985
794.55,21.5226111111,45.0111666666,37.8925,27.9145,16.3865833333,17.5466929825,29.2976666667,14.2376666667,21.151,38.9015,20.198
794.86,21.4100925926,44.5921666667,37.7998333333,27.5006666667,15.7255833333,17.1978947368,28.313,13.972,21.4101666667,37.9105,20.0071666667
795.16,21.908537037,44.4266666667,37.8998333334,28.2091666666,16.06425,17.4132894737,28.407,14.473,21.8625,37.2168333333,20.9816666667
795.47,21.710962963,44.2251666666,38.5216666666,28.3226666667,16.70225,17.6534736842,28.8023333333,14.7655,22.0326666667,37.3668333334,21.4285
795.78,22.5007037037,44.462,39.3796666666,28.5488333334,17.91975,18.8178596492,29.32,15.7203333334,22.6078333334,38.6961666667,22.6251666667
796.09,22.9728888889,44.4858333334,39.6455,29.0781666666,18.0231666666,18.7633771929,29.8405,15.532,22.8015,39.9468333333,22.5533333334
796.40,23.897074074,45.8871666667,41.2375,30.6866666667,19.6976666667,19.6690350877,31.2948333333,16.8635,23.9446666667,41.8455,23.8733333334
796.70,25.1483333333,46.2786666666,42.4145,32.4253333333,21.66125,21.1885438597,32.5141666666,18.7856666667,25.4273333333,42.8598333333,25.4986666666
797.01,25.8340925926,45.9151666667,42.382,33.1263333333,22.13025,22.028877193,32.868,19.3726666666,25.7668333333,42.3991666667,26.577
797.32,25.950962963,45.9288333333,42.4146666666,33.6985,22.773,21.2074561404,32.5158333334,20.0766666666,26.3395,42.7976666667,26.8963333333
797.63,26.7957037037,46.7811666667,43.0585,34.9686666667,23.7561666666,21.685122807,33.368,20.8071666667,26.9483333333,43.285,27.3136666667
797.93,27.9101851852,47.2813333334,43.9056666666,35.8206666666,24.5290833334,22.7123859649,33.973,22.1038333333,27.292,44.1185,28.2161666667
798.24,28.3497777778,48.6543333333,44.9768333334,36.1321666666,25.6548333333,23.9636754386,35.1095,23.6635,28.687,45.6766666667,28.7405
798.55,28.9031296296,49.4138333333,46.63,36.0623333333,26.2271666667,24.941377193,35.8606666667,24.8351666667,29.1028333333,47.2526666667,28.8278333334
798.85,29.2762962963,50.037,47.6325,36.4225,26.4985,25.5994122807,36.2745,25.0093333333,29.6336666667,47.7433333334,29.079
799.16,29.2129259259,50.644,48.3143333333,36.7235,26.0701666667,25.5622280702,36.875,24.9621666667,29.8106666667,47.784,28.5036666667
799.47,28.7710740741,50.3038333333,46.678,36.1048333334,25.44625,24.9272192983,35.9528333334,24.0888333333,29.385,46.3173333333,28.0941666667
799.78,28.0515,48.514,44.6951666666,33.8601666667,23.7866666666,23.4902456141,34.4808333333,22.0088333333,27.7086666667,44.3378333333,26.4485
800.08,27.1053888889,48.8836666667,44.3398333334,32.08,22.4149166667,22.1226578947,33.8621666666,20.701,26.7331666666,43.6936666667,25.1273333334
800.39,26.9604074074,49.6775,44.6795,32.5676666666,22.31975,22.1068947369,34.22,20.8181666667,26.8641666667,44.74,25.3728333334
800.70,27.1035925926,49.7583333333,45.8888333334,31.9831666667,22.32975,23.1569561403,34.603,20.9793333333,26.7231666667,44.881,25.2316666667
801.00,26.3266851852,48.7908333333,45.3243333333,30.2498333333,21.5335,21.8405614035,33.7766666667,19.9916666666,26.1588333333,44.055,24.7683333334
801.31,25.5578333334,48.9228333333,44.2481666667,29.3088333333,21.2905833333,20.9304210526,33.2113333333,19.431,25.691,43.74,24.5936666667
801.62,25.8829259259,48.3455,43.5458333333,29.5956666667,21.1806666667,20.5969035087,33.1291666667,18.505,24.4893333333,43.75,24.898
801.92,25.5182222222,48.146,42.4816666667,30.0531666667,20.966,19.5093596491,32.9665,18.0113333333,24.3886666666,42.339,24.7961666667
802.23,25.6529074074,47.3021666667,41.6268333333,30.3758333334,21.60275,19.2541491228,32.3943333334,19.1645,25.1796666667,41.9663333333,25.02
802.54,25.1441111111,46.4616666667,40.571,29.8955,21.3308333333,18.3236666666,31.7853333333,18.4158333333,24.1858333333,41.7371666667,24.9698333333
802.84,25.1774259259,46.4213333334,41.556,29.3525,21.6425,18.5997017544,32.1671666667,18.3756666666,23.824,42.0586666667,25.0905
803.15,24.6658518519,46.7541666667,42.5926666667,30.5866666667,21.8789166666,18.2173508772,31.6686666667,18.9553333333,23.3458333334,42.3221666666,25.2808333333
803.46,24.6106111111,46.1776666666,41.7796666667,31.8538333333,21.85575,18.2674649123,31.6895,18.948,23.3045,41.985,24.9896666667
803.76,24.6371666666,45.8178333333,41.2031666666,32.2003333334,21.6625833333,17.7002192982,31.4791666667,18.5415,23.1768333333,41.7595,24.8661666666
804.07,24.4200555556,45.7765,39.2575,32.718,21.80175,18.0335263158,31.6725,18.1015,23.7595,41.6356666666,24.7845
804.38,23.3293148148,45.0601666667,38.4391666666,32.2123333333,20.8489166666,17.6214035088,31.1331666666,17.2895,22.997,41.1788333333,24.2216666667
804.68,22.3821481482,44.0403333333,38.142,31.8948333333,19.8726666666,16.6419122807,30.6823333333,16.564,22.6263333334,40.1151666666,23.5305
804.99,22.9488333333,44.2656666666,38.5726666667,32.7763333333,20.8126666667,17.0891052631,31.374,17.7391666667,23.4323333334,40.6766666667,24.546
805.30,22.7905925926,43.8531666666,38.098,32.467,20.8745,17.3972456141,31.0025,17.141,22.8753333333,40.3051666666,24.7113333333
805.60,22.2078148148,44.0015,38.1105,32.005,20.1798333334,16.6947280702,31.234,15.36,22.1081666667,39.9741666667,24.5286666667
805.91,22.3041111111,44.3793333334,38.6068333333,32.3785,19.92175,17.4945964912,30.9243333333,16.0805,22.5476666667,39.887,24.718
806.21,23.4481851851,45.0086666667,38.8173333333,33.7831666667,20.8655,18.3173245614,31.6623333333,17.4806666667,24.2501666666,40.3811666667,26.3283333333
806.52,24.5012407407,45.4351666667,39.3416666666,33.4395,21.3905,18.9866052632,32.5903333333,17.3038333333,24.7346666666,41.3376666667,26.8578333334
806.83,25.5961851852,45.8653333333,39.6736666666,33.2271666666,22.116,20.1575438596,33.1425,17.6846666667,25.8693333333,42.5783333333,28.2018333333
807.13,24.5091111111,45.4856666667,40.0726666667,31.4718333333,21.59825,19.9670789474,32.499,16.9876666667,25.7168333333,41.9768333334,26.9146666666
807.44,24.7475,45.1296666666,40.606,31.0175,20.9739166666,19.4623333333,31.6883333333,16.1905,24.7186666667,41.5801666667,26.4501666666
807.74,25.2560925926,45.6731666666,41.1036666666,31.4348333333,21.1478333334,19.9431052631,32.1193333333,16.4458333333,25.1213333334,42.097,26.6668333333
808.05,26.3888148148,47.5996666666,42.1423333333,32.1558333334,22.18075,22.2515964912,33.8995,17.3686666667,26.0413333333,44.3385,28.4646666667
808.35,26.2711296296,48.215,42.7678333333,31.9193333333,22.1603333333,21.7895614035,34.2375,16.8056666666,26.1706666667,44.6453333333,27.5613333333
808.66,27.5367037037,48.9963333333,43.7206666667,32.773,22.8408333333,22.4224298246,35.1541666666,17.4605,26.8208333334,46.2186666667,28.4311666667
808.97,28.4038333333,49.626,44.5768333333,33.8706666667,23.1768333334,23.6485701755,35.437,18.8173333333,26.8818333334,47.4051666666,28.6815
809.27,28.7369444444,50.7196666666,45.4676666667,34.1008333333,23.1655,23.4040526316,36.4985,17.6976666667,26.9543333333,48.681,29.0648333333
809.58,27.2810555555,49.975,44.014,32.8863333334,21.4358333334,22.1560350877,35.3948333334,16.1948333333,26.0806666667,48.311,27.1236666667
809.88,26.5457592593,48.9538333333,42.7501666667,32.9845,20.6525,22.0925438597,35.4011666667,16.6168333334,26.4575,47.1598333334,26.5071666667
