wavelength,Back_IncOrtm,Belly_IncOrtm,Breast_IncOrtm,Crissum_IncOrtm,Crown_IncOrtm,DorTail_IncOrtm,Patch10_IncOrtm,Patch11_IncOrtm,Rump_IncOrtm,Throat_IncOrtm,WingTip_IncOrtm
814.15,17.397,53.8299166667,29.9253333333,30.8585833333,18.2895833333,8.96624999998,3.75683333333,42.9161666666,19.12525,27.7508333333,14.1189166667
814.46,17.9300833333,54.0169166667,29.8996666667,31.0090833333,18.5454166666,9.24849999998,3.92775,43.10825,19.3473333334,28.3123333333,14.0671666667
814.76,18.28075,53.7151666667,30.0655833333,30.9203333333,18.9756666667,9.54775,4.17866666667,43.16875,19.511,28.70725,14.3975833333
815.07,18.257,53.4191666667,29.96175,30.63775,18.6785,9.10458333335,3.92808333333,42.88325,19.2350833334,28.5464166667,14.3686666667
815.37,18.9771666667,53.3679166667,30.2474166667,30.6938333333,19.2435,9.38283333335,4.65233333333,43.0139166666,20.0109166667,28.83775,14.6930833333
815.68,17.9796666667,52.57075,29.44975,29.87425,18.3883333333,8.60058333332,3.41191666667,42.3584166667,19.1115,28.0109166667,13.8679166667
815.98,18.14,52.7048333333,29.50575,29.919,18.6936666667,8.50483333333,3.617,42.4226666667,19.2781666667,28.1726666667,14.0318333334
816.29,18.9324166667,53.5381666666,30.183,30.3461666666,19.6539166667,9.48950000001,4.477,43.3581666666,19.8713333333,29.45375,14.8741666666
816.59,19.03875,54.0809166667,30.6100833334,30.3058333334,19.6864166667,9.23858333334,4.02633333333,44.1245,20.1468333334,29.3851666667,15.2465833333
816.89,19.5578333334,55.1639166666,31.2228333333,31.0143333333,20.1608333333,10.1190833333,4.73866666667,44.9520833333,21.3899166667,29.70775,16.0791666667
817.20,20.2013333333,55.7069166667,31.67575,31.5698333333,20.73125,10.7781666667,5.46483333334,45.1560833333,22.3358333333,30.1090833334,16.326
817.50,19.4619166667,55.84525,31.3324166667,31.3924166667,20.27125,10.2741666667,4.75125,44.387,21.59775,29.5639166667,16.0670833333
817.81,19.29175,56.31175,31.7335,31.63175,20.4189166667,10.2459166667,4.84291666667,44.2335833333,21.655,29.7265833333,16.2595
818.11,19.9389166667,57.2545,32.5028333333,32.2756666666,20.3789166666,10.7965,5.11783333333,44.8040833333,21.86975,30.047,16.6169166667
818.41,21.2139166667,58.6635,33.623,33.75775,21.83375,12.7189166666,6.89166666667,45.7895833333,23.1069166667,31.7636666667,17.8994166667
818.72,21.3974166667,59.5835,34.3324166666,34.2420833333,21.9450833333,13.0831666667,7.0765,46.0685,22.9699166667,32.2634166667,18.1619166667
819.02,21.744,59.7559166667,34.5118333333,34.7736666667,22.2678333333,13.4049166667,7.41066666666,45.881,23.34525,32.1189166667,18.5535833333
819.33,21.4468333333,59.7696666666,34.3676666667,34.6678333333,21.8970833333,13.5584166667,7.40625,45.3376666667,22.99025,31.8971666667,18.37625
819.63,21.2335,59.7075,34.31425,34.4069166666,21.562,13.46475,7.14875,44.702,22.98725,31.5935,18.2676666667
819.93,21.02325,59.4146666667,34.2790833333,34.1124166667,21.5349166667,13.7208333333,7.11625,44.1201666667,22.783,31.4420833333,18.0310833333
820.24,20.423,59.2585,33.8890833333,33.6111666666,21.03775,13.1914166666,6.58108333334,43.4843333334,22.1525,31.3424166666,17.4088333333
820.54,20.1113333333,58.95875,33.8431666666,33.47375,20.8333333334,13.0511666667,6.34375,42.99775,21.87775,31.21425,17.31425
820.85,20.3183333333,59.20075,34.0806666667,33.423,20.9783333334,13.4041666667,6.66666666666,42.9468333333,22.2605833333,31.6195,17.5835833333
821.15,20.4539166667,59.5456666667,34.2775833333,33.5706666667,21.08275,13.5246666667,6.67783333333,42.98425,22.36325,31.83875,17.7305
821.45,20.4380833333,59.3640833333,34.28725,33.5278333334,21.15525,13.4878333333,6.54866666666,42.7286666666,22.3126666666,31.91725,17.7618333334
821.76,20.18975,59.2606666667,34.2673333333,33.3891666667,20.9295833333,13.2904166667,6.11066666667,42.4554166667,22.0426666666,31.6916666667,17.5398333333
822.06,20.2099166667,59.1715,34.20925,33.33175,20.9106666667,13.3286666667,6.089,42.3295833333,21.9965,31.58475,17.52375
822.36,20.1698333333,59.2045,34.2635833333,33.31375,20.8620833333,13.282,6.0425,42.232,21.9318333333,31.62125,17.4469166667
822.67,20.2366666667,59.2105833333,34.3425833333,33.3379166667,20.88825,13.2793333333,5.99391666667,42.1981666667,21.9971666667,31.595,17.5839166667
822.97,20.3713333333,59.38,34.5073333334,33.4276666667,20.9433333333,13.293,5.96891666667,42.3479166667,22.089,31.7758333333,17.6536666667
823.27,20.5226666667,59.5661666667,34.5353333333,33.6068333334,21.0109166667,13.2865,6.04366666667,42.436,22.2020833333,31.9475833333,17.7481666667
823.58,20.5866666667,59.5178333333,34.601,33.649,21.0424166667,13.2884166667,5.93783333333,42.4656666667,22.2060833334,31.8930833333,17.8431666667
823.88,20.5510833333,59.4325,34.4465,33.43325,20.8825,13.0959166667,5.7215,42.5098333333,22.1041666666,31.8380833333,17.708
824.18,20.698,59.3591666666,34.54425,33.60225,20.9555,13.116,5.72266666666,42.6564166667,22.13,31.9069166667,17.7498333333
824.49,20.4879166667,59.01775,34.2276666667,33.348,20.5613333333,12.7655833333,5.39175,42.3993333334,21.7981666666,31.643,17.4645
824.79,20.1626666667,59.0865833333,33.9586666667,33.2148333334,20.3605,12.3755,5.02316666667,42.3129166667,21.5225,31.42725,17.1686666667
825.09,20.0551666666,58.9158333333,33.7348333333,32.9594166667,20.2433333333,12.06325,5.09275,42.274,21.5485833333,31.2648333333,17.151
825.39,19.7135833333,58.4700833334,33.4888333334,32.6465833333,19.845,11.5734166667,4.683,41.88925,21.3765,31.15825,16.9133333333
825.70,19.8486666667,58.5546666667,33.57425,32.7421666667,19.902,11.5798333333,4.65825,42.0980833333,21.5434166666,31.2101666667,17.0729166667
826.00,19.9699166667,58.68275,33.76075,32.8885833333,19.99025,11.5325,4.71225,42.3218333333,21.6824166667,31.51725,16.9841666667
826.30,19.7865833333,58.4005833333,33.5643333333,32.7953333333,19.93275,11.39775,4.58766666667,42.0671666667,21.4181666667,31.35375,16.8303333333
826.61,19.7665833333,58.2920833333,33.7015833334,32.75,19.9876666667,11.3860833333,4.60875,41.9289166667,21.458,31.3236666667,17.0201666667
826.91,20.01,58.30675,33.8278333334,32.8831666667,20.1848333333,11.6501666667,4.901,41.9806666666,21.6449166667,31.4440833333,17.1583333334
827.21,20.4478333333,58.7654166667,34.3236666666,33.40225,20.7236666667,12.1383333333,5.42558333334,42.2788333334,22.0771666667,31.89,17.6209166667
827.51,20.2904166667,58.7115833333,34.39775,33.3118333333,20.8071666667,11.8831666667,5.128,42.3064166667,21.9914166667,31.6383333333,17.5585833333
827.82,20.4325833333,58.4315833333,34.5051666667,33.251,21.028,12.0961666667,5.37508333333,42.2493333333,22.1366666667,31.50575,17.7245833333
828.12,20.9860833333,58.4195,34.8758333334,33.4628333333,21.3176666667,12.4005833333,5.91483333333,42.4828333333,22.5550833333,31.7145,18.0666666667
828.42,21.3418333333,58.8274166667,35.271,33.902,21.5940833333,12.9445,6.20016666667,42.9038333333,22.83125,32.2668333333,18.22375
828.72,21.8893333333,59.428,35.7269166667,34.424,22.2055,13.533,6.6335,43.54375,23.3966666666,32.6318333333,18.6479166667
829.02,21.92025,59.6391666667,35.80475,34.37975,22.2264166667,13.7015833333,6.73383333334,43.8914166667,23.4216666666,32.6695,18.6446666667
829.33,21.67225,59.3439166667,35.4905833334,34.2498333333,22.0716666666,13.7760833333,6.57533333334,43.8618333333,23.3361666667,32.1725,18.5655833333
829.63,22.1129166667,59.3321666667,35.7313333333,34.34775,22.3365833333,14.13325,6.89233333333,44.2155833333,23.7308333333,31.9860833333,18.6745833334
829.93,21.4160833333,59.0444166667,35.0526666667,33.7820833333,21.6375833334,13.3158333333,5.99633333333,44.2539166666,23.0535833333,31.4394166667,17.5816666667
830.23,20.77275,58.7164166667,34.2210833334,33.2885,21.0600833333,12.5735,5.26175,44.055,22.5350833334,31.1558333333,17.0689166667
830.54,20.4018333333,58.2316666666,33.3943333333,32.8918333334,20.7959166667,12.1160833333,4.82183333333,43.61575,22.2626666667,30.75225,16.6461666667
830.84,19.77475,57.7058333333,32.1000833333,32.3354166667,20.02425,11.6054166667,4.21291666667,43.1635,21.7920833333,30.19675,15.4975
831.14,19.4229166667,57.3715833333,31.869,32.3068333333,19.9826666667,11.312,4.22041666667,43.5114166667,22.1648333333,30.4194166667,15.2024166667
831.44,18.70975,56.8708333333,31.4651666666,31.64,19.5214166667,10.9291666667,3.86216666667,43.192,22.02625,30.0099166666,14.9665
831.74,18.3095833333,55.7535,30.97125,30.9975,19.47075,10.7084166667,3.52983333333,42.2408333333,21.5161666667,29.5525833333,14.8521666667
832.04,17.8995833333,55.08675,30.6568333333,30.7683333334,19.0148333333,10.3964166667,3.30241666666,41.6541666667,20.8364166666,29.18225,14.5229166666
832.35,18.34475,54.6541666667,31.03175,30.99775,19.1779166666,10.71425,3.90591666667,41.6269166667,21.2528333334,29.6258333334,14.9431666667
832.65,18.5901666667,55.0465833334,31.3306666666,31.3410833333,19.5784166667,10.8328333333,4.32775,41.9783333334,21.44375,30.1256666666,15.2398333333
832.95,18.0745833333,54.9253333333,31.0845833333,31.0299166667,19.1791666666,10.4329166667,4.13425,41.64175,21.43275,30.0449166667,15.1690833333
833.25,18.8981666667,55.26625,31.77875,31.6526666667,19.7853333333,11.3026666667,5.11675,41.8393333333,22.0073333333,30.985,16.1203333333
833.55,19.6415833333,55.62275,32.482,32.11025,20.215,11.6979166667,5.64966666667,42.0968333333,22.3745,31.5009166667,16.6890833333
833.85,19.6730833334,55.8280833334,32.96425,32.0893333333,20.0553333333,11.5681666667,5.65666666667,42.3479166667,22.3188333333,31.57075,16.7765833333
834.16,19.851,56.129,33.4029166667,32.30075,20.1820833334,11.631,5.91141666666,42.4899166667,22.3341666666,31.9176666667,17.0541666667
834.46,19.748,56.5485833333,33.4,32.4321666667,20.072,11.4366666667,5.63391666666,42.4170833333,22.21175,31.9125833333,16.8485833333
834.76,19.76025,56.6445833333,33.37,32.3493333333,19.966,11.2986666667,5.40458333333,42.3393333333,22.0940833333,31.86425,16.6346666666
835.06,19.8333333333,57.1139166667,33.41525,32.4560833334,19.8958333333,10.8878333333,5.58116666667,42.6933333333,22.2575,31.7044166667,16.6908333333
835.36,20.26375,57.54825,33.52825,32.5739166666,20.0840833333,11.02725,6.04458333333,43.2469166667,22.6498333333,31.88625,16.9643333333
835.66,20.0745833333,57.5495833333,33.2445833333,32.5215,19.9244166667,10.6293333333,5.75941666667,43.2455833333,22.5093333333,31.63775,16.71675
835.96,19.4219166667,57.0535833333,32.4086666667,31.66175,18.96275,9.75991666666,4.94125,42.622,21.8345,31.0800833333,15.8645833333
836.26,19.5728333333,57.137,32.0425,32.1303333334,19.2619166667,9.77291666668,5.15,42.8830833334,21.3774166667,31.2516666666,15.62575
836.57,19.13075,56.7055,31.474,31.7503333333,19.11575,9.52058333334,4.79391666666,43.00325,21.3485833333,30.27175,14.9865833334
836.87,18.4516666667,56.1120833333,30.84075,31.3671666667,18.8055833334,8.85158333333,4.49991666667,43.098,21.3803333333,29.6066666667,13.9025
837.17,17.7861666667,55.07275,29.8240833333,30.366,18.0970833333,8.35108333333,4.08683333333,42.493,20.6199166666,28.5094166667,12.9176666666
837.47,16.81025,54.248,28.19575,29.0184166667,16.9155,7.77833333333,3.23391666667,41.8579166667,19.8335,27.1813333333,12.1411666667
837.77,17.2375,53.6858333333,28.02475,29.0564166667,16.8670833333,8.51358333334,3.786,42.1674166667,19.6614166667,27.474,12.9105833334
838.07,17.2545,52.6815,26.516,29.1254166667,16.0788333333,8.21983333334,3.68175,41.8625833333,19.245,27.0008333333,12.531
838.37,16.6876666667,51.4446666667,25.691,28.9886666667,15.29525,7.66333333332,3.09866666667,41.0071666667,18.4255833333,26.3085833334,11.9033333333
838.67,16.2886666667,50.9970833333,25.7136666666,28.84125,15.45975,7.75608333333,3.13816666667,40.7011666667,18.3670833333,26.1439166667,11.7443333333
838.97,15.736,50.30325,24.6863333333,28.10525,15.5165,7.31916666667,2.83341666666,39.5755,17.4716666667,25.2823333333,10.9681666666
839.27,16.6460833333,51.00425,25.5693333333,29.2133333333,16.4183333333,7.91925,3.86133333333,40.0724166667,17.9709166667,25.8280833333,11.532
839.57,16.1884166667,50.1729166667,25.0509166667,28.5001666667,15.5679166667,7.40741666668,3.26616666667,39.1229166667,17.5214166666,25.24425,10.9991666667
839.87,15.18525,49.8971666667,24.7735,27.8498333333,14.5575,5.99800000001,2.4075,38.611,16.502,24.887,9.75308333332
840.17,14.1843333334,50.24,23.84225,26.88775,13.99675,5.19408333333,1.61658333333,38.3084166666,14.8833333333,24.0300833333,8.99033333332
840.47,14.6121666667,50.3879166667,24.0985833333,27.6730833333,14.2034166666,5.35625,2.00216666666,38.5849166667,15.2096666667,24.6645833333,9.42341666666
840.77,15.7560833333,50.3176666667,25.1376666666,28.61075,14.8136666667,5.59083333334,2.54108333333,39.1993333333,16.042,25.339,9.92166666665
841.07,15.7143333333,50.238,24.6861666666,28.0193333333,14.7726666667,4.36141666666,2.33766666667,39.13425,15.8441666667,24.513,9.22074999998
841.37,14.6724166666,49.3091666667,24.3760833333,26.8939166667,14.19325,3.59841666666,1.4595,38.26875,15.00675,23.4736666667,8.41158333334
841.67,15.0283333333,49.43425,24.3399166667,26.6149166667,13.944,3.00566666668,0.978166666666,39.04975,14.875,23.5504166667,8.52191666665
841.97,12.6398333333,48.2469166667,21.6845,24.5554166666,11.4201666667,-0.69875,-2.312,37.9191666666,11.5980833333,20.8969166667,5.80533333333
842.27,11.6145,47.6249166667,20.20875,22.9955833333,9.45916666668,-2.89666666667,-3.73416666667,37.4656666667,10.2416666667,19.9615833333,4.28333333333
842.57,9.796,46.3801666667,18.3805833333,20.47875,7.81616666666,-4.71333333333,-6.29433333332,36.3918333334,9.19033333333,18.5580833333,2.1425
842.87,8.36575000001,46.271,17.8178333333,18.7419166667,6.04741666667,-7.29566666666,-8.85199999999,36.0246666666,8.34941666667,17.1854166666,0.470166666668
843.17,7.78225,44.22175,16.416,17.3346666667,4.69275,-7.84891666668,-9.81966666666,34.48575,7.38133333332,15.18025,0.668083333335
843.47,8.16108333334,42.5104166667,16.4600833333,18.02675,3.92558333333,-7.36916666666,-9.81400000001,33.4365,8.79824999999,15.1170833333,1.72191666667
843.77,9.17916666668,43.4305,17.0086666667,19.1143333334,5.0575,-6.56958333334,-8.92758333333,34.75525,10.745,16.5946666667,2.55575
844.07,10.9590833333,44.4565,18.4719166666,20.8606666667,6.92924999999,-4.52225000001,-6.49150000001,36.14125,12.418,17.9066666667,4.90533333334
844.37,11.0988333333,43.4365,19.2845833333,21.4786666666,7.44841666666,-3.55816666666,-5.43875000001,36.32,13.514,18.6023333333,5.93649999999
844.67,11.6858333333,45.5171666667,20.1915833333,22.3563333333,9.272,-3.39091666668,-3.92716666667,38.27575,15.2489166667,19.6551666667,6.74316666667
844.97,11.3973333333,45.4333333333,19.8868333333,22.1896666667,9.81633333333,-2.77133333333,-2.9665,38.2904166667,15.769,19.3209166667,5.85475000001
845.27,13.9666666667,47.028,22.3388333333,24.3590833333,12.2959166667,0.796416666665,0.271833333333,40.5595,20.1049166667,22.7079166667,8.11983333333
845.57,16.5699166667,49.03325,25.1546666666,28.2289166667,15.6805833333,4.46633333334,3.46091666667,43.3874166667,23.0085,25.7155,11.5816666667
845.87,19.3363333334,49.38975,27.3836666667,30.4348333333,18.0588333333,6.23566666666,6.17841666666,44.5270833333,24.752,26.8305833333,14.2256666667
846.17,20.7463333333,50.6380833333,28.59625,32.23125,20.3595833333,8.19808333335,7.96608333332,47.0030833333,25.7153333333,28.24825,15.7966666667
846.47,21.94975,52.5318333333,29.0071666667,33.89175,22.5279166667,9.27025000002,9.33024999998,47.8070833333,27.1530833333,29.984,16.3079166667
846.77,22.6829166667,53.5773333333,29.79675,34.5935,24.2885,9.67483333333,10.5283333333,49.7763333333,28.1506666667,30.6910833333,16.7073333334
847.07,21.875,52.7916666667,28.1458333333,33.9375,23.8333333333,8.97916666666,9.14583333333,48.2291666667,27.2708333333,29.1041666667,16.0
847.37,19.32725,52.7045,26.0115,32.2339166667,23.241,6.64033333333,6.72841666668,46.8775833334,26.0553333333,27.2865833334,12.90675
847.67,18.8595833334,53.0240833333,23.84575,31.2556666667,22.7148333333,4.8245,4.36283333333,45.9834166667,25.1155,25.9233333334,10.8494166667
847.97,20.0736666666,54.11775,24.50975,33.08825,23.1616666666,4.82825000002,3.79883333333,47.2304166667,25.4411666666,27.3284166666,11.3234166667
848.26,20.33125,53.489,24.0213333333,33.2329166666,22.8161666666,3.61449999999,2.48491666667,46.7369166667,24.8494166667,27.3595,10.9185833333
848.56,20.6113333333,54.17975,23.4325833333,33.9079166667,23.69375,2.89966666666,2.29891666666,46.0293333333,24.1379166666,27.299,10.58
848.86,19.3910833333,51.7628333334,21.1805833333,31.9445,20.9668333333,0.0266666666575,-1.38883333333,43.5095833334,22.30225,24.733,7.98608333333
849.16,16.0236666667,49.2230833333,17.57775,29.6891666667,17.0686666667,-3.00100000002,-5.35899999999,41.881,19.105,22.02575,4.07300000001
849.46,15.42825,46.646,17.1310833333,28.7668333333,15.8410833333,-2.39933333333,-5.13416666668,40.4283333333,18.6275,21.36225,3.50875
849.76,15.1420833333,46.50375,16.9296666667,28.8643333333,15.51,-3.78558333333,-5.86208333334,41.9819166667,18.5330833333,21.4511666667,3.83808333334
850.06,16.7428333333,46.5703333333,16.9206666667,29.1666666667,16.6411666667,-2.15966666666,-4.4715,41.0315,18.5721666667,22.5610833333,4.97966666667
850.36,15.3323333333,45.2416666667,16.46525,27.8448333333,15.9869166666,-3.72591666667,-3.87716666666,40.4078333333,16.8680833333,19.88925,2.99608333332
850.65,16.7400833333,44.6235833333,18.0840833333,29.3009166667,16.1534166667,-1.93058333332,-2.41949999999,41.6669166666,18.6705833333,20.6500833333,5.00975
850.95,14.6285833333,44.89175,17.95675,29.902,14.293,-3.63766666666,-4.61816666666,41.8215833333,17.36325,18.9111666667,3.94741666667
851.25,15.5044166667,44.8319166667,19.0899166667,30.06925,16.0978333333,-0.8655,-2.57166666668,41.6420833333,18.15025,19.5598333333,5.21750000002
851.55,14.9136666667,45.437,20.0528333333,30.5475833333,16.6426666667,1.32074999998,-1.24875,41.5945833333,18.6119166667,20.3650833333,6.31608333333
851.85,15.5795833333,44.1576666667,20.8559166667,30.163,17.4819166667,2.78533333333,0.81525,40.89675,19.1800833334,19.95,7.90316666667
852.15,16.37775,44.9556666666,22.2445,29.7778333334,19.0889166667,4.13333333332,2.6445,41.7556666667,19.4000833333,21.2445833334,9.31116666667
852.45,14.1553333333,44.2465833334,21.4841666666,28.7215833333,18.0365833333,2.83116666666,1.34708333333,39.0183333334,17.694,19.9085,8.44758333334
852.74,15.1450833333,45.8568333333,23.1975833333,29.5645833333,18.4458333334,3.08983333333,1.49816666666,40.7303333333,18.6095,20.9035833333,8.96541666666
853.04,12.5475833333,43.3333333333,21.28575,27.2619166667,15.2618333333,0.0715,-1.88091666667,38.21425,15.8333333333,18.0714166667,5.64266666667
853.34,10.5019166667,42.4706666666,19.83425,25.8285,12.3051666667,-2.729,-3.77691666668,37.3781666667,14.0838333333,15.8381666667,2.85091666666
