wavelength,Back_LoxPorf,Belly_LoxPorf,Breast_LoxPorf,Crissum_LoxPorf,Crown_LoxPorf,DorTail_LoxPorf,Rump_LoxPorf,Throat_LoxPorf,WingTip_LoxPorf
647.81,5.00244444444,4.43955555555,3.68722222222,24.092,26.5012222222,6.25255555555,4.84688888889,34.0657777778,10.1433333333
648.14,5.03888888889,4.45277777778,3.74455555556,24.1765555555,26.5964444444,6.26933333333,4.89088888889,34.1233333333,10.1822222222
648.47,4.979,4.42388888889,3.70655555556,24.1784444444,26.646,6.19322222222,4.84377777778,34.1632222222,10.2193333333
648.80,4.85566666667,4.34533333333,3.60333333333,24.1333333333,26.5692222222,6.06155555556,4.73033333333,34.1386666667,10.1474444445
649.13,4.87488888889,4.33044444444,3.62055555556,24.1973333333,26.5671111111,6.05166666666,4.71433333334,34.1717777778,10.145
649.46,4.91522222222,4.36177777778,3.68822222222,24.2971111111,26.6846666667,6.12755555556,4.72444444444,34.2955555555,10.197
649.79,4.94422222222,4.43977777778,3.73,24.4615555556,26.8106666667,6.18922222222,4.75644444444,34.4691111111,10.3178888889
650.11,4.97044444444,4.45988888889,3.79233333333,24.4694444444,26.859,6.23988888889,4.78755555555,34.5297777778,10.3853333333
650.44,5.00622222222,4.48988888889,3.83766666667,24.5387777778,26.9202222222,6.29322222222,4.79855555556,34.6123333333,10.4242222222
650.77,4.98277777778,4.45077777778,3.82411111111,24.5283333333,26.9093333333,6.31177777778,4.802,34.665,10.4358888889
651.10,4.93411111111,4.41622222222,3.76455555556,24.5363333333,26.9291111111,6.298,4.78122222222,34.7016666667,10.4102222222
651.43,4.95811111111,4.41388888889,3.76244444444,24.5756666667,27.0485555556,6.32655555555,4.78111111111,34.7918888889,10.426
651.76,5.04633333333,4.46677777778,3.81488888889,24.6813333333,27.1697777778,6.38766666667,4.83211111111,34.93,10.4997777778
652.09,5.18911111111,4.58922222222,3.93211111111,24.8101111111,27.3495555556,6.53877777778,4.927,35.073,10.5677777778
652.42,5.28311111111,4.62655555556,3.96133333333,24.9201111111,27.4775555556,6.61033333333,4.99366666667,35.122,10.5914444444
652.75,5.26744444445,4.64411111111,3.987,24.9553333333,27.6003333333,6.59755555556,5.02788888889,35.2368888889,10.6202222222
653.08,5.30755555555,4.69788888889,4.04455555555,25.0616666666,27.694,6.62711111111,5.09011111111,35.2971111111,10.6716666667
653.41,5.406,4.76233333333,4.08377777778,25.0481111111,27.756,6.70422222222,5.172,35.3064444444,10.6966666667
653.74,5.40544444444,4.75666666667,4.03622222222,25.1118888889,27.8578888889,6.65744444444,5.151,35.3085555555,10.6825555556
654.06,5.31611111111,4.70622222222,3.93111111111,25.0902222222,27.9426666666,6.56822222222,5.12388888889,35.3782222222,10.6294444444
654.39,5.38111111111,4.74555555556,3.97266666667,25.202,28.0603333333,6.62644444444,5.16844444445,35.4203333333,10.6798888889
654.72,5.52933333333,4.82222222222,4.06066666667,25.3077777778,28.1906666667,6.684,5.24866666667,35.5358888889,10.7371111111
655.05,5.58511111111,4.86322222222,4.13555555556,25.4394444444,28.2307777778,6.72744444444,5.29311111111,35.637,10.8066666666
655.38,5.547,4.84577777778,4.11255555556,25.4243333333,28.2336666667,6.72144444444,5.289,35.6143333333,10.7815555556
655.71,5.46244444444,4.805,4.09022222222,25.4195555556,28.1741111111,6.69744444444,5.24388888889,35.5966666667,10.75
656.04,5.44277777778,4.81955555556,4.141,25.4357777778,28.2681111111,6.71711111111,5.28855555556,35.6801111111,10.7981111111
656.37,5.51722222222,4.88666666667,4.20666666667,25.5284444445,28.361,6.81411111111,5.33188888889,35.7362222222,10.8854444444
656.69,5.51411111111,4.86888888889,4.178,25.5594444445,28.3517777778,6.82955555556,5.333,35.7363333333,10.8812222222
657.02,5.473,4.80711111111,4.14088888889,25.5815555556,28.3834444444,6.79611111111,5.28833333333,35.7801111111,10.8578888889
657.35,5.41711111111,4.72955555556,4.09588888889,25.538,28.3141111111,6.78211111111,5.22066666667,35.813,10.791
657.68,5.48066666667,4.74277777778,4.15277777778,25.6437777778,28.3852222222,6.82566666666,5.26522222222,35.877,10.8502222222
658.01,5.46133333333,4.74488888889,4.18088888889,25.6493333333,28.4506666667,6.82944444444,5.25422222222,35.989,10.8118888889
658.34,5.43766666667,4.77444444444,4.18622222222,25.6775555556,28.4586666667,6.82933333333,5.24844444444,36.0307777778,10.8548888889
658.66,5.39133333334,4.729,4.16,25.6788888889,28.4725555556,6.81011111111,5.21822222222,36.0757777778,10.8374444444
658.99,5.41711111111,4.76688888889,4.18,25.7023333334,28.4456666666,6.84255555556,5.28777777778,36.1065555556,10.8884444444
659.32,5.46033333333,4.81955555556,4.20533333334,25.7744444445,28.5715555556,6.85566666667,5.34088888889,36.1967777778,10.9435555556
659.65,5.45644444445,4.77433333333,4.18288888889,25.7772222222,28.5583333333,6.81466666667,5.25977777778,36.2375555555,10.9586666667
659.98,5.37766666667,4.70388888889,4.101,25.7703333333,28.5326666667,6.734,5.18677777778,36.2125555556,10.9113333333
660.31,5.338,4.674,4.05722222222,25.8187777778,28.6242222222,6.65822222222,5.12344444445,36.3126666667,10.8951111111
660.63,5.31388888889,4.66322222222,4.04544444444,25.8946666667,28.6684444444,6.60377777778,5.11766666667,36.3751111111,10.8934444444
660.96,5.31722222222,4.67388888889,4.02955555555,25.9024444444,28.7161111111,6.566,5.11311111111,36.3027777778,10.939
661.29,5.317,4.68344444445,4.00833333334,25.9132222222,28.7166666667,6.58122222222,5.08433333333,36.3493333333,10.9338888889
661.62,5.32011111111,4.67833333333,3.96622222222,25.9816666667,28.7506666667,6.57622222222,5.10177777778,36.3502222222,10.9388888889
661.94,5.29866666667,4.62755555555,3.92233333333,25.9697777778,28.8054444444,6.55733333333,5.03322222222,36.2801111111,10.871
662.27,5.29677777778,4.63,3.89688888889,25.9646666667,28.8651111111,6.55644444445,5.04166666667,36.3077777778,10.8346666667
662.60,5.21877777778,4.51511111111,3.81133333333,25.8865555556,28.9492222222,6.44366666667,4.88922222222,36.2667777778,10.6965555556
662.93,5.21922222222,4.46711111111,3.82066666667,25.8904444444,29.0012222222,6.45855555556,4.88722222222,36.2628888889,10.6633333333
663.26,5.245,4.49988888889,3.81455555556,25.9767777778,29.0845555555,6.53955555555,4.91522222222,36.2786666667,10.6581111111
663.58,5.35033333333,4.55977777778,3.89311111111,26.0553333333,29.212,6.61666666667,4.99522222222,36.3668888889,10.6957777778
663.91,5.50077777778,4.65266666666,4.03644444444,26.1673333334,29.3823333333,6.75655555555,5.16311111111,36.4781111111,10.8384444444
664.24,5.49922222222,4.69188888889,4.06844444444,26.1871111111,29.4792222222,6.84366666667,5.16077777778,36.4571111111,10.8914444445
664.57,5.577,4.75477777778,4.144,26.3452222222,29.6598888889,6.97966666667,5.26411111111,36.7694444444,10.9706666667
664.89,5.60588888889,4.754,4.20844444444,26.3833333333,29.7837777778,7.03077777778,5.29755555555,36.7883333333,10.9863333333
665.22,5.563,4.68066666667,4.15977777778,26.3533333333,29.8581111111,6.94811111111,5.25022222222,36.8178888889,10.9801111111
665.55,5.57666666667,4.65833333333,4.17822222222,26.4266666667,29.9261111111,6.99133333333,5.35311111111,36.9334444444,10.9924444445
665.87,5.65677777778,4.69144444445,4.27811111111,26.4846666667,29.9842222222,7.04166666667,5.42877777778,36.996,11.0721111111
666.20,5.73611111111,4.79733333333,4.36922222222,26.6383333333,30.1453333333,7.16244444445,5.536,37.1432222222,11.2064444445
666.53,5.73511111111,4.81266666667,4.34333333334,26.6438888889,30.2074444444,7.16388888889,5.51866666667,37.2202222222,11.2474444444
666.86,5.76211111111,4.84777777778,4.35166666667,26.6505555555,30.2508888889,7.17866666667,5.54466666667,37.2247777778,11.2424444444
667.18,5.74311111111,4.81788888889,4.32211111111,26.6594444445,30.2598888889,7.14344444444,5.54044444444,37.262,11.2564444445
667.51,5.62166666667,4.729,4.18677777778,26.541,30.1211111111,7.02822222222,5.42311111111,37.1441111111,11.1743333333
667.84,5.62066666666,4.70522222222,4.17933333333,26.5595555555,30.1346666667,6.98966666667,5.41211111111,37.1634444445,11.1535555556
668.16,5.58811111111,4.739,4.19766666667,26.6194444444,30.1854444444,6.97711111111,5.40477777778,37.1986666667,11.1532222222
668.49,5.51933333333,4.68677777778,4.13633333333,26.5515555555,30.1634444444,6.92755555556,5.37355555555,37.1992222222,11.1561111111
668.82,5.56777777778,4.75088888889,4.22011111111,26.6214444444,30.2216666666,6.96966666667,5.39377777778,37.2588888889,11.2205555556
669.14,5.581,4.84444444444,4.26944444444,26.7168888889,30.2782222222,7.02788888889,5.399,37.304,11.3333333333
669.47,5.56366666667,4.88622222222,4.24877777778,26.8147777778,30.3778888889,7.04933333333,5.40144444444,37.35,11.3687777778
669.80,5.50455555556,4.79011111111,4.18744444444,26.8215555555,30.3444444445,7.02688888889,5.38988888889,37.3927777778,11.3135555556
670.13,5.48722222222,4.75411111111,4.18188888889,26.8065555556,30.2928888889,7.04755555555,5.42811111111,37.3907777778,11.2945555556
670.45,5.51322222222,4.79255555556,4.23077777778,26.8874444444,30.3171111111,7.08833333333,5.49033333333,37.5171111111,11.3336666667
670.78,5.53833333333,4.83866666667,4.25888888889,26.8723333333,30.3917777778,7.16355555556,5.50455555555,37.4934444444,11.3247777778
671.10,5.54355555556,4.85644444444,4.29822222222,26.9712222222,30.561,7.23944444444,5.55411111111,37.5675555556,11.3003333333
671.43,5.50788888889,4.80866666667,4.26844444445,26.9587777778,30.5847777778,7.23177777778,5.54433333333,37.6305555556,11.2526666667
671.76,5.52788888889,4.80033333334,4.28988888889,26.9445555556,30.6375555556,7.30688888889,5.57566666667,37.6328888889,11.2213333333
672.08,5.65066666666,4.88222222222,4.33211111111,27.122,30.8076666667,7.43388888889,5.68544444444,37.7875555556,11.2914444445
672.41,5.67322222222,4.888,4.259,27.1706666667,30.892,7.47466666667,5.72722222222,37.8772222222,11.3047777778
672.74,5.72411111111,4.82411111111,4.21788888889,27.1877777778,30.9224444444,7.45966666667,5.70988888889,37.8797777778,11.2495555556
673.06,5.62955555556,4.70022222222,4.08155555555,27.0948888889,30.9124444444,7.38144444444,5.59055555556,37.8265555555,11.1545555556
673.39,5.674,4.80822222222,4.14022222222,27.0996666666,31.0163333334,7.41344444445,5.61688888889,37.8788888889,11.2304444445
673.72,5.69388888889,4.856,4.15866666666,27.2106666667,31.109,7.434,5.58933333333,37.9425555556,11.2648888889
674.04,5.63822222222,4.81966666667,4.16411111111,27.2837777778,31.3257777778,7.43755555556,5.59077777778,38.0534444444,11.327
674.37,5.60666666667,4.76777777778,4.14811111111,27.4402222222,31.4144444444,7.44844444445,5.59988888889,38.1944444444,11.3463333334
674.69,5.69622222222,4.84988888889,4.255,27.5723333333,31.5157777778,7.544,5.67111111111,38.3514444444,11.4147777778
675.02,5.71822222222,4.84211111111,4.26144444444,27.6776666666,31.598,7.54022222222,5.66244444445,38.4292222222,11.3978888889
675.35,5.79055555555,4.86177777778,4.279,27.751,31.6598888889,7.54466666667,5.69733333333,38.4955555556,11.4833333333
675.67,5.81144444445,4.90822222222,4.39577777778,27.8453333333,31.7326666667,7.56633333333,5.73533333333,38.531,11.5897777778
676.00,5.85077777778,4.97811111111,4.47566666667,27.9002222222,31.8012222222,7.59966666667,5.76622222222,38.5718888889,11.6484444444
676.32,5.81355555555,4.97044444444,4.45222222222,27.8716666667,31.9548888889,7.571,5.76511111111,38.7141111111,11.6541111111
676.65,5.87266666667,5.06155555556,4.54522222222,27.9703333333,32.0306666667,7.61177777778,5.84377777778,38.8042222222,11.692
676.97,5.84988888889,5.02266666667,4.54911111111,28.094,32.1292222222,7.60344444444,5.86422222222,38.834,11.7021111111
677.30,5.752,4.93233333333,4.49188888889,28.0944444445,32.1867777778,7.51988888889,5.83111111111,38.8754444444,11.6577777778
677.63,5.74733333333,4.96033333333,4.51855555555,28.12,32.1311111111,7.46533333333,5.82344444444,38.8275555555,11.6458888889
677.95,5.72588888889,4.96988888889,4.49855555555,28.0257777778,32.0657777778,7.37977777778,5.77777777778,38.8646666667,11.6217777778
678.28,5.61622222222,4.87488888889,4.37844444444,27.9498888889,32.0407777778,7.23322222222,5.67322222222,38.8098888889,11.5447777778
678.60,5.74711111111,5.03777777778,4.47611111111,28.0646666667,32.2257777778,7.32255555556,5.79288888889,38.8933333333,11.7313333333
678.93,5.74955555556,5.12344444444,4.51866666667,28.0946666667,32.2476666667,7.34611111111,5.82688888889,38.8603333333,11.771
679.25,5.68911111111,5.10133333333,4.449,28.0758888889,32.2406666667,7.31077777778,5.80055555555,38.8893333333,11.7148888889
679.58,5.64744444444,5.08911111111,4.42288888889,28.0883333333,32.2354444444,7.31788888889,5.80711111111,38.873,11.723
679.90,5.56822222222,5.02288888889,4.36922222222,28.0494444444,32.1881111111,7.26588888889,5.73533333333,38.7911111111,11.6692222222
680.23,5.57722222222,4.96544444444,4.32355555556,28.0607777778,32.2311111111,7.23666666667,5.68522222222,38.8293333333,11.6775555555
680.55,5.654,5.01811111111,4.36,28.1192222222,32.2943333334,7.31222222222,5.69088888889,38.9217777778,11.7108888889
680.88,5.72955555556,5.08466666667,4.41955555555,28.1502222222,32.416,7.352,5.73122222222,39.0218888889,11.7764444444
681.20,5.68955555555,5.00866666667,4.34677777778,28.0764444444,32.4176666667,7.30288888889,5.65955555555,38.9984444444,11.6721111111
681.53,5.699,5.029,4.32466666667,28.1288888889,32.5133333333,7.36755555556,5.70488888889,39.0173333333,11.7093333333
681.85,5.73811111111,5.04566666667,4.32611111111,28.1658888889,32.5791111111,7.40488888889,5.73588888889,39.0798888889,11.7591111111
682.18,5.61966666667,4.90855555556,4.22166666667,28.1063333333,32.4633333333,7.34888888889,5.63244444444,39.0566666667,11.6506666667
682.50,5.66633333333,4.85844444444,4.20744444444,28.2346666667,32.5512222222,7.352,5.648,39.1862222222,11.6975555556
682.83,5.74488888889,4.89533333333,4.22366666667,28.3104444445,32.6713333333,7.404,5.67166666667,39.2131111111,11.7238888889
683.15,5.80855555555,4.91388888889,4.25111111111,28.3492222222,32.7662222222,7.42177777778,5.687,39.2775555555,11.8011111111
683.48,5.98622222222,5.11433333333,4.45522222222,28.5628888889,32.9412222222,7.58444444444,5.86533333334,39.4903333333,12.0
683.80,6.07688888889,5.25122222222,4.61522222222,28.6746666667,33.0522222222,7.74933333333,6.02177777778,39.5503333333,12.1171111111
684.13,6.03133333333,5.25166666666,4.59244444444,28.6538888889,33.0868888889,7.67922222222,6.04788888889,39.5593333333,12.1177777778
684.45,6.04988888889,5.273,4.58622222222,28.7181111111,33.1528888889,7.691,6.06988888889,39.5818888889,12.1133333333
684.78,6.17422222222,5.33611111111,4.65633333333,28.8678888889,33.3388888889,7.75866666667,6.18433333333,39.8231111111,12.2714444444
685.10,6.19966666667,5.29411111111,4.69344444444,28.9425555556,33.3733333333,7.75044444444,6.18933333333,39.8972222222,12.3158888889
685.43,6.23133333333,5.31422222222,4.76722222222,28.9785555555,33.5114444445,7.86555555556,6.19577777778,39.9255555556,12.341
685.75,6.24888888889,5.35411111111,4.82533333333,29.0192222222,33.6486666667,7.90155555556,6.23166666667,40.0107777778,12.3687777778
686.08,6.26511111111,5.38755555555,4.85277777778,28.9455555556,33.7121111111,7.91388888889,6.22233333333,40.0441111111,12.3117777778
686.40,6.194,5.33322222222,4.86055555556,28.9607777778,33.7538888889,7.85544444445,6.19744444444,40.1528888889,12.3381111111
686.72,6.11488888889,5.22755555556,4.80655555556,28.9638888889,33.7134444444,7.77311111111,6.12766666667,40.1787777778,12.2135555556
687.05,6.09144444444,5.16188888889,4.77,29.0182222222,33.7322222222,7.72077777778,6.10922222222,40.1562222222,12.169
687.37,6.07677777778,5.13277777778,4.73488888889,29.0136666667,33.7344444444,7.63822222222,6.07688888889,40.2485555556,12.1497777778
687.70,6.06566666667,5.07955555556,4.66255555556,28.9436666667,33.6647777778,7.59766666667,6.02688888889,40.1754444444,12.0808888889
688.02,6.06266666666,5.08833333333,4.66366666667,28.9504444444,33.6337777778,7.59688888889,6.01211111111,40.1917777778,12.1453333333
688.34,6.00188888889,5.12566666667,4.64544444444,28.9264444444,33.5483333333,7.62966666667,5.995,40.1056666667,12.1106666667
688.67,5.96088888889,5.21288888889,4.669,28.9641111111,33.6393333333,7.67933333333,5.97622222222,40.151,12.0883333333
688.99,5.962,5.26433333333,4.69,28.963,33.6305555556,7.64911111111,6.01077777778,40.2656666667,12.1372222222
689.32,6.01633333333,5.31744444444,4.74888888889,29.0202222222,33.6217777778,7.71355555555,6.10377777778,40.3023333333,12.1835555556
689.64,5.97611111111,5.27911111111,4.71155555556,29.1093333334,33.6695555555,7.72077777778,6.10177777778,40.3801111111,12.2231111111
689.96,5.92611111111,5.196,4.63944444445,29.0017777778,33.5726666667,7.71233333334,6.04677777778,40.3144444444,12.122
690.29,6.03466666667,5.31688888889,4.74833333333,29.1142222222,33.7662222222,7.84388888889,6.15811111111,40.4198888889,12.2273333333
690.61,6.02877777778,5.32788888889,4.73177777778,29.052,33.7736666667,7.86166666667,6.15,40.5262222222,12.2138888889
690.94,6.04544444445,5.347,4.73222222222,29.104,33.9774444444,7.91211111111,6.17566666667,40.6367777778,12.2351111111
691.26,5.97866666667,5.29511111111,4.74177777778,29.1345555556,34.067,7.88922222222,6.19144444444,40.676,12.2238888889
691.58,5.94822222222,5.18622222222,4.71444444445,29.093,34.0823333333,7.85722222222,6.135,40.6332222222,12.1491111111
691.91,5.92888888889,5.08766666667,4.67755555556,29.1052222222,34.1796666667,7.84911111111,6.11277777778,40.6985555556,12.156
692.23,5.99544444444,5.07977777778,4.69655555556,29.1291111111,34.3474444444,7.84644444445,6.18044444445,40.7435555556,12.2156666667
692.55,5.95522222222,4.98777777778,4.61766666666,29.2084444444,34.3062222222,7.75844444445,6.14511111111,40.6841111111,12.1433333333
692.88,5.93888888889,4.89388888889,4.52011111111,29.2061111111,34.3946666667,7.68811111111,6.07955555555,40.7252222222,12.1234444444
693.20,5.89222222222,4.84011111111,4.47666666667,29.1238888889,34.435,7.63144444444,6.03277777778,40.6136666667,12.0707777778
693.52,5.92188888889,4.88222222222,4.46966666667,29.1718888889,34.5191111111,7.61333333333,6.04844444444,40.6188888889,12.115
693.85,5.84177777778,4.83777777778,4.40233333333,29.1445555556,34.4475555556,7.57588888889,5.95066666667,40.5922222222,12.0341111111
