wavelength,Back_IdiBraf,Belly_IdiBraf,Breast_IdiBraf,Crissum_IdiBraf,Crown_IdiBraf,DorTail_IdiBraf,Rump_IdiBraf,Throat_IdiBraf,WingTip_IdiBraf
632.59,9.09391666667,21.09475,20.0653333333,20.1508333334,8.50641666667,8.23283333333,9.32316666666,21.9920833333,7.832
632.92,9.05991666666,21.0935833334,20.03,20.1763333334,8.5115,8.235,9.32266666667,21.9916666666,7.81566666667
633.26,9.06416666667,21.0484166667,20.0604166667,20.1521666667,8.51808333333,8.24591666666,9.31325,21.955,7.79333333333
633.59,9.01091666667,20.9811666667,20.0443333334,20.12925,8.46075,8.198,9.25041666667,21.8943333333,7.76341666667
633.92,9.04066666667,21.0005,20.0575833333,20.1615,8.48933333333,8.22583333333,9.25741666667,21.9098333333,7.7815
634.25,9.03783333333,20.924,19.9931666667,20.115,8.4415,8.21425,9.23216666667,21.88125,7.75125
634.58,8.95983333332,20.8629166667,19.90225,20.0198333334,8.35558333333,8.11575,9.14275,21.8165,7.68183333333
634.91,8.98025000001,20.8744166667,19.918,19.9919166667,8.36908333334,8.08608333334,9.11883333333,21.8488333334,7.65508333333
635.25,8.99791666666,20.8856666667,19.9801666666,20.05925,8.41858333333,8.122,9.11216666667,21.854,7.66658333333
635.58,8.97616666666,20.83875,19.9571666667,20.0263333333,8.35466666667,8.09641666667,9.07716666667,21.83425,7.631
635.91,9.0005,20.86025,19.9899166667,20.05675,8.37583333333,8.127,9.08241666667,21.8878333333,7.64991666667
636.24,8.98958333334,20.8783333333,19.9871666666,20.0659166667,8.38308333333,8.13358333334,9.05325,21.8858333333,7.62891666666
636.57,9.04066666666,20.9325,20.0608333333,20.1024166667,8.39758333333,8.14933333334,9.10283333333,21.9238333334,7.67858333333
636.90,8.96850000001,20.8603333333,19.9495,20.0410833333,8.33741666666,8.05966666667,9.04508333333,21.8510833333,7.62583333333
637.23,8.9155,20.82375,19.8505833333,19.9736666667,8.275,7.98758333333,8.98441666667,21.8241666667,7.56483333333
637.56,8.84475,20.7414166667,19.7993333333,19.8916666667,8.24158333333,7.91541666667,8.95225,21.77975,7.51366666666
637.90,8.80341666666,20.79075,19.84975,19.9174166666,8.24816666666,7.91041666667,8.95908333334,21.8005833333,7.52716666666
638.23,8.91216666667,20.8914166667,19.9945,20.06175,8.42241666667,8.05775,9.12991666667,21.90425,7.67091666667
638.56,8.90575000001,20.863,19.983,20.0810833333,8.45741666667,8.10016666667,9.19191666666,21.8625,7.70225
638.89,8.84224999999,20.82525,19.9108333333,20.0340833334,8.40383333333,8.03816666667,9.16058333333,21.828,7.63066666667
639.22,8.86575000001,20.82875,19.9278333334,20.0599166667,8.46916666667,8.07,9.21241666666,21.8650833334,7.66483333334
639.55,8.84683333333,20.8463333333,19.9501666666,20.1001666667,8.46375,8.067,9.24625,21.8878333333,7.66941666667
639.88,8.77991666667,20.7738333333,19.87875,20.0234166667,8.38483333333,7.98225,9.2025,21.8141666666,7.59933333334
640.21,8.70616666667,20.6913333333,19.7674166667,19.9006666667,8.28133333333,7.896,9.10691666667,21.7145833333,7.49583333333
640.54,8.73266666667,20.7561666667,19.828,19.95,8.3105,7.95425,9.11525,21.7825833333,7.51466666667
640.87,8.87425,20.8791666667,19.9665833333,20.0498333334,8.45525,8.13241666667,9.266,21.9195833333,7.66575
641.20,8.91374999999,20.95325,20.00025,20.11975,8.4605,8.20125,9.28308333334,21.9485,7.68775
641.53,8.90358333332,20.8525833334,19.9208333333,20.0223333333,8.42825,8.11658333334,9.25416666667,21.8836666667,7.65108333334
641.87,8.8545,20.79975,19.8810833333,19.9523333333,8.2845,8.06558333334,9.15175,21.8113333333,7.55208333334
642.20,8.80125,20.75,19.81875,19.8895,8.211,7.989,9.07625,21.7871666667,7.48691666667
642.53,8.7475,20.7261666667,19.80725,19.8068333333,8.14358333333,7.93108333333,9.04175,21.7393333333,7.47033333333
642.86,8.72816666667,20.76175,19.83575,19.84775,8.14391666666,7.88525,9.0135,21.7263333333,7.47833333333
643.19,8.65175,20.6730833333,19.7860833333,19.7721666667,8.09666666666,7.81225,8.90908333333,21.6534166667,7.3665
643.52,8.61975,20.6645833333,19.741,19.7743333334,8.07716666667,7.76866666667,8.86691666667,21.654,7.35391666667
643.85,8.60675,20.6458333333,19.7531666667,19.797,8.11933333333,7.80158333333,8.87533333333,21.63975,7.37816666667
644.18,8.65733333333,20.675,19.7755,19.7985833333,8.12825,7.80308333333,8.91925,21.6935,7.40916666667
644.51,8.58766666667,20.6325833333,19.7096666667,19.7900833333,8.09608333334,7.71533333333,8.8645,21.6100833333,7.365
644.84,8.58258333333,20.6765,19.7054166667,19.7685,8.12691666667,7.715,8.882,21.6136666667,7.39691666667
645.17,8.609,20.7663333333,19.7701666667,19.852,8.17716666667,7.7925,8.89833333333,21.6868333333,7.47241666667
645.50,8.54525,20.69225,19.7019166666,19.7833333333,8.16575,7.73591666667,8.83966666666,21.6278333334,7.44425
645.83,8.60808333333,20.7669166667,19.79675,19.877,8.2385,7.84908333333,8.88425,21.7416666667,7.54166666667
646.16,8.75758333333,20.8970833333,19.8833333333,20.0529166667,8.387,8.006,9.01733333333,21.9195833333,7.66691666667
646.49,8.84533333334,20.9284166667,19.90275,20.1028333333,8.4335,8.07683333333,9.08883333333,21.9994166666,7.70283333333
646.82,8.86516666668,20.9915,19.8910833334,20.1461666667,8.44125,8.11108333333,9.11116666666,22.02225,7.76616666667
647.15,8.96733333332,21.0835833333,19.9946666667,20.25725,8.48666666667,8.16366666667,9.17933333333,22.1444166667,7.80391666667
647.48,9.07966666666,21.21775,20.09375,20.3879166667,8.55533333333,8.22775,9.29725,22.2969166666,7.90741666667
647.81,9.05125000001,21.2376666667,20.1378333333,20.4289166667,8.57925,8.29216666667,9.335,22.2630833334,7.92016666666
648.14,9.03691666668,21.2118333334,20.1179166667,20.4136666667,8.517,8.263,9.3145,22.2818333334,7.85658333333
648.47,9.16566666667,21.25725,20.2249166666,20.5163333333,8.61933333333,8.34391666667,9.43666666666,22.3963333334,7.97208333333
648.80,9.23041666667,21.2769166667,20.27625,20.5611666666,8.6455,8.39258333334,9.48066666667,22.4583333333,8.00741666668
649.13,9.30408333333,21.3520833333,20.3451666667,20.64675,8.73441666667,8.46133333334,9.56933333332,22.5945833333,8.12216666667
649.46,9.2815,21.3575,20.2949166667,20.6128333333,8.70366666667,8.41233333333,9.59225,22.5345,8.13141666667
649.79,9.24983333334,21.3091666667,20.295,20.5585,8.67525,8.37808333333,9.56666666667,22.4719166666,8.11741666668
650.11,9.24391666666,21.3008333333,20.3316666667,20.51875,8.64808333334,8.38425,9.538,22.44675,8.14575
650.44,9.30683333333,21.3419166667,20.40475,20.5645,8.66491666667,8.40566666667,9.56183333333,22.5059166667,8.187
650.77,9.282,21.31025,20.3576666667,20.4983333333,8.66,8.40916666667,9.53241666667,22.4489166667,8.21650000001
651.10,9.25958333333,21.26225,20.31725,20.4134166667,8.63558333333,8.40958333334,9.49591666666,22.4093333333,8.14408333332
651.43,9.24475,21.24125,20.29525,20.3433333333,8.60916666667,8.35583333333,9.439,22.4033333333,8.12358333333
651.76,9.21758333333,21.2255,20.2845833333,20.284,8.58158333333,8.36233333334,9.41558333333,22.34525,8.15200000001
652.09,9.16141666666,21.2150833334,20.32025,20.2870833333,8.56125,8.38008333333,9.39591666667,22.3563333334,8.13766666666
652.42,9.06774999999,21.1754166667,20.2453333333,20.2153333333,8.47425,8.29666666667,9.31883333333,22.2515833333,8.04241666666
652.75,9.03475000001,21.173,20.21975,20.1730833334,8.43016666667,8.26025,9.266,22.19975,7.96374999999
653.08,9.10791666667,21.2388333334,20.3156666667,20.2563333333,8.4975,8.33916666666,9.32308333333,22.2619166666,7.96458333332
653.41,9.08466666666,21.2096666667,20.24675,20.17575,8.47883333334,8.34741666667,9.31975,22.225,7.96483333334
653.74,8.972,21.1315833333,20.1195,20.1086666667,8.37866666666,8.25091666667,9.29091666667,22.1709166667,7.87391666668
654.06,8.88983333333,21.0476666667,20.034,19.99125,8.29858333333,8.20866666667,9.24641666667,22.0735,7.77683333334
654.39,8.90566666667,21.0389166666,20.00525,20.03425,8.336,8.22716666667,9.27991666667,22.0725833333,7.77333333334
654.72,8.86233333334,21.0414166667,19.9899166667,20.0700833333,8.307,8.14816666667,9.22591666667,22.0453333333,7.75608333333
655.05,8.80966666667,21.025,19.92575,20.073,8.25266666667,8.10866666667,9.22541666667,22.01475,7.72633333334
655.38,8.97033333333,21.1570833333,20.0826666666,20.2440833333,8.41875,8.21575,9.36125,22.1821666667,7.85083333333
655.71,9.07600000001,21.2235833333,20.12125,20.2903333333,8.48691666667,8.28275,9.38283333334,22.213,7.89791666667
656.04,9.17316666668,21.3050833333,20.2255,20.3774166666,8.605,8.40241666667,9.50091666667,22.3076666667,8.00708333334
656.37,9.35941666667,21.4656666667,20.3786666667,20.5526666667,8.75266666667,8.59591666666,9.69308333334,22.43275,8.20741666667
656.69,9.42433333333,21.5131666667,20.4201666667,20.575,8.80208333333,8.658,9.71933333334,22.5000833334,8.27491666666
657.02,9.47483333332,21.5555,20.4984166667,20.6508333334,8.85166666667,8.67966666666,9.756,22.5714166667,8.31533333333
657.35,9.57283333331,21.649,20.5806666667,20.7310833333,8.97658333334,8.82875,9.84075000001,22.6765,8.42491666666
657.68,9.67733333333,21.7715833334,20.6849166667,20.876,9.08408333334,8.95641666667,9.94283333333,22.8075,8.56075000001
658.01,9.66849999999,21.7769166666,20.7360833333,20.8368333334,9.08183333333,8.99758333333,9.97941666666,22.8274166666,8.61075
658.34,9.72091666665,21.77525,20.7676666667,20.8449166667,9.12208333333,9.09158333333,10.0266666667,22.84775,8.68691666667
658.66,9.73475,21.7980833334,20.7950833333,20.87375,9.15525,9.11374999999,10.0103333333,22.87275,8.71733333332
658.99,9.697,21.7673333334,20.7420833333,20.8495833334,9.09816666667,9.08075,9.96858333334,22.8546666667,8.67916666668
659.32,9.60541666667,21.6755833333,20.6403333334,20.77525,9.00608333334,8.97833333333,9.88825,22.7446666667,8.61925
659.65,9.59308333332,21.65275,20.6149166667,20.7759166667,8.98316666667,8.95491666666,9.85433333333,22.7486666667,8.61208333333
659.98,9.48966666666,21.5865,20.5075,20.6624166667,8.906,8.86308333333,9.75241666666,22.7000833333,8.53083333333
660.31,9.47916666667,21.5668333333,20.5015833333,20.6726666666,8.90625,8.85383333333,9.74508333333,22.6893333333,8.54399999999
660.63,9.53058333333,21.5956666667,20.5211666667,20.6948333333,8.91583333333,8.892,9.75758333332,22.7010833333,8.57791666667
660.96,9.51108333334,21.5695833333,20.4974166667,20.6230833333,8.8635,8.8295,9.70483333333,22.6625,8.55216666667
661.29,9.44783333333,21.4828333334,20.44375,20.55,8.83633333333,8.73633333334,9.64541666668,22.6183333333,8.50525
661.62,9.38516666667,21.4475,20.3861666667,20.5125833333,8.80533333333,8.68116666667,9.5605,22.5625833333,8.4295
661.94,9.27933333332,21.38575,20.30375,20.4599166667,8.75525,8.58125,9.50633333334,22.4863333334,8.37225
662.27,9.30408333334,21.3451666667,20.33225,20.4336666667,8.73666666667,8.565,9.48108333334,22.4734166667,8.36266666668
662.60,9.15466666668,21.2054166667,20.21375,20.2768333333,8.63666666667,8.48983333333,9.34675,22.36775,8.29774999999
662.93,9.12550000001,21.2031666666,20.2129166666,20.2540833333,8.60141666666,8.46058333333,9.29516666667,22.4218333334,8.24424999999
663.26,9.08741666667,21.17225,20.15875,20.21025,8.55941666667,8.4205,9.25891666667,22.3740833334,8.18516666668
663.58,9.06975,21.1215833333,20.1573333333,20.1675833333,8.52683333334,8.36983333334,9.22341666667,22.3084166667,8.12575
663.91,8.95491666668,20.99775,20.048,20.0363333333,8.42391666666,8.264,9.12966666667,22.2005,8.02058333334
664.24,8.81549999999,20.90925,19.92625,19.9218333334,8.32716666667,8.18525,9.01966666667,22.1221666667,7.89675000001
664.57,8.8325,20.9648333334,19.9640833334,20.055,8.4225,8.24408333333,9.06716666666,22.1708333333,7.94008333334
664.89,8.93816666667,21.0536666667,19.98825,20.1370833333,8.49066666667,8.34,9.11808333333,22.1878333333,7.99608333333
665.22,9.07125000001,21.17425,20.0978333333,20.28275,8.56283333333,8.41933333333,9.22466666667,22.352,8.09233333332
665.55,9.00916666667,21.15775,20.06,20.2509166666,8.49108333333,8.382,9.15208333333,22.3613333333,8.00258333334
665.87,9.00524999999,21.1731666667,20.0134166667,20.2751666667,8.49216666667,8.41533333334,9.18883333334,22.43825,8.00050000001
666.20,9.10616666666,21.26375,20.0844166667,20.3836666667,8.58175,8.52366666667,9.3175,22.4993333334,8.09191666666
666.53,9.13658333333,21.2771666667,20.0730833333,20.4086666667,8.60358333333,8.593,9.39283333333,22.49275,8.14308333334
666.86,9.22175,21.3588333333,20.1296666667,20.4589166666,8.667,8.6525,9.44866666667,22.5795,8.24933333334
667.18,9.22941666668,21.37875,20.1465833333,20.4911666667,8.70566666667,8.70708333333,9.49875,22.6256666667,8.28524999999
667.51,9.25016666667,21.4344166667,20.1164166667,20.4979166667,8.704,8.72541666667,9.48833333333,22.65825,8.30524999999
667.84,9.24425000001,21.41425,20.1331666667,20.5394166666,8.70491666667,8.68758333333,9.4965,22.6665833334,8.29866666667
668.16,9.23333333334,21.3634166667,20.1070833334,20.5004166667,8.64233333333,8.65358333333,9.455,22.6285833334,8.26725000001
668.49,9.20383333333,21.3438333333,20.0643333333,20.44325,8.62408333333,8.60141666667,9.46925,22.62125,8.23599999999
668.82,9.13308333334,21.2441666667,20.0148333333,20.3478333333,8.56025,8.57833333333,9.42675,22.507,8.16966666667
669.14,9.17183333332,21.2709166667,20.0380833333,20.3525833333,8.60516666667,8.65458333333,9.48683333333,22.5003333333,8.25558333333
669.47,9.17108333333,21.27125,20.0470833333,20.30525,8.587,8.64133333333,9.462,22.4238333333,8.25866666666
669.80,9.16616666667,21.2825,20.0705,20.3075,8.58441666666,8.59716666667,9.41825,22.4275,8.21666666666
670.13,9.18083333334,21.3500833333,20.1280833333,20.3973333333,8.64525,8.60725,9.414,22.4685833334,8.22425000001
670.45,9.06091666667,21.2789166667,20.0904166667,20.3076666667,8.56466666667,8.54333333333,9.34708333333,22.36325,8.16900000001
670.78,9.01008333333,21.2514166667,20.07925,20.31475,8.54283333333,8.53141666667,9.29091666667,22.3179166667,8.13250000001
671.10,9.01550000001,21.2686666667,20.1424166666,20.4000833333,8.61116666667,8.5695,9.35983333333,22.3524166667,8.16999999999
671.43,9.04324999999,21.34625,20.179,20.4416666667,8.62325,8.62166666667,9.38875,22.35925,8.22758333334
671.76,9.0505,21.3676666667,20.2145,20.472,8.59783333334,8.62316666667,9.35841666667,22.3975,8.17608333334
672.08,9.01983333333,21.3446666666,20.2360833333,20.5013333333,8.59208333333,8.65025,9.273,22.3695833333,8.14066666667
672.41,8.98808333332,21.3115833333,20.17925,20.392,8.56375,8.57983333333,9.18316666667,22.3010833333,8.07266666666
672.74,9.00716666666,21.36325,20.217,20.4258333333,8.57,8.57,9.15266666667,22.3771666667,8.02783333333
673.06,8.93916666666,21.3135833333,20.1526666666,20.4155833333,8.51183333333,8.51408333333,9.06525,22.3581666667,7.91633333333
673.39,8.99033333332,21.3686666667,20.1590833333,20.41075,8.53441666666,8.53933333333,9.08433333333,22.3854166667,7.93616666668
673.72,9.1535,21.4585833333,20.2695833333,20.43425,8.6675,8.65366666667,9.2265,22.486,8.06958333334
674.04,9.31900000001,21.6115,20.4235,20.6380833333,8.81808333333,8.81475,9.34308333334,22.675,8.16983333333
674.37,9.37150000002,21.6080833333,20.4400833333,20.6486666667,8.80858333334,8.81691666666,9.369,22.6976666667,8.20758333334
674.69,9.44483333333,21.61725,20.5075833333,20.6535833333,8.80816666667,8.8455,9.38008333333,22.731,8.22325
675.02,9.52200000001,21.6995,20.6061666667,20.7346666667,8.93591666667,8.92933333333,9.47866666667,22.8258333333,8.33991666666
675.35,9.52533333335,21.7349166667,20.5900833333,20.69125,8.93475,8.94375,9.51116666666,22.81,8.37483333333
675.67,9.5605,21.79225,20.71125,20.7094166667,8.90333333333,8.97375,9.59508333334,22.9206666666,8.46333333333
676.00,9.61916666667,21.8268333333,20.7843333333,20.85425,8.97133333334,9.04291666667,9.66758333333,23.0095833333,8.55425000001
676.32,9.56858333334,21.78425,20.7366666667,20.8063333334,8.97141666667,9.019,9.69058333334,22.98675,8.57741666668
676.65,9.666,21.8816666667,20.8879166666,20.9155,9.11333333333,9.12725000001,9.83566666667,23.1539166666,8.77716666668
676.97,9.58641666667,21.8005,20.8526666667,20.8784166667,9.05708333333,9.08116666667,9.80975000001,23.0938333333,8.71083333332
677.30,9.39450000002,21.644,20.7699166667,20.85225,8.88708333333,8.93366666666,9.69924999999,22.9758333333,8.55933333333
677.63,9.29008333333,21.5,20.6389166667,20.6873333333,8.74108333333,8.8025,9.57183333334,22.8269166666,8.46183333334
677.95,9.35099999999,21.56725,20.67375,20.7786666667,8.8055,8.85141666666,9.61974999999,22.9229166666,8.54425000001
678.28,9.32908333332,21.5926666667,20.6595833333,20.7731666666,8.7845,8.82925,9.656,22.9579166667,8.54975
678.60,9.22616666668,21.55225,20.5695833333,20.6910833334,8.67958333333,8.74033333333,9.54591666667,22.9145833333,8.42708333334
678.93,9.1385,21.4415,20.47525,20.6075833333,8.63783333333,8.65775,9.473,22.8111666667,8.37483333333
679.25,9.14008333333,21.412,20.4235,20.5954166667,8.665,8.64716666667,9.46308333333,22.78025,8.36508333334
679.58,9.10741666667,21.4503333334,20.416,20.5563333334,8.62116666667,8.61575,9.41774999999,22.75525,8.33883333333
679.90,9.18891666668,21.4655833334,20.4649166667,20.5946666667,8.65758333333,8.66441666666,9.44091666666,22.7665,8.36641666666
680.23,9.16816666667,21.4685,20.4249166667,20.5856666667,8.601,8.625,9.40425000001,22.7236666667,8.30183333334
680.55,9.18658333333,21.4518333333,20.46525,20.5929166666,8.59658333333,8.65541666666,9.40525,22.7034166666,8.30674999999
680.88,9.19016666666,21.433,20.381,20.4603333333,8.57958333334,8.66525,9.36275,22.68525,8.30858333333
681.20,9.15108333333,21.4118333333,20.3624166667,20.4755,8.58225,8.66216666666,9.3345,22.67575,8.28291666666
681.53,9.099,21.3814166667,20.3461666667,20.4440833334,8.54266666667,8.62866666667,9.30291666667,22.6981666667,8.21016666666
681.85,9.08975000001,21.4421666667,20.37925,20.48825,8.56591666667,8.644,9.2965,22.7033333333,8.24175000001
682.18,9.17066666668,21.4509166667,20.4053333333,20.5165833333,8.60316666667,8.67975,9.36375,22.6685833333,8.32833333334
682.50,9.26308333332,21.5023333333,20.5130833333,20.611,8.68575,8.76766666667,9.47091666666,22.76325,8.42099999999
682.83,9.24075000001,21.4865833333,20.4631666667,20.6124166666,8.67666666667,8.74141666667,9.42975,22.74475,8.3545
683.15,9.28458333334,21.4960833334,20.5055833333,20.6919166667,8.76266666667,8.76566666667,9.50541666667,22.8290833333,8.37616666667
683.48,9.29925,21.5316666667,20.52975,20.7621666667,8.74783333333,8.75083333334,9.51433333333,22.8455,8.39816666666
683.80,9.33091666666,21.5535,20.57975,20.7976666667,8.78075,8.79825,9.55183333333,22.8919166667,8.43116666668
684.13,9.38141666667,21.6086666667,20.5905,20.8670833333,8.81516666667,8.80516666667,9.56683333333,23.00025,8.49066666667
684.45,9.33916666666,21.6065,20.6063333334,20.9005,8.76116666667,8.71358333333,9.56300000001,22.9383333333,8.44491666666
684.78,9.40708333333,21.7353333333,20.66075,20.96275,8.86866666666,8.76808333333,9.68008333334,23.0581666667,8.52674999999
685.10,9.44374999999,21.785,20.6480833333,20.9713333333,8.891,8.75391666667,9.68733333333,22.94475,8.51783333333
685.43,9.49716666666,21.7196666666,20.5886666666,20.9454166667,8.90841666666,8.76925,9.70208333334,22.9226666667,8.51483333333
685.75,9.43816666666,21.677,20.5736666667,20.924,8.87558333334,8.70225,9.65391666668,22.9755,8.43325000001
