wavelength,Back_ThlOrnf,Belly_ThlOrnf,Breast_ThlOrnf,Crissum_ThlOrnf,Crown_ThlOrnf,DorTail_ThlOrnf,Rump_ThlOrnf,Throat_ThlOrnf,WingTip_ThlOrnf
782.19,16.7085333333,60.1195333333,52.132,51.4718,39.9791333333,24.1446,19.3658,52.08,21.8982
782.50,16.2831333333,59.2172,51.4152666667,50.9330666667,39.3469333333,23.4213333333,19.0876666667,51.1302,21.2753333334
782.81,16.019,59.2704,51.4934666667,50.7692666667,39.0642666667,23.1295333333,18.6200666667,51.0441333333,20.7506666667
783.12,16.4168666667,59.7906666667,51.9742,50.9105333333,39.7153333333,23.3950666667,18.8772666667,51.6088666667,20.9079333333
783.43,17.2539333333,59.5449333333,51.8625333333,50.4763333333,39.5873333333,23.889,19.5290666666,51.7037333333,21.4498
783.74,17.5898,59.6594666667,51.9872,50.4760666667,39.9200666667,23.9319333333,19.6169333333,51.6626666667,21.2557333334
784.05,17.0941333333,59.5086666667,51.5010666667,50.0801333333,39.7223333333,23.1998,19.2842,51.0683333333,21.2394
784.36,16.001,58.7398,50.7092,49.4381333333,38.7670666667,21.6804,18.0360666667,50.2072666666,19.7052666667
784.67,15.5774,58.7050666667,50.2332666667,49.3058,38.299,21.2182666667,17.6242,49.8929333333,19.5007333333
784.98,16.0055333333,59.1038666667,50.7704,49.4808,38.8250666667,21.5244666667,18.3333333333,50.0983333333,20.4973333333
785.29,17.0315333334,60.1689333333,51.8464,50.2288666666,39.9564,22.2168666667,18.9162,51.2365333333,21.3834
785.60,16.7157333334,60.2454666667,51.6965333333,50.1582,39.7274,22.0075333333,18.6524666667,51.0038666667,20.9766666667
785.91,17.4284,60.4916,51.6424,50.4321333333,39.7406666667,22.6796,19.0816666667,51.2858666667,21.2425333333
786.22,17.6566666667,60.6779333333,51.8174666667,50.7072666666,39.8025333333,22.7115333333,19.5357333333,51.1982666667,21.5318
786.53,18.0124,60.4347333333,51.6253333333,50.6004,39.8030666667,22.8572666667,19.7257333333,50.8850666667,22.0186666667
786.84,18.4105333333,61.3530666667,52.4331333333,51.7234,40.5606,23.4052666667,19.9538,51.4660666667,22.2787333333
787.14,18.5608666667,61.6627333333,52.6009333333,52.0110666667,40.6763333333,23.7630666667,20.2136,51.767,22.4053333333
787.45,19.5529333333,62.1360666667,53.2986666667,52.6428666667,41.5101333333,24.9479333333,21.386,52.5434666667,23.2141333333
787.76,20.1125333333,62.8047333333,53.7444,53.3332666667,42.0998,25.6484666667,22.1978,53.2746,24.1457333333
788.07,20.165,63.1176,54.0750666667,53.4351333333,42.2886,26.0654,22.434,53.5807333334,24.3588666667
788.38,20.3787333334,63.144,54.0570666667,53.6066,42.3389333333,26.2688,22.6121333333,53.6017333333,24.4092
788.69,20.0764666667,62.6341333333,53.6063333333,53.6542,41.8008,26.2019333333,22.2413333333,53.1656666667,24.3246666667
789.00,20.5887333333,62.4596666667,53.6468666667,53.6181333333,41.923,26.7140666667,22.6637333333,53.3238,24.7863333333
789.31,21.1862666667,62.7806,54.3298,53.6512,42.6998666667,27.4352666667,23.2929333333,53.5943333333,25.5088666667
789.62,21.3981333333,62.7916666667,54.3259333333,53.7438,43.0303333333,27.9932666667,23.5170666667,53.7246666667,25.7980666667
789.92,21.3224,63.9424,55.3616666667,54.5712666667,43.5943333334,28.0437333333,23.5546,54.3426,25.8114
790.23,21.4094,63.9847333333,55.5385333333,54.4132,43.6959333333,28.2587333333,23.9494,54.5248,26.1089333333
790.54,22.0468666667,64.1299333333,56.1588666667,54.7975333333,44.0835333333,28.7497333333,24.4702,54.9162,26.9141333333
790.85,22.0095333333,63.6868,55.8386666667,54.6256,43.8923333333,28.6710666667,23.9926,54.8522666667,26.5084
791.16,21.1608666667,63.1028666667,55.3404666667,53.9082666667,43.5368666667,28.0933333333,23.2275333333,54.2771333333,25.5764666666
791.47,21.0503333333,62.2498,54.8480666667,53.5711333333,43.1896666667,27.5068666667,22.858,53.8474666667,25.2128666667
791.78,20.905,61.6300666667,54.3170666667,53.1198666667,43.0186,27.2960666667,22.6082,53.4569333333,24.8904
792.08,20.0344,60.7852666667,53.7173333333,52.3530666667,42.4074666667,26.3742666667,21.7884666667,52.8231333333,24.1099333333
792.39,19.9882666667,61.0556666667,53.6891333333,52.4586,42.5896666667,25.8967333333,21.6799333333,53.0183333333,23.7444666667
792.70,18.9764,60.9155333333,53.4357333333,52.6107333333,42.1438666667,24.8358666667,20.8614,53.2309333333,22.4753333333
793.01,18.0104666667,60.857,53.0763333333,52.4396,41.7322666667,24.2239333333,20.2632,52.9722,22.3937333333
793.32,17.4145333333,59.5943333333,51.9044,51.5953333333,40.9022666667,23.754,19.9878,52.0072666667,21.8891333333
793.62,17.2253333333,58.9308666667,51.2671333333,51.3392666667,40.4083333333,23.5496,19.7356666667,51.2734,21.5556
793.93,16.6756666667,58.6571333333,50.8862666667,50.7789333333,40.2506666667,23.1096666667,19.2122666667,50.8505333333,21.0145333333
794.24,16.1229333333,59.1458,50.6512,50.43,39.7550666667,22.6882,19.104,50.3284666667,20.7706666667
794.55,16.7641333333,59.6633333333,50.8828,50.9123333334,40.1888666667,23.1238,19.445,50.5815333333,21.2814
794.86,16.4011333333,59.9824,50.9381333333,50.7139333333,40.0471333333,22.9968666667,19.0798,50.4129333333,20.8615333333
795.16,16.7721333333,60.5742,51.5465333334,51.2770666667,40.4217333333,23.5324666667,19.3146666666,50.8142666667,21.5231333333
795.47,17.2213333333,60.7568666667,51.6464,51.3864666667,40.6874666666,23.882,19.9769333333,51.0688,21.8718666667
795.78,17.3606,60.5802666667,51.1830666667,51.3140666666,40.4663333333,24.0841333334,20.0796666667,50.4948,22.0022
796.09,17.6146666666,60.6918666667,51.0829333333,51.2855333333,40.5906666667,24.4333333333,20.18,50.1096666667,22.4192666667
796.40,17.9604666667,60.904,51.2937333334,51.2486,40.4462,24.1808666667,20.0622,50.147,21.8700666667
796.70,18.1531333333,61.7438,51.7268666667,51.7209333333,40.8634666667,24.494,20.2916,50.6689333333,22.1555333333
797.01,18.6724,62.5057333333,52.0632,52.3850666667,41.3505333334,24.5689333333,20.4713333333,51.1265333333,22.7011333333
797.32,18.0778666667,62.0499333333,51.4052666667,52.0963333333,40.5864666667,24.0242666667,19.8952666667,50.3600666667,21.8874
797.63,19.2939333333,62.5116,52.0254666667,52.8356,41.4582,24.7973333333,20.8855333333,51.1168,23.3274666666
797.93,19.579,62.5951333333,52.376,52.8202,41.6205333333,25.4440666667,21.6436,51.3494666667,23.8236
798.24,20.3161333333,62.7642666667,52.7413333333,53.3678,42.2241333333,26.092,22.5172666667,51.5402,24.6034666667
798.55,20.5598,62.7648666667,52.4964,53.4373333333,42.4243333333,26.2338,22.9784,51.5844,24.8715333333
798.85,21.0867333333,63.0384,52.9886,53.6606,43.0441333333,26.5789333333,23.0382666667,51.6506,25.2644
799.16,20.5586,62.8529333333,53.5375333333,53.5856,42.913,26.0241333333,22.6006,51.9219333333,24.865
799.47,20.6660666667,62.4902666667,53.1051333333,53.2312666667,42.2800666667,26.0487333333,22.8142,51.6230666667,25.0705333333
799.78,21.0881333333,62.3198666667,53.3452666667,53.6024,42.5589333333,27.0014666667,23.133,51.9164666667,25.692
800.08,20.5748666666,61.5244,52.7525333333,53.1034,41.8814,26.7332,22.2987333333,51.5426666667,25.0453333333
800.39,18.9086,60.2294,51.9442,51.5286666666,40.5146666667,25.3889333333,20.9736666666,50.6542666667,23.4357333333
800.70,19.3395333333,60.3177333333,52.3488,51.5701333333,41.1277333333,25.919,21.4703333333,51.0842666667,24.1185333333
801.00,18.5512666667,59.3163333333,51.9785333333,50.6992,40.3574666667,25.5628666667,20.6522666667,50.4986,23.3427333333
801.31,19.0565333333,59.2656666667,52.2064,51.1618,40.3670666667,25.6853333333,20.747,50.7059333333,23.8682
801.62,19.8848,59.872,52.8787333333,51.3096666667,41.2294666667,26.4617333333,21.3192,51.6362,24.4572
801.92,19.0484,59.0354666667,52.1618666667,50.3754666667,40.3818666667,25.5016666667,20.5503333333,50.7185333333,23.4888
802.23,18.5250666667,59.3838666667,52.2058,50.4754,40.1768666667,25.3818,20.6686,50.8162,22.9956666667
802.54,18.9457333333,59.7118666667,52.3642666667,50.8251333333,40.7270666667,26.2084,21.3752666667,51.0609333333,23.4380666667
802.84,19.0550666667,59.8802,53.2203333333,51.6167333333,41.5037333333,26.3738666667,21.5700666667,51.7564666667,23.5660666667
803.15,19.0912666667,59.7794666667,53.1395333333,51.1156,41.9304666667,25.9719333333,21.6298666667,51.8637333333,23.213
803.46,19.8385333333,60.2959333333,53.6696666667,51.8064,42.5024,26.1824,22.3142,52.5329333333,23.6126
803.76,20.5322666667,60.3791333333,53.4198,52.2888666667,43.0140666667,26.4736666667,22.6280666667,52.6944666667,24.0251333333
804.07,20.303,60.4511333333,53.5218,52.4914666667,42.9292,26.0068666667,22.3836666667,53.0841333333,23.8182
804.38,20.1357333333,60.6042,53.3674,53.0822666667,43.021,25.6349333333,22.2675333333,53.5164666667,23.5233333333
804.68,19.6505333333,60.5686,53.4703333333,53.1276666667,43.09,25.1935333333,22.0693333333,53.6279333333,23.1176
804.99,18.7952666667,59.9042,52.9568666667,53.0938,42.423,24.5653333333,21.4511333333,53.4224,22.7242
805.30,18.9408666667,59.647,53.1431333333,53.2722,42.5050666667,24.6638,21.2356666667,53.3536666667,22.6748
805.60,18.7279333333,59.5714,52.7346666667,53.3334,42.1225333333,24.4626666667,20.6870666667,53.1496,22.8641333333
805.91,19.3928,60.0749333333,53.0194666667,53.8313333333,42.7021333333,25.0494,21.2487333333,53.5244,23.5618
806.21,19.0191333333,60.4352,52.9672,53.7478,42.5560666667,25.0362666667,20.8082666667,53.6166666667,23.1641333333
806.52,18.654,60.9534,52.9198,54.1746666667,42.3273333333,24.802,20.6798666667,53.2983333333,23.4630666667
806.83,18.0212,59.4882666667,51.4978666667,52.5486666667,41.2692,24.7083333333,20.1228,51.6683333333,23.1458666667
807.13,19.2000666667,61.4174,53.207,54.042,42.9404666667,26.2806666667,21.5156666667,53.3473333333,24.5403333333
807.44,19.7287333333,61.6268,53.3681333334,54.3759333333,43.5173333333,27.1742666667,22.3704666667,53.2639333333,25.4222
807.74,20.4095333333,62.9237333333,54.2373333333,55.0001333333,44.5550666667,28.2132666667,23.2062666667,53.8135333333,26.4406666667
808.05,20.6650666667,63.6122666667,54.5923333333,54.9643333333,44.8569333333,28.5407333333,23.2976,53.8196,26.6808
808.35,20.8534666667,63.9824,54.413,54.9014666667,44.8286666667,28.7528666667,23.6834,53.6032666667,26.6228666667
808.66,21.3985333333,64.8020666667,55.2794666667,55.4273333333,45.5716,29.5301333333,24.6466666667,54.3322666667,27.4138666667
808.97,22.2368666667,64.4224,55.5482,55.1803333333,45.9601333333,30.3090666667,25.6071333333,54.4592,27.5348666667
809.27,21.9758666667,63.4687333333,54.7236,54.0433333333,45.0274666667,29.7182666667,24.7934,53.2308666667,26.6521333333
809.58,21.8042,62.9336,54.2206666667,53.2599333333,44.4151333333,29.0574666667,24.6498,52.3578,26.2706
809.88,21.9026666667,62.9951333333,54.4926,53.2961333333,44.5782,29.0969333333,24.9498666667,52.8725333333,26.414
810.19,22.7900666666,65.1114666667,56.6548,55.4434666667,46.1430666667,29.5662666667,26.0024,54.5290666667,27.2606666667
810.49,22.5628666667,64.7012666667,56.9104,55.4087333333,46.0456,29.2688,25.8490666667,54.0172666667,27.4214666667
810.80,23.2741333333,64.7653333333,57.2228666667,55.574,45.8697333333,29.4674666667,26.4378666667,54.5246666667,27.8974
811.10,22.6587333333,63.2857333333,56.5952666667,54.754,45.1983333334,28.5872666667,26.0236666667,53.5952666667,27.0317333333
811.41,21.7394666667,62.6295333333,55.3074666667,54.1343333333,44.5954666667,27.7992,25.2426,52.6941333333,26.2702
811.71,21.9288,62.4328666667,54.902,53.6134,44.2976,27.8112,24.7218666667,52.1007333333,26.7948666667
812.02,21.6246666667,62.1688666667,53.9256666667,52.8930666667,43.6094666667,27.2988666667,24.1536666667,51.6686666667,26.3546
812.32,21.2230666667,62.1707333333,53.3739333333,52.6124,43.4346,26.7964666667,23.6694666667,51.6646,26.5612666667
812.63,21.3976666667,64.354,54.4177333333,54.7563333333,44.7521333333,27.0648666667,24.4472,53.5790666667,27.6747333333
812.93,22.7329333334,65.5428,55.0702,56.0919333334,46.1558,28.1992,25.8067333333,54.9852666667,29.0846666667
813.24,22.2222,65.1624666667,54.718,56.2222,45.8462666667,28.564,25.5726,54.2136666666,28.8718
813.54,22.5203333333,65.0999333333,54.5764,56.0749333333,46.2834666666,28.8548,25.5512666667,54.3464666667,28.9399333333
813.85,22.8460666667,65.9852666667,54.6012666667,56.4898666667,46.8392,29.0038666667,25.5799333333,55.0668666667,28.7278666667
814.15,22.0132,66.0221333333,53.5098666667,55.9912666667,46.2870666667,28.2384666667,23.9117333333,54.6402666667,27.5761333333
814.46,23.0647333333,67.1510666667,54.3989333333,56.8558,47.0628666667,28.9740666667,24.3240666667,55.5438666667,28.4897333333
814.76,23.5233333333,66.3731333333,54.4301333333,56.5976666667,47.1503333333,28.8516,24.1451333333,55.4231333333,28.2471333333
815.07,22.0678,66.1229333333,54.2603333333,56.3725333333,46.6666666667,27.4776,22.9234,54.9911333334,26.5418
815.37,21.1851333333,66.3795333333,54.4352666667,56.8887333333,46.7036666667,26.8334,21.713,55.0000666667,26.0
815.68,19.6838,65.3928,53.2496,56.1506666667,45.7276,25.43,20.5114666667,53.7796666667,24.5095333333
815.98,18.8996,63.9563333333,52.7694,54.6702666667,44.9476,25.3387333333,19.7999333333,52.5147333333,23.9382
816.29,17.9681333334,63.5284666667,52.662,54.1859333333,44.2086,25.1248,18.839,51.9002,23.2199333333
816.59,18.6224,63.0463333333,52.8475333333,53.6688,44.6622666667,25.6866,19.1965333333,51.894,23.0992
816.89,18.0818,62.4086666667,52.5763333333,53.0151333333,43.9226,25.6688,19.2946,51.312,22.7269333333
817.20,17.6682,60.7882,51.8800666667,51.6583333334,42.8078666667,25.7470666667,19.4252666667,50.1478,22.3645333333
817.50,18.8694666667,60.889,52.7952666667,52.1091333333,44.0310666667,26.9707333333,21.0838666667,50.5887333333,23.5710666667
817.81,19.2183333333,61.2326666667,52.732,52.6570666666,44.224,27.7339333333,21.5408,51.229,24.1564
818.11,19.3252666667,61.4871333333,52.8110666667,52.7095333333,43.9608666667,28.4076666667,22.1472,51.5778,24.5774666667
818.41,19.4273333333,60.4771333333,52.2834666667,52.1948666667,43.7424,28.4390666667,22.3994666667,51.302,24.615
818.72,19.329,59.6072666667,51.6936,51.5669333333,43.3301333333,27.9834,22.5071333333,50.6552666667,24.3558
819.02,20.1736,61.155,53.1778,52.5911333333,44.2071333333,28.6296,23.2138,51.8253333333,25.0387333333
819.33,20.4862666667,61.3345333333,53.4196666666,52.82,44.3328,28.6062,23.69,52.253,25.1486666667
819.63,20.2575333333,60.9924666667,53.0243333333,52.5561333333,43.9465333333,28.2351333333,23.7173333333,52.0318,24.9531333333
819.93,20.0917333333,61.2088,53.1258,52.5952,43.5229333333,27.4726666667,23.1997333333,52.0926,24.4602666667
820.24,20.3233333333,61.3266666667,53.2033333333,52.8366666667,43.3933333333,27.3733333334,23.1766666667,52.16,24.95
820.54,20.4108,62.0429333333,53.5912,53.3617333333,43.7144666667,27.0972666667,23.1476,52.7666666667,25.4200666667
820.85,20.0489333333,62.0601333333,53.6046,53.5852,43.5434666667,26.7449333333,22.6466666667,52.5684,25.2566
821.15,19.6792666667,61.6996,53.3206666667,53.2526,43.1145333333,26.214,22.1690666667,52.1902666667,24.8141333333
821.45,19.6816666667,61.5521333333,53.2166,53.3106666667,43.0158,26.0582,21.978,52.0655333333,24.6455333333
821.76,19.9862666667,62.0582,53.5295333333,53.7842,43.2764666667,26.3105333333,22.2612666667,52.3454666667,24.9785333333
822.06,20.1178,62.2862,53.7738,54.0222,43.477,26.5474,22.3667333333,52.5636666667,25.2113333333
822.36,20.0630666667,62.0287333333,53.5990666666,53.8663333333,43.3664,26.6038,22.3036666667,52.3719333333,25.2339333333
822.67,20.021,61.8562,53.5268,53.8461333333,43.2148666667,26.5454,22.1788,52.3542666667,25.2392666667
822.97,20.1204666667,61.9569333333,53.5799333333,53.8403333333,43.2882,26.5147333333,22.0217333333,52.3586,25.3562666667
823.27,20.4101333333,62.125,53.7296,54.1043333333,43.5161333333,26.764,22.3024,52.6193333333,25.8184666667
823.58,20.4140666667,62.1566,53.6402666667,54.139,43.5972,26.7528,22.2266,52.6984,25.7198
823.88,20.4876,61.903,53.4999333333,54.0497333334,43.4122666667,26.9441333333,22.2153333333,52.4868,25.6796
824.18,20.3926666667,61.805,53.3578,53.7337333333,43.1625333333,26.8555333333,22.0956666667,52.4440666666,25.4432666667
824.49,20.3568666667,61.9196,53.4189333333,53.7985333333,43.1758666667,26.9650666667,22.1074666667,52.4382,25.3542666667
824.79,20.1822666667,61.9830666667,53.4855333334,53.7207333333,43.1524,26.8372,22.0892,52.3602666667,25.2784666667
825.09,20.153,61.5896,53.371,53.4511333333,43.1265333333,26.7495333333,22.0332666667,52.3528666667,25.1674666667
825.39,20.2654666667,61.7055333333,53.4082666667,53.5264666667,43.1670666667,26.8302666667,22.0138666667,52.4403333333,25.0871333333
825.70,20.2055333333,61.8475333333,53.415,53.6092,43.2305333333,26.6552666667,21.8674,52.5643333333,24.9936666667
826.00,20.0953333333,61.7048666667,53.0442666667,53.3912,43.1757333333,26.5481333333,21.702,52.2324666667,24.7536666667
826.30,19.7182,61.6081333333,52.9166666667,53.3362666667,42.9048666667,26.4614,21.6460666667,52.1126666667,24.3600666667
826.61,19.3383333333,61.1520666667,52.4353333333,52.8429333333,42.5313333334,26.2442666667,21.3411333333,51.6673333333,24.0732
826.91,19.2018666666,60.9138666667,52.4994666667,52.6152666667,42.3706,26.0674666667,21.3084,51.5948,24.1980666667
827.21,18.9184666667,60.7630666667,52.4470666667,52.5190666667,42.5537333333,25.7532,21.1656,51.5036666667,24.0138666667
827.51,19.2732,61.0782,52.7104666667,52.9638666667,42.9073333333,26.1568,21.6186666667,51.7117333333,24.4770666667
827.82,19.516,61.0938,52.7706666667,52.9058,43.0804,26.2863333333,21.8073333333,51.8876,24.7775333333
828.12,19.5978666667,61.2728666666,52.7582666667,53.0908666666,43.2535333333,26.3841333333,21.9276666667,52.1968666667,25.231
828.42,19.552,61.7490666667,53.0394,53.3476666667,43.2509333333,26.3906,21.9892,52.3656,25.3261333333
828.72,19.6072,61.4442666667,53.0599333333,52.929,43.2043333333,26.243,22.2028666667,52.3781333333,25.3610666667
829.02,19.7432,61.1834,53.1902,52.7943333333,43.1671333333,26.254,22.552,52.3942,25.3653333333
829.33,20.3230666667,61.8644666667,53.7503333333,53.0943333333,43.5934,26.7369333333,23.0219333333,52.6681333333,25.8468
829.63,20.8804666667,62.0964,54.2347333333,53.391,44.5073333333,26.8553333333,23.5745333334,53.1078666667,26.6560666667
829.93,21.5538666667,63.1428666667,54.9750666667,54.2187333334,45.4353333334,27.4757333333,24.2978666667,53.9138,27.2294666667
830.23,22.5947333333,64.1298,55.8188,55.1958666667,46.5767333333,28.6513333334,25.3694,54.5536666667,28.1504
830.54,23.6497333333,64.7828666667,56.3782,55.8218666667,46.7152666666,29.3291333333,25.6863333333,55.1408,28.5574666666
830.84,23.6416666667,64.6474666667,56.4390666667,56.0645333333,46.6739333333,29.1556,25.4625333333,55.3744,28.326
831.14,23.9674,64.8128,56.4182666667,56.6406666667,47.2302,29.4624,25.8805333333,55.6470666667,28.7429333333
831.44,23.9277333333,64.1897333333,55.6970666667,55.8954,46.6171333333,29.6107333333,25.7254666667,54.9327333333,28.358
831.74,23.8427333333,63.7169333333,55.3505333333,55.5224,46.5080666667,30.0266,26.0449333333,54.4246666667,28.5847333333
832.04,23.7299333333,64.1326666667,55.0496,55.7188,46.5860666667,30.3963333333,26.1956666667,54.3928666667,29.0892
