wavelength,Back_OryAngf,Belly_OryAngf,Breast_OryAngf,Crissum_OryAngf,Crown_OryAngf,DorTail_OryAngf,Rump_OryAngf,Throat_OryAngf,WingTip_OryAngf
642.53,9.57326666667,28.8730333333,16.6702,14.5552333333,9.0472,8.24873333333,10.4257333333,16.7812666667,10.6511333333
642.86,9.63860000001,28.9516333333,16.7663333333,14.6374666667,9.09326666667,8.3014,10.5162,16.8241333333,10.6975
643.19,9.60786666667,28.9327333333,16.6977333333,14.5997333333,9.04606666667,8.2534,10.4704,16.7349333333,10.6388333333
643.52,9.63819999999,28.9507666667,16.7594666667,14.6308333333,9.06106666667,8.25673333333,10.4819333333,16.7353333333,10.6483333333
643.85,9.66346666666,28.9764333333,16.7742,14.7154333333,9.08273333333,8.28106666667,10.518,16.7325333333,10.6415666667
644.18,9.70606666667,29.0357,16.8446,14.8278333333,9.1258,8.296,10.5992666667,16.8228,10.6844666667
644.51,9.71446666666,29.0231666667,16.8306666667,14.8335333333,9.11353333333,8.327,10.6058,16.7990666667,10.6625
644.84,9.68766666667,29.0573666667,16.81,14.8137333333,9.10086666667,8.29393333333,10.6106666667,16.7569333333,10.6752
645.17,9.62173333333,28.9720666667,16.7596666667,14.7729333333,9.02606666667,8.2542,10.5452666667,16.6906666667,10.6135333333
645.50,9.61833333334,29.0121,16.8384,14.8431333333,9.08893333333,8.2998,10.591,16.7203333334,10.6363666667
645.83,9.6616,29.1582666667,16.8868666667,14.9096666667,9.07793333334,8.36,10.6266,16.8064,10.6524
646.16,9.63800000001,29.1759666667,16.9106666667,14.8817333333,9.074,8.3188,10.5972,16.7870666667,10.6553666667
646.49,9.64426666668,29.2758,16.9706666666,14.9288,9.10493333333,8.35413333333,10.6242666667,16.8646,10.7026333333
646.82,9.62086666667,29.3192333334,17.0126666667,14.9622666667,9.10926666667,8.36206666667,10.6442,16.8559333333,10.7370333333
647.15,9.62093333334,29.3343666667,17.0044666667,14.9783,9.16326666667,8.38453333333,10.6689333333,16.9015333333,10.7596666667
647.48,9.7122,29.4871666667,17.1344666667,15.0849666667,9.27046666667,8.4654,10.7443333333,17.0474,10.8956333333
647.81,9.77286666667,29.5453333333,17.1580666667,15.1343,9.31579999999,8.5402,10.7691333333,17.0783333333,10.9497666667
648.14,9.79386666666,29.5626666666,17.2006,15.1744,9.36006666666,8.549,10.8126,17.1473333333,11.0073666667
648.47,9.83893333333,29.5595,17.2336,15.2495333333,9.38586666666,8.5658,10.8189333333,17.2055333333,10.9995
648.80,9.84486666667,29.6456333333,17.3049333333,15.2798333333,9.42333333333,8.55673333333,10.8528,17.2276666667,11.0278666667
649.13,9.85393333333,29.6432666667,17.2652666667,15.2561,9.37506666666,8.52513333333,10.7834666667,17.1716666667,10.9976666667
649.46,9.8708,29.6723,17.2271333333,15.2785,9.40679999999,8.53506666667,10.8150666667,17.1758,11.054
649.79,9.8958,29.7341666667,17.2056,15.3142,9.40393333333,8.5482,10.8332666667,17.1917333333,11.0593666667
650.11,9.89246666666,29.7191333333,17.1770666667,15.2821666667,9.38713333333,8.54426666667,10.8126666667,17.1882666667,11.0337
650.44,9.88013333334,29.6983666667,17.1445333333,15.2384666667,9.37566666667,8.504,10.7614666667,17.2085333333,10.9663333333
650.77,9.89973333333,29.6935,17.1764666667,15.2344666667,9.36013333333,8.50686666667,10.7741333333,17.2014666667,10.9874
651.10,9.9548,29.7415666667,17.2569333333,15.3284333333,9.40833333333,8.585,10.8643333333,17.2380666667,11.0287
651.43,10.0386666667,29.8629,17.3569333333,15.4028,9.49773333333,8.66086666667,10.9946666666,17.3336,11.1014666667
651.76,10.0728,29.9440666667,17.4062666667,15.4282,9.52386666667,8.69246666667,11.0405333333,17.3776,11.1213333333
652.09,10.1389333333,30.0622,17.475,15.4673666667,9.59400000001,8.75673333333,11.1205333333,17.463,11.1993333333
652.42,10.139,30.0792,17.4235333333,15.4487333333,9.55886666669,8.72313333333,11.1116,17.4437333333,11.1631333333
652.75,10.1049333333,30.1291,17.3918666667,15.4399333333,9.53366666666,8.67266666667,11.1529333333,17.4542,11.1448333333
653.08,10.0684666667,30.1161,17.4378,15.3924,9.53579999999,8.65546666666,11.1549333333,17.4033333333,11.0947
653.41,10.0888666667,30.1891333333,17.5142,15.4558666667,9.58006666667,8.71766666666,11.2201333333,17.4403333333,11.1613333333
653.74,10.0480666667,30.1606333333,17.4844,15.492,9.5424,8.67846666667,11.1988,17.3764,11.0992333333
654.06,10.0510666667,30.2629333333,17.5682,15.5356333333,9.53706666666,8.68513333333,11.2591333333,17.3862,11.1438333333
654.39,10.0244666667,30.3103333333,17.5064666667,15.5317666667,9.49973333333,8.639,11.2135333333,17.3889333334,11.0856
654.72,9.94926666666,30.3026666667,17.4491333333,15.4358333333,9.41013333333,8.55066666667,11.1542666667,17.3102,11.0156
655.05,9.84013333333,30.1943666667,17.3588,15.3358,9.30853333333,8.45173333333,11.0350666667,17.2095333333,10.9498
655.38,9.91086666667,30.2667666667,17.4074,15.3941333333,9.35839999999,8.5252,11.0851333333,17.2213333333,11.0187333333
655.71,9.87433333335,30.2275666667,17.3876666667,15.3696666667,9.33566666667,8.52606666667,11.0754,17.1372,11.0166666667
656.04,9.93686666666,30.2831333334,17.4312,15.4548333333,9.40133333333,8.62493333333,11.1490666667,17.2246,11.1069333333
656.37,9.9594,30.3304333333,17.5076,15.4718,9.44713333334,8.678,11.1788666667,17.2674666667,11.1722666667
656.69,10.0920666667,30.4874333333,17.5946,15.5891666667,9.52520000001,8.75266666666,11.2900666667,17.4045333333,11.2702
657.02,10.1367333333,30.4841,17.5906666667,15.5910666667,9.57706666666,8.77486666667,11.3548,17.466,11.3062
657.35,10.2562666667,30.6451333334,17.7253333333,15.6673333333,9.65900000001,8.88293333333,11.4562,17.5826666667,11.4441666667
657.68,10.3766666667,30.7167333333,17.7992666667,15.7550333333,9.73833333333,8.995,11.5651333333,17.6638,11.5175333333
658.01,10.4184,30.7733333333,17.8868,15.8214666667,9.7858,9.06426666667,11.6491333333,17.7055333333,11.5802
658.34,10.4115333333,30.8181,17.9264666667,15.8110333333,9.78706666666,9.0896,11.6757333334,17.7382,11.5869
658.66,10.3906,30.8389,17.9366666667,15.8287666667,9.76666666665,9.07266666666,11.6746,17.7186666667,11.5868
658.99,10.4144666667,30.8678,17.9886666667,15.8156666667,9.76999999999,9.0826,11.6845333334,17.7651333333,11.6021666667
659.32,10.4904,30.9819333333,18.1292,15.9118666667,9.83173333333,9.16026666666,11.7724666667,17.8832,11.6972
659.65,10.485,31.0339,18.1951333333,15.9135333333,9.81580000001,9.1616,11.7746,17.8752666667,11.6981333333
659.98,10.5633333333,31.0695,18.2346666667,15.9987333333,9.87700000001,9.24766666666,11.8444666667,17.9395333333,11.7539
660.31,10.528,31.0108666667,18.2307333333,15.9728333333,9.86660000001,9.24973333334,11.8074666666,17.915,11.7397
660.63,10.5422,31.0394333333,18.2860666667,15.9926333333,9.83753333331,9.2754,11.7960666667,17.8886,11.7434
660.96,10.5088666667,30.9972333333,18.2594,15.9833,9.83579999999,9.25260000001,11.8207333334,17.8808,11.7497
661.29,10.5104666667,31.0293,18.2804666667,16.0581333333,9.88833333334,9.30939999999,11.8766,17.9186666667,11.8216666667
661.62,10.5226666667,31.0658333333,18.3100666667,16.0799333333,9.89693333334,9.36066666667,11.8986,17.9583333333,11.8743666667
661.94,10.6784,31.2098333333,18.4096666667,16.2039666667,10.0485333333,9.50213333333,12.0180666667,18.0973333333,12.0387
662.27,10.7206666667,31.2710666667,18.4550666667,16.1855,10.0694,9.55133333333,12.0730666667,18.1390666667,12.0652666667
662.60,10.7187333333,31.2799666667,18.4564666667,16.2257333333,10.0533333333,9.53686666667,12.0798666667,18.1079333333,12.0552333333
662.93,10.7295333333,31.3367333333,18.4494,16.2567,10.0678666667,9.54940000001,12.121,18.1456666667,12.0636333333
663.26,10.7899333334,31.3419,18.4800666667,16.3106666667,10.1395333333,9.59573333334,12.1748,18.1996,12.1235
663.58,10.7630666667,31.3904333333,18.5362666667,16.2845666667,10.1141333333,9.58566666665,12.1956,18.2013333333,12.0996
663.91,10.7398666667,31.419,18.5456666667,16.2693333333,10.0498666666,9.5364,12.2028,18.1750666667,12.0809
664.24,10.7314666667,31.4043666667,18.5518,16.3187,10.0628,9.5606,12.2660666667,18.2272,12.0775333333
664.57,10.7178666667,31.4045,18.5402,16.2766333333,10.0149333333,9.57306666667,12.2155333333,18.1964,12.0413666667
664.89,10.715,31.3824,18.5652,16.2247333333,9.97786666668,9.55226666667,12.1616666667,18.1432666667,11.9908
665.22,10.7519333333,31.3586666667,18.5990666667,16.1941333333,9.94373333333,9.54366666667,12.1722,18.1091333333,11.9547333333
665.55,10.6540666667,31.3289,18.5767333333,16.1619666667,9.84580000001,9.42833333333,12.1288,17.9844666667,11.8275
665.87,10.6772,31.3679,18.6002,16.2598666667,9.88433333335,9.43086666667,12.1602666667,18.0228,11.8337666667
666.20,10.5855333333,31.3711666667,18.5447333333,16.2023333333,9.78200000001,9.34493333333,12.1091333333,17.9769333333,11.7653666667
666.53,10.5255333333,31.3438666667,18.4954,16.1599666667,9.72306666666,9.27853333333,12.0383333333,17.9192,11.6998333333
666.86,10.5713333333,31.4116,18.5292666667,16.1822333333,9.75140000001,9.31393333333,12.0856666667,17.9318,11.7046666667
667.18,10.5551333333,31.4180333333,18.5008,16.2407666667,9.75246666667,9.29360000001,12.0485333333,17.9328666667,11.6896333333
667.51,10.6148666667,31.5089666667,18.5264,16.3074,9.83340000001,9.38846666667,12.141,18.0088,11.6924333333
667.84,10.6848,31.6473,18.6103333333,16.3508,9.90553333333,9.42006666667,12.1789333333,18.0704666667,11.7579333333
668.16,10.7300666667,31.7993666666,18.6536666667,16.4387333333,9.9268,9.45386666667,12.2420666667,18.16,11.8144666667
668.49,10.7426666667,31.9257333333,18.6688666667,16.482,9.958,9.48813333333,12.3065333333,18.2504666667,11.8680666667
668.82,10.7014,31.8906666667,18.6208666667,16.5103666667,9.98173333332,9.4618,12.2822666667,18.255,11.8584333333
669.14,10.6808666667,31.8314333333,18.5376666667,16.4887666667,9.94679999999,9.47433333334,12.2438,18.2331333333,11.8615666667
669.47,10.7126666667,31.8658,18.5716666667,16.5314666667,9.9976,9.53559999999,12.2915333333,18.3042,11.898
669.80,10.8506666667,31.9384666667,18.6247333333,16.6666333333,10.1806,9.67279999999,12.4034666667,18.4541333333,12.0237333333
670.13,11.0170666667,32.0960666666,18.7859333334,16.8526333333,10.3381333333,9.83646666669,12.5787333333,18.6398,12.1570333333
670.45,11.0760666667,32.2179,18.8394666667,16.9177333333,10.3858666667,9.89093333335,12.6728666667,18.7287333333,12.2102666667
670.78,11.0651333333,32.2773333333,18.8671333333,16.8945666667,10.3700666667,9.86546666667,12.7018666667,18.7182666667,12.2284666666
671.10,11.1198666667,32.2958,18.9581333333,16.9448333333,10.3846,9.87193333333,12.7078666667,18.7881333334,12.2677666667
671.43,11.1302,32.3263,18.9438666667,16.9309,10.3686666667,9.86786666666,12.7053333333,18.8122666667,12.2520333334
671.76,11.0889333333,32.2709666667,18.9538666667,16.9211666667,10.4080666667,9.81953333335,12.6872,18.7804666667,12.1957666667
672.08,11.0486,32.2054666667,18.8994666667,16.8235333333,10.3634,9.7502,12.6596,18.7377333333,12.1049
672.41,11.1368666667,32.3775666667,18.9774666667,16.9238666667,10.4494666666,9.83000000001,12.7720666667,18.8278666667,12.1618
672.74,11.2059333333,32.5050333333,19.0318,17.0194333333,10.5026666666,9.85286666666,12.7974666667,18.9563333333,12.1889333333
673.06,11.2569333334,32.6598,19.1457333333,17.0996666667,10.5562666667,9.89200000002,12.8152,19.0076,12.2583333333
673.39,11.3298666667,32.8547,19.2856,17.1779333333,10.6367333333,9.99333333332,12.9221333333,19.0948,12.3463333333
673.72,11.2576666666,32.7802333333,19.1802666667,17.0856333333,10.5432,9.90266666667,12.8116666667,18.9806,12.3017
674.04,11.1701333333,32.7040666667,19.1338666667,17.0446333333,10.4784666667,9.839,12.7172,18.9058,12.2072666667
674.37,11.2208,32.6416666667,19.0774,17.0403,10.4573333333,9.82539999999,12.6894,18.9140666667,12.1935666667
674.69,11.1552666667,32.6366666667,19.0326,17.0371333333,10.4053333333,9.77533333334,12.6576666667,18.8046666666,12.2266
675.02,11.0842666667,32.6416333333,19.0174,16.9965,10.3498666667,9.71046666666,12.5716666666,18.7784,12.2087
675.35,11.1320666667,32.6925666667,19.0718666666,17.0390666667,10.3716666667,9.76106666668,12.6186,18.847,12.2139666667
675.67,11.1298,32.7391666667,19.1144,17.1113666667,10.3736,9.74813333333,12.5544,18.8940666667,12.2175
676.00,11.0922666667,32.8221666667,19.1661333333,17.1034666667,10.3738666667,9.71293333334,12.5223333333,18.8978666667,12.2151
676.32,11.0742666667,32.8129666667,19.2302666667,17.0729,10.4012,9.71333333333,12.5278666667,18.8627333333,12.188
676.65,10.9248,32.6219,19.0061333334,16.8741666667,10.2501333333,9.51706666667,12.3935333333,18.6759333333,12.0080666667
676.97,10.8538666667,32.5746,18.9732666667,16.8311,10.1058,9.41773333333,12.2988,18.5742,11.9172666667
677.30,10.8802666667,32.6093666667,19.0424,16.8366,10.1747333333,9.45533333332,12.3614,18.5878,11.9435333333
677.63,10.8939333333,32.6851666667,19.0587333333,16.8427666667,10.1629333333,9.422,12.3494,18.6028,11.9457333333
677.95,10.8069333333,32.7115666667,19.0884,16.8148333333,10.1704666667,9.37986666667,12.3280666667,18.588,11.8763
678.28,10.8344666667,32.784,19.1269333333,16.8431666667,10.1948666667,9.38166666667,12.3205333333,18.6118,11.8559333333
678.60,10.8531333333,32.7907666667,19.1808666667,16.9135333333,10.1976,9.36833333333,12.3483333333,18.6104,11.8725666667
678.93,10.8324,32.8116333333,19.1700666667,16.8949666667,10.1337333333,9.33273333333,12.3038666667,18.5624,11.8554333333
679.25,10.8246,32.7599,19.1509333333,16.8547666667,10.0892,9.31759999999,12.2796,18.4764,11.8197
679.58,10.7945333333,32.6972333333,19.1021333333,16.7953,9.99980000002,9.26879999999,12.2124666667,18.4309333333,11.7978
679.90,10.8056,32.695,19.1014,16.8436333333,9.99266666667,9.29046666667,12.2506666667,18.4745333333,11.8369333333
680.23,10.8941333333,32.8041666667,19.2065333333,16.9485333333,10.0594666667,9.41233333333,12.319,18.5859333333,11.9345
680.55,10.8781333333,32.8261333333,19.2113333333,16.9779,10.1148666667,9.44073333333,12.3516666667,18.6406,11.9809666667
680.88,10.8634666667,32.8874,19.2337333333,17.0287666667,10.0628666666,9.43406666667,12.3456,18.6965333333,11.9689666667
681.20,10.8985333333,32.9101333333,19.2985333333,17.0681333333,10.1032,9.50613333332,12.3997333333,18.7603333333,12.0471
681.53,10.9322666667,32.9272,19.2954666667,17.0685666667,10.0627333333,9.53433333333,12.4029333334,18.7943333333,12.1029
681.85,10.8288666667,32.8462666667,19.2208,16.9746,10.0107333333,9.47846666667,12.3349333333,18.7412666667,12.0338
682.18,10.8027333333,32.8031,19.1502666667,16.9045666667,10.0092666667,9.45779999999,12.2996,18.6984,11.9613666667
682.50,10.8478,32.8626,19.1925333333,16.9833,10.1314,9.53840000001,12.3654666667,18.7905333333,12.0615666667
682.83,10.9342,32.9915,19.2776,17.0722333333,10.2546666667,9.62093333333,12.4701333333,18.9136666667,12.1738
683.15,10.9022666667,32.8873333333,19.2072,17.0342333333,10.2539333333,9.56906666667,12.4217333333,18.8471333333,12.1029666667
683.48,10.89,32.9390333333,19.206,17.0305333333,10.2405333333,9.54419999999,12.4282,18.818,12.0806
683.80,10.9290666667,32.9606333333,19.2726666667,17.0861666667,10.2732666667,9.56333333333,12.4444666667,18.8674666667,12.0804333333
684.13,10.8446666666,32.9145333333,19.2036666667,16.9948,10.1849333333,9.46599999999,12.3640666667,18.7822666667,11.9793333333
684.45,10.7794,32.8385666667,19.1200666667,16.8966333333,10.1378666667,9.35173333334,12.2618666667,18.6856666667,11.8462
684.78,10.7336666667,32.817,19.0454,16.8542,10.1032666667,9.27833333333,12.1543333333,18.644,11.7871
685.10,10.7946,32.9033,19.1286666667,16.9386333333,10.1766,9.32526666666,12.2046,18.707,11.8323333333
685.43,10.8522666667,32.9720333333,19.1994,17.0246666667,10.2152,9.35879999999,12.2508,18.7826666667,11.8820333333
685.75,10.84,32.9405,19.1888666667,17.0533333333,10.1965333333,9.35146666666,12.2351333334,18.7411333333,11.8972
686.08,10.7852666667,32.8543333333,19.0887333333,16.9439333333,10.081,9.25846666667,12.1186,18.6435333333,11.8158333333
686.40,10.7618,32.8183,19.0812,16.9182666667,10.0571333333,9.23513333333,12.0928666667,18.6474,11.8102
686.72,10.7919333334,33.0162,19.1503333333,17.0076,10.0906,9.30419999999,12.1770666667,18.7642666667,11.8765333333
687.05,10.7404,32.9333333333,19.0556,16.949,10.0856,9.24213333333,12.1136666667,18.6676,11.8412666667
687.37,10.7462666667,32.9925,19.0679333333,16.9759333333,10.1261333333,9.22193333334,12.1386,18.6757333333,11.8678333333
687.70,10.8830666667,33.0917333333,19.1894666667,17.1045666667,10.2780666667,9.34973333334,12.2526666667,18.8184,11.9739
688.02,10.8480666667,33.0812666667,19.1379333333,17.0374,10.2542,9.35546666667,12.2512,18.8501333333,11.9752666667
688.34,10.7904666667,33.0732333333,19.1042,17.0204,10.1812,9.32693333333,12.233,18.7880666667,11.8912
688.67,10.6803333333,33.0886,19.0559333333,16.9915,10.1324,9.26626666667,12.1755333333,18.7450666667,11.8213666667
688.99,10.6702,33.0750666667,18.9880666667,16.9767,10.0875333333,9.22553333333,12.1599333333,18.7277333333,11.8362333333
689.32,10.7324,33.2934666667,19.1200666667,17.1104,10.1348666667,9.30566666667,12.2890666667,18.8853333333,11.9441333333
689.64,10.7700666667,33.3613666667,19.2062666667,17.1811333333,10.1590666667,9.30359999999,12.3609333333,18.9179333333,11.9384666667
689.96,10.7856,33.3668666667,19.1993333333,17.2298333333,10.1518666667,9.30126666667,12.3904666667,18.8958,11.9503
690.29,10.8543333333,33.362,19.2781333333,17.2820666667,10.2392666667,9.3302,12.4214666667,18.9347333333,11.9762333333
690.61,10.936,33.4437333333,19.4090666667,17.3568,10.2691333333,9.41213333333,12.4388666667,19.0546,12.0337333333
690.94,10.9922,33.4947333333,19.4855333333,17.4157333333,10.2868,9.4918,12.4946666667,19.1296,12.1032
691.26,10.8971333333,33.3561,19.4064666667,17.298,10.1530666667,9.38753333333,12.3766,19.0218666667,11.9817333333
691.58,10.9097333333,33.2959666667,19.4580666667,17.3620333333,10.1562,9.40606666666,12.3239333333,19.0293333333,12.0275333333
691.91,11.0124666667,33.3604333333,19.5468,17.4407,10.2306,9.47040000001,12.3915333333,19.1463333333,12.1461333333
692.23,11.0925333333,33.3323,19.5473333333,17.4823,10.2772,9.50166666667,12.3712666667,19.1374,12.1564666667
692.55,11.1277333334,33.3751666667,19.5744666667,17.4969333333,10.3455333334,9.57600000001,12.3712666667,19.1641333333,12.1524333333
692.88,11.148,33.3781,19.6114666667,17.4437333333,10.4348,9.63133333333,12.3656666667,19.1702,12.1683666667
693.20,10.9717333333,33.2693333333,19.4936666667,17.3356333333,10.2878666667,9.52106666667,12.2657333333,19.0114,12.0326
693.52,10.8388,33.3143666667,19.4683333333,17.2267333333,10.1786,9.41846666667,12.157,18.9123333333,11.9483333333
693.85,10.7366666667,33.2979333333,19.3746666667,17.1178666667,10.0398666667,9.33246666667,12.0742,18.8682666667,11.8888666667
694.17,10.7368666667,33.4221,19.4568666667,17.1783,10.0649333333,9.37660000001,12.1339333333,18.9333333333,11.9277666667
694.49,10.7293333333,33.3543333333,19.4073333333,17.1446666667,10.0357333333,9.37013333333,12.1291333333,18.8654666667,11.9345333334
694.82,10.8336,33.5285,19.5159333333,17.2470666667,10.1112666667,9.46546666667,12.2158666667,18.9630666667,12.0295333333
695.14,10.9881333333,33.7156,19.6478,17.3867333333,10.2420666666,9.59326666666,12.3718666667,19.0666666667,12.1573
