wavelength,Back_SpoLeuf,Belly_SpoLeuf,Breast_SpoLeuf,Crissum_SpoLeuf,Crown_SpoLeuf,DorTail_SpoLeuf,Patch10_SpoLeuf,Rump_SpoLeuf,Throat_SpoLeuf,WingTip_SpoLeuf
205.36,-272.946888889,-483.091666666,-414.009555556,-419.806888889,-301.932333334,-350.241666666,-378.744111111,-397.584555556,-343.961444445,-369.565222222
205.74,-235.111111111,-441.777777778,-354.222222222,-369.777777778,-264.0,-291.111111111,-337.333333333,-328.444444444,-280.444444445,-331.111111111
206.12,-220.370333333,-434.722,-344.444333333,-369.907444445,-259.722333333,-275.925888889,-314.814888889,-314.814888889,-274.074,-314.814666667
206.50,-1630.55555556,-2825.0,-2230.55555555,-2397.22222222,-1766.66666667,-1941.66666667,-2116.66666667,-2111.11111111,-1805.55555556,-2105.55555555
206.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207.25,-330.952333333,-700.793666667,-496.031666667,-556.349222222,-411.904777778,-431.746,-434.127222222,-503.968111111,-419.047666667,-492.063444444
207.63,-172.946777778,-383.574777778,-282.125666667,-283.574888889,-247.826222222,-231.401,-247.343,-274.879333333,-228.985444445,-264.251333333
208.01,-61.7885555554,-184.011,-130.352444444,-122.764222222,-102.981111111,-104.607111111,-112.737,-118.970222222,-84.2817777778,-121.138111111
208.39,-67.6766666666,-164.646333333,-128.535222222,-108.585888889,-94.4444444446,-112.121111111,-112.373666666,-120.201888889,-89.1414444445,-118.939333333
208.77,-90.1961111109,-211.764666667,-190.522888889,-136.274444444,-121.895444445,-155.555666666,-168.627444445,-165.032777778,-122.875777778,-167.320222222
209.14,-93.5484444443,-235.842222222,-206.093222222,-151.254333333,-131.182888889,-164.516,-196.774222222,-176.344,-137.634444444,-183.512666666
209.52,-69.5155555553,-168.375888889,-143.304777778,-109.686666667,-104.843222222,-126.210888889,-146.153888889,-124.216555556,-97.4358888889,-146.153888889
209.90,-52.7777777778,-136.944444444,-137.5,-89.7222222221,-96.1111111111,-105.555555556,-128.611111111,-101.111111111,-74.1666666667,-127.777777778
210.28,-27.564,-86.1112222222,-83.3332222221,-51.2821111111,-57.0512222223,-66.2392222221,-98.7179999999,-68.8034444445,-38.0341111111,-86.3248888888
210.66,-27.1111111111,-94.6666666664,-83.5555555555,-58.0,-57.5555555556,-60.2222222221,-104.888888889,-67.7777777779,-34.8888888889,-83.7777777778
211.03,-17.094,-85.683777778,-69.4445555554,-46.7948888889,-46.3674444446,-50.2135555557,-102.991222222,-57.0511111111,-33.1195555554,-69.2308888889
211.41,-30.9525555556,-119.312111111,-94.1798888888,-51.0581111111,-63.2275555554,-67.9894444446,-139.153555556,-77.2487777777,-42.3281111112,-91.7987777777
211.79,-27.3503333333,-134.188111111,-96.2964444443,-51.852,-56.6951111112,-66.6667777778,-150.427444444,-76.0685555557,-41.8802222222,-84.0454444444
212.17,-1.89699999997,-98.916222222,-58.8074444445,-8.943,-21.1383333332,-21.6803333333,-104.065,-44.7153333332,-21.6802222222,-39.5664444444
212.55,11.396,-84.3304444446,-53.8459999999,2.849,-14.8145555553,-2.27933333343,-66.9515555554,-23.3617777776,-3.134,-13.1052222222
212.92,29.3333333333,-132.888888889,-47.5555555557,21.3333333333,-20.4444444444,6.22222222243,-67.1111111111,-7.11111111133,23.111111111,-4.44444444443
213.30,34.0996666667,-118.390777778,-37.1646666666,32.9502222221,-17.6246666669,4.21466666667,-53.6398888889,8.42911111111,16.8582222222,-1.14944444446
213.68,18.3574444445,-176.328555555,-91.7874444443,27.0529999999,-51.2077777779,-28.0192222223,-72.4638888888,-14.9758888889,-23.1883333334,-4.83088888887
214.06,67.9012222223,-198.765444444,-82.098888889,74.0741111112,-24.0741111111,-24.074111111,-51.8517777778,-16.0494444444,-19.7530000002,45.0618888889
214.44,32.7161111111,316.666555556,224.691444444,41.9754444443,171.605,159.259333334,123.456777778,129.012444444,140.123555555,45.0618888889
214.81,-14.5298888888,161.965777778,126.495888889,-11.1111111111,89.7435555557,89.316222222,50.0,40.1712222224,76.9231111111,14.1024444444
215.19,-16.4251111112,165.217333333,127.536222222,2.89844444457,107.729444444,109.661777778,25.6038888889,47.3430000002,74.3961111113,17.3912222222
215.57,-28.3949999999,176.543333333,167.283888889,38.2715555557,145.679,129.012444444,14.8147777778,59.8764444444,103.703555556,10.4937777778
215.95,-24.0144444445,62.3655555553,72.4015555554,8.96055555553,70.2507777779,62.724111111,-38.3513333333,22.5806666666,41.2185555554,2.86744444446
216.32,10.0775555555,61.240111111,77.5194444444,41.3436666667,85.0127777779,77.5191111111,-10.5943333333,37.4676666667,52.4546666666,21.4467777778
216.70,-2.22222222221,44.8888888888,55.3333333333,30.4444444445,72.8888888888,64.0,-3.77777777778,23.3333333334,38.8888888889,20.0
217.08,-276.190444444,-55.5556666657,96.8252222223,-88.888888889,147.619111111,141.269888889,-334.920777778,-139.682666667,-9.523777778,-252.381
217.46,5.29542569821e+14,2.84318158294e+14,-1.5992896404e+14,1.03065332382e+14,-2.27454526636e+14,-3.30519859016e+14,9.91559577049e+14,3.26965882037e+14,2.13238618719e+14,5.11772684929e+14
217.83,161.616222222,121.212,19.1917777777,39.3939999999,-19.192,-54.5455555557,292.929222222,106.060555556,55.5555555554,198.989777778
218.21,1066.66666667,844.444444443,-477.777777777,-611.11111111,-888.888888889,-1188.88888889,2300.0,633.333333337,500.0,1388.88888889
218.59,152.222222222,146.111111111,88.888888889,85.5555555557,67.7777777777,36.1111111111,215.555555556,159.444444445,138.333333333,164.444444444
218.97,133.838444445,116.666555556,88.889111111,89.3937777778,57.5758888889,23.2324444445,201.515111111,131.818222222,138.383777778,162.626333333
219.34,155.172333333,116.475,94.252888889,117.241444444,96.9348888889,62.0688888888,183.525,151.341,149.808555556,158.237555555
219.72,166.283555555,121.456,125.287555555,140.23,103.831333333,70.4980000001,188.888888889,177.777666667,171.264555555,168.582333333
220.10,197.584555556,132.850222222,148.309111111,168.599111111,104.831,82.6086666668,187.922777778,224.637777778,194.202555555,227.053333333
220.47,183.333333333,115.972222222,145.833333334,161.805555556,106.25,100.694444445,141.319444445,187.152777778,157.291666667,189.930555555
220.85,167.974,103.594888889,127.777777778,152.287555555,104.248333333,98.6928888888,127.777777778,177.450888889,146.405111111,199.019555556
221.23,2161.11111111,999.999999999,1233.33333333,1977.77777778,994.444444447,805.555555557,1216.66666667,2094.44444445,1722.22222222,2572.22222222
221.61,-1392.59255556,-511.11111111,-811.111000001,-1377.77766667,-529.629666668,-366.666555556,-637.037,-1262.96288889,-970.370333333,-1811.11122222
221.98,-279.012444444,-120.987555556,-168.518555556,-282.098666667,-131.481555555,-107.407555556,-122.839222222,-273.456777778,-249.382666666,-325.926
222.36,-185.990333333,-65.7004444445,-89.3720000002,-190.338111111,-60.8695555556,-54.5894444443,-54.5893333333,-188.888777778,-120.289888889,-225.120666667
222.74,-127.969222222,-38.6972222222,-68.1993333333,-136.398555555,-55.1723333332,-47.1266666668,-24.9042222222,-138.314222222,-94.2527777778,-160.153333333
223.11,-167.129777778,-71.7592222221,-101.389,-176.388888889,-82.8702222221,-87.5,-56.4815555555,-183.333444444,-131.018666667,-213.888777778
223.49,-65.9091111111,-22.9797777779,-39.6464444445,-79.0404444446,-21.4645555557,-29.5454444444,-11.1111111111,-82.3232222221,-50.2524444444,-93.9395555556
223.87,-25.8621111111,1.3411111111,-2.10722222223,-32.567,-1.91566666663,0.766333333333,21.2643333333,-39.0805555557,-15.1341111111,-44.0613333333
224.24,-20.6597777778,8.50688888887,5.55555555557,-32.8125555556,-3.29877777777,2.08333333334,16.6667777778,-30.0346666667,-11.1111111111,-40.9723333333
224.62,-21.5384444444,1.36733333333,2.05133333337,-32.1368888889,-9.05988888887,3.248,7.8632222222,-33.1623333333,-22.5641111111,-41.3675555556
225.00,-20.8114444445,12.3457777778,1.7636666667,-25.7495555555,-10.9347777778,7.40733333334,12.5221111111,-25.926,-22.7512222222,-31.7461111111
225.38,-43.5185555556,2.315,-29.1666666668,-53.2407777778,-32.4074444444,-10.6481111111,-3.93522222222,-62.7314444444,-49.3055555556,-55.323888889
225.75,-48.5378888889,-3.1187777778,-22.8067777778,-47.9532222222,-35.0877777778,-17.154,-7.21244444442,-56.1403333335,-44.2495555555,-53.0214444445
226.13,-49.0907777778,-6.46488888887,-19.3938888889,-41.4141111111,-34.1413333333,-21.01,-14.5454444444,-54.5455555557,-30.1008888889,-61.4141111111
226.51,-119.883,-49.1227777778,-99.7075555554,-115.497,-109.941444444,-83.0409999999,-85.965,-130.701777778,-107.602333333,-142.105333333
226.88,-206.410222222,-98.7179999999,-168.803333333,-198.290555556,-182.906,-137.179444445,-152.136777778,-206.410111111,-167.521444444,-241.025666667
227.26,-135.555555556,-41.2697777777,-99.0477777777,-121.904777778,-112.698444444,-79.9999999999,-71.7459999999,-132.063666667,-101.904777778,-148.888888889
227.64,-177.419222222,-67.3835555554,-132.616555556,-144.444333333,-154.838666667,-113.978444444,-83.8708888888,-162.724111111,-134.050222222,-191.397888889
228.01,-245.210666666,-109.195444444,-201.915666667,-218.007666667,-212.643777778,-173.946444444,-147.126444444,-218.773888889,-180.459666667,-257.854222222
228.39,-344.444555555,-176.388888889,-284.722222222,-294.444444444,-297.685111111,-246.296111111,-202.777777778,-300.463,-249.537,-330.555444445
228.76,-1087.5,-620.833333332,-883.333333332,-930.555555558,-990.277777778,-777.777777777,-658.333333334,-980.555555555,-751.388888888,-1038.88888889
229.14,-938.88888889,-617.777777778,-737.777777779,-844.444444443,-838.888888889,-657.777777778,-608.888888889,-868.88888889,-613.333333333,-887.777777777
229.52,-491.503111111,-326.143777778,-359.477333333,-426.143777778,-458.823555556,-351.633888889,-303.921555556,-464.052333333,-320.261444444,-464.705777778
229.89,-455.555555556,-326.388888889,-353.472222222,-426.388888889,-483.333333333,-363.888888889,-284.722222222,-443.055555556,-331.25,-451.388888889
230.27,-639.393888889,-411.111,-505.050444444,-620.202,-685.858666667,-465.656666667,-358.585777778,-606.060555555,-478.787777778,-596.969666667
230.65,-120.277777778,-59.9999999999,-79.9999999999,-113.055555555,-133.611111111,-65.5555555557,-34.1666666667,-108.611111111,-73.0555555554,-99.4444444447
231.02,-87.8204444446,-43.5896666667,-61.1112222222,-70.5128888888,-94.2305555556,-48.2905555556,-18.8034444444,-76.9231111111,-47.6495555555,-62.8205555557
231.40,-89.1024444444,-54.4869999999,-67.7350000001,-71.5813333333,-103.418666667,-49.5725555556,-23.2905555556,-75.8547777777,-43.8034444444,-72.4359999999
231.78,-73.1111111111,-46.6666666666,-59.3333333332,-63.7777777778,-102.666666667,-48.6666666667,-26.2222222222,-69.5555555556,-38.6666666667,-69.9999999999
232.15,-44.4443333333,-37.8205555556,-40.8123333332,-44.6581111111,-85.0426666667,-38.4615555556,-10.6838888889,-58.9743333333,-29.0596666668,-56.8375555556
232.53,-32.6666666667,-31.5555555556,-41.7777777778,-39.7777777778,-87.3333333333,-34.4444444444,0.888888888767,-53.5555555554,-29.3333333335,-48.2222222222
232.90,-3.50888888891,1.46188888891,-15.4971111111,-5.8481111111,-39.9122222222,-14.7661111111,16.959,-15.6432222222,-5.84800000003,-13.5964444444
233.28,26.9323333334,24.3963333333,5.91788888888,17.7536666667,-13.0434444444,8.937,37.8018888889,13.0434444445,17.0287777778,9.05799999998
233.66,17.803,15.2777777778,-7.95455555557,8.33344444443,-24.4951111111,-6.31311111112,27.2727777778,4.04044444443,10.606,-2.77777777778
234.03,13.9181111111,8.07022222223,-12.2806666667,4.79533333333,-26.7836666667,-7.13455555558,24.0933333333,-7.60244444443,8.6551111111,-3.15777777777
234.41,11.3356666666,4.26477777776,-14.2535555556,5.275,-27.7216666667,-10.1011111111,16.6106666666,-7.07055555553,8.3052222222,1.34677777778
234.78,13.41,1.53266666667,-20.5621111111,1.53255555557,-36.3984444445,-20.8174444445,11.3665555555,-9.57866666667,7.79066666663,-8.0458888889
235.16,31.7966666667,16.312,-0.000111111123333,13.0024444444,-18.7944444444,-5.67366666663,27.3048888889,5.7921111111,19.9763333333,2.12766666667
235.54,32.417,19.4732222222,1.03077777779,16.0365555555,-15.3495555555,-8.36199999999,27.6058888889,1.83277777777,19.1295555556,2.17655555556
235.91,31.9192222222,18.889,7.37377777776,16.2625555555,-5.45455555554,6.66655555557,29.2931111111,6.66688888889,19.596,9.89899999997
236.29,34.1953333333,19.8276666667,8.81233333334,19.5404444444,-3.44822222221,13.0267777778,27.7777777778,8.71633333332,22.8927777778,14.0804444445
236.66,34.8527777778,23.0768888889,11.9656666667,20.7028888889,-1.13944444442,17.4736666667,26.5905555556,7.97733333333,26.4957777778,16.8091111111
237.04,44.4443333334,30.2713333333,19.3351111111,30.6211111111,7.08655555554,26.7715555556,34.6455555556,15.573,36.833,28.259
237.41,38.7895555556,25.4961111111,12.9961111111,30.7541111111,-1.28966666664,23.3134444445,29.0675555556,5.55566666668,30.4563333334,26.2895555556
237.79,49.2337777778,38.3141111111,25.0956666667,40.9003333333,13.3142222222,37.3562222222,43.4865555555,18.774,44.7318888889,39.2722222222
238.17,49.9525555555,44.7292222222,26.7806666666,42.925,17.9486666667,37.2268888889,43.1146666667,26.8756666667,51.0918888889,39.1263333333
238.54,50.245,44.6894444445,28.513,40.5228888889,19.5261111111,37.9084444445,46.732,27.2874444444,46.2418888889,35.2124444444
238.92,59.9463333333,48.3871111111,34.1397777778,47.4911111111,22.3117777778,46.5948888889,56.0933333333,30.3763333333,48.1182222222,42.8316666667
239.29,49.4623333333,42.5626666667,21.4156666667,36.2005555555,13.2615555555,36.2006666666,47.7598888889,20.5196666667,42.294,39.9641111111
239.67,48.0157777778,39.8412222222,21.8254444445,36.2698888889,16.0317777778,38.9682222222,45.3967777778,23.8886666667,43.254,42.619
240.04,43.6708888889,38.0452222222,18.0028888889,32.841,11.1112222222,30.3093333333,42.8972222222,22.8552222222,40.0843333333,37.0603333333
240.42,40.2776666667,38.7077777778,16.7271111111,31.4613333333,12.1375555556,26.6907777778,42.3307777778,26.0868888889,37.5602222222,36.7151111111
240.79,37.7776666667,33.3862222222,15.8203333333,31.1638888889,10.9524444445,24.6031111111,39.8943333333,25.5026666667,33.1745555556,33.545
241.17,30.1044444444,27.6352222222,13.2003333334,22.5544444444,9.78144444447,19.8955555556,33.8081111111,21.2726666666,25.0236666666,25.926
241.54,27.6738888889,26.55,13.6495555556,20.8073333333,10.7366666667,18.0607777778,33.0835555556,21.598,23.1376666666,24.1781111111
241.92,26.7018888889,26.6314444444,15.238,21.7636666667,12.1693333333,18.3774444444,30.8643333333,21.8695555556,21.8694444444,24.4798888889
242.29,28.0454444445,26.0374444444,15.7965555555,23.3266666667,11.9813333333,19.846,31.6936666667,20.5824444444,21.8206666667,26.138
242.67,25.172,22.1894444444,11.4062222222,20.1573333333,7.99733333332,16.4206666667,27.6632222222,17.1745555555,17.6991111111,22.3205555556
243.05,25.3967777778,25.0504444445,13.6218888889,21.645,12.2366666667,18.4127777778,28.1673333333,18.4704444444,19.6825555556,24.0982222222
243.42,23.9275555556,22.7722222222,14.5214444444,22.0296666667,11.7436666667,18.5367777778,27.3651111111,17.7943333333,18.7567777778,21.8647777778
243.80,24.6818888889,23.2965555555,14.3058888889,22.0244444444,10.8282222222,18.8295555556,27.8484444444,17.6137777778,17.3593333333,22.0242222222
244.17,25.1815555556,22.8921111111,13.8471111111,23.5063333333,12.2557777778,19.9051111111,27.2194444445,17.2248888889,17.6996666667,23.618
244.55,24.9061111111,22.1148888889,14.0365555556,23.3225555555,13.0433333333,20.746,27.1604444445,16.935,17.8743333333,23.2688888889
244.92,21.9944444445,19.6911111111,11.3135555556,20.9314444444,11.6933333333,17.717,24.4495555556,14.4014444445,15.8945555556,20.8807777778
245.30,22.6107777778,19.0441111111,11.6368888889,20.7363333333,10.5624444444,18.8615555556,24.5541111111,14.609,16.0035555555,21.2163333333
245.67,22.6526666667,18.8806666667,11.1112222222,20.4797777778,10.4757777778,18.9011111111,23.1857777778,14.4117777778,15.8877777778,20.4797777778
246.05,20.1434444445,15.7598888889,8.80566666666,17.1768888889,7.84199999999,16.8178888889,20.0113333333,12.0181111111,13.3785555556,18.254
246.42,17.7007777778,14.0728888889,6.80000000001,14.8966666666,7.41344444446,15.3172222222,17.613,11.1112222222,10.8833333333,16.1408888889
246.79,18.6046666667,15.617,8.64022222221,16.7797777778,9.83522222221,16.8282222222,19.0243333333,13.0168888889,12.9845555555,18.1686666667
247.17,16.4182222222,13.3146666666,7.16955555555,15.0062222222,7.72811111111,15.3165555556,17.458,12.0733333333,11.3284444444,16.2941111111
247.54,16.4042222222,12.9704444444,6.77755555556,14.0653333333,7.40744444444,14.8747777778,16.6743333333,11.411,10.2265555555,15.9093333333
247.92,16.1346666666,12.9133333333,6.93933333333,13.2822222222,7.50677777779,14.3464444444,15.8366666667,11.4516666666,10.8698888889,15.6803333333
248.29,16.7512222222,14.1286666667,8.136,13.7337777778,8.03733333333,14.735,17.1598888889,12.7607777778,11.9571111111,15.9617777778
248.67,16.2103333333,13.429,8.24266666666,13.3274444444,7.5618888889,14.7762222222,16.7897777778,12.5161111111,11.4152222222,15.6743333333
249.04,19.693,17.2515555555,11.5935555556,16.6227777778,10.5117777778,18.4356666667,19.8683333333,16.111,14.2104444445,18.7135555556
249.42,21.108,18.9423333333,13.2454444444,18.0005555556,11.8328888889,19.7897777778,20.9354444444,17.3885555556,15.4425555555,20.1035555556
249.79,20.6496666667,18.4377777778,12.9773333333,17.9887777778,11.3358888889,19.5785555556,20.9953333334,17.4183333333,16.0186666667,20.0967777778
250.17,21.0516666667,19.3236666667,13.1177777778,18.8776666667,11.8171111111,20.1226666667,22.5194444444,18.5805555556,16.1464444444,20.2526666667
250.54,22.3933333333,19.4871111111,14.7197777778,20.4178888889,12.4217777778,21.2155555556,23.9315555556,19.7151111111,18.7085555556,21.5574444445
250.92,23.6853333333,20.4626666667,15.7966666667,20.265,12.6728888889,21.8267777778,24.9111111111,20.5021111111,19.5334444444,22.4594444445
251.29,22.9935555555,18.8868888889,14.6342222222,18.97,11.5904444445,20.5546666667,23.327,18.6991111111,18.2406666666,21.3466666667
251.66,23.873,20.3811111111,14.709,20.5926666667,12.6561111111,21.0157777778,23.9153333334,19.9153333333,19.5765555555,22.4761111111
252.04,24.4487777778,21.1744444444,16.0445555555,22.2222222222,13.2503333333,21.9604444444,25.9988888889,20.1047777778,19.6462222222,22.9862222222
252.41,24.2007777778,19.7653333334,15.5252222222,20.5262222222,12.6331111111,20.3957777778,25.3316666667,18.8518888889,18.8954444444,22.0483333333
252.79,23.6516666667,19.06,15.8978888889,19.6881111111,12.0207777778,18.7783333333,24.1064444445,18.5618888889,18.0852222222,21.4858888889
253.16,23.0158888889,18.0994444445,15.1014444444,17.9673333334,10.4496666667,16.6445555556,22.3545555555,16.7768888889,17.1075555556,20.26
253.54,20.3201111111,14.7992222222,11.4357777778,14.9385555555,7.12122222223,12.8973333333,19.0211111111,13.7324444445,14.8225555556,17.0031111111
253.91,20.998,15.8468888889,12.6127777778,15.1768888889,8.54711111111,13.7214444444,20.1894444444,14.5994444445,14.8071111111,18.3185555556
254.28,22.491,17.3626666667,13.5043333333,16.5324444445,9.8901111111,14.5056666667,21.0501111111,15.6288888889,17.0451111111,19.0231111111
254.66,24.0658888889,20.7718888889,16.1748888889,18.6331111111,12.291,16.7157777778,22.5417777778,17.9696666667,17.9941111111,21.288
255.03,21.9724444445,19.0012222222,14.3821111111,17.5781111111,10.3621111111,14.4818888889,20.2745555556,16.0301111111,16.1546666667,18.7764444444
255.41,22.4636666666,20.1932222222,15.7488888889,18.6231111111,11.5217777778,15.7487777778,21.3043333333,17.6085555556,18.8406666667,20.2414444445
255.78,22.3651111111,20.9612222222,17.1067777778,18.2726666667,12.5624444444,17.4636666666,21.7225555555,18.4632222222,19.843,20.4377777778
256.15,20.5592222222,19.9807777778,14.5818888889,16.2931111111,10.8218888889,15.7628888889,19.6917777778,17.426,19.0407777778,19.4262222222
256.53,19.7184444444,19.7406666667,14.554,16.3425555555,11.6925555556,16.499,18.3545555556,17.3262222222,18.2651111111,19.4723333333
256.90,19.9554444444,19.814,14.0457777778,15.9684444444,12.366,17.5267777778,18.6197777778,16.4944444444,17.8708888889,19.4697777778
257.28,15.8782222222,15.6927777778,11.3152222222,11.8345555556,9.62722222222,15.0622222222,16.0267777778,13.2258888889,14.7653333333,16.1194444444
257.65,16.705,16.4444444444,12.7814444444,12.7971111111,11.096,16.4137777778,17.7162222222,14.5134444444,16.0614444444,16.9655555555
258.02,14.3993333334,14.0545555555,10.3287777778,9.78533333333,8.41944444446,14.1342222222,15.049,11.9331111111,13.4182222222,14.3065555555
258.40,13.1531111111,12.229,9.24033333334,8.57844444444,7.31233333332,12.7195555556,13.9744444444,10.5864444444,11.978,13.6778888889
258.77,11.495,10.3435555555,7.52133333333,6.31822222222,5.39477777777,10.5508888889,12.5531111111,8.09211111111,9.92844444446,11.9097777778
259.15,11.88,10.5205555556,8.13866666668,6.69466666667,5.879,11.308,13.352,8.66377777778,10.1827777778,12.4426666667
259.52,11.9733333333,10.56,8.08888888889,6.65777777778,5.85777777779,11.3422222222,13.4311111111,8.45333333333,9.55555555555,12.5333333333
259.89,12.1834444444,10.4357777778,8.173,6.67855555555,5.65688888888,11.28,13.5091111111,8.56122222223,9.59144444444,12.9601111111
260.27,12.3958888889,10.3435555556,8.8888888889,6.78788888889,6.44055555557,11.5635555556,13.8747777778,9.0908888889,9.90711111112,13.0423333333
260.64,11.695,9.71611111109,8.33733333333,6.253,5.97733333333,10.965,13.5525555556,8.67811111112,9.38366666668,12.4736666667
261.01,11.3224444445,9.85222222221,8.04899999999,6.16477777778,5.70177777778,10.6643333333,13.1173333333,8.57688888889,9.29977777777,12.2888888889
261.39,11.7557777778,10.2513333333,8.49055555556,6.85344444445,6.36566666666,10.8217777778,13.459,9.16822222222,10.1026666667,13.1201111111
261.76,11.1025555555,9.79022222222,7.78722222221,5.95711111111,5.84477777777,9.87655555557,12.5702222222,8.68522222222,8.84055555557,12.5185555556
262.13,11.7822222222,10.3943333333,8.9161111111,6.77544444444,7.01133333332,10.3764444444,13.7052222222,9.54177777779,9.70511111112,13.7687777778
262.51,12.0645555556,11.1111111111,9.95344444443,6.94688888889,7.27777777779,11.0332222222,14.3802222222,9.97277777779,9.97300000001,14.0203333333
262.88,13.0636666667,11.8963333333,10.8458888889,7.8001111111,7.96988888888,11.8751111111,15.4834444445,11.5994444445,11.1111111111,14.8677777778
263.25,12.3742222222,11.8128888889,10.9006666667,7.39188888889,7.54377777779,11.2515555555,14.924,11.1228888889,10.6783333334,14.3975555556
263.63,11.671,11.1731111111,10.1404444445,6.38311111112,6.65666666667,10.6507777778,13.8857777778,10.4515555555,10.4267777778,13.4752222222
264.00,10.6048888889,10.0986666666,9.41055555557,5.64644444444,6.23044444444,10.0728888889,13.1231111111,9.81311111111,9.31999999999,12.2663333333
264.37,9.4678888889,9.20700000002,7.8508888889,4.90344444444,4.87755555556,8.93311111112,11.8284444444,8.48977777777,8.03344444443,11.372
264.75,10.2505555556,10.4022222222,8.61811111112,5.47966666667,5.88466666666,10.1872222222,12.8575555556,9.04833333334,9.04833333333,12.2375555556
265.12,10.2333333333,9.4557777778,8.50244444443,5.79366666667,5.60577777779,10.0451111111,12.9293333333,9.07944444444,9.09199999998,11.688
265.49,8.99600000001,8.63111111111,7.35499999999,5.28811111111,4.89911111111,9.81044444446,12.4482222222,8.26655555557,7.90166666668,10.6006666667
265.87,7.97611111111,7.98788888888,7.35144444443,5.22522222222,4.94888888888,9.78999999998,12.3242222222,7.56766666668,7.80777777779,10.7027777778
266.24,7.10355555554,7.7931111111,6.90511111111,4.80188888889,4.13599999999,9.28855555557,11.076,7.127,7.25555555556,9.75577777777
266.61,7.62400000001,8.2278888889,7.49866666668,5.49288888889,5.43599999999,9.70933333333,11.1111111111,7.41888888888,7.93155555556,10.4502222222
266.98,6.7821111111,7.52566666667,6.98200000001,4.72866666667,5.33911111111,9.29077777778,10.3786666666,6.16055555556,7.3261111111,10.3007777778
267.36,6.77700000001,7.59833333333,6.79855555555,4.62588888889,5.60944444446,9.16566666668,10.333,6.22566666667,7.93333333333,10.5707777778
267.73,6.6558888889,7.58733333334,6.8148888889,4.79355555556,5.60833333332,8.95222222223,10.561,6.17977777778,7.74588888889,10.6878888889
268.10,6.618,7.18877777778,6.85055555555,4.44,5.36000000001,8.45755555554,10.7622222222,5.90977777778,7.75977777779,11.0372222222
268.48,6.78477777778,7.33488888888,7.10655555556,4.49233333333,5.14566666667,8.71455555558,11.1217777778,5.99644444444,8.14400000001,11.2458888889
268.85,6.57133333334,7.38377777778,7.44466666668,4.87488888889,4.43833333333,8.89688888887,10.8673333333,5.99244444444,8.31822222223,11.5885555556
269.22,6.71422222223,7.60144444445,7.64077777777,4.45633333333,4.52533333335,8.90266666667,10.914,5.92522222222,7.89688888889,11.7814444445
269.59,7.63466666668,8.59499999999,8.35488888889,4.70577777778,4.74411111111,9.25766666667,11.4282222222,6.44377777778,8.28777777779,12.5324444445
269.97,8.67877777779,9.26844444445,8.44844444444,5.47255555555,5.11333333333,10.54,12.3548888889,7.25066666666,9.04733333334,12.7694444444
270.34,8.95877777777,9.65844444443,8.30422222221,5.70355555555,5.3,11.0753333333,12.9135555555,7.09355555556,9.25466666667,12.8148888889
270.71,8.77155555555,9.79033333333,7.82200000001,5.12822222222,4.74844444444,11.0247777778,12.9327777778,6.71688888889,9.2551111111,12.5356666667
271.09,9.11644444444,10.0643333333,7.95422222222,5.61344444444,5.01144444445,11.1112222222,12.9656666667,7.097,9.33066666667,12.2073333333
271.46,9.91555555555,10.3778888889,8.09822222223,6.16922222222,5.51577777778,11.685,13.3828888889,7.46844444444,9.27777777778,12.8406666667
271.83,11.0571111111,11.2578888889,9.21033333333,7.17044444443,6.88455555557,12.5482222222,14.7892222222,8.56133333334,10.5084444445,13.9546666667
272.20,11.246,11.0435555556,8.92933333334,7.15988888889,6.75511111111,12.5805555556,14.5824444444,8.46455555557,10.264,13.2104444444
272.58,11.5426666667,11.2003333333,9.52677777778,7.40722222222,7.19177777778,13.201,14.8592222222,9.14033333333,10.4417777778,13.5432222222
272.95,11.6337777778,11.029,9.38622222222,7.049,7.80311111112,13.1943333333,15.0612222222,9.26666666664,10.0732222222,13.3437777778
273.32,10.8471111111,10.8847777778,8.68988888889,6.50211111111,7.27166666666,12.4084444444,15.1014444445,8.62955555556,9.80599999999,13.0723333334
273.69,10.2246666667,10.1711111111,8.10800000002,5.99866666667,6.80888888889,11.9287777778,14.4583333333,7.74844444444,9.57522222222,11.6841111111
274.06,8.53122222222,8.6498888889,6.62388888889,3.94888888889,5.31022222222,9.48077777779,12.6937777778,6.10155555555,8.23844444443,10.106
274.44,9.20944444443,8.66177777778,6.88911111111,4.13344444445,5.87377777778,9.79788888889,12.9321111111,6.38944444445,8.5488888889,10.8693333333
274.81,8.96877777777,7.84366666667,6.30144444444,3.80933333333,5.57655555556,9.46066666665,12.3864444444,6.54333333333,7.89377777778,10.5108888889
275.18,8.76299999999,7.89099999999,6.00888888889,3.48788888889,5.06777777778,9.59155555557,12.7515555556,6.48377777778,7.83044444445,10.7141111111
275.55,8.19400000001,7.29255555557,5.46277777778,2.61644444444,4.45488888889,9.13122222222,12.384,6.00188888889,7.55766666666,9.82044444446
275.93,7.16722222222,6.49200000001,4.223,1.43188888889,3.10655555556,8.26566666667,10.8048888889,5.06933333333,6.24877777778,8.25666666667
276.30,6.69255555555,6.72022222222,3.90088888889,1.442,2.958,8.43966666667,10.5286666667,4.45544444444,6.28588888888,8.43044444444
