wavelength,Back_DolFrim,Belly_DolFrim,Breast_DolFrim,Crissum_DolFrim,Crown_DolFrim,DorTail_DolFrim,Patch10_DolFrim,Rump_DolFrim,Throat_DolFrim,WingTip_DolFrim
595.15,5.364,44.38475,41.344,36.1058333333,16.9225,6.94,27.2186666667,4.6225,37.7071666666,6.68816666666
595.49,5.37316666667,44.354,41.3668333334,36.0811666667,16.9271666667,6.9775,27.2468333333,4.65783333333,37.6748333334,6.72316666667
595.82,5.41583333333,44.3511666667,41.3471666666,36.1226666667,17.034,6.99916666667,27.3286666667,4.71183333333,37.7156666667,6.76033333333
596.16,5.37016666666,44.3725,41.4275,36.1648333334,17.093,7.001,27.3843333333,4.7505,37.6725,6.79016666666
596.50,5.30333333333,44.39375,41.348,36.1348333334,17.0841666667,6.93783333333,27.3445,4.71133333334,37.5595,6.69
596.83,5.32583333333,44.3168333334,41.3745,36.0928333334,17.0355,6.88566666667,27.3055,4.676,37.5081666666,6.6845
597.17,5.29883333333,44.259,41.3775,36.1581666667,16.983,6.95166666666,27.2891666667,4.69466666667,37.4745,6.642
597.51,5.29983333333,44.2764166667,41.4111666667,36.1536666666,17.0166666667,6.95916666667,27.3361666667,4.68516666666,37.4498333333,6.6475
597.84,5.2455,44.3581666666,41.4825,36.2515,17.0465,6.9475,27.3433333334,4.66866666667,37.4525,6.62033333334
598.18,5.28683333334,44.37425,41.5495,36.3345,17.0698333333,6.98116666666,27.4101666666,4.7095,37.4556666667,6.65966666667
598.52,5.34283333333,44.314,41.5853333334,36.3858333333,17.0791666667,6.94883333334,27.3903333334,4.78966666666,37.4615,6.70616666667
598.85,5.33,44.3331666667,41.5846666667,36.4001666666,17.042,6.95566666666,27.3526666666,4.72833333333,37.5013333334,6.6915
599.19,5.329,44.37875,41.5321666666,36.413,17.0523333333,6.92966666666,27.3656666667,4.7145,37.494,6.67916666667
599.53,5.315,44.4280833334,41.6231666666,36.4183333334,16.9836666667,6.88883333333,27.3338333333,4.66866666667,37.5116666667,6.6665
599.86,5.33983333334,44.4344166667,41.6111666666,36.4075,16.9456666667,6.8345,27.2855,4.625,37.5466666666,6.64016666667
600.20,5.319,44.4303333333,41.6326666667,36.4223333333,16.925,6.75333333333,27.2756666667,4.57933333334,37.5126666667,6.62
600.53,5.29216666667,44.4570833333,41.6113333334,36.4156666666,16.891,6.75033333333,27.315,4.53683333333,37.5043333333,6.55333333333
600.87,5.35166666667,44.4575,41.5971666666,36.3608333334,16.9275,6.7065,27.3355,4.5435,37.503,6.63233333333
601.21,5.40816666667,44.4474166666,41.6121666666,36.4005,16.9368333333,6.6795,27.3778333333,4.53366666667,37.4775,6.66983333334
601.54,5.49583333333,44.4921666667,41.6245,36.461,16.902,6.71883333334,27.4481666666,4.60683333334,37.5163333334,6.75933333333
601.88,5.5225,44.5789166667,41.642,36.4768333334,16.9971666667,6.75216666666,27.5158333333,4.6485,37.5751666667,6.81916666666
602.21,5.44866666666,44.6055,41.6341666667,36.3896666667,16.9463333333,6.7425,27.5053333333,4.57666666666,37.5436666667,6.7425
602.55,5.36116666666,44.6445833333,41.7076666666,36.3526666666,16.9713333333,6.68316666667,27.5581666667,4.55066666667,37.4943333333,6.70116666667
602.88,5.308,44.5580833333,41.728,36.3113333333,16.9011666667,6.68083333334,27.5028333333,4.49116666667,37.4886666667,6.61383333334
603.22,5.21683333333,44.4464166666,41.5945,36.2611666666,16.8723333333,6.63766666667,27.4261666667,4.4595,37.4475,6.56516666667
603.56,5.26216666667,44.46475,41.6396666667,36.2975,16.9135,6.735,27.47,4.51383333334,37.448,6.571
603.89,5.29366666667,44.4465,41.6543333333,36.3003333333,16.9703333333,6.77933333333,27.5365,4.52133333334,37.4663333333,6.59416666667
604.23,5.30183333333,44.49075,41.7085,36.3628333333,16.9338333333,6.82283333333,27.5125,4.5655,37.5798333333,6.5975
604.56,5.278,44.52075,41.7008333334,36.36,16.8921666667,6.823,27.4596666667,4.57283333333,37.5646666667,6.567
604.90,5.19216666666,44.43975,41.6541666666,36.2191666666,16.8113333333,6.81433333334,27.3595,4.54533333333,37.4846666666,6.474
605.23,5.19766666667,44.3933333334,41.6293333334,36.2176666666,16.8413333333,6.84983333334,27.3101666667,4.543,37.4731666667,6.45383333333
605.57,5.16183333334,44.3720833334,41.629,36.2528333333,16.7518333333,6.83316666666,27.2428333333,4.48116666667,37.4796666667,6.42066666667
605.90,5.15466666667,44.4136666667,41.6538333333,36.2683333334,16.7585,6.86683333333,27.236,4.471,37.4753333333,6.41116666667
606.24,5.25233333333,44.4355,41.6505,36.392,16.8243333333,6.93216666667,27.2616666667,4.559,37.5851666666,6.49816666666
606.58,5.3005,44.5659166666,41.727,36.4595,16.9211666667,6.94583333333,27.3036666666,4.63233333333,37.6433333333,6.60233333334
606.91,5.36116666666,44.5734166667,41.7686666666,36.4535,16.9351666667,6.96316666666,27.3416666667,4.59733333333,37.6006666666,6.59833333334
607.25,5.39916666666,44.5945833334,41.7516666666,36.4885,16.9916666667,6.97683333333,27.378,4.6115,37.622,6.735
607.58,5.41683333334,44.65975,41.8041666667,36.556,16.945,6.98133333333,27.3381666667,4.6355,37.6903333333,6.80466666667
607.92,5.42816666666,44.6051666666,41.6591666666,36.4901666666,16.9526666667,6.95816666666,27.2601666667,4.59983333333,37.6346666667,6.83183333334
608.25,5.47916666667,44.572,41.6438333334,36.5331666667,16.9485,7.02483333333,27.279,4.61933333333,37.6831666667,6.90883333334
608.59,5.5185,44.641,41.6548333333,36.6521666667,16.942,7.06066666667,27.299,4.61233333333,37.9108333333,6.98666666667
608.92,5.51283333333,44.60775,41.7266666667,36.5671666666,16.9365,7.08316666667,27.3188333333,4.60283333333,37.9543333334,7.03266666667
609.26,5.50183333334,44.6244166666,41.624,36.4275,16.9885,7.03633333333,27.3146666666,4.6435,38.0165,7.065
609.59,5.56833333333,44.6119166667,41.5121666667,36.4166666667,16.9266666667,7.04483333333,27.2381666667,4.69816666666,38.0646666666,7.18633333333
609.93,5.59516666667,44.6298333333,41.5256666666,36.3188333333,16.8433333333,7.11683333333,27.1791666667,4.7085,38.0901666666,7.27783333333
610.26,5.63233333333,44.5808333334,41.4426666666,36.3303333333,16.8301666667,7.195,27.141,4.72416666667,38.1068333333,7.37266666667
610.60,5.6585,44.6075,41.4506666667,36.3951666666,16.8231666667,7.2275,27.1236666667,4.7985,38.1063333333,7.47683333333
610.93,5.57866666667,44.5344166667,41.3615,36.2336666666,16.6528333333,7.15033333334,26.9478333333,4.6975,38.0885,7.379
611.27,5.567,44.5480833334,41.3286666666,36.1745,16.6721666667,7.20166666666,26.9298333333,4.69716666667,38.1471666666,7.4065
611.60,5.58966666666,44.5224166667,41.4085,36.1958333333,16.7596666667,7.2575,26.981,4.75416666667,38.2266666667,7.52266666667
611.93,5.5875,44.4085,41.4253333333,36.1425,16.807,7.18783333333,26.9806666667,4.75383333333,38.1908333333,7.50116666667
612.27,5.5565,44.3955833334,41.4883333333,36.1373333333,16.886,7.181,27.0065,4.777,38.0855,7.50133333333
612.60,5.57383333333,44.439,41.4906666667,36.2071666666,16.8911666667,7.091,27.0456666666,4.73716666667,38.1166666667,7.47516666667
612.94,5.66716666667,44.3956666667,41.4815,36.2043333334,16.87,7.17133333334,27.0168333334,4.72766666666,38.0423333333,7.50533333333
613.27,5.62366666666,44.3653333333,41.6131666667,36.2421666667,16.912,7.09783333333,27.1055,4.67333333334,38.018,7.41633333334
613.61,5.51366666666,44.2350833334,41.5875,36.156,16.8455,6.93966666667,27.0538333333,4.56933333333,37.8258333334,7.25283333333
613.94,5.44116666666,44.2813333334,41.6286666666,36.0521666666,16.8328333333,6.843,27.0783333334,4.52283333333,37.7753333333,7.158
614.28,5.46566666667,44.24725,41.6398333333,35.9936666667,16.8635,6.88066666667,27.0981666667,4.5345,37.8303333333,7.1205
614.61,5.52733333333,44.40925,41.8011666667,36.2536666666,17.0495,6.98933333334,27.3278333334,4.64583333333,37.933,7.18216666667
614.94,5.571,44.3875,41.8728333334,36.2908333334,17.052,7.041,27.3865,4.69733333334,37.9163333333,7.21983333333
615.28,5.5425,44.5075,41.8551666666,36.3335,17.0508333333,6.988,27.4411666666,4.5965,37.8453333333,7.17666666667
615.61,5.484,44.7411666667,41.9531666666,36.4021666667,17.0395,7.045,27.4943333333,4.57266666667,37.9451666666,7.1595
615.95,5.55983333333,44.83775,42.081,36.423,17.072,7.13416666667,27.5453333334,4.6445,38.0225,7.22666666667
616.28,5.53133333334,44.81975,42.0555,36.4651666667,17.0361666667,7.13866666666,27.513,4.72966666667,37.9941666667,7.22566666667
616.61,5.40583333333,44.94275,42.1996666667,36.6518333333,17.0581666667,7.134,27.602,4.6875,38.0446666667,7.1735
616.95,5.49083333333,45.0248333334,42.2626666666,36.7508333334,17.1375,7.26233333334,27.6778333334,4.7965,38.085,7.29583333333
617.28,5.52,45.0921666667,42.3575,36.8686666667,17.2446666667,7.34166666666,27.7656666666,4.82683333333,38.2136666667,7.30066666667
617.62,5.54766666667,45.04975,42.3013333334,36.9053333334,17.1596666667,7.28183333333,27.7281666666,4.80983333333,38.1851666666,7.26466666667
617.95,5.461,45.04475,42.2613333333,36.8535,17.1186666667,7.20283333334,27.6716666666,4.755,38.177,7.15516666667
618.28,5.3935,45.0283333334,42.2846666666,36.7966666666,17.0606666667,7.13033333333,27.624,4.70766666667,38.1841666667,7.129
618.62,5.44866666666,45.0259166667,42.2896666666,36.7978333333,17.1856666667,7.16166666666,27.6563333333,4.76416666667,38.2056666667,7.18716666667
618.95,5.419,44.9276666666,42.2453333334,36.7868333334,17.179,7.09916666666,27.6278333334,4.81516666667,38.1753333333,7.06716666667
619.28,5.42566666667,44.9246666666,42.2823333333,36.7681666667,17.2091666667,7.07233333333,27.6921666667,4.78616666667,38.188,7.0765
619.62,5.48216666666,44.8685,42.2143333333,36.8036666667,17.278,7.08016666667,27.734,4.82733333333,38.1815,7.104
619.95,5.51116666666,44.891,42.25,36.8406666666,17.395,7.1135,27.8346666667,4.78033333333,38.211,7.13033333333
620.28,5.488,44.72825,42.2033333334,36.6938333333,17.3598333333,7.04416666667,27.7858333333,4.75666666666,38.0801666667,7.07133333333
620.62,5.48866666666,44.6818333333,42.1631666666,36.6151666666,17.3518333333,7.0405,27.7353333333,4.73266666667,38.0701666666,7.0165
620.95,5.54266666667,44.76775,42.1988333334,36.7176666667,17.3488333333,7.0645,27.7476666667,4.75333333334,38.0695,7.0145
621.28,5.56616666666,44.8533333334,42.2726666666,36.853,17.5055,7.158,27.8475,4.80316666666,38.1278333333,7.12516666667
621.62,5.57433333333,44.80475,42.2891666667,36.9,17.4481666667,7.16066666667,27.8336666667,4.76366666667,38.0955,7.152
621.95,5.67716666667,44.79825,42.3078333334,36.8463333334,17.5068333333,7.23016666667,27.8586666667,4.811,38.0668333334,7.19133333333
622.28,5.53733333333,44.69275,42.1778333334,36.6815,17.2626666667,7.09433333334,27.724,4.65416666667,37.983,7.0135
622.62,5.505,44.753,42.2118333334,36.6996666667,17.1758333333,7.14633333333,27.6608333333,4.584,37.9448333333,7.04216666667
622.95,5.48766666666,44.56125,42.1155,36.7218333333,17.122,7.0785,27.5135,4.5585,37.8181666667,6.99183333334
623.28,5.37183333334,44.59925,42.1073333333,36.711,17.0776666667,6.9265,27.4855,4.423,37.7951666667,6.92083333333
623.62,5.31466666666,44.49875,42.0515,36.5766666666,16.9716666667,6.929,27.3761666667,4.38983333333,37.7146666667,6.86616666667
623.95,5.412,44.7144166666,42.1461666667,36.7426666666,17.0405,7.06283333333,27.474,4.469,37.9583333333,6.9165
624.28,5.35683333333,44.6821666667,42.2048333333,36.7051666667,17.0563333333,7.03483333333,27.5236666667,4.4415,37.978,6.85283333333
624.62,5.36466666667,44.6714166667,42.155,36.5661666667,17.049,7.04866666666,27.5268333333,4.44716666666,37.9415,6.89166666667
624.95,5.359,44.48625,42.0191666667,36.368,16.9481666667,7.03333333334,27.406,4.4325,37.8105,6.769
625.28,5.4335,44.6035,42.1673333334,36.3856666667,17.0306666667,7.1125,27.4886666667,4.50033333333,37.9073333333,6.83016666666
625.61,5.50283333333,44.7593333333,42.2201666667,36.464,17.045,7.19933333333,27.5565,4.6185,38.0278333334,6.93283333334
625.95,5.57366666666,44.88625,42.3203333333,36.6031666666,17.1575,7.228,27.6571666667,4.68466666667,38.0556666666,6.96916666667
626.28,5.67516666666,44.9576666666,42.4346666667,36.7146666667,17.328,7.316,27.8323333333,4.798,38.1775,7.088
626.61,5.7335,45.1354166667,42.461,36.74,17.442,7.41,27.98,4.8415,38.2275,7.1315
626.94,5.79666666667,45.1536666666,42.5096666666,36.771,17.4523333333,7.48566666667,28.0105,4.9055,38.2735,7.168
627.28,5.84666666666,45.26625,42.4891666667,36.8305,17.552,7.57066666667,28.0795,4.96133333334,38.2936666667,7.22933333334
627.61,5.84066666666,45.0551666666,42.3278333334,36.6863333333,17.4985,7.49616666667,28.0295,4.96483333334,38.1365,7.24016666667
627.94,5.8515,45.1349166666,42.3483333333,36.764,17.5503333333,7.5385,28.0458333334,4.94816666666,38.2175,7.31066666666
628.27,5.81866666667,45.11375,42.2715,36.7548333334,17.5341666667,7.5305,27.9998333333,4.99383333334,38.1938333333,7.32533333334
628.61,5.76833333333,45.1975833333,42.4726666666,36.8481666667,17.5351666667,7.52566666667,28.006,4.96466666666,38.2853333333,7.3695
628.94,5.71616666667,45.1560833333,42.4081666667,36.8248333333,17.4771666667,7.46316666666,28.0145,4.92633333334,38.2713333334,7.36433333333
629.27,5.69866666666,45.1098333333,42.3353333334,36.8388333333,17.4913333333,7.44,27.9733333333,4.859,38.2428333333,7.30483333333
629.60,5.69616666667,45.1606666667,42.3256666667,36.8211666667,17.4593333333,7.46766666667,27.9485,4.86933333333,38.2761666667,7.34683333334
629.94,5.6235,45.0068333334,42.1186666667,36.559,17.3283333333,7.357,27.7835,4.75666666667,38.1525,7.2185
630.27,5.634,44.971,42.1115,36.5526666666,17.251,7.345,27.6855,4.77116666667,38.2388333334,7.2675
630.60,5.56966666667,44.9251666667,42.1453333333,36.4711666666,17.2718333333,7.27766666667,27.6615,4.73233333333,38.122,7.20466666667
630.93,5.595,44.9980833333,42.3166666667,36.4835,17.2091666667,7.23433333333,27.62,4.70283333333,38.2703333333,7.176
631.26,5.56133333333,45.0253333334,42.354,36.4955,17.2105,7.226,27.5663333334,4.614,38.216,7.13016666666
631.60,5.58066666666,45.13,42.4451666667,36.4938333333,17.2203333333,7.184,27.5796666666,4.67883333333,38.2415,7.17366666667
631.93,5.58816666666,45.2273333334,42.5421666666,36.6125,17.2665,7.21333333334,27.6536666667,4.603,38.44,7.17433333333
632.26,5.6,45.24775,42.44,36.4996666667,17.285,7.186,27.6868333334,4.59633333334,38.4396666666,7.17266666667
632.59,5.5735,45.1745,42.372,36.4928333333,17.2445,7.17883333333,27.5935,4.573,38.4171666667,7.0965
632.92,5.4435,45.1929166666,42.4315,36.4506666667,17.1678333333,6.99833333333,27.6346666666,4.50983333333,38.3746666667,7.00616666666
633.26,5.36316666667,45.0225833333,42.4716666666,36.3446666666,17.0866666667,6.9705,27.5723333334,4.44666666667,38.2046666666,6.945
633.59,5.36216666667,45.0861666667,42.6845,36.3758333334,17.114,6.9385,27.6586666667,4.47516666667,38.2556666667,6.93116666666
633.92,5.2925,44.9968333333,42.6116666666,36.2678333333,17.1015,6.92933333334,27.6281666666,4.38033333333,38.1368333333,6.83983333333
634.25,5.37333333334,45.0748333333,42.5933333334,36.3683333334,17.1068333333,7.03083333333,27.6858333334,4.43316666667,38.2068333334,6.9395
634.58,5.31983333333,44.8465,42.4316666667,36.3523333334,17.0878333333,6.93316666667,27.663,4.40466666667,38.0868333334,6.90166666667
634.91,5.3395,44.9743333334,42.5943333334,36.4963333334,17.1461666667,6.91116666667,27.7858333333,4.45866666667,38.178,6.92766666666
635.25,5.28283333334,44.78725,42.4861666666,36.4721666666,17.065,6.88116666667,27.7296666666,4.36133333333,38.0321666666,6.81433333333
635.58,5.29283333334,44.7304166667,42.4966666667,36.3908333334,17.0818333333,6.82533333333,27.7135,4.38733333334,37.8988333333,6.78666666667
635.91,5.373,44.6961666667,42.434,36.5323333333,17.1176666667,6.86116666666,27.7411666667,4.44,37.8976666667,6.835
636.24,5.4845,44.7710833334,42.4486666666,36.5485,17.1971666667,6.91033333334,27.803,4.50066666667,37.9163333333,6.94216666666
636.57,5.5795,44.7288333333,42.4868333333,36.6196666667,17.3243333333,7.012,27.8528333333,4.58316666667,37.8826666666,7.06616666666
636.90,5.692,44.89525,42.5578333333,36.7665,17.4123333333,7.044,27.911,4.66166666667,38.1283333333,7.19983333334
637.23,5.62983333334,44.8074166666,42.5391666667,36.865,17.3213333333,7.09933333333,27.8486666667,4.61033333333,38.0741666667,7.23466666666
637.56,5.642,44.8415833334,42.6108333334,36.8448333333,17.3293333333,7.07816666667,27.8721666667,4.67633333334,38.1066666666,7.25216666666
637.90,5.62516666667,44.7715833334,42.4356666667,36.8055,17.2668333333,7.0865,27.7625,4.65733333333,38.1871666667,7.22216666667
638.23,5.6635,44.9089166667,42.5261666666,36.8095,17.2155,7.15533333333,27.737,4.62216666667,38.2173333333,7.18116666666
638.56,5.704,44.945,42.5853333334,36.803,17.2433333333,7.18533333333,27.8005,4.63683333333,38.3016666667,7.20833333334
638.89,5.81866666667,45.0105833333,42.6218333333,36.8756666666,17.2596666667,7.2385,27.8066666666,4.6875,38.3713333333,7.28266666667
639.22,5.7065,44.8801666666,42.5213333334,36.8306666667,17.1183333333,7.14016666666,27.7111666667,4.57233333333,38.187,7.1775
639.55,5.729,44.9304166667,42.7211666666,36.828,17.1488333333,7.19716666666,27.8061666667,4.58283333333,38.28,7.10616666667
639.88,5.82866666667,45.0816666666,42.8635,37.0185,17.4013333333,7.38316666666,28.0128333333,4.6775,38.3921666667,7.20433333333
640.21,5.82016666667,45.025,42.7586666667,36.8601666667,17.2835,7.39266666666,27.9175,4.59433333333,38.328,7.11883333333
640.54,5.84466666667,45.1066666666,42.847,37.0058333333,17.4326666667,7.5125,28.0625,4.65133333333,38.4156666666,7.1735
640.87,5.96983333333,45.2788333334,42.7833333334,37.1063333334,17.5506666667,7.536,28.1353333333,4.7935,38.562,7.31183333334
641.20,5.91533333333,45.3670833333,42.8161666666,37.1666666667,17.5653333333,7.499,28.249,4.75116666667,38.6253333333,7.28
641.53,6.01766666666,45.5884166666,43.057,37.086,17.6368333333,7.50716666667,28.43,4.8005,38.6045,7.29916666667
641.87,5.97116666667,45.4845833334,43.0355,37.066,17.6401666667,7.454,28.4606666666,4.80816666667,38.5191666667,7.301
642.20,5.91133333333,45.4625833333,42.9841666666,36.99,17.574,7.503,28.375,4.795,38.507,7.29766666667
642.53,5.91816666666,45.52125,42.9715,37.0196666666,17.6098333333,7.539,28.4258333333,4.80416666667,38.5508333333,7.3285
642.86,6.0245,45.69925,43.082,37.2135,17.7841666667,7.67283333333,28.6621666667,4.9335,38.8856666666,7.49633333334
643.19,6.01733333333,45.7276666666,42.9975,37.121,17.7523333333,7.72033333334,28.6348333334,4.95366666667,38.8941666667,7.6215
643.52,5.86866666666,45.6234166667,43.008,37.0563333333,17.588,7.6705,28.5211666667,4.9575,38.7635,7.59183333333
643.85,5.831,45.683,43.0091666667,37.1841666667,17.6073333333,7.63883333334,28.5505,4.95966666667,38.876,7.56783333334
644.18,5.91083333333,45.6984166666,43.0351666666,37.253,17.647,7.60616666667,28.562,4.9735,38.9766666667,7.506
644.51,5.89516666667,45.5778333334,43.1511666666,37.2436666667,17.6446666667,7.71033333333,28.4938333333,4.9295,38.9133333333,7.397
644.84,6.03883333333,45.6645833333,43.298,37.3881666667,17.5836666667,7.81966666667,28.441,5.048,38.9115,7.533
645.17,5.9165,45.4331666666,43.2528333333,37.4858333334,17.5238333333,7.75216666667,28.2678333333,4.98716666667,38.8765,7.5305
645.50,5.8675,45.4654166667,43.2066666667,37.5055,17.4258333333,7.746,28.1856666667,5.0075,38.9518333333,7.54016666666
645.83,5.92033333333,45.5154166666,43.2218333334,37.6061666666,17.4358333333,7.75333333334,28.166,5.08133333333,38.8461666666,7.5805
