wavelength,Back_PhrPlef,Belly_PhrPlef,Breast_PhrPlef,Crissum_PhrPlef,Crown_PhrPlef,DorTail_PhrPlef,Rump_PhrPlef,Throat_PhrPlef,WingTip_PhrPlef
598.52,11.59875,35.0408333333,27.89975,42.2695833333,11.42125,8.97858333333,12.17725,34.5460833333,10.81275
598.85,11.6485833333,35.0973333333,27.9621666667,42.3535833334,11.459,9.03175000001,12.219,34.606,10.8625
599.19,11.6505,35.0704166667,27.9591666667,42.3744166667,11.4359166667,9.02383333333,12.2119166667,34.58725,10.86475
599.53,11.65575,35.0831666667,27.9824166667,42.4178333333,11.43325,9.0085,12.2314166667,34.5956666667,10.8625
599.86,11.6870833333,35.1349166667,28.02625,42.4928333333,11.4725,9.01300000001,12.25325,34.6181666666,10.913
600.20,11.70375,35.13625,28.0726666667,42.4276666667,11.5061666667,9.02991666667,12.2726666666,34.5754166667,10.95325
600.53,11.6935833333,35.1201666667,28.0285,42.3860833334,11.5090833333,9.01641666666,12.26,34.54475,10.9561666667
600.87,11.6678333333,35.0455,27.99825,42.3160833334,11.5019166667,8.99733333334,12.2514166667,34.4879166667,10.9318333333
601.21,11.6465833333,35.0289166667,27.9825833333,42.27,11.48275,9.00224999999,12.2465833334,34.4580833333,10.9396666667
601.54,11.62625,34.9535,27.9600833333,42.2168333334,11.4535,8.98391666667,12.2415833334,34.4124166667,10.9275
601.88,11.66575,35.0375833333,28.0310833334,42.28425,11.4920833333,9.01516666666,12.2476666667,34.477,10.97325
602.21,11.67775,35.03525,28.0135833333,42.3296666667,11.5140833333,9.01874999999,12.253,34.4985833333,10.9746666667
602.55,11.62425,34.987,27.9406666667,42.2645833334,11.4825833333,8.97008333334,12.2071666667,34.416,10.90425
602.88,11.5378333333,34.9291666667,27.87925,42.17825,11.4345833334,8.90799999999,12.1538333333,34.3351666667,10.853
603.22,11.4704166667,34.8876666667,27.8225,42.1264166667,11.4006666667,8.8675,12.0945,34.2933333333,10.7940833333
603.56,11.4723333333,34.8695,27.77725,42.0755,11.3808333333,8.86558333332,12.08125,34.2945833333,10.7678333333
603.89,11.4810833333,34.92625,27.7834166666,42.1223333333,11.378,8.85983333333,12.0854166666,34.3581666667,10.7401666667
604.23,11.4916666667,34.9415,27.7806666667,42.11725,11.3589166667,8.87833333333,12.0746666667,34.3713333334,10.71725
604.56,11.5135,34.984,27.8296666666,42.1743333333,11.35475,8.90166666667,12.0776666667,34.41925,10.7391666667
604.90,11.5463333333,35.0445833333,27.8610833334,42.24175,11.38225,8.94191666666,12.1065,34.4794166667,10.763
605.23,11.5720833334,35.09775,27.897,42.2944166667,11.4083333333,8.97875,12.1316666667,34.53525,10.8000833333
605.57,11.5445,35.0738333333,27.85425,42.23875,11.3765,8.94299999999,12.11675,34.5043333333,10.76275
605.90,11.5366666667,35.09075,27.8331666667,42.2268333333,11.3619166667,8.93733333333,12.1003333333,34.5079166667,10.7488333333
606.24,11.5735833333,35.109,27.8875,42.25075,11.3839166666,8.95175000001,12.1208333333,34.5839166667,10.809
606.58,11.6515,35.1680833333,27.92025,42.2575,11.4324166667,8.98941666667,12.1510833333,34.63875,10.8414166667
606.91,11.7235,35.174,27.9485,42.2756666667,11.4581666667,9.05275000001,12.1911666667,34.6764166667,10.9114166667
607.25,11.77375,35.1954166666,27.9866666667,42.3250833333,11.4783333333,9.07716666667,12.2083333333,34.7086666667,10.93375
607.58,11.7523333333,35.1365,27.9420833333,42.3014166667,11.4580833333,9.08424999999,12.1961666667,34.63175,10.9380833333
607.92,11.74075,35.1389166667,27.9321666667,42.3148333333,11.4568333334,9.07558333333,12.1919166667,34.628,10.9613333333
608.25,11.7264166667,35.1493333333,27.9235,42.297,11.456,9.10008333332,12.1994166667,34.6225,10.9711666667
608.59,11.7388333333,35.1158333333,27.9260833333,42.2431666666,11.4815833334,9.10691666666,12.1956666667,34.5643333333,10.9751666667
608.92,11.7060833333,35.0651666667,27.8665833334,42.2146666667,11.44375,9.08583333333,12.1466666667,34.5338333334,10.9511666666
609.26,11.65625,35.0026666667,27.7924166667,42.1739166667,11.4191666667,9.07091666668,12.1184166666,34.466,10.9230833333
609.59,11.6155833333,34.9519166666,27.758,42.135,11.41,9.07999999999,12.10975,34.3926666667,10.9286666667
609.93,11.5806666667,34.9010833333,27.7188333333,42.1136666667,11.3706666667,9.09033333333,12.0761666667,34.3529166667,10.91125
610.26,11.56025,34.8724166666,27.669,42.1315833333,11.3629166667,9.11916666667,12.0718333333,34.3285833333,10.9171666667
610.60,11.5259166666,34.8456666667,27.6190833333,42.1175833333,11.3426666667,9.09666666666,12.0464166667,34.2676666667,10.8836666667
610.93,11.4885,34.8245,27.57175,42.0843333333,11.34625,9.12458333334,12.04375,34.2565833334,10.9174166667
611.27,11.4954166667,34.785,27.5470833333,42.041,11.344,9.13358333333,12.0291666667,34.22525,10.9351666667
611.60,11.4678333333,34.72975,27.5056666667,41.9938333333,11.3454166666,9.12683333333,12.0000833333,34.1585,10.9025833333
611.93,11.49075,34.7219166667,27.50875,42.0305833333,11.3680833334,9.14525,12.0199166667,34.16925,10.9263333333
612.27,11.4438333333,34.6735833333,27.4650833333,42.0845,11.307,9.10633333333,11.979,34.1625,10.905
612.60,11.4566666667,34.7135833333,27.50225,42.0866666667,11.3384166667,9.10791666667,11.9879166667,34.1385,10.9058333333
612.94,11.4935833333,34.7430833334,27.5515,42.121,11.3605,9.14766666667,11.9886666667,34.2174166667,10.93825
613.27,11.5641666667,34.826,27.664,42.2131666667,11.3979166667,9.20599999999,12.0286666667,34.3475,10.9788333333
613.61,11.6020833333,34.9046666667,27.6886666667,42.2159166667,11.459,9.22608333334,12.0485833333,34.3438333333,10.9918333333
613.94,11.6154166667,34.90775,27.75575,42.25075,11.4741666666,9.213,12.0610833333,34.3770833333,10.9959166667
614.28,11.6284166667,34.9204166667,27.7795833333,42.2378333333,11.4853333333,9.22474999999,12.0781666667,34.4165,11.0055
614.61,11.6831666667,34.9964166666,27.898,42.27475,11.5316666666,9.23466666666,12.1063333333,34.4765,11.0234166667
614.94,11.7345833333,35.0814166667,27.9725833333,42.3904166667,11.5731666667,9.26083333334,12.1496666667,34.6098333333,11.0528333333
615.28,11.74175,35.0996666667,28.027,42.45075,11.58575,9.26791666667,12.1643333334,34.6869166667,11.0658333333
615.61,11.74425,35.11225,28.0065833333,42.4535833333,11.5909166667,9.21374999999,12.15175,34.696,11.0261666667
615.95,11.7873333334,35.1705,28.0570833334,42.4475833333,11.666,9.24591666666,12.1910833333,34.7458333333,11.0546666667
616.28,11.82125,35.2478333333,28.0840833333,42.5144166667,11.6964166667,9.28808333334,12.2245,34.8458333333,11.0751666667
616.61,11.86375,35.3215,28.1685833333,42.6311666667,11.7388333334,9.31941666667,12.2904166667,34.8953333333,11.1161666667
616.95,11.8638333333,35.3369166667,28.16875,42.638,11.7745833333,9.32508333333,12.2995,34.9161666667,11.1154166667
617.28,11.886,35.30525,28.2145,42.7316666667,11.7981666667,9.34975000001,12.3534166667,34.9834166667,11.16325
617.62,11.93375,35.4155,28.2918333333,42.83275,11.8601666667,9.40133333333,12.40075,35.06725,11.2256666667
617.95,11.9983333333,35.504,28.3936666666,42.9295,11.93675,9.45383333333,12.46,35.1323333333,11.3106666667
618.28,11.9840833333,35.4943333333,28.35825,43.0136666667,11.9470833333,9.46116666667,12.4498333333,35.1369166667,11.3089166667
618.62,11.973,35.47275,28.3516666667,42.9959166667,11.9238333334,9.46075000001,12.43725,35.0828333334,11.3045
618.95,12.0413333333,35.4920833333,28.4025,43.0166666667,11.9706666667,9.511,12.4965,35.1046666666,11.3615833333
619.28,12.0380833333,35.4978333333,28.4126666667,43.0221666667,11.99325,9.54616666667,12.50025,35.1038333333,11.40525
619.62,12.0790833333,35.5275,28.393,43.0539166666,11.9894166667,9.56633333334,12.491,35.0991666667,11.4218333333
619.95,12.09325,35.5133333333,28.41675,43.0594166667,12.0206666667,9.57758333333,12.5176666667,35.099,11.4775833333
620.28,12.05675,35.4338333334,28.349,42.9825833333,11.9838333334,9.55774999999,12.4901666667,35.02025,11.47
620.62,12.0271666667,35.4245,28.3053333333,42.9704166667,11.9678333334,9.53416666666,12.4830833333,34.96475,11.4885
620.95,11.9883333333,35.446,28.2348333333,42.9295833333,11.9139166667,9.48800000001,12.42475,34.9005833333,11.4514166667
621.28,12.00025,35.4503333333,28.2425833333,42.9271666666,11.9045833333,9.47741666668,12.4346666667,34.89375,11.467
621.62,11.96525,35.3913333333,28.1838333334,42.8793333333,11.86775,9.44549999999,12.3885833333,34.8905,11.42175
621.95,12.00225,35.4026666667,28.16625,42.8279166667,11.8535,9.45074999999,12.4101666667,34.8881666667,11.4284166667
622.28,12.0559166667,35.44425,28.2124166667,42.8764166667,11.9333333333,9.49475000001,12.4656666667,34.97525,11.47825
622.62,12.0776666667,35.5024166667,28.2453333333,42.9336666667,11.9465,9.51408333334,12.4746666667,34.9978333333,11.53125
622.95,12.0973333333,35.5244166667,28.2975833333,42.988,11.9549166666,9.51499999999,12.4935833333,35.0235,11.5336666667
623.28,12.089,35.569,28.3518333333,43.0433333333,11.9714166667,9.51775,12.5303333333,35.0915833333,11.545
623.62,12.005,35.50975,28.2729166667,42.9778333333,11.886,9.41525000001,12.42375,35.0326666667,11.4208333333
623.95,12.0360833333,35.544,28.332,42.9905,11.9170833333,9.43766666666,12.442,35.06425,11.4364166667
624.28,12.0508333333,35.5768333334,28.3760833333,43.027,11.8968333333,9.42999999999,12.4308333333,35.0999166667,11.40625
624.62,12.0746666666,35.6013333333,28.429,43.0120833333,11.9213333333,9.44916666666,12.437,35.1389166667,11.4135833333
624.95,12.0375,35.5698333333,28.4011666667,42.9700833333,11.9016666667,9.44183333333,12.41175,35.1305,11.374
625.28,12.1075833333,35.6481666667,28.4729166667,43.0178333333,11.9229166667,9.47691666666,12.44875,35.1725,11.4205
625.61,12.1120833333,35.67375,28.5275833333,43.0310833333,11.9385833333,9.48483333334,12.4536666667,35.18325,11.445
625.95,12.0645,35.62,28.49425,42.9835833333,11.8826666667,9.44949999999,12.3969166667,35.118,11.4021666667
626.28,12.0804166667,35.65125,28.4835,43.0001666667,11.923,9.48016666666,12.4406666667,35.1723333333,11.4238333333
626.61,12.1111666667,35.687,28.5254166667,42.9871666666,11.9376666667,9.50441666668,12.447,35.1969166667,11.4516666667
626.94,12.1170833333,35.69925,28.51275,42.9705,11.9568333333,9.51108333333,12.4691666667,35.2093333333,11.48475
627.28,12.2004166667,35.79275,28.60375,43.0545,12.01775,9.61116666668,12.5555,35.28625,11.5834166667
627.61,12.2713333334,35.8724166667,28.65,43.1723333333,12.04975,9.64575000001,12.577,35.364,11.6358333333
627.94,12.30775,35.85,28.6661666667,43.1403333334,12.0869166667,9.68825000001,12.60075,35.3735,11.6740833333
628.27,12.3556666667,35.8798333333,28.7145833333,43.24275,12.1260833333,9.70716666666,12.6503333334,35.4570833333,11.7254166667
628.61,12.353,35.8865833334,28.7235833333,43.2624166667,12.1314166667,9.70175000001,12.63825,35.49025,11.7415833333
628.94,12.35375,35.8606666666,28.6691666666,43.279,12.14475,9.69775000001,12.6371666666,35.4663333333,11.7470833333
629.27,12.34975,35.8335833333,28.6460833333,43.3119166667,12.1533333333,9.69416666668,12.635,35.48875,11.7663333333
629.60,12.4093333334,35.8756666667,28.6615833333,43.3498333333,12.1843333333,9.71499999999,12.6715833333,35.5470833334,11.7970833334
629.94,12.39075,35.8840833333,28.6755833333,43.3375833333,12.13725,9.68166666668,12.6333333333,35.5358333333,11.76725
630.27,12.3951666667,35.85675,28.63475,43.3265833333,12.1676666666,9.71083333333,12.6688333333,35.5343333333,11.7878333334
630.60,12.42175,35.8091666667,28.655,43.3141666666,12.1681666667,9.72816666666,12.6414166667,35.4900833334,11.7843333334
630.93,12.385,35.7335,28.5640833333,43.2535833333,12.1774166667,9.68308333333,12.6014166667,35.4171666667,11.7501666666
631.26,12.3236666667,35.7518333333,28.5200833333,43.1926666667,12.1593333334,9.63833333334,12.58075,35.3960833333,11.6960833333
631.60,12.3196666667,35.7810833333,28.4824166667,43.2015,12.1560833333,9.62275000001,12.58525,35.39775,11.71475
631.93,12.32925,35.8685833334,28.4968333333,43.2086666666,12.1814166667,9.66499999999,12.6015833333,35.4344166667,11.72675
632.26,12.3241666667,35.8273333333,28.46475,43.1458333333,12.1621666667,9.66624999999,12.5854166667,35.3579166667,11.7245
632.59,12.2955,35.8953333333,28.5078333333,43.1769166667,12.1499166667,9.65050000001,12.58725,35.4209166667,11.7258333333
632.92,12.2834166667,35.9148333333,28.5330833333,43.1915833334,12.1201666667,9.66275000001,12.5863333333,35.4230833333,11.6960833333
633.26,12.2739166666,35.9521666667,28.5658333333,43.1865833333,12.1253333333,9.68641666667,12.5859166667,35.4124166667,11.7214166667
633.59,12.2999166667,36.0210833333,28.5823333334,43.2588333333,12.1734166667,9.70883333332,12.6033333333,35.4693333333,11.73825
633.92,12.343,36.1105,28.6388333334,43.3446666667,12.177,9.75941666666,12.6298333333,35.5061666667,11.7813333334
634.25,12.2935833333,36.0896666667,28.5964166667,43.3449166667,12.1189166667,9.73199999999,12.61525,35.47675,11.73225
634.58,12.3001666667,36.0983333333,28.6410833334,43.4055,12.0736666667,9.72891666666,12.6023333333,35.4884166667,11.6986666667
634.91,12.3204166667,36.0543333333,28.6326666667,43.3913333333,12.0520833333,9.76058333333,12.57625,35.4795,11.7114166667
635.25,12.3696666667,36.093,28.7105833334,43.47975,12.0723333333,9.78458333332,12.6026666667,35.5225,11.7323333333
635.58,12.3633333333,35.9869166667,28.6951666667,43.4303333333,12.061,9.78941666667,12.6179166667,35.4889166667,11.7284166667
635.91,12.4785833333,36.0966666667,28.7850833333,43.5525,12.1413333333,9.92275000001,12.7370833334,35.6051666667,11.8344166667
636.24,12.506,36.0513333333,28.813,43.5631666667,12.1649166667,9.96874999999,12.7343333333,35.6104166667,11.84825
636.57,12.5741666667,36.08825,28.8581666667,43.5815833333,12.2368333333,10.032,12.7730833333,35.6404166667,11.9129166667
636.90,12.5746666667,36.0685833333,28.8430833333,43.5983333333,12.2571666667,10.0425833333,12.784,35.6584166666,11.92
637.23,12.5721666667,36.02875,28.8365833333,43.5995833333,12.2433333333,10.0659166667,12.7793333333,35.6318333333,11.9175
637.56,12.5743333333,36.02625,28.8421666667,43.6194166666,12.2693333333,10.055,12.7735833333,35.65525,11.9155833333
637.90,12.6408333333,36.1025833333,28.9088333333,43.6543333333,12.3520833334,10.08875,12.86375,35.7614166667,11.9935
638.23,12.7193333333,36.22625,29.0070833333,43.7403333333,12.4494166666,10.1606666667,12.9671666667,35.8560833333,12.1095833333
638.56,12.72775,36.22725,29.0210833333,43.7376666667,12.5040833333,10.1620833333,13.0354166667,35.84875,12.1235
638.89,12.6966666667,36.2481666667,28.9875,43.745,12.52675,10.16725,13.0305833334,35.8716666667,12.11975
639.22,12.7078333333,36.3108333333,29.0335,43.826,12.5425833333,10.14475,13.0035,35.91725,12.1145833333
639.55,12.6169166667,36.2444166666,28.9185833333,43.7256666667,12.4658333333,10.0228333333,12.89925,35.8094166667,11.9834166667
639.88,12.58425,36.2704166667,28.9085833333,43.7195833333,12.4731666667,9.98441666667,12.8975,35.78625,11.9545833333
640.21,12.4514166667,36.1275833334,28.7394166667,43.5858333333,12.37175,9.83499999999,12.7795,35.6745,11.8426666667
640.54,12.4299166666,36.1230833333,28.7200833334,43.6061666666,12.3263333333,9.74216666668,12.72525,35.67175,11.7835
640.87,12.4755,36.1564166667,28.7355833333,43.6070833334,12.37175,9.7345,12.79,35.6830833333,11.8361666667
641.20,12.4445,36.1638333333,28.7218333333,43.5945833333,12.3603333333,9.67733333333,12.7698333333,35.6808333333,11.8236666667
641.53,12.4691666667,36.21875,28.7701666666,43.6551666667,12.3643333334,9.69716666666,12.7368333334,35.7110833333,11.8376666666
641.87,12.47,36.24725,28.7584166666,43.6364166666,12.3676666667,9.7265,12.7386666667,35.7360833333,11.8256666667
642.20,12.56725,36.3725,28.8791666667,43.7781666667,12.4294166667,9.80108333332,12.7614166667,35.8721666667,11.926
642.53,12.6205833333,36.4431666667,28.9480833333,43.864,12.4356666667,9.86324999999,12.7984166667,35.9183333333,12.003
642.86,12.7185,36.538,29.0118333334,43.9326666667,12.5234166667,9.96599999999,12.8725,35.98825,12.10175
643.19,12.8286666667,36.6613333334,29.171,44.12225,12.6358333333,10.0656666667,12.9434166667,36.1385,12.21475
643.52,12.8586666667,36.7235833333,29.2279166666,44.1455,12.6408333333,10.09225,12.9544166667,36.1765,12.2725833333
643.85,12.94175,36.8921666667,29.3675,44.325,12.666,10.152,13.016,36.2865,12.3341666667
644.18,12.9674166667,36.97775,29.418,44.3769166667,12.7031666667,10.2641666667,13.0999166667,36.3211666667,12.42725
644.51,12.9621666667,36.9474166666,29.4478333333,44.3793333333,12.6603333333,10.2555,13.04675,36.32475,12.37875
644.84,13.0418333333,37.0265,29.4945,44.4590833334,12.6973333334,10.3349166667,13.0709166666,36.4104166667,12.4298333333
645.17,12.9235833333,36.88925,29.33675,44.29475,12.6124166667,10.2730833333,13.0041666667,36.2735833333,12.3199166667
645.50,12.8788333333,36.7504166666,29.3095833333,44.1646666667,12.5569166667,10.2454166667,12.9403333333,36.1625833333,12.2651666667
645.83,12.867,36.7068333333,29.22075,44.0958333333,12.5310833333,10.2376666667,12.9368333333,36.1443333333,12.219
646.16,12.855,36.6778333333,29.1955833334,44.0833333333,12.5415,10.2325833333,12.9361666667,36.1525833333,12.1973333334
646.49,12.6978333333,36.5515833333,29.0203333333,43.9460833333,12.4204166667,10.1411666667,12.80625,35.984,12.0833333333
646.82,12.71025,36.56175,29.0225833333,43.9675,12.434,10.1528333333,12.8253333333,36.04075,12.1336666667
647.15,12.7845,36.6173333333,29.0685,44.0694166667,12.5038333333,10.266,12.8921666667,36.11275,12.1935833333
647.48,12.8493333333,36.6949166667,29.1614166667,44.1061666666,12.6069166666,10.39525,12.9920833333,36.1903333333,12.30575
647.81,12.8329166667,36.6441666667,29.1328333333,44.1184166666,12.58475,10.36275,12.9465,36.1665,12.27325
648.14,12.7998333333,36.6396666667,29.1050833333,44.1340833333,12.5675833333,10.3801666667,12.9503333333,36.1753333333,12.3041666667
648.47,12.68975,36.49,28.99375,44.0461666667,12.44225,10.2945833333,12.8701666667,36.0609166667,12.237
648.80,12.7873333333,36.6183333333,29.1058333333,44.1583333334,12.5116666667,10.3390833333,12.8914166667,36.17925,12.335
649.13,12.7675,36.6305,29.0431666667,44.1866666667,12.52675,10.2863333333,12.8905,36.2284166667,12.3759166666
649.46,12.6755833333,36.6256666667,29.049,44.19175,12.48825,10.2129166667,12.8536666666,36.21075,12.3574166667
649.79,12.5860833333,36.543,28.9909166667,44.0731666667,12.39875,10.0541666667,12.7185,36.0981666667,12.2493333334
650.11,12.6354166667,36.5444166667,29.028,44.0845,12.4051666667,10.0415,12.7766666667,36.1364166666,12.26575
650.44,12.544,36.4655,28.9159166667,43.93575,12.2935,9.91625000001,12.6803333333,35.9799166666,12.1534166666
650.77,12.4155833333,36.3255,28.7778333333,43.7864166666,12.1579166666,9.75016666666,12.5740833333,35.852,12.0004166667
