wavelength,Back_DigVenf,Belly_DigVenf,Breast_DigVenf,Crissum_DigVenf,Crown_DigVenf,DorTail_DigVenf,Patch10_DigVenf,Rump_DigVenf,Throat_DigVenf,WingTip_DigVenf
255.78,0.254833333335,-2.6303939394,-6.08666666666,-4.84383333334,1.84833333334,5.274,2.48566666667,-0.5735,0.6055,2.9635
256.15,2.9555,-0.31296969697,-4.38783333334,-2.285,3.824,7.14533333333,4.75316666666,1.67566666666,2.194,5.97216666667
256.53,5.45033333334,1.64815151515,-1.4345,0.286666666665,5.69425,8.66341666667,6.59783333334,3.5285,3.41383333333,7.31516666667
256.90,8.30700000001,4.78198484849,1.51266666666,3.07866666667,7.93541666668,10.2971666667,8.8375,6.28983333333,5.59966666666,8.8375
257.28,10.5211666667,6.88460606061,5.237,5.76283333334,9.42125000002,12.6496666666,10.593,9.15816666665,7.269,10.569
257.65,9.98350000001,7.364,4.78566666666,6.78633333334,8.73550000002,11.9945833334,10.066,9.09650000002,6.7865,10.8085
258.02,8.729,6.37628787878,4.5895,5.68783333333,7.18133333334,10.511,8.873,8.18933333334,5.75916666667,9.953
258.40,7.41966666666,5.36898484848,4.62333333334,4.905,5.76366666667,9.62958333333,7.9505,7.18516666667,4.96716666666,9.32516666665
258.77,7.09116666666,4.47622727273,4.3575,4.9265,5.70358333334,9.54775,7.813,6.8555,4.52383333334,9.13133333333
259.15,6.92466666666,4.13812121212,4.91433333333,5.43566666667,5.3985,9.15241666666,7.55783333334,6.85016666667,4.41766666666,8.749
259.52,6.95016666666,3.9705,4.79616666667,4.87516666666,5.3685,8.82058333333,7.74366666666,6.88233333333,4.38783333334,8.41266666667
259.89,7.32516666666,4.02436363636,5.39366666667,4.92933333334,5.68391666667,8.92433333333,7.89533333333,6.94533333334,5.06683333333,8.49683333334
260.27,6.3275,3.22871212121,4.79716666666,4.10466666667,4.56475,8.02816666666,7.1135,6.07933333333,3.89816666666,7.09283333333
260.64,5.96466666666,3.31069696969,4.61566666666,4.22,4.514,7.86158333334,7.13133333334,6.03566666667,4.03716666666,6.94866666667
261.01,5.87933333333,2.92840909091,4.28033333333,4.08833333334,4.154,7.88275,7.14433333333,5.98066666667,3.81533333333,6.62833333334
261.39,5.1745,2.21096969697,3.34766666666,3.59283333333,3.39366666667,7.032,6.64433333333,5.24616666667,2.96016666666,5.848
261.76,5.66816666666,2.66453030303,3.726,3.57816666667,3.44625,7.60516666667,6.97683333333,5.45683333333,3.5465,5.86866666666
262.13,6.096,3.13393939394,3.76966666667,3.91483333333,3.85341666666,8.38383333333,7.48316666667,5.66,4.00466666666,6.31966666667
262.51,7.10366666667,4.40936363636,4.236,5.01566666667,4.97983333333,9.29316666666,8.51933333334,6.6475,5.21966666666,7.25933333333
262.88,7.58866666667,5.27565151516,5.18516666666,5.77316666667,5.414,9.9725,8.80350000001,7.17083333333,6.23033333334,7.432
263.25,7.31666666667,5.30534848485,4.53866666666,5.5415,5.9065,10.4523333333,9.09233333334,7.24516666666,6.68683333334,7.35966666667
263.63,7.264,5.10715151515,4.79566666666,5.73883333334,5.684,10.0626666667,9.21383333331,7.21699999998,6.258,6.93383333333
264.00,7.64083333333,5.7341969697,4.41033333334,6.44466666667,5.98283333333,10.4443333333,9.55566666668,7.55566666665,5.57283333333,6.95733333333
264.37,8.4645,6.46928787879,4.827,6.6805,6.71541666666,10.8076666667,10.3006666666,8.70933333331,6.69816666666,7.59
264.75,9.50350000002,7.23707575757,5.65616666666,7.14566666667,7.64166666666,11.7464166666,10.727,10.1063333333,7.09233333334,8.43983333333
265.12,8.80583333332,7.16578787879,5.989,7.451,7.47766666666,11.95175,10.1248333334,10.2851666666,8.057,8.877
265.49,8.84183333335,6.71921212121,5.1755,7.614,7.48216666667,12.044,9.4385,10.1053333333,8.17566666667,8.96483333334
265.87,7.78,5.38954545454,4.97933333334,6.70816666666,6.82916666667,11.0130833334,8.21233333333,9.57816666667,6.75983333334,8.41983333333
266.24,8.006,5.61345454545,5.67316666666,7.2005,7.28433333334,10.7419166666,8.25783333333,10.3895,6.93183333333,8.39216666667
266.61,7.87683333334,6.46534848485,6.3435,6.882,6.68608333334,10.9425,8.1215,10.062,6.49033333334,8.15416666667
266.98,7.26,6.12515151515,5.61866666666,5.61883333333,5.9265,9.98275,7.74933333333,9.97483333333,5.74516666666,7.37066666666
267.36,8.16516666666,6.21803030303,6.29966666666,5.41283333333,5.97108333333,9.72475,7.997,9.70933333332,5.52016666667,7.79833333333
267.73,6.95066666667,5.08346969697,4.873,4.61883333334,4.64875,8.864,6.33783333334,8.59483333333,4.81283333333,6.607
268.10,6.59666666666,4.90236363636,5.16616666667,4.74333333334,4.58266666667,9.12125,6.33383333333,8.55233333333,5.86666666667,6.83
268.48,5.06483333333,3.83713636363,4.80516666667,4.08383333333,3.687,8.24683333334,5.02183333334,7.0275,4.76183333333,5.93066666667
268.85,3.973,2.70565151515,3.858,2.98333333334,2.36666666667,7.22191666666,4.13066666667,5.29266666667,4.2025,5.13483333333
269.22,3.66016666667,2.28340909091,2.6405,2.54283333334,2.1025,6.66391666667,4.09316666667,4.59616666667,3.22733333334,4.77783333333
269.59,4.17,2.87754545454,3.62283333334,2.99433333333,3.049,7.23266666667,4.758,4.79883333333,4.0195,5.42783333333
269.97,4.58866666666,3.18131818182,3.58633333334,3.4415,3.54683333333,7.43658333333,5.406,5.05,4.12716666666,5.69633333333
270.34,4.95183333333,3.45407575757,3.787,3.4575,3.93233333333,8.06133333333,5.9395,5.1545,3.8625,6.193
270.71,4.94783333333,2.40581818182,3.4225,3.34816666667,3.96816666666,7.90566666666,5.87783333333,5.134,3.83166666666,6.027
271.09,4.50383333334,1.82401515152,3.16733333333,2.86616666667,3.709,7.73708333334,5.44316666667,4.28716666667,3.19133333333,5.79233333333
271.46,4.99766666667,2.6288030303,3.673,3.39366666667,4.2305,8.43808333334,6.05533333333,5.1835,4.12633333333,6.404
271.83,6.71566666666,4.28372727273,4.864,4.80816666667,6.18583333334,9.96783333334,7.86466666667,6.40333333334,5.75633333334,7.97633333334
272.20,6.43216666667,4.11492424243,4.99666666666,4.24066666666,5.94991666667,9.64291666667,7.64833333333,6.3775,5.18283333334,7.265
272.58,7.17216666667,4.67860606061,5.387,4.89266666667,6.56991666666,10.4463333334,8.527,7.05366666667,5.7635,8.00016666667
272.95,6.95066666667,4.65509090909,5.16783333334,4.48416666667,6.58791666667,10.17525,8.55233333331,6.7905,5.44516666667,7.64466666667
273.32,8.02516666667,5.68189393939,6.66433333333,5.39983333333,7.67441666667,10.9480833333,9.492,7.738,6.36666666667,8.67366666666
273.69,7.94783333333,5.81346969697,6.35166666667,5.53783333333,7.36383333334,11.0004166667,9.51166666665,7.755,6.009,8.57966666667
274.06,7.6595,5.68109090909,6.04883333334,5.38016666666,7.04025,10.558,9.18266666665,7.38566666667,6.05966666667,8.09766666666
274.44,7.0405,5.1235,5.261,4.858,6.35783333333,9.66541666666,8.65233333335,6.91766666667,5.787,7.36516666666
274.81,7.84916666667,5.99557575758,5.84416666667,5.8215,6.93766666666,10.0079166667,9.12516666666,7.33633333333,6.31116666666,7.72383333333
275.18,8.12466666667,6.3051969697,5.87633333333,6.247,7.076,10.1413333333,9.24899999999,7.7885,6.94266666666,7.95083333333
275.55,7.5465,5.68243939394,5.305,5.937,7.03408333333,9.61491666666,8.98899999999,7.2365,6.37783333333,7.3795
275.93,6.78466666667,4.60003030303,4.4245,4.83016666667,6.07808333333,8.76958333333,7.87866666667,6.46516666667,5.211,6.588
276.30,7.03333333333,4.55313636363,4.11966666667,5.099,6.21075,8.89225,8.13833333331,6.757,5.0865,7.23433333333
276.67,6.6205,4.39039393939,3.83633333333,4.83716666667,6.17783333334,8.41666666666,7.81383333333,6.9025,5.36333333333,6.99266666667
277.04,7.6795,5.14318181818,5.11566666666,6.154,7.19233333334,9.59641666667,8.71816666665,8.359,6.44866666666,8.26916666667
277.41,7.31266666667,4.51492424242,4.35433333334,5.607,6.69258333333,8.97275,8.43683333333,8.22983333333,6.29216666667,7.6355
277.79,6.55266666667,4.06754545454,3.69066666666,4.92083333334,5.65275,8.00308333333,7.8345,7.58866666667,6.03466666667,7.04466666667
278.16,6.8005,4.52540909091,4.62383333333,5.17783333334,5.80233333333,8.75166666666,8.30749999998,8.17883333333,6.14333333333,7.947
278.53,7.05083333333,5.34128787879,5.34933333334,5.80033333333,6.1615,8.86816666667,8.8295,8.21083333333,6.7285,8.36566666666
278.90,6.11466666667,4.78581818182,5.10833333334,4.657,5.46325,8.47516666667,8.08833333331,7.76566666667,6.01166666667,8.04966666667
279.27,5.6205,4.17025757576,4.73766666666,4.089,5.0365,7.72975,7.39866666667,7.17816666666,4.8285,7.47683333333
279.64,5.4315,4.14942424242,4.86683333334,4.05766666666,4.23733333334,7.93541666667,6.53566666666,7.03633333333,4.44233333334,7.52433333333
280.02,5.2905,4.37883333333,4.87366666666,4.558,4.16666666667,7.62616666667,6.17433333333,7.222,4.24216666666,7.96716666666
280.39,5.38516666667,4.35598484848,5.12933333333,4.67816666667,4.00225,7.60233333334,5.909,6.96883333333,4.67816666666,8.08983333333
280.76,6.19116666666,5.0245909091,5.82633333334,5.273,4.38458333333,8.51575,6.62683333334,7.63866666666,4.7435,8.6275
281.13,6.30366666667,5.2065,5.7285,5.27766666667,4.443,8.53058333333,6.67566666667,7.634,4.55566666667,8.604
281.50,5.848,5.22654545455,5.914,5.03633333333,4.16375,8.47041666667,6.19916666667,7.36216666667,4.433,8.60216666667
281.87,6.28766666667,5.5321060606,6.89066666667,5.32933333333,4.88791666666,8.86633333333,6.70733333333,7.80566666667,4.62933333333,9.1085
282.25,6.6665,5.46103030303,7.05416666667,5.45066666667,5.19916666667,9.07233333333,7.107,7.8195,5.1155,9.11966666667
282.62,6.76683333333,5.01460606061,7.1665,5.4565,5.20075,9.57708333334,7.01283333334,8.20033333333,5.51816666666,9.40833333334
282.99,6.83783333333,5.03795454545,6.748,5.43616666667,5.014,9.09858333334,6.947,7.901,5.69483333333,8.9645
283.36,7.13183333333,5.10168181818,6.765,5.59716666667,5.31741666667,9.32241666666,7.54683333333,7.904,6.49466666666,9.22583333333
283.73,7.41566666667,5.48228787879,6.75433333333,5.61766666667,5.75741666667,9.57233333333,8.1795,8.03066666667,6.91233333333,9.38133333334
284.10,7.5985,5.50268181818,6.9895,5.448,5.93625,9.84308333334,8.7545,7.96566666666,7.42816666666,9.27383333333
284.47,7.18133333334,5.05866666667,6.2915,5.02616666667,5.73308333334,9.2715,8.42050000002,7.548,6.946,8.62983333334
284.85,6.80033333333,4.6165,5.99533333334,4.46216666667,5.44283333333,8.53875,8.042,6.94583333334,6.689,8.23916666666
285.22,6.71066666667,4.31672727273,5.9395,4.22816666667,5.40583333333,8.19358333333,7.79516666667,6.82933333333,6.821,7.92233333333
285.59,6.8105,4.12621212121,5.95683333334,4.34266666667,5.42158333333,8.36266666666,7.89816666667,6.8355,6.8025,7.98166666667
285.96,6.80266666666,4.13701515152,5.992,4.07666666666,5.468,8.39491666666,7.94033333333,7.14633333333,6.9665,7.8585
286.33,6.47283333334,4.15225757576,5.75666666666,4.136,5.31266666667,8.12958333333,7.58033333333,7.0265,6.62733333334,7.5965
286.70,5.999,3.47775757576,5.14183333334,3.64816666666,4.8075,7.403,7.17433333333,6.3745,5.60733333334,7.10083333334
287.07,5.6845,3.01106060606,5.02733333333,3.491,4.8095,7.44641666666,7.32716666667,6.021,5.2245,7.07266666667
287.44,5.5065,3.05778787879,5.25416666667,3.55966666667,4.68791666667,7.36391666667,7.103,6.085,5.02616666667,6.91616666667
287.82,5.39116666666,2.98693939394,5.53883333334,3.854,4.72566666667,7.14983333333,7.12516666666,6.09816666666,5.25983333334,7.01866666667
288.19,4.99916666667,2.75106060606,5.66683333334,3.52183333333,4.48166666666,7.002,7.044,6.14266666666,4.8405,6.81866666666
288.56,4.75583333333,2.59122727272,5.86266666666,3.1425,4.308,6.83808333333,6.952,6.01433333333,4.73883333334,6.84233333333
288.93,5.00416666667,2.69662121212,5.71766666667,3.59366666667,4.471,7.19133333333,7.22916666666,6.02016666667,4.78566666666,7.08616666667
289.30,5.201,2.88483333334,5.7535,3.85283333333,4.57725,7.34891666667,7.72183333333,6.09733333333,4.5395,7.345
289.67,5.455,3.13396969697,5.98283333333,3.9465,4.88508333334,7.39091666666,8.01066666668,6.033,4.20633333334,7.4995
290.04,5.27083333334,2.55924242425,5.35466666667,3.882,4.62225,7.03258333333,7.69750000002,5.70633333333,3.4135,7.15366666666
290.41,5.886,2.60528787879,5.70966666667,4.01366666667,5.10916666666,7.5145,8.31249999999,5.81016666666,3.64416666666,7.53983333334
290.78,6.114,3.02733333333,6.072,4.196,5.49841666666,7.84333333333,8.91966666666,6.1725,4.22083333334,7.72183333333
291.15,6.22566666667,2.93762121212,6.041,4.35816666667,5.50658333333,8.064,9.07783333335,6.52866666666,4.4165,8.03466666667
291.52,6.46683333333,3.27257575757,6.27016666667,4.58766666667,5.775,8.41883333333,9.57616666665,6.96233333333,4.44233333334,8.37183333334
291.89,6.73566666666,3.44248484848,6.62316666666,4.534,6.13566666667,8.57916666666,9.81883333335,7.01233333334,4.68916666667,8.35916666667
292.26,7.30433333334,3.6860909091,6.72616666666,4.86066666667,6.4635,8.3245,10.2995,6.89266666666,5.07966666667,8.3025
292.64,8.02766666667,4.09218181818,6.99133333333,5.35166666667,7.06641666666,9.07325,11.0136666667,7.177,5.33383333333,8.47966666667
293.01,7.675,3.39016666667,6.6285,4.71683333333,6.728,8.65341666667,10.8405,6.77316666667,5.32083333333,7.9455
293.38,7.40033333334,3.35816666667,6.31183333334,4.1985,6.54483333334,8.56633333333,10.8763333333,6.72333333333,5.40633333334,7.72066666667
293.75,7.07566666667,2.81756060606,5.47266666667,3.62083333333,5.99325,8.07075,10.6043333333,6.4215,4.91066666666,6.993
294.12,7.91516666666,3.8838939394,6.252,4.24383333333,6.82041666667,8.6105,11.5866666667,7.152,6.1615,7.85166666667
294.49,7.3245,3.43503030303,5.78666666666,3.75133333334,6.34233333333,7.63566666667,11.2711666667,7.13783333334,5.74216666666,7.32433333333
294.86,7.68783333333,3.36356060606,5.6905,3.8915,6.47391666666,7.705,11.1828333333,7.1885,6.026,7.41233333333
295.23,7.5365,3.22074242424,5.3325,3.51683333333,6.25291666666,7.13225,10.7396666666,6.84333333333,5.547,7.09916666667
295.60,7.73566666666,3.20377272728,5.13383333333,3.49266666667,6.30175,7.12241666666,10.7751666667,6.71183333333,5.40683333333,7.16533333333
295.97,7.47366666667,2.81253030303,4.414,3.60266666666,6.00716666667,6.8745,10.786,6.6475,4.9575,7.0865
296.34,7.34916666666,2.9318939394,4.44633333333,3.68183333333,6.12058333333,7.31383333333,10.875,6.981,4.95583333334,7.36316666667
296.71,7.585,3.09363636363,4.66033333334,3.88816666666,6.28325,7.3185,11.3638333333,7.25016666667,5.166,7.79
297.08,7.864,3.5213939394,4.99466666667,3.92883333334,6.322,7.5925,11.4371666667,7.6025,4.96766666667,7.92416666667
297.45,7.83866666667,3.21733333334,4.826,3.96883333333,6.29616666667,7.503,11.3065,7.37083333333,4.63466666666,7.91783333334
297.82,7.841,3.05016666667,5.013,3.9305,6.52225,7.43791666667,11.4433333333,7.38183333333,5.02633333333,8.07733333333
298.19,7.31416666667,2.24180303031,4.5965,3.33083333333,6.02516666666,7.1145,11.0911666667,6.63466666666,4.38966666666,7.62716666667
298.56,7.6245,2.69657575758,5.13216666667,3.574,6.49266666667,7.81266666666,11.447,6.9595,4.642,8.24916666666
298.93,7.446,2.9016969697,4.9435,3.54966666666,6.50066666666,7.71475,11.5121666667,7.065,4.07283333333,8.228
299.30,8.01083333334,3.45571212121,5.56916666666,3.97416666666,7.16475,8.55166666666,12.3735,7.76116666667,4.52883333334,8.76666666666
299.67,7.6885,3.32709090909,5.33933333334,3.61716666667,6.89583333333,8.517,12.473,7.58766666666,4.61883333334,8.69
300.04,7.754,3.26186363636,5.56316666666,3.06,6.83683333333,8.54141666667,12.5521666666,7.63516666666,4.471,8.571
300.41,8.1365,3.38874242424,5.7615,3.20066666666,6.90658333333,8.78075,12.6486666667,7.83583333333,4.581,9.062
300.78,7.91783333334,3.42556060606,5.70066666667,3.05616666667,6.91208333334,8.66183333334,12.5575,7.92566666667,4.37066666666,9.00233333334
301.15,7.7365,3.33312121212,5.50166666666,3.138,6.966,8.40191666666,12.8186666667,7.73633333333,4.56616666666,8.9385
301.52,7.6645,3.48760606061,5.81,2.87216666667,6.80691666666,8.25958333333,13.015,7.648,4.98133333333,8.9445
301.89,7.65966666667,3.88356060606,5.78533333334,2.83533333333,6.58708333333,8.43191666666,13.1493333334,7.60183333333,4.73366666667,8.96616666667
302.26,7.65866666667,4.25322727272,5.59433333333,2.77216666667,6.58091666667,8.4895,13.4253333334,7.78216666667,4.61516666666,9.12316666666
302.63,7.51266666666,3.90948484848,5.014,2.44183333333,6.05525,7.92066666666,13.1308333333,7.15316666667,4.4425,8.574
303.00,7.681,3.90531818182,5.51466666667,2.47833333333,6.17925,8.243,13.5318333333,7.09833333334,4.7265,8.54266666666
303.37,7.88733333333,4.30903030303,5.93383333334,2.821,6.37558333333,8.46716666666,13.6673333334,7.174,4.98566666666,8.9655
303.74,8.386,4.53593939394,6.312,2.93633333334,6.83666666667,8.5895,13.8848333333,7.337,4.8235,9.45983333333
304.10,8.75016666667,4.87306060606,6.60133333333,3.10483333333,7.32441666667,8.92983333334,14.2566666667,7.56516666667,5.07366666666,9.86950000001
304.47,8.34566666667,4.49431818182,6.30483333333,2.61916666666,6.87075,8.5565,14.1711666667,7.18916666667,4.5365,9.37050000001
304.84,8.59516666667,4.97766666666,6.58383333333,2.92616666667,7.099,8.84891666666,14.4305,7.17383333334,4.80483333333,9.59266666665
305.21,9.06816666667,5.42072727274,7.18133333334,3.14783333333,7.54025,9.25183333334,14.6793333333,7.57366666666,5.1105,10.0703333333
305.58,9.31133333333,5.83859090908,7.73183333334,3.5855,8.04908333334,9.61616666666,14.9866666666,7.94883333333,5.182,10.3393333333
305.95,9.91316666669,6.24853030304,8.61283333334,4.344,8.84191666668,9.96333333334,15.5241666667,8.60433333333,6.003,10.922
306.32,9.77983333333,6.05365151515,8.7795,4.2355,8.78766666667,9.66291666667,15.3658333334,8.446,6.203,10.4385
306.69,9.79666666667,6.58904545455,8.73783333334,4.469,8.95866666665,9.82566666667,15.5911666667,8.57933333334,6.41133333333,10.5218333333
307.06,9.87116666667,6.78683333334,8.38683333333,4.28,8.84858333334,9.52483333333,15.4543333334,8.68383333334,6.84483333333,10.795
307.43,9.50266666667,6.4068030303,7.689,4.1605,8.60416666668,8.72316666666,15.3618333334,8.518,6.4665,10.1181666667
307.80,8.81416666666,6.00892424242,7.2275,4.1505,8.173,8.27733333334,15.1763333334,8.04466666667,6.32216666666,9.30283333334
308.17,8.5445,6.06536363637,6.9795,4.35066666667,7.93433333334,7.92658333333,15.1251666666,7.85616666667,6.0955,8.9515
