wavelength,Back_TanVitm,Belly_TanVitm,Breast_TanVitm,Crissum_TanVitm,Crown_TanVitm,DorTail_TanVitm,Patch10_TanVitm,Patch11_TanVitm,Rump_TanVitm,Throat_TanVitm,WingTip_TanVitm
427.94,12.5383333333,21.618,15.1393333333,12.901,4.08426666667,7.67206666667,11.382,6.16506666667,14.7566,15.5617333333,7.1356
428.30,12.6092,21.7010666667,15.2183333333,12.9173333333,4.0764,7.67933333333,11.4103333333,6.171,14.8259333333,15.5848666666,7.09733333333
428.65,12.6784,21.7922,15.2939333333,12.9713333333,4.07186666667,7.70473333333,11.438,6.18793333333,14.9128666667,15.6196666667,7.08673333333
429.01,12.7975333333,21.9283333333,15.4232666667,13.0487333333,4.1096,7.75093333333,11.5219333333,6.23226666667,15.0396,15.6994,7.09266666667
429.37,12.8806,22.0173333333,15.5046666667,13.0918666667,4.0962,7.76313333333,11.5581333334,6.2394,15.1231333333,15.7565333333,7.0948
429.72,13.0396,22.1319333333,15.6378,13.1712,4.12233333333,7.77653333333,11.6372,6.26473333333,15.2592,15.873,7.12053333333
430.08,13.1083333333,22.2008,15.7256666667,13.1924666667,4.09513333333,7.75353333333,11.6787333333,6.25486666667,15.3462,15.9135333333,7.10193333333
430.44,13.234,22.312,15.8528666667,13.2602,4.1302,7.8098,11.7758,6.2738,15.5183333333,16.0027333333,7.14666666667
430.79,13.3732,22.4458,16.0052666666,13.3609333333,4.16406666667,7.8836,11.8868666666,6.3368,15.6784,16.1218666667,7.18673333333
431.15,13.4766,22.5162,16.1029333333,13.3976,4.171,7.89953333333,11.9547333333,6.33993333333,15.7824,16.1750666667,7.19253333333
431.50,13.6039333333,22.6468,16.2522,13.4960666667,4.21973333333,7.98306666667,12.0365333333,6.394,15.9355333334,16.3057333333,7.24466666667
431.86,13.6794666667,22.7122,16.3421333333,13.5554666667,4.23146666667,8.00966666667,12.0768666667,6.3936,16.0361333333,16.3655333333,7.24306666667
432.22,13.7434,22.7838666667,16.4358666667,13.6006,4.22793333333,8.02326666667,12.1287333333,6.38133333333,16.1229333333,16.4236,7.2324
432.57,13.8136,22.8686,16.5268666667,13.617,4.21926666667,7.9958,12.1644666667,6.36406666667,16.2048,16.4740666667,7.22033333333
432.93,13.8670666667,22.9273333333,16.6077333333,13.6480666667,4.20746666667,8.00106666667,12.1908,6.3626,16.2822,16.5161333333,7.222
433.29,13.9498666667,23.0008666667,16.7003333334,13.7195333333,4.24026666667,8.049,12.2409333333,6.3932,16.3784,16.5932666667,7.2364
433.64,13.9772,23.0731333333,16.7348,13.7065333333,4.2216,8.0498,12.2508,6.39086666667,16.4271333334,16.613,7.2114
434.00,14.0834666667,23.1912,16.8590666666,13.7772,4.25593333334,8.10626666667,12.3086,6.44066666667,16.5550666667,16.7148,7.25186666666
434.35,14.1340666667,23.2775333333,16.9254,13.7887333333,4.21626666667,8.08073333333,12.2904,6.43966666667,16.6096,16.7551333333,7.2078
434.71,14.1714,23.3343333333,16.9688666666,13.7976666667,4.17666666667,8.05873333333,12.2802,6.4088,16.6544666666,16.7674666667,7.1684
435.07,14.2768,23.4816,17.0945333333,13.8888666667,4.20346666667,8.1222,12.3646,6.4594,16.7803333333,16.8650666667,7.18046666667
435.42,14.3072,23.5049333333,17.1152666667,13.8771333333,4.13566666667,8.08513333333,12.3478,6.42273333333,16.8230666667,16.8402666667,7.12633333333
435.78,14.4055333333,23.5905333333,17.2194666667,13.9296666667,4.135,8.09033333333,12.3977333333,6.4228,16.9143333333,16.9043333333,7.12653333333
436.13,14.5152,23.6758666667,17.3164666667,13.992,4.13946666667,8.12153333333,12.4380666667,6.44566666667,17.0419333333,16.9845333333,7.148
436.49,14.5966,23.724,17.3902666667,14.014,4.13333333333,8.1424,12.4647333333,6.4326,17.1374,17.0448666667,7.13733333333
436.84,14.712,23.8186666667,17.5064,14.0635333333,4.149,8.17426666666,12.5318666667,6.43026666667,17.2647333333,17.1393333333,7.15453333333
437.20,14.8138666666,23.9044,17.6241333333,14.1024,4.15466666667,8.18626666667,12.5986666666,6.42626666667,17.3845333333,17.2121333333,7.17266666667
437.56,14.9246,23.947,17.7404,14.1781333333,4.155,8.21226666667,12.6516,6.41,17.509,17.2876,7.1868
437.91,14.9685333333,23.9478,17.7794,14.1802,4.1034,8.17653333333,12.6730666667,6.3274,17.5546666667,17.2851333333,7.13706666667
438.27,15.0424666667,23.9801333333,17.857,14.2183333333,4.10053333333,8.21026666667,12.738,6.304,17.6462666667,17.327,7.13746666667
438.62,15.1740666667,24.0748,17.9781333333,14.2985333333,4.1496,8.2632,12.8348,6.33113333333,17.7924666667,17.4285333333,7.18093333333
438.98,15.2514,24.1186,18.0485333333,14.3242666667,4.15093333333,8.26013333333,12.8693333333,6.3098,17.8980666667,17.4846666667,7.18993333333
439.33,15.3388,24.1832666667,18.1565333333,14.3643333333,4.16533333333,8.26926666667,12.9302666667,6.29953333333,17.9783333333,17.5607333333,7.19426666667
439.69,15.4063333333,24.2183333333,18.2134,14.3700666666,4.14346666667,8.2636,12.9536,6.26933333333,18.0469333333,17.5883333333,7.16693333333
440.04,15.4873333333,24.2790666667,18.2951333333,14.4110666667,4.15,8.28353333333,13.0056,6.27453333333,18.1378,17.6454666667,7.17193333333
440.40,15.569,24.3592,18.39,14.4774666667,4.1682,8.31913333333,13.0567333333,6.30566666667,18.2412,17.6900666667,7.19486666666
440.75,15.6265333333,24.4038,18.4658666667,14.5092666667,4.15413333333,8.3078,13.08,6.307,18.3089333333,17.7126666667,7.16686666667
441.11,15.7279333333,24.4916666667,18.5464666667,14.5543333333,4.16253333333,8.3212,13.1225333333,6.31533333333,18.4050666667,17.7582,7.16506666667
441.47,15.7822666667,24.5701333333,18.6181333333,14.5676666666,4.14526666667,8.31286666667,13.1392,6.30126666667,18.4766666667,17.7979333333,7.13853333333
441.82,15.8624666667,24.6335333333,18.6956,14.5966,4.14393333333,8.32866666667,13.1521333333,6.31133333333,18.5587333333,17.8518666667,7.12353333333
442.18,15.9525333333,24.7209333333,18.7936,14.6437333333,4.1366,8.32506666667,13.1885333333,6.30806666667,18.6596,17.9122666667,7.12673333333
442.53,16.0388,24.7904666667,18.9008,14.6760666667,4.13853333333,8.33453333333,13.2149333333,6.3028,18.7648,17.9678666667,7.11286666667
442.89,16.0822,24.8122,18.9593333333,14.6600666667,4.10666666667,8.3092,13.1970666667,6.26653333333,18.8086,17.9786666667,7.05693333333
443.24,16.2470666667,24.9497333333,19.1096,14.7677333333,4.16853333333,8.38933333334,13.2921333333,6.30433333333,18.9964666667,18.0964666667,7.0992
443.60,16.342,25.0068,19.2015333333,14.8103333333,4.16233333334,8.38966666667,13.3226,6.28313333333,19.1019333333,18.1550666666,7.08966666667
443.95,16.4674,25.085,19.334,14.8759333333,4.19173333333,8.41886666667,13.3794666667,6.2754,19.2336666667,18.2367333333,7.0902
444.31,16.5916666667,25.1528,19.45,14.9497333333,4.22113333333,8.4544,13.4664,6.2674,19.3808666667,18.3522,7.09953333333
444.66,16.707,25.2019333333,19.5412666667,15.0035333333,4.2308,8.48740000001,13.5290666667,6.24566666667,19.5050666666,18.4356,7.10993333333
445.02,16.7778666667,25.2618666667,19.6384,15.0448,4.22206666667,8.49746666666,13.5701333333,6.20886666667,19.6109333334,18.5112,7.10886666667
445.37,16.8538,25.3073333333,19.7244666667,15.0986,4.24093333333,8.52473333334,13.6283333333,6.2036,19.7066666667,18.5776666667,7.11786666667
445.72,16.9381333333,25.3963333333,19.8342,15.1668666667,4.26713333333,8.55046666666,13.6872,6.19926666667,19.8292,18.6516,7.13266666667
446.08,17.0252666667,25.4555333333,19.9293333333,15.217,4.27106666667,8.56626666667,13.7294666667,6.18906666667,19.9298666667,18.7246666667,7.11946666667
446.43,17.0942666667,25.5065333334,19.9986666667,15.2528666666,4.26273333333,8.57893333333,13.7706666667,6.17793333333,20.0126,18.7770666667,7.1234
446.79,17.2086,25.6052666667,20.116,15.3342,4.27746666667,8.61593333333,13.8407333333,6.19313333333,20.1553333333,18.8597333333,7.14126666667
447.14,17.2716666667,25.6602,20.1857333333,15.3652,4.25,8.60859999999,13.8556,6.1914,20.2321333333,18.9033333333,7.1268
447.50,17.3952666667,25.8088,20.3352,15.4692666667,4.31033333333,8.68786666666,13.9459333333,6.2822,20.3936,19.024,7.18426666667
447.85,17.4787333333,25.9198666667,20.4409333333,15.5192666667,4.29053333333,8.69533333333,13.9782,6.30286666667,20.4961333333,19.095,7.17506666667
448.21,17.5661333333,26.0233333333,20.5318,15.5624,4.26713333333,8.69779999999,13.9988,6.3192,20.5637333333,19.1348,7.15873333333
448.56,17.6451333333,26.1490666667,20.629,15.6130666667,4.24686666667,8.70940000001,14.0158666667,6.34373333333,20.661,19.1992666667,7.13406666667
448.92,17.7630666667,26.2712666667,20.7302,15.678,4.246,8.73366666667,14.056,6.39226666667,20.7770666667,19.2622,7.1204
449.27,17.9544,26.4644,20.9194,15.7932,4.27153333333,8.79406666667,14.1574666667,6.4682,20.9634666667,19.388,7.14253333333
449.62,18.1231333333,26.6084666667,21.0631333333,15.8945333333,4.27973333333,8.84013333334,14.2353333333,6.53933333333,21.1254,19.4912,7.15993333333
449.98,18.2688,26.747,21.2126666667,15.9644666667,4.3108,8.88646666667,14.3210666667,6.60086666667,21.2878,19.5920666667,7.18313333333
450.33,18.41,26.9162666666,21.365,16.0503333333,4.32173333333,8.91159999999,14.3802666667,6.6518,21.4556666667,19.6828,7.16893333334
450.69,18.5433333333,27.0486,21.5008666667,16.1226,4.31733333334,8.94006666667,14.4462666667,6.67953333333,21.5838666667,19.7811333333,7.1758
451.04,18.657,27.1578,21.6221333333,16.1786,4.34086666667,8.96653333334,14.5126666667,6.68673333333,21.7270666667,19.8498666667,7.16626666667
451.40,18.7618666667,27.2428666667,21.7107333333,16.2176666666,4.3016,8.95406666667,14.5531333333,6.66133333333,21.8431333333,19.9078,7.1238
451.75,18.8627333333,27.3543333333,21.7896,16.246,4.3016,8.96066666666,14.6090666667,6.64886666667,21.9770666667,19.9768,7.1114
452.10,18.9776,27.4632666667,21.9350666667,16.3147333333,4.33226666667,9.00553333334,14.6768666667,6.67886666667,22.1426666667,20.0856666667,7.12433333333
452.46,19.081,27.5458666667,22.0448,16.3614,4.34446666667,9.02706666667,14.7479333333,6.70646666667,22.2642,20.1425333334,7.13973333334
452.81,19.1921333333,27.6659333333,22.1865333333,16.4319333333,4.36373333333,9.06806666667,14.8396,6.737,22.4355333333,20.2501333333,7.15633333333
453.17,19.2582,27.7146666667,22.2500666667,16.4342,4.35933333333,9.05366666667,14.8526666667,6.72793333333,22.5334,20.2996,7.14266666667
453.52,19.3352,27.7961333333,22.3352666667,16.4324,4.33493333333,9.04546666666,14.886,6.71326666667,22.6475333334,20.381,7.12153333334
453.87,19.4552,27.9418666667,22.474,16.5323333333,4.36353333333,9.11180000001,14.9682,6.77633333334,22.7959333333,20.4701333333,7.149
454.23,19.5596666666,28.0071333333,22.5655333333,16.5697333333,4.354,9.14053333333,15.0188666666,6.794,22.9077333333,20.5410666666,7.15433333333
454.58,19.6498666667,28.1264666667,22.6703333333,16.6284666667,4.35873333333,9.16086666666,15.0592,6.81453333333,23.0293333333,20.6045333333,7.1372
454.93,19.7344666667,28.2305333333,22.7937333333,16.6698666667,4.323,9.1436,15.0801333333,6.81026666667,23.1443333333,20.678,7.1044
455.29,19.8581333333,28.3730666667,22.9556666667,16.728,4.34573333333,9.18266666667,15.163,6.8472,23.2930666667,20.7764666667,7.12173333333
455.64,19.9556,28.4517333333,23.0751333333,16.7904,4.34893333333,9.2018,15.1976,6.85906666667,23.4254,20.837,7.12366666667
456.00,20.0851333333,28.5730666667,23.2092666667,16.8639333333,4.36726666667,9.23339999999,15.2706666667,6.872,23.5903333333,20.934,7.12566666667
456.35,20.2112,28.6667333333,23.3398,16.9184666667,4.36146666666,9.23933333333,15.3188666667,6.84533333334,23.7419333333,21.0136,7.12133333333
456.70,20.3310666667,28.7168666667,23.4903333333,16.9842666667,4.3828,9.27686666666,15.4088666667,6.83906666667,23.8996666667,21.1237333333,7.1374
457.06,20.4210666667,28.7688666667,23.599,17.0274666667,4.35626666667,9.27893333333,15.4634,6.7814,24.0126666667,21.2055333333,7.11986666667
457.41,20.5281333333,28.8227333333,23.7398,17.0953333333,4.37053333333,9.31566666667,15.5374666667,6.75933333333,24.1413333333,21.2765333333,7.12973333333
457.76,20.6181333333,28.8601333333,23.8287333333,17.1214666667,4.37233333334,9.32526666667,15.5921333333,6.6998,24.2749333333,21.3729333333,7.12466666667
458.12,20.7386666667,28.9171333333,23.9597333333,17.1856,4.40633333333,9.36299999999,15.6956,6.68366666667,24.4217333333,21.4827333333,7.14706666667
458.47,20.8522,28.9558666667,24.0739333333,17.2408666667,4.42773333333,9.38839999999,15.7738,6.66853333333,24.5626666666,21.5836,7.16306666667
458.82,20.9414666667,28.9787333333,24.1403333333,17.2676666667,4.42926666667,9.40266666667,15.8324,6.65406666667,24.6679333333,21.6483333333,7.1638
459.18,21.0118666667,29.0129333333,24.2184666667,17.3050666667,4.4266,9.41319999999,15.8714,6.61546666667,24.7642666667,21.7078666667,7.1536
459.53,21.1198666667,29.0622,24.3408666667,17.3696,4.45426666667,9.45753333334,15.9575333333,6.64106666667,24.8825333333,21.7952,7.17006666667
459.88,21.2181333333,29.1551333333,24.4689333333,17.4236666666,4.4354,9.48259999999,16.0112666667,6.63353333333,25.0076,21.8526,7.17173333333
460.24,21.3438,29.2716666667,24.5998,17.5072,4.47493333333,9.54846666667,16.1015333333,6.6692,25.1584666667,21.9602,7.1888
460.59,21.4445333333,29.3812666667,24.6781333333,17.555,4.4866,9.56633333333,16.1419333333,6.69266666666,25.2609333333,22.015,7.18913333333
460.94,21.5821333334,29.5356666667,24.8204666667,17.6496,4.5244,9.62533333333,16.2150666667,6.75753333333,25.4246666667,22.1042666667,7.21673333333
461.29,21.7204666667,29.6985333333,24.9464,17.7360666667,4.5444,9.67460000001,16.2835333333,6.8162,25.5901333333,22.2145333333,7.23473333333
461.65,21.8528666666,29.8506666666,25.0891333333,17.8254,4.5378,9.69253333333,16.3362,6.8612,25.7385333334,22.2911333334,7.21046666667
462.00,21.9504,30.0173333333,25.2112666667,17.8903333333,4.51466666667,9.70206666667,16.3518666667,6.91233333334,25.8676,22.3526,7.18886666667
462.35,22.0915333333,30.2020666667,25.3761333333,17.9830666667,4.52526666667,9.75553333333,16.4246,6.99126666667,26.0356666667,22.4566666667,7.1936
462.71,22.2947333333,30.4592,25.6160666667,18.1493333334,4.59366666667,9.86506666666,16.5432,7.12066666667,26.2692666667,22.6126,7.25613333333
463.06,22.4644666667,30.6564666667,25.7696,18.2378,4.6086,9.90913333333,16.619,7.20620000001,26.4516666667,22.7185333333,7.25866666667
463.41,22.6585333334,30.8916666667,25.9530666667,18.3540666667,4.64093333333,9.97800000001,16.7306,7.29293333334,26.6608666667,22.8613333333,7.2922
463.76,22.8167333333,31.0512666667,26.0729333333,18.4408,4.68,10.0198666667,16.8272,7.36713333334,26.8101333333,22.9789333333,7.31613333333
464.12,22.9684,31.2113333333,26.2414666667,18.5394666667,4.6792,10.0508,16.8985333333,7.42900000001,26.9882,23.1000666667,7.31426666667
464.47,23.1048666666,31.3504666667,26.3917333333,18.6192666667,4.65386666667,10.0754,16.9480666667,7.44239999999,27.1516666667,23.1998,7.2764
464.82,23.2222666667,31.4558,26.5150666667,18.6998,4.64666666667,10.114,17.0095333333,7.46733333333,27.3162,23.297,7.25846666667
465.17,23.3774,31.6059333333,26.6932666667,18.8188,4.6938,10.1739333333,17.1086666667,7.50813333333,27.5036666667,23.4339333333,7.27746666666
465.53,23.4976666667,31.6892,26.8162,18.8622,4.694,10.1960666667,17.1609333333,7.5138,27.6291333334,23.5020666667,7.26526666666
465.88,23.6698,31.8056666667,26.9942,18.9858,4.75993333333,10.2618,17.2822,7.55686666667,27.8162,23.6263333333,7.2948
466.23,23.8364666667,31.951,27.1455333333,19.0632666667,4.78253333333,10.3003333333,17.3823333333,7.59373333333,27.9875333333,23.7334666667,7.31173333333
466.58,23.9794666667,32.0816666667,27.2636666667,19.1421333333,4.8068,10.3267333333,17.4692666667,7.6158,28.1586,23.8595333333,7.31286666667
466.94,24.1102,32.1809333333,27.405,19.2446666667,4.81513333333,10.352,17.5416,7.62873333333,28.3202,23.9608666667,7.30833333333
467.29,24.2226,32.2915333333,27.5224666667,19.3022666667,4.80973333333,10.3641333333,17.5906,7.61073333334,28.4872666667,24.0398,7.2806
467.64,24.3299333333,32.4038666667,27.6562,19.3562,4.81026666667,10.3778,17.6582,7.6264,28.6405333333,24.1462666667,7.26046666667
467.99,24.4364666667,32.5169333333,27.7665333333,19.424,4.81526666667,10.3958,17.732,7.62266666667,28.789,24.2121333333,7.256
468.35,24.5708,32.6462,27.913,19.5123333333,4.8584,10.4488,17.8235333334,7.67086666668,28.9373333333,24.3095333333,7.27506666667
468.70,24.7395333333,32.8175333333,28.0881333333,19.6147333333,4.90913333333,10.5116,17.9369333333,7.74033333335,29.1122,24.4239333333,7.3258
469.05,24.9146,32.9872,28.2559333333,19.7025333333,4.94306666667,10.5567333333,18.0553333333,7.80220000001,29.3063333333,24.5258666667,7.3292
469.40,25.1122,33.2019333333,28.4294666667,19.8412,5.0232,10.6353333333,18.1926,7.89613333333,29.5435333333,24.6894666667,7.38786666667
469.75,25.2519333333,33.3868666667,28.5628666667,19.9044666666,5.00446666667,10.6548666667,18.2656,7.89213333335,29.7300666667,24.7966,7.36046666667
470.11,25.4086666667,33.5366,28.6986,20.0243333333,5.03786666667,10.7005333333,18.3442,7.93959999999,29.9148666667,24.8919333333,7.37253333333
470.46,25.5178666667,33.6186,28.8025333333,20.0566,4.98666666667,10.6929333333,18.3819333333,7.90253333332,30.0437333333,24.9226,7.31226666667
470.81,25.6562,33.7412,28.9097333333,20.1142,5.00726666667,10.7319333333,18.4533333333,7.92966666668,30.1965333333,25.0042666667,7.3196
471.16,25.7848,33.8318666667,29.0181333333,20.1968,5.01726666667,10.7547333333,18.5156666667,7.95060000001,30.3366,25.0749333333,7.32966666667
471.51,25.9368,33.9514,29.1432,20.2948666667,5.04913333333,10.7941333333,18.5895333333,7.96966666667,30.5011333333,25.1714666667,7.34813333333
471.87,26.0881333333,34.0799333334,29.2748666667,20.3638,5.08186666667,10.8376666667,18.6676666667,8.02446666667,30.6582,25.2677333333,7.38026666667
472.22,26.2752666667,34.2427333333,29.4327333333,20.4975333333,5.11893333333,10.8692666667,18.7562666667,8.07379999999,30.8609333333,25.3948,7.39793333333
472.57,26.4737333333,34.3986,29.596,20.6197333334,5.17846666667,10.9380666667,18.8736,8.1512,31.0547333333,25.5367333333,7.4276
472.92,26.6166,34.5386666667,29.7298666667,20.7129333333,5.19306666667,10.9908,18.959,8.1924,31.2113333333,25.6483333333,7.4518
473.27,26.717,34.6444,29.8308,20.7941333333,5.19473333333,11.0170666667,19.0224,8.19186666667,31.3375333333,25.7204,7.45786666666
473.62,26.9145333333,34.7818,29.9828,20.9268666667,5.29686666667,11.1218666667,19.1631333333,8.30900000001,31.5488666667,25.8604,7.54806666667
473.98,27.0221333333,34.8651333333,30.0919333333,20.979,5.29366666667,11.1278,19.2270666667,8.27653333333,31.682,25.9205333333,7.5212
474.33,27.151,34.9692,30.2135333333,21.0630666667,5.3332,11.1614,19.3146666667,8.33259999999,31.8369333333,26.0206,7.56046666667
474.68,27.34,35.1166,30.3671333333,21.1817333333,5.3692,11.2184666667,19.4175333333,8.37120000001,32.0528666667,26.1402,7.6016
475.03,27.4857333333,35.243,30.5059333333,21.2783333333,5.4174,11.2700666667,19.5090666667,8.41366666665,32.2172,26.2465333333,7.61633333333
475.38,27.6522666667,35.3614,30.6455333333,21.3506666667,5.4108,11.2858666667,19.5779333333,8.40860000001,32.3832,26.3228,7.59646666667
475.73,27.8474666667,35.4898666667,30.7973333333,21.4566,5.45993333333,11.3536,19.6980666667,8.44286666667,32.5798666667,26.4623333333,7.6322
476.08,27.9474666667,35.5480666667,30.8872,21.4626666667,5.45306666667,11.3796666667,19.7627333333,8.41053333333,32.7046666667,26.5308666667,7.61846666667
476.44,28.0644,35.6084666667,30.9636666667,21.5097333333,5.43486666667,11.3636,19.8114666667,8.35433333333,32.8481333333,26.5758,7.56826666667
476.79,28.1536666667,35.5956,30.9930666667,21.5258666667,5.44833333333,11.3559333333,19.8394666666,8.32266666667,32.9563333333,26.5960666667,7.55333333333
