wavelength,Back_SalMalf,Belly_SalMalf,Breast_SalMalf,Crissum_SalMalf,Crown_SalMalf,DorTail_SalMalf,Patch10_SalMalf,Patch11_SalMalf,Rump_SalMalf,Throat_SalMalf,WingTip_SalMalf
610.26,12.642,32.4416666667,24.418,29.9475,10.5205,12.8316666666,40.7121666666,10.5123333333,11.6913333334,43.4893333334,15.69
610.60,12.5735,32.3906666667,24.2985,29.9778333333,10.4651666666,12.8146666666,40.6328333333,10.445,11.6658333334,43.3921666666,15.6568333333
610.93,12.5958333333,32.3151666667,24.1965,29.974,10.6001666667,12.81,40.701,10.533,11.7335,43.3603333333,15.6553333334
611.27,12.5381666666,32.2521666666,24.1526666666,30.0043333334,10.541,12.7700833334,40.7001666667,10.5163333333,11.7131666667,43.4143333333,15.6176666667
611.60,12.4181666667,32.1038333334,23.9733333333,29.8945,10.4465,12.6173333334,40.5543333334,10.4225,11.5948333333,43.2988333333,15.498
611.93,12.4006666667,32.0065,23.9145,29.8628333334,10.4356666667,12.5818333334,40.4835,10.3901666666,11.54,43.26,15.4711666667
612.27,12.4576666666,32.0766666666,24.0001666667,29.9286666667,10.5198333334,12.5868333334,40.5901666666,10.4498333333,11.6286666667,43.435,15.5038333334
612.60,12.5255,32.1448333334,24.1165,30.0455,10.5573333333,12.6593333334,40.6585,10.4991666667,11.6405,43.6455,15.5365
612.94,12.4666666666,32.1206666666,24.1816666666,29.9636666666,10.4281666667,12.6404166667,40.5755,10.4595,11.6323333333,43.6306666667,15.5008333334
613.27,12.4535,32.1433333334,24.2353333333,30.0886666666,10.4773333333,12.6909166667,40.513,10.5078333333,11.6758333333,43.7783333333,15.4841666667
613.61,12.473,32.2255,24.4021666667,30.0838333334,10.4443333334,12.7191666667,40.5311666667,10.4325,11.5955,43.964,15.5406666666
613.94,12.6096666666,32.4295,24.5911666667,30.2228333333,10.5426666666,12.8938333333,40.6376666667,10.5486666667,11.6951666666,44.1611666667,15.6915
614.28,12.6085,32.4596666667,24.6765,30.2861666667,10.5525,12.86475,40.7166666666,10.5431666667,11.7085,44.3905,15.6773333334
614.61,12.6758333333,32.6098333333,24.8491666666,30.4445,10.5321666666,12.9745833334,40.775,10.5715,11.7628333333,44.5546666667,15.7603333333
614.94,12.7633333333,32.681,24.8963333334,30.4711666667,10.5865,13.10225,40.8175,10.6183333333,11.8346666667,44.645,15.8925
615.28,12.8553333333,32.8308333334,25.106,30.591,10.5916666666,13.2423333334,41.0693333333,10.6091666667,11.9126666667,44.8886666667,15.9918333334
615.61,12.8768333333,32.95,25.141,30.5876666667,10.5433333333,13.1735,41.1148333333,10.5963333333,11.9513333333,44.9768333333,16.0266666667
615.95,12.8056666667,32.881,25.1375,30.5348333333,10.445,13.0783333334,41.0733333333,10.4725,11.8653333333,45.0018333333,16.0096666666
616.28,12.8826666666,32.9763333333,25.227,30.6225,10.461,13.1103333333,41.16,10.4838333333,11.9433333334,45.2623333333,16.0783333334
616.61,12.9451666666,33.1711666667,25.3916666666,30.7918333333,10.5151666666,13.2271666666,41.2815,10.5281666667,12.0255,45.5081666666,16.2103333333
616.95,13.0298333333,33.3008333333,25.5148333334,30.7815,10.4468333333,13.3013333333,41.3821666667,10.5085,12.0115,45.6383333333,16.3505
617.28,13.0221666667,33.5298333333,25.5201666667,30.8008333333,10.5028333334,13.3071666666,41.4583333333,10.6085,12.0303333333,45.7745,16.3275
617.62,13.0278333333,33.531,25.5438333334,30.7496666667,10.5741666667,13.3238333334,41.3903333334,10.6763333333,12.0601666666,45.8378333333,16.3458333334
617.95,13.1503333333,33.6773333333,25.603,30.7506666666,10.6713333333,13.3819166666,41.5305,10.8171666667,12.1238333333,45.8868333333,16.4656666667
618.28,13.2363333334,33.7346666666,25.6481666667,30.8273333333,10.7773333334,13.3544166666,41.5493333333,10.9001666667,12.2145,45.9285,16.5791666666
618.62,13.1743333333,33.7415,25.6093333334,30.797,10.7595,13.2754166666,41.5061666667,10.852,12.1775,45.8461666666,16.55
618.95,13.2093333333,33.8013333334,25.5941666666,30.8478333334,10.743,13.2758333334,41.4691666666,10.8958333333,12.1686666667,45.8841666667,16.5723333334
619.28,13.208,33.7476666667,25.6001666666,30.941,10.7271666666,13.28675,41.448,10.8708333333,12.1116666666,45.923,16.5381666666
619.62,13.2076666667,33.8666666666,25.678,30.993,10.699,13.2953333333,41.4941666667,10.9001666667,12.1285,45.967,16.531
619.95,13.19,33.9585,25.6481666667,31.1298333333,10.7583333334,13.354,41.5403333334,10.9766666667,12.153,45.9211666667,16.6076666667
620.28,13.1708333334,33.9246666667,25.583,31.0941666667,10.6356666666,13.2804166666,41.581,10.8741666667,12.0546666667,45.8851666667,16.548
620.62,13.163,33.7996666666,25.5801666667,31.1005,10.6438333333,13.2529166667,41.5543333334,10.8621666667,12.0818333333,45.9458333333,16.498
620.95,13.1236666666,33.665,25.5511666667,31.1515,10.5791666666,13.26975,41.4801666666,10.8161666667,12.0876666666,45.8456666667,16.514
621.28,13.0478333333,33.6205,25.5516666667,31.1966666666,10.4556666666,13.26225,41.5773333333,10.6976666667,11.9995,45.9671666667,16.433
621.62,12.9375,33.6363333334,25.5851666667,31.2553333333,10.4356666667,13.3043333334,41.5135,10.6585,11.9511666667,46.016,16.4088333333
621.95,12.7868333333,33.579,25.5216666667,31.2673333333,10.2376666667,13.2021666666,41.4025,10.4598333333,11.7923333334,45.9078333333,16.187
622.28,12.7366666667,33.5088333333,25.561,31.332,10.1348333334,13.1433333334,41.3348333333,10.3575,11.6703333333,45.9366666667,16.1418333333
622.62,12.7263333333,33.4801666666,25.6128333334,31.3173333333,10.1463333334,13.124,41.334,10.3371666666,11.6963333333,45.965,16.1753333334
622.95,12.7551666667,33.546,25.6736666666,31.4366666667,10.2115,13.2346666666,41.4943333333,10.3836666667,11.7635,46.073,16.2816666667
623.28,12.6606666667,33.4595,25.6195,31.4346666667,10.1576666666,13.3044166667,41.3636666667,10.4018333333,11.7501666667,46.1926666666,16.2645
623.62,12.7106666666,33.4855,25.7243333333,31.4331666667,10.1731666667,13.321,41.461,10.4358333334,11.809,46.3151666667,16.3371666666
623.95,12.6676666666,33.5425,25.7071666667,31.4491666667,10.2621666666,13.2239166667,41.5221666667,10.4498333333,11.8011666666,46.3926666667,16.3148333333
624.28,12.6165,33.5846666667,25.7441666667,31.4828333334,10.223,13.2678333334,41.4576666666,10.427,11.7648333334,46.3301666667,16.324
624.62,12.7601666667,33.7493333333,25.8098333333,31.5456666666,10.35,13.33425,41.4231666666,10.5485,11.8608333333,46.3846666666,16.4265
624.95,12.8095,33.7775,25.8361666667,31.6653333333,10.4325,13.3705,41.3845,10.6548333334,11.9505,46.3695,16.5038333333
625.28,12.7693333334,33.6836666666,25.7041666666,31.6726666666,10.3338333334,13.3218333333,41.2685,10.583,11.9453333333,46.2421666666,16.445
625.61,12.7105,33.6148333334,25.7263333333,31.5901666666,10.3621666666,13.357,41.2293333333,10.6211666667,11.933,46.2308333334,16.4928333333
625.95,12.8201666667,33.7888333333,25.8226666667,31.6438333334,10.528,13.5315,41.3068333333,10.8206666667,12.1251666667,46.3713333333,16.5666666667
626.28,12.8633333333,33.8656666667,25.881,31.705,10.6141666667,13.5983333334,41.3095,10.8773333334,12.192,46.3465,16.5683333333
626.61,12.8853333334,33.972,25.9076666667,31.6763333333,10.5795,13.6200833333,41.2741666667,10.9195,12.231,46.2545,16.5466666667
626.94,12.9928333333,34.0581666667,25.9785,31.725,10.722,13.6064166666,41.3616666667,11.0098333333,12.295,46.271,16.6508333334
627.28,12.9825,34.0066666667,25.9523333333,31.6581666667,10.702,13.5865833333,41.2521666667,10.9723333333,12.2285,46.2026666667,16.5716666667
627.61,13.0673333333,34.0838333334,26.0441666667,31.7855,10.6998333333,13.7111666667,41.2411666667,10.978,12.2943333334,46.2575,16.6455
627.94,13.0851666667,34.1613333333,26.1233333333,31.8061666667,10.846,13.7255,41.35,11.0923333334,12.3816666667,46.374,16.6538333334
628.27,13.1071666667,34.162,26.1275,31.9011666666,10.8511666667,13.6853333334,41.4705,11.0803333333,12.4341666667,46.4521666667,16.7116666667
628.61,13.0331666667,34.142,26.1238333333,31.8056666666,10.7826666666,13.60125,41.3855,11.0408333333,12.3896666667,46.4238333333,16.6255
628.94,13.0718333333,34.1988333333,26.1785,31.7625,10.857,13.6206666666,41.479,11.0923333333,12.4221666666,46.5423333333,16.6261666667
629.27,13.1676666666,34.2773333334,26.1935,31.8503333334,10.8498333333,13.6405,41.534,11.0715,12.504,46.5873333334,16.5956666667
629.60,13.2006666667,34.3043333334,26.2221666666,31.8785,10.7781666666,13.6013333334,41.4986666666,11.0325,12.4435,46.5556666666,16.6368333334
629.94,13.2676666667,34.3348333333,26.2723333333,32.0703333333,10.7465,13.6370833333,41.4903333333,11.0686666666,12.4598333333,46.6523333334,16.6716666667
630.27,13.2553333333,34.2891666667,26.3178333334,32.0703333333,10.8145,13.6115,41.5598333333,11.0938333334,12.4611666666,46.8025,16.7238333334
630.60,13.2533333333,34.3195,26.3058333333,32.1015,10.7198333333,13.5994166667,41.5478333333,11.032,12.4215,46.8275,16.6268333333
630.93,13.2948333334,34.37,26.3676666667,32.199,10.7981666667,13.5928333334,41.5845,11.1056666666,12.552,46.9001666667,16.6398333334
631.26,13.331,34.3801666667,26.3733333334,32.271,10.8433333333,13.5993333333,41.608,11.159,12.5741666667,46.929,16.6566666667
631.60,13.3258333333,34.3756666667,26.3081666667,32.3403333333,10.66,13.4916666666,41.536,11.0016666667,12.4611666667,46.9446666667,16.634
631.93,13.3898333334,34.5246666667,26.4226666667,32.4805,10.6186666667,13.63425,41.6108333334,10.9881666667,12.4135,47.1308333333,16.6528333333
632.26,13.5758333334,34.671,26.562,32.6938333333,10.7518333333,13.8194166666,41.7081666667,11.0725,12.5775,47.276,16.7596666666
632.59,13.7411666666,34.8056666666,26.7583333334,32.837,10.895,13.9970833333,41.7561666667,11.2295,12.6655,47.4486666666,16.9111666667
632.92,13.7918333333,34.8905,26.8466666667,32.867,11.0041666667,14.1460833333,41.7846666667,11.331,12.6905,47.6221666667,17.0451666666
633.26,13.8165,34.8008333333,26.8191666667,32.9186666666,11.0571666666,14.1828333334,41.8738333333,11.3221666667,12.7568333333,47.7656666666,17.0726666667
633.59,13.688,34.7111666667,26.6818333333,32.7028333333,10.9893333334,14.1266666666,41.8248333333,11.2385,12.6331666667,47.7513333334,17.0666666667
633.92,13.7216666667,34.7303333333,26.7148333333,32.7785,10.9176666666,14.1313333333,41.8606666666,11.1875,12.61,47.8246666667,17.0275
634.25,13.7185,34.7643333334,26.7206666667,32.861,11.0055,14.19025,41.8665,11.2156666666,12.6413333334,47.8898333333,17.0718333333
634.58,13.63,34.7498333333,26.666,32.9108333333,10.8195,14.2200833334,41.9196666667,11.0733333333,12.4863333333,47.9733333333,17.0681666667
634.91,13.5415,34.7173333333,26.6178333333,32.7996666667,10.693,14.1740833333,41.846,10.994,12.448,47.984,17.0061666666
635.25,13.4998333334,34.6666666667,26.5623333334,32.7433333333,10.7131666667,14.2261666667,41.7758333333,11.0566666667,12.4498333333,47.9075,17.0348333334
635.58,13.3083333333,34.594,26.502,32.634,10.6171666667,14.1273333333,41.7043333333,10.9785,12.4051666667,47.9293333333,16.8865
635.91,13.2081666667,34.5641666666,26.4088333333,32.549,10.6101666667,14.0175,41.6791666666,10.9641666666,12.2895,47.9791666667,16.7866666666
636.24,13.0003333333,34.3866666667,26.2936666666,32.4571666666,10.3968333333,13.8205,41.4705,10.7558333333,12.124,47.8215,16.6206666667
636.57,13.082,34.3266666666,26.3303333333,32.5398333334,10.457,13.7925833333,41.5275,10.8396666667,12.199,47.7558333333,16.6836666666
636.90,12.9496666666,34.3303333333,26.283,32.4061666667,10.4121666667,13.6676666666,41.3658333333,10.7958333333,12.0513333333,47.7016666666,16.585
637.23,12.985,34.3863333333,26.384,32.5991666666,10.5038333333,13.7148333334,41.4445,10.8381666667,12.1328333333,47.8026666666,16.655
637.56,13.0098333333,34.5063333333,26.3933333333,32.6061666666,10.4398333333,13.8036666666,41.3423333333,10.7836666667,12.0255,47.8011666666,16.6528333333
637.90,12.9965,34.5101666667,26.4081666667,32.5235,10.3858333333,13.8175,41.4371666667,10.7468333334,11.9815,47.8196666667,16.643
638.23,13.0588333333,34.5776666667,26.3931666666,32.5481666667,10.5055,13.9245,41.381,10.8238333334,12.0336666666,47.7266666667,16.6365
638.56,13.1566666667,34.6906666667,26.491,32.7118333334,10.7191666667,14.0995833334,41.5496666666,11.033,12.1398333333,47.905,16.7033333333
638.89,13.4008333334,34.8223333333,26.6775,32.8613333333,10.8455,14.2395833333,41.791,11.1231666667,12.2931666667,48.1071666667,16.8798333333
639.22,13.431,34.7155,26.6638333333,32.799,10.8196666667,14.2668333334,41.7331666666,11.1203333333,12.239,47.948,16.8358333333
639.55,13.3898333334,34.6698333333,26.6298333333,32.8371666666,10.683,14.1815833334,41.7618333333,11.0251666667,12.2033333334,47.935,16.8966666666
639.88,13.4846666666,34.8643333333,26.623,32.9355,10.7775,14.2555,41.9703333333,11.158,12.3085,48.0688333333,16.9851666666
640.21,13.227,34.7765,26.4408333333,32.8145,10.5341666667,14.0765833333,41.9096666666,10.9465,12.0596666666,48.0665,16.7991666667
640.54,13.368,34.9586666667,26.5843333334,33.0265,10.6111666666,14.2473333333,42.08,11.074,12.2845,48.2498333333,16.9933333333
640.87,13.4561666666,35.1113333333,26.6861666667,33.081,10.6815,14.4179166667,42.0531666667,11.1908333333,12.3931666667,48.3815,16.9455
641.20,13.4171666666,35.0306666667,26.7118333334,33.2596666666,10.801,14.4186666667,42.1273333333,11.3273333333,12.583,48.4386666667,17.0213333334
641.53,13.6115,35.1385,26.8713333333,33.4943333333,10.8856666666,14.6428333334,42.1246666667,11.4501666667,12.7245,48.5461666667,17.2176666667
641.87,13.6825,35.1285,26.8833333333,33.4893333333,10.8858333333,14.5853333334,42.1685,11.4896666666,12.733,48.6388333333,17.2546666666
642.20,13.6863333333,35.1473333334,26.8826666667,33.4316666667,10.791,14.5706666667,42.1093333333,11.3796666666,12.6915,48.6308333333,17.292
642.53,13.6595,35.2191666667,26.8481666667,33.471,10.8523333333,14.599,42.1063333333,11.429,12.6993333334,48.8373333334,17.216
642.86,13.6431666666,35.2395,26.7891666667,33.4581666667,10.9598333333,14.5916666666,42.1003333334,11.5266666667,12.7041666666,48.8826666666,17.3285
643.19,13.7898333333,35.3535,26.8855,33.5353333333,11.1013333334,14.8438333334,42.1611666667,11.654,12.8125,48.8923333333,17.4423333333
643.52,13.9436666667,35.3495,27.1678333333,33.723,11.2085,14.9225,42.3131666667,11.7076666667,12.9188333333,49.1083333334,17.558
643.85,14.1331666667,35.5923333333,27.2906666667,33.8471666666,11.478,15.101,42.3528333333,11.9025,13.0895,49.3408333333,17.7736666667
644.18,14.061,35.5445,27.278,33.8643333334,11.5205,15.0439166666,42.2295,11.9388333334,13.0268333333,49.2268333334,17.7005
644.51,14.1316666667,35.5806666667,27.2343333333,33.8773333333,11.5243333334,14.9350833334,42.391,11.939,13.0296666666,49.159,17.8635
644.84,14.1395,35.6951666667,27.1456666667,33.7208333334,11.4898333333,14.84825,42.2323333333,11.8795,12.961,49.185,17.864
645.17,13.9886666667,35.5541666667,27.0183333333,33.7216666667,11.4053333334,14.6220833333,42.0371666666,11.7795,12.8878333333,48.9936666667,17.7583333333
645.50,13.9906666667,35.6631666666,27.1033333333,33.8173333333,11.4663333334,14.6405833334,41.993,11.8176666667,12.999,49.1745,17.8601666667
645.83,14.0843333333,35.74,27.2926666666,33.9385,11.5731666666,14.8318333333,42.0535,11.9625,13.0425,49.2833333333,18.01
646.16,13.9911666667,35.635,27.2031666666,33.8803333333,11.5166666666,14.7889166666,41.9473333334,11.976,13.0298333333,48.97,17.9381666666
646.49,14.1001666667,35.7691666667,27.3311666666,34.0028333333,11.5175,14.8445,42.056,11.9066666667,13.0556666667,49.0501666667,17.9655
646.82,14.1015,35.853,27.3745,34.0503333333,11.3866666667,14.7519166667,42.1073333333,11.8081666666,13.0203333333,49.1568333334,18.0646666667
647.15,14.0015,35.8558333333,27.2681666666,33.9395,11.3361666666,14.7978333334,42.0518333334,11.7998333333,12.972,48.9731666667,18.0716666667
647.48,13.9511666667,35.835,27.296,34.0205,11.1571666666,14.7785833333,42.2385,11.7183333333,12.9668333333,48.8965,17.996
647.81,13.9468333333,35.7486666667,27.1203333334,33.9591666666,10.9676666667,14.7260833334,42.309,11.584,12.8593333334,49.0218333333,17.9088333333
648.14,13.7248333333,35.5295,27.0091666666,33.8501666666,10.7496666667,14.6108333333,42.1251666667,11.4048333334,12.6506666667,48.9113333333,17.6885
648.47,13.8108333333,35.4966666667,27.1098333334,33.9735,10.8856666666,14.6543333333,42.3626666667,11.4783333333,12.7158333333,48.9003333333,17.7068333333
648.80,13.9551666667,35.6151666666,27.1951666667,33.9981666667,11.0368333333,14.74825,42.4681666667,11.6685,12.813,49.1165,17.7541666667
649.13,13.8553333333,35.5551666666,27.2203333333,33.9445,10.9138333334,14.56575,42.4776666667,11.558,12.7113333333,49.06,17.6258333334
649.46,13.6896666667,35.458,27.08,33.9211666666,10.902,14.2786666667,42.3185,11.5158333333,12.7101666667,48.9873333334,17.5163333333
649.79,13.667,35.5346666666,27.1871666667,33.8931666667,10.8255,14.09325,42.366,11.4158333333,12.63,49.1168333334,17.4908333334
650.11,13.5566666666,35.3996666666,27.0921666667,33.9141666667,10.6653333333,13.9419166667,42.3223333334,11.3025,12.5693333334,49.1136666667,17.4588333334
650.44,13.4388333333,35.2986666667,27.004,33.8183333333,10.5858333333,13.8005,42.1923333333,11.258,12.434,48.9528333333,17.2335
650.77,13.5713333334,35.4306666666,27.0983333333,33.9405,10.6193333333,13.8173333333,42.2511666667,11.2895,12.4843333334,49.1448333334,17.351
651.10,13.7395,35.5406666666,27.184,33.9878333333,10.7955,13.9749166666,42.228,11.4268333333,12.5208333334,49.2893333334,17.436
651.43,13.8508333333,35.661,27.4118333333,34.1668333333,10.944,14.05275,42.2365,11.5486666667,12.653,49.2458333333,17.6451666667
651.76,14.0303333333,35.8221666667,27.5858333333,34.318,11.1576666666,14.1765,42.4396666666,11.8081666666,12.8328333333,49.42,17.8291666666
652.09,13.8053333333,35.6041666667,27.3903333333,34.0386666667,10.8736666666,13.96225,42.072,11.572,12.5821666667,49.1821666667,17.6016666667
652.42,13.8181666667,35.6501666667,27.3723333333,34.0465,10.798,13.92475,42.0196666666,11.4616666667,12.5076666666,49.2018333333,17.5098333334
652.75,13.8396666667,35.674,27.3336666667,34.0723333334,10.8051666666,14.0815,42.0385,11.5821666667,12.5308333333,49.1276666667,17.582
653.08,14.0,35.8605,27.5378333334,34.2501666667,10.8061666667,14.237,42.2866666666,11.6293333333,12.5801666667,49.3935,17.6173333333
653.41,14.0368333333,35.839,27.4996666667,34.2773333334,10.7963333333,14.3361666666,42.1933333333,11.587,12.565,49.5351666666,17.6203333334
653.74,14.2146666667,36.0511666666,27.6983333333,34.4066666666,11.1055,14.4719166666,42.2451666667,11.8661666666,12.7155,49.744,17.8138333333
654.06,14.3403333333,36.2605,27.8393333333,34.6193333333,11.3758333334,14.8305833333,42.378,12.0511666667,12.9598333333,50.1391666666,18.0893333333
654.39,14.3065,36.153,27.764,34.603,11.302,14.8865,42.393,11.9943333333,12.8766666666,50.0525,18.0365
654.72,13.996,36.0113333333,27.5381666667,34.4338333334,11.0605,14.5604166666,42.0993333333,11.765,12.7063333333,49.899,17.805
655.05,13.769,35.999,27.4796666667,34.2688333334,10.9301666666,14.4850833334,42.0821666667,11.5315,12.4695,50.0331666666,17.579
