wavelength,Back_NepOnem,Belly_NepOnem,Breast_NepOnem,Crissum_NepOnem,Crown_NepOnem,DorTail_NepOnem,Rump_NepOnem,Throat_NepOnem,WingTip_NepOnem
187.15,107.314866667,104.629666667,108.981333333,115.9258,120.1854,134.999933333,133.379633333,116.203533333,106.9444
187.53,92.0634,91.3492,95.7936000001,102.619,104.761866667,119.285733333,119.4047,98.6507333335,91.9840666667
187.91,89.6385333334,89.8795333334,99.5984,98.8754666667,103.3734,121.927666667,120.000066667,99.5180666666,91.245
188.29,80.7752666666,83.7209333333,90.9301333333,91.2402666667,94.8061333334,115.2714,108.139566667,90.7751999999,84.2637333334
188.67,71.9713999999,75.3404666666,83.7276,81.2186000001,81.7204,99.6414666667,91.8995333333,79.498,72.9032
189.05,70.5398000001,72.2539333334,80.8253333334,81.2064666667,80.5712666666,96.6984,90.6983666668,75.619,70.8571333333
189.43,62.0066,63.9482,72.6860666667,74.3690000001,69.644,86.0839333335,82.0389000001,62.5241999999,65.2427333333
189.81,57.7038,58.2221333333,62.9628666667,64.7407333333,66.7407333333,80.2220666666,78.1481666667,55.7036,63.7776666667
190.19,57.4746666667,56.2626666667,66.6668,64.3434666667,76.2624666667,88.0808666667,92.9797666666,62.0200666667,70.3030000001
190.57,71.4975999999,71.3042666667,80.9661333333,72.7535999999,89.9516000001,97.0048666667,110.289866667,73.5266000001,83.7682
190.95,89.0370666668,73.926,95.5555333333,83.7038,110.222133333,120.888933333,135.259233333,75.8518000001,100.000066667
191.33,103.6782,76.7815333333,99.7701999999,85.2874666668,119.540266667,125.517133333,159.5402,84.1378666667,114.482866667
191.71,131.594333333,76.2319333334,102.898533333,82.3190000001,127.246333333,137.9708,167.825933333,103.188333333,126.376733333
192.09,172.380933333,81.9047999999,105.238066667,78.5714666666,174.2856,150.000133333,210.238166666,121.9048,131.9048
192.47,143.076866667,68.2050666667,87.9487333334,76.9230000001,127.9488,101.025733333,142.692233333,100.256333333,101.025666667
192.85,243.0768,72.8205333333,125.641066667,94.3590000001,236.4104,136.923133333,249.4872,151.7948,202.5642
193.23,340.833333333,32.4999999998,129.166666667,73.3333333335,303.333333333,89.9999999999,292.916666667,163.333333333,326.666666667
193.61,413.333266667,-3.3333333332,136.6666,43.3333333334,412.222066667,82.2221333334,361.111033334,168.888933333,415.555533333
193.99,200.444533333,23.9999999999,105.7778,57.7776666669,208.4446,88.4445333333,194.222166667,100.888933333,207.111066667
194.37,220.444466667,52.4444666668,77.7778,67.5554,209.333333333,80.8889333333,193.555633333,83.5555333335,207.555466667
194.75,248.666666667,18.6666666667,31.3333333334,34.0,229.333333333,11.3333333334,191.333333333,50.0,234.0
195.13,123.8096,39.3650000001,40.0000000001,23.1746000001,127.619133333,-2.857,108.2539,62.8570666669,136.507866667
195.51,187.1794,67.1794000001,107.692466667,75.3846,235.897466667,16.9231333333,179.487166667,118.974466667,241.025533333
195.89,141.666666667,76.2499999999,115.416666667,82.4999999999,207.916666667,22.5,168.333333333,115.416666667,251.25
196.27,1153.33333333,440.000000001,960.000000001,553.333333333,2200.0,-346.666666668,1833.33333333,1046.66666667,3420.0
196.65,-76.6667333333,10.0001333334,-75.5554666667,24.4444666674,-286.666733334,167.7778,-232.777766667,-131.111066666,-496.666533333
197.03,-4.32874396002e+14,-1.64193736416e+14,-3.88094286071e+14,-1.38605102169e+14,-6.54642559471e+14,1.02354536985e+14,-5.99200518603e+14,-4.81919278308e+14,-1.09604650022e+15
197.40,-269.999933333,-210.000066667,-258.8888,-87.7778,-394.444466667,-3.3331999998,-312.2223,-293.3334,-600.0
197.78,-2566.66666667,-2286.66666667,-2380.0,-1360.0,-2853.33333333,-766.666666665,-2586.66666667,-2673.33333333,-4673.33333333
198.16,706.666666667,698.333333333,644.999999999,401.666666666,674.999999999,221.666666666,672.500000001,706.666666666,1303.33333333
198.54,172.333333333,154.666666667,196.0,111.0,160.0,97.6666666666,172.5,182.333333333,300.333333333
198.92,185.5556,138.1482,220.740666667,120.370333333,181.4816,111.8518,180.740666667,201.481533333,328.518533333
199.30,139.7102,104.057933333,177.6812,106.666666667,147.826066667,113.043466667,133.913033333,148.695733333,258.260866667
199.68,104.040466667,76.5655333333,114.545466667,61.2120000001,85.4545333334,75.5556,92.8282333333,99.1918000001,172.525266667
200.06,120.0,93.7500000001,117.291666667,74.7916666667,91.8749999999,96.875,97.7083333334,108.541666667,167.916666667
200.44,128.771933334,108.421,115.964933333,78.4209333333,98.4211333333,98.5964666666,105.087633333,110.701866667,164.385933333
200.82,174.666666667,166.666666667,176.266666667,104.8,141.866666667,158.133333333,148.666666667,154.4,246.666666666
201.19,309.629733333,362.2222,377.036933333,152.592733333,251.8518,304.444466666,269.9999,297.7778,571.851666667
201.57,262.5,254.166666667,356.666666667,68.3333333332,157.5,265.833333333,247.5,263.333333333,530.833333333
201.95,243.333333333,252.0,347.333333333,78.6666666667,188.0,251.333333333,232.0,262.0,422.666666667
202.33,269.5238,303.809466667,501.904666667,57.1428666666,264.761933333,304.761933334,275.238166667,383.809533333,520.000133332
202.71,-152.0,-168.0,-218.666666667,23.3333333333,-105.333333333,-126.0,-79.0000000003,-193.333333333,-273.333333333
203.09,-54.5833333334,-80.8333333333,-89.1666666667,59.1666666667,-5.83333333326,-47.0833333332,0.41666666646,-77.9166666665,-135.833333333
203.47,-23.6666666667,-43.6666666667,-43.3333333334,87.6666666667,28.3333333334,-8.99999999986,29.5,-47.6666666667,-70.6666666667
203.85,-51.228,-59.6492666667,-67.3684666665,68.421,-2.80699999988,-38.9474666665,25.7893333333,-79.2984000001,-97.8947333334
204.22,-29.6295333333,-30.0000000001,-52.963,110.0,28.8888666665,7.03706666666,51.2963000001,-36.6666666668,-92.2221333335
204.60,-79.9999333334,-41.6666666666,-105.0,152.222333333,43.3333333335,-22.7777333331,82.7777666667,-51.1111333333,-160.0
204.98,-41.9047333331,12.3809333334,-30.9523333334,164.761933333,93.3334666667,26.6665333334,123.333266667,8.09533333334,-87.6191999999
205.36,-74.8147333333,28.8889333332,-17.7778666667,239.259066667,149.629466667,-2.9629333332,177.7777,1.48153333346,-120.740733333
205.74,2.59259999992,41.1110666666,38.1481333334,157.777666667,116.6666,44.0742000002,142.777833333,22.2220666666,-33.3332666667
206.12,34.7916666666,61.25,53.9583333334,136.041666667,112.083333333,57.5,119.375,47.7083333333,4.37499999994
206.50,15.4902,53.5294666667,46.8627333334,117.058866667,107.254933333,43.5294666667,107.843133333,40.1960666666,-5.68626666674
206.87,18.8888666667,76.1110666666,50.8333999999,155.277733333,159.444466667,62.5,140.000033333,44.1666666667,-20.5554666667
207.25,36.4813999999,70.1852666666,66.6665999999,135.926,130.740733333,77.0371333334,111.666733333,54.2593333334,15.9259333334
207.63,42.8984666666,61.5942000001,66.2318000001,120.724666667,119.420266667,80.5797333333,101.087033333,61.1593333333,28.4059333333
208.01,72.1636666666,72.3975333333,80.5848,128.771866667,128.8888,93.8010666669,104.093666667,74.1520666667,53.8012666666
208.39,76.9891333333,80.4302666666,84.1934,128.387,127.204266667,92.0429333332,104.731266667,74.7311999999,66.2366666667
208.77,82.2222000001,79.7661333333,86.1988000001,131.345066667,130.0586,97.0760666668,113.333266667,75.6724666667,70.4092
209.14,117.837866667,100.180133333,113.513533333,180.7206,181.981866667,144.864933333,151.8919,97.8378,90.9910666667
209.52,136.4912,91.2280666667,120.7018,245.964933333,264.561533333,218.5966,195.614,109.473666667,80.7019333333
209.90,116.1904,69.9999999999,68.5715333333,238.095466667,284.2856,201.904866667,160.952366667,96.1903333332,44.2856666667
210.28,191.6666,162.2222,136.6666,346.6668,382.777933333,276.111066667,250.555433333,162.222266667,134.444533333
210.66,167.179466667,138.974266667,124.6154,323.076866667,347.1794,219.487333333,226.6667,140.512866667,123.077
211.03,146.190533333,81.4284666668,74.2856666667,267.142933333,267.619,184.761866667,194.285766667,101.428666667,102.380933333
211.41,235.238066667,119.0476,30.4761333333,456.190466667,455.238133333,308.571333333,328.571366667,141.904733333,127.619133333
211.79,-138.666666667,-53.3333333334,150.666666666,-448.0,-460.0,-246.666666667,-220.0,-4.00000000006,116.0
212.17,24.4444,28.1480666668,182.962933333,-153.333333333,-137.037,-50.3704000001,-45.1851666664,77.7777999999,179.259333333
212.55,112.380933333,134.285666667,287.619066666,-128.571533333,-120.952333333,-18.0952666666,-7.14296666666,133.333333333,339.047533333
212.92,226.666666668,479.999999999,1486.66666667,-1466.66666667,-1260.0,-713.333333333,43.3333333326,833.333333331,1980.0
213.30,-27.7777999999,-7.22213333334,-119.4444,140.000066667,125.0,41.6667333335,7.7777333334,-60.0000000001,-171.1112
213.68,53.3333333333,80.8887999999,29.3332666667,131.777733333,114.0,66.4444666666,65.3333333333,39.3332666667,-2.2221333334
214.06,62.9630000001,90.1234,52.5924666667,153.333333333,135.802533333,84.6913999999,78.1482666667,54.568,6.6668
214.44,54.8147333334,76.6665999999,41.1111333332,156.296333333,149.259266667,79.6296666666,59.4444333333,33.3333333333,-32.5926000001
214.81,144.4444,180.555466667,144.444533333,298.3334,291.666666667,210.555533333,152.222266667,94.9999333333,25.5556
215.19,131.666666667,177.0,146.333333333,247.666666667,238.0,172.666666667,146.666666667,110.0,65.9999999999
215.57,111.2,138.666666667,126.666666667,202.933333333,203.2,137.066666667,125.6,96.2666666667,63.1999999999
215.95,89.2157333333,109.215733333,108.431533333,165.294133333,160.5882,112.352933333,112.745033333,86.6668666667,73.1371333333
216.32,97.5000000001,112.708333333,125.625,175.208333333,180.625,119.583333333,129.166666667,100.833333333,88.9583333331
216.70,133.846133333,128.205133333,161.281933333,228.205133333,231.282,152.051333333,159.1027,123.0768,118.9744
217.08,186.969666667,181.8182,219.697066667,303.636266667,307.272666667,213.6364,218.1817,180.606066667,170.303
217.46,214.0,194.0,248.0,336.333333333,327.666666667,252.666666667,242.833333333,205.666666667,197.666666667
217.83,368.8888,278.5184,419.259133333,623.703733334,608.889,485.925933333,449.629633333,331.1112,324.444333333
218.21,306.666666667,230.666666667,362.666666666,560.666666667,520.666666667,412.0,412.666666667,278.0,288.666666667
218.59,290.303066667,219.394,346.060533333,516.363666667,480.606,390.909133333,384.242466667,280.606,298.181866666
218.97,795.0,528.333333333,838.333333334,1290.0,1255.0,1005.0,990.833333332,801.666666665,751.666666667
219.34,-621.666666667,-305.0,-613.333333333,-1025.0,-1018.33333333,-815.0,-755.833333333,-593.333333333,-644.999999999
